date,horizon,true_adj,pred_adj,true_raw,pred_raw
2012-09-10 13:30:00,1,0.5754072379274667,0.7126878256106689,3.117922816236568e-07,5.538646340840039e-07
2012-09-11 13:30:00,1,1.1390947756217287,0.8114672830388954,1.1902468362176643e-06,6.7762454566461e-07
2012-09-12 13:30:00,1,1.5026720169558199,0.8762128311313612,2.1407510485129778e-06,8.03935812194832e-07
2012-09-13 13:30:00,1,2.091025004117912,1.4327480001532922,4.3828365477392695e-06,2.1380923312528e-06
2012-09-14 13:30:00,1,1.0240953240570236,0.9930512492777025,1.4288799969458413e-06,1.4528679605530506e-06
2012-09-17 13:30:00,1,0.6514137397141536,0.7414618251948397,5.968931382613053e-07,8.861726587641371e-07
2012-09-18 13:30:00,1,1.1838299547988798,0.8073756834573619,1.9879702734558104e-06,1.0384637880776056e-06
2012-09-19 13:30:00,1,0.5997550443816,0.800873848110312,5.374737331382475e-07,1.0782554218150626e-06
2012-09-20 13:30:00,1,0.8321075194126886,0.9088862481011772,1.0014756116600447e-06,1.310853400458704e-06
2012-09-21 13:30:00,1,0.7217022813595877,0.6174723318810986,7.539928877806669e-07,6.680701842618622e-07
2012-09-24 13:30:00,1,0.6146671957944587,0.7593020531265688,5.111659664139822e-07,8.885728362877218e-07
2012-09-25 13:30:00,1,0.8751710758519139,1.083245610890262,1.03297641160709e-06,1.690753055111809e-06
2012-09-26 13:30:00,1,1.235428665832808,1.213066340341161,2.0954060825494835e-06,2.1303776471658646e-06
2012-09-27 13:30:00,1,0.8967329732329288,1.0043353520572054,1.1441493774592628e-06,1.5493555594963202e-06
2012-09-28 13:30:00,1,1.1717359630498951,0.8828445535971119,1.939302673267765e-06,1.2142372092574113e-06
2012-10-01 13:30:00,1,1.7366677698527206,1.1018844796151595,4.387537017755596e-06,1.8829897184251972e-06
2012-10-02 13:30:00,1,0.6984028643410961,1.173575391605802,7.580452668036507e-07,2.265132320900916e-06
2012-10-03 13:30:00,1,0.562946675155898,0.9007487336085779,4.930854645880203e-07,1.3872214121637346e-06
2012-10-04 13:30:00,1,0.6180728170358502,0.9259672147878794,5.912853871045344e-07,1.451293062996102e-06
2012-10-05 13:30:00,1,0.8374745091601686,0.8321578965782941,1.096206239026279e-06,1.2077243366123511e-06
2012-10-08 13:30:00,1,0.9453319658516948,0.7737171259318363,1.412020199676089e-06,1.0726446464122745e-06
2012-10-09 13:30:00,1,1.2389438603940734,0.9422480518938973,2.509797405404035e-06,1.582840079992059e-06
2012-10-10 13:30:00,1,1.0156664772080695,1.180344819490783,1.754760225018756e-06,2.5063880577952585e-06
2012-10-11 13:30:00,1,1.1765700782857444,0.9715971941784213,2.3280676802990546e-06,1.722490213822228e-06
2012-10-12 13:30:00,1,0.9766070208674424,1.1322071083887923,1.3524569020700311e-06,1.931519748210072e-06
2012-10-15 13:30:00,1,0.7989593669544116,0.9661660067985683,9.027370387907219e-07,1.4335835260530114e-06
2012-10-16 13:30:00,1,0.4780611121529835,0.7479300272100697,3.2670039195843337e-07,9.143432509172088e-07
2012-10-17 13:30:00,1,0.654456521883573,0.653637539907714,5.763528620652669e-07,6.828676558485567e-07
2012-10-18 13:30:00,1,1.4942242945669715,1.319096689886108,3.008745040027066e-06,2.452919119738385e-06
2012-10-19 13:30:00,1,1.0310717479496976,0.8780376064670778,1.539319168533485e-06,1.2324544796488723e-06
2012-10-22 13:30:00,1,1.8133725592891907,1.117652349198216,4.89041402458175e-06,1.977054813270804e-06
2012-10-23 13:30:00,1,1.4828131887249527,1.1319943755698656,3.804522265819368e-06,2.3560746732533223e-06
2012-10-24 13:30:00,1,0.6218984803833002,1.0752982944820881,7.228117225890676e-07,2.310883570427904e-06
2012-10-25 13:30:00,1,0.9954113756442059,1.5613631519968059,1.7837872226894543e-06,4.5332297295282316e-06
2012-10-26 13:30:00,1,1.3388376449925445,1.4106018297709082,3.2842878289188994e-06,3.7928084130737904e-06
2012-10-31 13:30:00,1,0.821844988817115,1.042508943662043,1.282979089340964e-06,2.2168177302427586e-06
2012-11-01 13:30:00,1,1.010358490041409,0.8960334030853818,1.78059735364823e-06,1.5403737391724238e-06
2012-11-02 13:30:00,1,0.7303762193350429,0.9601300090794044,9.577560032140189e-07,1.799130399966929e-06
2012-11-05 13:30:00,1,0.8967627696640169,0.8333466020093092,1.46251638525523e-06,1.408885305717893e-06
2012-11-06 13:30:00,1,1.4666348728010268,1.046996813251067,4.005618525569853e-06,2.1907432205759707e-06
2012-11-07 13:30:00,1,1.7798092438467565,1.4636201450210315,6.359730071295675e-06,4.461862304514986e-06
2012-11-08 13:30:00,1,1.760444499133118,1.4447550421486441,6.988780626574942e-06,4.887927040725025e-06
2012-11-09 13:30:00,1,2.259049877454651,1.2492113882674478,1.2651106922203521e-05,4.0674381364377005e-06
2012-11-12 13:30:00,1,0.8175016849684689,0.8742617144640769,2.0208457270113767e-06,2.5537990554451625e-06
2012-11-13 13:30:00,1,0.9773301224963915,1.085700375741672,2.873601646511372e-06,3.7875661728403232e-06
2012-11-14 13:30:00,1,1.0481294402623345,1.2403958365892709,3.3885726448820242e-06,4.993241491634815e-06
2012-11-15 13:30:00,1,1.2334506117576216,1.2106738295249866,4.881880760757171e-06,4.960682253452309e-06
2012-11-16 13:30:00,1,1.0739217926132412,1.4763918242642236,3.964340297065368e-06,7.768306739763161e-06
2012-11-19 13:30:00,1,0.47578610876952426,0.7047452455985184,8.16471922333703e-07,2.0807170612509346e-06
2012-11-20 13:30:00,1,1.807169660095543,0.9641567883577702,1.1403997049975882e-05,3.526188842749675e-06
2012-11-21 13:30:00,1,0.4480276281383563,0.7352661498287604,7.999268433537846e-07,2.4741316295665215e-06
2012-11-23 13:30:00,1,0.4819125499413161,0.8611466303312224,8.713159624543563e-07,3.083228393763502e-06
2012-11-26 13:30:00,1,0.5518449209086267,0.8480857707617019,1.0978820765848954e-06,2.8822216408269374e-06
2012-11-27 13:30:00,1,0.8338143488519132,0.8914537351289248,2.5194956972810605e-06,3.1706018708250274e-06
2012-11-28 13:30:00,1,0.7349207629559662,1.2026604660715305,1.977161497709951e-06,5.5884565244241104e-06
2012-11-29 13:30:00,1,0.8691979143880617,0.9320838545121001,2.716280891630609e-06,3.4119838121722436e-06
2012-11-30 13:30:00,1,0.7389533803539592,1.0401146925050082,2.0023638935714134e-06,4.261275593811649e-06
2012-12-03 13:30:00,1,0.9083432710771159,0.7063556457311266,3.034730868301912e-06,2.1302120288616417e-06
2012-12-04 13:30:00,1,0.8799504327473953,1.0311478531286697,2.9283891701477874e-06,4.32459963513527e-06
2012-12-05 13:30:00,1,0.5551428603222123,1.3615858112171626,1.188113696317421e-06,7.4565354147645764e-06
2012-12-06 13:30:00,1,0.7133449699005153,0.8394078585720481,1.8900822812233625e-06,2.915134550143776e-06
2012-12-07 13:30:00,1,0.637959682299853,0.9338293601936096,1.420752537144709e-06,3.3242183398194608e-06
2012-12-10 13:30:00,1,0.4591351321927495,0.5231269473897207,6.772017820991718e-07,1.1368523594616973e-06
2012-12-11 13:30:00,1,0.5684289504459112,0.6559222680574269,8.445357299494305e-07,1.3342228606943137e-06
2012-12-12 13:30:00,1,0.744731195634512,0.8958920910411388,1.4170347638629287e-06,2.255631952665208e-06
2012-12-13 13:30:00,1,0.9277230695992472,0.7526556961561314,2.1362828510880016e-06,1.6052283878828858e-06
2012-12-14 13:30:00,1,0.4847973469186462,0.5458761597870552,5.686516886857828e-07,9.15074631711119e-07
2012-12-17 13:30:00,1,0.6097569049317406,0.5355027064499898,8.193953403504786e-07,8.087878885142199e-07
2012-12-18 13:30:00,1,0.7739293063009002,0.8557808301485861,1.2258405661881857e-06,1.6630365976969214e-06
2012-12-19 13:30:00,1,0.8544169742830995,0.7407886325935389,1.5128611763035626e-06,1.3034864209975094e-06
2012-12-20 13:30:00,1,1.5170493681248645,0.6503151803349964,3.631153157281993e-06,7.938371067032782e-07
2012-12-21 13:30:00,1,1.1910137197092014,1.1436494358910738,2.4454839400972566e-06,2.3931569811217067e-06
2012-12-24 13:30:00,1,0.8367750416314799,0.6127914626013201,1.2622262394601675e-06,8.215564950567774e-07
2012-12-26 13:30:00,1,0.8881315798617956,0.9389558427770233,1.4283990321855991e-06,1.7418435814368515e-06
2012-12-27 13:30:00,1,1.4345280972772305,1.1964184162601175,3.614335428199829e-06,2.654971827085673e-06
2012-12-28 13:30:00,1,1.036649361552343,0.9992639744135089,1.9754129194094317e-06,1.9829748532439773e-06
2012-12-31 13:30:00,1,2.179977866054059,1.7335021816029539,8.559670148344114e-06,5.557048721971105e-06
2013-01-02 13:30:00,1,0.7491715236797192,0.8829394532044216,1.1949337498281192e-06,1.8305576686436583e-06
2013-01-03 13:30:00,1,0.7049089630054618,0.711047980193452,1.01219725577417e-06,1.193330149338612e-06
2013-01-04 13:30:00,1,0.5159974169067448,0.5677026807021743,5.168584845767825e-07,7.813705628720879e-07
2013-01-07 13:30:00,1,0.5816575989622192,0.728261893139033,6.454119875193412e-07,1.164806316462578e-06
2013-01-08 13:30:00,1,0.571555686305868,0.7659643029612958,6.028581442378196e-07,1.2307711175517053e-06
2013-01-09 13:30:00,1,0.9158924516967079,0.8011917498785449,1.5137522566796002e-06,1.3031201821810751e-06
2013-01-10 13:30:00,1,0.742609113823286,0.9197595893037791,1.0182116184943543e-06,1.7100750866643722e-06
2013-01-11 13:30:00,1,0.5759848001410643,0.5760914397577289,6.154281016419662e-07,7.644812949087197e-07
2013-01-14 13:30:00,1,0.7793043342927429,0.5726705821762963,1.1022578604843051e-06,7.408314748071353e-07
2013-01-15 13:30:00,1,0.6476961470726692,0.6449088509161993,7.397086473010483e-07,8.748177318259211e-07
2013-01-16 13:30:00,1,0.7311786505652129,0.6315009703094693,9.472542346722536e-07,8.48738259169705e-07
2013-01-17 13:30:00,1,0.39662984318042266,0.5685615093590588,2.7973995179940177e-07,7.174899168076569e-07
2013-01-18 13:30:00,1,0.6367930329662682,0.6636749760272165,7.018923686227929e-07,9.012691779980148e-07
2013-01-22 13:30:00,1,0.5276661520529492,0.5868740910501351,4.70649383829858e-07,7.178083031433249e-07
2013-01-23 13:30:00,1,0.5808615320276693,0.5295917129909519,5.170097041204273e-07,5.52704552409792e-07
2013-01-24 13:30:00,1,1.009074331218517,0.9861992265895532,1.4620884664278288e-06,1.5117495344219937e-06
2013-01-25 13:30:00,1,0.875019084810091,0.7359325972770863,1.1070681488084076e-06,8.990974236618767e-07
2013-01-28 13:30:00,1,0.8126038537699923,0.7384413713192076,9.441571125296176e-07,8.943956442427255e-07
2013-01-29 13:30:00,1,0.7361060324819649,0.7593359391796907,7.024180522631057e-07,8.514518867060826e-07
2013-01-30 13:30:00,1,0.7907918097129529,0.7628588062213398,7.708574435120595e-07,8.162557992228902e-07
2013-01-31 13:30:00,1,0.5463760093494262,0.9203967844427218,2.517289893280089e-07,7.819826794919779e-07
2013-02-01 13:30:00,1,1.0318775862409024,0.866633457879012,8.476404215996084e-07,6.617638004422519e-07
2013-02-04 13:30:00,1,1.0515271392085273,1.1168008371109697,8.711326146545875e-07,1.0458476726610175e-06
2013-02-05 13:30:00,1,1.274545122530239,0.9624631776985959,1.3086095632064695e-06,8.108498124471547e-07
2013-02-06 13:30:00,1,1.4754021022854298,1.012223394192593,1.8257420928561976e-06,9.266409384740247e-07
2013-02-07 13:30:00,1,1.3829797955225764,1.134063128028664,1.721116095698388e-06,1.2295124693002974e-06
2013-02-08 13:30:00,1,0.5895135956970879,0.7872139431019417,3.1633077194403206e-07,6.371038570303093e-07
2013-02-11 13:30:00,1,0.9808376470425906,0.889331637353176,8.419233088533556e-07,7.623689537354867e-07
2013-02-12 13:30:00,1,0.5593637947691563,0.9273982224090249,2.773645270399677e-07,8.335394648552007e-07
2013-02-13 13:30:00,1,0.8202727457927557,0.876354704575359,5.687051335626174e-07,7.169378630541836e-07
2013-02-14 13:30:00,1,0.8599984769667737,0.9007556256168086,6.187999899326084e-07,7.459660831092911e-07
2013-02-15 13:30:00,1,0.664227874945177,0.8808160435856816,3.618926384910165e-07,7.021854457337925e-07
2013-02-19 13:30:00,1,0.54602336059318,0.7374305760875364,2.4577484465076356e-07,5.14423929297919e-07
2013-02-20 13:30:00,1,1.1878351211407085,1.1022152372826153,1.130949452364808e-06,1.0380924926417854e-06
2013-02-21 13:30:00,1,1.1412844912770548,1.4371453077858964,1.0870468018540171e-06,1.7906551881305076e-06
2013-02-22 13:30:00,1,0.9204778670291719,0.9477337775239885,7.312592534887316e-07,8.444479228178348e-07
2013-02-25 13:30:00,1,1.8836111131315065,1.7465605741082761,2.9325061783764605e-06,2.5876053497521367e-06
2013-02-26 13:30:00,1,2.1707233184063828,1.9095321789229565,4.32469952501362e-06,3.4202103639435336e-06
2013-02-27 13:30:00,1,1.233870678821297,1.2520801533754427,1.6546222565546722e-06,1.7910133724280512e-06
2013-02-28 13:30:00,1,1.2609574899403393,0.8982680525559061,1.803767446776806e-06,1.0063717355439881e-06
2013-03-01 13:30:00,1,1.4518090928692842,1.505826209569192,2.499960950316325e-06,2.7846085482088128e-06
2013-03-04 13:30:00,1,1.28342404157078,1.0418908032753067,2.138846826803635e-06,1.5137349498953952e-06
2013-03-05 13:30:00,1,0.7041297234405312,0.8718709857078623,6.757996198942011e-07,1.145490497902613e-06
2013-03-06 13:30:00,1,0.6557544080164552,0.9473708809043335,5.819316558629514e-07,1.323160032126974e-06
2013-03-07 13:30:00,1,0.6849053734682277,0.724040912299327,6.177760717412124e-07,7.960479594900662e-07
2013-03-08 13:30:00,1,0.5754683541309803,0.9036618522176556,4.161251208524668e-07,1.1269174250010814e-06
2013-03-11 13:30:00,1,0.6865134933626427,0.5543453382159708,5.614625562819531e-07,4.6166122504284384e-07
2013-03-12 13:30:00,1,0.663197557452469,0.8937509025407575,5.293633099858832e-07,1.0579513363946508e-06
2013-03-13 13:30:00,1,0.6879829894157911,0.6541543901812623,5.622730146528124e-07,6.036422233728374e-07
2013-03-14 13:30:00,1,0.6077864092062648,0.5580804294248266,4.440897945653792e-07,4.7087025140402036e-07
2013-03-15 13:30:00,1,0.49807898320941074,0.5170064046241399,2.966938197972674e-07,4.156189636743648e-07
2013-03-18 13:30:00,1,0.9154731879453988,0.9504569632559724,9.888151955574209e-07,1.1604874622093505e-06
2013-03-19 13:30:00,1,1.915790914782666,1.229130317061687,4.4453692841766544e-06,1.9269864765561318e-06
2013-03-20 13:30:00,1,0.5768561087654891,0.8982867281772507,4.868307220560732e-07,1.2978909007172272e-06
2013-03-21 13:30:00,1,1.235709957969542,1.0335545882097095,2.1847857329921726e-06,1.6432077853880393e-06
2013-03-22 13:30:00,1,1.3482272451486421,0.9108920082607374,2.7005389774154642e-06,1.351893429381705e-06
2013-03-25 13:30:00,1,1.592346313465836,1.3618050311090748,4.01669397501425e-06,3.0649001219997005e-06
2013-03-26 13:30:00,1,0.6238362267888349,0.9652088312113218,6.375993015900098e-07,1.6577729223891287e-06
2013-03-27 13:30:00,1,0.8342001448956816,0.9189861770421407,1.0118203091222117e-06,1.3446002969632254e-06
2013-03-28 13:30:00,1,0.5953227781598526,0.7295094869167025,5.039184223875942e-07,8.7075986187177e-07
2013-04-01 13:30:00,1,0.6632062877619224,0.715059563186928,5.968058186253679e-07,8.026347278367466e-07
2013-04-02 13:30:00,1,0.7619233234937192,0.505642824062831,7.324537487510831e-07,4.238088702765129e-07
2013-04-03 13:30:00,1,1.1498758025219367,1.097133044246954,1.5752662218327157e-06,1.5296525283264248e-06
2013-04-04 13:30:00,1,1.1829285010414894,1.5316892793149814,1.7300605961100863e-06,2.9997749978686394e-06
2013-04-05 13:30:00,1,0.9286721497168011,1.043378987391155,1.115784006647797e-06,1.5122386762216734e-06
2013-04-08 13:30:00,1,0.8192555851127471,0.7941792077287306,8.850612454188509e-07,9.375020058376058e-07
2013-04-09 13:30:00,1,0.9897750726989428,0.9478958078802524,1.3148062019196726e-06,1.3135700288716193e-06
2013-04-10 13:30:00,1,0.6851509301999626,0.8977929246019127,6.477121639645796e-07,1.222842026684982e-06
2013-04-11 13:30:00,1,0.9138516851822975,0.8764843073369397,1.1572296569986958e-06,1.1756968410319002e-06
2013-04-12 13:30:00,1,0.915457915428268,0.9542365999839499,1.186231801741918e-06,1.4024146818707561e-06
2013-04-15 13:30:00,1,1.641905811524671,1.5995409384087422,3.915867605556212e-06,3.832932272826879e-06
2013-04-16 13:30:00,1,0.7519319956329555,1.2236682500101272,9.235894440871238e-07,2.5770111203021686e-06
2013-04-17 13:30:00,1,1.4039204853191187,1.9522291633901632,3.2132086047752277e-06,6.343992504174163e-06
2013-04-18 13:30:00,1,1.3268898280112122,1.5435312968399075,2.688163274257333e-06,3.7601074120950634e-06
2013-04-19 13:30:00,1,0.9633716722028595,0.9994373896113313,1.5191636059579316e-06,1.7663607548424108e-06
2013-04-22 13:30:00,1,0.7236034745283224,0.9948158179091404,8.396474935480265e-07,1.715667334812945e-06
2013-04-23 13:30:00,1,2.0585264347030248,0.6822072706418476,6.401020267809231e-06,8.242096056217696e-07
2013-04-24 13:30:00,1,0.5848812646827096,0.8466632018870124,1.9015063593173242e-06,4.430538417640216e-06
2013-04-25 13:30:00,1,0.5060772595885448,0.544996363521294,1.4261696857121877e-06,2.10070338135536e-06
2013-04-26 13:30:00,1,0.45601174231988095,0.8895038008401316,1.1581015399918027e-06,4.853266728042447e-06
2013-04-29 13:30:00,1,0.42854327498262734,0.5042137473753675,1.027526279199754e-06,1.8713112438487668e-06
2013-04-30 13:30:00,1,0.42082503785435094,0.5623501555300423,9.886085163230685e-07,2.2132267445574555e-06
2013-05-01 13:30:00,1,0.6669223693018123,0.642697112877179,2.4886684191888412e-06,2.7600434180639226e-06
2013-05-02 13:30:00,1,0.4189411553584937,0.594769645165471,9.900405841571573e-07,2.448018845876669e-06
2013-05-03 13:30:00,1,0.39117126982062056,0.4147005489227359,8.56307402471566e-07,1.4113907680435404e-06
2013-05-06 13:30:00,1,0.39117126982062056,0.45734307764136595,8.537019118612358e-07,1.614565467676219e-06
2013-05-07 13:30:00,1,0.32488506664655376,0.5643067226181582,5.857334619807467e-07,2.2123471157093176e-06
2013-05-08 13:30:00,1,0.30197362373391134,0.45831472912476523,5.022210042134491e-07,1.5987232943764217e-06
2013-05-09 13:30:00,1,0.29956318483864924,0.6066139788299416,4.93410581375567e-07,2.4643981826102873e-06
2013-05-10 13:30:00,1,0.353043390159224,0.9484718709541264,6.811741664163248e-07,5.354895297765561e-06
2013-05-13 13:30:00,1,0.33586321370952943,0.6239930065026358,6.136425657330705e-07,2.554544918102052e-06
2013-05-14 13:30:00,1,0.31670262197764154,0.5631851956001457,5.290638176109905e-07,2.096224422118402e-06
2013-05-15 13:30:00,1,0.39411001397128853,0.6112884721732067,8.162298894750561e-07,2.385275055394056e-06
2013-05-16 13:30:00,1,0.32616135113716765,0.7466984024973705,5.462898930155267e-07,3.275163068666158e-06
2013-05-17 13:30:00,1,0.35493924735349425,0.6206377447002542,6.334514381638655e-07,2.340177531571348e-06
2013-05-20 13:30:00,1,0.582587751897188,0.6281382175721908,1.6915543015343778e-06,2.366246794479218e-06
2013-05-21 13:30:00,1,0.5918633822504457,1.028143198903823,1.7607682692873948e-06,5.716582020083725e-06
2013-05-22 13:30:00,1,1.7163320685820995,1.3663978548533566,2.5499476331089524e-06,1.6856013075198648e-06
2013-05-23 13:30:00,1,1.7830751856119933,1.8629551191294964,3.0245526205524013e-06,3.3779372952995534e-06
2013-05-24 13:30:00,1,1.2148728623235718,1.2212738112419097,1.5515048232251563e-06,1.6522330843091255e-06
2013-05-28 13:30:00,1,1.6953710374636475,1.2722137917346314,3.097821813421682e-06,1.8308707535045996e-06
2013-05-29 13:30:00,1,1.7641844635327089,1.270041980038238,3.7829467815422434e-06,2.0580654123708104e-06
2013-05-30 13:30:00,1,0.857837810924037,0.9771985392803173,9.972585673468777e-07,1.4028080172499485e-06
2013-05-31 13:30:00,1,0.959885279458655,1.143327867627449,1.17992888327444e-06,1.7767524745809715e-06
