,quarter,pick_expanding,qbar_expanding,pick_thresholded_expanding,pick_rolling 126,qbar_rolling 126,pick_thresholded_rolling 126,pick_rolling 252,qbar_rolling 252,pick_thresholded_rolling 252,pick_ewma hl 63,qbar_ewma hl 63,pick_thresholded_ewma hl 63,p26_pick_expanding,p26_pick_rolling 126,p26_pick_rolling 252,q_10:00,q_10:30,q_11:00,q_11:30,q_12:00,q_12:30,q_13:00,q_13:30,q_14:00,q_14:30,q_15:00
2023-04-12,2023Q2,15:00,0.8068685597990566,15:00,15:00,1.0080541831440692,15:00,15:00,0.888088106210405,15:00,15:00,0.9107105305939109,15:00,11:00,11:30,11:30,-0.30664318963671244,-0.5635360166027218,0.41838609625164425,0.16337910161266506,0.045741987798368834,-0.08142032197882386,-0.19845887416164598,-0.27191563244186956,-0.2828920924801945,0.007296612230762354,-0.18874090658286155
2023-04-13,2023Q2,15:00,0.8052201997553778,15:00,15:00,1.0031812453453464,15:00,15:00,0.892906475356395,15:00,15:00,0.8986646385898489,15:00,11:00,11:30,11:30,0.15339252209136403,1.006650299608379,0.9341859284434836,0.9785757358871783,0.7742890601139616,0.7034209472527778,0.5530652109477688,0.663912705525779,1.4605944419146566,1.9010890180474265,3.2755933056208058
2023-04-14,2023Q2,15:00,0.8093034610873868,15:00,15:00,1.013618699577441,15:00,15:00,0.905933274506131,15:00,15:00,0.9247065511809373,15:00,11:00,11:30,11:30,-0.443372436551664,0.7639752516910799,0.5111490310386354,0.5233777519293613,0.2696420798427337,0.1421831706283984,0.5079976391976367,0.4256327679871903,0.24476728492060626,0.7456590395273863,0.4816245181206177
2023-04-17,2023Q2,15:00,0.8087627367590589,15:00,15:00,0.9999114057152744,15:00,15:00,0.9085106620427833,15:00,15:00,0.919852160220756,15:00,11:00,11:30,11:30,0.5045395964643972,0.30591181523690814,0.18427370026497863,0.11955009627412248,0.07979067191977168,-0.014946254777913268,-0.22852448865385475,-0.441043223872194,-0.457950122720437,-0.6835701312944119,0.0349174013694085
2023-04-18,2023Q2,15:00,0.807487868002239,15:00,15:00,0.9896164887576782,15:00,15:00,0.9138029854154275,15:00,15:00,0.9101569816249977,15:00,11:00,11:30,11:30,0.3518920609729792,1.0093023755918804,0.9222999794882113,0.7994027769605522,0.6984347306407213,1.2413519695219741,1.414140669508675,1.2775819995070958,1.1650255139904064,1.0946232070406772,2.1739002873934425
2023-04-19,2023Q2,15:00,0.8097352568499219,15:00,15:00,0.988477179794122,15:00,15:00,0.923402996412493,15:00,15:00,0.924002124551866,15:00,11:00,11:00,11:30,1.5744475143000396,1.9786014720298861,1.983154247953731,1.9006899988983488,2.2197161092321154,2.1250697686422937,2.114850950448063,2.1961501726260804,2.6064651099759373,2.6792722482301934,2.269112441856932
2023-04-20,2023Q2,15:00,0.8121316069074047,15:00,15:00,0.9981158582974887,15:00,15:00,0.9257263071043939,15:00,15:00,0.9387384960127156,15:00,11:00,11:00,11:30,-0.3026911087457923,-0.41719332121007263,-0.6371394471901783,-0.5812889293071859,-0.8017478291820865,-0.9900523291164006,-1.1724569991766274,-1.3509951862377183,-1.4757447190236885,-1.3580412994405353,-0.9957708492211059
2023-04-21,2023Q2,15:00,0.8091678323891612,15:00,15:00,0.963051885900398,15:00,15:00,0.9223467202072093,15:00,15:00,0.9175452424383101,15:00,11:00,11:00,11:30,0.2893381440598426,0.23654302173378278,1.2099456676826497,1.2084312992042903,1.235327226077733,1.1590717340942327,1.0643006763448841,0.8935745170933396,1.5887673882034805,1.530515533818186,1.634052621847501
2023-04-24,2023Q2,15:00,0.8105178893277183,15:00,15:00,0.9698853091003564,15:00,15:00,0.9283071064277066,15:00,15:00,0.925394736767911,15:00,11:00,11:00,11:30,0.39882626531937493,0.17405276903647335,1.2003771070899063,1.2772959136532562,1.259024815640998,1.5374980862312257,1.4869402482803702,1.3672468374441742,1.907823542178793,2.014016930040327,1.666465817276705
2023-04-25,2023Q2,15:00,0.8119164970531251,15:00,15:00,0.9731388317243314,15:00,15:00,0.935796207653036,15:00,15:00,0.9335132247416277,15:00,11:00,11:00,11:30,0.18175973588383693,0.3234882633270515,0.03096605423614347,-0.11301499433470669,0.05273223943143354,-0.1266158034988723,-0.18229558583427502,0.9399150636278724,0.9139189987158246,0.45668090054754545,0.49905968219916896
2023-04-26,2023Q2,15:00,0.8114061270452068,15:00,15:00,0.9561477217604663,15:00,15:00,0.9321701278652873,15:00,15:00,0.9287538164267288,15:00,11:00,11:00,11:30,-0.10458778150022251,0.39767688469205215,0.24712254475488682,0.42340731867504966,0.24537226492101144,0.13206004955023348,0.13065383908408654,0.02670672321376397,1.0130291683505892,0.6684370465400559,3.550055996293964
2023-04-27,2023Q2,15:00,0.8158664688518008,15:00,15:00,0.9852794991870021,15:00,15:00,0.9433800847990547,15:00,15:00,0.9574696289386605,15:00,11:00,11:00,11:30,0.10905105787873248,0.1395957671887292,0.10235595168622255,0.40598717253057426,0.22645593337567727,-0.006131931736093354,-0.15564064834763477,-0.30704710402270347,0.2836896992975672,0.8160028193359677,3.532919984044242
2023-04-28,2023Q2,15:00,0.8202844420472357,15:00,15:00,1.0069440977313873,15:00,15:00,0.9556163019534805,15:00,15:00,0.9856827844596066,15:00,11:00,11:00,11:30,-0.6743934034262572,0.22720058962860218,0.7638047199124236,0.6358884248058303,0.8804663946347225,0.7214052941860064,0.7833577828826258,0.6226263044394282,0.732284958685661,0.6427355639305269,0.42513351212296424
2023-05-01,2023Q2,15:00,0.8196429632648911,15:00,15:00,1.0084177985170217,15:00,15:00,0.9571447212772733,15:00,15:00,0.9795422412240671,15:00,11:00,11:00,11:30,0.3356422839843144,0.01781679516554878,0.11119972536929265,0.8397882534645359,0.7080752146104987,0.6866425837732748,0.8216141264128793,0.8934490473397934,0.6950021224223062,1.0559206535223766,2.035515637732219
2023-05-02,2023Q2,15:00,0.8216135834828283,15:00,15:00,0.9989353292251825,15:00,15:00,0.9659189868156425,15:00,15:00,0.9911097691814522,15:00,11:00,11:00,11:30,-1.2301535273868676,-0.018972657054002206,0.8118908234183186,0.8589688712428282,0.7376453595853651,0.6393699020636371,0.45776052816122303,0.343733339417138,0.5659666410086266,0.7208967920813338,1.5091221574133287
2023-05-03,2023Q2,15:00,0.8227260569034279,15:00,15:00,1.008434788844496,15:00,15:00,0.9696471747898796,15:00,15:00,0.996784200796672,15:00,11:00,11:00,11:30,0.530419558181647,0.5393206038199395,0.6808603565706552,0.6978369149077864,0.6313276425786639,0.6344798272763824,0.5747255301517515,0.5035799234966657,0.5843025250780977,0.31683895489177993,-0.3420921623034216
2023-05-04,2023Q2,15:00,0.8208442827205412,15:00,15:00,0.9725050421722833,15:00,15:00,0.9696655725110236,15:00,15:00,0.9821180078759463,15:00,11:00,11:00,11:30,0.6279383791075592,0.9848780016963747,0.9547360887839312,0.8736120888958581,0.9057887196483501,1.1343400661599299,1.0895267584983217,1.3185744660275935,1.273429560031295,4.11315579171275,3.6957379445132252
2023-05-05,2023Q2,15:00,0.8254812079814972,15:00,15:00,0.983142030623852,15:00,15:00,0.9775073207314625,15:00,15:00,1.0118429280365924,15:00,11:00,11:00,11:30,1.1790970881211387,1.081309379541027,0.9179857872064894,0.8576638504783244,0.7587020200767256,0.7043509279480978,0.6392903383350638,0.4462716433130641,0.134750433146008,0.4404377464607879,1.3564721257978376
2023-05-08,2023Q2,15:00,0.8263362658201707,15:00,15:00,0.9833458169340114,15:00,15:00,0.9820706724173281,15:00,15:00,1.0156179419666242,15:00,11:00,11:00,11:30,1.2277504973918125,1.159342980696209,1.1278893343910033,1.0511566996452792,1.1390925981793087,1.1817257892364703,1.1181148689992675,1.0133104530474253,0.9621862320419533,0.8788711410342009,0.6183721313768304
2023-05-09,2023Q2,15:00,0.826001918337143,15:00,15:00,0.991604842508602,15:00,15:00,0.9889041779923168,15:00,15:00,1.0112666253418436,15:00,11:00,11:00,11:30,1.3132872987801942,1.2477370240300103,1.007946419008895,0.8326011381372405,0.7947451273468963,0.7544457879715026,0.7491232311014663,0.4867174813754199,0.773662108076012,0.6754156196952047,0.6141391286244612
2023-05-10,2023Q2,15:00,0.8256618496538161,15:00,15:00,1.0035624083265822,15:00,15:00,0.9810015991286877,15:00,15:00,1.0069166555061375,15:00,11:00,11:00,11:30,-0.15358432626466265,-0.46959710404474725,-0.2242462492752536,-0.5076071339345799,-0.8081948131449195,-0.905364848821743,-0.8026502800090412,-0.039227254927200736,-0.29693028781728076,-0.5207364846387414,-0.5021445246709809
2023-05-11,2023Q2,15:00,0.8235339548231673,15:00,15:00,0.9978080187178053,15:00,15:00,0.9779012668536562,15:00,15:00,0.9903872163981996,15:00,11:00,11:00,11:30,1.4739617271814307,1.3798648095877137,1.2857147226984205,1.1398216865426698,1.0339877126222699,0.9473301162321792,0.8043916279548772,1.1842031120174243,1.0373568678526448,0.8074505973798561,2.1318040395541478
2023-05-12,2023Q2,15:00,0.8256271869587368,15:00,15:00,1.0074348633290098,15:00,15:00,0.9841232753256701,15:00,15:00,1.002889535414886,15:00,11:00,11:00,11:30,-0.4159714852300747,-0.3619669234614756,-0.34933385296166164,-0.3974572555915129,-0.5573930529564124,0.01285289448620943,0.01827599285355714,-0.03797734705291635,0.29275935402740505,0.05117613735740437,-0.3257220643814075
2023-05-15,2023Q2,15:00,0.823787970902283,15:00,15:00,1.0083155833897721,15:00,15:00,0.9798040782035541,15:00,15:00,0.9883369740645677,15:00,11:00,11:00,11:30,1.2681450937708398,1.0037612532065352,0.9660597108452683,0.9683980190971412,0.9201253340756879,0.6798861294677029,1.5225225557534308,2.2264752981566738,2.028899183517463,1.8248564034526973,1.6498706136376304
2023-05-16,2023Q2,15:00,0.8251054870788944,15:00,15:00,1.0155186944393926,15:00,15:00,0.981653494221817,15:00,15:00,0.9955828096944465,15:00,11:00,11:00,11:30,0.3345324239625066,0.054954654452785266,0.06654590408823167,-0.062098549280483424,-0.19573762102973097,-0.33534567164162865,-0.534933202326775,-0.49013771539957257,-0.788552357591828,-0.7883389964820343,-1.3054002540945284
2023-05-17,2023Q2,15:00,0.8217129620133315,15:00,15:00,1.0069324894328993,15:00,15:00,0.9731374871093414,15:00,15:00,0.970380220208879,15:00,11:00,11:00,11:30,-0.10769696261041366,-0.28634453888736666,-0.45186372736288055,-0.5180788884054549,-0.5643676401901933,-0.7256514664820026,0.39026103140542007,0.7004925152963828,0.7104437408647242,0.783589796356926,1.4048530368489076
2023-05-18,2023Q2,15:00,0.8226400527523389,15:00,15:00,1.0040334580971124,15:00,15:00,0.975634106676847,15:00,15:00,0.9751389342063655,15:00,11:00,11:00,11:30,-0.4347609597141673,-0.08976813185897695,-0.3521004719924678,-0.3805174225147869,-0.4673063717870517,-0.22593651560764522,-0.4083626275659763,-0.5429920275298085,-0.6854002162137971,-0.792437252539299,-1.2370822199438711
2023-05-19,2023Q2,15:00,0.8193706523194878,15:00,15:00,1.0049083979906839,15:00,15:00,0.9705570653183648,15:00,15:00,0.9509090778785306,15:00,11:00,11:00,11:30,0.3738505709487827,0.22227881770079264,0.1557451598226335,1.300123276147781,1.0149487670738102,0.8182187864452072,0.7019118841588103,0.4744301598371766,0.7756705123586972,0.6392127987182687,1.168919564846193
2023-05-22,2023Q2,15:00,0.81992461256121,15:00,15:00,0.992851077896541,15:00,15:00,0.9688268542606945,15:00,15:00,0.9532968618790617,15:00,11:00,11:30,11:30,1.325545251378819,1.233055273915221,1.0338744732640104,1.1517407813732594,0.9067279138638928,0.9779874232504027,0.8023167792829453,0.6785825502827988,0.4944062652520744,0.5705981803136483,0.3374843192884294
2023-05-23,2023Q2,15:00,0.8191612576667909,15:00,15:00,0.986275107785938,15:00,15:00,0.9637276009420741,15:00,15:00,0.9465521781637248,15:00,11:00,11:30,11:30,0.20372796265947277,-0.15500393092481018,-0.25662636719610205,-0.41090772851034163,-0.4614221591104384,-0.3942181281429016,0.03486588135759427,0.03985907121556994,-0.29233660504606596,1.257797430718544,0.9535479840713924
2023-05-24,2023Q2,15:00,0.8193735589723274,15:00,15:00,0.9997495682971483,15:00,15:00,0.9688850925426473,15:00,15:00,0.9466287988903763,15:00,11:00,11:30,11:30,0.32371799510418764,0.23330680969714943,0.21383030651145687,0.13010373206207565,0.27667498721129163,0.18129619932197616,0.1051216587657155,-0.05848022016724069,-0.1923843472055528,-0.5313630027666804,-0.8496697403451856
2023-05-25,2023Q2,15:00,0.8167409985633094,15:00,15:00,0.9897532071032392,15:00,15:00,0.9685843144006887,15:00,15:00,0.9269552577858743,15:00,11:00,11:30,11:30,0.34024651137962925,0.17312049976112903,-0.03775134783324357,-0.1315202789060944,-0.10781431027615525,0.046903898051278314,-0.08106735356593826,0.004643646846925169,-0.1612475165969831,-0.31032039061704275,-0.005763385099894251
2023-05-26,2023Q2,15:00,0.8154457160693515,15:00,15:00,0.9687239416449305,15:00,15:00,0.9605566350228811,15:00,15:00,0.916739978783817,15:00,11:00,11:30,11:30,0.14253764653574535,1.2565626935357337,1.1646497657554782,1.582650645638861,1.5888867862966618,2.7567636339170027,2.6582534538959948,2.5305676710621827,2.4995331928770836,2.6339495937304354,4.260651148370043
2023-05-30,2023Q2,15:00,0.8208627057427803,15:00,15:00,0.9954301653128247,15:00,15:00,0.9764761591394068,15:00,15:00,0.9533626409646984,15:00,11:00,11:30,11:30,0.5390016920652313,0.3986668011982821,0.20951901932395614,0.2643871029652565,0.08100000226465702,0.14610911143434666,0.15671583269889652,0.8579756004305273,0.7164605115851498,3.0604082413467713,3.377935362159722
2023-05-31,2023Q2,15:00,0.8248769485315038,15:00,15:00,0.9966478038314452,15:00,15:00,0.986286580961078,15:00,15:00,0.9799164021708132,15:00,11:00,11:30,11:30,0.5427059416025584,0.9875463331949558,0.7396900720543992,0.8963688389620802,0.8923652348885716,0.6691010129797677,0.5873711673456494,0.5589821850273193,0.9695682385655077,0.7532927603456219,1.0251073808062658
2023-06-01,2023Q2,15:00,0.8251907893344423,15:00,15:00,1.0040799473840714,15:00,15:00,0.9846402348478797,15:00,15:00,0.9804113258999003,15:00,11:00,11:30,11:30,-0.027490916982392245,-0.12427503100161201,0.25800163928981135,0.3709802311167172,0.6772446347469995,0.988858504899792,0.9182664634160731,0.8503096817752338,1.158681894624113,0.7831768147263002,0.8370169392708793
2023-06-02,2023Q2,15:00,0.8252092966113382,15:00,15:00,0.9955316587201639,15:00,15:00,0.9875323953636708,15:00,15:00,0.9788409109269031,15:00,11:00,11:00,11:30,0.43483774733289143,0.588360812413877,1.0813117381421824,1.574140565846597,1.4174207237938015,1.2433024945782418,1.837346226477133,1.8621734205589695,1.7142191673265823,1.7263607965986145,2.326084478711841
2023-06-05,2023Q2,15:00,0.8275544140833702,15:00,15:00,1.0255490345988076,15:00,15:00,0.9945105411320132,15:00,15:00,0.9935954004609787,15:00,11:00,11:30,11:30,0.5897495783456322,0.5338570836384718,0.4520785143350137,0.4054371932248958,0.22547989592662598,0.09345349792192344,0.09055486979516804,1.0144337638592336,0.8620452025206946,1.3271423969152545,1.4815057341058735
2023-06-06,2023Q2,15:00,0.8285746189508001,15:00,15:00,1.0249987254020139,15:00,15:00,1.0002788117460184,15:00,15:00,0.9989387541901775,15:00,11:00,11:00,11:30,0.1678167084263055,0.21960020574961064,0.23838115720959277,0.3102911139180344,0.4130372398171794,0.4860266780611786,0.9785854129499911,0.8998013369490759,0.9384204896794339,1.480541003823375,1.3973547989788657
2023-06-07,2023Q2,15:00,0.8294605693869809,15:00,15:00,1.0103582917912208,15:00,15:00,1.0076898225293949,15:00,15:00,1.00330196918972,15:00,11:00,11:00,11:30,0.4412711488127342,0.689472959403537,1.0907801380626514,0.8089819959035586,1.991028536492397,1.8022738730165295,1.692280388230722,1.9312490422005861,1.872854432116591,1.6819763386601465,1.3507131951909632
2023-06-08,2023Q2,15:00,0.8302712266588377,15:00,15:00,1.0142278803405467,15:00,15:00,1.004235271979926,15:00,15:00,1.007106574164719,15:00,11:00,11:00,11:30,0.2913137283548819,0.3722076935966657,0.2972807423535447,0.20766924842403992,0.11996112589395468,1.0767212300604243,1.278551006859191,1.200146581851947,1.2393676145586945,1.9867420956340174,2.974825670505289
2023-06-09,2023Q2,15:00,0.8336012801430713,15:00,15:00,1.040876489201987,15:00,15:00,1.0112733914814755,15:00,15:00,1.0286554589151475,15:00,11:00,11:00,11:30,0.09736547872389475,0.09218732431418108,0.19637821738573497,1.2639907087885816,1.2290000996181099,1.0169921898268324,1.277003941042493,1.2538205089033592,1.495759571028767,1.3542399564115486,1.1430450250269402
2023-06-12,2023Q2,15:00,0.8340810378870773,15:00,15:00,1.0337211704516789,15:00,15:00,1.0128139650591506,15:00,15:00,1.0299081504112055,15:00,11:00,11:00,11:30,0.6125915972520958,0.46750005486719753,0.3202477801292448,0.0960716471883937,0.011198038437550446,-0.18757224045327525,-0.33273619753844774,-0.45306461592642644,-0.5439859422487755,-0.6602642439570408,0.03937142911325417
2023-06-13,2023Q2,15:00,0.8328508372543005,15:00,15:00,1.0234587910499515,15:00,15:00,1.008037486452144,15:00,15:00,1.0190607827850588,15:00,11:00,11:00,11:30,1.0241629378355843,0.730773700591466,0.5442508725975084,0.5467451414402901,0.5928242585607819,0.5487882020660833,0.5011430529801828,0.3614654551944311,0.2912506098350813,1.9471876187016488,1.4757943984005655
2023-06-14,2023Q2,15:00,0.8338445676424711,15:00,15:00,1.0436604259787627,15:00,15:00,1.0193501445523572,15:00,15:00,1.0240624277502244,15:00,11:00,11:00,11:30,0.17899185253544508,0.17601051181353664,0.17454979477193777,0.20097588495162844,0.21195027750708853,0.1704262606468007,0.14179903431303348,0.25662426585238995,0.22805745650504652,1.1235806490771065,2.752930327708768
2023-06-15,2023Q2,15:00,0.8368061197413387,15:00,15:00,1.0690468892620846,15:00,15:00,1.031851697471025,15:00,15:00,1.04299492238713,15:00,11:00,11:00,11:30,-0.11211442337709564,-0.14390558764275482,-0.48903321284396134,-0.2268702145634983,-0.28861998576368847,-0.4804728944795349,-0.6998281734395293,-0.9194757592518699,-0.74306964974211,-0.9402673098053946,1.1488809789884964
2023-06-16,2023Q2,15:00,0.8372869746862497,15:00,15:00,1.0412232250871987,15:00,15:00,1.0328927347222532,15:00,15:00,1.0441544497357726,15:00,11:00,11:30,11:30,0.43834346940922264,0.3845178164193616,0.3464324654978824,0.5542683001758872,0.36976415682346203,0.3277603121020163,0.28733730568342053,0.48001239740948765,0.3474807365374966,0.03547997652677437,1.0556505182890912
2023-06-20,2023Q2,15:00,0.8376229185994848,15:00,15:00,1.0186127975796313,15:00,15:00,1.0313360113139682,15:00,15:00,1.044280338740025,15:00,11:00,11:30,11:30,-0.47370589471516894,0.5239593932833424,0.3136351372705364,0.11027132911666575,-0.14482748734961007,0.43220359619573795,0.6556322118417903,0.5649937822475241,0.8392839868690278,1.292893385331692,1.8654926573161197
2023-06-21,2023Q2,15:00,0.8392018275683274,15:00,15:00,1.0242202501937914,15:00,15:00,1.0389084568114098,15:00,15:00,1.0532730403234736,15:00,11:00,11:00,11:30,0.45481838775193967,0.3476096794462918,0.13971974947125596,-0.024814434921981855,-0.11042075771316058,-0.12306870649501774,-0.12311945149881066,-0.40668646147068,-0.5206557303493605,-0.27689661975369034,-0.6668603443618017
2023-06-22,2023Q2,15:00,0.8368919162616861,15:00,15:00,1.0097845716290468,15:00,15:00,1.0341698391804108,15:00,15:00,1.0344368458707642,15:00,11:00,11:00,11:30,-0.11496032475705932,-0.0553663409544725,0.15078251679467097,0.049266180956072304,0.01540096177462945,-0.1183237286906326,-0.2867795839736855,-0.38143210044357967,-0.5689591307924627,-0.7757621895912507,-1.0320658622011896
2023-06-23,2023Q2,15:00,0.8340298063406097,15:00,15:00,0.9988365318651216,15:00,15:00,1.0275805752057638,15:00,15:00,1.0118079495140904,15:00,11:00,11:00,11:30,0.548712634404245,0.2986808939171085,0.062229747020316514,0.057305919798370866,-0.001071013951134831,0.08131461390536553,-0.022151622722568754,-0.057589801966821494,-0.22523658403503088,-0.04418004997736881,3.568074317364147
2023-06-26,2023Q2,15:00,0.8382103025348354,15:00,15:00,1.014666615455214,15:00,15:00,1.037777092991853,15:00,15:00,1.0397996894684207,15:00,11:00,11:30,11:30,-0.19613886330502212,-0.3227483386346274,-0.5050771256285077,-0.27565289650714064,-0.45229360534160556,-0.1477341138218051,-0.32482614928200393,-0.4530815888174023,-0.5279886074663971,-0.9429095116904662,-0.9608103164079046
2023-06-27,2023Q2,15:00,0.8354637061700372,15:00,15:00,1.00106520789976,15:00,15:00,1.034107595424533,15:00,15:00,1.0178927020474544,15:00,11:00,10:30,11:30,0.46153443267260974,0.2369261532989013,0.11574211922196025,0.13649090465544714,0.11292691712562904,0.1037959579062312,0.09078917166514333,0.15033022940827936,0.5266525010991718,0.27783688145335017,0.046162559698191975
2023-06-28,2023Q2,15:00,0.8342605032028546,15:00,15:00,1.0005503788739678,15:00,15:00,1.0320194494055854,15:00,15:00,1.0072521938799515,15:00,11:00,10:30,11:30,0.05218497149819584,-0.16266824371870156,-0.2621423585490564,-0.4620052949066789,-0.47833909138862346,-0.41043222218278863,0.608408602181292,0.6019109963232567,0.4902230068401156,0.5828139095259989,0.2598409681558026
2023-06-29,2023Q2,15:00,0.8333861964524025,15:00,15:00,0.9970176788864973,15:00,15:00,1.033368888443994,15:00,15:00,0.999068058161655,15:00,11:00,10:30,11:30,0.6996898302797423,0.4611585979862142,0.31921207381544797,1.0170840954544864,0.8898441194082936,0.922477313766637,1.051146101027471,0.9888240021664726,1.7639131391939806,1.526554609845822,1.2083038698518305
2023-06-30,2023Q2,15:00,0.8339559801505779,15:00,15:00,1.0018609421148816,15:00,15:00,1.0259005312661351,15:00,15:00,1.0013591672804865,15:00,11:00,11:30,11:30,1.2139809974140123,1.321027892922391,1.2393259776402112,1.1588885083885838,1.1374773833771494,1.3044195801313125,1.5015216277520835,1.346550854249749,1.3203910027480943,1.3454957933902614,1.2356795558719764
2023-07-05,2023Q3,15:00,0.8345655758648743,15:00,15:00,1.0139944847571833,15:00,15:00,1.0239299080094577,15:00,15:00,1.0039249295946262,15:00,11:00,10:30,11:30,0.7411640949370161,0.5630497122590445,0.4575479029746607,0.44281623388526087,0.4246509141630226,0.24596228162387726,0.14642550377268512,0.0374951499234156,0.05799914561173554,-0.12053830044396743,0.22417707583839053
2023-07-06,2023Q3,15:00,0.8336407448042282,15:00,15:00,0.9787514641906999,15:00,15:00,1.0247277321647112,15:00,15:00,0.995386909831768,15:00,11:00,10:30,11:30,0.7200593440800976,0.6799962735335776,0.5628049184121042,0.46784076019314114,0.5586142938392877,0.5539827578512314,0.55259224926075,0.33852804231401584,0.22691065505861813,0.2393832604247783,1.4996043813938376
2023-07-07,2023Q3,15:00,0.8346482540880249,15:00,15:00,0.9958626214507892,15:00,15:00,1.0121744202295588,15:00,15:00,1.0009079069386222,15:00,11:00,10:30,11:30,-0.6964993982122675,-0.7659645956305016,-0.9732659258087748,-1.152762860012823,-1.3440591642137867,-1.3970873596602325,-0.9626881252471092,-1.239488423952478,-1.387321412898729,-1.7793920447585807,-2.0772294695540556
2023-07-10,2023Q3,15:00,0.8302496472547287,15:00,15:00,0.9645086237245075,15:00,15:00,0.9997108384862313,15:00,15:00,0.9672036834545569,15:00,11:00,10:30,11:30,0.9165232125432022,0.782425944544886,1.1277301902897772,1.0011259962749601,0.8869339424481456,0.7700442954938982,0.9727538504398177,0.8942514795825756,0.7508835453226241,0.8800404792028114,0.3738539150057337
2023-07-11,2023Q3,15:00,0.8295612675680787,15:00,15:00,0.960456499900521,15:00,15:00,0.998783999030743,15:00,15:00,0.9607068185079767,15:00,11:00,10:30,11:30,0.21345090013271303,-0.004269091355284313,-0.14551751419168338,-0.2370832926143282,-0.14232300376892684,0.07607298641817327,-0.003058924799944719,-0.11203154760234679,-0.3331044722113967,-0.6019321058706464,-0.39305771136723816
2023-07-12,2023Q3,15:00,0.8277199739251039,15:00,15:00,0.954942915194397,15:00,15:00,0.9979659316943269,15:00,15:00,0.9458839258800599,15:00,11:00,10:30,11:30,0.3771801614503969,0.05956993840323248,-0.09719652462995824,-0.12856393373142952,1.0068233557788553,0.8920288023172662,0.8591855452460746,0.819719959750387,0.591817583418184,0.4587779638112709,0.46939774735926904
2023-07-13,2023Q3,15:00,0.8271811435092153,15:00,15:00,0.9350138498044717,15:00,15:00,0.9836737181123109,15:00,15:00,0.940666732376912,15:00,11:00,10:30,11:30,1.0570362215668176,1.17803946114013,1.2256317404134727,1.2632322625215708,1.3539814021617913,1.3106025113324904,1.1568085842124662,0.9511430126270022,0.792027944508032,0.659734922825706,0.7460294874009337
2023-07-14,2023Q3,15:00,0.8270592941757193,15:00,15:00,0.9322332184809349,15:00,15:00,0.9821267675741489,15:00,15:00,0.9385356049107576,15:00,11:00,10:30,11:30,1.0984203335723597,1.3213440708588737,1.3451038001781443,1.2067221436288404,1.0210658200133984,2.2694618074649795,2.1588899963852866,2.055936206036727,1.7993493133050205,2.1333531821496785,3.1096080343890016
2023-07-17,2023Q3,15:00,0.8304814062300121,15:00,15:00,0.9542419606332078,15:00,15:00,0.9840245091282723,15:00,15:00,0.9623069997098246,15:00,11:00,10:30,11:30,0.5633619129307864,0.45187110741755915,0.3482258791257299,0.26524345105376157,0.22164276120748158,0.2635138438482505,0.19202558926374635,0.06814560864258655,-0.06471179118902667,-0.21580410543265383,-0.5863820512515461
2023-07-18,2023Q3,15:00,0.82836035314995,15:00,15:00,0.9501003272038889,15:00,15:00,0.9852512460536158,15:00,15:00,0.9453502937281008,15:00,11:00,10:30,11:30,0.2072542038417173,0.04557903528583323,0.10845354527974295,-0.027992634303265276,0.4410982826649059,0.3354360678686593,0.2042535436519868,0.08069468936623676,-0.08775246669200452,1.1102739450282957,0.8864910375882182
2023-07-19,2023Q3,15:00,0.8284472450549398,15:00,15:00,0.9453799976572592,15:00,15:00,0.9873840202763178,15:00,15:00,0.9447058441048034,15:00,11:00,10:30,11:30,0.36745299131453674,0.31966656534300575,0.5326406101641867,0.44582776321019485,0.26577103530930535,0.5533274617926991,0.4941893055613368,0.4039125810651708,0.2199990551443354,-0.10762884752986884,0.02878460592980015
2023-07-20,2023Q3,15:00,0.8272537187278873,15:00,15:00,0.9372919847236932,15:00,15:00,0.981845470884933,15:00,15:00,0.9346774980750391,15:00,11:00,10:30,11:30,-0.31440346578113315,0.010878148267031857,-0.1073917367972797,-0.3368345662188555,-0.5366688678720093,-0.5438238376505193,-0.597062267461415,-0.8659396229413371,-0.9305271635808495,-0.03025347366149148,-0.5536504427164032
2023-07-21,2023Q3,15:00,0.8251957393516663,15:00,15:00,0.9124359292646192,15:00,15:00,0.9771284706657042,15:00,15:00,0.9183820305129581,15:00,11:00,10:30,11:30,0.29992294527503177,0.2089031037169895,0.2691853325259453,0.17549655116516158,0.00497531872034476,0.18898087531958516,0.042184823489404506,0.24165763569215035,0.2246417384425789,0.8172039571735479,0.5750398160453876
2023-07-24,2023Q3,15:00,0.8248234835134131,15:00,15:00,0.9196059202804302,15:00,15:00,0.9745784240626193,15:00,15:00,0.9146228564338234,15:00,11:00,10:30,11:30,0.43775094002717313,0.612153911458052,0.44309956252966687,0.31142353859658956,0.13241298439496463,0.020171095735721237,0.0006181872085839029,-0.10568985135750211,-0.28900977248252724,-0.3615965023946042,-0.7432374756141662
2023-07-25,2023Q3,15:00,0.8224935266647837,15:00,15:00,0.9180744514894662,15:00,15:00,0.9641959709236058,15:00,15:00,0.8964714513720433,15:00,11:00,10:30,11:30,0.6281623651096236,0.5175545594597734,0.34025673780912247,0.2470652648030148,0.322619809064053,0.1777595342509128,0.29433883597409494,0.06326803822158382,-0.03327946643225353,0.03092094806941583,0.6956444690578619
