,p_frozen,p_expanding,ev_frozen,ev_expanding,R_mid,holdout,ok,x1_slice_change,x2_skew,x3_realized_so_far,x4_premium_rich,x5_month_end,x6_third_friday
2021-12-13,0.3469709230296434,,-0.11680109915264866,,0.877410239361702,False,True,0.32745835117049465,-0.03206108439454416,-1.5516015109230805,0.4026909033719246,0.0,0.0
2021-12-15,0.44424384871929723,,-0.04038281570479426,,-0.03430415586254576,False,True,-0.5020485716558024,-0.0008156136754909229,-0.045503751796675485,0.9367060801265712,0.0,0.0
2021-12-17,0.3325488351441696,,-0.3063791233301933,,0.011257974157004469,False,True,0.3612134011707919,0.0006189749075548823,-0.5136741427391658,1.2556508888335403,0.0,1.0
2021-12-20,0.4069274898870143,,-0.027272773114842302,,-0.7137422232322432,False,True,0.2670096795608629,0.07941526752671357,-1.394328554555515,0.9746031675975209,0.0,0.0
2021-12-22,0.40232877163834463,,0.03175209070240746,,1.5832533376836513,False,True,0.155549549463585,0.0648875959234744,-0.15154844055520988,0.09082272113572198,0.0,0.0
2021-12-23,0.30807286995341654,,-0.20328172486421361,,-0.059226598626887506,False,True,0.2598667284500585,-0.1019943133494223,-2.092529066951988,0.0685865869784541,0.0,0.0
2021-12-27,0.3364707398637846,,-0.09771947691099306,,0.5871644485868144,False,True,0.28938136055634806,-0.070538850262921,-0.7221250528215499,-0.11860527883482241,0.0,0.0
2021-12-29,0.30790247526459075,,-0.1745248365201329,,-0.47569151013506916,False,True,0.2589886315223907,-0.15378047419148203,-0.9435099646196959,-0.17462728076256262,0.0,0.0
2021-12-31,0.5338356820269516,0.5614021756480555,0.446512857382123,0.0033673747005511304,0.7947823827432259,False,True,0.31954303874274453,-0.022517007203334886,-2.2948561023233056,0.5613164420630721,1.0,0.0
2022-01-03,0.37888596049857654,0.38365368901836633,0.007180068628027045,0.16489336251222234,-0.6552356680729674,False,True,0.3300429144323572,0.04055339564119904,-0.3843684836182164,-0.001322658542263433,0.0,0.0
2022-01-05,0.3763712202032699,0.4491621904728934,-0.062269624435831616,0.05051960507772151,1.088163679946227,False,True,0.3492694300251858,-0.03815880807858443,-0.5463515846282465,0.7341970209021884,0.0,0.0
2022-01-07,0.3625041492535332,0.4016504898261938,-0.08579647421015171,-0.02297153166134766,0.24050035097626465,False,True,0.18587413365510996,-0.08924173926055406,-0.18862235029576016,0.36408790180256023,0.0,0.0
2022-01-10,0.4308617567010471,0.5119746144728883,0.050571725411270606,0.3068967925017406,1.6072205090905194,False,True,0.2540760183403532,0.11355623315320545,-0.5017613046644327,0.7850448388912712,0.0,0.0
2022-01-12,0.3898992545501337,0.45159436699481625,-0.024288963070979972,0.09701715518954054,-0.7999855324074074,False,True,0.20118443601019312,0.04732029818235649,-0.903866036307347,0.40308192102369933,0.0,0.0
2022-01-14,0.387930712933775,0.4887250189422385,-0.09179160314714399,-0.03395350321604539,-0.23413681402439024,False,True,-0.007742805661840971,-0.0482936366816329,-0.6666427183254899,0.7804056173072036,0.0,0.0
2022-01-18,0.3753709569924963,0.48272524290052077,-0.0929357251961189,-0.03019884793199936,-0.3198157945157396,False,True,0.2807159680975898,-0.030222027471575125,-1.118078204214191,0.8940052643480261,0.0,0.0
2022-01-19,0.4040359019514466,0.4666280070798143,-0.002473551123144492,0.1884925672992127,1.8082715712465132,False,True,0.24252467353441093,0.01886049315326109,-0.18565551536023434,0.6678663419962527,0.0,0.0
2022-01-21,0.35156663996251597,0.4719696552483542,-0.291153287951428,-0.05297121119544187,-1.0,False,True,0.13531645179849977,0.05592208878458155,-0.8061672566322264,1.2350584384362113,0.0,1.0
2022-01-24,0.4638631879817264,0.6295672848010327,0.035705518295808966,0.31818262414173604,1.3442449352411456,False,True,0.15312761881923728,0.1157350155652897,-0.6829812870848102,1.6441863367004341,0.0,0.0
2022-01-26,0.4539222267011298,0.6382990097739561,-0.033475410255305774,0.13143143463344445,-0.7995863495787425,False,True,-0.19870722588808806,0.06160424449245546,-0.9228847733034595,1.5558662688065894,0.0,0.0
2022-01-28,0.41819114991553025,0.5265045401712185,-0.005402674863227264,0.21520213071183575,1.3982864248531137,False,True,0.30793508372101613,0.020465440910497124,-0.28471049887093086,1.1859777375319576,0.0,0.0
2022-01-31,0.5931995408356688,0.6241106210416179,0.5718998394361754,0.348661260404737,0.7033202854264531,False,True,0.4373254715828953,0.07144241472526879,-1.4308537341435665,0.9893093668033055,1.0,0.0
2022-02-02,0.3418032555128773,0.413843795909204,-0.13210890825406627,-0.14176446912495386,-1.0,False,True,0.3762602478436608,-0.07931781564685059,-1.2353273745606037,0.5324043249410435,0.0,0.0
2022-02-04,0.36507632132183065,0.4611065928188007,-0.0834661067800925,-0.012218382730981768,1.158990083359169,False,True,0.48375362583761206,-0.009245294619332425,-1.3718876285701118,0.8188299328427595,0.0,0.0
2022-02-07,0.36168934511786993,0.43865362920070533,-0.07457450778099176,-0.02280509388894221,0.5891510384068848,False,True,0.4190095084981962,0.022187596965157402,-1.5895760198792346,0.4968649155456699,0.0,0.0
2022-02-09,0.335999386659853,0.41957468437076473,-0.1369313129565947,-0.1904024458582628,-0.7668261172740969,False,True,0.40186104431727276,-0.015417103302164838,-2.1621880308721724,0.38861339827431873,0.0,0.0
2022-02-11,0.39910426717544173,0.5667593604219191,-0.08530186601567205,-0.006545861611863671,-0.9415112567204301,False,True,0.2334614699513858,0.032316757313206504,-1.7434113496047596,1.3350071137439699,0.0,0.0
2022-02-14,0.4265974415171943,0.5568980890768034,-0.02075005345911088,0.1321130715575349,-0.9003031702227119,False,True,-0.00022058748813669825,0.0719263407873593,-0.9969105200341839,1.0130238437464643,0.0,0.0
2022-02-16,0.3741141166459249,0.44184484264052126,-0.09008547597625396,-0.050609112643905545,-0.4801839141069245,False,True,0.027537649173353242,-0.04895781877233019,-0.6656101513225912,0.43676869765834514,0.0,0.0
2022-02-18,0.3149900309987059,0.3801167430438533,-0.32419242848106905,-0.14995229908859561,-0.9302541465553724,False,True,0.4079075931362993,0.005920573779229056,-0.9283408314860396,0.9782885507261794,0.0,1.0
2022-02-22,0.4213029046419655,0.5089811290453241,0.009645737333943777,0.23979564641595302,0.31004754853538774,False,True,0.21472797349824696,0.07216579915828272,-0.6360300479631796,0.9157626658275797,0.0,0.0
2022-02-23,0.40696798574849996,0.48693781550966814,-0.03678266768557563,0.1110003933575015,-0.013605445376527747,False,True,0.11261655488226907,0.014054153465833585,-0.6105073839400217,0.8848536026536351,0.0,0.0
2022-02-25,0.3997576905702055,0.4685369428327068,-0.0466313205407449,0.07223581915315769,-0.27444343019945616,False,True,0.08638653105219411,0.0034063525669566098,-0.627682847881285,0.7547741646406534,0.0,0.0
2022-02-28,0.6139624266762072,0.6616828681545524,0.5775975103970186,0.4259024555945232,0.6350249117777187,False,True,0.13669575868238407,0.036221845749453606,-0.6667369581198718,1.0477313235771453,1.0,0.0
2022-03-02,0.39484198496870376,0.4743543213463274,-0.0676716481488717,-0.03728127358400341,-0.74082689884457,False,True,0.07240256302613758,0.05772077373561032,-1.6753421665053052,0.75392110312636,0.0,0.0
2022-03-04,0.3953881858176171,0.46002147718076775,-0.07077202234194205,-0.009035553612386268,0.07105153604531811,False,True,-0.007431904212620418,-0.014644427112989676,-0.7419705405862183,0.7421992478662673,0.0,0.0
2022-03-07,0.36610055836822936,0.4560657538219903,-0.12140825862147292,-0.12481208110334946,0.2160872037331043,False,True,0.22643281794257425,-0.027946180311636638,-1.5973683805628678,0.8278113160975886,0.0,0.0
2022-03-09,0.3875970995180773,0.4271152064283744,-0.05414589224371273,-0.005597772783742995,-0.0065477753993027354,False,True,0.01836166285627297,0.021863389378356097,-0.9585644619232428,0.36645506318122845,0.0,0.0
2022-03-11,0.39550687538341434,0.4325838162968902,-0.003056510867583559,0.14964328390912252,0.4199042057879012,False,True,0.16890850231399657,0.06118205065911929,-0.7011314073880337,0.2783090243364521,0.0,0.0
2022-03-14,0.3892098157578494,0.4418571684100475,-0.025070043652050823,0.11429058238556089,-0.85680782226805,False,True,0.22365961255520025,0.0378542917783141,-0.8101568049210257,0.43790263332806934,0.0,0.0
2022-03-16,0.43741608137713395,0.4285724679788256,0.022817025466215737,0.16029742065185199,1.0594471601490256,False,True,-0.4304671049862774,0.03334204008609308,0.5186736536134776,0.2039812573725932,0.0,0.0
2022-03-18,0.2549694101930774,0.2757151250297592,-0.3858738264360896,-0.3585639621126811,-0.7042542936869901,False,True,0.6634620729258168,-0.027924173354579505,-1.7561867789371648,0.10693913845211078,0.0,1.0
2022-03-21,0.36585395451323977,0.3514263526247808,-0.07637520689481919,-0.05921429303361473,-0.2598591899875847,False,True,-0.11750861309576037,-0.08845557411147126,0.15917456704465022,-0.13000368274293983,0.0,0.0
2022-03-23,0.3581531714448462,0.389742608594185,-0.037834349171762705,0.0651269483900026,0.44081316164432716,False,True,0.41173018402637057,0.03909974784424544,-1.1917091297253162,-0.0008018325766965262,0.0,0.0
2022-03-25,0.3588670447425935,0.3905585668324321,0.00042422084987190495,0.24323833141872558,1.3773256165350807,False,True,0.6197547711713073,0.008668227574998478,-0.29385718272514505,0.005164576027981482,0.0,0.0
2022-03-28,0.36030210520972017,0.32936843260805415,-0.03308973745494034,0.02813701186822442,0.806011921911183,False,True,0.0511012265009465,-0.018321201084267442,-0.1357595050574286,-0.5168558050939449,0.0,0.0
2022-03-30,0.30104534496042906,0.36582659710034543,-0.13880513824085064,-0.13538492327419005,0.14221976843081174,False,True,0.8479639449850135,-0.043941594993079584,-2.151793664993779,0.1040774452339841,0.0,0.0
2022-03-31,0.5074267515702874,0.5466122290531331,0.44353129620000903,0.06575189925221026,1.749294686653252,False,True,0.5996392135804604,-0.053577884375072556,-2.150039384744153,0.3832867600631378,1.0,0.0
2022-04-01,0.3527076883415132,0.39342759661318466,-0.04894314708486253,0.05588126334469154,0.48918902715773394,False,True,0.47965383609828954,0.023628370531848467,-1.2275579429335692,0.08047545168892345,0.0,0.0
2022-04-04,0.3093343366963608,0.31513694120581814,-0.13524692568981428,-0.25229346575685313,-0.5842304395531841,False,True,0.37751222717405103,-0.022092600828814677,-2.0595380405943313,-0.46256802194188307,0.0,0.0
2022-04-06,0.37318462005149355,0.4364669741928609,-0.030676672825962592,0.13523080918171623,-0.5251040678683245,False,True,0.3446738520658867,0.009449477236377563,-0.631643181902262,0.2733582382698474,0.0,0.0
2022-04-08,0.3305073299437709,0.36109474946016284,-0.10098956791234776,-0.05010328496170815,0.370785369487034,False,True,0.3385391556618129,-0.08108997402522274,-0.6787693950652597,-0.17142694342952147,0.0,0.0
2022-04-11,0.34627147521774837,0.36473073014843616,-0.08005830398728067,-0.07338203681752567,-0.09451941287878785,False,True,0.21717347983316662,-0.007938711282005224,-1.1769711220923729,-0.1893784395158411,0.0,0.0
2022-04-13,0.36467027055341494,0.38812918565049725,0.00718913568118594,0.16009247660017725,-1.0,False,True,0.40786255609618083,0.0904513669037906,-1.0916685881045247,-0.32411295072756197,0.0,0.0
2022-04-14,0.3002892498518165,0.24782422043861968,-0.31682800961409696,-0.3352209274503971,0.34893000270358887,False,True,0.10650168965521313,0.042997424223007445,-1.1028010029825037,-0.07631104787760723,0.0,1.0
2022-04-18,0.37539361390855513,0.42307581225487917,-0.001704317614226826,0.16734912590949486,-0.3473227896341463,False,True,0.37617338551928653,0.069229389112643,-0.9359555155370568,0.03660467336256357,0.0,0.0
2022-04-20,0.3512967565472875,0.37278964195644954,-0.06027568933447545,0.029697498681795734,-0.3620914187261898,False,True,0.244432414982299,-0.03435462469874723,-0.5182565078011502,-0.1716558786800748,0.0,0.0
2022-04-22,0.36203972253263467,0.43971901491940657,-0.07537017703767138,-0.010021486389308304,0.5176610819790275,False,True,0.35982754520139354,0.008928423391744586,-1.3931757788909984,0.4316814372091624,0.0,0.0
2022-04-25,0.38571750646055786,0.4432820192661658,-0.032770159980602814,0.10909501736274246,-0.2383481328673437,False,True,0.18635944848403457,0.007526333204997785,-0.5270802891024694,0.3879891715253416,0.0,0.0
2022-04-26,0.3908601096248826,0.44541549235068173,-0.0034960512471390454,0.17876137217624277,0.14284207764322998,False,True,0.2414614194132749,0.044239185550411016,-0.5415768834437362,0.2898562147028576,0.0,0.0
2022-04-27,0.38538910438632984,0.4577477138246495,-0.021255329486690407,0.1849713893296284,-0.6039318709462296,False,True,0.29561991536275206,-0.0039646998870494846,-0.25761509754702816,0.4528176966691122,0.0,0.0
2022-04-29,0.5750554247503532,0.6367444278556694,0.5561011824440664,0.4572115833547255,0.06922039210800057,False,True,0.3324536192265966,0.0032797689749923587,-0.7650931806158593,0.5544786293453914,1.0,0.0
2022-05-02,0.3988527410928085,0.4878943578274218,-0.01964586193961436,0.17615338811861342,0.024114709288080904,False,True,0.25405421516940585,0.019206061273556018,-0.48970455343098346,0.7167643043062748,0.0,0.0
2022-05-03,0.3625767401401961,0.4307459410419861,-0.06173102624963273,0.04786373774129223,-1.0,False,True,0.35449570833535526,-0.008221075733825781,-0.9399569981492497,0.3186824206358132,0.0,0.0
2022-05-04,0.4124124085459797,0.42614286728108575,-0.07445756510851836,-0.11127403538685632,-0.14294225771351465,False,True,-0.4329904489283545,-0.017844625621645717,-0.4700454075582297,0.5538264277335969,0.0,0.0
2022-05-06,0.39624413052908947,0.4816541214952342,-0.024504383407266402,0.15593632880979322,0.14131263684439288,False,True,0.24477180683191568,0.018276806741896946,-0.5554148595549668,0.6797641210623073,0.0,0.0
2022-05-09,0.34914760870146344,0.4434398744577607,-0.12037638951931581,-0.07027894267820098,-0.2719571589315649,False,True,0.37706786768375217,-0.07322419891486073,-1.1108497154377206,0.6233029653003461,0.0,0.0
2022-05-10,0.3785805769988921,0.44780091225418905,-0.044355936490048924,0.13837273515525664,-0.7576717065380298,False,True,0.25013646422841657,-0.045599786731134295,-0.08425636541973552,0.46244860623044115,0.0,0.0
2022-05-11,0.3610821745309258,0.4306546149174562,-0.11199171844431541,-0.09537791466070847,0.11662358454077792,False,True,0.17560664669402323,-0.05945662250290944,-1.0054954071118187,0.5397488900406309,0.0,0.0
2022-05-13,0.3759015025150296,0.4345141506266676,-0.05074209312513178,0.034654566566377096,-0.622832870752227,False,True,0.2272626295860804,0.022507911632375775,-1.056763088249238,0.34642423051634985,0.0,0.0
2022-05-16,0.37680806673044037,0.41133088934152595,-0.008636031786113621,0.20220373574292216,-0.41012740163463,False,True,0.24840238634991393,-0.011815811314242659,0.07719900115115902,0.018469025651906,0.0,0.0
2022-05-17,0.37269931496602043,0.37348957958767304,-0.03663197043528671,0.0033290076557429098,-1.0,False,True,0.07728986377171479,0.032117915806303673,-0.8502523345919984,-0.13846033799136936,0.0,0.0
2022-05-18,0.40634372589042544,0.41726041910785044,0.02025067987447117,0.1678260119115064,-0.3348711362190946,False,True,0.036087985452497216,0.06369301520833547,-0.24720123290799922,0.12224337451809841,0.0,0.0
2022-05-19,0.37737042951157085,0.42539268259410995,-0.009346029431867353,0.14712926223973344,-1.0,False,True,0.3704589482087161,0.029601302065706655,-0.547339169129229,0.19869155815522266,0.0,0.0
2022-05-20,0.3166466636275699,0.3149296393268053,-0.30749435150173277,-0.21672155233086413,1.5374298734907152,False,True,0.08530872545701945,0.0036046503906441347,-0.40786983851385833,0.3384449385971857,0.0,1.0
2022-05-23,0.36591105850197864,0.3821514244991379,-0.036280712856792706,0.020141021389506023,-0.6527777839099428,False,True,0.21868157987436712,0.03853927452524245,-1.025546833431459,-0.10955261768190905,0.0,0.0
2022-05-24,0.3277425574857555,0.35092897527406786,-0.1495922935623204,-0.2187928746006679,-0.47742093395863094,False,True,0.1932690604264076,-0.12166629961624575,-0.8771783502106482,0.03741036089253402,0.0,0.0
2022-05-25,0.3611366731219367,0.3657834065585713,-0.06971888144495064,-0.0619408364108939,0.006251739577515902,False,True,0.07946217354503143,-0.01810410947650768,-0.7689106395176409,-0.08007581123415441,0.0,0.0
2022-05-26,0.3469430053673387,0.36303616773970926,-0.060360115202592275,-0.05736373614959808,-1.0,False,True,0.3050999805518503,0.04511116504706247,-1.587774592330433,-0.2770820632261417,0.0,0.0
2022-05-27,0.35689768433442365,0.3170911513173872,-0.059674601030746004,-0.1174409626638757,0.19423689070100836,False,True,-0.07096104544854956,0.038816629356441645,-1.2410705196665566,-0.6032977941145354,0.0,0.0
2022-05-31,0.5755462003044843,0.5943454494396663,0.5675705504647375,0.40560889789250393,-0.06883349995279142,False,True,0.11472134622632227,0.011622335981112132,-0.5388812921041447,0.08996758759399537,1.0,0.0
2022-06-01,0.39407536137947974,0.38862355169527546,0.03322370714067481,0.2197567152251857,0.7624431721473726,False,True,0.13608443796181405,0.045890290677995306,0.12287735152858421,-0.1627803018512637,0.0,0.0
2022-06-02,0.34229055891018884,0.3400551661513506,-0.058160723213487565,-0.0029883067965661217,0.9557934812757556,False,True,0.28798323305892,-0.033157455889147806,-0.5355255429593256,-0.384169075107609,0.0,0.0
2022-06-03,0.3298833540034266,0.35432215916434306,-0.1304594184159532,-0.1997936383765254,-0.8741412974566534,False,True,0.24580497216683853,-0.06101682933319162,-1.37090281613243,-0.06560239785278643,0.0,0.0
2022-06-06,0.3917533300810712,0.39017203467131134,0.04405836987258057,0.24411947601789288,-0.3471902854959572,False,True,0.21789330209238625,0.07035180044998883,-0.06654096009696082,-0.22648452542254738,0.0,0.0
2022-06-07,0.3609246045267392,0.3386655250264114,-0.037317520751389666,0.011761281729400191,-0.2943881079775522,False,True,0.08385999955030815,-0.0021579543997912198,-0.4355181360536721,-0.4195553945429298,0.0,0.0
2022-06-08,0.3599487917508452,0.3325601743363441,-0.07004903884587324,-0.12161900698827015,-0.48414872632289097,False,True,-0.07574613451724124,0.012892333882101517,-1.0743395096795276,-0.3941634262310991,0.0,0.0
2022-06-09,0.3797224513205937,0.3979602721002578,0.021484837760101558,0.18292802631484964,1.731651408077358,False,True,0.32934680893182844,0.08201879307180635,-0.6783559810612697,-0.16383279263744566,0.0,0.0
2022-06-10,0.3765449385055907,0.42301880772848643,-0.05663840167125355,-0.036368593666990176,1.2240972156329213,False,True,0.1653699830257819,0.047630596008441606,-1.4384327518805886,0.29770518605922724,0.0,0.0
2022-06-13,0.36643886803280906,0.4620753915911308,-0.050976042290364336,0.056652897915438705,-0.9808229438423696,False,True,0.5206652439247529,0.02667159573342093,-1.3140509930053492,0.5560694794747976,0.0,0.0
2022-06-14,0.38117992424993924,0.41712621087881213,-0.021034507194694754,0.09033135479734247,-0.2090580778301887,False,True,0.22674541832820705,0.030193599964973894,-0.6535111276174831,0.18751716552372688,0.0,0.0
2022-06-15,0.4050308773316568,0.4478176785695014,-0.08015706357982146,-0.10345172475444563,0.2689221837044884,False,True,-0.2205153739574682,-0.0022508076624977243,-0.9112919107575151,0.7407481681318426,0.0,0.0
2022-06-16,0.37351246549024403,0.4427926416448206,-0.034545068921151216,0.07555536672506279,-1.0,False,True,0.4403999464886751,0.02648425958573379,-0.9778210396518954,0.46016622542046814,0.0,0.0
2022-06-17,0.31340284209790104,0.32967031748779857,-0.31284250170883066,-0.158154525638708,0.16167909308568396,False,True,-0.0016765367818904115,-0.007198537048960574,-0.3049381666498884,0.16252146804852075,0.0,1.0
2022-06-21,0.3498885744471376,0.3628823630932626,-0.04653395623250886,-0.027465659045361388,-0.39064784866482594,False,True,0.33678848859237837,0.048124706031555144,-1.4130078495933769,-0.2818772120348516,0.0,0.0
2022-06-22,0.37195431773265714,0.3762560237691834,-0.012506854568852324,0.10783164237623666,0.06985263183708468,False,True,0.20980633224216946,0.010082400191903533,-0.249422113359465,-0.16345658021505738,0.0,0.0
2022-06-23,0.3953919329584604,0.3842095527500243,0.01571665875561655,0.11124962738250509,0.28502759737874905,False,True,-0.03475945250698871,0.08858707367862528,-0.6081693041243714,-0.2718533002099939,0.0,0.0
2022-06-24,0.3625572130336295,0.3500628041171385,-0.028349029856550308,0.029947950613024403,0.5811435014487261,False,True,0.13612413169321705,0.019458603552169836,-0.5965148085404476,-0.3994861170418451,0.0,0.0
2022-06-27,0.3631897206216988,0.3744767285797094,-0.03470055002734923,0.013066615146805854,-1.0,False,True,0.22990603301115614,0.03942673130833707,-1.0204822185825537,-0.18512326242435506,0.0,0.0
2022-06-28,0.3937902797312012,0.40631064498484876,0.029335625405678398,0.20494715057709248,-0.6617694945346164,False,True,0.1978263678898024,0.067297427876847,-0.25849973351903904,-0.052495893548440975,0.0,0.0
2022-06-29,0.3624666346178941,0.3569668231435589,-0.04348752646385128,0.006166240908988903,-0.228759765625,False,True,0.11037861876903145,-0.00810291709163135,-0.4778226326290171,-0.26477793384193227,0.0,0.0
2022-06-30,0.5459034124215294,0.6112979000182722,0.48604619266693894,0.21521887587924488,-1.0,False,True,0.39430180501067863,-0.028602124191828757,-1.5927491577875363,0.6118535017337887,1.0,0.0
2022-07-01,0.37501960809647206,0.3726644997925699,-0.012645534685098846,0.12085796997379847,-0.39773128693324356,False,True,0.14271752798711798,-0.015026591779879786,0.11846085187244938,-0.16023829608895745,0.0,0.0
2022-07-05,0.420271875514242,0.4174193600624348,0.07220488242553202,0.26160424769627,-0.26552958268294047,False,True,0.002179700841481752,0.14507392148932088,-0.3922592904221336,-0.1576380795750083,0.0,0.0
2022-07-06,0.3565859881342957,0.3553667924269485,-0.09856379975518936,-0.1828430721012901,1.3162699790437,False,True,-0.07705720419393408,-0.013895423489917473,-1.2084515501239403,-0.17985456111321874,0.0,0.0
2022-07-07,0.34275264437308867,0.36441020283624476,-0.07466700617752112,-0.12134919999272292,-1.0,False,True,0.3285918245148016,0.05301124977621763,-1.9483678098144663,-0.225110703173919,0.0,0.0
2022-07-08,0.35402953668706366,0.3522963770914501,-0.04776697256621315,0.033488678004402,-0.3146198492046087,False,True,0.22510005051871199,-0.04595065088804353,-0.14427752976248434,-0.23832801305862628,0.0,0.0
2022-07-11,0.34171586330915643,0.3399445480978811,-0.07825634450209712,-0.10567140926088332,-1.0,False,True,0.20265849139985195,-0.006329617077263536,-1.1626726769545555,-0.3652039831547329,0.0,0.0
2022-07-12,0.34336430137937535,0.3794564616792464,-0.023283445277237667,0.12428143581933355,-0.5913926022689117,False,True,0.688732974297058,0.005267213593488057,-0.7066871938186537,-0.08834163038965848,0.0,0.0
2022-07-13,0.3828496018023712,0.40038112963740996,-0.0019569557718838726,0.12173003766424423,-0.17800292968749998,False,True,0.1999734136021432,0.0450793341231851,-0.5072902669420561,-0.015658229065063978,0.0,0.0
2022-07-14,0.3674824591832187,0.3348242878342302,-0.057684552304889704,-0.03732038931389922,-0.32305974565296114,False,True,-0.1709204175396812,-0.053729500564596896,0.060453559946592676,-0.3928466812180238,0.0,0.0
2022-07-15,0.2910551799861366,0.27119052391212767,-0.292624523360782,-0.11659382073092497,0.31611484622867003,False,True,0.15562367686193135,0.001121365720397295,-0.19995874334102823,-0.4882532651797096,0.0,1.0
2022-07-18,0.39014332253426304,0.36666958846291137,0.014853569571983596,0.11621264040271237,-0.3829141518159811,False,True,-0.044045111880232315,0.06895350591048416,-0.36841840997187375,-0.403216116074387,0.0,0.0
2022-07-19,0.3531640045402439,0.3389016489753779,-0.06875228649129747,-0.09902114655061246,-0.7449145047169812,False,True,0.011102749084690593,-0.005147285122922176,-0.8831551019117849,-0.44194187460704004,0.0,0.0
2022-07-20,0.386752909806178,0.37293721248322187,0.04848621757093507,0.23833621489552054,-0.32893452101966414,False,True,0.27552428786450156,0.05488486742406905,0.16475405692350867,-0.2997037699945313,0.0,0.0
2022-07-21,0.379554228485698,0.3502643263363616,0.029913100639309062,0.19478047944114674,0.4493848163541787,False,True,0.13010107487142167,0.016327132494747626,0.43873916880768876,-0.511820398913228,0.0,0.0
2022-07-22,0.34183458388438936,0.32372552726671616,-0.10158035847935523,-0.1498658894263975,-0.7443321078431373,False,True,-0.05453173796641933,-0.08008648232710594,-0.4348481018219129,-0.47312453597503445,0.0,0.0
2022-07-25,0.34613736908796433,0.33749074867357975,-0.046236378207357445,-0.05717612588543173,1.494827791587904,False,True,0.3234617800298439,0.04592171613753517,-1.3746848510885348,-0.4128930054464304,0.0,0.0
2022-07-26,0.3324030988568315,0.3315919995288487,-0.088151852190095,-0.12440519555026112,-0.8627387148499917,False,True,0.34619208380095906,-0.03199041307189967,-1.1000110523419693,-0.28041769884943246,0.0,0.0
2022-07-27,0.39886966528584056,0.419288022611213,-0.0364725496964303,0.003646471875756933,-0.05084228515625,False,True,-0.2012733301955795,0.024320363510762884,-0.5413092539740699,0.1395345535453485,0.0,0.0
2022-07-28,0.3988767777164644,0.35751773741463694,0.09348375168924031,0.33007251274912097,-0.5348292542143829,False,True,0.15071804231051986,0.09466128795036065,0.4972124344358551,-0.6597407329579781,0.0,0.0
2022-07-29,0.5615777688247234,0.5216365557583668,0.6043194151603103,0.4355329032171735,-0.3720052083333333,False,True,0.32055385323306285,0.049133870797876046,-0.5541944324131113,-0.3545072123669888,1.0,0.0
2022-08-01,0.39651324711276714,0.3659057743453979,0.045892349911936074,0.19544272000468252,-1.0,False,True,-0.04186705656565672,0.07583175896839939,0.06671544573410135,-0.5423222325310446,0.0,0.0
2022-08-02,0.37967095043426724,0.3679750981428558,0.00560751067953813,0.10971879762171421,0.1746744604957189,False,True,0.11369192631811188,0.04026327381622765,-0.2656407487134419,-0.31557708799342965,0.0,0.0
2022-08-03,0.35035390066122585,0.33404543901540856,-0.05720767152697039,-0.0946476633312484,-1.0,False,True,0.11150084617840594,0.036378223996046545,-1.2933264081723463,-0.5165139592725705,0.0,0.0
2022-08-04,0.3730864794587912,0.33308316119165887,-0.0009029515594807178,0.058096916333619485,-0.3557771381578947,False,True,-0.08064182326400753,0.04730977023558934,-0.34544013009315283,-0.7578827502702543,0.0,0.0
2022-08-05,0.4172609823290665,0.36778767189436395,0.08142267935914468,0.2748806391507844,0.10424285519438303,False,True,-0.2804943248331485,0.09858541064941591,0.5420755377255375,-0.7450197799945197,0.0,0.0
2022-08-08,0.39975266413116967,0.3807767452789686,0.05814388254711338,0.20721545865741936,-0.9906158448663973,False,True,0.08636817192041865,0.12434426812889181,-0.43398257572136406,-0.4159738040884182,0.0,0.0
2022-08-09,0.34845926004791766,0.3245566557100996,-0.0530675990297589,-0.07074140390992797,-1.0,False,True,0.10355008087770894,0.015639716010115802,-0.9534358344324829,-0.6049811114934602,0.0,0.0
2022-08-10,0.36777420952112017,0.3365573601121283,-0.013833452409715334,0.014367779026627909,0.0586332223675452,False,True,-0.007945681063919253,0.05942286442575409,-0.7702325307873144,-0.6715874080396622,0.0,0.0
2022-08-11,0.35663961310490694,0.33221238239765033,-0.04700760572318903,-0.04816686716283524,-1.0,False,True,0.009720817293809917,0.009672698220824805,-0.706144037648542,-0.5772157030810723,0.0,0.0
2022-08-12,0.31655683370702986,0.2920810254957189,-0.09940446645936807,-0.1729473411686997,0.05639022435897445,False,True,0.3137189970260681,-0.041638114894679695,-1.1590136934217805,-0.685574181044573,0.0,0.0
2022-08-15,0.34406725093421187,0.30533830677897594,-0.0759200092899583,-0.11077908297249169,-0.3387599331485327,False,True,-0.1131502659427287,-0.04664835960391489,-0.39634305680566834,-0.7939948035259885,0.0,0.0
2022-08-16,0.3934305006103728,0.35545609952944196,0.0030609437208517914,0.0797361745952151,-0.9595565019408597,False,True,-0.34658934327112606,0.03329132510246337,0.09366784762792899,-0.6514163439942173,0.0,0.0
2022-08-17,0.3757465699373262,0.34499119722631133,-0.016597945288121228,-0.03863595412347669,-0.8451675919166104,False,True,-0.014396294433693597,0.012568417523058055,-0.20062370016447598,-0.38355670924833696,0.0,0.0
2022-08-18,0.32652760247255025,0.28859845026484243,-0.09863205990222756,-0.23210270961409366,0.3910590093525381,False,True,0.11893900191444473,-0.05855114182353982,-0.7912741994942437,-0.6934510860659922,0.0,0.0
