,"hold|premium|causal, expanding","hold|premium|causal, rolling 126","hold|premium|causal, rolling 252",hold|premium|fixed 11:00,hold|premium|fixed 13:30,hold|premium|ex-post best fixed clock per year (IN-SAMPLE CEILING),"hold|index points per contract|causal, expanding","hold|index points per contract|causal, rolling 126","hold|index points per contract|causal, rolling 252",hold|index points per contract|fixed 11:00,hold|index points per contract|fixed 13:30,hold|index points per contract|ex-post best fixed clock per year (IN-SAMPLE CEILING),"flatten|premium|causal, expanding","flatten|premium|causal, rolling 126","flatten|premium|causal, rolling 252",flatten|premium|fixed 11:00,flatten|premium|fixed 13:30,flatten|premium|ex-post best fixed clock per year (IN-SAMPLE CEILING),"flatten|index points per contract|causal, expanding","flatten|index points per contract|causal, rolling 126","flatten|index points per contract|causal, rolling 252",flatten|index points per contract|fixed 11:00,flatten|index points per contract|fixed 13:30,flatten|index points per contract|ex-post best fixed clock per year (IN-SAMPLE CEILING)
2020-11-11,0.29939477407910897,0.29939477407910897,0.29939477407910897,0.29939477407910897,0.22361291486824583,0.29939477407910897,4.505891335614335,4.505891335614335,4.505891335614335,4.505891335614335,2.1243226912483353,4.505891335614335,0.2858471205518287,0.2858471205518287,0.2858471205518287,0.2858471205518287,-0.08873466947725266,0.29306753306520994,4.301999150674769,4.301999150674769,4.301999150674769,4.301999150674769,-0.8429793600339003,4.146905620821818
2020-11-13,0.1737106397490149,0.1737106397490149,0.1737106397490149,0.1737106397490149,0.21967922297709977,0.1737106397490149,2.6143451199395056,2.6143451199395056,2.6143451199395056,2.6143451199395056,2.1967922297709976,2.6143451199395056,0.08009932061428737,0.08009932061428737,0.08009932061428737,0.08009932061428737,0.04027441691026273,0.07681040436757268,1.2054947714255917,1.2054947714255917,1.2054947714255917,1.2054947714255917,0.4027441691026273,1.0599835766098975
2020-11-16,0.035622674351902035,0.035622674351902035,0.035622674351902035,0.035622674351902035,0.03858418991659449,0.035622674351902035,0.45597023849883195,0.45597023849883195,0.45597023849883195,0.45597023849883195,0.4514350146648054,0.45597023849883195,0.20304703174865157,0.20304703174865157,0.20304703174865157,0.20304703174865157,0.29954504663178294,0.06400581492429822,2.599002045110888,2.599002045110888,2.599002045110888,2.599002045110888,3.504676988458177,0.7648694913973988
2020-11-18,0.027546253173433552,0.027546253173433552,0.027546253173433552,0.027546253173433552,-0.5646592312690516,0.027546253173433552,0.3236684747878442,0.3236684747878442,0.3236684747878442,0.3236684747878442,-4.997234210193632,0.3236684747878442,-0.010750477066645293,-0.010750477066645293,-0.010750477066645293,-0.010750477066645293,-0.14837242158156388,-0.13704836214737667,-0.1263181055330822,-0.1263181055330822,-0.1263181055330822,-0.1263181055330822,-1.3130959345343145,-1.4253029794026677
2020-11-20,0.29478078420424164,0.29478078420424164,0.29478078420424164,0.29478078420424164,-0.0020491091150986645,0.29478078420424164,4.421711763063625,4.421711763063625,4.421711763063625,4.421711763063625,-0.02028618043489505,4.421711763063625,0.27332617558186817,0.27332617558186817,0.27332617558186817,0.27332617558186817,-0.02838766819788022,0.16694997934811998,4.099892633728023,4.099892633728023,4.099892633728023,4.099892633728023,-0.2810379178662732,2.17869722253217
2020-11-23,0.08040431068863141,0.08040431068863141,0.08040431068863141,0.08040431068863141,-0.019846445288132515,0.08040431068863141,1.1015390602682267,1.1015390602682267,1.1015390602682267,1.1015390602682267,-0.18655658523526952,1.1015390602682267,-0.1915187129965318,-0.1915187129965318,-0.1915187129965318,-0.1915187129965318,-0.21087731835421353,0.20125441204136119,-2.6238063771848097,-2.6238063771848097,-2.6238063771848097,-2.6238063771848097,-1.9822467875019,3.22007064064457
2020-11-25,0.4409310791358324,0.4409310791358324,0.4409310791358324,0.4409310791358324,0.666360678065837,0.4409310791358324,5.15889354178831,5.15889354178831,5.15889354178831,5.15889354178831,5.097659171316376,5.15889354178831,0.27118370386291124,0.27118370386291124,0.27118370386291124,0.27118370386291124,0.14334503662442333,0.2065772685391919,3.1728492834718747,3.1728492834718747,3.1728492834718747,3.1728492834718747,1.0965895267592265,2.2310344903729007
2020-11-30,0.22171321029066493,0.22171321029066493,0.22171321029066493,0.22171321029066493,0.11152784760106056,0.22171321029066493,3.3589551041872445,3.3589551041872445,3.3589551041872445,3.3589551041872445,1.1933479746494102,3.3589551041872445,0.08142769024655581,0.08142769024655581,0.08142769024655581,0.08142769024655581,-0.08710071306519183,0.1563669041785922,1.233629495586996,1.233629495586996,1.233629495586996,1.233629495586996,-0.9319776339508383,2.525325517396574
2020-12-02,0.24761151788090902,0.24761151788090902,0.24761151788090902,0.24761151788090902,0.14265517993772608,0.24761151788090902,2.8351518915434455,2.8351518915434455,2.8351518915434455,2.8351518915434455,1.019984533153577,2.8351518915434455,0.1468611194161003,0.1468611194161003,0.1468611194161003,0.1468611194161003,-0.12426554719907341,0.2098508183543644,1.6815598243172323,1.6815598243172323,1.6815598243172323,1.6815598243172323,-0.8884986595106534,2.1929410117772408
2020-12-04,0.2757658059141168,0.2757658059141168,0.2757658059141168,0.2757658059141168,-0.0919858745860844,0.2757658059141168,3.0058472450152585,3.0058472450152585,3.0058472450152585,3.0058472450152585,-0.6852947700525571,3.0058472450152585,0.48266012192997504,0.48266012192997504,0.48266012192997504,0.48266012192997504,0.17631795883493928,0.41009689702386687,5.260995259991644,5.260995259991644,5.260995259991644,5.260995259991644,1.3135688017277931,3.9369301723192343
2020-12-07,0.656678452818554,0.656678452818554,0.656678452818554,0.656678452818554,0.6548473266940675,0.656678452818554,6.008607827633335,6.008607827633335,6.008607827633335,6.008607827633335,4.436590622739531,6.008607827633335,0.39377822398396717,0.39377822398396717,0.39377822398396717,0.39377822398396717,0.4180397560072977,0.14901932134119866,3.603070740064895,3.603070740064895,3.603070740064895,3.603070740064895,2.8322193369825976,1.177252635042572
2020-12-09,-0.5514825477623287,-0.5514825477623287,-0.5514825477623287,-0.5514825477623287,-0.3713781041988538,-0.5514825477623287,-5.211510036908901,-5.211510036908901,-5.211510036908901,-5.211510036908901,-4.270848198286819,-5.211510036908901,-0.5844178296831434,-0.5844178296831434,-0.5844178296831434,-0.5844178296831434,-0.5909039381634874,-0.7402268737692037,-5.522748448704884,-5.522748448704884,-5.522748448704884,-5.522748448704884,-6.795395288880105,-6.995143815931903
2020-12-11,0.18278397448682904,0.18278397448682904,0.18278397448682904,0.18278397448682904,0.015807519411713034,0.18278397448682904,2.239103687463656,2.239103687463656,2.239103687463656,2.239103687463656,0.1525425638305533,2.239103687463656,0.03973755032505547,0.03973755032505547,0.03973755032505547,0.03973755032505547,-0.11718920108695915,0.01560974246933339,0.48678499148192955,0.48678499148192955,0.48678499148192955,0.48678499148192955,-1.130875801665189,0.19746324372572843
2020-12-14,0.011477134397013127,0.011477134397013127,0.011477134397013127,0.011477134397013127,-0.19014453555163846,0.011477134397013127,0.12567462219456615,0.12567462219456615,0.12567462219456615,0.12567462219456615,-1.9204598362719425,0.12567462219456615,-0.03630616649387059,-0.03630616649387059,-0.03630616649387059,-0.03630616649387059,0.3669736595263799,0.16040288814721282,-0.3975525248390959,-0.3975525248390959,-0.3975525248390959,-0.3975525248390959,3.70643401371244,1.8606734872104573
2020-12-16,0.49803157191238595,0.49803157191238595,0.49803157191238595,0.49803157191238595,0.45275148120396574,0.49803157191238595,8.864962075032453,8.864962075032453,8.864962075032453,8.864962075032453,6.768634665588161,8.864962075032453,0.27522338267049096,0.27522338267049096,0.27522338267049096,0.27522338267049096,0.1874681502104323,0.3362532428963525,4.898976264029433,4.898976264029433,4.898976264029433,4.898976264029433,2.802648854585141,5.5481785077898165
2020-12-18,0.5161013049974461,0.5161013049974461,0.5161013049974461,0.5161013049974461,0.26305084155456426,0.5161013049974461,11.612279608538817,11.612279608538817,11.612279608538817,11.612279608538817,4.892745753260828,11.612279608538817,0.21973803552259255,0.21973803552259255,0.21973803552259255,0.21973803552259255,0.16234040450157014,0.26190298915140525,4.944105904037593,4.944105904037593,4.944105904037593,4.944105904037593,3.0195315856571545,5.630914266755213
2020-12-21,0.0657342138076003,0.0657342138076003,0.0657342138076003,0.0657342138076003,0.8846472216958484,0.0657342138076003,1.5217470245703346,1.5217470245703346,1.5217470245703346,1.5217470245703346,12.07543444959853,1.5217470245703346,0.01736313315458538,0.01736313315458538,0.01736313315458538,0.01736313315458538,0.3926254487105105,-0.04280601201307825,0.40195652590514186,0.40195652590514186,0.40195652590514186,0.40195652590514186,5.359337318732948,-0.8218754633094978
2020-12-23,-0.28215326193633244,-0.28215326193633244,-0.28215326193633244,-0.28215326193633244,-0.4453306047800103,-0.28215326193633244,-2.5958099559977947,-2.5958099559977947,-2.5958099559977947,-2.5958099559977947,-2.683116936269598,-2.5958099559977947,0.44028871124248303,0.44028871124248303,0.44028871124248303,0.44028871124248303,0.24826856014664453,0.38186267988114075,4.050656059452437,4.050656059452437,4.050656059452437,4.050656059452437,1.4958180985602683,3.169460224804837
2020-12-28,0.8263961469623753,0.8263961469623753,0.8263961469623753,0.8263961469623753,0.7685368597403286,0.8263961469623753,6.487209674843368,6.487209674843368,6.487209674843368,6.487209674843368,3.592909874256076,6.487209674843368,0.43631800049592556,0.43631800049592556,0.43631800049592556,0.43631800049592556,0.11353934835812401,0.31756833795304446,3.4250962622824885,3.4250962622824885,3.4250962622824885,3.4250962622824885,0.5307964616951968,2.3182488519143862
2020-12-30,0.3616129558916116,0.3616129558916116,0.3616129558916116,0.3616129558916116,0.5586942711651753,0.3616129558916116,2.874822973473738,2.874822973473738,2.874822973473738,2.874822973473738,3.100753178326104,2.874822973473738,0.3109248288678614,0.3109248288678614,0.3109248288678614,0.3109248288678614,0.4210077579863756,0.5359724020547745,2.4718523672604213,2.4718523672604213,2.4718523672604213,2.4718523672604213,2.33659303674917,4.019792951517919
2020-12-31,-0.17136948398453095,-0.17136948398453095,-0.17136948398453095,-0.17136948398453095,-0.46627077678654866,-0.17136948398453095,-1.6194416318253513,-1.6194416318253513,-1.6194416318253513,-1.6194416318253513,-3.240581865316228,-1.6194416318253513,-0.26754304957050495,-0.26754304957050495,-0.26754304957050495,-0.26754304957050495,-0.5970391521429012,-0.37991831739114984,-2.5282818311987185,-2.5282818311987185,-2.5282818311987185,-2.5282818311987185,-4.149422064689595,-3.3432811749262017
2021-01-04,-0.1337411169163027,-0.1337411169163027,-0.1337411169163027,-0.1337411169163027,0.3515112245614683,-0.1337411169163027,-2.728318797847122,-2.728318797847122,-2.728318797847122,-2.728318797847122,5.413272807962528,-2.728318797847122,-0.22814868910677283,-0.22814868910677283,-0.22814868910677283,-0.22814868910677283,0.27210833562542813,0.24944321540562903,-4.65423327953612,-4.65423327953612,-4.65423327953612,-4.65423327953612,4.190468329706183,5.824498936988885
2021-01-06,-0.24919639646853053,-0.24919639646853053,-0.24919639646853053,-0.24919639646853053,-0.927389911775662,-0.24919639646853053,-3.9871423434964886,-3.9871423434964886,-3.9871423434964886,-3.9871423434964886,-9.45937714433315,-3.9871423434964886,-0.33336065023911776,-0.33336065023911776,-0.33336065023911776,-0.33336065023911776,-0.9450711096144736,-0.5988944610803053,-5.333770403825884,-5.333770403825884,-5.333770403825884,-5.333770403825884,-9.639725363132133,-7.785627994043969
2021-01-08,0.07281499020432812,0.07281499020432812,0.07281499020432812,0.07281499020432812,-0.028401957525558977,0.07281499020432812,0.9393133632195648,0.9393133632195648,0.9393133632195648,0.9393133632195648,-0.3649651514948111,0.9393133632195648,0.028571216582910272,0.028571216582910272,0.028571216582910272,0.028571216582910272,-0.19958094870320417,-0.2709841317522901,0.3685686898323972,0.3685686898323972,0.3685686898323972,0.3685686898323972,-2.564615171802651,-3.0214730948810953
2021-01-11,0.09645574094275854,0.09645574094275854,0.09645574094275854,0.09645574094275854,-0.29180792390310023,0.09645574094275854,1.4082538085655383,1.4082538085655383,1.4082538085655383,1.4082538085655383,-2.8451272928414424,1.4082538085655383,-0.10116386275369707,-0.10116386275369707,-0.10116386275369707,-0.10116386275369707,-0.46559159766127484,-0.277728643844253,-1.4769923865562395,-1.4769923865562395,-1.4769923865562395,-1.4769923865562395,-4.539518132700273,-3.3049708882328783
2021-01-13,0.6563457658538713,0.6563457658538713,0.6563457658538713,0.6563457658538713,0.596623014583072,0.6563457658538713,8.007418374714234,8.007418374714234,8.007418374714234,8.007418374714234,5.041464430553155,8.007418374714234,0.19748846264205625,0.19748846264205625,0.19748846264205625,0.19748846264205625,0.005824335211154217,0.06003935723808279,2.40935925365007,2.40935925365007,2.40935925365007,2.40935925365007,0.04921563211766422,0.6154034116903486
2021-01-15,0.6505121913014505,0.6505121913014505,0.6505121913014505,0.6505121913014505,0.22214333034790196,0.6505121913014505,12.619936263097433,12.619936263097433,12.619936263097433,12.619936263097433,2.3658264893903946,12.619936263097433,0.33948540549794465,0.33948540549794465,0.33948540549794465,0.33948540549794465,0.30597409126414543,0.4042942366956499,6.586016737156721,6.586016737156721,6.586016737156721,6.586016737156721,3.2586241011431123,6.205916494721723
2021-01-19,0.31078777889739917,0.31078777889739917,0.31078777889739917,0.31078777889739917,0.8484389434727468,0.31078777889739917,4.055780499791543,4.055780499791543,4.055780499791543,4.055780499791543,6.9996212836501615,4.055780499791543,0.23083562212478687,0.23083562212478687,0.23083562212478687,0.23083562212478687,0.3559218577895158,0.07302843904935782,3.0124048577213682,3.0124048577213682,3.0124048577213682,3.0124048577213682,2.9363553267635054,0.7558443546076555
2021-01-20,0.4515242509793465,0.4515242509793465,0.4515242509793465,0.4515242509793465,0.8432285120025079,0.4515242509793465,5.689205626930828,5.689205626930828,5.689205626930828,5.689205626930828,6.956635123500019,5.689205626930828,0.360227311448566,0.360227311448566,0.360227311448566,0.360227311448566,0.48000514421404034,0.26052876710759293,4.538864175782862,4.538864175782862,4.538864175782862,4.538864175782862,3.9600423825447604,2.6834462887852273
2021-01-22,0.28339327425482225,0.28339327425482225,0.28339327425482225,0.28339327425482225,-0.15994160530130974,0.28339327425482225,3.216513635765744,3.216513635765744,3.216513635765744,3.216513635765744,-1.0876029274888213,3.216513635765744,0.16594343353097296,0.16594343353097296,0.16594343353097296,0.16594343353097296,0.341476000996622,0.4787409338035079,1.883457954750944,1.883457954750944,1.883457954750944,1.883457954750944,2.3220368312012964,4.212920308783456
2021-01-25,-0.09548835155109595,-0.09548835155109595,-0.09548835155109595,-0.09548835155109595,-0.14736353974242475,-0.09548835155109595,-2.1532623456901714,-2.1532623456901714,-2.1532623456901714,-2.1532623456901714,-1.3557445726571489,-2.1532623456901714,-0.13583006091495134,-0.13583006091495134,-0.13583006091495134,-0.13583006091495134,0.3433206083087961,-0.06800206796080199,-3.062967899539681,-3.062967899539681,-3.062967899539681,-3.062967899539681,3.1585496128117265,-1.1832359565772244
2021-01-27,-0.27715690364530643,-0.27715690364530643,-0.27715690364530643,-0.27715690364530643,-0.2085519714381191,-0.27715690364530643,-7.330800048554871,-7.330800048554871,-7.330800048554871,-7.330800048554871,-4.650708903402858,-7.330800048554871,-0.3659444282534837,-0.3659444282534837,-0.3659444282534837,-0.3659444282534837,-0.3230489282016531,-0.03456146245836921,-9.679230057506285,-9.679230057506285,-9.679230057506285,-9.679230057506285,-7.203991006471824,-1.116335260477591
2021-01-29,-0.4055524412556398,-0.4055524412556398,-0.4055524412556398,-0.4055524412556398,0.45594242882512537,-0.4055524412556398,-10.949915913902274,-10.949915913902274,-10.949915913902274,-10.949915913902274,11.330169312822306,-10.949915913902274,-0.41711974207720026,-0.41711974207720026,-0.41711974207720026,-0.41711974207720026,0.10139536992978551,-0.1236434726452927,-11.262233036084407,-11.262233036084407,-11.262233036084407,-11.262233036084407,2.519674933085354,-3.1900016178316726
2021-02-01,0.0460642279852856,0.0460642279852856,0.0460642279852856,0.0460642279852856,0.8199224843702737,0.0460642279852856,1.1262703874193143,1.1262703874193143,1.1262703874193143,1.1262703874193143,10.413015395114673,1.1262703874193143,0.015376368264549712,0.015376368264549712,0.015376368264549712,0.015376368264549712,0.4179054330141194,0.27950538157786964,0.3759522084674547,0.3759522084674547,0.3759522084674547,0.3759522084674547,5.307398919570181,5.156874236800274
2021-02-03,0.5787914047102474,0.5787914047102474,0.5787914047102474,0.5787914047102474,-0.006935444710427935,0.5787914047102474,9.492179368435155,9.492179368435155,9.492179368435155,9.492179368435155,-0.05565694363583029,9.492179368435155,0.25177171785443325,0.25177171785443325,0.25177171785443325,0.25177171785443325,0.05518995227642267,0.2618613590254819,4.129056316877638,4.129056316877638,4.129056316877638,4.129056316877638,0.4428993657024609,2.9852194554309257
2021-02-05,0.4527182503387759,0.4527182503387759,0.4527182503387759,0.4527182503387759,0.3006656950629844,0.4527182503387759,4.504546504521667,4.504546504521667,4.504546504521667,4.504546504521667,1.9843935945841258,4.504546504521667,0.11273118565660643,0.11273118565660643,0.11273118565660643,0.11273118565660643,0.0042181400232104305,-0.003196811263076197,1.1216752757814668,1.1216752757814668,1.1216752757814668,1.1216752757814668,0.027839724253757137,-0.027172895736147673
2021-02-08,-0.2281054306463169,-0.2281054306463169,-0.2281054306463169,-0.2281054306463169,-0.3374957091788025,-0.2281054306463169,-2.0529489030091383,-2.0529489030091383,-2.0529489030091383,-2.0529489030091383,-1.9659124818269504,-2.0529489030091383,0.393843580042983,0.393843580042983,0.393843580042983,0.393843580042983,0.2529750428729695,0.2896290856335499,3.54459226733666,3.54459226733666,3.54459226733666,3.54459226733666,1.4735796066408624,2.563217414762212
2021-02-10,0.7366924526796393,0.7366924526796393,0.7366924526796393,0.7366924526796393,0.6634737116953551,0.7366924526796393,12.08175646984372,12.08175646984372,12.08175646984372,12.08175646984372,6.701084424849302,12.08175646984372,0.376455550059075,0.376455550059075,0.376455550059075,0.376455550059075,0.07853456525937115,0.2848399339282304,6.1738711466244265,6.1738711466244265,6.1738711466244265,6.1738711466244265,0.7931991016300088,4.443502942115941
2021-02-12,-0.0011430207606674206,-0.0011430207606674206,-0.0011430207606674206,-0.0011430207606674206,-0.08762651601721902,-0.0011430207606674206,-0.01211602022658509,-0.01211602022658509,-0.01211602022658509,-0.01211602022658509,-0.6659615133741488,-0.01211602022658509,0.5578257469259811,0.5578257469259811,0.5578257469259811,0.5578257469259811,0.33936128895953827,0.49024384618702044,5.912952997213012,5.912952997213012,5.912952997213012,5.912952997213012,2.5791457637284765,4.534755577229939
2021-02-16,0.274724771677746,0.274724771677746,0.274724771677746,0.274724771677746,0.40686344595422985,0.274724771677746,3.3516421620689094,3.3516421620689094,3.3516421620689094,3.3516421620689094,3.0311326917597734,3.3516421620689094,0.19277076007000168,0.19277076007000168,0.19277076007000168,0.19277076007000168,0.024719404481565024,0.1891823426755985,2.351803236085916,2.351803236085916,2.351803236085916,2.351803236085916,0.1841595645663725,2.497206932338817
2021-02-17,0.25845306593256384,0.25845306593256384,0.25845306593256384,0.25845306593256384,0.4255259774711494,0.25845306593256384,3.4503484055517224,3.4503484055517224,3.4503484055517224,3.4503484055517224,3.61697080850477,3.4503484055517224,0.1447117240950542,0.1447117240950542,0.1447117240950542,0.1447117240950542,0.24844835039005422,0.2137237169510116,1.931901502868188,1.931901502868188,1.931901502868188,1.931901502868188,2.111810978315461,2.650174059619121
2021-02-19,-0.08959496913332296,-0.08959496913332296,-0.08959496913332296,-0.08959496913332296,0.18592305297822134,-0.08959496913332296,-1.057220652862095,-1.057220652862095,-1.057220652862095,-1.057220652862095,1.9707843438381423,-1.057220652862095,-0.07529577538426888,-0.07529577538426888,-0.07529577538426888,-0.07529577538426888,0.1073951915206409,-0.23484963964824904,-0.8884901638959022,-0.8884901638959022,-0.8884901638959022,-0.8884901638959022,1.13838901987679,-2.2545565462224424
2021-02-22,0.32236399118858183,0.32236399118858183,0.32236399118858183,0.32236399118858183,-0.42893187625066814,0.32236399118858183,5.157823859017309,5.157823859017309,5.157823859017309,5.157823859017309,-3.51724135457588,5.157823859017309,0.02494553981901293,0.02494553981901293,0.02494553981901293,0.02494553981901293,-0.37392662959754447,-0.23877149886439833,0.3991286371042069,0.3991286371042069,0.3991286371042069,0.3991286371042069,-3.0661983359545477,-2.841380859257365
2021-02-24,0.009181392126428194,0.009181392126428194,0.009181392126428194,0.009181392126428194,0.4436387257447622,0.009181392126428194,0.1625106432645964,0.1625106432645964,0.1625106432645964,0.1625106432645964,3.8596569880196316,0.1625106432645964,-0.05240536973133207,-0.05240536973133207,-0.05240536973133207,-0.05240536973133207,-0.1068770348645382,-0.1420486793026905,-0.9275750592378742,-0.9275750592378742,-0.9275750592378742,-0.9275750592378742,-0.9298302211585119,-1.9744766558542155
2021-02-26,0.04118604777474987,0.04118604777474987,0.04118604777474987,0.04118604777474987,-0.2811504295177842,0.04118604777474987,1.4250372294395,1.4250372294395,1.4250372294395,1.4250372294395,-5.988504202353992,1.4250372294395,0.11149504084720907,0.11149504084720907,0.11149504084720907,0.11149504084720907,-0.1810602119341044,-0.1121695601266644,3.8577283495154595,3.8577283495154595,3.8577283495154595,3.8577283495154595,-3.8565825487309184,-2.8715407820319
2021-03-01,0.5275481246307471,0.5275481246307471,0.5275481246307471,0.5275481246307471,0.33663796423477854,0.5275481246307471,8.862808342863822,8.862808342863822,8.862808342863822,8.862808342863822,3.43370725124689,8.862808342863822,0.2697300871783872,0.2697300871783872,0.2697300871783872,0.2697300871783872,-0.08800349999942073,0.15429416743530233,4.531465387426508,4.531465387426508,4.531465387426508,4.531465387426508,-0.8976357041904253,2.113830101220961
2021-03-03,-0.03767975749895029,-0.03767975749895029,-0.03767975749895029,-0.03767975749895029,-0.26780820610303524,-0.03767975749895029,-0.9419939374737573,-0.9419939374737573,-0.9419939374737573,-0.9419939374737573,-4.57952023497127,-0.9419939374737573,0.010406835181215221,0.010406835181215221,0.010406835181215221,0.010406835181215221,-0.1975061686486507,0.014841173538451328,0.26017087953038054,0.26017087953038054,0.26017087953038054,0.26017087953038054,-3.377355417967131,0.33318435018432613
2021-03-05,-0.30489569937628014,-0.30489569937628014,-0.30489569937628014,-0.30489569937628014,0.3368070608788618,-0.30489569937628014,-10.549391314727773,-10.549391314727773,-10.549391314727773,-10.549391314727773,9.009588878509554,-10.549391314727773,-0.32397114713104747,-0.32397114713104747,-0.32397114713104747,-0.32397114713104747,0.2698970980010118,-0.2015965117535599,-11.209401814319428,-11.209401814319428,-11.209401814319428,-11.209401814319428,7.219747371527066,-5.755580449015618
2021-03-08,-0.5969024655314776,-0.5969024655314776,-0.5969024655314776,-0.5969024655314776,-1.0224811726380605,-0.5969024655314776,-15.758224862330788,-15.758224862330788,-15.758224862330788,-15.758224862330788,-16.206326488801857,-15.758224862330788,-0.61215459856271,-0.61215459856271,-0.61215459856271,-0.61215459856271,-1.0480279714070522,-0.5728219075669951,-16.1608811685371,-16.1608811685371,-16.1608811685371,-16.1608811685371,-16.61124324685404,-14.69288198372198
2021-03-10,0.6212557922935354,0.6212557922935354,0.6212557922935354,0.6212557922935354,0.32227653248415167,0.6212557922935354,11.990236613522526,11.990236613522526,11.990236613522526,11.990236613522526,4.012342844795031,11.990236613522526,0.2637306316539305,0.2637306316539305,0.2637306316539305,0.2637306316539305,0.1645949889075107,0.24254090591637278,5.09000111546692,5.09000111546692,5.09000111546692,5.09000111546692,2.049207619747009,3.783638051338654
2021-03-12,0.3768213339483184,0.3768213339483184,0.3768213339483184,0.3768213339483184,0.3428871866145527,0.3768213339483184,6.4248037258505875,6.4248037258505875,6.4248037258505875,6.4248037258505875,3.394583180184342,6.4248037258505875,0.3185581768268206,0.3185581768268206,0.3185581768268206,0.3185581768268206,0.2969464834869364,0.2835373783465477,5.431416899707253,5.431416899707253,5.431416899707253,5.431416899707253,2.939770214839694,3.884462096867819
2021-03-15,-0.42355011554169963,-0.42355011554169963,-0.42355011554169963,-0.42355011554169963,-0.677521374023126,-0.42355011554169963,-4.53198625649263,-4.53198625649263,-4.53198625649263,-4.53198625649263,-4.488579102903209,-4.53198625649263,-0.11831295521893483,-0.11831295521893483,-0.11831295521893483,-0.11831295521893483,-0.18453456194638226,-0.03345952561766114,-1.265948626484204,-1.265948626484204,-1.265948626484204,-1.265948626484204,-1.2225414728947825,-0.32957632414301324
2021-03-17,0.0618679986460459,0.0618679986460459,0.0618679986460459,0.0618679986460459,-0.0429935411692794,0.0618679986460459,1.7261171681248726,1.7261171681248726,1.7261171681248726,1.7261171681248726,-1.1307301409524153,1.7261171681248726,0.03425807733096773,0.03425807733096773,0.03425807733096773,0.03425807733096773,-0.08372645236686557,-0.06616360599243529,0.9558003608011045,0.9558003608011045,0.9558003608011045,0.9558003608011045,-2.202005713218118,-1.6640146654703347
2021-03-19,0.3540571902428584,0.3540571902428584,0.3540571902428584,0.3540571902428584,0.12213796657004845,0.3540571902428584,6.8333038392182175,6.8333038392182175,6.8333038392182175,6.8333038392182175,1.429014214693559,6.8333038392182175,0.09127093871487052,0.09127093871487052,0.09127093871487052,0.09127093871487052,0.11198749148614665,0.3247656616366307,1.761529134605551,1.761529134605551,1.761529134605551,1.761529134605551,1.3102536557278954,5.147535705968529
2021-03-22,0.5197904349344824,0.5197904349344824,0.5197904349344824,0.5197904349344824,0.0844138655186932,0.5197904349344824,6.263474716174974,6.263474716174974,6.263474716174974,6.263474716174974,0.6141108696359097,6.263474716174974,0.23684719780225286,0.23684719780225286,0.23684719780225286,0.23684719780225286,0.015300689219316564,0.12805658093678943,2.8540087222233925,2.8540087222233925,2.8540087222233925,2.8540087222233925,0.11131251370573114,1.3061771316614659
2021-03-24,-0.2215763840996491,-0.2215763840996491,-0.2215763840996491,-0.2215763840996491,-0.39850351764871345,-0.2215763840996491,-3.0134388554519838,-3.0134388554519838,-3.0134388554519838,-3.0134388554519838,-4.323763128484284,-3.0134388554519838,-0.23430541657093235,-0.23430541657093235,-0.23430541657093235,-0.23430541657093235,-0.14442278275229772,-0.30898944913122733,-3.1865536988823386,-3.1865536988823386,-3.1865536988823386,-3.1865536988823386,-1.5669871790892005,-3.877817571863138
2021-03-26,-0.3619356026341044,-0.3619356026341044,-0.3619356026341044,-0.3619356026341044,-2.365468251805704,-0.3619356026341044,-4.777549972028613,-4.777549972028613,-4.777549972028613,-4.777549972028613,-22.708495555717708,-4.777549972028613,-0.2626056150187139,-0.2626056150187139,-0.2626056150187139,-0.2626056150187139,-0.044450080513914136,-0.1286904058639578,-3.466394130769035,-3.466394130769035,-3.466394130769035,-3.466394130769035,-0.42672077929221075,-1.5056777240625594
2021-03-29,0.04160478157343077,0.04160478157343077,0.04160478157343077,0.04160478157343077,0.4026416661698739,0.04160478157343077,0.7946513439234923,0.7946513439234923,0.7946513439234923,0.7946513439234923,4.992756602908084,0.7946513439234923,-0.006562634217044269,-0.006562634217044269,-0.006562634217044269,-0.006562634217044269,0.05075306478040867,-0.18679479227928714,-0.12534631604899182,-0.12534631604899182,-0.12534631604899182,-0.12534631604899182,0.6293379960167833,-2.7458834108772416
2021-03-31,0.20378554981252733,0.20378554981252733,0.20378554981252733,0.20378554981252733,-0.15414909699079415,0.20378554981252733,3.2198117259069408,3.2198117259069408,3.2198117259069408,3.2198117259069408,-1.572320796656502,3.2198117259069408,0.41663630571301435,0.41663630571301435,0.41663630571301435,0.41663630571301435,0.20647210260331966,0.3700038116634084,6.582853709732696,6.582853709732696,6.582853709732696,6.582853709732696,2.1060154563992177,4.810049551624309
2021-04-01,0.12444831069063454,0.12444831069063454,0.12444831069063454,0.12444831069063454,-0.01572528275606465,0.12444831069063454,1.36893141759698,1.36893141759698,1.36893141759698,1.36893141759698,-0.12658852731108028,1.36893141759698,0.36388658351894904,0.36388658351894904,0.36388658351894904,0.36388658351894904,0.31145744739418707,0.24707269840813287,4.00275241870844,4.00275241870844,4.00275241870844,4.00275241870844,2.5072324738003786,2.2730688665895276
