book,sample,day_set,block,selection,family,forecast,theta,rule,n_placebo,sharpe_rule,placebo_mean,placebo_sd,placebo_q05,placebo_q50,placebo_q95,pct_rank,p_value
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lgbm,0.1,"sell only when v >= 0.10, LightGBM",2000,1.6985200797469742,1.2799099772951466,0.5019343711881806,0.4695164350797442,1.274361456766353,2.108640748677367,0.802,0.1984007996001999
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lgbm,0.15,"sell only when v >= 0.15, LightGBM",2000,1.1307920511977585,1.1411709944002357,0.5482675274660254,0.2831526215040809,1.1242004649867778,2.062165461346998,0.505,0.49525237381309345
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lgbm,0.2,"sell only when v >= 0.20, LightGBM",2000,0.6454400050967273,0.9651867780786422,0.5878427720692981,0.06970138695056438,0.9283033684287553,1.9603406447454343,0.31,0.6901549225387307
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lgbm,0.3,"sell only when v >= 0.30, LightGBM",2000,0.5066130434433703,0.6448080854003608,0.6052478477684737,-0.31904855116795733,0.6343795819956735,1.6443610640340396,0.424,0.5762118940529735
exit_crossed_quoted,whole,oos,fixed_cell,,margin,xgb,0.0,"sell only when v >= 0.00, XGBoost",2000,2.3443169571650717,1.6885267440604392,0.417702875715629,1.027766881230881,1.676180010097431,2.3838836744317997,0.941,0.059470264867566215
exit_crossed_quoted,whole,oos,fixed_cell,,margin,xgb,0.05,"sell only when v >= 0.05, XGBoost",2000,2.11104783632436,1.515429903836867,0.4634972254121618,0.7903846689971558,1.4951685215666677,2.284110954429719,0.8965,0.10394802598700649
exit_crossed_quoted,whole,oos,fixed_cell,,margin,xgb,0.1,"sell only when v >= 0.10, XGBoost",2000,1.5378296592909695,1.2661246369216566,0.5118234608575779,0.4571122554660831,1.253464615581374,2.143591646723921,0.705,0.29535232383808097
exit_crossed_quoted,whole,oos,fixed_cell,,margin,xgb,0.15,"sell only when v >= 0.15, XGBoost",2000,1.2225138096798227,1.135859523592905,0.5372010616717365,0.2747623751307266,1.121746209144573,2.055697912670453,0.576,0.424287856071964
exit_crossed_quoted,whole,oos,fixed_cell,,margin,xgb,0.2,"sell only when v >= 0.20, XGBoost",2000,0.7988679433154585,0.9707163045794339,0.5817990729722511,0.05620692031974714,0.9459091036075563,1.9778919442379719,0.407,0.5932033983008496
exit_crossed_quoted,whole,oos,fixed_cell,,margin,xgb,0.3,"sell only when v >= 0.30, XGBoost",2000,0.33067101112765246,0.6637912559227102,0.5996007448478057,-0.3019818683602369,0.6463479521829993,1.6800836188320478,0.306,0.6941529235382309
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lasso_t,0.0,"sell only when v >= 0.00, lasso (causally tuned)",2000,2.3267223726771658,1.6793903354313056,0.4053247000411787,1.0394739653181115,1.6692162534538486,2.372978531836883,0.9375,0.06296851574212893
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lasso_t,0.05,"sell only when v >= 0.05, lasso (causally tuned)",2000,1.9639755323479222,1.5048972732343284,0.4579288040244006,0.7855165928524527,1.4882672646329085,2.2798529984819256,0.838,0.16241879060469766
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lasso_t,0.1,"sell only when v >= 0.10, lasso (causally tuned)",2000,1.7257297807530652,1.3144611319377721,0.5221869736129856,0.4848269243098853,1.2954579016004224,2.1830238613832083,0.7845,0.2158920539730135
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lasso_t,0.15,"sell only when v >= 0.15, lasso (causally tuned)",2000,0.9754214193243432,1.1417614656565638,0.5338782520114187,0.2911526599609833,1.1239269877925797,2.025777622637537,0.395,0.6051974012993503
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lasso_t,0.2,"sell only when v >= 0.20, lasso (causally tuned)",2000,0.5809699313485811,0.9614824887297223,0.5642382820428096,0.07291028061006628,0.9264945043884448,1.9317443070914797,0.257,0.743128435782109
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lasso_t,0.3,"sell only when v >= 0.30, lasso (causally tuned)",2000,0.525515240649399,0.6100959030042209,0.6018606339088484,-0.32909742201745623,0.5845307729890035,1.6205882144381973,0.46,0.5402298850574713
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lasso_f,0.0,"sell only when v >= 0.00, lasso (fixed 1e-4)",2000,2.2929258087966873,1.7026872681604346,0.4024442733837152,1.083044221383683,1.6847864824151184,2.366923803752622,0.9235,0.0769615192403798
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lasso_f,0.05,"sell only when v >= 0.05, lasso (fixed 1e-4)",2000,2.0780816282419625,1.5068539923301167,0.44543430077552265,0.8267131104029918,1.4872044252823313,2.2832964651010696,0.895,0.1054472763618191
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lasso_f,0.1,"sell only when v >= 0.10, lasso (fixed 1e-4)",2000,1.4258613583995023,1.2984401226849223,0.5098253959091362,0.49516432441743424,1.2821096515979686,2.1600656070645186,0.6095,0.39080459770114945
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lasso_f,0.15,"sell only when v >= 0.15, lasso (fixed 1e-4)",2000,0.6768585173693796,1.1644398345410762,0.5409629345250236,0.3138436770987091,1.1404517352267065,2.0769704231108013,0.19,0.8100949525237381
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lasso_f,0.2,"sell only when v >= 0.20, lasso (fixed 1e-4)",2000,0.8751463810287599,0.9942517218359258,0.5738735210341678,0.07337399122322318,0.979585553274384,1.9762912956463408,0.423,0.5772113943028486
exit_crossed_quoted,whole,oos,fixed_cell,,margin,lasso_f,0.3,"sell only when v >= 0.30, lasso (fixed 1e-4)",2000,0.46203823201166666,0.6415002279806604,0.5904093763185486,-0.2986505669261714,0.6164869298626605,1.622049257185229,0.404,0.5962018990504747
exit_crossed_quoted,whole,oos,fixed_cell,,margin,enet,0.0,"sell only when v >= 0.00, elastic net (causally tuned)",2000,2.360433199802604,1.6685840226473236,0.42104278535996026,1.0310970437885734,1.63686295389885,2.4120400898907057,0.9385,0.06196901549225387
exit_crossed_quoted,whole,oos,fixed_cell,,margin,enet,0.05,"sell only when v >= 0.05, elastic net (causally tuned)",2000,2.084168472847648,1.5080117241457462,0.4584077892624775,0.7943630612216265,1.4869680657847182,2.309589028549401,0.891,0.10944527736131934
exit_crossed_quoted,whole,oos,fixed_cell,,margin,enet,0.1,"sell only when v >= 0.10, elastic net (causally tuned)",2000,1.223596090951019,1.2630273481105436,0.5192624108149735,0.44614026592652645,1.2465789779186434,2.125602314425478,0.4855,0.5147426286856571
exit_crossed_quoted,whole,oos,fixed_cell,,margin,enet,0.15,"sell only when v >= 0.15, elastic net (causally tuned)",2000,1.0152311584137568,1.1519665265085088,0.5642230605966319,0.2794868341844403,1.1194484288424937,2.074079835375557,0.418,0.5822088955522239
exit_crossed_quoted,whole,oos,fixed_cell,,margin,enet,0.2,"sell only when v >= 0.20, elastic net (causally tuned)",2000,0.45740832786989893,0.9316442084690703,0.5712249161085303,0.01439912345339279,0.9081384038240753,1.904033259640983,0.2105,0.7896051974012993
exit_crossed_quoted,whole,oos,fixed_cell,,margin,enet,0.3,"sell only when v >= 0.30, elastic net (causally tuned)",2000,0.3984259920136532,0.6315853897418036,0.6096560095403553,-0.30225895907915973,0.5983519263481132,1.6871115035673148,0.374,0.6261869065467266
exit_crossed_quoted,whole,oos,walk_forward_selected,full_grid,margin,,,"full_grid: (forecast, theta) chosen on an expanding window, 5-day embargo",2000,1.9281889523146485,1.46016483614344,0.4744672037936291,0.7197448358777762,1.4415885996685258,2.296005383257521,0.8415,0.15892053973013492
exit_crossed_quoted,whole,oos,walk_forward_selected,theta_only_blk2,margin,,,"theta_only_blk2: (forecast, theta) chosen on an expanding window, 5-day embargo",2000,1.7119536905209076,1.6722399695470762,0.4172684325993754,1.0423129066469297,1.6446587028954216,2.388448976874663,0.5555,0.4447776111944028
exit_crossed_quoted,whole,oos,walk_forward_selected,theta_only_a0,margin,,,"theta_only_a0: (forecast, theta) chosen on an expanding window, 5-day embargo",2000,1.214772590045491,1.6545555675336503,0.45190170278632796,0.924447903206525,1.651196636071523,2.3815102601318805,0.163,0.8370814592703648
exit_crossed_quoted,daily_era,full,fixed_cell,,margin,a0,0.0,"sell only when v >= 0.00, baseline (HAR + calendar OLS)",2000,3.0852558446152614,1.8376470402921272,0.5379265695925111,0.9942308817773526,1.8210294505396512,2.7305370581592556,0.9825,0.017991004497751123
exit_crossed_quoted,daily_era,full,fixed_cell,,margin,a0,0.05,"sell only when v >= 0.05, baseline (HAR + calendar OLS)",2000,2.495817356515154,1.6581943522143303,0.5997912768799136,0.71105179165367,1.6283713627614493,2.6730268042706795,0.9115,0.08895552223888056
exit_crossed_quoted,daily_era,full,fixed_cell,,margin,a0,0.1,"sell only when v >= 0.10, baseline (HAR + calendar OLS)",2000,2.014411035975019,1.5282997185745861,0.6634737649757683,0.5057023406798287,1.4960944147788189,2.6782368732625743,0.771,0.22938530734632684
exit_crossed_quoted,daily_era,full,fixed_cell,,margin,a0,0.15,"sell only when v >= 0.15, baseline (HAR + calendar OLS)",2000,1.3611263302863732,1.330100271765462,0.7122938466459995,0.2315288664080954,1.3066622211567593,2.5508100079160045,0.5335,0.46676661669165415
exit_crossed_quoted,daily_era,full,fixed_cell,,margin,a0,0.2,"sell only when v >= 0.20, baseline (HAR + calendar OLS)",2000,0.6019307782906695,1.0690732712644777,0.7653232117908033,-0.1087619511703955,1.0204989048394668,2.4232935403134213,0.293,0.7071464267866067
exit_crossed_quoted,daily_era,full,fixed_cell,,margin,a0,0.3,"sell only when v >= 0.30, baseline (HAR + calendar OLS)",2000,0.05020797044661942,0.79903313168197,0.7426393425197425,-0.3434760123471638,0.7639609336811726,2.062326453762775,0.1665,0.8335832083958021
