block,book,sample,selection,family,forecast,theta,rule,n_days,n_traded,n_satout,frac_satout,mean_traded,mean_calendar,sd,Sharpe_ann,t,MaxDD,worst_day,worst_date,mean_satout,mean_weight,mean_weight_traded,Sharpe_always_sell,delta_Sharpe,mean_always_sell,beats_always_sell,modal_pick,modal_pick_share,frac_null_chosen
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,blk2,0.1,"sell only when v >= 0.10, block-diagonal ridge",489,164,325,0.6646216768916156,0.06511797269974813,0.021839156488259088,0.2130007657659756,1.6276273008757254,2.2673007151903586,-2.202867888740947,-2.202867888740946,2024-04-04,0.047326427579686185,0.33537832310838445,1.0,2.5131322639023277,-0.8855049630266023,0.05329332614755972,False,"sell only when v >= 0.10, block-diagonal ridge",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,blk2,0.15,"sell only when v >= 0.15, block-diagonal ridge",489,115,374,0.7648261758691206,0.049143782897902215,0.011557331356357371,0.19150869995356987,0.9580084224655223,1.334515082320011,-2.355166443183906,-2.202867888740946,2024-04-04,0.05456925522165228,0.23517382413087934,1.0,2.5131322639023277,-1.5551238414368054,0.05329332614755972,False,"sell only when v >= 0.15, block-diagonal ridge",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,blk2,0.2,"sell only when v >= 0.20, block-diagonal ridge",489,82,407,0.8323108384458078,0.03705396490734476,0.006213548307571105,0.14191229283602477,0.6950562175800268,0.9682200945934033,-2.061813832853659,-1.6252481512331667,2023-07-27,0.056565138485883126,0.16768916155419222,1.0,2.5131322639023277,-1.818076046322301,0.05329332614755972,False,"sell only when v >= 0.20, block-diagonal ridge",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,blk2,0.3,"sell only when v >= 0.30, block-diagonal ridge",489,32,457,0.934560327198364,0.05548182700905641,0.003630712605909621,0.08200757836207734,0.7028103618501328,0.979021693239384,-1.69572915550907,-0.8965824135576926,2023-02-07,0.05314008319883349,0.065439672801636,1.0,2.5131322639023277,-1.8103219020521948,0.05329332614755972,False,"sell only when v >= 0.30, block-diagonal ridge",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,blk2_inc,0.0,"sell only when v >= 0.00, block-diagonal ridge, without the FOMC columns",489,277,212,0.4335378323108384,0.06574454584835442,0.03724179795499832,0.2585038080721544,2.2869884161629837,3.1857971839182815,-2.202867888740947,-2.202867888740946,2024-04-04,0.037024515500766644,0.5664621676891616,1.0,2.5131322639023277,-0.22614384773934404,0.05329332614755972,False,"sell only when v >= 0.00, block-diagonal ridge, without the FOMC columns",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,blk2_inc,0.05,"sell only when v >= 0.05, block-diagonal ridge, without the FOMC columns",489,212,277,0.5664621676891616,0.056059112341724136,0.02430374604590085,0.2360821507211082,1.6342193029413248,2.2764834384033623,-2.801156400926862,-2.202867888740946,2024-04-04,0.05117655115419202,0.4335378323108384,1.0,2.5131322639023277,-0.8789129609610029,0.05329332614755972,False,"sell only when v >= 0.05, block-diagonal ridge, without the FOMC columns",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,blk2_inc,0.1,"sell only when v >= 0.10, block-diagonal ridge, without the FOMC columns",489,149,340,0.6952965235173824,0.05172445344453941,0.01576062078371446,0.20779872902240284,1.204011688556829,1.6772000328906278,-2.202867888740946,-2.202867888740946,2024-04-04,0.05398086153800098,0.3047034764826176,1.0,2.5131322639023277,-1.3091205753454986,0.05329332614755972,False,"sell only when v >= 0.10, block-diagonal ridge, without the FOMC columns",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,blk2_inc,0.15,"sell only when v >= 0.15, block-diagonal ridge, without the FOMC columns",489,107,382,0.7811860940695297,0.05366383757333919,0.011742393906640685,0.15430116009954836,1.208057828735238,1.6828363456480573,-1.6766186836885364,-1.6252481512331667,2023-07-27,0.053189544151333534,0.21881390593047034,1.0,2.5131322639023277,-1.3050744351670898,0.05329332614755972,False,"sell only when v >= 0.15, block-diagonal ridge, without the FOMC columns",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,blk2_inc,0.2,"sell only when v >= 0.20, block-diagonal ridge, without the FOMC columns",489,73,416,0.8507157464212679,0.04139113556714783,0.006179044777917774,0.13574667688159522,0.7225907638193956,1.0065759862323391,-2.061813832853659,-1.6252481512331667,2023-07-27,0.05538193170614162,0.1492842535787321,1.0,2.5131322639023277,-1.7905415000829321,0.05329332614755972,False,"sell only when v >= 0.20, block-diagonal ridge, without the FOMC columns",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,blk2_inc,0.3,"sell only when v >= 0.30, block-diagonal ridge, without the FOMC columns",489,28,461,0.9427402862985685,0.04370171813071567,0.0025023478684254377,0.07886724922283288,0.5036760038317317,0.7016255890383971,-1.8611179932370594,-0.8965824135576926,2023-02-07,0.053875896699558924,0.05725971370143149,1.0,2.5131322639023277,-2.009456260070596,0.05329332614755972,False,"sell only when v >= 0.30, block-diagonal ridge, without the FOMC columns",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lgbm,0.0,"sell only when v >= 0.00, LightGBM",489,280,209,0.4274028629856851,0.0686467860767377,0.03930695317277414,0.2546141824890023,2.4506825631045976,3.413824728205298,-2.202867888740947,-2.202867888740946,2024-04-04,0.032724097534306947,0.5725971370143149,1.0,2.5131322639023277,-0.062449700797730046,0.05329332614755972,False,"sell only when v >= 0.00, LightGBM",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lgbm,0.05,"sell only when v >= 0.05, LightGBM",489,224,265,0.5419222903885481,0.06388882611160064,0.029266047134966347,0.23544630101176536,1.973206176804096,2.7486954620869644,-2.9145102375045973,-2.202867888740946,2024-04-04,0.044337129951540225,0.45807770961145194,1.0,2.5131322639023277,-0.5399260870982316,0.05329332614755972,False,"sell only when v >= 0.05, LightGBM",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lgbm,0.1,"sell only when v >= 0.10, LightGBM",489,157,332,0.6789366053169734,0.06985634976287448,0.02242831679503332,0.1794525988832126,1.9840252724581464,2.7637665679236276,-1.9445040180486997,-1.6252481512331667,2023-07-27,0.045460811968028356,0.3210633946830266,1.0,2.5131322639023277,-0.5291069914441813,0.05329332614755972,False,"sell only when v >= 0.10, LightGBM",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lgbm,0.15,"sell only when v >= 0.15, LightGBM",489,107,382,0.7811860940695297,0.051568869247735995,0.01128398570451483,0.1549642690412761,1.1559291760529196,1.6102206237042571,-1.9285797056408773,-1.6252481512331667,2023-07-27,0.053776354650913495,0.21881390593047034,1.0,2.5131322639023277,-1.3572030878494081,0.05329332614755972,False,"sell only when v >= 0.15, LightGBM",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lgbm,0.2,"sell only when v >= 0.20, LightGBM",489,67,422,0.8629856850715747,0.0382676198028426,0.005243211711227925,0.13132343952128525,0.6338046418707476,0.8828960518365235,-2.2180737859296342,-1.6252481512331667,2023-07-27,0.05567892407432761,0.13701431492842536,1.0,2.5131322639023277,-1.87932762203158,0.05329332614755972,False,"sell only when v >= 0.20, LightGBM",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lgbm,0.3,"sell only when v >= 0.30, LightGBM",489,28,461,0.9427402862985685,0.034580758636908,0.0019800843391276565,0.07656533098143403,0.4105365184826899,0.5718813769385361,-1.6957291555090699,-0.8965824135576926,2023-02-07,0.0544298812241286,0.05725971370143149,1.0,2.5131322639023277,-2.102595745419638,0.05329332614755972,False,"sell only when v >= 0.30, LightGBM",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,xgb,0.0,"sell only when v >= 0.00, XGBoost",489,279,210,0.4294478527607362,0.07880434993106201,0.044961991064961765,0.2501173259468537,2.8536586905652563,3.975174406663385,-2.202867888740947,-2.202867888740946,2024-04-04,0.019400108835192397,0.5705521472392638,1.0,2.5131322639023277,0.34052642666292865,0.05329332614755972,True,"sell only when v >= 0.00, XGBoost",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,xgb,0.05,"sell only when v >= 0.05, XGBoost",489,224,265,0.5419222903885481,0.07506755519925648,0.034386773751806654,0.22997925662680738,2.37357541905853,3.3064137240104965,-2.202867888740947,-2.202867888740946,2024-04-04,0.03488794008121983,0.45807770961145194,1.0,2.5131322639023277,-0.13955684484379782,0.05329332614755972,False,"sell only when v >= 0.05, XGBoost",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,xgb,0.1,"sell only when v >= 0.10, XGBoost",489,157,332,0.6789366053169734,0.0691886557253435,0.02221394468073401,0.1803507200797336,1.9552760278523347,2.723718589605208,-1.9445040180486997,-1.6252481512331667,2023-07-27,0.04577655884722221,0.3210633946830266,1.0,2.5131322639023277,-0.557856236049993,0.05329332614755972,False,"sell only when v >= 0.10, XGBoost",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,xgb,0.15,"sell only when v >= 0.15, XGBoost",489,107,382,0.7811860940695297,0.05512257643957901,0.012061586255695204,0.1563909453057487,1.2243147806467487,1.7054824383229297,-1.9285797056408769,-1.6252481512331667,2023-07-27,0.05278094452126113,0.21881390593047034,1.0,2.5131322639023277,-1.288817483255579,0.05329332614755972,False,"sell only when v >= 0.15, XGBoost",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,xgb,0.2,"sell only when v >= 0.20, XGBoost",489,68,421,0.8609406952965235,0.05783787709261259,0.008042894974023834,0.13062919522677557,0.9774001846372835,1.3615279962820586,-2.2269791387308557,-1.6252481512331667,2023-07-27,0.05255928941534217,0.1390593047034765,1.0,2.5131322639023277,-1.5357320792650442,0.05329332614755972,False,"sell only when v >= 0.20, XGBoost",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,xgb,0.3,"sell only when v >= 0.30, XGBoost",489,28,461,0.9427402862985685,0.03309749455430682,0.0018951530624142965,0.07841952582471323,0.38363687973006444,0.5344099176251077,-1.851989108585045,-0.8965824135576926,2023-02-07,0.054519971016564236,0.05725971370143149,1.0,2.5131322639023277,-2.1294953841722633,0.05329332614755972,False,"sell only when v >= 0.30, XGBoost",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lasso_t,0.0,"sell only when v >= 0.00, lasso (causally tuned)",489,273,216,0.44171779141104295,0.07386049701825409,0.041235001402828965,0.2591485056543677,2.525908272119251,3.518614875039194,-2.202867888740947,-2.202867888740946,2024-04-04,0.027298707408209923,0.558282208588957,1.0,2.5131322639023277,0.012776008216923262,0.05329332614755972,True,"sell only when v >= 0.00, lasso (causally tuned)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lasso_t,0.05,"sell only when v >= 0.05, lasso (causally tuned)",489,215,274,0.5603271983640081,0.06498729358650343,0.028573145441918694,0.22309560255869837,2.033140128639836,2.832184041928458,-2.202867888740947,-2.202867888740946,2024-04-04,0.04411740279218419,0.4396728016359918,1.0,2.5131322639023277,-0.4799921352624916,0.05329332614755972,False,"sell only when v >= 0.05, lasso (causally tuned)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lasso_t,0.1,"sell only when v >= 0.10, lasso (causally tuned)",489,147,342,0.6993865030674846,0.07422112332795407,0.022311871429875764,0.17456606922261342,2.0289737868572475,2.82638028716328,-1.6475081155934008,-1.6252481512331667,2023-07-27,0.044298044903355135,0.3006134969325153,1.0,2.5131322639023277,-0.4841584770450802,0.05329332614755972,False,"sell only when v >= 0.10, lasso (causally tuned)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lasso_t,0.15,"sell only when v >= 0.15, lasso (causally tuned)",489,101,388,0.7934560327198364,0.04921111305601403,0.010164258524861795,0.15039906204419368,1.0728298415950421,1.4944624397841322,-1.8647238831252966,-1.6252481512331667,2023-07-27,0.05435596409149302,0.2065439672801636,1.0,2.5131322639023277,-1.4403024223072856,0.05329332614755972,False,"sell only when v >= 0.15, lasso (causally tuned)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lasso_t,0.2,"sell only when v >= 0.20, lasso (causally tuned)",489,71,418,0.8548057259713702,0.0406598835987882,0.0059035822812146446,0.13327858325145586,0.7031622116375122,0.9795118234271337,-2.061813832853659,-1.6252481512331667,2023-07-27,0.05543919796804485,0.14519427402862986,1.0,2.5131322639023277,-1.8099700522648154,0.05329332614755972,False,"sell only when v >= 0.20, lasso (causally tuned)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lasso_t,0.3,"sell only when v >= 0.30, lasso (causally tuned)",489,25,464,0.9488752556237219,0.03743660308210262,0.0019139367628886825,0.07767390075813588,0.3911584702415281,0.5448875666156567,-1.8611179932370594,-0.8965824135576926,2023-02-07,0.05414767545065548,0.05112474437627812,1.0,2.5131322639023277,-2.1219737936607994,0.05329332614755972,False,"sell only when v >= 0.30, lasso (causally tuned)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lasso_f,0.0,"sell only when v >= 0.00, lasso (fixed 1e-4)",489,291,198,0.4049079754601227,0.07194120666016585,0.0428116383192398,0.2623823548794988,2.5901653698619658,3.608125639321489,-2.202867888740947,-2.202867888740946,2024-04-04,0.025886592666911335,0.5950920245398773,1.0,2.5131322639023277,0.07703310595963808,0.05329332614755972,True,"sell only when v >= 0.00, lasso (fixed 1e-4)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lasso_f,0.05,"sell only when v >= 0.05, lasso (fixed 1e-4)",489,220,269,0.5501022494887525,0.06675737031846732,0.030033990736324765,0.23070780698513685,2.0665742890682237,2.878758153710858,-2.801156400926864,-2.202867888740946,2024-04-04,0.042281840208527495,0.4498977505112474,1.0,2.5131322639023277,-0.446557974834104,0.05329332614755972,False,"sell only when v >= 0.05, lasso (fixed 1e-4)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lasso_f,0.1,"sell only when v >= 0.10, lasso (fixed 1e-4)",489,161,328,0.6707566462167689,0.06166526676292841,0.02030287924096416,0.20892906064324382,1.5426203287791604,2.14888517342167,-2.202867888740947,-2.202867888740946,2024-04-04,0.049183928467454965,0.3292433537832311,1.0,2.5131322639023277,-0.9705119351231672,0.05329332614755972,False,"sell only when v >= 0.10, lasso (fixed 1e-4)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lasso_f,0.15,"sell only when v >= 0.15, lasso (fixed 1e-4)",489,112,377,0.7709611451942741,0.050961009611891775,0.011672051281251287,0.18919672849551633,0.9793407706068945,1.364231251477164,-2.355166443183906,-2.202867888740946,2024-04-04,0.05398621594064941,0.22903885480572597,1.0,2.5131322639023277,-1.5337914932954333,0.05329332614755972,False,"sell only when v >= 0.15, lasso (fixed 1e-4)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lasso_f,0.2,"sell only when v >= 0.20, lasso (fixed 1e-4)",489,79,410,0.8384458077709611,0.07554878062064214,0.012205222227056705,0.11896999339879047,1.6285778516012726,2.268624841628087,-2.061813832853659,-0.8965824135576926,2023-02-07,0.04900508004177068,0.16155419222903886,1.0,2.5131322639023277,-0.8845544123010551,0.05329332614755972,False,"sell only when v >= 0.20, lasso (fixed 1e-4)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,lasso_f,0.3,"sell only when v >= 0.30, lasso (fixed 1e-4)",489,29,460,0.9406952965235174,0.042545489530199834,0.0025231476408502968,0.07959999756718215,0.5031875414183271,0.7009451561293031,-1.69572915550907,-0.8965824135576926,2023-02-07,0.05397090715169762,0.05930470347648262,1.0,2.5131322639023277,-2.0099447224840006,0.05329332614755972,False,"sell only when v >= 0.30, lasso (fixed 1e-4)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,enet,0.0,"sell only when v >= 0.00, elastic net (causally tuned)",489,277,212,0.4335378323108384,0.07545668487973545,0.042743357283612934,0.26013402357206167,2.6083852935391296,3.6335061708238294,-2.202867888740947,-2.202867888740946,2024-04-04,0.02433459799278295,0.5664621676891616,1.0,2.5131322639023277,0.09525302963680193,0.05329332614755972,True,"sell only when v >= 0.00, elastic net (causally tuned)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,enet,0.05,"sell only when v >= 0.05, elastic net (causally tuned)",489,216,273,0.558282208588957,0.06541880711511877,0.028896650995635282,0.22222613434224403,2.064204171575996,2.8754565569126704,-2.202867888740945,-2.202867888740946,2024-04-04,0.04369953900839213,0.44171779141104295,1.0,2.5131322639023277,-0.4489280923263319,0.05329332614755972,False,"sell only when v >= 0.05, elastic net (causally tuned)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,enet,0.1,"sell only when v >= 0.10, elastic net (causally tuned)",489,146,343,0.7014314928425358,0.05363827966436967,0.016014701085885423,0.20256065018787772,1.2550586608501488,1.748308963495733,-2.202867888740946,-2.202867888740946,2024-04-04,0.05314649462145404,0.2985685071574642,1.0,2.5131322639023277,-1.2580736030521789,0.05329332614755972,False,"sell only when v >= 0.10, elastic net (causally tuned)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,enet,0.15,"sell only when v >= 0.15, elastic net (causally tuned)",489,102,387,0.7914110429447853,0.06818670733740553,0.014222994168538578,0.14690300164525577,1.5369531614968297,2.1409907540878215,-2.129900770831579,-1.6252481512331667,2023-07-27,0.04936793885721276,0.2085889570552147,1.0,2.5131322639023277,-0.976179102405498,0.05329332614755972,False,"sell only when v >= 0.15, elastic net (causally tuned)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,enet,0.2,"sell only when v >= 0.20, elastic net (causally tuned)",489,68,421,0.8609406952965235,0.02852802700982316,0.0039670876005480065,0.13067335531219249,0.48193117235791894,0.6713348265734622,-2.061813832853659,-1.6252481512331667,2023-07-27,0.057293421970282025,0.1390593047034765,1.0,2.5131322639023277,-2.0312010915444088,0.05329332614755972,False,"sell only when v >= 0.20, elastic net (causally tuned)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,margin,enet,0.3,"sell only when v >= 0.30, elastic net (causally tuned)",489,26,463,0.9468302658486708,0.05662339601319513,0.0030106509127670214,0.08128122005595807,0.5879907014777103,0.8190767857410644,-1.8611179932370592,-0.8965824135576926,2023-02-07,0.053106324384046735,0.053169734151329244,1.0,2.5131322639023277,-1.9251415624246175,0.05329332614755972,False,"sell only when v >= 0.30, elastic net (causally tuned)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,reference,,,always sell (no margin),489,489,0,0.0,0.05329332614755972,0.05329332614755972,0.3366338243741053,2.5131322639023277,3.50081777090367,-2.420605843818212,-2.202867888740946,2024-04-04,,1.0,1.0,2.5131322639023277,0.0,0.05329332614755972,False,always sell (no margin),1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,reference,a0,,"size by margin, baseline (HAR + calendar OLS)",489,362,127,0.25971370143149286,0.1672194846325949,0.12379029332719707,1.676407990940128,1.1722146373825024,1.632906430276745,-24.178299076470545,-13.464546271339797,2023-02-07,0.027398758896066154,1.7971238885944294,2.4276065787919223,2.5131322639023277,-1.3409176265198253,0.05329332614755972,False,"size by margin, baseline (HAR + calendar OLS)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,reference,blk2,,"size by margin, block-diagonal ridge",489,360,129,0.26380368098159507,0.43711182212278255,0.32180011444622036,3.882569932036632,1.3157312135009702,1.8328264214811192,-19.612234679923517,-17.010163753162324,2023-02-07,0.04687168046046027,3.796577507702233,5.157017781295533,2.5131322639023277,-1.1974010504013575,0.05329332614755972,False,"size by margin, block-diagonal ridge",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,reference,blk2_inc,,"size by margin, block-diagonal ridge, without the FOMC columns",489,362,127,0.25971370143149286,0.04236425030964108,0.03136167405335395,2.10368220691151,0.23665701018309332,0.329665524874302,-37.591140442577895,-23.523912563193807,2023-02-07,0.050118336057333804,2.5802322912224454,3.485451907203801,2.5131322639023277,-2.2764752537192345,0.05329332614755972,False,"size by margin, block-diagonal ridge, without the FOMC columns",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,reference,lgbm,,"size by margin, LightGBM",489,354,135,0.27607361963190186,-0.15539318873339028,-0.11249322865361998,3.7115560362858635,-0.48113907636545866,-0.6702314291253866,-97.68974647231313,-58.89649794216243,2023-02-07,0.037219832922620606,2.662550707374393,3.677930214423949,2.5131322639023277,-2.9942713402677863,0.05329332614755972,False,"size by margin, LightGBM",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,reference,xgb,,"size by margin, XGBoost",489,358,131,0.26789366053169733,0.2216054174403927,0.162238730968631,2.189854804750549,1.1760871110756776,1.638300823925321,-20.992367875026765,-13.405118372625703,2023-02-07,0.030128404985383783,2.7512576935298863,3.7580028271958508,2.5131322639023277,-1.33704515282665,0.05329332614755972,False,"size by margin, XGBoost",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,reference,lasso_t,,"size by margin, lasso (causally tuned)",489,359,130,0.2658486707566462,-0.016451649198967657,-0.012078000127667483,3.504827825332904,-0.05470520025293272,-0.07620487785586516,-76.45346068640916,-74.35018069125485,2022-11-02,0.03570029144214124,2.127209538661388,2.8975082573967095,2.5131322639023277,-2.5678374641552604,0.05329332614755972,False,"size by margin, lasso (causally tuned)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,reference,lasso_f,,"size by margin, lasso (fixed 1e-4)",489,362,127,0.25971370143149286,0.10049991515502042,0.0743987101965591,1.4211741118665957,0.8310332283728146,1.1576373977155967,-26.22696139877884,-22.106178954089557,2023-02-07,0.038252672397996984,1.8878179968912272,2.550118785855829,2.5131322639023277,-1.6820990355295131,0.05329332614755972,False,"size by margin, lasso (fixed 1e-4)",1.0,
fixed_cell_oos,exit_crossed_quoted,daily_era,,reference,enet,,"size by margin, elastic net (causally tuned)",489,362,127,0.25971370143149286,-60.525874617137276,-44.8064756879421,1038.5472202172118,-0.6848805108973042,-0.9540452358730492,-22944.487989645288,-22944.487989645288,2023-02-07,0.027812570371810046,60.96028094113234,82.34689884036939,2.5131322639023277,-3.198012774799632,0.05329332614755972,False,"size by margin, elastic net (causally tuned)",1.0,
walk_forward_selected,exit_mid_model,whole,full_grid,margin,,,"full_grid: (forecast, theta) chosen on an expanding window, 5-day embargo",797,790,7,0.00878293601003764,0.08971551983464855,0.08892755416483357,0.32102573948356383,4.397408009710484,7.820340331641771,-3.4797699832520337,-2.0860574626722044,2024-04-04,0.12987036618766742,0.9912170639899623,1.0,4.4392663970456425,-0.04185838733515812,0.09006819728066001,False,always sell (no margin),0.9799247176913425,0.9799247176913425
walk_forward_selected,exit_mid_model,daily_era,full_grid,margin,,,"full_grid: (forecast, theta) chosen on an expanding window, 5-day embargo",489,489,0,0.0,0.08849821764958825,0.08849821764958825,0.3323392967785849,4.227202939457479,5.888534950679427,-2.1971599629576346,-2.0860574626722044,2024-04-04,,1.0,1.0,4.227202939457479,0.0,0.08849821764958825,False,always sell (no margin),1.0,1.0
walk_forward_selected,exit_mid_model,whole,theta_only_blk2,margin,,,"theta_only_blk2: (forecast, theta) chosen on an expanding window, 5-day embargo",797,791,6,0.0075282308657465494,0.08940080105489122,0.08872777118496732,0.32113067951339813,4.386095105509943,7.800221488725189,-3.4797699832520337,-2.0860574626722044,2024-04-04,0.1780532663778448,0.9924717691342535,1.0,4.4392663970456425,-0.05317129153569944,0.09006819728066001,False,always sell (no margin),0.9824341279799247,0.9824341279799247
walk_forward_selected,exit_mid_model,daily_era,theta_only_blk2,margin,,,"theta_only_blk2: (forecast, theta) chosen on an expanding window, 5-day embargo",489,489,0,0.0,0.08849821764958825,0.08849821764958825,0.3323392967785849,4.227202939457479,5.888534950679427,-2.1971599629576346,-2.0860574626722044,2024-04-04,,1.0,1.0,4.227202939457479,0.0,0.08849821764958825,False,always sell (no margin),1.0,1.0
walk_forward_selected,exit_mid_model,whole,theta_only_a0,margin,,,"theta_only_a0: (forecast, theta) chosen on an expanding window, 5-day embargo",797,793,4,0.005018820577164366,0.08989478424731243,0.08944361845435225,0.3215078229293488,4.416295105403384,7.853929099358707,-3.4797699832520337,-2.0860574626722044,2024-04-04,0.12444733114181712,0.9949811794228356,1.0,4.4392663970456425,-0.022971291642258862,0.09006819728066001,False,always sell (no margin),0.9899623588456713,0.9899623588456713
walk_forward_selected,exit_mid_model,daily_era,theta_only_a0,margin,,,"theta_only_a0: (forecast, theta) chosen on an expanding window, 5-day embargo",489,489,0,0.0,0.08849821764958825,0.08849821764958825,0.3323392967785849,4.227202939457479,5.888534950679427,-2.1971599629576346,-2.0860574626722044,2024-04-04,,1.0,1.0,4.227202939457479,0.0,0.08849821764958825,False,always sell (no margin),1.0,1.0
fixed_cell_oos,exit_mid_model,whole,,margin,a0,0.0,"sell only when v >= 0.00, baseline (HAR + calendar OLS)",797,453,344,0.4316185696361355,0.11117822497557267,0.06319163853693152,0.23836934584159722,4.208327037617699,7.484079163986194,-2.348381126290434,-2.0860574626722044,2024-04-04,0.062269236391719794,0.5683814303638645,1.0,4.4392663970456425,-0.23093935942794364,0.09006819728066001,False,"sell only when v >= 0.00, baseline (HAR + calendar OLS)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,a0,0.05,"sell only when v >= 0.05, baseline (HAR + calendar OLS)",797,364,433,0.5432873274780426,0.1104662395977085,0.05045133151012032,0.22159336822579337,3.6142329770043524,6.427543647440102,-2.6778700454612263,-2.0860574626722044,2024-04-04,0.0729206513143652,0.45671267252195735,1.0,4.4392663970456425,-0.8250334200412901,0.09006819728066001,False,"sell only when v >= 0.05, baseline (HAR + calendar OLS)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,a0,0.1,"sell only when v >= 0.10, baseline (HAR + calendar OLS)",797,262,535,0.671267252195734,0.10338867551894343,0.03398724339518592,0.18229134512229683,2.9597168328081787,5.263553635854847,-2.4896238287326753,-1.5903495120537579,2023-07-27,0.08354489765742588,0.328732747804266,1.0,4.4392663970456425,-1.4795495642374639,0.09006819728066001,False,"sell only when v >= 0.10, baseline (HAR + calendar OLS)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,a0,0.15,"sell only when v >= 0.15, baseline (HAR + calendar OLS)",797,191,606,0.7603513174404015,0.0951377104529529,0.022799626971786707,0.1628219695378188,2.2228748291259506,3.953155504337539,-2.856192794078468,-1.5903495120537579,2023-07-27,0.08847038042272612,0.2396486825595985,1.0,4.4392663970456425,-2.216391567919692,0.09006819728066001,False,"sell only when v >= 0.15, baseline (HAR + calendar OLS)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,a0,0.2,"sell only when v >= 0.20, baseline (HAR + calendar OLS)",797,134,663,0.8318695106649937,0.08171900552428718,0.013739456386768484,0.1432044061691845,1.523047469880004,2.7085841316989208,-2.558635943104685,-1.5903495120537579,2023-07-27,0.09175566590110339,0.16813048933500627,1.0,4.4392663970456425,-2.9162189271656382,0.09006819728066001,False,"sell only when v >= 0.20, baseline (HAR + calendar OLS)",1.0,
fixed_cell_oos,exit_mid_model,whole,,margin,a0,0.3,"sell only when v >= 0.30, baseline (HAR + calendar OLS)",797,62,735,0.9222082810539524,0.06849653230809832,0.00532846299009046,0.09189972513973031,0.9204241636559276,1.6368802242960394,-3.650472379101737,-0.893440197230004,2022-03-25,0.09188784793140672,0.07779171894604768,1.0,4.4392663970456425,-3.518842233389715,0.09006819728066001,False,"sell only when v >= 0.30, baseline (HAR + calendar OLS)",1.0,
