,realized variance (target),absolute return,4th-power returns (tails),signed return,VIX,VIX3M,ES volume,bipower variation,upside squared returns,return autocovariance,calendar flags,FOMC day flag,VVIX,cubed returns (skew),1 / days to next FOMC,1 / days since last FOMC,ES prints per bar,FOMC statement flag,level,forecast
2021-06-28,-0.0882210898041579,-0.05926134392343758,0.04498198016940246,-0.0625555165676199,-0.004939158561645452,-0.0071642392386286466,-0.0071403465384167475,-0.007959989421257545,0.002025764575493741,-0.019042036480217153,0.009448126025494892,-0.0018012413025707149,-0.001285032469073023,0.005014046912828157,0.0020030112262965387,0.0012331720798635568,0.0005561728730772801,-1.1886921825222456e-07,0.9533930032615697,0.7592851639477836
2021-06-30,-0.1259698643294734,-0.0767438458144359,0.04568022504062071,-0.01891367374246373,-0.005687584256492344,-0.00675866382405978,-0.0268166343724304,-0.013057073054865281,-0.0007572926989861856,-0.008420510655498823,0.027899950347809697,-0.0018966646410332776,-0.0017408481151948536,0.0029972752396795056,0.0009277765643429031,0.0008099842483218634,0.0010006470446678145,-1.191015942538418e-07,0.9534103578362513,0.7459634417151655
2021-07-02,-0.10164627892381355,-0.07232346932385332,0.04674425877048888,-0.04430033071720697,-0.009860250737510241,-0.006733201374015328,0.005183210272179142,-0.014156603372446435,-0.0022025056791397583,0.0013547988826632697,0.01940886222304238,-0.0019017006457179013,-0.0015858693560957076,0.0010524365013322994,-0.00037831342592652454,0.0005871456403235842,0.000896852410391266,-1.1899216098429069e-07,0.9538502969367268,0.773989219089261
2021-07-06,-0.08074752895309215,-0.055953420759994925,0.043167708148440356,-0.09471975006356988,-0.0024071995807631863,-0.005560863119826493,0.013266629603609826,-0.008746847609600735,0.0029841488020405935,0.008556705945824358,-0.007549653814464378,-0.003943336555633632,0.004877473208749376,0.0012341022950196857,-0.0012201336149026882,0.00026404057851527166,0.0008397930263030094,-1.2455745499633087e-07,0.9539025837159245,0.7682443266951239
2021-07-07,-0.005198317452419151,-0.0059653753079545145,0.041966521733060785,-0.03652992815737889,-0.0015864039196328132,-0.005448201539480183,0.004422449918861975,-0.0005395205227620611,0.002812322489268921,-0.006045853930909105,-0.01194421904310267,-0.003928086650939115,0.005504502060444491,-0.0008554872598713728,-0.001168628714484773,0.00010118173975583275,0.0005611929032113828,-1.2449779451831974e-07,0.9540893560556418,0.9302473799035161
2021-07-09,-0.014128849734022661,-0.024025380307322645,0.03653270248315095,-0.05340365859820587,-0.002327935242332898,-0.006439230744977509,0.013921661510157208,-0.005754641932687355,0.002629940460656794,-0.010911710775891002,0.005509796717251381,-0.003912659359063033,0.0018449761983849377,-0.004639843042816961,-0.0010907672989693314,-0.00017811996482795851,0.00021696224873720668,-1.2480684352489803e-07,0.9548901160295438,0.8887332338399215
2021-07-12,-0.06563157978847002,-0.05164827564956384,0.034854066676571975,-0.04038751974431356,-0.002618282401208135,-0.006402658297975983,0.0006791644976080782,-0.01289731701730002,-0.0033562278158532632,-0.008137645245320587,-0.008926713573765059,-0.0039410488279548,0.0028515682802331675,-0.0018878515469387901,-0.0010921320711925304,-0.0003450719179451984,-0.00011899395313649294,-1.2459152392799656e-07,0.9548789978769294,0.7858723548888804
2021-07-14,0.015014601367637413,0.0017776062636056546,0.03781584080410449,0.00978159888130423,-0.0019767987912271694,-0.006252425306760511,0.010378834143048079,0.005754007230499588,0.005831288580054641,-0.0017392797401578214,-0.014298766471950788,-0.0038966759951620947,0.007708566782424124,-0.008316195755121747,-0.0010490239340923129,-0.0005519168279120659,-0.0007364592063075716,-1.226056960143205e-07,0.9550179440364052,1.0102626234546954
2021-07-16,0.12433860076211432,0.0519050733318278,0.03523015043343966,0.10741150447839881,0.0012401629807753344,-0.006496981180426426,0.05190205187343446,0.014073943788915126,0.012397134377946118,0.003685584126091248,0.0021603475915862778,-0.003945862627477733,0.009009693473967427,0.006043099293430372,-0.0010462984743725538,-0.0007958830031839058,-0.0005341805028990398,-1.2366859895349532e-07,0.9549928480135853,1.3615708650685536
2021-07-19,0.45890276721152423,0.2154059685081114,0.0140103747612615,0.12557282754172933,0.023868675364946794,-0.004374505325524716,0.0926108920004474,0.0391000256416564,0.026892941858055144,-0.0037752599370183947,0.003889139109919386,-0.003964307348665903,0.020468951386615367,-0.007082566209914875,-0.0011386049776165594,-0.000871542860996321,-0.0004371235595557719,-1.246919701394202e-07,0.9551124222010589,1.9541909506740631
2021-07-21,0.012791398007815206,-0.02282334854342483,0.018150967733157955,-0.03157204574889378,0.0025056509736824713,-0.008936922963564754,0.003450677576973698,-0.01781621430325711,-0.011275338447260681,-0.02289783003859918,-0.0012990921340313034,-0.0037356515682653254,0.005741226136145815,0.0029756040647004574,-0.0012410642211297996,-0.0010893524118832042,-0.00043403864689394535,-1.1135841749807053e-07,0.9554798708230643,0.8779743849299185
2021-07-23,-0.058218752695118586,-0.04674099475070215,0.033862604859444694,-0.041952039390443834,-0.0024344588088879553,-0.008655479110107873,0.006574545956698929,-0.012699632111743462,-0.006197997260225421,0.01041385299177398,0.01567758068848716,-0.003731575599748331,0.00038647034603495636,-0.007033731319934229,-0.0015467924262605906,-0.001383958698697505,-0.00014719087388610148,-1.1155223803354763e-07,0.9556854690704147,0.8318578093148604
2021-07-26,-0.08908322418634237,-0.06346176539385724,0.02817851251597934,-0.054846724626580856,0.0015379230351005033,-0.008343252502607647,-0.030233716085683985,-0.017332176096876605,-0.009205706075748124,-0.008333462097678462,0.009039471421340876,-0.0037542711000213393,0.0017132865101559956,-0.0005455426403856744,-0.0021232941122587886,-0.0014788544164988354,-0.00021145331070351035,-1.1261412819736253e-07,0.9555889229604876,0.7071045611836927
2021-07-28,0.12622047276806675,0.058378761908276205,0.020824174382741083,-0.034284138581776355,0.001873382378677803,-0.00909804409007323,0.028034747201726242,0.01265786710305945,0.006466593953767209,-0.00023999835529043886,0.0038001194410909045,0.06586825421355443,0.0003148969888338903,-0.0012957037958156283,-0.0028789232041592488,-0.0016600114641853114,0.0007360258324961742,3.2499178668017377e-06,0.9555801591208782,1.231301885719735
2021-07-30,0.0034514111399088104,-0.011090783108425666,0.019045404247814424,0.02323617969127777,0.0014779651687551155,-0.009138302762140853,0.0052276966148613645,-0.003407770577488664,-0.005059525531055747,0.015056109469281357,0.035209381152030914,0.011515398285866358,-0.00042664711668637903,0.004403882558724479,0.004105693351881521,0.0031685069705609937,0.0007167589349503935,5.643346610977286e-09,0.9553098850486126,1.0528012491820755
2021-08-02,-0.035071144747521085,-0.04581811967174615,0.019108514437574137,0.08982211519757664,0.005005388253016795,-0.00869038169620388,0.00017073208503617118,-0.014407767151915078,-0.012793669429909935,-0.0007614318951007596,0.010545088592529648,-0.0014803958297378301,0.003171623254171274,0.0017958292709676017,0.0049945327533721,0.003518155770317151,0.0006101334880488832,-1.0092102900235285e-07,0.9554552722135833,0.97517437397303
2021-08-04,-0.09537394154542102,-0.06685771716382401,0.026527460636681037,0.01440507842128497,-0.00033182063955242386,-0.009736586078859622,-0.028109359289130564,-0.01317948717726597,-0.0085929585687218,-0.0029918167946966644,-0.013196037601488797,-0.001313476611955266,-0.0014117576252215156,0.00797948259301428,0.004305019987270361,0.0020061505447940896,0.0005471452361864143,-1.0041636699434019e-07,0.9553857285426726,0.770061006449399
2021-08-06,-0.16235612838723298,-0.09872260149293552,0.036255762141283336,-0.012612405716626498,-0.004801385218280241,-0.009357424465803696,-0.04050044767213397,-0.014349734195679338,-0.0040033400247098914,-0.00814614024754426,0.0017000090000071303,-0.001230548548781647,-0.003552106917575277,0.007544246882825853,0.00346906774444626,0.0014498527813429686,0.00033845049562430404,-1.0040664537459054e-07,0.9549815030652749,0.646106528816856
2021-08-09,-0.16014083168665652,-0.09716658951389724,0.03670043776116113,0.0015812865491541407,-0.003984933108983318,-0.008911765420991221,-0.06180267746920405,-0.013355180323564989,-0.004088307842645403,0.004718721346234499,-0.0063869645386520485,-0.0012255045871834812,-0.0007576106553099078,0.007623407612538236,0.0029095977142480295,0.0012765140982214966,0.0001439041800708187,-1.0017646477924834e-07,0.9547910085984135,0.6519244125364889
2021-08-11,-0.1663854248086956,-0.1008759693502925,0.03579433716888891,-0.03580686853748126,-0.006343833783156776,-0.008774611168633734,-0.025088351336787478,-0.015459992463920212,-0.004438839624356385,-0.010274550406232623,-0.011768782855516698,-0.001236468709198396,0.0006694985438958518,0.005031384716252401,0.0016173922736870295,0.0010078880362975363,0.00011454077147190715,-9.971428736018685e-08,0.9541409621885887,0.6119222109405233
2021-08-13,-0.20113745544175934,-0.11250049855587745,0.04442431753178496,-0.004587432281196263,-0.009252401327905712,-0.008141010039835942,-0.0479891209638901,-0.015422850774868775,-0.0035073035525308898,0.0016613297096567375,0.005074185784089544,-0.0012176453860096863,0.0011546155908035874,0.007535561182433037,5.760722366300228e-05,0.0008252230109160728,3.527059460771897e-05,-9.968146122881884e-08,0.9535776063813701,0.6105898990039895
2021-08-16,-0.08325341787215185,-0.048751496158603747,0.04068551873979504,-0.10910392885021523,-0.0039027002631979286,-0.007415272570414527,-0.0034150729852627836,-0.0017929337333576554,0.008165274292881912,-0.0006564093858165068,-0.00813944041609686,-0.003526841355770208,0.0015848227691295366,0.000547719838962293,-0.0005745370681671182,0.0007216449426978408,2.8061922578232764e-05,-1.0729682112670421e-07,0.9533197076754825,0.7345205922256519
2021-08-18,0.14029638697688085,0.07147172021666924,0.03677371019374939,0.12175849112244601,0.0043492913938970295,-0.006804074724742212,0.05295130618965891,0.02062652574448298,0.0050786895972835125,0.02465019198367793,-0.013158935324510701,-0.003691531260668242,0.003489105251555799,0.01419257225172739,0.00043136041667496736,0.0003981896221471733,9.313095150097905e-05,-1.0755297501060276e-07,0.9538072050059958,1.4267132280554518
2021-08-20,0.07160887376592508,0.021341596848241978,0.019315332829876533,-0.008538134238689968,0.0074099632043271415,-0.007687543693277421,0.015935447731634148,-0.004571787912370987,0.002443200822793124,0.005732385747651349,0.0034956703346803067,-0.0036490043200200963,0.002199191697071347,0.003557915112863094,0.00057375170871759,6.741389256541852e-05,0.00012462692358058535,-1.0741872191181228e-07,0.9541965932360821,1.0835553862729295
2021-08-23,-0.06894143373454918,-0.05639542287406731,0.026715662036335658,-0.010192062453773399,-0.0012145052560726729,-0.008344292126103072,-0.01070521137247901,-0.018504771617334843,-0.010151409749205075,5.7178105325914156e-05,0.003448446663196698,-0.0036563330226412187,-0.0021529985317239753,0.007775078538443978,0.0003757084707386151,-0.00015913072327955347,0.00018431737751784574,-1.0693637752789861e-07,0.9541662735792766,0.8023049863732284
2021-08-25,-0.1488819928557259,-0.08591408004804849,0.04035114236092958,0.0015364108135472922,-0.002580834177246346,-0.007338324598366509,-0.02901486718769397,-0.014728710129190943,-0.006703163599006514,-0.005531633092534345,-0.0013468776547873478,-0.003663227121283191,-0.004264069244792712,0.005757052438097886,0.00019557116830353847,-0.0005212919659719602,0.0005894982734905266,-1.0703602996232073e-07,0.953904631464863,0.6918451278085536
2021-08-27,-0.10077940089892662,-0.06502786224905213,0.0370525254638481,-0.013943958613452288,-0.003755261465694313,-0.00745915121633471,-0.007876672058322588,-0.014008645723695841,-0.0024854494396725135,-0.0038038983322502,0.014654285021517534,-0.003664023192123761,-0.004551940952728469,0.0038788757610987647,3.485414304608688e-05,-0.0008009387265992099,0.0005436962421467642,-1.0690354127902988e-07,0.9542041622852623,0.7822110891445255
2021-08-30,-0.14729502161257915,-0.08899960487577627,0.03815788945158462,-0.016215418412644247,-0.005607928104908674,-0.007344724258016008,-0.025342444532873657,-0.019350543866211115,-0.009521940088533196,-0.005306628156011747,0.008569794950760684,-0.0036756435228221833,-0.0047552892493596954,0.001579623986999112,-8.404369199711213e-05,-0.001056384021435957,0.0004243447016218874,-1.073163517908448e-07,0.9541061097834462,0.6682820411648918
2021-08-31,-0.0019782099231292105,-0.018426995883875735,0.03799264127498777,0.05009099821375578,-0.0032580322761904834,-0.006813648987889604,0.023263939864860965,-0.006330006645929068,0.0018927620425596334,-0.014484458560387267,0.02368010171017179,-0.003684154882666698,-0.004779246899815827,0.007974244086003201,-0.00020871323949871935,-0.001338594361273934,0.0004938253013338679,-1.0760170174279346e-07,0.953906566068993,1.0379929093003077
2021-09-01,-0.04818390546539411,-0.02635376910818222,0.039320582254355814,0.03469635963299372,-0.006855829169037233,-0.007220185735799955,0.01927873423545979,-0.0030820716686019434,-0.0005946516872221033,-0.02185893814205769,0.003584542624475727,-0.0036864563344549523,-0.00635680210305829,0.0021945495735960097,-0.00025939483281162617,-0.0014849631067078764,0.0005442715254393117,-1.0798990797402055e-07,0.9541692722747839,0.9278512367778683
2021-09-03,-0.1042642450535739,-0.06648954332991783,0.03733608817862907,-0.023374777257992415,-0.005034453014956459,-0.006552254729570609,-0.008409674985774556,-0.01487908686493402,-0.0067238011035139185,0.00532228895891805,0.017884952386209366,-0.0036904735341151958,-0.00469321613870054,0.002401117735959481,-0.0005169186891053967,-0.001849788586335338,0.0004852422525275971,-1.0792280251626419e-07,0.9543982257892929,0.7713495740902439
2021-09-07,-0.05482693085072622,-0.03224007606747946,0.03794104186421986,0.026432985478892047,0.0019691171139000646,-0.004891763550735098,-0.014287571953082424,-0.004699258770128288,-0.0016624295738110603,-0.015427473172700717,-0.007339020548014547,-0.0036778435780915274,0.0004747763964078863,0.0025725462800573664,-0.0007802181857865802,-0.0022404077187863415,0.0005889377781200204,-1.0677126103660304e-07,0.9542489095973605,0.8821552137683546
2021-09-08,0.0347475731234855,0.006281271068790073,0.031059637799138312,-0.012930797841737472,0.005146054078389682,-0.004764945089541154,0.00538851875997675,0.001184727718637552,0.004495170913944659,0.005004800605059903,-0.011634948643512619,-0.0037513741432572134,0.005165203229891806,-0.0022929745633599513,-0.0008825854776713957,-0.002597413646796993,0.0004713906780674369,-1.1074691183354081e-07,0.954273356102495,1.014362553925088
2021-09-10,0.09625637055351371,0.05068741308026057,0.03228915531971455,0.13629396758220022,0.005614094294463506,-0.005511397096221527,0.002282528433242471,0.012023145874258437,0.0061858859923854415,-0.0031253024487863075,0.004297233609574472,-0.0037969326481757993,0.003910350722828003,0.007043996803680932,-0.0010555004810044002,-0.0034541423568457135,0.0003902324154613569,-1.1059804034091993e-07,0.9543816723643893,1.294712661416899
2021-09-13,0.2647138492415918,0.12355008068234014,0.03049932421476057,-0.013564130636448983,0.011350371757860465,-0.0052493247960923054,0.045621783918273234,0.0353623978909854,0.03218939849096854,0.0007850413129866386,-0.006925502054517749,-0.003805507882438826,0.00637897568927898,0.005171653740334228,-0.0011872863367635971,-0.0035328176778059756,0.0004013667290181023,-1.1054768630103129e-07,0.9545158296932206,1.476275393429865
2021-09-15,0.02938577389624684,0.0055707854033452365,0.020793793007415302,-0.056295040801902604,0.003980244140184436,-0.006805783042680031,0.023239799376102807,0.0007952647747944731,0.005450342492482395,-0.0009721996487066231,-0.012135966096253056,-0.003649065289154243,-0.0007475511889521991,0.0058753725573792185,-0.0015094712346524046,-0.004173193307041616,0.00032789508531125695,-1.1122711792389273e-07,0.9548383836166671,0.9639692725134683
2021-09-17,0.1925212400047452,0.09611486680531224,0.021872344220364666,0.08672471789412341,0.010111725371138481,-0.005999940207130972,0.05632995243282664,0.019515765168004448,0.01177460618227169,-0.01424399774269257,0.0059886360234426205,-0.003706241192884054,0.0037106567460903376,0.003970865985744677,-0.0022284405723048436,-0.004640588690152887,0.00032382169062028895,-1.1244683569492264e-07,0.9543427153043033,1.4324825929769869
2021-09-20,0.5785303173721112,0.27785760830295536,0.009474077669026696,0.07791745866910552,0.0280230146876722,-0.004463110449541322,0.11419188785630113,0.059914703754601256,0.04914689081639025,-0.05369249073110445,0.0035812929124865965,-0.0035908628873912996,0.016996457803678144,0.007166078866807127,-0.0022839239340401406,-0.004350795859335733,0.0003687838335919404,-1.1025309932350192e-07,0.9545236079673494,2.1093108863975645
2021-09-22,0.334677047578301,0.16375772408819206,-0.001934665077314538,-0.0213494970397321,0.010016779978408196,-0.009086595072004962,0.07681522763139748,0.030980029025805846,0.013538227244809624,-0.0014828259780308712,-0.001614848798975534,0.06287836274747792,0.0009427793820911496,0.00546439969440822,-0.0024048554507318178,-0.004452292937537948,0.0002345455970960666,3.079865021479002e-06,0.9554248108481943,1.6124074333268754
2021-09-24,0.018921169134222243,-0.008885853977073145,0.0021826541926983434,-0.01510214306562466,-0.002273965758854699,-0.008951614858555541,-0.0019129678911631069,-0.01821915695968736,-0.01537151270646137,0.017973153071494823,0.014723406892213855,0.01207122991885235,-0.006464344817709841,0.0019024561010850087,0.0022983581781230245,0.00397699850950157,7.440910858465422e-05,8.51488123167192e-09,0.955658152354435,0.9526004359409623
2021-09-27,-0.0013108648311406918,-0.018251879820516972,0.0037314806223471973,-0.013037795067862167,-0.0018861354201140845,-0.008288226750068378,-0.009673578451125733,-0.01982709976015013,-0.015562956998690914,-0.028766720343118637,0.0086510026142185,-0.001666043251964769,-0.0052221242435189505,-0.003113890347010296,0.0030721377938392374,0.004376933965710392,-4.244796519494847e-06,-1.0529866749894619e-07,0.9552554409085501,0.8484753305241967
2021-09-29,0.142452026851338,0.049986561427040305,-0.011935482832134227,0.013690603939479788,0.011440506682581226,-0.007896609649532493,0.03371285781815528,-0.009568632628134765,-0.01248291856424719,-0.0235045036191389,0.0034373713422145014,-0.0015428044566782148,0.0017757486503215804,-0.006669969619816021,0.0027143293515803205,0.00318692796091545,-0.00017157476463761602,-1.0505938758111944e-07,0.9552211004833199,1.1438454333132393
2021-09-30,0.29286738269945134,0.1288918673100218,-0.010540147324583913,-0.00681028121343996,0.010912246879808869,-0.008484795263147544,0.06339788656110573,0.010337329524449518,0.0108862015978251,-0.0220162657922862,0.026979469635528407,-0.001533905300871461,0.0011288969612013476,-0.010461927921612465,0.002424185959550611,0.0027885543571049714,-0.00024728703909520825,-1.0500476415861506e-07,0.9553397607101604,1.4458590673364071
2021-10-01,0.161439695914872,0.05555575827635887,-0.025288111095214522,-0.13538666410578035,0.006703005862161011,-0.0090986680299826,0.048646657038986435,-0.00922501900002886,-0.013656259836103291,0.01485227838724516,0.01826538194380896,-0.0014887855095129827,-0.0011771875865078515,-0.027225915115910392,0.002149292293467425,0.0025118839219494954,-0.0003224854293180104,-1.0496131461668551e-07,0.9556069536197427,1.0428617065889185
2021-10-04,0.25874916369077194,0.11612645851573268,-0.020249887222934013,0.020232674060461357,0.013231188448338559,-0.008223932993816565,0.05204589056867844,0.009220154120679506,-0.007089447741127478,-0.003529558716873526,-0.007315772415942991,-0.0013857530146107568,0.0034779470496370192,-0.008178718062736864,0.0018646552957219975,0.002308951702585288,-0.00038474604001859325,-1.0481971328720723e-07,0.9557568504341308,1.3766560128589636
2021-10-06,0.159841770197288,0.04870364768869123,-0.026689695564837943,-0.0998468536085248,0.007291147844321013,-0.009236525077652609,0.045941086566345796,-0.0069061843094196055,-0.012729691904469084,-0.0440498558113233,-0.012337095597465882,-0.0013315830239343943,-0.0008686612082792409,-0.021000112972098656,0.0010130643103095304,0.0019144971231678115,-0.0005424764247535102,-1.0379944809411346e-07,0.9564910811371057,0.9856574555650219
2021-10-08,-0.011538648893776982,-0.0347801295412895,-0.008104405400240166,-0.023548713531991203,-0.0032457852009062337,-0.008852321484843592,-0.024461671861166583,-0.01937990146327935,-0.015445675020862722,-0.011480901263918876,0.004428652498895363,-0.0012612795652115333,-0.0035941647229663777,-0.010307737230813373,-0.00017030135853906943,0.0017285499231573236,-0.0005851454061577372,-1.0327397143065142e-07,0.9569263671437587,0.7863266843458767
2021-10-11,-0.004765855436219031,-0.020708077182939752,-0.001470574053364332,0.09271636586978453,9.829900355015029e-05,-0.007941112978880269,-0.016851679177214494,-0.00982124698494716,-0.015111504785305672,-0.0025820040991779425,-0.006989074065803852,-0.0035129822705085843,-0.0011412730595182683,-0.003433902134267768,-0.0009371720329636781,0.0013844133817251928,-0.0005537801107325002,-1.0983947638643107e-07,0.9568895143379111,0.9552682443816514
2021-10-13,0.013683891408747276,-0.02562502089194199,-0.006290069444944284,-0.02053508944014781,-0.0019505744482753288,-0.008350553882271362,-0.010689291747621196,-0.01505347593610663,-0.008824112562770454,-0.006662345530805475,-0.012291591972739685,-0.003776939617418023,-0.0009124386610525129,-0.019041847555848722,-0.0010006543836549814,0.0003551123540454755,-0.000501119044706238,-1.0852415131541169e-07,0.9569956533486759,0.8295294234670126
2021-10-15,-0.14226315442823267,-0.09218168507357107,0.010340622430248473,-0.04075305759126195,-0.012346294104649878,-0.00821319815660008,-0.02133238750680812,-0.01989796165915029,-0.014564199235491735,0.019839364871624465,0.004049854410304152,-0.003789593171601645,-0.002803939140636322,-0.007315450209801323,-0.0009929606254965072,-0.0003016671807075903,-0.0004972048481879051,-1.085484327602076e-07,0.9570055019962475,0.6239824822277947
2021-10-18,-0.15493423311309046,-0.09997911943558765,0.012443610299224082,-0.023796815973336095,-0.009582332934774925,-0.0073751042810256285,-0.04455221576819965,-0.021419947506637674,-0.014623646384711926,-0.004165041983595934,0.0035554471765934198,-0.003823124289661489,-0.0028769153007232933,-0.008238613485065077,-0.0009747728204884114,-0.000601820007079583,-0.00045831334542227966,-1.0915844335143481e-07,0.9568400981162322,0.5754370298042062
2021-10-20,-0.15965363598378832,-0.09340703812529294,0.02316118859801305,0.005641721840103876,-0.012184380003949615,-0.006712590283600147,-0.04126424401441806,-0.013115589026126653,-0.00763581636242931,-0.006708317203642637,-0.0015306618023404367,-0.0038448493120221802,-0.004957926857557927,-0.0010843015510820589,-0.0009465846955167172,-0.0009955763174962816,-0.0004260890489874089,-1.1237650125713794e-07,0.9562611145566987,0.6305963120300636
2021-10-22,-0.09489298806495598,-0.058206429442283575,0.026891804682611473,0.012569129995064274,-0.011100606864449964,-0.005630338439353251,-0.02413545159177811,0.0004910752182920772,0.00423940785740181,-0.008639107638321231,0.014954413411218935,-0.0038583627163952133,-0.0013985428384285033,-0.0027792177675766616,-0.0009384284263919331,-0.0014425859677723164,-0.00043390155460331335,-1.1225542933736808e-07,0.9561186725883142,0.8018084301851633
2021-10-25,-0.19179201643008933,-0.11516623538209834,0.03003526865981646,-0.0038955205606719147,-0.010245820300039524,-0.005448263215740585,-0.04446628479978414,-0.0175853764293208,-0.00430795766649728,-0.002006344470652425,0.008878372348705242,-0.003869250251783042,-0.00392572720604851,0.0005501207138437835,-0.0009528169349313721,-0.001651314854638751,-0.0004286396747319464,-1.1243135429503804e-07,0.9560253422353542,0.5897474233493374
2021-10-27,-0.07146819260407367,-0.04295678741161148,0.035679220567243146,0.06302945776220882,-0.0062338704841101815,-0.004549086116333344,0.006440022535921138,0.013165342491358705,0.00783747539198058,0.007732498163918778,0.003818494673681975,-0.0036979094439869085,-0.0013153214421047763,-0.005547211685477229,-0.0009600066306974746,-0.001961092742392584,-0.0005537273938447646,-1.1239870606377219e-07,0.9553741369501457,0.9538333301831204
2021-10-29,-0.08760748442740962,-0.05371179151417155,0.03288888132384498,0.03641858419462446,-0.0026821104868028477,-0.004233380618792678,-0.007200483880114078,0.005762724937261487,0.008278703107230837,0.0020676673902596723,0.018272911948983624,-0.003780146932739819,-0.000983974413548413,-0.006052418560766103,-0.0013827055452377355,-0.0023591331786744158,-0.0005677589153006036,-1.142430492753876e-07,0.9554160735704633,0.8885440437560612
2021-11-01,-0.12127599555452316,-0.07697153234476964,0.034136192850139184,0.00021151302252885165,-0.0024534138656106346,-0.004243144090530626,-0.027873017145273286,-0.0004655679265553194,0.006186578818888561,0.010772352166834497,0.010683701566943015,-0.0037801002501325156,-8.621063015212321e-05,0.0018989671620676782,-0.0016801416671732145,-0.0025313916469873097,-0.0005375441401102102,-1.143054891724239e-07,0.95533005017976,0.7773211821998546
2021-11-03,-0.07371659218694282,-0.0452506768068616,0.040158534945560855,-0.08170909388436073,-0.005205875092080289,-0.004344622472882023,0.010830352246800465,0.01104156413738885,0.01394352968024755,-0.035651694572806605,-0.013981389952705793,0.0663780937675138,-0.0018615823979490102,-0.002701404733531736,-0.002279128077711621,-0.0028626017977975635,-0.0005514522050652567,3.2982590703152756e-06,0.9552854687520242,0.827524727607911
2021-11-05,0.013540394547335225,0.0010774071016299213,0.03531291492352097,-0.023886868251912108,-0.0032936833535653705,-0.003542315105444281,0.01977452103410382,0.02499133560664527,0.01245717874002217,0.0051234166212891456,0.0010240439386666224,0.011453549704713666,0.0010102382532222337,0.002169484129990174,0.0029297453387877185,0.0052160942031838015,-0.0004640034716463996,-4.102915315024833e-09,0.9552148449219744,1.0601082947796017
2021-11-08,-0.07355772533194414,-0.05649896498879253,0.03174992881701734,-0.014700267592623868,8.630750386848352e-05,-0.003424600759326594,-0.030933366954827835,0.0008403029524853696,0.006051735012483825,-0.01483859683880159,-0.006775036241350882,-0.001339092673236171,0.003199284525432728,0.0019169786573361883,0.0037017502938363023,0.005741011627040535,-0.0003923670865509489,-1.0931166792732398e-07,0.9552246364294269,0.8060518080398053
2021-11-10,0.18068281912296436,0.0786259506167116,0.026862322016164064,0.06257158244402264,0.003805808739099383,-0.0039405536127621234,0.0651301209175132,0.04025617141314532,0.03542881762853248,0.015240131823037524,-0.011967618844977521,-0.0013889188841361064,0.00481663561675702,0.016006342812517924,0.003021704302378878,0.0036348264984182328,-0.00025842227775135405,-1.0910667446665338e-07,0.9551575292734834,1.4736851404984446
2021-11-12,-0.04016985691384221,-0.04366594798554994,0.024842060876480568,-0.06447559634448763,-0.0043622348994772995,-0.00503696989996076,-0.005846903356467031,-0.000678093407655658,0.005346192687506459,-0.026461996814009278,0.004534592503448949,-0.0013870898704589007,0.0009657417814670816,0.003684382404697508,0.002240113131665974,0.002711607216866235,-0.00015635988516681226,-1.0883591977855399e-07,0.9554172344862645,0.807500766875402
2021-11-15,-0.0387573280788011,-0.03966742755798317,0.027854381819802494,-0.027559149030115734,-0.003502503469521018,-0.004760216943522442,-0.015798216721876306,0.002286743338537013,0.0062912731812057405,-0.0405029118070283,-0.007098283216000656,-0.0013748362728608534,0.0016074155944676663,0.010484288648790321,0.0017954065780262163,0.002364643375634161,-0.00013944685675860297,-1.086972443899484e-07,0.9554077629909792,0.8289314868757303
2021-11-17,-0.05693148159528404,-0.04633213309506862,0.03270284480817327,-0.011507720899166622,-0.002913698563668851,-0.0044566557055452745,-0.007593856845215049,0.004355277049034221,0.003458110274590273,-0.021608782212993675,-0.012071886550997767,-0.0014171924495641535,0.0006868041853940287,0.0011198377577345989,0.0009132242641102591,0.001757560427342494,-5.5076976126284226e-05,-1.091914066591926e-07,0.9559017626677931,0.8360068273491353
2021-11-19,0.05673426253036142,0.006890730610342573,0.017296541833017615,0.036498451315178766,0.0020676172096460834,-0.004601883623055938,0.017446031759373294,0.006972470724651585,0.002929385400574776,-0.016261364568459658,0.004160755325853749,-0.0014335902188961523,0.0034205046359031387,0.013810953729931972,-0.00036570509854487703,0.0013596734104526298,-2.4008329816555148e-05,-1.096201572826881e-07,0.9554485464309298,1.102349263457287
2021-11-22,0.06211125829569095,0.0065447206325214245,0.018267196022630664,-0.011313470981790632,0.0012893095764241133,-0.005112833395448649,0.03137467275388879,0.006828465023058521,0.003479226336841183,-0.0011496138936448394,0.0034385985717182814,-0.003730035780253747,0.003402091147557615,0.005062700414831246,-0.0012180519907336968,0.0008292371349556572,-0.00017414560010765352,-1.1638192411306253e-07,0.9550828380994401,1.0750120459856551
2021-11-24,0.16614089586248632,0.05297708442586583,0.0017002249299584442,-0.03110655491556656,0.004198638196032445,-0.005871286927187797,0.03137654697157001,0.007675771473959769,0.011094345557214634,-0.05166959413574847,-0.0016102481338643418,-0.00392169004070809,0.0017937574492338753,0.008131054754921178,-0.0009650788881650299,0.000362315825707003,-0.00010270871907446065,-1.1623386929484708e-07,0.9557040746219062,1.1459074320746716
