context,clock,forecast,lambda,QLIKE,hit_sign,Sharpe_mid,Sharpe_crossed,lo,hi,reading,t_crossed,t_hac_crossed,in_part_c_grid,crossed_2020,mid_2020,n_2020,crossed_2021,mid_2021,n_2021,crossed_2022,mid_2022,n_2022,crossed_2023,mid_2023,n_2023,crossed_2024,mid_2024,n_2024
1530_deck,15:30,lgbm,0.45,0.03025048269207294,0.871824480369515,3.5545103846006545,3.078527147383965,2.1299941969423495,4.05086801688028,excludes zero,5.706918405786894,5.722843475291987,False,2.7255864961110152,3.5645435042044613,158,2.5780623384546915,3.059929992843029,158,1.531237456412699,2.00644043334957,219,3.834593001827595,4.164045010613306,248,5.779183469271177,6.072707139314922,83
1530_deck,15:30,lgbm,0.5,0.025006781044994514,0.8903002309468823,4.001991652645859,3.5303971689427,2.616024272980529,4.485999670903853,excludes zero,6.544586946487676,6.7790459075225655,True,3.5589554740519485,4.404907203248464,158,2.7580003038638274,3.237155690661264,158,2.1949001477091588,2.6780174516991835,219,3.7543738744284174,4.08293342255093,248,7.38523669478025,7.6203762443153895,83
1530_deck,15:30,lgbm,0.55,0.020266853001533587,0.9087759815242494,4.118376958845703,3.6461005610193538,2.775279925736742,4.574311989878982,excludes zero,6.759075819329139,7.2226424267883145,False,3.5963239214962184,4.446515163685536,158,2.799185277882828,3.277383195183454,158,2.6765793890225864,3.1670024677836537,219,3.5873816302901784,3.9167102203284427,248,7.972319049208957,8.200778426945995,83
1530_deck,15:30,lgbm,0.6,0.01602711786515667,0.9203233256351039,4.11652447882112,3.6417736244640375,2.7257230976351137,4.610986815831731,excludes zero,6.751054621955847,7.235800724829513,False,3.692286286087093,4.554443349648642,158,2.9132672860108833,3.390809755680232,158,2.6765793890225864,3.1670024677836537,219,3.709283333219864,4.039324136512801,248,7.052233613418357,7.299501139611532,83
1530_deck,15:30,lgbm,0.65,0.01228497967114796,0.930715935334873,4.20408599905911,3.7378390650505264,2.83189365927891,4.7302119255643795,excludes zero,6.929139012573917,7.439943441199492,False,3.900007322117398,4.712094586910745,158,2.673754915766272,3.1564186352159513,158,3.39300350702347,3.892846717296252,219,3.613253134033451,3.9427874891517494,248,7.052233613418357,7.299501139611532,83
1530_deck,15:30,lgbm,0.7,0.009038798551826734,0.9399538106235565,4.219507590044771,3.7540751245452033,2.83964092982926,4.755037840948527,excludes zero,6.959237128436355,7.372805879905859,False,4.140979242131503,4.950054156953132,158,2.4305120388843524,2.9137629493463586,158,3.3325483555845032,3.8308858595351554,219,3.802425201466634,4.132479865484077,248,6.890099592363736,7.142153143775638,83
1530_deck,15:30,lgbm,0.75,0.006287866081664201,0.9515011547344111,3.9362700713546,3.4709441651547057,2.487394417315748,4.538874239804077,excludes zero,6.434374034483524,6.534028170135926,False,4.170068356989764,4.978742420581325,158,2.005990483036141,2.493212694670646,158,2.912729395092513,3.404158087358772,219,3.4249047946262463,3.7542954393791423,248,6.890099592363736,7.142153143775638,83
1530_deck,15:30,lgbm,0.8,0.004032384382351148,0.9618937644341802,4.198310410176154,3.734828480592656,2.7212834643149666,4.828543196277248,excludes zero,6.923558045107252,7.01820184781786,False,4.375224808331268,5.187478747932135,158,2.0304476881553835,2.517389216995552,158,3.5312967843585197,4.023172300219272,219,3.611525034446199,3.937552556840992,248,7.411218419266687,7.6627806266798615,83
1530_deck,15:30,lgbm,0.85,0.002273448791411742,0.9734411085450346,4.341127063463587,3.8785545995164195,2.7561256616759997,5.017109346364002,excludes zero,7.189994946329756,7.0306973513933055,False,4.375224808331268,5.187478747932135,158,2.2718173753542517,2.7552836581538607,158,3.4345791182933088,3.9265738437257602,219,3.644973823780194,3.97084161917543,248,8.525485639839784,8.755071169073828,83
1530_deck,15:30,lgbm,0.9,0.001013033919822514,0.9861431870669746,4.388898962242307,3.927626095849146,2.7918419714824965,5.152499677969234,excludes zero,7.280962806028092,7.0155346776064755,False,4.5824515620907285,5.398689273688029,158,2.221539717088289,2.7043691786870796,158,3.4345791182933088,3.9265738437257602,219,3.6344956260817445,3.9561249628630235,248,8.854722947006229,9.083137670440193,83
1530_deck,15:30,lgbm,0.95,0.0002539829444383355,0.9930715935334873,4.378701697732965,3.917665429645398,2.783057711210009,5.129343461963483,excludes zero,7.262497901685645,7.013640791678804,False,4.597068820123626,5.4122492402149,158,2.0691566833240738,2.5527722070067966,158,3.4345791182933088,3.9265738437257602,219,3.7103170727154233,4.032325334789679,248,8.854722947006229,9.083137670440193,83
1530_deck,15:30,lgbm,1.0,0.0,1.0,4.530901886580046,4.071734094167578,2.976533805051794,5.239796363756212,excludes zero,7.548107628422602,7.339023790651818,True,4.597068820123626,5.4122492402149,158,2.0685923497345735,2.55047299429015,158,3.4345791182933088,3.9265738437257602,219,4.232347909979955,4.5489471332550275,248,8.87259724409567,9.100640690493513,83
1530_unhedged,15:30,blk2,0.0,0.10999130240054672,0.6593533487297921,1.3383216111351313,0.870028547104673,-0.23323190157104995,1.9108111359169633,includes zero,1.612843314781532,1.5922569757454013,True,0.5948965926006622,1.3624408524927496,158,0.4738254931142439,0.948161658067894,158,-0.3813931273343151,0.1060732128220313,219,1.8176593345998056,2.1793340644866954,248,1.8255720422499377,2.0931204697008483,83
1530_unhedged,15:30,blk2,0.05,0.09934307990694378,0.687066974595843,1.8871550727694901,1.4167853190165025,0.3837124383013617,2.364477898084753,excludes zero,2.626411211288073,2.742419106436347,False,0.7980844650392634,1.5673437592572232,158,1.1634983066457718,1.6385764620991543,158,-0.0695791200183401,0.4179959228943586,219,1.759155819229719,2.1207151573882226,248,4.788750606249468,5.068786203206687,83
1530_unhedged,15:30,blk2,0.1,0.08925871914837204,0.7055427251732102,2.436918532869018,1.9641549414196795,0.9122158123277907,2.9680730149180516,excludes zero,3.6411151990426758,3.7192309262738488,False,1.1384192089665448,1.910742260649164,158,2.18782166377455,2.665534328539961,158,0.34157064344669424,0.8296181535055012,219,2.180179512265902,2.543264193044651,248,5.427729211055558,5.71083054788632,83
1530_unhedged,15:30,blk2,0.15,0.07972961259996879,0.733256351039261,2.4400434918021867,1.9674771490682648,0.9324488425017657,2.974348394421337,excludes zero,3.647273847990654,3.706747592184819,False,1.5774564421813324,2.3538946122579127,158,2.092442314738266,2.5697717603562324,158,0.24461923470343555,0.7325217096370265,219,2.049257062719367,2.412134359143712,248,5.427729211055558,5.71083054788632,83
1530_unhedged,15:30,blk2,0.2,0.07074842847757992,0.75635103926097,2.8254253791175588,2.350711622596093,1.3089116663721203,3.321657900166446,excludes zero,4.357707040878536,4.4408451417647905,False,1.4912399615002254,2.2668213515675473,158,2.357135912250792,2.8349076616075997,158,0.8201428992567196,1.3091453566375308,219,2.688455509424716,3.0536263356277025,248,5.895475159447509,6.181710178992788,83
1530_unhedged,15:30,blk2,0.25,0.062309064229801196,0.7771362586605081,3.093527860973551,2.6172122326099863,1.5963496103945938,3.5729178292299704,excludes zero,4.851741091458253,4.836181329285121,True,1.6551515090973064,2.4323497659025954,158,1.7911248472690209,2.2662522918088226,158,0.994057758088529,1.483554623695138,219,3.7102387198663456,4.080304116429255,248,6.270875692699123,6.559307137994325,83
1530_unhedged,15:30,blk2,0.3,0.05440660549109655,0.7967667436489607,3.1624733827506257,2.6862172090270504,1.739762680189737,3.5726213269788443,excludes zero,4.9796612789869155,5.0970333208913665,False,2.0636119658163317,2.84463175258422,158,1.8698666716350452,2.3450496915727985,158,1.0931721512543158,1.5830518215890597,219,3.5831845913225573,3.9525252519082166,248,6.188945467470792,6.4769613855094414,83
1530_unhedged,15:30,blk2,0.35,0.047037290197448914,0.8210161662817552,3.313657882983484,2.836488004260334,1.8957294575324715,3.750402531117571,excludes zero,5.2582305837591035,5.381299617173168,False,2.2575806879610307,3.040949924112323,158,1.9304829312531102,2.4057451957673313,158,1.3322935881113636,1.822754184851619,219,3.8592151987365613,4.2305981593202215,248,5.950624982615196,6.2370492600027,83
1530_unhedged,15:30,blk2,0.4,0.04019847759668624,0.8521939953810623,3.5969844201653283,3.117417774168854,2.1650940297064376,4.046023305997774,excludes zero,5.7790131521333326,5.765671281425756,False,1.8415163148148779,2.6195338213922326,158,2.4101756711349607,2.887532497788821,158,1.665663314336756,2.1572882237817343,219,4.572061263966555,4.948123656744803,248,5.851114423239086,6.137170134091823,83
1530_unhedged,15:30,blk2,0.45,0.03388862191431889,0.8648960739030023,3.6040938867110675,3.124606881145688,2.1011284178982925,4.1050496476636535,excludes zero,5.792340189694827,5.568988065070674,False,1.8557428250121144,2.6339000896169105,158,2.2792609728182662,2.7560134770934352,158,1.721111811840788,2.212964724001009,219,4.573857991887105,4.949085174540924,248,6.075495154133075,6.3630166954238545,83
1530_unhedged,15:30,blk2,0.5,0.02810725046261365,0.8810623556581986,4.045993053160174,3.5626666469988635,2.4843203551336477,4.671517277996753,excludes zero,6.604407526085406,6.013570966282039,True,2.457462815524141,3.2439154777970796,158,2.4929082331666916,2.9705855506677667,158,2.129921720127327,2.6231556976531203,219,4.743234517389632,5.120417986971773,248,7.68023991769128,7.981685232478234,83
1530_unhedged,15:30,blk2,0.55,0.02285494600588443,0.8937644341801386,4.130725238406149,3.6462421782654055,2.5182183426514952,4.7971187541655755,excludes zero,6.759338346839659,6.141973027161633,False,2.603786821558007,3.3924083087754173,158,2.0228024636593354,2.4989447106297544,158,2.5552411355992297,3.05089771379985,219,4.787481615991832,5.164989664442738,248,8.449742721725539,8.758084896456863,83
1530_unhedged,15:30,blk2,0.6,0.01813333321877726,0.9087759815242494,4.096210544254403,3.6116683858136835,2.4756548606388784,4.797689085924427,excludes zero,6.695246070548298,6.077963893120108,False,2.2500153651832684,3.034131584669623,158,2.17896631198803,2.6556828158191204,158,2.853959211508173,3.351607401648607,219,4.704425548266094,5.081490924786001,248,7.998309189445161,8.302538308562523,83
1530_unhedged,15:30,blk2,0.65,0.013945069096808451,0.9284064665127021,3.9766286786343596,3.4934516823460737,2.427621297530315,4.598377721680319,excludes zero,6.476098066131947,6.1341653597895025,False,2.4136337342625636,3.200111641460369,158,2.3179951072688993,2.7951490566230595,158,3.115319844800619,3.614998580352671,219,4.076069273011979,4.448861763209227,248,7.378807484874581,7.677040951931361,83
1530_unhedged,15:30,blk2,0.7,0.010293837199737463,0.9480369515011547,4.2730117321194605,3.7879816051896715,2.708603436509945,4.8866779375650875,excludes zero,7.022092354069107,6.796080216173491,False,3.6009334125854022,4.405578703398483,158,2.3179951072688993,2.7951490566230595,158,3.3475237504435094,3.849848409565037,219,4.1282734326750425,4.501522404424915,248,7.551254524042605,7.85100647956536,83
1530_unhedged,15:30,blk2,0.75,0.007184345628642979,0.9618937644341802,4.403273470691908,3.918526389802532,2.8069153960625566,5.120289609388474,excludes zero,7.26409393418176,6.753527591582367,False,3.9647948904581227,4.766170868141106,158,2.102507233879128,2.579209881374796,158,3.410115524685272,3.9129012272619748,219,4.316354250892748,4.6913716029134696,248,8.096455441937938,8.400770634263804,83
1530_unhedged,15:30,blk2,0.8,0.004622328656957442,0.9734411085450346,4.419107937856275,3.9345822718819856,2.827934152019841,5.097037654795206,excludes zero,7.2938580403837285,6.912980580661695,False,4.239784317974896,5.044860464124823,158,2.1266294982574854,2.603448369932286,158,3.5074088770918346,4.010925154029822,219,4.007492549713639,4.380376551087481,248,8.46446392601133,8.77211221031812,83
1530_unhedged,15:30,blk2,0.85,0.002614551954316996,0.9803695150115473,4.359145130937841,3.8751385038100508,2.7905898005479988,5.030040236090343,excludes zero,7.183662249384345,6.821690836741636,False,4.239784317974896,5.044860464124823,158,2.1893783501050614,2.666481948363625,158,3.423461554641985,3.926573827279936,219,3.8089326735511304,4.18062431171491,248,8.46446392601133,8.77211221031812,83
1530_unhedged,15:30,blk2,0.9,0.001168821360015219,0.9872979214780601,4.441228329072998,3.956903729350178,2.86279357127096,5.137801785653846,excludes zero,7.3352371578547135,6.995890534097031,False,4.609004703135144,5.419833121686142,158,2.1893783501050614,2.666481948363625,158,3.423461554641985,3.926573827279936,219,3.774415589532663,4.14566347857193,248,8.789706468974357,9.100640741181554,83
1530_unhedged,15:30,blk2,0.95,0.00029399518021746754,0.9907621247113164,4.453094600350988,3.968736727446158,2.85807874275917,5.151479056607661,excludes zero,7.3571729574746625,7.053312300658856,False,4.667158165863355,5.47913802936028,158,2.0761979738287035,2.5527722076318335,158,3.423461554641985,3.926573827279936,219,3.8696279737407226,4.241304314983554,248,8.789706468974357,9.100640741181554,83
1530_unhedged,15:30,blk2,1.0,0.0,1.0,4.530901879074805,4.045597048286795,2.971204287524866,5.195989986239123,excludes zero,7.499655241593176,7.333736900643615,True,4.601541883509667,5.412249262694084,158,2.073794204134171,2.5504729894823743,158,3.423461554641985,3.926573827279936,219,4.174976963534178,4.548947098072471,248,8.789706468974357,9.100640741181554,83
1530_unhedged,15:30,a0,0.0,0.10782001438443117,0.684757505773672,0.967309554164203,0.5000195930359304,-0.40820792909562237,1.3341367337406138,includes zero,0.9269273526386467,1.0990751842651918,True,-0.40268100854246136,0.35905809526127613,158,-0.2475010073817252,0.22596081704612336,158,1.066092968936139,1.5559660853335446,219,0.9661213535753137,1.3255044240452567,248,1.2839625777811734,1.550989257117672,83
1530_unhedged,15:30,a0,0.05,0.09698034858157395,0.7113163972286374,1.0993637550677906,0.6316717810616835,-0.3184190076006435,1.5392371044851467,includes zero,1.1709818173344486,1.2864922916547596,False,-0.2568115329491241,0.505419953384451,158,-0.2475010073817252,0.22596081704612336,158,1.184659416848357,1.6748408022916512,219,1.226982081873817,1.5870244038728014,248,1.3526757015374253,1.6197134576730101,83
1530_unhedged,15:30,a0,0.1,0.08678166107242065,0.733256351039261,1.3411317099773163,0.8728889826441728,-0.07393100573310794,1.768348815543021,"knife-edge, includes zero",1.6181459388765673,1.815187196672945,False,0.3972041251849452,1.1630504185910868,158,0.11922248717525112,0.5928503864820589,158,1.0429146610760498,1.5326737331733866,219,1.2029956282052396,1.5629827944438928,248,2.028540990275639,2.2976911468135746,83
1530_unhedged,15:30,a0,0.15,0.07720635778762863,0.7551963048498845,1.674306786350971,1.2050511240240007,0.3202260583913745,2.0659698758119682,excludes zero,2.233902158521071,2.5823901138541347,False,0.6455857111692781,1.4133344402728827,158,0.8195582690550306,1.293635887244239,158,0.8336689964390114,1.3229803170580583,219,1.5731713632976458,1.9338846649572698,248,2.636429661384777,2.906864956794892,83
1530_unhedged,15:30,a0,0.2,0.06823859517167936,0.7748267898383372,2.080711719653141,1.6097772582066971,0.6768898171037872,2.54100244972094,excludes zero,2.9841762064315955,3.299501599255552,False,0.8492753574483864,1.618726057613605,158,0.9649899275521037,1.4392779657147785,158,1.146304059206663,1.6364657916859697,219,2.5331198364787806,2.896937998513003,248,2.6526422630457476,2.9231167643353024,83
1530_unhedged,15:30,a0,0.25,0.05986417960426465,0.7886836027713626,2.3097376327409127,1.838259654813416,0.8590111925769981,2.8209257594454673,excludes zero,3.4077327749358632,3.6293226683487423,True,1.71762400511656,2.494034131641575,158,0.9009441377985445,1.375109907161963,158,1.2511570703379378,1.7415274128158613,219,2.759799550017344,3.1249297378742007,248,2.6526422630457476,2.9231167643353024,83
1530_unhedged,15:30,a0,0.3,0.05207047643365369,0.812933025404157,2.5115650839966186,2.0393388376828563,1.086406086546932,3.005799350081333,excludes zero,3.780489757349789,4.026416716879122,False,1.6723140416259905,2.448515953516091,158,1.3140203859828976,1.7881589422874888,158,1.0972418406459603,1.5873073158372641,219,3.0064065686237518,3.372294630755251,248,3.3611261799328607,3.6338160535185153,83
1530_unhedged,15:30,a0,0.35,0.04484632787853141,0.8452655889145496,2.961625110233744,2.4870402169963097,1.5116391523273387,3.462625056068265,excludes zero,4.610430543829869,4.655918645227408,False,2.7036732532182617,3.4930981041783973,158,1.4054559785702936,1.8798160389281537,158,0.5616117934079655,1.0502036808099826,219,3.7371370694467507,4.106513528107616,248,4.6787799784720985,4.95872554864829,83
1530_unhedged,15:30,a0,0.4,0.03818197912454821,0.8648960739030023,3.0585827918080324,2.583320981886867,1.6841761442546255,3.5146718768592575,excludes zero,4.788914098780516,5.001579075519633,False,2.5142865519847653,3.30071844295455,158,1.4054559785702936,1.8798160389281537,158,1.6710785178462573,2.1628368243384015,219,3.3244332284369444,3.6918450312760607,248,4.965429080873393,5.247012360192331,83
1530_unhedged,15:30,a0,0.45,0.0320690120055592,0.8764434180138568,2.9805017920348384,2.5057301814738544,1.5860225262981111,3.4647938402375544,excludes zero,4.645077664733462,4.830223691377003,False,2.5142865519847653,3.30071844295455,158,1.0947831546567954,1.5685075745321593,158,1.5410060644912364,2.032338807018745,219,3.4177683816819404,3.7855977660202504,248,4.871873492804725,5.152938222261349,83
1530_unhedged,15:30,a0,0.5,0.02650028571782465,0.8845265588914549,3.2102203660700863,2.7336191213592307,1.706481452437468,3.7449702976735173,excludes zero,5.0675340938126325,4.909592642522461,True,2.3641976488911283,3.1484489695494786,158,1.2477231229019754,1.721659318035324,158,1.5410060644912364,2.032338807018745,219,4.088861926897019,4.461596186870323,248,5.20432971178245,5.487427252798263,83
1530_unhedged,15:30,a0,0.55,0.021469884068796925,0.8983833718244804,3.2182060444082383,2.741517410932023,1.7352940110687531,3.7505700288703667,excludes zero,5.082175801349793,5.034890745106058,False,2.463326723051716,3.248609229640143,158,1.347131373332409,1.8212421579916354,158,1.9236846259587985,2.416828072797735,219,3.940413403347784,4.312466746290339,248,4.572025209277024,4.853314255909002,83
1530_unhedged,15:30,a0,0.6,0.01697306881100351,0.9191685912240185,3.6970324939682366,3.2169027015209606,2.2417758933337337,4.256386051576544,excludes zero,5.963436525981624,6.01931919935313,False,3.038923622280161,3.834008709121938,158,1.9487621563225381,2.4247426067413818,158,2.086090301890948,2.580112816245847,219,4.086870388247351,4.459560469144973,248,6.180189897227283,6.468387808652357,83
1530_unhedged,15:30,a0,0.65,0.013006238656367701,0.9330254041570438,3.671135947893366,3.192573762505062,2.187802352457503,4.256377782545886,excludes zero,5.91833597522602,5.931980840818339,False,3.2850187633885883,4.077092079138691,158,1.9565647451880925,2.432582963533404,158,1.917308219969253,2.41053090437377,219,3.7846227576239135,4.155271880988534,248,6.678347477570014,6.970099673437162,83
1530_unhedged,15:30,a0,0.7,0.00956689360748048,0.9480369515011547,3.9017234114228065,3.4218803819462793,2.454694129932431,4.478960070408525,excludes zero,6.343420473236664,6.440238981850927,False,3.763713406456983,4.562046266172113,158,2.0224233828199796,2.4985764819237426,158,2.9181485087362002,3.417622025596906,219,3.6557434512965665,4.025521423431102,248,6.383087339948784,6.6719601787751,83
1530_unhedged,15:30,a0,0.75,0.006653604280193077,0.9584295612009238,3.9829074875601114,3.5025384779123607,2.5092136879539355,4.569578718831572,excludes zero,6.492943004761426,6.511835302481692,False,3.9208743066017964,4.721374083558791,158,2.0224233828199796,2.4985764819237426,158,2.858009544632385,3.356860485117106,219,3.727771848527736,4.097993742481173,248,6.839153630436005,7.131449985370433,83
1530_unhedged,15:30,a0,0.8,0.004265985926768624,0.9699769053117783,4.327435217594924,3.8438199286807273,2.7458585561757434,5.014868279204708,excludes zero,7.125604436575894,6.841757443017614,False,3.9208743066017964,4.721374083558791,158,2.283500044300361,2.7606906563361635,158,3.273204653943527,3.7750114204824623,219,3.973393544005244,4.345208093634007,248,8.285987080388034,8.591905153153542,83
1530_unhedged,15:30,a0,0.85,0.0024046769009979057,0.9792147806004619,4.442395569913491,3.9583124139278505,2.8676707551817446,5.130804849819445,excludes zero,7.337848552057002,7.0548995536670205,False,4.401010178499055,5.2083688836390465,158,2.405273270751751,2.8830652228675033,158,3.423461554641985,3.926573827279936,219,3.8316251827752934,4.202482351120991,248,8.447580785023755,8.755071214824007,83
1530_unhedged,15:30,a0,0.9,0.0010713213364221903,0.9849884526558892,4.428808319895566,3.9449366118187648,2.8431571502403807,5.140806340244073,excludes zero,7.313052730031079,7.077873763945525,False,4.609004703135144,5.419833121686142,158,2.346545145709547,2.8240383504793223,158,3.423461554641985,3.926573827279936,219,3.70843437441202,4.078956752531553,248,8.447580785023755,8.755071214824007,83
1530_unhedged,15:30,a0,0.95,0.0002685558363571986,0.9907621247113164,4.396073127195482,3.9122633303944827,2.797734595838667,5.110695723721125,excludes zero,7.252483586992616,7.040246067088393,False,4.622215285811722,5.433409760705067,158,2.0761979738287035,2.5527722076318335,158,3.423461554641985,3.926573827279936,219,3.70843437441202,4.078956752531553,248,8.772371459148774,9.083137721033017,83
1530_unhedged,15:30,a0,1.0,0.0,1.0,4.530901879074805,4.045597048286795,2.971204287524866,5.195989986239123,excludes zero,7.499655241593176,7.333736900643615,True,4.601541883509667,5.412249262694084,158,2.073794204134171,2.5504729894823743,158,3.423461554641985,3.926573827279936,219,4.174976963534178,4.548947098072471,248,8.789706468974357,9.100640741181554,83
1530_unhedged,15:30,xgb,0.0,0.10260004169123635,0.6882217090069284,1.4980324038023247,1.0296083181290336,0.006622587714742468,1.9995194207183096,"knife-edge, excludes zero",1.9086694318986324,2.0293099047668974,True,0.5341693182812042,1.3007046635858859,158,1.6760558867719175,2.1529067316381023,158,0.805379868641752,1.294364593826029,219,1.3619183435306041,1.7224881891446138,248,0.22805816795278233,0.49496806315892433,83
1530_unhedged,15:30,xgb,0.05,0.09229315212265814,0.710161662817552,1.7465804049352032,1.2771633061708652,0.3128444986113534,2.1668936408207724,excludes zero,2.367582428297191,2.6332266697088023,False,1.1145208902860124,1.8855175266432966,158,1.5216132454137894,1.9982988829771242,158,0.9733573704998398,1.462653181517796,219,1.197765667341387,1.557803623914099,248,1.9005249131812378,2.169539543650718,83
1530_unhedged,15:30,xgb,0.1,0.08259267938286013,0.7251732101616628,1.9380123023497402,1.4678451469757308,0.5264798870786161,2.3548664827053334,excludes zero,2.721065004490595,2.9933127640841626,False,1.5678573394741562,2.3434245230881534,158,1.575650283827166,2.0525448190229154,158,0.9612006928723544,1.45045930431624,219,1.5337315027014475,1.894904225521749,248,1.9163924595454718,2.1854370411051867,83
1530_unhedged,15:30,xgb,0.15,0.07348269274301543,0.7505773672055427,2.1722106023717926,1.7007723254334843,0.8028220153082755,2.5529231802837073,excludes zero,3.1528612298635483,3.4765351146459196,False,1.8098000960922753,2.587783617611297,158,1.3326917796997546,1.8085945166207524,158,1.2566748729522088,1.7471609176571656,219,1.7339695530633898,2.09589914273557,248,3.0594100113973104,3.333089627307311,83
1530_unhedged,15:30,xgb,0.2,0.06494882022984146,0.7702078521939953,2.436636166426258,1.9638742646575365,1.0629360951622133,2.8354662603850533,excludes zero,3.640594885495559,3.9908857754190588,False,2.0609351655611023,2.8414381058109814,158,1.254050035880195,1.7298877532572197,158,1.1355891484433975,1.6256358575899699,219,2.3874308173752095,2.7517552759697184,248,3.696664607748434,3.9727785532958686,83
1530_unhedged,15:30,xgb,0.25,0.056978162076949904,0.7956120092378753,2.8425313991090575,2.367722856829211,1.436243622601363,3.2960960660335505,excludes zero,4.389242161766662,4.621648935378629,True,1.8352685261372996,2.6132579195005667,158,1.8446290220634187,2.320775760333801,158,1.5500906903699152,2.0413794161217917,219,2.865112279734174,3.231829468536382,248,4.62805834380479,4.909947686010059,83
1530_unhedged,15:30,xgb,0.3,0.04955921215826135,0.8187066974595842,2.8893225639066555,2.4147195908231907,1.3811988168197324,3.384961440406364,excludes zero,4.476363864256773,4.644814091898337,False,2.2402412436314365,3.022386625812324,158,1.9243118559513295,2.4005672218401912,158,1.6882199756046594,2.1798279665549876,219,2.6191368017795664,2.9844689974057226,248,4.62805834380479,4.909947686010059,83
1530_unhedged,15:30,xgb,0.35,0.04268178680767864,0.8406466512702079,3.179870612207045,2.7039719836757103,1.6660085482226563,3.709261132346014,excludes zero,5.01257476176037,5.069116133688651,False,2.7778103394455673,3.5672383997084047,158,2.3062590522342155,2.7834030790622677,158,1.64540280493777,2.1368060332337393,219,2.9063603299840826,3.2725617773039413,248,4.955593876990031,5.239833804149347,83
1530_unhedged,15:30,xgb,0.4,0.03633696048271049,0.8602771362586605,3.5479502974802966,3.069522868409512,2.1540010049863048,3.987775875921387,excludes zero,5.690226434935244,5.845740013576411,False,3.134472540748423,3.9290274876854268,158,2.364219692326561,2.841702147630614,158,1.7318921877100135,2.223481796245794,219,3.7709138627280567,4.142145476420206,248,5.194364618577665,5.48014803434036,83
1530_unhedged,15:30,xgb,0.45,0.03051700777881839,0.8787528868360277,3.870787742068205,3.3898590311311847,2.4966918021012616,4.289088627901069,excludes zero,6.28405986746773,6.548290296711674,False,3.493902013197533,4.294519708260843,158,2.5814217664832566,3.0599300042471795,158,1.841826898290762,2.334197167692598,219,4.253913890132664,4.628289356751078,248,5.684859566133861,5.973869525126774,83
1530_unhedged,15:30,xgb,0.5,0.025215351346321534,0.8914549653579676,4.204556615512694,3.720678433155238,2.837075705732492,4.620602307442201,excludes zero,6.897326940979428,7.281120360083465,True,3.4930080217147803,4.293811464709234,158,2.5814217664832566,3.0599300042471795,158,2.680189636190913,3.1767791849217075,219,4.419201530626423,4.795098590183117,248,6.899025524923122,7.1925048682841,83
1530_unhedged,15:30,xgb,0.55,0.020426515303091856,0.9053117782909931,4.090372323395463,3.607503889766738,2.748454454019262,4.470715844147591,excludes zero,6.687526002475701,7.170217175296375,False,3.5211713309844934,4.322925622038904,158,2.8209832103971615,3.3007424355713946,158,2.548309340505739,3.0442826408540906,219,3.8749409280627303,4.2472439109785345,248,6.9921952407197585,7.286595253239754,83
1530_unhedged,15:30,xgb,0.6,0.01614608377433378,0.9168591224018475,4.072081300333699,3.59062708690317,2.6969642149677355,4.525026875940991,excludes zero,6.65624008804913,7.0486395404395426,False,3.968613221276375,4.769992993676115,158,2.4392853011028692,2.9176819095614293,158,2.3569678792126956,2.851925975668593,219,3.9528581751203067,4.325612054943425,248,7.034818745742777,7.330934682952769,83
1530_unhedged,15:30,xgb,0.65,0.012370664225769632,0.9284064665127021,4.263437217654353,3.780110314561173,2.8833412228180615,4.755511007891949,excludes zero,7.007500696690595,7.3212622099259335,False,3.950324654056576,4.7514012205495755,158,2.3957704966580384,2.8740510680769007,158,3.2047396960987875,3.705226193346695,219,3.855861105963142,4.22779135090294,248,7.7478467525664625,8.049996924479796,83
1530_unhedged,15:30,xgb,0.7,0.009097855288817848,0.9399538106235565,4.127266880798331,3.645587340960892,2.728967644621001,4.62055504381974,excludes zero,6.758124421190472,7.063821903212505,False,3.9126861495485206,4.712094609941834,158,2.4353687322150654,2.913762978704977,158,3.080108252476345,3.579678068638228,219,3.800215903235688,4.1719486434551785,248,6.706522277474348,6.997669932562285,83
1530_unhedged,15:30,xgb,0.75,0.006326218806106626,0.9491916859122402,4.1623315352753165,3.6806279616973523,2.710056361344048,4.704146086319158,excludes zero,6.8230820953825075,6.907384462838777,False,4.146838330750148,4.95005418071814,158,2.3370206651639895,2.8148573432163437,158,2.90569822959635,3.4041580909470994,219,3.924917922185167,4.297035459586034,248,6.849891233512622,7.142153218300903,83
1530_unhedged,15:30,xgb,0.8,0.004055255853143264,0.9618937644341802,4.371696062828303,3.888108236408296,2.8851134299547185,4.993856676927876,excludes zero,7.207705307034805,7.26106408131746,False,4.380476623638286,5.187478767125698,158,2.3370206651639895,2.8148573432163437,158,3.5198097556521475,4.02317229959722,219,3.595662948552281,3.9652799773711656,248,8.447580785023755,8.755071214824007,83
1530_unhedged,15:30,xgb,0.85,0.0022853865173683157,0.9757505773672055,4.390063188101919,3.906111674126202,2.8413337234554694,5.024728654299211,excludes zero,7.2410797569457195,7.048845654120199,False,4.380476623638286,5.187478767125698,158,2.0411505095090132,2.517389240215244,158,3.423461554641985,3.926573827279936,219,3.9523953984493696,4.324773572370304,248,8.447580785023755,8.755071214824007,83
