date,iv_window,iv_window_nozero,zero_bid_share,n_K_window,F_window,strip_C,slice_iv_var,rv_next,leg_gap,spot_gap
2020-12-18,3.605063966208657e-05,3.605063966208657e-05,0.0,30.0,3687.8499999046326,0.0008500102828622526,2.9854856176250745e-05,1.9554331110275804e-05,0.0,0.0
2020-12-21,1.0549671116231107e-05,1.0350179950648652e-05,0.017897671765805444,30.0,3692.850000143051,5.869965488124429e-05,8.868662486855098e-06,1.2509614445808002e-05,0.0,0.0
2020-12-23,4.451407319538511e-06,4.068234244821452e-06,0.07564033216161636,30.0,3702.9000000953674,5.258869593070038e-05,3.3535957538782966e-06,7.718927805396779e-06,0.0,0.0
2020-12-28,4.051805967503487e-06,3.64085384146028e-06,0.09858900295183874,30.0,3736.2750000953674,4.664690832451894e-05,2.608905654891446e-06,1.1736707449407748e-06,0.0,0.0
2020-12-30,3.2397534023694195e-06,2.862866988986586e-06,0.1001364753257679,30.0,3732.7000000476837,4.553350499681761e-05,2.0394271349361093e-06,1.8984287354195475e-06,0.0,0.0
2020-12-31,9.428669862535292e-06,9.181608140261787e-06,0.02497514083502749,30.0,3747.550000190735,7.582838387699205e-05,7.0118336822530235e-06,6.426556182339856e-06,0.0,0.0
2021-01-04,1.4355904135848832e-05,1.4136312386040841e-05,0.015294506999012728,29.0,3690.1500000953674,5.749857881635422e-05,1.2245728805933301e-05,8.20447113874702e-06,0.0,0.0
2021-01-06,2.2317600882653066e-05,2.207630242272143e-05,0.010781104811744062,30.0,3755.949999809265,6.672380525721761e-05,1.5672243228162673e-05,1.8041564618685735e-05,0.0,0.0
2021-01-08,8.82150226408818e-06,8.637401534821613e-06,0.01984467836487396,30.0,3817.5750000476837,5.747214814518846e-05,6.234833465633703e-06,2.6742147990903574e-06,0.0,0.0
2021-01-11,1.0287144720941064e-05,9.975672244451908e-06,0.030265068160490207,31.0,3795.25,5.3550096697035166e-05,8.216544412032676e-06,5.167010731510772e-06,0.0,0.0
2021-01-13,7.724942788689214e-06,7.506412122984297e-06,0.028288968822512105,31.0,3810.0,5.1110260358259e-05,5.9559539124097606e-06,2.6850904527913507e-06,0.0,0.0
2021-01-15,1.1940122280063808e-05,1.1662448824154865e-05,0.022667993705614457,30.0,3777.0999999046326,0.0008239087432951695,8.949507641742292e-06,5.809222897239799e-06,0.0,0.0
2021-01-19,5.1738739972043435e-06,4.811179972017214e-06,0.0696113069412116,31.0,3800.7249999046326,4.829499388604336e-05,3.574880533205082e-06,1.303739316600987e-06,0.0,0.0
2021-01-20,4.316924360015349e-06,3.9807535160778385e-06,0.07783561061551407,31.0,3855.1749999523163,4.762149105203798e-05,2.892441249248184e-06,2.6358396146416734e-06,0.0,0.0
2021-01-22,3.963843109054232e-06,3.678419928062987e-06,0.07173122014562906,31.0,3850.475000143051,0.00010522099059215958,2.4079893502728003e-06,3.4211194865975342e-06,0.0,0.0
2021-01-25,7.482173839561126e-06,7.266106712206807e-06,0.027637455233639585,30.0,3842.225000143051,4.99731835988378e-05,5.751899670546528e-06,2.5663480564773667e-06,0.0,0.0
2021-01-27,3.362498421520169e-05,3.360785200914064e-05,0.0005090521653120401,30.0,3745.6499996185303,7.726383058516776e-05,3.1372219772772894e-05,2.120374525380289e-05,0.0,0.0
2021-01-29,3.233855794546766e-05,3.230402284779718e-05,0.0010598610302535903,30.0,3731.8500003814697,0.0001332465798900894,2.8937198689852908e-05,3.196701180115993e-05,0.0,0.0
2021-02-01,9.076943399515943e-06,8.780233021836448e-06,0.03193233826171896,30.0,3776.75,5.1816133423356795e-05,7.161800608839695e-06,5.400252925319877e-06,0.0,0.0
2021-02-03,7.104353819848336e-06,6.748290032907015e-06,0.04962015280794423,31.0,3836.0250000953674,5.009756108724243e-05,5.1214683560132256e-06,4.484783878607432e-06,0.0,0.0
2021-02-05,5.880609527464922e-06,5.599015159230423e-06,0.04442725614902901,31.0,3882.625,0.00010647525658595952,4.325920195735869e-06,2.3035457528914725e-06,0.0,0.0
2021-02-08,3.185548773825794e-06,2.8087840974514096e-06,0.11747352723331596,31.0,3905.574999809265,4.651841212802715e-05,2.008281217377467e-06,2.327531919090069e-06,0.0,0.0
2021-02-10,6.954395113939055e-06,6.595985048025808e-06,0.045159300654306726,31.0,3913.8750002384186,4.913573312256247e-05,5.7717152147045345e-06,4.704488333523248e-06,0.0,0.0
2021-02-12,4.463167693504945e-06,4.0741111601466006e-06,0.07879499393552078,32.0,3922.699999809265,6.106535679839081e-05,3.2283867064066725e-06,1.437633459334724e-06,0.0,0.0
2021-02-16,5.961909284045348e-06,5.656282458810784e-06,0.05122856344325093,31.0,3935.25,4.9406611075653146e-05,4.17338313716328e-06,3.2057959130396066e-06,0.0,0.0
2021-02-17,4.3933496661560085e-06,4.069843422555712e-06,0.05725740211345828,31.0,3929.4000000953674,4.648915523543744e-05,3.2234024002027917e-06,1.0723298367013118e-06,0.0,0.0
2021-02-19,5.687128253647549e-06,5.344774281971224e-06,0.051913205071733186,31.0,3913.7249999046326,0.0008177395208659501,4.413259785107372e-06,4.1042430048654095e-06,0.0,0.0
2021-02-22,7.541226983023487e-06,7.160395982266026e-06,0.044801459304029345,31.0,3883.800000190735,4.981180393540854e-05,6.358942807099741e-06,5.639275056201466e-06,0.0,0.0
2021-02-24,6.073482454544815e-06,5.799925454297706e-06,0.0448387392677393,31.0,3925.649999856949,4.9397274455723795e-05,3.897412808005009e-06,2.813600242066131e-06,0.0,0.0
2021-02-26,2.949697399883443e-05,2.9431185389965657e-05,0.0022270570178107327,31.0,3830.800000190735,0.00013081212640107866,2.6776717609645483e-05,3.886232286492534e-05,0.0,0.0
2021-03-01,7.5164066478531864e-06,7.190499268122041e-06,0.03816430244290529,31.0,3908.9500002861023,4.990932003157818e-05,6.174784806261447e-06,4.911897630897142e-06,0.0,0.0
2021-03-03,2.2410590351486575e-05,2.2206066793817422e-05,0.00911624411731334,31.0,3835.5999999046326,6.46574816293011e-05,1.9528258822837826e-05,1.0345725356942523e-05,0.0,0.0
2021-03-05,1.9432254467550597e-05,1.9283730552819653e-05,0.007521509889487363,30.0,3837.1500000953674,0.00012037311776075566,1.7045325006773945e-05,1.134325947896727e-05,0.0,0.0
2021-03-08,1.9370975370127943e-05,1.909842082324534e-05,0.0140579180392318,31.0,3835.5,6.26786456469328e-05,1.632889590752473e-05,1.124837987642834e-05,0.0,0.0
2021-03-10,1.045324680487601e-05,1.019134500145986e-05,0.021825582805130635,31.0,3904.8499999046326,5.2515029909446753e-05,8.946995961124572e-06,3.0097133163716063e-06,0.0,0.0
2021-03-12,6.584375910354926e-06,6.262207259525402e-06,0.046260965629714636,32.0,3937.4249997138977,0.00010741076740512625,5.13841846505093e-06,1.9635277561466585e-06,0.0,0.0
2021-03-15,3.6370036387022923e-06,3.300944620404979e-06,0.09233488166028421,31.0,3950.199999809265,4.7256269976847406e-05,2.463338224416647e-06,2.01525014235938e-06,0.0,0.0
2021-03-17,1.2260819842061208e-05,1.2056614038638101e-05,0.015381587277292566,32.0,3974.0,5.4835035465182636e-05,1.0100033323608304e-05,6.251169343605434e-06,0.0,0.0
2021-03-19,1.0532231925839536e-05,1.0339586649088354e-05,0.017416906937039203,32.0,3922.8499999046326,0.0008223069357844733,8.793312471005688e-06,6.6996043977103e-06,0.0,0.0
2021-03-22,4.678250796533116e-06,4.325028839773194e-06,0.07462600425975079,31.0,3945.9249999523163,4.808630007352055e-05,3.5698976902843974e-06,1.755948192032185e-06,0.0,0.0
2021-03-24,8.863161032389444e-06,8.618707303915679e-06,0.025167552260730194,31.0,3908.5999999046326,5.1225908668888856e-05,7.674124275652995e-06,6.345733852242205e-06,0.0,0.0
2021-03-26,8.440472357522463e-06,8.21812135573116e-06,0.02467656962192155,32.0,3942.9749999046326,0.00010931225896274858,5.6470696225739095e-06,8.019973743693707e-06,0.0,0.0
2021-03-29,9.274820052117118e-06,8.944098523555341e-06,0.035503339567170826,32.0,3980.800000190735,5.27070312799706e-05,7.647489640519051e-06,5.866611315004981e-06,0.0,0.0
2021-03-31,9.790218470954246e-06,9.492059298718557e-06,0.03002034339105578,32.0,3986.5,7.718616139652252e-05,8.488550446017857e-06,5.16749256414213e-06,0.0,0.0
2021-04-01,5.166354162807156e-06,4.840561176956097e-06,0.04866984615758086,32.0,4009.9500000476837,8.690898244309202e-05,3.915170764481018e-06,1.43708391906793e-06,0.0,0.0
2021-04-05,5.5675655564569775e-06,5.25188074134076e-06,0.04840731960097514,33.0,4073.9749999046326,4.821113528448026e-05,4.612899617003587e-06,3.004215443245888e-06,0.0,0.0
2021-04-07,4.5718671570538395e-06,4.1493327387124625e-06,0.07462272748594073,33.0,4074.25,4.719507972545391e-05,3.642028572059963e-06,2.7387870604655865e-06,0.0,0.0
2021-04-09,5.845903712770844e-06,5.536606912527785e-06,0.04744847430617847,33.0,4118.374999761581,6.28103953823485e-05,4.508775315361924e-06,1.5375782201639357e-06,0.0,0.0
2021-04-12,4.431975768009564e-06,4.108949270089791e-06,0.06439238668295469,33.0,4123.149999856949,4.749749573595954e-05,3.5233172729945172e-06,1.4364540558296989e-06,0.0,0.0
2021-04-14,6.6712385615928945e-06,6.318639818926237e-06,0.05097110767569768,33.0,4132.049999952316,5.002982805258081e-05,5.63328782164036e-06,4.061464288933076e-06,0.0,0.0
2021-04-16,4.856891902811652e-06,4.500798472221202e-06,0.06762826573052133,34.0,4187.674999952316,0.0008175396141634182,3.6282262833493096e-06,2.0518667128843627e-06,0.0,0.0
2021-04-19,5.659938518644496e-06,5.297446854949254e-06,0.06351861828574684,33.0,4155.899999856949,4.949402796243931e-05,4.597064528530268e-06,2.336747878947068e-06,0.0,0.0
2021-04-21,3.6139468452198163e-06,3.2539253167388497e-06,0.08113315007105819,33.0,4163.775000095367,4.630455844578556e-05,2.7657564600319347e-06,1.570719858301358e-06,0.0,0.0
2021-04-23,4.4442106511502335e-06,4.131537711721076e-06,0.053510416361195565,33.0,4189.950000047684,0.00010520389256310126,3.3230322827110246e-06,2.3153070041133352e-06,0.0,0.0
2021-04-26,3.991428379064773e-06,3.663116600095675e-06,0.06102842482756034,33.0,4184.924999952316,4.6719839044684084e-05,3.0516395659455204e-06,4.022902246469114e-06,0.0,0.0
2021-04-28,5.553796379062267e-06,5.2406287497714025e-06,0.05452548151190834,34.0,4191.825000047684,4.9108845556755606e-05,4.373529636319787e-06,2.3009600871114283e-06,0.0,0.0
2021-04-30,7.014259050628613e-06,6.772222497364285e-06,0.03396447447894453,33.0,4186.399999856949,5.6870384793445164e-05,5.403582435547018e-06,5.288943036464488e-06,0.0,0.0
2021-05-03,3.5478850500073875e-06,3.1931126281803033e-06,0.09005652127144931,34.0,4197.625,4.687028527969271e-05,2.635603841963401e-06,1.889980381023931e-06,0.0,0.0
2021-05-05,7.779150621196487e-06,7.535709155404824e-06,0.029801234574013735,34.0,4167.599999904633,4.617833126635011e-05,6.132216468930137e-06,3.872765912359601e-06,0.0,0.0
2021-05-07,5.4428480917020004e-06,5.123247957849794e-06,0.05836020581642364,34.0,4235.774999856949,7.350306949330795e-05,3.873855783457663e-06,2.526172346668884e-06,0.0,0.0
2021-05-10,6.277447640863383e-06,5.951940384956805e-06,0.04353450766192306,33.0,4204.599999904633,4.414822542127368e-05,5.3264974714268415e-06,6.318050813946243e-06,0.0,0.0
2021-05-12,1.7921576563542206e-05,1.7803234131567397e-05,0.006568691559791977,33.0,4066.25,5.6774099116379155e-05,1.5694343224218292e-05,1.1061195427629144e-05,0.0,0.0
2021-05-14,8.234982752181751e-06,8.081646786622417e-06,0.016836073153260758,34.0,4178.900000095367,6.964181787396225e-05,6.312118094830236e-06,3.356174197113221e-06,0.0,0.0
2021-05-17,6.5073084542533305e-06,6.204513443781789e-06,0.043238617148951185,34.0,4157.924999952316,4.490698088036918e-05,5.086268589226257e-06,5.279303551327203e-06,0.0,0.0
2021-05-19,1.0608918282289774e-05,1.0389307803584746e-05,0.0204599273336378,33.0,4106.449999809265,4.940783429390653e-05,8.59345389829039e-06,1.0090385393516555e-05,0.0,0.0
2021-05-21,6.205917661985463e-06,5.917369230953953e-06,0.045245104357346695,33.0,4166.725000143051,0.0012301702737346,4.886245317866776e-06,5.097720248848163e-06,0.0,0.0
2021-05-24,3.4142904577942205e-06,3.047197858061834e-06,0.10490884687163841,34.0,4206.224999904633,4.230184651198176e-05,2.4163143651987876e-06,1.0226098404399151e-06,0.0,0.0
2021-05-26,3.548495852849197e-06,3.2076415906944555e-06,0.09461564744666978,33.0,4195.975000143051,4.2503183364469004e-05,2.520482130570923e-06,1.2247854055948649e-06,0.0,0.0
2021-05-28,2.7439102382449443e-06,2.3916948881275433e-06,0.11698343957747184,34.0,4212.174999952316,4.6366480664109436e-05,1.7115429145169502e-06,2.245941758248874e-06,0.0,0.0
2021-06-01,2.890715800956214e-06,2.537172839241313e-06,0.09031239494475,33.0,4204.250000119209,4.088697295133436e-05,2.0985269362228105e-06,2.1225778556588955e-06,0.0,0.0
2021-06-02,2.551964565843126e-06,2.1839977961778983e-06,0.12280258322995057,34.0,4202.800000071526,4.096422672508015e-05,1.6596909127524867e-06,1.9607567514150587e-06,0.0,0.0
2021-06-04,2.6592729808564476e-06,2.2518573242845685e-06,0.11314032140814151,34.0,4229.099999904633,9.733924501935052e-05,1.5582191041948727e-06,7.716028007840987e-07,0.0,0.0
2021-06-07,2.407575652131997e-06,2.0161363704442197e-06,0.15573540849939443,34.0,4226.374999880791,4.113566421935715e-05,1.5183528356456388e-06,9.540293751650918e-07,0.0,0.0
2021-06-09,3.143042983992963e-06,2.806666615611613e-06,0.09346000059185315,34.0,4222.849999904633,3.924441049486424e-05,2.185139353488852e-06,1.2113779027318732e-06,0.0,0.0
2021-06-11,2.3143734274247892e-06,1.994513071905141e-06,0.09221422366744036,34.0,4239.549999952316,4.531776800862972e-05,1.4306914059171905e-06,5.988308058862836e-07,0.0,0.0
2021-06-14,2.1140556546977058e-06,1.7663608936925363e-06,0.16442485760861425,33.0,4240.100000023842,3.870076471848168e-05,1.16245972308239e-06,2.0121667480472734e-06,0.0,0.0
2021-06-16,1.0800048596113385e-05,1.0691785655105299e-05,0.009821014154204772,34.0,4232.0,4.7157396624233954e-05,8.414630037174141e-06,5.775174067838845e-06,0.0,0.0
2021-06-18,9.407281716385903e-06,9.268412045811711e-06,0.014587979807449206,34.0,4181.400000095367,0.0008229282194596064,7.412860386120796e-06,7.471100977541671e-06,0.0,0.0
2021-06-21,3.7413373864248556e-06,3.433877280766354e-06,0.07447677016976052,34.0,4222.624999880791,3.993897792295061e-05,2.5686296626428735e-06,2.280041817958961e-06,0.0,0.0
2021-06-23,2.6943381139902504e-06,2.3069313265062235e-06,0.12071171137795723,34.0,4253.050000071526,3.869103441504775e-05,1.748224215143697e-06,1.0944220122482756e-06,0.0,0.0
2021-06-25,3.639782738006594e-06,3.326890744542517e-06,0.0822918823834834,34.0,4281.724999904633,4.740112498476641e-05,2.33630518960138e-06,2.34759707531434e-06,0.0,0.0
2021-06-28,2.2163804433034508e-06,1.84908523879997e-06,0.14054236219973346,34.0,4287.699999988079,3.845553745007475e-05,1.2940607974870058e-06,7.14134275362768e-07,0.0,0.0
2021-06-30,3.828869676759345e-06,3.490736497767493e-06,0.08390924196784978,34.0,4296.924999952316,6.137002947611535e-05,2.95761496882353e-06,1.8358083278524217e-06,0.0,0.0
2021-07-02,2.3327265795828583e-06,2.002799339011258e-06,0.13941282269337507,35.0,4350.799999952316,4.898498948315051e-05,1.3778262969828482e-06,1.031342831110112e-06,0.0,0.0
2021-07-06,2.7384308065712996e-06,2.38029047916836e-06,0.11458789496454294,34.0,4342.700000047684,3.891886669514409e-05,1.7198702870714156e-06,1.3403601092094725e-06,0.0,0.0
2021-07-07,2.3564570144759338e-06,1.9751577032994686e-06,0.10905102975867073,35.0,4359.649999856949,3.811445207266111e-05,1.5262677363827451e-06,1.7275417584192818e-06,0.0,0.0
2021-07-09,3.0072402992310583e-06,2.6934127613074394e-06,0.08068571338961328,35.0,4369.100000023842,4.857106491894893e-05,1.9751430259772736e-06,7.179797481286589e-07,0.0,0.0
2021-07-12,2.022053672794332e-06,1.6319993582443379e-06,0.19229422253915987,35.0,4385.349999904633,3.881016250075784e-05,1.263772086847099e-06,1.0859937072258355e-06,0.0,0.0
2021-07-14,2.815365602084746e-06,2.462890062433147e-06,0.1223241371837023,35.0,4376.125,3.940887424505689e-05,1.7571513173371765e-06,2.503471886774086e-06,0.0,0.0
2021-07-16,6.4199541150755274e-06,6.1950295261239215e-06,0.034654476715425674,35.0,4331.149999856949,0.0012309891280241193,4.78567005077403e-06,3.688097777977657e-06,0.0,0.0
2021-07-19,1.033000127215158e-05,1.0108230326809705e-05,0.021316465968405824,34.0,4236.150000095367,4.689555659910263e-05,8.689034536075723e-06,7.502715872535978e-06,0.0,0.0
2021-07-21,2.6684274354135306e-06,2.3127080592639452e-06,0.09818422530959293,35.0,4354.25,2.2912571730591923e-05,1.9742825045909736e-06,2.3071835447296983e-06,0.0,0.0
2021-07-23,3.829079437231461e-06,3.613278904801185e-06,0.047389108538151765,35.0,4408.75,4.980413945218756e-05,2.2792774500356254e-06,9.180426979635644e-07,0.0,0.0
2021-07-26,2.557018803644308e-06,2.1985098047513498e-06,0.13796874151519758,35.0,4420.900000095367,3.923700426964284e-05,1.6772886176765357e-06,1.1682779049367814e-06,0.0,0.0
2021-07-28,4.708689848976241e-06,4.440011858901075e-06,0.05225058304855122,35.0,4407.900000095367,4.112936420927486e-05,3.4508595725879757e-06,1.863779520748804e-06,0.0,0.0
2021-07-30,5.500366690129512e-06,5.203597810056653e-06,0.05340025000610784,35.0,4396.049999952316,4.932559185685155e-05,4.413091005272754e-06,1.9963677845981887e-06,0.0,0.0
2021-08-02,3.1215444249932794e-06,2.7851253044610275e-06,0.09188723701269769,35.0,4393.225000023842,3.936765858255259e-05,2.237502751308892e-06,2.886333563969336e-06,0.0,0.0
2021-08-04,2.355079307687676e-06,1.9951460076870097e-06,0.11650229839615986,35.0,4408.775000095367,3.8553810273611236e-05,1.5913630341224088e-06,1.2061097883313287e-06,0.0,0.0
2021-08-06,2.506351001620494e-06,2.201770860127196e-06,0.11945013933005101,35.0,4435.925000071526,4.9167768652678676e-05,1.5076598416732615e-06,7.473909379148442e-07,0.0,0.0
2021-08-09,2.0407941377774105e-06,1.6980514353700511e-06,0.11914876773784448,35.0,4434.050000071526,3.819033523798403e-05,1.2443009982891238e-06,5.677163683302096e-07,0.0,0.0
2021-08-11,1.675773332141535e-06,1.271256899810339e-06,0.20176589414133392,36.0,4447.550000071526,3.81837840472179e-05,8.895359463088554e-07,5.710464688961512e-07,0.0,0.0
2021-08-13,1.7171339914280771e-06,1.3403013005078256e-06,0.143545437463782,36.0,4464.249999880791,4.784880503613876e-05,1.0625399066450852e-06,1.061613402200074e-06,0.0,0.0
2021-08-16,2.2385488584742747e-06,1.926385029015568e-06,0.09866323524923525,36.0,4474.300000071526,3.8284861738416e-05,1.3628018040262293e-06,1.3402906742549795e-06,0.0,0.0
2021-08-18,5.815562636740979e-06,5.548291213468268e-06,0.04136918292277875,35.0,4423.550000190735,4.2033791812739225e-05,4.527201921216365e-06,6.497835688925057e-06,0.0,0.0
2021-08-20,3.560550510091131e-06,3.2443549396214832e-06,0.08663825053081552,36.0,4441.325000047684,0.0012281205264917457,2.307868935588444e-06,1.5933166530449891e-06,0.0,0.0
2021-08-23,1.9809906313131444e-06,1.5960014286228247e-06,0.19181162286857406,36.0,4485.725000143051,3.895930606654132e-05,1.2487957198966899e-06,1.3180019270376248e-06,0.0,0.0
2021-08-25,1.554437344818448e-06,1.1711868060962747e-06,0.2129812353098191,36.0,4497.224999964237,3.840574454999877e-05,8.837865117672047e-07,8.333747221416185e-07,0.0,0.0
2021-08-27,2.071219842007103e-06,1.7648660275120415e-06,0.14694844838302826,36.0,4510.525000095367,4.9095166857571024e-05,1.0854742555634913e-06,8.383894788230674e-07,0.0,0.0
2021-08-30,1.611719210055484e-06,1.2587331192749804e-06,0.1428324039651635,36.0,4534.199999928474,3.798577983352698e-05,9.285652198237479e-07,4.464508843039954e-07,0.0,0.0
2021-08-31,2.488925530178486e-06,2.1459637492394926e-06,0.09942489362293595,36.0,4519.425000190735,6.365583878778956e-05,1.7318309471566166e-06,2.020549656078199e-06,0.0,0.0
2021-09-01,1.8564044306070839e-06,1.5026379846691757e-06,0.1579809066091944,36.0,4527.800000071526,3.8559423321265975e-05,1.0781115957326057e-06,1.4135333534057977e-06,0.0,0.0
2021-09-03,1.9806762661916815e-06,1.6407317353491216e-06,0.13715293848097002,36.0,4538.200000047684,4.834050783166664e-05,1.164631906817636e-06,6.569052496107424e-07,0.0,0.0
2021-09-07,2.11643990445272e-06,1.7495448331502074e-06,0.13423201905673207,36.0,4523.549999952316,3.858809896770215e-05,1.3809794475122492e-06,6.493628071286351e-07,0.0,0.0
2021-09-08,2.492769263012771e-06,2.149046891857009e-06,0.12460340102787536,36.0,4512.324999928474,2.1922540439931625e-05,1.7085599239022528e-06,1.1491827514620115e-06,0.0,0.0
2021-09-10,5.819504945444337e-06,5.544842810432898e-06,0.04359395195301284,36.0,4473.099999904633,5.2165174696615016e-05,4.205912149686259e-06,3.0593732162469085e-06,0.0,0.0
2021-09-13,5.36899316392054e-06,5.067828453228942e-06,0.04748533154502707,36.0,4464.399999856949,4.160529444253489e-05,4.662945960671777e-06,3.41339953721108e-06,0.0,0.0
2021-09-15,2.8887221759860934e-06,2.5652962735876064e-06,0.10165121085209786,36.0,4482.425000071526,3.9673825428211985e-05,1.958661931038043e-06,1.6726478202684954e-06,0.0,0.0
2021-09-17,7.965494763675473e-06,7.764086293958923e-06,0.024623157946507147,36.0,4432.050000190735,0.0008220586765627793,6.6581279728649385e-06,6.440312136397415e-06,0.0,0.0
2021-09-20,1.2694157442538555e-05,1.249202047996979e-05,0.01590336187334918,35.0,4325.550000190735,4.966678744879389e-05,1.0770569483599822e-05,1.0340867358545747e-05,0.0,0.0
2021-09-22,1.1271177660367296e-05,1.1054157705600602e-05,0.01892537412660472,36.0,4406.949999809265,4.8154898927549206e-05,9.633280819278442e-06,7.327654688911729e-06,0.0,0.0
2021-09-24,4.543646551040501e-06,4.2157861934321144e-06,0.0679101985026526,36.0,4457.374999761581,5.105021342926681e-05,3.5530826272136155e-06,1.907748038955467e-06,0.0,0.0
2021-09-27,2.9059718592943307e-06,2.564934622479765e-06,0.08801588311826877,35.0,4449.375,3.918214294310887e-05,2.037927615886346e-06,2.379956857243492e-06,0.0,0.0
2021-09-29,7.24720032967614e-06,6.974647276765608e-06,0.03622653126677818,36.0,4377.299999713898,4.4187284935538565e-05,6.310740366365156e-06,5.154521889573908e-06,0.0,0.0
2021-09-30,1.652345264121111e-05,1.6366225645916132e-05,0.009164107238499877,35.0,4338.449999809265,7.36385558862484e-05,1.4700227830136567e-05,1.0060897851841996e-05,0.0,0.0
2021-10-01,9.702480544896926e-06,9.49480539922738e-06,0.01965627807691704,35.0,4364.050000190735,5.599176327246196e-05,8.479459311182551e-06,1.0373514789396946e-05,0.0,0.0
2021-10-04,1.3071904900169454e-05,1.2841864179613643e-05,0.01747534184348282,34.0,4291.299999713898,5.007168994038194e-05,1.1993947797897637e-05,1.6521523800393687e-05,0.0,0.0
2021-10-06,9.295182521502959e-06,9.018284405454493e-06,0.02724836677869189,35.0,4354.050000190735,4.582352240704482e-05,8.267899146732308e-06,6.796799055514976e-06,0.0,0.0
2021-10-08,5.757633451620934e-06,5.4617060572480926e-06,0.048720029847984604,36.0,4402.474999904633,5.2478535072554665e-05,4.665333179566262e-06,2.325103004561707e-06,0.0,0.0
2021-10-11,6.330251609760012e-06,6.030206791554529e-06,0.044749731307089514,35.0,4372.674999713898,4.305140387971824e-05,5.665301740007756e-06,2.465107127229221e-06,0.0,0.0
2021-10-13,6.786941101296509e-06,6.538599344790223e-06,0.03389473318704376,35.0,4358.199999809265,4.329574897267974e-05,5.752173698858182e-06,2.367027318374208e-06,0.0,0.0
2021-10-15,4.104623270061253e-06,3.868642507724366e-06,0.05494402901894078,36.0,4471.950000286102,0.0004069043219660191,2.7257449245088825e-06,1.008442353906417e-06,0.0,0.0
2021-10-18,2.7113863251566827e-06,2.375392494195342e-06,0.09358396901094351,36.0,4484.200000047684,3.9100049015103366e-05,1.9688070512331394e-06,2.126395601096049e-06,0.0,0.0
2021-10-20,2.479638863599154e-06,2.138728609250255e-06,0.10771542388215599,36.0,4533.750000119209,3.875055136935007e-05,1.7440560129333141e-06,2.0394917584572967e-06,0.0,0.0
2021-10-22,3.4547714223056915e-06,3.127597911853417e-06,0.08230490594913542,36.0,4543.275000095367,5.008596579981116e-05,2.6830067107331735e-06,2.204290074857751e-06,0.0,0.0
2021-10-25,1.9813132563498735e-06,1.633718054931086e-06,0.14532379154745098,36.0,4567.924999952316,3.870070444511662e-05,1.2821812762399217e-06,1.3108056767149268e-06,0.0,0.0
2021-10-27,4.655300126722499e-06,4.355668047084703e-06,0.061753396365623534,36.0,4567.025000095367,4.15911067006993e-05,3.5972050343173637e-06,2.0124378598177046e-06,0.0,0.0
2021-10-29,4.509894392581527e-06,4.189827755602008e-06,0.06823894933790023,36.0,4591.949999809265,6.635544911072089e-05,3.1987138241721333e-06,2.6635608198255184e-06,0.0,0.0
2021-11-01,2.76031598765616e-06,2.4066468864301305e-06,0.12243195332128827,37.0,4606.650000095367,3.954189015530563e-05,1.872566560935582e-06,1.4506390970478165e-06,0.0,0.0
2021-11-03,3.491778404079201e-06,3.203581587045023e-06,0.0823616622989977,37.0,4655.400000095367,4.057400706961051e-05,2.728434890329611e-06,2.010161207826542e-06,0.0,0.0
2021-11-05,4.881116122788619e-06,4.714924633004466e-06,0.02803228439569735,37.0,4694.800000190735,5.11793278077499e-05,3.8465022333700826e-06,3.2028439165075994e-06,0.0,0.0
2021-11-08,2.1825501161493327e-06,1.8319955687010913e-06,0.13535059138868477,38.0,4702.999999880791,3.8920382425193014e-05,1.5120851468196975e-06,1.567650481887152e-06,0.0,0.0
2021-11-10,6.321228485232721e-06,6.089834845706155e-06,0.033017472509779,37.0,4648.849999904633,4.289842965724336e-05,5.085963385319593e-06,4.750492044624601e-06,0.0,0.0
2021-11-12,3.2750499791162037e-06,2.955566669282826e-06,0.08618922184539478,38.0,4683.075000047684,4.967921565595835e-05,2.526697314383518e-06,1.231198159235952e-06,0.0,0.0
2021-11-15,2.3909463144904722e-06,2.0492559185142523e-06,0.10369743366285299,37.0,4684.449999809265,3.882033506570824e-05,1.8822951748215373e-06,1.8048343712123568e-06,0.0,0.0
2021-11-17,2.3840862077205076e-06,2.020572186048814e-06,0.12982191810931518,38.0,4693.024999976158,3.911715644761769e-05,1.67081818939707e-06,8.841311262906734e-07,0.0,0.0
2021-11-19,3.742100811836884e-06,3.4599847218931775e-06,0.07500639579110965,38.0,4700.650000095367,0.0004060886410682606,2.741246291461976e-06,7.98250038057641e-07,0.0,0.0
2021-11-22,2.836494788688313e-06,2.500197432261161e-06,0.1139448628839328,38.0,4721.599999904633,4.008190223527185e-05,2.032168335182067e-06,5.672726539908895e-06,0.0,0.0
2021-11-24,3.806878215658753e-06,3.513663850071851e-06,0.07550487144204394,38.0,4701.299999952316,4.1121547555062674e-05,2.666803997907934e-06,1.9091819624456828e-06,0.0,0.0
2021-11-29,5.298956121132547e-06,5.023282705847458e-06,0.05200605918233614,37.0,4665.200000047684,4.285610269267372e-05,4.216155655694958e-06,3.6259353539312417e-06,0.0,0.0
2021-11-30,1.4467516609225998e-05,1.4264873188646193e-05,0.01391651331462274,36.0,4571.400000095367,7.708175667531301e-05,1.3156953159903306e-05,1.3545931139599614e-05,0.0,0.0
