sample,unit,route,forecast,rule,n_traded,frac_gated_out,frac_exit_1530,n_days,mean,sd,Sharpe_ann,t,t_hac,t_lag,MaxDD,worst_day,worst_date,d_hold_mean,d_hold_t_hac,d_hold_t_lag,d_hold_ci_lo,d_hold_ci_hi,d_hold_positive,d_hold_Sharpe,d_ctrl2_mean,d_ctrl2_t_hac,d_ctrl2_t_lag,d_ctrl2_ci_lo,d_ctrl2_ci_hi,d_ctrl2_positive,d_ctrl2_Sharpe
era,premium_units,A_persistence_profile,blk2,control_ii_p37_rule_only,489,0.0,0.44785276073619634,489,0.07876876473891421,0.3733287290073048,3.34936820640197,4.6657026001745985,5.733910718461987,11,-3.4856021003780384,-2.3155274867929365,2023-11-30,-0.005864166721981847,-0.769239192981133,11,-0.019240434056583704,0.007502637012441085,False,0.02603330941325055,0.0,,11,0.0,0.0,False,0.0
era,per_contract_pts,A_persistence_profile,blk2,control_iii_reverse,202,0.5869120654396728,0.4207920792079208,489,0.3102920872729925,4.368275065043719,1.1276153875267998,1.570779239954746,1.5585120410117326,11,-71.60925795281048,-39.4833387640446,2022-10-13,-1.3616806949498172,-5.054333359913896,11,-1.9374926480877068,-0.8282563323807367,False,-2.3884274608019114,-1.1669232434297419,-4.0577788487195185,11,-1.7649363045492807,-0.5734879143314952,False,-2.1036739413866066
era,premium_units,A_persistence_profile,blk2,control_iii_reverse,202,0.5869120654396728,0.4207920792079208,489,0.017292688860178804,0.24393988505203534,1.125330223400506,1.56759598402442,1.4142011317613332,11,-3.8261262666495925,-1.747477911899129,2023-12-20,-0.06734024260071725,-5.463805213470254,11,-0.09156134057262516,-0.042573243044671055,False,-2.1980046735882133,-0.061476075878735395,-4.196413690690389,11,-0.08971449301239162,-0.031010356275192753,False,-2.224037983001464
era,per_contract_pts,A_persistence_profile,blk2,oracle_gate_on_actual_1530,270,0.44785276073619634,0.0,489,1.0931595689072409,6.156420927661748,2.818743289280862,3.9265369119121774,4.150188232567605,11,-64.52310920891165,-38.653408648553345,2022-10-13,-0.5788132133155686,-2.866201074595824,11,-0.968457006541426,-0.18281192252347014,False,-0.6972995590478495,-0.3840557617954934,-2.1926034041070075,11,-0.7143319182789385,-0.03959269094553325,False,-0.4125460396325442
era,premium_units,A_persistence_profile,blk2,oracle_gate_on_actual_1530,270,0.44785276073619634,0.0,489,0.048921645560502776,0.31326933963818293,2.479039436747252,3.453326129942637,3.8695720837964815,11,-4.638949112516627,-2.3155274867929365,2023-11-30,-0.03571128590039328,-2.9080766688710686,11,-0.059428916296624175,-0.011502856785668755,False,-0.8442954602414674,-0.02984711917841143,-3.0823687861718003,11,-0.048523167336981525,-0.010257178441706854,False,-0.870328769654718
whole,per_contract_pts,B_direct_regression,blk2,full_two_stage,340,0.6069364161849711,0.2852941176470588,865,0.5622737850930359,4.953250466402956,1.8020125743822555,3.3386093128622365,3.701846422937576,14,-75.70054595582752,-38.653408648553345,2022-10-13,-0.9649577611091681,-5.269547903638182,14,-1.3461434772467455,-0.6207698448054946,False,-1.5465045147814336,-0.668410922386542,-4.460608724606174,14,-0.9500226290957302,-0.38949644334230876,False,-0.9561901796600365
whole,premium_units,B_direct_regression,blk2,full_two_stage,340,0.6069364161849711,0.2852941176470588,865,0.035745263854894536,0.22934048930106005,2.4742184599847667,4.584012847630962,4.805883870228547,14,-2.675610973812958,-1.206034601984481,2022-10-13,-0.051904175770499564,-5.091825417272964,14,-0.0711880035446937,-0.03245090722496047,False,-1.1081728134554467,-0.03972819295598898,-4.601434575120237,14,-0.0559331839806878,-0.023431874922822754,False,-0.7778352427707182
whole,per_contract_pts,B_direct_regression,blk2,control_i_gate_only_hold,340,0.6069364161849711,0.0,865,0.6599236317997579,4.974270992741869,2.106029787984236,3.9018654826755625,4.247552450120045,14,-72.58042630243139,-38.653408648553345,2022-10-13,-0.8673079144024463,-4.780506773864509,14,-1.2307862514547574,-0.5311167676412947,False,-1.242487301179453,-0.57076107567982,-3.708118096153199,14,-0.8507924657156818,-0.2801949988184595,False,-0.652172966058056
whole,premium_units,B_direct_regression,blk2,control_i_gate_only_hold,340,0.6069364161849711,0.0,865,0.042065497536124916,0.2300365571819999,2.902882392785928,5.378203420151643,5.576245548482265,14,-2.579901783110934,-1.206034601984481,2022-10-13,-0.045583942089269185,-4.504531962688555,14,-0.06440956413323203,-0.0263076452455406,False,-0.6795088806542853,-0.0334079592747586,-3.778254793519253,14,-0.04984345735653475,-0.0167392822062615,False,-0.3491713099695568
whole,per_contract_pts,B_direct_regression,blk2,control_ii_p37_rule_only,865,0.0,0.4,865,1.230684707479578,7.083059445610233,2.758202754042292,5.110153798213442,5.355759631181885,14,-135.33020771877528,-38.653408648553345,2022-10-13,-0.29654683872262616,-2.878880084374191,14,-0.5273389922791595,-0.1050205203748663,False,-0.5903143351213971,0.0,,14,0.0,0.0,False,0.0
whole,premium_units,B_direct_regression,blk2,control_ii_p37_rule_only,865,0.0,0.4,865,0.07547345681088352,0.3684145753290206,3.252053702755485,6.025117100900123,6.484397002585313,14,-4.680685691942713,-2.3155274867929365,2023-11-30,-0.012175982814510584,-2.2966587821798465,14,-0.022409516557911312,-0.0020733757514038893,False,-0.33033757068472847,0.0,,14,0.0,0.0,False,0.0
whole,per_contract_pts,B_direct_regression,blk2,control_iii_reverse,525,0.3930635838150289,0.5257142857142857,865,0.6219117731144365,4.768167130702224,2.070511176282989,3.8360597444185074,3.7460891339137823,14,-84.97205163931224,-24.89651441930042,2022-11-08,-0.9053197730877675,-5.309426307584247,14,-1.2446154649930425,-0.5675665461546547,False,-1.2780059128807002,-0.6087729343651413,-3.0744701253112163,14,-1.0054209657109348,-0.1993472590618229,False,-0.6876915777593031
whole,premium_units,B_direct_regression,blk2,control_iii_reverse,525,0.3930635838150289,0.5257142857142857,865,0.03581600947503517,0.2872506537941146,1.9793219498172843,3.667112421275953,3.659101041533071,14,-4.112213465479719,-2.2028675866604797,2024-04-04,-0.05183343015035893,-5.916455907322992,14,-0.06937666067304664,-0.03467369218123909,False,-1.6030693236229292,-0.03965744733584834,-3.6263207860373816,14,-0.061453767190128704,-0.01797224402116586,False,-1.2727317529382007
whole,per_contract_pts,B_direct_regression,blk2,oracle_gate_on_actual_1530,519,0.4,0.0,865,1.0536135369816064,6.052583948608401,2.7633811481115322,5.119747868150031,5.191553748017079,14,-94.38936496455716,-38.653408648553345,2022-10-13,-0.4736180092205977,-3.0434018647316528,14,-0.798559968671622,-0.18215189732572282,False,-0.5851359410521568,-0.17707117049797153,-1.294640342830446,14,-0.43789246374811625,0.09744923145063678,False,0.005178394069240255
whole,premium_units,B_direct_regression,blk2,oracle_gate_on_actual_1530,519,0.4,0.0,865,0.05764152691930148,0.31055409844820997,2.946445972161714,5.458914162059464,5.496903891732423,14,-4.6389491125166415,-2.3155274867929365,2023-11-30,-0.030007912706092616,-3.370708507056858,14,-0.04802096470346102,-0.01318494962633828,False,-0.6359453012784995,-0.017831929891582027,-2.4585050608451944,14,-0.03172866905160542,-0.003934351121523912,False,-0.305607730593771
era,per_contract_pts,B_direct_regression,blk2,full_two_stage,216,0.558282208588957,0.3287037037037037,489,0.745402021293405,5.537543178927781,2.136848394369451,2.9766506682460396,3.5492739801334476,11,-54.58831144022547,-38.653408648553345,2022-10-13,-0.9265707609294045,-4.1349703916531775,11,-1.3451767340096068,-0.49758458383451265,False,-1.3791944539592604,-0.7318133094093293,-3.904432520140294,11,-1.0589347144242538,-0.3796780620845701,False,-1.0944409345439552
era,premium_units,B_direct_regression,blk2,full_two_stage,216,0.558282208588957,0.3287037037037037,489,0.03939552858617185,0.2371116578424953,2.6375110955409067,3.674078697269898,4.555264628051512,11,-1.9736617967377157,-1.206034601984481,2022-10-13,-0.0452374028747242,-3.2935331490160182,11,-0.07004960275033444,-0.018969356442295096,False,-0.6858238014478126,-0.039373236152742346,-3.6683631792687286,11,-0.05797921073637539,-0.019277326887448543,False,-0.7118571108610632
era,per_contract_pts,B_direct_regression,blk2,control_i_gate_only_hold,216,0.558282208588957,0.0,489,0.8531045583209228,5.54709709856997,2.441387771165538,3.4008769923202844,4.002883062439366,11,-53.2115668655824,-38.653408648553345,2022-10-13,-0.8188682239018866,-3.6161491126807963,11,-1.234425005072444,-0.3792798399421522,False,-1.0746550771631735,-0.6241107723818116,-3.2137674456921497,11,-0.9650939866130616,-0.257924633737557,False,-0.7899015577478683
era,premium_units,B_direct_regression,blk2,control_i_gate_only_hold,216,0.558282208588957,0.0,489,0.0452443118775593,0.23822868475228517,3.0148812077623535,4.199758946594052,5.129935713700795,11,-1.8410825351631601,-1.206034601984481,2022-10-13,-0.039388619583336754,-2.8621302399174,11,-0.06393084498795268,-0.01332569083206167,False,-0.30845368922636585,-0.0335244528613549,-3.11383886422397,11,-0.05245664519722861,-0.012887160811144856,False,-0.3344869986396164
era,per_contract_pts,B_direct_regression,blk2,control_ii_p37_rule_only,489,0.0,0.44785276073619634,489,1.4772153307027345,7.257185600112897,3.231289328913406,4.5012175714246805,5.04363398536201,11,-81.56315895180757,-38.653408648553345,2022-10-13,-0.1947574515200751,-1.6596268007235908,11,-0.4254205220531811,0.02571909181399882,False,-0.28475351941530525,0.0,,11,0.0,0.0,False,0.0
era,premium_units,B_direct_regression,blk2,control_ii_p37_rule_only,489,0.0,0.44785276073619634,489,0.07876876473891421,0.3733287290073048,3.34936820640197,4.6657026001745985,5.733910718461987,11,-3.4856021003780384,-2.3155274867929365,2023-11-30,-0.005864166721981847,-0.769239192981133,11,-0.019240434056583704,0.007502637012441085,False,0.02603330941325055,0.0,,11,0.0,0.0,False,0.0
era,per_contract_pts,B_direct_regression,blk2,control_iii_reverse,273,0.44171779141104295,0.45787545787545786,489,0.6707694405270036,4.815565203935253,2.211191066726019,3.0802107363970954,3.1776812912989234,11,-53.51017448993764,-24.89651441930042,2022-11-08,-1.001203341695806,-4.228323341909468,11,-1.5151957064823598,-0.5002066538628116,False,-1.3048517816026926,-0.8064458901757307,-2.8510822797712865,11,-1.3553454830745015,-0.21212983919994885,False,-1.0200982621873873
era,premium_units,B_direct_regression,blk2,control_iii_reverse,273,0.44171779141104295,0.45787545787545786,489,0.03253297741911831,0.308017570716127,1.6766738493394726,2.3356230358774357,2.3590415322805245,11,-4.112213465479709,-2.2028675866604797,2024-04-04,-0.052099954041777745,-4.9131130259112314,11,-0.07317412351032447,-0.029409151907455546,False,-1.6466610476492467,-0.046235787319795905,-3.087723852421925,11,-0.07616425277076448,-0.015162146625367126,False,-1.6726943570624973
era,per_contract_pts,B_direct_regression,blk2,oracle_gate_on_actual_1530,270,0.44785276073619634,0.0,489,1.0931595689072409,6.156420927661748,2.818743289280862,3.9265369119121774,4.150188232567605,11,-64.52310920891165,-38.653408648553345,2022-10-13,-0.5788132133155686,-2.866201074595824,11,-0.968457006541426,-0.18281192252347014,False,-0.6972995590478495,-0.3840557617954934,-2.1926034041070075,11,-0.7143319182789385,-0.03959269094553325,False,-0.4125460396325442
era,premium_units,B_direct_regression,blk2,oracle_gate_on_actual_1530,270,0.44785276073619634,0.0,489,0.048921645560502776,0.31326933963818293,2.479039436747252,3.453326129942637,3.8695720837964815,11,-4.638949112516627,-2.3155274867929365,2023-11-30,-0.03571128590039328,-2.9080766688710686,11,-0.059428916296624175,-0.011502856785668755,False,-0.8442954602414674,-0.02984711917841143,-3.0823687861718003,11,-0.048523167336981525,-0.010257178441706854,False,-0.870328769654718
whole,per_contract_pts,A_persistence_profile,blk2_inc,full_two_stage,487,0.4369942196531792,0.3264887063655031,865,0.9030481123012558,5.337610993329502,2.685741688625856,4.975904353310337,4.893343694595612,14,-79.57041882077411,-33.32410624195376,2022-09-21,-0.6241834339009481,-3.8306007172037924,14,-0.9375869146867026,-0.3130169017129266,False,-0.662775400537833,-0.33930665857862063,-2.4865802286787795,14,-0.5774105572468193,-0.08626743270569683,False,-0.10881861518198965
whole,premium_units,A_persistence_profile,blk2_inc,full_two_stage,487,0.4369942196531792,0.3264887063655031,865,0.05215639348301951,0.2728608938780997,3.034355956476805,5.621785995752715,5.659343330776014,14,-3.376750274197672,-2.095958834322059,2024-04-04,-0.0354930461423746,-3.7763098440315925,14,-0.052492488567629725,-0.01774117375064522,False,-0.5480353169634085,-0.02529560405811806,-3.5232306553987534,14,-0.03848144475235375,-0.012094284423458532,False,-0.37566185593708346
whole,per_contract_pts,A_persistence_profile,blk2_inc,control_i_gate_only_hold,487,0.4369942196531792,0.0,865,1.0157118059524524,5.452432241576998,2.9571986114056514,5.478835699804539,5.327094936737928,14,-79.57041882077414,-33.32410624195376,2022-09-21,-0.5115197402497517,-3.548162376927828,14,-0.7706095470592137,-0.23603085288451484,False,-0.39131847775803763,-0.22664296492742406,-1.5370918227636368,14,-0.4827144073047385,0.0594735061785717,False,0.16263830759780573
whole,premium_units,A_persistence_profile,blk2_inc,control_i_gate_only_hold,487,0.4369942196531792,0.0,865,0.05748576286793384,0.28567298069159386,3.194415490898252,5.9183301263701305,6.029602637203127,14,-3.3500398594467597,-2.095958834322059,2024-04-04,-0.030163676757460258,-3.4949669950908584,14,-0.04617038513636485,-0.013325463346803231,False,-0.3879757825419614,-0.019966234673203728,-2.5236819471294063,14,-0.03455854689246068,-0.004958129950700401,False,-0.2156023215156364
whole,per_contract_pts,A_persistence_profile,blk2_inc,control_ii_p37_rule_only,865,0.0,0.41040462427745666,865,1.2423547708798763,7.0571998594211625,2.7945603038078457,5.177513846620287,5.4925052164196275,14,-134.60411433277517,-38.653408648553345,2022-10-13,-0.28487677532232747,-2.7199225249404977,14,-0.5229532382076849,-0.09201989687119091,False,-0.5539567853558434,0.0,,14,0.0,0.0,False,0.0
whole,premium_units,A_persistence_profile,blk2_inc,control_ii_p37_rule_only,865,0.0,0.41040462427745666,865,0.07745199754113757,0.3605589213517533,3.4100178124138885,6.317779014085899,6.648069466011889,14,-4.659361362948019,-2.3155274867929365,2023-11-30,-0.010197442084256533,-1.6950046115787465,14,-0.02208850133155993,0.0010950719300940972,False,-0.172373461026325,0.0,,14,0.0,0.0,False,0.0
whole,per_contract_pts,A_persistence_profile,blk2_inc,control_iii_reverse,378,0.5630057803468208,0.48148148148148145,865,0.2651432835153522,4.327159794892488,0.9726978756024559,1.8021284824834964,1.8222231206030004,14,-74.29728971306216,-39.4833387640446,2022-10-13,-1.262088262686852,-6.25992272293313,14,-1.689567747024776,-0.8740043845073877,False,-2.375819213561233,-0.9772114873645242,-4.881713825012952,14,-1.3863304078322858,-0.5721445529710378,False,-1.8218624282053897
whole,premium_units,A_persistence_profile,blk2_inc,control_iii_reverse,378,0.5630057803468208,0.48148148148148145,865,0.017785537109995003,0.2463338542450571,1.1461544724570012,2.1234935039426266,1.9958180441084366,14,-3.826126266649595,-2.014787295306568,2021-06-14,-0.0698639025153991,-6.6822107471769465,14,-0.09152800281519138,-0.04829985968834062,False,-2.4362368009832123,-0.059666460431142564,-4.900636812690512,14,-0.08388532611185948,-0.03399026490359419,False,-2.2638633399568873
whole,per_contract_pts,A_persistence_profile,blk2_inc,oracle_gate_on_actual_1530,510,0.41040462427745666,0.0,865,1.0779327792926146,6.007633580878699,2.8483182527611453,5.277111813675196,5.393749038437615,14,-79.81123614821468,-38.653408648553345,2022-10-13,-0.4492987669095896,-2.8922870315387703,14,-0.7627507830528749,-0.1636571103496683,False,-0.5001988364025438,-0.16442199158726206,-1.2147213400115917,14,-0.4199828580383839,0.10691073317643601,False,0.05375794895329955
whole,premium_units,A_persistence_profile,blk2_inc,oracle_gate_on_actual_1530,510,0.41040462427745666,0.0,865,0.05929978852408905,0.3015164148607678,3.1220686934589015,5.784292387055479,5.650992002723819,14,-4.374044459224756,-2.3155274867929365,2023-11-30,-0.02834965110130506,-3.1189055741430787,14,-0.046215450205514576,-0.01154170385240246,False,-0.460322579981312,-0.01815220901704852,-2.542464909138313,14,-0.03149285558282846,-0.004194925361802411,False,-0.287949118954987
era,per_contract_pts,A_persistence_profile,blk2_inc,full_two_stage,277,0.4335378323108384,0.36823104693140796,489,1.1588650616385792,5.688691511489909,3.233856590730328,4.504793792191226,4.788012332810957,11,-47.292987296444494,-33.32410624195376,2022-09-21,-0.5131077205842304,-2.341665730449971,11,-0.9004484088784934,-0.13409629771258638,False,-0.28218625759838334,-0.34485502465367246,-1.826118296209586,11,-0.6730547331948965,-0.010708731514905768,False,-0.06552000910632172
era,premium_units,A_persistence_profile,blk2_inc,full_two_stage,277,0.4335378323108384,0.36823104693140796,489,0.058042491019026116,0.2810665065554009,3.278213372195746,4.566583221679152,5.740519274716835,11,-2.095958834322058,-2.095958834322059,2024-04-04,-0.026590440441869933,-1.9966358963948194,11,-0.05055124769189846,-0.001233930069899596,False,-0.04512152479297349,-0.02169921778228615,-2.1673301581158038,11,-0.039538974007471105,-0.002372461282909165,False,-0.12632301403660184
era,per_contract_pts,A_persistence_profile,blk2_inc,control_i_gate_only_hold,277,0.4335378323108384,0.0,489,1.1911157468681952,5.87982409778425,3.21580645593848,4.479649778263209,4.796909370873284,11,-47.292987296444494,-33.32410624195376,2022-09-21,-0.4808570353546144,-2.389350217809008,11,-0.8500931009081969,-0.10644747388153161,False,-0.30023639239023137,-0.31260433942405647,-1.5688109818392335,11,-0.6548646621652011,0.03909432265030192,False,-0.08357014389816975
era,premium_units,A_persistence_profile,blk2_inc,control_i_gate_only_hold,277,0.4335378323108384,0.0,489,0.05820882785112154,0.30023660574038147,3.077694318243305,4.287258222527902,5.4845441521565315,11,-2.9978116136091977,-2.095958834322059,2024-04-04,-0.02642410360977451,-2.1975494306587047,11,-0.04890066785166279,-0.0032088862735908056,False,-0.24564057874541412,-0.02153288095019073,-1.970492568937157,11,-0.04186990188991176,-0.001133827371248884,False,-0.3268420679890425
era,per_contract_pts,A_persistence_profile,blk2_inc,control_ii_p37_rule_only,489,0.0,0.4662576687116564,489,1.503720086292252,7.23494745639923,3.2993765998366498,4.596063804328596,5.271362302044184,11,-69.80113193611888,-38.653408648553345,2022-10-13,-0.1682526959305578,-1.4206501217223728,11,-0.3982448072280937,0.04218321448844937,False,-0.21666624849206162,0.0,,11,0.0,0.0,False,0.0
era,premium_units,A_persistence_profile,blk2_inc,control_ii_p37_rule_only,489,0.0,0.4662576687116564,489,0.07974170880131227,0.3718157892994321,3.4045363862323477,4.742552413100363,5.892884361543017,11,-3.4856021003780384,-2.3155274867929365,2023-11-30,-0.004891222659583781,-0.6332039943505464,11,-0.017821541543112388,0.00778986556022425,False,0.08120148924362836,0.0,,11,0.0,0.0,False,0.0
era,per_contract_pts,A_persistence_profile,blk2_inc,control_iii_reverse,212,0.5664621676891616,0.4056603773584906,489,0.3508815834183766,4.459497704709755,1.2490358387813236,1.7399191135732324,1.7357919064418414,11,-71.60925795281048,-39.4833387640446,2022-10-13,-1.321091198804433,-4.978501902336652,11,-1.8819351361962366,-0.8128245813938549,False,-2.2670070095473878,-1.1528385028738752,-4.152869601965266,11,-1.7159587233976152,-0.603440062486618,False,-2.050340761055326
era,premium_units,A_persistence_profile,blk2_inc,control_iii_reverse,212,0.5664621676891616,0.4056603773584906,489,0.02077641430996862,0.2496941311141884,1.3208774708769375,1.839995208231505,1.6993239354818503,11,-3.826126266649595,-1.747477911899129,2023-12-20,-0.06385651715092742,-5.331786433449682,11,-0.08751544793719844,-0.04023103209205348,False,-2.002457426111782,-0.05896529449134364,-4.1463336966644615,11,-0.08568206329186691,-0.030576867092160225,False,-2.08365891535541
era,per_contract_pts,A_persistence_profile,blk2_inc,oracle_gate_on_actual_1530,261,0.4662576687116564,0.0,489,1.100891011167168,6.1454322371670775,2.8437548967043336,3.961378325157572,4.2363139505264025,11,-53.26366873097396,-38.653408648553345,2022-10-13,-0.5710817710556416,-2.8937930198413926,11,-0.9497657011773656,-0.19072413714857317,False,-0.6722879516243778,-0.4028290751250838,-2.404380410164276,11,-0.7094445882337667,-0.07420803999278136,False,-0.4556217031323162
era,premium_units,A_persistence_profile,blk2_inc,oracle_gate_on_actual_1530,261,0.4662576687116564,0.0,489,0.0482582596687268,0.3113367074817079,2.460603277158978,3.427644379705732,3.8752097873336697,11,-4.374044459224741,-2.3155274867929365,2023-11-30,-0.03637467179216926,-3.045982809142655,11,-0.060049514916979845,-0.012804184708838038,False,-0.8627316198297414,-0.031483449132585474,-3.3517880361400527,11,-0.04910720945336293,-0.01258465911940872,False,-0.9439331090733698
whole,per_contract_pts,B_direct_regression,blk2_inc,full_two_stage,336,0.6115606936416185,0.28869047619047616,865,0.5232945082214119,4.88057665654322,1.7020617381475278,3.153429255061573,3.3085610144297277,14,-77.75522471115772,-38.653408648553345,2022-10-13,-1.0039370379807921,-5.319028873792878,14,-1.3909462716802943,-0.6491180254045881,False,-1.6464553510161613,-0.7190602626584646,-4.800534873397335,14,-1.0017478738793535,-0.4356487356042999,False,-1.0924985656603179
whole,premium_units,B_direct_regression,blk2_inc,full_two_stage,336,0.6115606936416185,0.28869047619047616,865,0.034424876465513024,0.22733868219632392,2.4038054895527257,4.453557931737108,4.501161315084918,14,-2.81300839809756,-1.206034601984481,2022-10-13,-0.05322456315988108,-5.167217013065395,14,-0.07332669349432452,-0.033861788363842855,False,-1.1785857838874878,-0.04302712107562455,-5.183504925511254,14,-0.05806853831350048,-0.028039429831086832,False,-1.0062123228611628
whole,per_contract_pts,B_direct_regression,blk2_inc,control_i_gate_only_hold,336,0.6115606936416185,0.0,865,0.6240076722815575,4.916134371740009,2.014960119736051,3.7331396664104384,3.863645684027114,14,-74.63510505776156,-38.653408648553345,2022-10-13,-0.9032238739206465,-4.832000266013808,14,-1.2737787318829246,-0.5561773528255203,False,-1.333556969427638,-0.6183470985983189,-4.037912101083914,14,-0.9012376134019624,-0.3269979817126308,False,-0.7796001840717945
whole,premium_units,B_direct_regression,blk2_inc,control_i_gate_only_hold,336,0.6115606936416185,0.0,865,0.04113430769217969,0.22923172335668945,2.8485886747090876,5.277612827511969,5.284651301154472,14,-2.6759148107724418,-1.206034601984481,2022-10-13,-0.0465151319332144,-4.5395028279479375,14,-0.06620622955820707,-0.027343795034367832,False,-0.7338025987311259,-0.03631768984895786,-4.264672166078559,14,-0.051454433519387686,-0.02048910542919101,False,-0.5614291377048009
whole,per_contract_pts,B_direct_regression,blk2_inc,control_ii_p37_rule_only,865,0.0,0.41040462427745666,865,1.2423547708798763,7.0571998594211625,2.7945603038078457,5.177513846620287,5.4925052164196275,14,-134.60411433277517,-38.653408648553345,2022-10-13,-0.28487677532232747,-2.7199225249404977,14,-0.5229532382076849,-0.09201989687119091,False,-0.5539567853558434,0.0,,14,0.0,0.0,False,0.0
whole,premium_units,B_direct_regression,blk2_inc,control_ii_p37_rule_only,865,0.0,0.41040462427745666,865,0.07745199754113757,0.3605589213517533,3.4100178124138885,6.317779014085899,6.648069466011889,14,-4.659361362948019,-2.3155274867929365,2023-11-30,-0.010197442084256533,-1.6950046115787465,14,-0.02208850133155993,0.0010950719300940972,False,-0.172373461026325,0.0,,14,0.0,0.0,False,0.0
whole,per_contract_pts,B_direct_regression,blk2_inc,control_iii_reverse,529,0.3884393063583815,0.5122873345935728,865,0.6330349936072744,4.81028535892847,2.0890899886146856,3.8704809225802554,3.678183653671607,14,-71.88648245788866,-24.89651441930042,2022-11-08,-0.8941965525949297,-5.137776120197755,14,-1.2489892428603262,-0.5409245926642369,False,-1.2594271005490034,-0.609319777272602,-3.0070479576727798,14,-1.020915297259561,-0.1960588771492418,False,-0.7054703151931601
whole,premium_units,B_direct_regression,blk2_inc,control_iii_reverse,529,0.3884393063583815,0.5122873345935728,865,0.034150323309385285,0.2963873144827432,1.829091696993256,3.3887791131280407,3.4097673158935726,14,-3.9104419857616186,-2.2028675866604797,2024-04-04,-0.053499116316008816,-6.147983529253914,14,-0.07093964588558227,-0.035846408639905916,False,-1.7532995764469574,-0.04330167423175229,-3.7944952794095066,14,-0.06558505350023355,-0.01976639358981296,False,-1.5809261154206324
whole,per_contract_pts,B_direct_regression,blk2_inc,oracle_gate_on_actual_1530,510,0.41040462427745666,0.0,865,1.0779327792926146,6.007633580878699,2.8483182527611453,5.277111813675196,5.393749038437615,14,-79.81123614821468,-38.653408648553345,2022-10-13,-0.4492987669095896,-2.8922870315387703,14,-0.7627507830528749,-0.1636571103496683,False,-0.5001988364025438,-0.16442199158726206,-1.2147213400115917,14,-0.4199828580383839,0.10691073317643601,False,0.05375794895329955
whole,premium_units,B_direct_regression,blk2_inc,oracle_gate_on_actual_1530,510,0.41040462427745666,0.0,865,0.05929978852408905,0.3015164148607678,3.1220686934589015,5.784292387055479,5.650992002723819,14,-4.374044459224756,-2.3155274867929365,2023-11-30,-0.02834965110130506,-3.1189055741430787,14,-0.046215450205514576,-0.01154170385240246,False,-0.460322579981312,-0.01815220901704852,-2.542464909138313,14,-0.03149285558282846,-0.004194925361802411,False,-0.287949118954987
era,per_contract_pts,B_direct_regression,blk2_inc,full_two_stage,215,0.5603271983640081,0.34418604651162793,489,0.727445232999828,5.47885804265022,2.1077083917355885,2.9360583601808843,3.4503393096164854,11,-54.58831144022547,-38.653408648553345,2022-10-13,-0.9445275492229814,-4.102391424252966,11,-1.4035970356935,-0.5116093857234151,False,-1.4083344565931228,-0.7762748532924236,-4.207035789653693,11,-1.1236621089360128,-0.44079374858191517,False,-1.1916682081010612
era,premium_units,B_direct_regression,blk2_inc,full_two_stage,215,0.5603271983640081,0.34418604651162793,489,0.03911751124272559,0.23495984193219546,2.642882438248107,3.6815610300834445,4.4867393887306894,11,-1.9736617967377104,-1.206034601984481,2022-10-13,-0.04551542021817047,-3.2887629652556205,11,-0.07057071106219581,-0.019811246758544118,False,-0.6804524587406124,-0.040624197558586685,-3.7443345870285887,11,-0.0598562532106904,-0.02061463540761938,False,-0.7616539479842408
era,per_contract_pts,B_direct_regression,blk2_inc,control_i_gate_only_hold,215,0.5603271983640081,0.0,489,0.836344555184573,5.508755104147632,2.410083216495095,3.357269442142905,3.9155420915870893,11,-53.2115668655824,-38.653408648553345,2022-10-13,-0.8356282270382366,-3.613432851191548,11,-1.2848784528080124,-0.40841350373714447,False,-1.1059596318336165,-0.6673755311076787,-3.5210423622430373,11,-1.0293927920383021,-0.32048913030312826,False,-0.8892933833415548
era,premium_units,B_direct_regression,blk2_inc,control_i_gate_only_hold,215,0.5603271983640081,0.0,489,0.045229164128650697,0.23771589320500555,3.0203732365980493,4.207409396362448,5.05346064382477,11,-1.8410825351631566,-1.206034601984481,2022-10-13,-0.039403767332245355,-2.838043058434426,11,-0.06502707202094585,-0.01324480964620487,False,-0.30296166039066996,-0.03451254467266158,-3.161379311253881,11,-0.05422058119395095,-0.014874042150271998,False,-0.3841631496342983
era,per_contract_pts,B_direct_regression,blk2_inc,control_ii_p37_rule_only,489,0.0,0.4662576687116564,489,1.503720086292252,7.23494745639923,3.2993765998366498,4.596063804328596,5.271362302044184,11,-69.80113193611888,-38.653408648553345,2022-10-13,-0.1682526959305578,-1.4206501217223728,11,-0.3982448072280937,0.04218321448844937,False,-0.21666624849206162,0.0,,11,0.0,0.0,False,0.0
era,premium_units,B_direct_regression,blk2_inc,control_ii_p37_rule_only,489,0.0,0.4662576687116564,489,0.07974170880131227,0.3718157892994321,3.4045363862323477,4.742552413100363,5.892884361543017,11,-3.4856021003780384,-2.3155274867929365,2023-11-30,-0.004891222659583781,-0.6332039943505464,11,-0.017821541543112388,0.00778986556022425,False,0.08120148924362836,0.0,,11,0.0,0.0,False,0.0
