tag,forecast,rule,block,days,mean |q|,max |q|,same sign,opposite sign,Sharpe mid,dSharpe mid,lo mid,hi mid,basic lo mid,basic hi mid,reading mid,Sharpe crossed,dSharpe crossed,lo crossed,hi crossed,basic lo crossed,basic hi crossed,reading crossed
blk2_inc,"block-diagonal ridge, without the FOMC columns",(c) centred rank 2F(s)-1,after 252-day warm-up,614,0.4724020122652308,0.9698492462311558,0.8436482084690554,0.15472312703583063,1.193205576009901,-0.3256496473060315,-1.16670693426593,0.5194005247422199,-1.170699819354283,0.5154076396538669,includes zero,0.8669268473899864,-0.2951926707751046,-1.143396903997002,0.5511833439796237,-1.1415686855298328,0.5530115624467928,includes zero
blk2_inc,"block-diagonal ridge, without the FOMC columns",sign(s),from the second day,865,1.0,1.0,1.0,0.0,1.2874259647220516,,,,,,,0.8209706198525202,,,,,,
blk2_inc,"block-diagonal ridge, without the FOMC columns",(a) proportional s/rms,from the second day,865,0.20978844017749343,28.75764616672796,1.0,0.0,-0.6968276550117201,-1.9842536197337717,-2.95902368439443,-0.30711585837577937,-3.661391381091764,-1.0094835550731132,excludes zero,-0.7650200708825363,-1.5859906907350565,-2.5639369121657256,-0.07473901033710513,-3.097242371133008,-0.6080444693043874,"knife-edge, excludes zero"
blk2_inc,"block-diagonal ridge, without the FOMC columns","(b) rank of |s|, sign kept",from the second day,865,0.42912071925923456,1.0,0.9872832369942196,0.0,1.1386281804310987,-0.14879778429095292,-0.7287256205919873,0.48274819795715634,-0.7803437665390622,0.4311300520100815,includes zero,0.6570657221138301,-0.1639048977386901,-0.7756615739958128,0.4981151765697414,-0.8259249720471216,0.4478517785184326,includes zero
blk2_inc,"block-diagonal ridge, without the FOMC columns",(c) centred rank 2F(s)-1,from the second day,865,0.4618173368180256,1.0,0.8508670520231214,0.14682080924855492,0.6209766979017873,-0.6664492668202643,-1.3971528015644106,0.10635894483186574,-1.4392574784723944,0.064254267923882,includes zero,0.19329626473507378,-0.6276743551174464,-1.3497864265359931,0.13607175917793962,-1.3914204694128325,0.09443771630110032,includes zero
lgbm,LightGBM,sign(s),after 252-day warm-up,614,1.0,1.0,1.0,0.0,1.4366455730683445,,,,,,,1.0720319191948022,,,,,,
lgbm,LightGBM,(a) proportional s/rms,after 252-day warm-up,614,0.14010540045293063,6.215896120915004,1.0,0.0,0.7326446384264217,-0.7040009346419228,-1.8825093218373572,1.073689339344814,-2.4816912086286598,0.47450745255351157,includes zero,0.5674101666909837,-0.5046217525038186,-1.6885291827301525,1.1820293160792064,-2.1912728210868435,0.6792856777225154,includes zero
lgbm,LightGBM,"(b) rank of |s|, sign kept",after 252-day warm-up,614,0.4227046408496999,0.99079754601227,0.996742671009772,0.0,1.8633650970810456,0.4267195240127011,-0.3679224410073953,1.2117134061235588,-0.35827435809815666,1.2213614890327975,includes zero,1.5017317935832233,0.42969987438842105,-0.3708648807299455,1.2237651437364772,-0.36436539495963505,1.2302646295067876,includes zero
lgbm,LightGBM,(c) centred rank 2F(s)-1,after 252-day warm-up,614,0.48833429147577473,0.9901960784313726,0.7687296416938111,0.2296416938110749,1.274718618241958,-0.16192695482638642,-1.1130536138981202,0.7954134777317343,-1.1192673873845072,0.7891997042453474,includes zero,0.9648169521304544,-0.10721496706434785,-1.0707273900045768,0.8381627125610153,-1.0525926466897109,0.8562974558758811,includes zero
lgbm,LightGBM,sign(s),from the second day,865,1.0,1.0,1.0,0.0,1.4763516275263937,,,,,,,0.998273109287699,,,,,,
lgbm,LightGBM,(a) proportional s/rms,from the second day,865,0.22358287645960503,22.079728651893788,1.0,0.0,-0.35872850264750233,-1.8350801301738962,-2.8433067667047593,0.014159717398479831,-3.6843199777462723,-0.826853493643033,"knife-edge, includes zero",-0.47857872833099446,-1.4768518376186934,-2.4720502949750336,0.21262643810478205,-3.166330113342169,-0.48165338026235327,includes zero
lgbm,LightGBM,"(b) rank of |s|, sign kept",from the second day,865,0.4321549671267129,1.0,0.991907514450867,0.0,1.5336432763344234,0.05729164880802973,-0.6031869818517254,0.7170653502703415,-0.602482052654282,0.7177702794677848,includes zero,1.0753408895041414,0.07706778021644245,-0.645932513600451,0.7627585646789913,-0.6086230042461064,0.8000680740333359,includes zero
lgbm,LightGBM,(c) centred rank 2F(s)-1,from the second day,865,0.48008403689292495,1.0,0.7757225433526012,0.22196531791907514,1.1821640220444467,-0.294187605481947,-1.067570742069502,0.42523020111532905,-1.013605412079223,0.479195531105608,includes zero,0.7650676657798664,-0.23320544350783257,-1.0322254193571685,0.4994575347364976,-0.9658684217521627,0.5658145323415034,includes zero
xgb,XGBoost,sign(s),after 252-day warm-up,614,1.0,1.0,1.0,0.0,1.5186344568657242,,,,,,,1.15352704431829,,,,,,
xgb,XGBoost,(a) proportional s/rms,after 252-day warm-up,614,0.1489944346168952,6.456878679385055,1.0,0.0,0.736713372204447,-0.7819210846612772,-2.04710354213349,0.9303039141583802,-2.494146083480935,0.4832613728109356,includes zero,0.5687454253114915,-0.5847816190067984,-1.8583581523748134,1.0548700376553797,-2.2244332756689764,0.6887949143612166,includes zero
xgb,XGBoost,"(b) rank of |s|, sign kept",after 252-day warm-up,614,0.41801096635544444,0.99079754601227,0.996742671009772,0.0,1.67264072952029,0.1540062726545659,-0.6448955893633502,1.0579669632126139,-0.749954417903482,0.952908134672482,includes zero,1.3104117497728571,0.15688470545456723,-0.6617680811312299,1.0729182159677522,-0.7591488050586177,0.9755374920403643,includes zero
xgb,XGBoost,(c) centred rank 2F(s)-1,after 252-day warm-up,614,0.49250309693136624,0.9901960784313726,0.754071661237785,0.24592833876221498,1.1381725031383803,-0.3804619537273439,-1.502293187443287,0.7441258890683414,-1.5050497965230294,0.7413692799885991,includes zero,0.820463001653264,-0.3330640426650259,-1.4578875870173895,0.7999052985574919,-1.4660333838875437,0.7917595016873378,includes zero
xgb,XGBoost,sign(s),from the second day,865,1.0,1.0,1.0,0.0,1.515036316456086,,,,,,,1.0380406502628368,,,,,,
xgb,XGBoost,(a) proportional s/rms,from the second day,865,0.23608109507975789,22.312970541945337,1.0,0.0,0.025593639034984628,-1.4894426774211014,-2.4564674623135745,0.06381821495165513,-3.042703569793858,-0.5224178925286282,"knife-edge, includes zero",-0.1746860184812944,-1.2127266687441312,-2.1706903535320863,0.3342858219355537,-2.759739159423816,-0.254762983956176,includes zero
xgb,XGBoost,"(b) rank of |s|, sign kept",from the second day,865,0.4310432121956475,1.0,0.9930635838150289,0.0,1.5533734615575452,0.038337145101459136,-0.5912142865317946,0.6891954112602661,-0.6125211210573478,0.6678885767347129,includes zero,1.103425205306916,0.06538455504407925,-0.6135842710285381,0.7538626651654005,-0.623093555077242,0.7443533811166966,includes zero
xgb,XGBoost,(c) centred rank 2F(s)-1,from the second day,865,0.48666321048466016,1.0,0.7722543352601156,0.2277456647398844,1.2301453812950582,-0.2848909351610278,-1.1137054181049049,0.5321420229660916,-1.1019238932881472,0.5439235477828492,includes zero,0.8090268543528458,-0.22901379590999094,-1.0645921530971632,0.589054849477755,-1.0470824412977369,0.6065645612771813,includes zero
lasso_t,lasso (causally tuned),sign(s),after 252-day warm-up,614,1.0,1.0,1.0,0.0,1.8608805404500326,,,,,,,1.504599179102998,,,,,,
lasso_t,lasso (causally tuned),(a) proportional s/rms,after 252-day warm-up,614,0.11965237891296429,2.6179910270379287,1.0,0.0,0.8780660887322157,-0.9828144517178169,-2.2204068510664916,0.3866452039396582,-2.352274107375292,0.2547779476308578,includes zero,0.6543746841503472,-0.8502244949526508,-2.093844677375764,0.5253625307411368,-2.2258115206464386,0.3933956874704625,includes zero
lasso_t,lasso (causally tuned),"(b) rank of |s|, sign kept",after 252-day warm-up,614,0.42783513988360283,0.9754601226993865,1.0,0.0,1.8174468889586877,-0.04343365149134493,-0.718840558862443,0.6420577594463764,-0.7289250624290663,0.6319732558797532,includes zero,1.453134188114995,-0.051464990988002945,-0.727248806798242,0.6367904109371229,-0.7397203929131287,0.6243188248222361,includes zero
lasso_t,lasso (causally tuned),(c) centred rank 2F(s)-1,after 252-day warm-up,614,0.47111041055641223,0.9705882352941176,0.8127035830618893,0.18729641693811075,1.241900879093897,-0.6189796613561356,-1.3783952020043313,0.21939821254937442,-1.4573575352616457,0.14043587929206014,includes zero,0.9232926674523385,-0.5813065116506595,-1.3599551978758893,0.27007426237504784,-1.4326872856763668,0.19734217457457026,includes zero
lasso_t,lasso (causally tuned),sign(s),from the second day,865,1.0,1.0,1.0,0.0,1.4299995208014895,,,,,,,0.9509945558972769,,,,,,
lasso_t,lasso (causally tuned),(a) proportional s/rms,from the second day,865,0.2152203204912082,26.333967474534106,1.0,0.0,-0.6527108766161267,-2.082710397417616,-3.043863874033954,-0.41000149967864963,-3.7554192951565826,-1.1215569208012783,excludes zero,-0.7120960589060424,-1.6630906148033193,-2.618827393219544,-0.18225583549537208,-3.1439253941112666,-0.7073538363870946,excludes zero
lasso_t,lasso (causally tuned),"(b) rank of |s|, sign kept",from the second day,865,0.43542301609751305,1.0,0.9942196531791907,0.0,1.3030157080806823,-0.12698381272080717,-0.7275510161586919,0.5103331650682271,-0.7643007905098415,0.47358339071707756,includes zero,0.7955072061772676,-0.15548734972000933,-0.7841878061318327,0.49276550878389797,-0.8037402082239167,0.47321310669181404,includes zero
lasso_t,lasso (causally tuned),(c) centred rank 2F(s)-1,from the second day,865,0.46292823490785767,1.0,0.8254335260115607,0.1745664739884393,0.6487872218145236,-0.7812122989869659,-1.4766749070465504,-0.02035488999322809,-1.5420697079807038,-0.08574969092738138,"knife-edge, excludes zero",0.21667402189996707,-0.7343205339973098,-1.4301755290045541,0.03292271346498636,-1.501563781459606,-0.03846553899006544,"knife-edge, includes zero"
lasso_f,lasso (fixed 1e-4),sign(s),after 252-day warm-up,614,1.0,1.0,1.0,0.0,1.6421116219534522,,,,,,,1.286172917921326,,,,,,
lasso_f,lasso (fixed 1e-4),(a) proportional s/rms,after 252-day warm-up,614,0.11248969216447287,2.3426507716157516,1.0,0.0,0.628066427340043,-1.0140451946134093,-2.1898539402809267,0.25137004550808073,-2.279460434734899,0.16176355105410822,includes zero,0.412235004731142,-0.8739379131901839,-2.0304699168098495,0.3889684552846372,-2.136844281665005,0.2825940904294817,includes zero
lasso_f,lasso (fixed 1e-4),"(b) rank of |s|, sign kept",after 252-day warm-up,614,0.43308625669022927,0.9723926380368099,1.0,0.0,1.54321107319705,-0.09890054875640208,-0.7396307056990579,0.5465227413550103,-0.7443238388678145,0.5418296081862537,includes zero,1.1796492106533056,-0.1065237072680203,-0.7671535736581823,0.5389428657107859,-0.7519902802468265,0.5541061591221417,includes zero
lasso_f,lasso (fixed 1e-4),(c) centred rank 2F(s)-1,after 252-day warm-up,614,0.4742389463985427,0.9798994974874372,0.8517915309446255,0.1482084690553746,1.1338452195766509,-0.5082664023768013,-1.2572882991163168,0.2672613768358692,-1.2837941815894718,0.24075549436271415,includes zero,0.7985714786975866,-0.48760143922373933,-1.2437047534829015,0.3077145212524795,-1.282917399699958,0.2685018750354229,includes zero
lasso_f,lasso (fixed 1e-4),sign(s),from the second day,865,1.0,1.0,1.0,0.0,1.5268489226116586,,,,,,,1.0610851523920777,,,,,,
lasso_f,lasso (fixed 1e-4),(a) proportional s/rms,from the second day,865,0.21023251106250607,29.542096558136457,1.0,0.0,-0.7038649849552536,-2.230713907566912,-3.1413825976209533,-0.6602484580451297,-3.8011793570886945,-1.3200452175128707,excludes zero,-0.7641820729766415,-1.8252672253687192,-2.761976186401621,-0.4218325799875149,-3.2287018707499238,-0.8885582643358174,excludes zero
lasso_f,lasso (fixed 1e-4),"(b) rank of |s|, sign kept",from the second day,865,0.43269304588234947,1.0,0.9942196531791907,0.0,1.0782179799526868,-0.44863094265897185,-1.0588213649550384,0.2213524674503651,-1.1186143527683088,0.16155947963709472,includes zero,0.5885365376850733,-0.4725486147070044,-1.11206385173746,0.22749282114234087,-1.1725900505563496,0.16696662232345116,includes zero
lasso_f,lasso (fixed 1e-4),(c) centred rank 2F(s)-1,from the second day,865,0.4643597150829367,1.0,0.861271676300578,0.13641618497109825,0.5691504183851154,-0.9576985042265432,-1.817923830057297,-0.08702646808107295,-1.8283705403720134,-0.0974731783957894,excludes zero,0.1321649407758367,-0.9289202116162409,-1.7664856941614435,-0.06930467211232003,-1.7885357511201618,-0.09135472907103837,"knife-edge, excludes zero"
enet,elastic net (causally tuned),sign(s),after 252-day warm-up,614,1.0,1.0,1.0,0.0,1.2825782081659718,,,,,,,0.919006014563575,,,,,,
enet,elastic net (causally tuned),(a) proportional s/rms,after 252-day warm-up,614,0.11158477959955622,2.474238335004013,1.0,0.0,0.7695544427190114,-0.5130237654469604,-1.9112849832721717,0.9716682194750225,-1.9977157503689433,0.8852374523782509,includes zero,0.5503887595689876,-0.3686172549945874,-1.7584631630948668,1.086952447119411,-1.8241869571085858,1.021228653105692,includes zero
enet,elastic net (causally tuned),"(b) rank of |s|, sign kept",after 252-day warm-up,614,0.42597614302646253,0.9846625766871165,0.998371335504886,0.0,1.5304263824815174,0.24784817431554562,-0.48907845376176495,1.044850175652298,-0.5491538270212069,0.9847748023928562,includes zero,1.1696727754947749,0.2506667609311999,-0.48470419303308926,1.0480066703727793,-0.5466731485103795,0.9860377148954891,includes zero
enet,elastic net (causally tuned),(c) centred rank 2F(s)-1,after 252-day warm-up,614,0.4696663338257727,0.98159509202454,0.7882736156351792,0.20846905537459284,1.0623846647083623,-0.22019354345760944,-1.0482506033627834,0.6289036753059974,-1.0692907622212164,0.6078635164475645,includes zero,0.7464697680365533,-0.1725362465270217,-1.0065407034047165,0.6827188659695989,-1.0277913590236423,0.661468210350673,includes zero
enet,elastic net (causally tuned),sign(s),from the second day,865,1.0,1.0,1.0,0.0,1.0388932667415436,,,,,,,0.560808881018351,,,,,,
enet,elastic net (causally tuned),(a) proportional s/rms,from the second day,865,0.21234010489769004,25.201471496634856,1.0,0.0,-0.6272093552133565,-1.6661026219549,-2.5837780178696157,-0.16460943761328745,-3.1675958062965126,-0.7484272260401843,excludes zero,-0.6893146700682038,-1.250123551086555,-2.174875844672434,0.11069775974907685,-2.610944861922187,-0.32537125750067597,"knife-edge, includes zero"
enet,elastic net (causally tuned),"(b) rank of |s|, sign kept",from the second day,865,0.432706908813429,1.0,0.9942196531791907,0.0,0.9377008162321921,-0.10119245050935144,-0.6464969068318002,0.5073328169468493,-0.7097177179655522,0.4441120058130973,includes zero,0.44245201584705257,-0.11835686517129845,-0.6672511847187679,0.5023325343927615,-0.7390462647353584,0.43053745437617097,includes zero
enet,elastic net (causally tuned),(c) centred rank 2F(s)-1,from the second day,865,0.4607596827003916,1.0,0.8023121387283237,0.19421965317919074,0.5021582580085135,-0.53673500873303,-1.1949051929969088,0.1621769412197132,-1.2356469586857732,0.1214351755308487,includes zero,0.07249964889925672,-0.48830923211909427,-1.1314616123927153,0.20163061790254835,-1.178249082140737,0.1548431481545267,includes zero
sub_base,per-bar ridge (HAR + calendar),sign(s),after 252-day warm-up,614,1.0,1.0,1.0,0.0,1.5438531233122148,,,,,,,1.180141957937166,,,,,,
sub_base,per-bar ridge (HAR + calendar),(a) proportional s/rms,after 252-day warm-up,614,0.10353848763766557,1.666659398568346,1.0,0.0,1.1866373712988758,-0.357215752013339,-1.3336613967354054,0.648745510761472,-1.3631770147881501,0.6192298927087274,includes zero,0.9552881555493983,-0.22485380238776764,-1.2378759990613768,0.7831199394232171,-1.2328275441987524,0.7881683942858415,includes zero
sub_base,per-bar ridge (HAR + calendar),"(b) rank of |s|, sign kept",after 252-day warm-up,614,0.42904738062597664,0.9723926380368099,0.998371335504886,0.0,1.5336807910200236,-0.010172332292191166,-0.6331430139218261,0.6319421373465668,-0.6522868019309491,0.6127983493374438,includes zero,1.1787883811542574,-0.0013535767829084833,-0.6090224931445807,0.6437585802553456,-0.6464657338211626,0.6063153395787637,includes zero
sub_base,per-bar ridge (HAR + calendar),(c) centred rank 2F(s)-1,after 252-day warm-up,614,0.46800061693796546,0.9938650306748467,0.8208469055374593,0.1791530944625407,1.142905459744264,-0.40094766356795075,-1.2050801993724,0.36657256957338247,-1.1684678967092839,0.40318487223649857,includes zero,0.8108745106829524,-0.36926744725421357,-1.1784565142851786,0.4142742150717442,-1.1528091095801714,0.4399216197767515,includes zero
sub_base,per-bar ridge (HAR + calendar),sign(s),from the second day,865,1.0,1.0,1.0,0.0,1.2662317538515302,,,,,,,0.7911385905076234,,,,,,
sub_base,per-bar ridge (HAR + calendar),(a) proportional s/rms,from the second day,865,0.20382368919676241,39.77724857578115,1.0,0.0,-0.47897338691168523,-1.7452051407632154,-2.6477248208778663,0.03337154678467877,-3.5237818283111095,-0.8426854606485645,"knife-edge, includes zero",-0.5606136267279319,-1.3517522172355552,-2.2592263447206467,0.2785949400236528,-2.982099374494763,-0.4442780897504637,includes zero
sub_base,per-bar ridge (HAR + calendar),"(b) rank of |s|, sign kept",from the second day,865,0.43330763009655376,1.0,0.9907514450867052,0.0,1.259853417395956,-0.006378336455574285,-0.5551625207911572,0.5399870806178566,-0.5527437535290052,0.5424058478800087,includes zero,0.7850029679330144,-0.006135622574608979,-0.5706556953579968,0.5603150178754762,-0.5725862630246942,0.5583844502087788,includes zero
sub_base,per-bar ridge (HAR + calendar),(c) centred rank 2F(s)-1,from the second day,865,0.4650381707828673,1.0,0.8427745664739884,0.15491329479768787,0.9188152396862506,-0.34741651416527963,-1.0066940579027972,0.30248302745847827,-0.9973160557890375,0.31186102957223794,includes zero,0.46035552946334735,-0.330783061044276,-0.988863418878699,0.32651781703125204,-0.9880839391198041,0.32729729679014696,includes zero
sub_ridge,per-bar ridge (all features),sign(s),after 252-day warm-up,614,1.0,1.0,1.0,0.0,1.4578386621162167,,,,,,,1.0970391658548755,,,,,,
sub_ridge,per-bar ridge (all features),(a) proportional s/rms,after 252-day warm-up,614,0.04869633667256002,1.085013405992894,1.0,0.0,0.7273001830983634,-0.7305384790178533,-1.8620251269826487,0.5829439565517119,-2.0440209145874184,0.4009481689469421,includes zero,0.498477589714006,-0.5985615761408695,-1.7195891138778265,0.7103100646002343,-1.9074332168819732,0.5224659615960876,includes zero
sub_ridge,per-bar ridge (all features),"(b) rank of |s|, sign kept",after 252-day warm-up,614,0.43081085998127194,0.9754601226993865,0.998371335504886,0.0,1.3827407869415467,-0.07509787517467004,-0.796500304281327,0.6356342262053596,-0.7858299765546997,0.6463045539319869,includes zero,1.0280313070489937,-0.06900785880588178,-0.7846498107652178,0.642024710459792,-0.7800404280715556,0.6466340931534542,includes zero
sub_ridge,per-bar ridge (all features),(c) centred rank 2F(s)-1,after 252-day warm-up,614,0.4830455914783473,0.9798994974874372,0.7931596091205212,0.20358306188925082,0.8721821758027237,-0.585656486313493,-1.553032315378775,0.3081244026833134,-1.4794373753102994,0.3817193427517891,includes zero,0.5532429351180154,-0.5437962307368601,-1.5197260149956706,0.3660191749452229,-1.453611636418943,0.4321335535219504,includes zero
sub_ridge,per-bar ridge (all features),sign(s),from the second day,865,1.0,1.0,1.0,0.0,1.7917818475000866,,,,,,,1.324811092664954,,,,,,
sub_ridge,per-bar ridge (all features),(a) proportional s/rms,from the second day,865,0.1633929373150764,24.22036781650032,1.0,0.0,-0.0038913546047651365,-1.7956732021048518,-2.675491489641098,-0.6118737410239693,-2.9794726631857342,-0.9158549145686057,excludes zero,-0.17620264475032377,-1.5010137374152777,-2.4089873790639227,-0.3219246700781947,-2.6801028047523605,-0.5930400957666326,excludes zero
sub_ridge,per-bar ridge (all features),"(b) rank of |s|, sign kept",from the second day,865,0.4322991219334988,1.0,0.9953757225433526,0.0,1.3402002783227627,-0.45158156917732395,-1.0612538286350173,0.16356872212400253,-1.0667318604786504,0.15809069028036937,includes zero,0.848634223471454,-0.4761768691934999,-1.1082566865175933,0.154947616467702,-1.1073013548547017,0.15590294813059358,includes zero
sub_ridge,per-bar ridge (all features),(c) centred rank 2F(s)-1,from the second day,865,0.4692746806589715,1.0,0.8034682080924855,0.1930635838150289,0.6387407573141619,-1.1530410901859247,-2.0279684809960585,-0.31450088161128864,-1.9915812987605608,-0.2781136993757909,excludes zero,0.21511641100893583,-1.109694681656018,-1.9780440888047641,-0.26023248366569773,-1.9591568796463383,-0.24134527450727195,excludes zero
sub_lasso,per-bar lasso (all features),sign(s),after 252-day warm-up,614,1.0,1.0,1.0,0.0,1.4103070491272045,,,,,,,1.0473613606675454,,,,,,
sub_lasso,per-bar lasso (all features),(a) proportional s/rms,after 252-day warm-up,614,0.06880418990270748,1.5376799224203062,1.0,0.0,0.8465427617793335,-0.563764287347871,-1.712884716810018,0.7984614697418714,-1.9259900444376132,0.5853561421142761,includes zero,0.6082797135049783,-0.43908164716256703,-1.5813417868927415,0.8991178555832617,-1.7772811499083958,0.7031784925676074,includes zero
sub_lasso,per-bar lasso (all features),"(b) rank of |s|, sign kept",after 252-day warm-up,614,0.4340335811506914,0.9815950920245399,0.996742671009772,0.0,1.5593632280375829,0.14905617891037837,-0.5995476176125694,0.9168715011258244,-0.6187591433050676,0.8976599754333261,includes zero,1.1891030063535415,0.14174164568599612,-0.6263033054417116,0.9223646123574473,-0.638881320985455,0.9097865968137039,includes zero
