,straddle_short_pts,strangle_short_pts,vertical_short_pts
2022-07-26,8.799951553344727,6.5999510288238525,2.200000047683716
2022-07-27,-2.2898921966552734,0.610107421875,-2.9000000953674316
2022-07-28,5.229931831359863,2.9549317359924316,2.2750000953674316
2022-07-29,5.440038681030273,2.7900390625,2.6500000953674316
2022-08-01,7.029882431030273,6.1499998569488525,0.8798828125
2022-08-02,-4.210058212280273,-1.31005859375,-2.9000000953674316
2022-08-03,3.3199214935302734,6.1000001430511475,-2.780078411102295
2022-08-04,4.039941310882568,1.68994140625,2.3499999046325684
2022-08-05,-3.4899415969848633,-0.4899413585662842,-3.0
2022-08-08,8.639941215515137,6.3399412631988525,2.3000001907348633
2022-08-09,4.670214653015137,5.2250001430511475,-0.5547852516174316
2022-08-10,1.9597654342651367,-0.2902343273162842,2.25
2022-08-11,5.02001953125,5.375,-0.35498046875
2022-08-12,-2.8499021530151367,-0.27490234375,-2.5749998092651367
2022-08-15,3.4151368141174316,1.4651367664337158,1.9500000476837158
2022-08-16,7.099804878234863,4.749804735183716,2.3499999046325684
2022-08-17,2.2400388717651367,5.240038871765137,-3.0
2022-08-18,0.21523475646972656,-1.759765625,1.9750001430511475
2022-08-19,7.079980850219727,6.625,0.45498037338256836
2022-08-22,6.340234756469727,5.825000047683716,0.5152344703674316
2022-08-23,1.47998046875,-0.8450193405151367,2.3249998092651367
2022-08-24,1.9450197219848633,4.049999952316284,-2.10498046875
2022-08-25,-12.8701171875,-9.8701171875,-3.0
2022-08-26,-6.240087509155273,-8.590087890625,2.3499999046325684
2022-08-29,-5.139892578125,-7.564892530441284,2.424999713897705
2022-08-30,7.559911727905273,9.200000286102295,-1.6400880813598633
2022-08-31,-4.050000190734863,-6.349999904632568,2.299999713897705
2022-09-01,-10.550097465515137,-12.85009765625,2.3000001907348633
2022-09-02,7.260009765625,10.010009765625,-2.75
2022-09-06,10.839941024780273,8.389941215515137,2.4499998092651367
2022-09-07,-0.17988204956054688,2.4701173305511475,-2.6499998569488525
2022-09-08,-1.0299320220947266,-3.2299318313598633,2.1999998092651367
2022-09-09,1.0601072311401367,3.810107469558716,-2.75
2022-09-12,3.7398433685302734,1.3898437023162842,2.3500001430511475
2022-09-13,1.0399417877197266,3.5899410247802734,-2.549999713897705
2022-09-14,-12.910009384155273,-10.310009956359863,-2.5999999046325684
2022-09-15,2.5999021530151367,5.199902057647705,-2.5999999046325684
2022-09-16,6.769922256469727,4.519922256469727,2.25
2022-09-19,4.660107612609863,7.325000047683716,-2.6648924350738525
2022-09-20,11.870067596435547,10.299999713897705,1.570068359375
2022-09-21,-15.970067977905273,-18.370067596435547,2.3999996185302734
2022-09-22,-3.6100101470947266,-5.810009479522705,2.1999998092651367
2022-09-23,-0.5799808502197266,1.8700189590454102,-2.4499998092651367
2022-09-26,0.4900398254394531,3.1900391578674316,-2.6999998092651367
2022-09-27,11.859960556030273,9.7099609375,2.1499996185302734
2022-09-28,10.840038299560547,8.240038871765137,2.5999999046325684
2022-09-29,-0.36997032165527344,2.2300291061401367,-2.5999999046325684
2022-09-30,-9.479883193969727,-6.829883575439453,-2.6499996185302734
2022-10-03,-6.370068550109863,-3.570068597793579,-2.799999952316284
2022-10-04,0.42006874084472656,-1.729931354522705,2.1499996185302734
2022-10-05,-7.119970321655273,-4.519970655441284,-2.5999999046325684
2022-10-06,2.320018768310547,-0.12998056411743164,2.4499998092651367
2022-10-07,0.44008827209472656,2.890087604522705,-2.4499998092651367
2022-10-10,2.7898921966552734,5.689892768859863,-2.9000000953674316
2022-10-11,3.6099119186401367,6.109911918640137,-2.5
2022-10-12,1.8800296783447266,-0.5199706554412842,2.4000000953674316
2022-10-13,13.209912300109863,10.859911918640137,2.3500003814697266
2022-10-14,2.070068359375,-0.4799318313598633,2.549999713897705
2022-10-17,8.599950790405273,6.399950981140137,2.1999998092651367
2022-10-18,-4.72998046875,-2.22998046875,-2.5
2022-10-19,4.690088272094727,2.290087938308716,2.4000000953674316
2022-10-20,9.519970893859863,7.119970798492432,2.4000000953674316
2022-10-21,8.0,5.450000286102295,2.549999713897705
2022-10-24,1.3900880813598633,-1.159912109375,2.5500001907348633
2022-10-25,6.460107326507568,5.224999904632568,1.235107421875
2022-10-26,3.2000980377197266,5.450000047683716,-2.2499022483825684
2022-10-27,-3.0999507904052734,-0.34995102882385254,-2.75
2022-10-28,7.539941787719727,6.200000047683716,1.3399415016174316
2022-10-31,6.579980850219727,4.179980516433716,2.4000000953674316
2022-11-01,3.7000975608825684,5.224999904632568,-1.52490234375
2022-11-02,-4.110057830810547,-6.56005859375,2.4499998092651367
2022-11-03,-11.560107231140137,-13.960107564926147,2.4000000953674316
2022-11-04,-5.600049018859863,-7.850049018859863,2.25
2022-11-07,4.400048732757568,2.3750487565994263,2.0250000953674316
2022-11-08,3.910106658935547,1.5101070404052734,2.4000000953674316
2022-11-09,-0.6299324035644531,-2.879931926727295,2.25
2022-11-10,-6.420117378234863,-4.1201171875,-2.299999952316284
2022-11-11,8.279932022094727,8.150000095367432,0.12993144989013672
2022-11-14,-19.0,-21.25,2.249999761581421
2022-11-15,8.829980850219727,6.279980659484863,2.549999713897705
2022-11-16,7.990038871765137,7.124999761581421,0.8650391101837158
2022-11-17,-12.360057830810547,-9.660058498382568,-2.6999998092651367
2022-11-18,8.209912300109863,6.1349122524261475,2.075000047683716
2022-11-21,2.7350587844848633,5.0,-2.264941453933716
2022-11-22,3.669921875,1.7699220180511475,1.8999998569488525
2022-11-23,5.160009860992432,5.799999952316284,-0.6399900913238525
2022-11-25,1.2798826694488525,0.07500000111758709,1.2048826217651367
2022-11-28,-2.81494140625,-0.18994140625,-2.624999761581421
2022-11-29,4.095117092132568,1.8701171875,2.2249999046325684
2022-11-30,-11.860107421875,-14.010107517242432,2.1500000953674316
2022-12-01,5.604931831359863,4.7749998569488525,0.8299317359924316
2022-12-02,7.150049209594727,6.650000095367432,0.5000486373901367
2022-12-05,0.3599119186401367,-1.840088129043579,2.200000047683716
2022-12-06,-7.210010528564453,-9.660009860992432,2.4499998092651367
2022-12-07,3.8800783157348633,1.9050781726837158,1.9749999046325684
2022-12-08,6.560009956359863,5.775000095367432,0.7850096225738525
2022-12-09,-13.3701171875,-15.4951171875,2.125
2022-12-12,-1.5100584030151367,0.9899415969848633,-2.5
2022-12-13,11.39990234375,9.400000095367432,1.9999022483825684
2022-12-14,14.979930877685547,12.629932403564453,2.34999942779541
2022-12-15,2.0,-0.25,2.25
2022-12-16,5.660106658935547,8.160107135772705,-2.5
2022-12-19,-3.6099119186401367,-5.734911918640137,2.125
2022-12-20,4.020116806030273,1.5451171398162842,2.4749999046325684
2022-12-21,-0.3899412155151367,2.18505859375,-2.575000047683716
2022-12-22,9.310108184814453,7.110107421875,2.200000286102295
2022-12-23,-1.6200685501098633,1.0049314498901367,-2.625
2022-12-27,1.1500000953674316,-0.875,2.0250000953674316
2022-12-28,5.744970798492432,3.419970750808716,2.325000047683716
2022-12-29,5.205029487609863,4.125,1.0800292491912842
2022-12-30,-9.200000762939453,-11.349999904632568,2.1499996185302734
2023-01-03,5.160107612609863,2.7601072788238525,2.4000000953674316
2023-01-04,1.2300291061401367,-1.1699707508087158,2.4000000953674316
2023-01-05,7.450098037719727,5.47509765625,1.9749999046325684
2023-01-06,3.2300777435302734,5.924999952316284,-2.6949217319488525
2023-01-09,4.065088272094727,1.6150879859924316,2.450000047683716
2023-01-10,-2.875,-4.949999928474426,2.0749998092651367
2023-01-11,-3.8851070404052734,-5.710107326507568,1.8250000476837158
2023-01-12,5.680078506469727,6.724999904632568,-1.044921875
2023-01-13,2.5849123001098633,4.449999928474426,-1.8650879859924316
2023-01-17,2.1949706077575684,3.875,-1.6800293922424316
2023-01-18,-4.364892959594727,-6.639892578125,2.2749998569488525
2023-01-19,-9.199902534484863,-11.14990246295929,1.9499999284744263
2023-01-20,0.6898927688598633,-1.3351073265075684,2.0250000953674316
2023-01-23,-1.31005859375,1.31494140625,-2.625
2023-01-24,3.4999513626098633,4.375,-0.8750488758087158
2023-01-25,1.780029296875,4.130029201507568,-2.3499999046325684
2023-01-26,-3.554931640625,-0.7799317836761475,-2.7749998569488525
2023-01-27,-11.389941215515137,-8.664941549301147,-2.7249999046325684
2023-01-30,6.570019721984863,6.625,-0.05498027801513672
2023-01-31,-18.300098419189453,-20.300097703933716,1.999999761581421
2023-02-01,11.309961318969727,9.009961128234863,2.3000001907348633
2023-02-02,-3.8597660064697266,-6.009765625,2.1500000953674316
2023-02-03,9.920019149780273,9.100000143051147,0.8200194835662842
2023-02-06,1.8199214935302734,-0.43007826805114746,2.25
2023-02-07,5.75,3.4499998092651367,2.3000001907348633
2023-02-08,6.240137100219727,6.650000095367432,-0.4098634719848633
2023-02-09,7.350000381469727,5.125,2.2249999046325684
2023-02-10,-1.8599605560302734,0.8150391578674316,-2.6750001907348633
2023-02-13,0.10996103286743164,-1.8650388717651367,1.9749999046325684
2023-02-14,4.079883098602295,2.079882860183716,2.000000238418579
2023-02-15,-5.200097560882568,-2.425097703933716,-2.7749998569488525
2023-02-16,0.30991172790527344,-2.1400880813598633,2.4499998092651367
2023-02-17,0.8099117279052734,3.2599120140075684,-2.450000047683716
2023-02-21,6.140088081359863,3.640087842941284,2.5
2023-02-22,2.699951171875,0.199951171875,2.5
2023-02-23,0.070068359375,-1.9799317121505737,2.0500001907348633
2023-02-24,9.159960746765137,7.125,2.0349607467651367
2023-02-27,5.410009860992432,5.299999952316284,0.11000990867614746
2023-02-28,2.7999024391174316,0.5999021530151367,2.200000286102295
2023-03-01,1.610107421875,4.2101075649261475,-2.5999999046325684
2023-03-02,5.89990234375,3.724902391433716,2.174999952316284
2023-03-03,6.910107612609863,4.860107421875,2.0500001907348633
2023-03-06,2.580078125,4.075000047683716,-1.4949219226837158
2023-03-07,6.529882907867432,5.700000047683716,0.8298828601837158
2023-03-08,-10.060009956359863,-7.160009741783142,-2.9000000953674316
2023-03-09,10.479930877685547,11.25,-0.7700686454772949
2023-03-10,4.990087509155273,2.8900880813598633,2.0999999046325684
2023-03-13,5.110010147094727,7.810009479522705,-2.6999998092651367
2023-03-14,-23.690038681030273,-25.840039014816284,2.1499998569488525
2023-03-15,11.270068168640137,8.970068454742432,2.299999713897705
2023-03-16,8.669970512390137,6.775000095367432,1.894970417022705
2023-03-17,4.289892196655273,6.939892292022705,-2.6500000953674316
2023-03-20,1.1299314498901367,4.129931688308716,-3.0
2023-03-21,4.054883003234863,1.7048828601837158,2.3499999046325684
2023-03-22,-51.93002891540527,-49.18002939224243,-2.75
2023-03-23,4.380027770996094,2.080029010772705,2.299999713897705
2023-03-24,9.560009956359863,7.510009765625,2.0500001907348633
2023-03-27,-5.294970989227295,-7.6949708461761475,2.3999998569488525
2023-03-28,-4.195019245147705,-1.4700194597244263,-2.7249999046325684
2023-03-29,4.264941692352295,4.550000190734863,-0.28505849838256836
2023-03-30,4.944921970367432,2.944921851158142,2.0
2023-03-31,5.43994140625,3.439941167831421,2.000000238418579
2023-04-03,5.659765243530273,3.8249999284744263,1.8347654342651367
2023-04-04,-4.375097751617432,-1.7750976085662842,-2.6000001430511475
2023-04-05,0.020116806030273438,3.045117139816284,-3.0250000953674316
2023-04-06,0.32998037338256836,3.004980444908142,-2.6750001907348633
2023-04-10,-3.3848628997802734,-0.30986320972442627,-3.0749999284744263
2023-04-11,-5.885058403015137,-8.460058689117432,2.575000047683716
2023-04-12,6.550048828125,4.400048732757568,2.1500000953674316
2023-04-13,2.1702146530151367,3.8000000715255737,-1.6297850608825684
2023-04-14,-0.9401369094848633,2.084863305091858,-3.024999976158142
2023-04-17,-0.7698240280151367,1.80517578125,-2.575000047683716
2023-04-18,5.820116996765137,3.674999952316284,2.1451172828674316
2023-04-19,4.720019340515137,2.195019483566284,2.5250000953674316
2023-04-20,-7.490038871765137,-4.590039014816284,-2.8999998569488525
2023-04-21,2.2799806594848633,0.60498046875,1.6749999523162842
2023-04-24,2.6849608421325684,0.9099608659744263,1.774999976158142
2023-04-25,-1.9201173782348633,-3.845117211341858,1.9250000715255737
2023-04-26,5.310009956359863,3.3850096464157104,1.9250000715255737
2023-04-27,5.199902534484863,3.574902296066284,1.625
2023-04-28,-2.6799802780151367,0.27001941204071045,-2.9499998092651367
2023-05-01,2.7451171875,3.125,-0.3798828125
2023-05-02,1.580078125,4.605078220367432,-3.0250000953674316
2023-05-03,6.700000762939453,9.450000286102295,-2.75
2023-05-04,3.2699708938598633,4.7749998569488525,-1.5050292015075684
2023-05-05,3.0,0.7000000476837158,2.299999952316284
2023-05-08,1.8298826217651367,3.0000000596046448,-1.1701171398162842
2023-05-09,-1.7550783157348633,-1.7550780773162842,0.0
2023-05-10,3.89013671875,1.4401367902755737,2.4499998092651367
2023-05-11,4.454882621765137,2.5048828125,1.9499999284744263
2023-05-12,-7.505078315734863,-4.930078148841858,-2.575000286102295
2023-05-15,2.8202152252197266,2.4250000417232513,0.39521491527557373
2023-05-16,-10.900097846984863,-7.60009765625,-3.3000000715255737
2023-05-17,2.6549806594848633,0.47998046875,2.174999952316284
2023-05-18,-7.249804496765137,-9.324804544448853,2.075000047683716
2023-05-19,4.620019912719727,2.320019483566284,2.3000001907348633
2023-05-22,3.2798824310302734,1.1798827648162842,2.0999999046325684
2023-05-23,-2.6949219703674316,-0.044921875,-2.6500000953674316
2023-05-24,-1.509765625,-3.459765911102295,1.950000286102295
2023-05-25,-1.3952150344848633,1.3547849655151367,-2.75
2023-05-26,6.249804496765137,4.399999976158142,1.849804401397705
2023-05-30,5.279980659484863,3.350000023841858,1.9299802780151367
2023-05-31,0.7800779342651367,-1.3199219703674316,2.1000001430511475
2023-06-01,4.97998046875,3.5,1.479980230331421
2023-06-02,3.4701170921325684,3.9749999046325684,-0.5048828125
2023-06-05,4.065039157867432,3.6250001192092896,0.4400390386581421
2023-06-06,3.5250978469848633,2.849999964237213,0.6750977039337158
2023-06-07,2.2200193405151367,-0.07998049259185791,2.299999952316284
2023-06-08,0.81982421875,2.450000047683716,-1.6301755905151367
2023-06-09,-1.1901369094848633,1.759863257408142,-2.950000047683716
2023-06-12,2.0198240280151367,0.24482417106628418,1.7750000953674316
2023-06-13,1.615234375,3.575000047683716,-1.9597656726837158
2023-06-14,7.710156440734863,5.360156297683716,2.3499999046325684
2023-06-15,4.189844131469727,1.6398437023162842,2.549999952316284
2023-06-16,1.6398439407348633,4.389843702316284,-2.75
2023-06-20,3.4349608421325684,1.159960925579071,2.2750000953674316
2023-06-21,-4.31005859375,-1.3100586533546448,-3.0
2023-06-22,-6.76513671875,-4.215136766433716,-2.549999952316284
2023-06-23,3.9300780296325684,3.399999976158142,0.5300779342651367
2023-06-26,-5.80517578125,-8.380175828933716,2.575000047683716
2023-06-27,-1.7648439407348633,1.260156273841858,-3.0250000953674316
2023-06-28,-1.60986328125,-3.334863305091858,1.725000023841858
2023-06-29,-0.9899411201477051,1.410058617591858,-2.3999998569488525
2023-06-30,2.7298827171325684,0.3048830032348633,2.424999713897705
2023-07-03,-0.21484375,0.24999999441206455,-0.46484375
2023-07-05,0.69482421875,-1.730175793170929,2.424999952316284
2023-07-06,2.91015625,1.975000023841858,0.9351563453674316
2023-07-07,-10.499804496765137,-12.949804663658142,2.4499998092651367
2023-07-10,-0.25478506088256836,-2.004785180091858,1.7500001192092896
2023-07-11,-4.309765815734863,-6.009765625,1.7000000476837158
2023-07-12,4.514843940734863,4.6000001430511475,-0.08515620231628418
2023-07-13,5.884961128234863,3.5,2.384960889816284
2023-07-14,5.105077743530273,3.4300780296325684,1.6749999523162842
2023-07-17,-1.0849609375,1.9150391817092896,-3.0000001192092896
2023-07-18,0.12998056411743164,3.179980516433716,-3.049999952316284
2023-07-19,0.59521484375,-1.65478515625,2.25
2023-07-20,1.0798826217651367,-0.8951172828674316,1.9750001430511475
2023-07-21,2.21484375,4.300000071525574,-2.0851563215255737
2023-07-24,0.6598634719848633,-1.51513671875,2.1750001907348633
2023-07-25,-2.7150392532348633,0.15996086597442627,-2.875
2023-07-26,1.1500000953674316,-1.2000000476837158,2.3500001430511475
2023-07-27,4.510156154632568,2.460156202316284,2.049999952316284
2023-07-28,3.7200193405151367,1.9200196266174316,1.7999999523162842
2023-07-31,-4.3349609375,-6.0849608182907104,1.7499998807907104
2023-08-01,1.5049805641174316,2.975000023841858,-1.4700194597244263
2023-08-02,-0.7401371002197266,1.9348633289337158,-2.6750001907348633
2023-08-03,2.5401368141174316,3.825000047683716,-1.2848632335662842
2023-08-04,1.52978515625,4.104785203933716,-2.575000286102295
2023-08-07,-3.43994140625,-5.18994140625,1.75
2023-08-08,1.4951171875,3.424999952316284,-1.9298827648162842
2023-08-09,-16.7900390625,-13.640039086341858,-3.149999976158142
2023-08-10,8.130078315734863,5.530078172683716,2.6000001430511475
2023-08-11,1.599804401397705,4.4498045444488525,-2.8500001430511475
2023-08-14,-4.47021484375,-6.645214796066284,2.174999952316284
2023-08-15,5.840137481689453,6.525000095367432,-0.6848630905151367
2023-08-16,2.7800779342651367,5.805078029632568,-3.0250000953674316
2023-08-17,3.3098630905151367,6.125,-2.815136671066284
2023-08-18,7.259961128234863,5.3500001430511475,1.9099609851837158
2023-08-21,5.245019912719727,3.1700196266174316,2.075000047683716
2023-08-22,4.374804496765137,2.074804663658142,2.299999713897705
2023-08-23,1.6597657203674316,3.625,-1.9652342796325684
2023-08-24,-11.739941120147705,-8.989941358566284,-2.749999761581421
2023-08-25,-1.5400390625,-3.6400389671325684,2.1000001430511475
2023-08-28,-2.06005859375,-4.035058498382568,1.9749999046325684
2023-08-29,3.6548829078674316,3.6750000715255737,-0.02011728286743164
2023-08-30,5.295117378234863,3.6249998807907104,1.6701172590255737
2023-08-31,-1.33984375,-3.514843702316284,2.174999952316284
2023-09-01,4.35498046875,2.4799803495407104,1.8750001192092896
2023-09-05,1.9300780296325684,-0.669921875,2.5999999046325684
2023-09-06,0.9200196266174316,3.470019578933716,-2.549999952316284
2023-09-07,4.559863090515137,2.950000047683716,1.609863042831421
2023-09-08,-2.8402342796325684,-4.465234339237213,1.625
2023-09-11,1.5849609375,2.3249999284744263,-0.7400389909744263
2023-09-12,3.0500974655151367,1.1500976085662842,1.9000000953674316
2023-09-13,3.06005859375,0.7600586414337158,2.3000001907348633
2023-09-14,4.474902153015137,2.974902391433716,1.5
2023-09-15,0.46982431411743164,3.325000047683716,-2.855175733566284
2023-09-18,1.1452150344848633,2.0,-0.8547849655151367
2023-09-19,0.9748048782348633,2.549999952316284,-1.5751953125
2023-09-20,-13.399805068969727,-15.599804878234863,2.1999998092651367
2023-09-21,-2.875,-0.3250000476837158,-2.549999713897705
2023-09-22,-12.889941215515137,-15.339941501617432,2.450000047683716
2023-09-25,-4.139941215515137,-1.5899415016174316,-2.549999952316284
2023-09-26,4.170214653015137,1.72021484375,2.450000047683716
2023-09-27,3.8097658157348633,1.5597658157348633,2.25
2023-09-28,-2.4498043060302734,-4.9498045444488525,2.5
2023-09-29,9.5498046875,7.199804782867432,2.3499999046325684
2023-10-02,-5.540136814117432,-7.89013671875,2.3499999046325684
2023-10-03,-1.2001953125,1.5998046398162842,-2.799999952316284
2023-10-04,4.450000762939453,2.3500001430511475,2.1000001430511475
2023-10-05,5.889941215515137,3.389941453933716,2.5
2023-10-06,-4.549999713897705,-6.674999952316284,2.125000238418579
2023-10-09,5.939844131469727,4.350000023841858,1.58984375
2023-10-10,4.690234184265137,2.5902342796325684,2.0999999046325684
2023-10-11,-0.6001954078674316,-3.1501952409744263,2.549999952316284
2023-10-12,2.4651365280151367,4.6249998807907104,-2.1598634719848633
2023-10-13,6.870214462280273,4.620214939117432,2.25
2023-10-16,-0.22011756896972656,-2.4701173305511475,2.25
2023-10-17,-1.7751951217651367,0.5748047828674316,-2.3499999046325684
2023-10-18,7.60009765625,5.10009765625,2.5
2023-10-19,7.649999618530273,7.425000190734863,0.22499990463256836
2023-10-20,-2.1898441314697266,-4.2398436069488525,2.049999952316284
2023-10-23,7.0400390625,4.490039110183716,2.549999952316284
2023-10-24,3.7051753997802734,1.1551756858825684,2.549999952316284
2023-10-25,3.77001953125,1.6200194358825684,2.1500000953674316
2023-10-26,-10.070019721984863,-7.345019578933716,-2.7249999046325684
2023-10-27,6.079882621765137,6.3999998569488525,-0.3201172351837158
2023-10-30,-2.4801759719848633,0.36982429027557373,-2.8499999046325684
2023-10-31,4.249804496765137,3.325000047683716,0.9248046875
2023-11-01,6.559863090515137,6.599999904632568,-0.04013657569885254
2023-11-02,0.8702149391174316,-1.02978515625,1.899999976158142
2023-11-03,-1.7601561546325684,-3.6851561665534973,1.9249999523162842
2023-11-06,-2.154980421066284,0.9200194776058197,-3.0749999284744263
2023-11-07,-2.3951168060302734,0.30488288402557373,-2.6999998092651367
2023-11-08,1.1702148914337158,-0.35478511452674866,1.524999976158142
2023-11-09,3.6999025344848633,3.450000047683716,0.24990224838256836
2023-11-10,5.534765720367432,3.259765625,2.2750000953674316
2023-11-13,0.7498044967651367,-1.3501953482627869,2.1000001430511475
2023-11-14,-3.8498048782348633,-6.199804663658142,2.3499999046325684
2023-11-15,-2.4201173782348633,0.45488274097442627,-2.875
2023-11-16,-3.4402341842651367,-0.8902343511581421,-2.5500001907348633
2023-11-17,3.52001953125,0.9700194597244263,2.5500001907348633
2023-11-20,-3.1951169967651367,-5.320117175579071,2.125
2023-11-21,2.0399413108825684,1.9999999403953552,0.03994131088256836
2023-11-22,1.0451173782348633,2.524999976158142,-1.4798827171325684
2023-11-24,1.3898439407348633,0.05000000074505806,1.33984375
2023-11-27,-0.7698240280151367,2.4500001072883606,-3.2198243141174316
2023-11-28,-1.1151366233825684,-2.64013671875,1.524999976158142
2023-11-29,4.219922065734863,2.4449217915534973,1.7750000953674316
2023-11-30,-17.374804496765137,-19.249804735183716,1.875
2023-12-01,5.404882907867432,3.7750000953674316,1.6298828125
2023-12-04,-0.5047855377197266,-2.5297852158546448,2.0249998569488525
2023-12-05,1.6551756858825684,2.350000023841858,-0.69482421875
2023-12-06,-0.41015625,2.239843726158142,-2.6500000953674316
2023-12-07,3.5601563453674316,2.375,1.185156226158142
2023-12-08,4.1201171875,1.970117211341858,2.1500000953674316
2023-12-11,-3.2649412155151367,-0.7149413824081421,-2.5500001907348633
2023-12-12,2.9751954078674316,2.125,0.8501954078674316
2023-12-13,-8.539844512939453,-5.914843797683716,-2.625000238418579
2023-12-14,0.6501951217651367,3.100000023841858,-2.4498047828674316
2023-12-15,1.6100587844848633,-0.31494140625,1.9249999523162842
2023-12-18,-4.989941596984863,-2.464941442012787,-2.5250000953674316
2023-12-19,-4.445116996765137,-1.670117199420929,-2.7749998569488525
2023-12-20,-0.49990272521972656,-2.949902057647705,2.4499998092651367
2023-12-21,2.0500001907348633,-0.2999999523162842,2.3500001430511475
2023-12-22,0.9298830032348633,3.929882764816284,-3.0
2023-12-26,-0.19999980926513672,-2.424999952316284,2.2249999046325684
2023-12-27,-1.5550785064697266,1.4449217915534973,-3.0
2023-12-28,4.125097751617432,1.4000977277755737,2.7250001430511475
2023-12-29,4.230077743530273,2.080078125,2.1500000953674316
2024-01-02,-11.830078125,-9.380078196525574,-2.450000286102295
2024-01-03,2.1100587844848633,0.03505873680114746,2.0749998092651367
2024-01-04,-6.269824028015137,-2.869824230670929,-3.4000000953674316
2024-01-05,-4.565234184265137,-2.040234327316284,-2.5250000953674316
2024-01-08,-2.2400388717651367,-4.390038967132568,2.1500000953674316
2024-01-09,4.099999904632568,2.125,1.9749999046325684
2024-01-10,3.5998048782348633,1.7248048782348633,1.875
2024-01-11,1.8097658157348633,4.659765720367432,-2.8499999046325684
2024-01-12,2.3699216842651367,0.21992182731628418,2.1500000953674316
2024-01-16,-5.10498046875,-2.404980421066284,-2.700000047683716
2024-01-17,-8.484960556030273,-10.359960913658142,1.8750001192092896
2024-01-18,4.785058498382568,2.985058546066284,1.7999999523162842
2024-01-19,2.014941692352295,4.300000190734863,-2.2850584983825684
2024-01-22,0.68017578125,-1.4948242902755737,2.1750001907348633
2024-01-23,1.1749019622802734,3.424999952316284,-2.2500977516174316
2024-01-24,4.999804496765137,2.8748046159744263,2.125
2024-01-25,-8.210156440734863,-5.4101561307907104,-2.8000001907348633
2024-01-26,4.954785346984863,3.9750001430511475,0.9797852039337158
2024-01-29,3.9698243141174316,4.950000047683716,-0.9801757335662842
2024-01-30,0.02021503448486328,3.0452149510383606,-3.0249998569488525
2024-01-31,-4.550097465515137,-6.950097560882568,2.4000000953674316
2024-02-01,-0.06494140625,2.6350585222244263,-2.6999998092651367
2024-02-02,-9.540136337280273,-6.590136647224426,-2.9499998092651367
2024-02-05,-1.8399415016174316,-3.93994140625,2.0999999046325684
2024-02-06,-3.6299805641174316,-0.6799805164337158,-2.950000047683716
2024-02-07,5.514941215515137,3.4749999046325684,2.0399415493011475
2024-02-08,2.9601564407348633,2.6999999284744263,0.26015615463256836
2024-02-09,3.4651365280151367,1.7151366472244263,1.7499998807907104
2024-02-12,1.83984375,2.75,-0.91015625
2024-02-13,-21.26992177963257,-18.39492177963257,-2.875
2024-02-14,-3.5201172828674316,-1.0451171398162842,-2.4750001430511475
2024-02-15,1.320019245147705,3.6750000715255737,-2.354980707168579
2024-02-16,-1.5301761627197266,-3.755175828933716,2.2249999046325684
2024-02-20,6.440234184265137,4.449999809265137,1.990234375
2024-02-21,-19.599804878234863,-21.699804663658142,2.0999999046325684
2024-02-22,5.370214462280273,4.799999952316284,0.5702147483825684
2024-02-23,4.574804782867432,3.825000047683716,0.7498047351837158
2024-02-26,-5.245214939117432,-2.34521484375,-2.9000000953674316
2024-02-27,1.7948246002197266,2.5,-0.7051756381988525
2024-02-28,5.084765434265137,3.1847656965255737,1.899999976158142
2024-02-29,0.2799806594848633,-1.64501953125,1.9249999523162842
2024-03-01,3.7199220657348633,3.475000023841858,0.24492192268371582
2024-03-04,-8.974804878234863,-6.199804782867432,-2.7749998569488525
2024-03-05,-11.574902534484863,-13.974902391433716,2.3999998569488525
2024-03-06,5.140233993530273,2.990234375,2.1500000953674316
2024-03-07,4.565136909484863,2.26513671875,2.299999952316284
2024-03-08,9.289941787719727,6.889941692352295,2.4000000953674316
2024-03-11,3.2850584983825684,1.6350586414337158,1.6499998569488525
2024-03-12,1.7200193405151367,4.200000047683716,-2.47998046875
2024-03-13,-2.0350589752197266,0.4899415969848633,-2.5250000953674316
2024-03-14,-12.029980659484863,-9.279980421066284,-2.75
2024-03-15,5.939844131469727,3.639843702316284,2.3000001907348633
2024-03-18,-5.055078029632568,-1.830078125,-3.2249999046325684
2024-03-19,-7.484765529632568,-4.809765577316284,-2.674999952316284
2024-03-20,10.420116424560547,8.799999952316284,1.620116949081421
2024-03-21,-2.72021484375,0.20478510856628418,-2.924999952316284
2024-03-22,4.93017578125,2.4801758527755737,2.450000047683716
2024-03-25,3.264941692352295,0.56494140625,2.700000286102295
2024-03-26,-10.069921970367432,-12.794921875,2.7249999046325684
2024-03-27,-11.440234184265137,-13.465234518051147,2.0250000953674316
2024-03-28,-0.5999021530151367,2.1500978469848633,-2.75
2024-04-01,2.1799802780151367,-0.14501953125,2.325000047683716
2024-04-02,6.06494140625,3.8399415016174316,2.2249999046325684
2024-04-03,1.509765625,-0.46523427963256836,1.9750001430511475
2024-04-04,7.009961128234863,4.7099609375,2.3000001907348633
2024-04-05,5.460156440734863,7.599999904632568,-2.139843463897705
2024-04-08,-2.2098631858825684,-4.334863305091858,2.125
2024-04-09,-0.6101570129394531,1.9398436546325684,-2.5500001907348633
2024-04-10,13.259862899780273,11.649999618530273,1.60986328125
2024-04-11,1.7100586891174316,-0.6399414539337158,2.3500001430511475
2024-04-12,-1.6101560592651367,1.08984375,-2.6999998092651367
