date,oracle 10:00,oracle 10:30,oracle 11:00,oracle 11:30,oracle 12:00,oracle 12:30,oracle 13:00,oracle 13:30,oracle 14:00,oracle 14:30,oracle 15:00,oracle 15:30,always short 10:00,always short 10:30,always short 11:00,always short 11:30,always short 12:00,always short 12:30,always short 13:00,always short 13:30,always short 14:00,always short 14:30,always short 15:00,always short 15:30
2020-02-10,-7.840087890625,-3.7900880575180054,-4.3400880098342896,-5.290087819099426,-5.740087866783142,-6.315087795257568,-6.965087890625,-7.865087866783142,-8.040087938308716,-8.340087831020355,-4.390087902545929,-0.2400878369808197,-7.840087890625,-3.7900880575180054,-4.3400880098342896,-5.290087819099426,-5.740087866783142,-6.315087795257568,-6.965087890625,-7.865087866783142,-8.040087938308716,-8.340087831020355,-4.390087902545929,-0.2400878369808197
2020-02-12,7.075000047683716,2.600048780441284,2.575048804283142,5.524999976158142,5.125000059604645,4.500000059604645,4.524999976158142,-0.074951171875,3.7250000536441803,3.1749999821186066,2.4499999582767487,1.574999988079071,7.075000047683716,2.600048780441284,2.575048804283142,5.524999976158142,5.125000059604645,4.500000059604645,4.524999976158142,-0.074951171875,3.7250000536441803,3.1749999821186066,2.4499999582767487,1.574999988079071
2020-02-14,3.9400877952575684,7.215087890625,6.440087914466858,5.590087890625,-4.815087735652924,0.4400879144668579,0.590087890625,0.36508792638778687,-4.584912180900574,-0.9599122405052185,-1.7849120497703552,-2.834912121295929,3.9400877952575684,7.215087890625,6.440087914466858,5.590087890625,4.815087735652924,0.4400879144668579,0.590087890625,0.36508792638778687,-4.584912180900574,-0.9599122405052185,-1.7849120497703552,-2.834912121295929
2020-02-18,8.5,4.309960842132568,7.409960865974426,-1.3900392055511475,-2.1900391578674316,0.8599609136581421,0.3349608778953552,4.084960997104645,3.8099608421325684,3.050000011920929,2.5,1.725000023841858,8.5,4.309960842132568,7.409960865974426,-1.3900392055511475,-2.1900391578674316,0.8599609136581421,0.3349608778953552,4.084960997104645,3.8099608421325684,3.050000011920929,2.5,1.725000023841858
2020-02-19,5.8250977993011475,5.200097560882568,5.174999952316284,1.0499023795127869,5.174999892711639,0.5499023795127869,-0.15009769797325134,-0.5000977516174316,3.799999952316284,-1.3000976741313934,-1.8750976920127869,1.6749999672174454,5.8250977993011475,5.200097560882568,5.174999952316284,1.0499023795127869,5.174999892711639,0.5499023795127869,-0.15009769797325134,-0.5000977516174316,3.799999952316284,-1.3000976741313934,-1.8750976920127869,1.6749999672174454
2020-02-21,13.450000047683716,12.09999966621399,10.399999856948853,-2.9999998807907104,-2.0999999046325684,-7.449999809265137,-6.75,9.150000095367432,6.299999952316284,7.450000047683716,6.424999833106995,2.200000047683716,13.450000047683716,12.09999966621399,10.399999856948853,2.9999998807907104,2.0999999046325684,7.449999809265137,6.75,9.150000095367432,6.299999952316284,7.450000047683716,6.424999833106995,2.200000047683716
2020-02-24,0.139892578125,2.7398924827575684,1.7101078033447266,-3.3398923873901367,-7.589892864227295,-16.700000286102295,-16.200000286102295,16.5,-9.189892768859863,-1.7898924350738525,10.010107517242432,-6.110107421875,0.139892578125,2.7398924827575684,-1.7101078033447266,3.3398923873901367,7.589892864227295,16.700000286102295,16.200000286102295,16.5,9.189892768859863,1.7898924350738525,-10.010107517242432,-6.110107421875
2020-02-26,5.6601080894470215,21.660107135772705,29.160107135772705,37.41010808944702,14.210107803344727,-0.7398929595947266,6.010107040405273,1.7101078033447266,23.160107612609863,16.28989315032959,15.25,7.939892530441284,-5.6601080894470215,-21.660107135772705,-29.160107135772705,-37.41010808944702,-14.210107803344727,0.7398929595947266,-6.010107040405273,-1.7101078033447266,23.160107612609863,16.28989315032959,15.25,7.939892530441284
2020-02-28,3.280029296875,-13.969970703125,-4.780029296875,-10.130029678344727,-19.380029678344727,-23.280029296875,-33.43002891540527,-15.730029106140137,12.469970703125,15.469969749450684,0.5699706077575684,36.86997032165527,3.280029296875,-13.969970703125,4.780029296875,10.130029678344727,19.380029678344727,23.280029296875,33.43002891540527,15.730029106140137,-12.469970703125,-15.469969749450684,-0.5699706077575684,-36.86997032165527
2020-03-02,-70.72998142242432,-78.57998085021973,-57.62998008728027,-31.929980278015137,18.22998046875,32.779980182647705,23.429980754852295,-45.82998037338257,35.67998027801514,-45.02998065948486,-61.22998046875,40.57998061180115,-70.72998142242432,-78.57998085021973,-57.62998008728027,-31.929980278015137,-18.22998046875,-32.779980182647705,-23.429980754852295,-45.82998037338257,-35.67998027801514,-45.02998065948486,-61.22998046875,-40.57998061180115
2020-03-04,-40.870118141174316,-19.070116996765137,-40.82011795043945,-32.02011680603027,-44.37011766433716,-35.82011699676514,-25.72011709213257,-15.570116996765137,-18.02011728286743,-11.270117282867432,-17.220117568969727,-2.6201171875,-40.870118141174316,-19.070116996765137,-40.82011795043945,-32.02011680603027,-44.37011766433716,-35.82011699676514,-25.72011709213257,-15.570116996765137,-18.02011728286743,-11.270117282867432,-17.220117568969727,-2.6201171875
2020-03-06,16.079882621765137,-37.92988300323486,44.02988243103027,24.829883575439453,-16.079882621765137,1.1701164245605469,-9.279882431030273,-15.029882431030273,4.770116806030273,9.1201171875,35.22011661529541,26.420116901397705,16.079882621765137,37.92988300323486,44.02988243103027,24.829883575439453,16.079882621765137,-1.1701164245605469,9.279882431030273,15.029882431030273,-4.770116806030273,-9.1201171875,-35.22011661529541,-26.420116901397705
2020-03-09,32.11005878448486,8.160058975219727,34.81005668640137,0.41005897521972656,-22.28994083404541,-6.08994197845459,0.68994140625,-9.610058784484863,-35.56005859375,42.64999961853027,27.910058975219727,0.5100584030151367,32.11005878448486,8.160058975219727,34.81005668640137,0.41005897521972656,-22.28994083404541,-6.08994197845459,-0.68994140625,9.610058784484863,35.56005859375,42.64999961853027,27.910058975219727,0.5100584030151367
2020-03-11,3.179882049560547,14.079882621765137,-13.579882621765137,35.32988262176514,16.979883193969727,10.8798828125,29.429883003234863,28.429883003234863,29.979883193969727,39.02011775970459,28.6201171875,18.670116901397705,3.179882049560547,14.079882621765137,13.579882621765137,35.32988262176514,16.979883193969727,10.8798828125,29.429883003234863,28.429883003234863,29.979883193969727,39.02011775970459,28.6201171875,18.670116901397705
2020-03-13,-56.57001876831055,44.120018005371094,93.02001953125,-107.62001991271973,-111.62001991271973,-116.27001953125,96.07001972198486,70.52001953125,69.02001953125,102.17001914978027,,,-56.57001876831055,-44.120018005371094,-93.02001953125,-107.62001991271973,-111.62001991271973,-116.27001953125,-96.07001972198486,-70.52001953125,-69.02001953125,-102.17001914978027,,
2020-03-16,45.72988319396973,32.6298828125,-19.57011604309082,-69.2201156616211,-53.47011756896973,-29.970117568969727,-15.470117568969727,-30.42011833190918,-22.1201171875,23.77011775970459,,,45.72988319396973,32.6298828125,-19.57011604309082,-69.2201156616211,-53.47011756896973,-29.970117568969727,-15.470117568969727,-30.42011833190918,-22.1201171875,-23.77011775970459,,
2020-03-18,-65.0000991821289,-45.90009689331055,-73.19999885559082,-50.34990119934082,-59.95009803771973,-52.44990158081055,-21.99990177154541,9.250099182128906,,,,,65.0000991821289,45.90009689331055,73.19999885559082,50.34990119934082,59.95009803771973,52.44990158081055,21.99990177154541,-9.250099182128906,,,,
2020-03-20,25.280078887939453,61.830078125,93.43007850646973,35.78007793426514,37.68007850646973,1.9800777435302734,26.630078315734863,30.18007755279541,40.18007850646973,11.530077934265137,14.269922256469727,,-25.280078887939453,-61.830078125,-93.43007850646973,-35.78007793426514,-37.68007850646973,-1.9800777435302734,-26.630078315734863,-30.18007755279541,-40.18007850646973,-11.530077934265137,14.269922256469727,
2020-03-23,39.04990196228027,40.29990005493164,-62.49990177154541,-47.100098609924316,-44.15009784698486,-59.44999980926514,21.349902153015137,41.29990196228027,,46.94990158081055,,,39.04990196228027,40.29990005493164,62.49990177154541,47.100098609924316,44.15009784698486,59.44999980926514,21.349902153015137,41.29990196228027,,46.94990158081055,,
2020-03-25,30.93994140625,28.789939880371094,54.589942932128906,48.689940452575684,48.73994159698486,25.310059547424316,11.660058975219727,-21.389941215515137,25.93994140625,-26.43994140625,39.23994159698486,37.389941692352295,30.93994140625,28.789939880371094,54.589942932128906,48.689940452575684,48.73994159698486,25.310059547424316,11.660058975219727,-21.389941215515137,-25.93994140625,-26.43994140625,-39.23994159698486,-37.389941692352295
2020-03-27,61.39999866485596,55.530029296875,53.55000019073486,43.219970703125,46.88002872467041,48.15000057220459,34.31997203826904,38.41997146606445,18.219970703125,8.11997127532959,-5.480030059814453,-36.530029296875,61.39999866485596,55.530029296875,53.55000019073486,43.219970703125,46.88002872467041,48.15000057220459,34.31997203826904,38.41997146606445,18.219970703125,8.11997127532959,-5.480030059814453,-36.530029296875
2020-03-30,-12.99990177154541,1.3500986099243164,-3.7499027252197266,18.800097465515137,14.35009765625,17.35009765625,20.85009765625,14.300097465515137,1.0500974655151367,2.800097942352295,11.950097560882568,3.850097179412842,-12.99990177154541,1.3500986099243164,-3.7499027252197266,18.800097465515137,14.35009765625,17.35009765625,20.85009765625,14.300097465515137,1.0500974655151367,2.800097942352295,11.950097560882568,3.850097179412842
2020-03-31,28.140088081359863,0.14008712768554688,-2.4099111557006836,-13.659912109375,-10.00991153717041,10.290088653564453,18.19008731842041,26.390087604522705,7.840087413787842,5.74008846282959,3.2400879859924316,15.609911918640137,28.140088081359863,0.14008712768554688,-2.4099111557006836,-13.659912109375,-10.00991153717041,10.290088653564453,18.19008731842041,26.390087604522705,7.840087413787842,5.74008846282959,3.2400879859924316,15.609911918640137
2020-04-01,20.949999809265137,10.15000057220459,-2.84999942779541,6.399999618530273,10.050000190734863,23.249999046325684,30.5,23.700000286102295,11.199999809265137,14.250000476837158,21.34999990463257,-5.299999952316284,20.949999809265137,10.15000057220459,-2.84999942779541,6.399999618530273,10.050000190734863,23.249999046325684,30.5,23.700000286102295,11.199999809265137,14.250000476837158,21.34999990463257,5.299999952316284
2020-04-03,3.2999019622802734,20.49990177154541,22.54990291595459,31.149903297424316,30.0,20.95009756088257,22.75009775161743,-11.000097274780273,5.250097274780273,-12.550097465515137,16.70009756088257,13.050097465515137,3.2999019622802734,20.49990177154541,22.54990291595459,31.149903297424316,30.0,20.95009756088257,22.75009775161743,11.000097274780273,5.250097274780273,12.550097465515137,16.70009756088257,13.050097465515137
2020-04-06,-24.32993173599243,-26.929931163787842,-34.62993144989014,-28.07993221282959,21.479931831359863,-10.079931259155273,6.529932022094727,13.229931831359863,4.77993106842041,21.829931259155273,14.979931592941284,12.029931783676147,-24.32993173599243,-26.929931163787842,-34.62993144989014,-28.07993221282959,-21.479931831359863,-10.079931259155273,-6.529932022094727,-13.229931831359863,-4.77993106842041,-21.829931259155273,-14.979931592941284,-12.029931783676147
2020-04-08,-38.12998008728027,-30.429980278015137,-19.129980087280273,-4.179980278015137,-2.0799803733825684,-3.6299800872802734,-0.12998056411743164,-0.97998046875,-10.829980850219727,12.970019340515137,14.220019340515137,14.800000190734863,-38.12998008728027,-30.429980278015137,-19.129980087280273,-4.179980278015137,-2.0799803733825684,-3.6299800872802734,-0.12998056411743164,-0.97998046875,-10.829980850219727,12.970019340515137,14.220019340515137,14.800000190734863
2020-04-09,21.620067596435547,32.62006855010986,24.42006778717041,33.67006778717041,21.370068550109863,19.220067977905273,7.97006893157959,2.5200681686401367,11.120068073272705,25.800000190734863,11.079931259155273,19.5,21.620067596435547,32.62006855010986,24.42006778717041,33.67006778717041,21.370068550109863,19.220067977905273,7.97006893157959,2.5200681686401367,11.120068073272705,25.800000190734863,11.079931259155273,19.5
2020-04-13,23.47011661529541,15.220117092132568,4.020117282867432,10.570117473602295,7.670117378234863,10.8701171875,-0.1298828125,-1.4298830032348633,7.220117568969727,0.8201169967651367,-3.2701172828674316,-9.770117044448853,23.47011661529541,15.220117092132568,4.020117282867432,10.570117473602295,7.670117378234863,10.8701171875,-0.1298828125,-1.4298830032348633,7.220117568969727,0.8201169967651367,3.2701172828674316,9.770117044448853
2020-04-15,32.60000038146973,17.73989248275757,20.639892578125,17.739892959594727,10.989892482757568,20.23989248275757,23.40000009536743,21.199999809265137,15.389892578125,10.26010799407959,-1.639892578125,9.560107231140137,32.60000038146973,17.73989248275757,20.639892578125,17.739892959594727,10.989892482757568,20.23989248275757,23.40000009536743,21.199999809265137,15.389892578125,10.26010799407959,-1.639892578125,9.560107231140137
2020-04-17,19.739941120147705,-0.21005868911743164,-2.1600584983825684,-12.660058975219727,-5.56005859375,-11.260058403015137,-3.010058879852295,-4.960058212280273,-6.360058784484863,-13.31005859375,-15.110058546066284,-9.110058546066284,19.739941120147705,-0.21005868911743164,-2.1600584983825684,-12.660058975219727,-5.56005859375,-11.260058403015137,-3.010058879852295,-4.960058212280273,-6.360058784484863,-13.31005859375,-15.110058546066284,-9.110058546066284
2020-04-20,18.409911632537842,8.609911918640137,-8.190087795257568,-15.390087604522705,-21.49008798599243,12.490087509155273,18.640087842941284,-8.590087890625,9.840087890625,11.109911918640137,15.950000047683716,5.2599122524261475,18.409911632537842,8.609911918640137,-8.190087795257568,-15.390087604522705,-21.49008798599243,-12.490087509155273,-18.640087842941284,-8.590087890625,-9.840087890625,11.109911918640137,15.950000047683716,5.2599122524261475
2020-04-22,13.989941596984863,11.539941310882568,10.089941501617432,13.289941787719727,16.239941596984863,14.739941120147705,14.089941024780273,17.149999618530273,15.25,13.400000095367432,5.910058498382568,3.2600585222244263,13.989941596984863,11.539941310882568,10.089941501617432,13.289941787719727,16.239941596984863,14.739941120147705,14.089941024780273,17.149999618530273,15.25,13.400000095367432,5.910058498382568,3.2600585222244263
2020-04-24,-11.139990329742432,-9.789989948272705,-12.239990234375,-17.739990234375,-19.289990663528442,-11.489990472793579,-11.989989995956421,-13.739990234375,1.1600096225738525,-0.13999032974243164,3.6600096225738525,8.049999952316284,-11.139990329742432,-9.789989948272705,-12.239990234375,-17.739990234375,-19.289990663528442,-11.489990472793579,-11.989989995956421,-13.739990234375,1.1600096225738525,-0.13999032974243164,3.6600096225738525,8.049999952316284
2020-04-27,4.020019769668579,2.520020008087158,1.2200195789337158,11.670019626617432,13.600000143051147,9.02001953125,11.500000238418579,7.1200196743011475,7.070019483566284,5.470019459724426,8.049999833106995,3.929980516433716,4.020019769668579,2.520020008087158,1.2200195789337158,11.670019626617432,13.600000143051147,9.02001953125,11.500000238418579,7.1200196743011475,7.070019483566284,5.470019459724426,8.049999833106995,3.929980516433716
2020-04-29,12.089990139007568,10.989989757537842,13.789990425109863,13.989990234375,17.75000023841858,16.91000986099243,10.610010147094727,9.160009622573853,-12.110009908676147,12.010009765625,3.8100099563598633,-3.5649901628494263,12.089990139007568,10.989989757537842,13.789990425109863,13.989990234375,17.75000023841858,16.91000986099243,10.610010147094727,9.160009622573853,12.110009908676147,12.010009765625,3.8100099563598633,-3.5649901628494263
2020-04-30,-17.129931449890137,-5.379931449890137,-15.579931259155273,-17.90000009536743,10.72006893157959,5.620068550109863,12.370068788528442,6.570068359375,0.6200683116912842,3.9700679779052734,-1.3299317359924316,9.950000047683716,17.129931449890137,5.379931449890137,15.579931259155273,17.90000009536743,10.72006893157959,5.620068550109863,12.370068788528442,6.570068359375,0.6200683116912842,3.9700679779052734,-1.3299317359924316,9.950000047683716
2020-05-01,,-1.8400392532348633,-4.140039443969727,11.359960556030273,19.0,16.440038681030273,15.940039157867432,14.490039110183716,13.190039157867432,12.250000238418579,10.900000095367432,8.449999928474426,,-1.8400392532348633,-4.140039443969727,11.359960556030273,19.0,16.440038681030273,15.940039157867432,14.490039110183716,13.190039157867432,12.250000238418579,10.900000095367432,8.449999928474426
2020-05-04,-3.8899903297424316,-1.7899904251098633,-8.739990234375,-5.639990329742432,-1.789989709854126,-3.0899903774261475,-8.839990377426147,-14.889990091323853,-6.689990282058716,-7.989990234375,1.2100096940994263,3.960009813308716,-3.8899903297424316,-1.7899904251098633,-8.739990234375,-5.639990329742432,-1.789989709854126,-3.0899903774261475,-8.839990377426147,-14.889990091323853,-6.689990282058716,-7.989990234375,1.2100096940994263,3.960009813308716
2020-05-06,4.519921779632568,-2.330078125,-9.180078029632568,0.8199214935302734,0.06992220878601074,-6.330078363418579,-7.630078315734863,-8.180078029632568,-15.030078172683716,-6.230078220367432,-7.530078172683716,10.005078077316284,4.519921779632568,-2.330078125,-9.180078029632568,0.8199214935302734,0.06992220878601074,-6.330078363418579,-7.630078315734863,-8.180078029632568,-15.030078172683716,-6.230078220367432,-7.530078172683716,-10.005078077316284
2020-05-08,3.6499509811401367,6.249951124191284,0.04995107650756836,4.649951219558716,8.049951076507568,7.449950933456421,6.499951124191284,0.7999510765075684,0.19995105266571045,-0.20004868507385254,3.849951386451721,1.8749511241912842,3.6499509811401367,6.249951124191284,0.04995107650756836,4.649951219558716,8.049951076507568,7.449950933456421,6.499951124191284,0.7999510765075684,0.19995105266571045,-0.20004868507385254,3.849951386451721,1.8749511241912842
2020-05-11,-4.139941215515137,-1.18994140625,-1.7899413108825684,6.710058689117432,5.81005859375,10.649999856948853,10.099999904632568,-0.7600586414337158,3.289941191673279,7.149999976158142,1.9399412870407104,-0.4350585341453552,-4.139941215515137,-1.18994140625,-1.7899413108825684,6.710058689117432,5.81005859375,10.649999856948853,10.099999904632568,-0.7600586414337158,3.289941191673279,7.149999976158142,1.9399412870407104,-0.4350585341453552
2020-05-13,7.400000095367432,25.549999713897705,9.799999713897705,1.4499998092651367,-19.800000190734863,-14.199999809265137,-16.199999809265137,-15.800000190734863,-10.049999952316284,-8.150000095367432,2.700000047683716,5.849999785423279,-7.400000095367432,-25.549999713897705,-9.799999713897705,-1.4499998092651367,19.800000190734863,14.199999809265137,16.199999809265137,15.800000190734863,10.049999952316284,8.150000095367432,-2.700000047683716,-5.849999785423279
2020-05-15,8.500049114227295,7.400048732757568,-4.29995059967041,-6.149951457977295,-8.09995174407959,0.6500492095947266,-1.5999512672424316,6.950048446655273,5.900048732757568,12.849999904632568,-2.399951457977295,4.400048732757568,8.500049114227295,7.400048732757568,-4.29995059967041,-6.149951457977295,-8.09995174407959,0.6500492095947266,-1.5999512672424316,6.950048446655273,5.900048732757568,12.849999904632568,-2.399951457977295,4.400048732757568
2020-05-18,4.590088129043579,2.7900876998901367,10.440087795257568,14.100000143051147,12.549999952316284,12.0,11.25,9.309912204742432,8.309912204742432,7.409912109375,6.434912204742432,0.7400878667831421,4.590088129043579,2.7900876998901367,10.440087795257568,14.100000143051147,12.549999952316284,12.0,11.25,9.309912204742432,8.309912204742432,7.409912109375,6.434912204742432,-0.7400878667831421
2020-05-20,14.939892768859863,15.850000381469727,14.350000143051147,9.660107374191284,-8.510107278823853,12.049999952316284,11.250000238418579,4.4898927211761475,8.389892578125,2.489892601966858,6.800000071525574,5.4999998807907104,14.939892768859863,15.850000381469727,14.350000143051147,9.660107374191284,8.510107278823853,12.049999952316284,11.250000238418579,4.4898927211761475,8.389892578125,2.489892601966858,6.800000071525574,5.4999998807907104
2020-05-22,7.450048923492432,5.9000489711761475,1.1500489711761475,-0.7499513626098633,2.300048828125,1.6500487327575684,5.850048780441284,4.9500486850738525,3.2000486850738525,7.150048732757568,5.975048899650574,-0.12495124340057373,7.450048923492432,5.9000489711761475,1.1500489711761475,-0.7499513626098633,2.300048828125,1.6500487327575684,5.850048780441284,4.9500486850738525,3.2000486850738525,7.150048732757568,5.975048899650574,-0.12495124340057373
2020-05-26,1.5700194835662842,-5.379980802536011,6.929980516433716,-1.4299805164337158,3.52001953125,2.27001953125,10.029980301856995,15.654980421066284,11.179980516433716,11.72998046875,12.279980540275574,8.879980504512787,1.5700194835662842,-5.379980802536011,-6.929980516433716,-1.4299805164337158,3.52001953125,2.27001953125,-10.029980301856995,-15.654980421066284,-11.179980516433716,-11.72998046875,-12.279980540275574,-8.879980504512787
2020-05-27,17.329882621765137,19.579882860183716,-32.02988290786743,-25.87988257408142,-21.97988271713257,-23.579882860183716,-20.02988290786743,-20.02988290786743,-20.729882955551147,-12.1298828125,-9.229882836341858,-6.404882788658142,-17.329882621765137,-19.579882860183716,-32.02988290786743,-25.87988257408142,-21.97988271713257,-23.579882860183716,-20.02988290786743,-20.02988290786743,-20.729882955551147,-12.1298828125,-9.229882836341858,-6.404882788658142
