tag,sample,measure,bin,n,hit,mean_crossed,share_long_pnl,rho_hit,rho_mean
sub_live_ridge,2020-21,isur_21,Q1,22,0.5909090909090909,0.7487635346568241,0.9696911435235831,-0.9999999999999999,-0.8999999999999998
sub_live_ridge,2020-21,isur_21,Q2,21,0.42857142857142855,0.29401304593933797,0.3634560969922708,,
sub_live_ridge,2020-21,isur_21,Q3,22,0.36363636363636365,-0.17855089019730175,-0.23123350547770602,,
sub_live_ridge,2020-21,isur_21,Q4,21,0.3333333333333333,-0.0016943472137690271,-0.002094535714559,,
sub_live_ridge,2020-21,isur_21,Q5,22,0.2727272727272727,-0.27685020889075035,-0.3585366851058735,,
sub_live_ridge,2020-21,qlike_63,Q1,18,0.2222222222222222,-0.41966461140356504,-0.4446731593710739,0.3,0.09999999999999999
sub_live_ridge,2020-21,qlike_63,Q2,17,0.4117647058823529,0.4516839087753675,0.4520116236217003,,
sub_live_ridge,2020-21,qlike_63,Q3,17,0.5882352941176471,0.7441413313108418,0.7446812357823152,,
sub_live_ridge,2020-21,qlike_63,Q4,17,0.47058823529411764,0.10001335978751112,0.10008592350341335,,
sub_live_ridge,2020-21,qlike_63,Q5,17,0.35294117647058826,0.022139371201566452,0.022155434206004437,,
sub_live_ridge,2020-21,fsur_63,Q1,18,0.5555555555555556,0.6147265894492391,0.6513592217498949,-0.9746794344808964,-0.7
sub_live_ridge,2020-21,fsur_63,Q2,17,0.47058823529411764,0.04201588334279149,0.042046367556388,,
sub_live_ridge,2020-21,fsur_63,Q3,17,0.4117647058823529,0.22826805480353166,0.22843367246014784,,
sub_live_ridge,2020-21,fsur_63,Q4,17,0.29411764705882354,0.1658856323475541,0.1660059890471341,,
sub_live_ridge,2020-21,fsur_63,Q5,17,0.29411764705882354,-0.21342934149802953,-0.21358419307120502,,
sub_live_ridge,2020-21,fsur_raw_63,Q1,18,0.5555555555555556,0.5871545287181653,0.6221440937107391,-0.20519567041703082,-0.7
sub_live_ridge,2020-21,fsur_raw_63,Q2,17,0.29411764705882354,0.21542804314879097,0.21558434486041864,,
sub_live_ridge,2020-21,fsur_raw_63,Q3,17,0.4117647058823529,0.06757050671681164,0.06761953183768735,,
sub_live_ridge,2020-21,fsur_raw_63,Q4,17,0.35294117647058826,-0.10816845017185928,-0.10824693073390151,,
sub_live_ridge,2020-21,fsur_raw_63,Q5,17,0.4117647058823529,0.07710407595853516,0.07716001806741588,,
sub_live_ridge,2020-21,isur_63,Q1,18,0.4444444444444444,0.14064313515573357,0.1490243054909674,-0.6,-0.6
sub_live_ridge,2020-21,isur_63,Q2,17,0.4117647058823529,-0.0482272592124051,-0.04826225002906867,,
sub_live_ridge,2020-21,isur_63,Q3,17,0.5882352941176471,0.9414600534142622,0.942143120556436,,
sub_live_ridge,2020-21,isur_63,Q4,17,0.23529411764705882,-0.11411626273663315,-0.11419905867596204,,
sub_live_ridge,2020-21,isur_63,Q5,17,0.35294117647058826,-0.054405586158605926,-0.054445059600013106,,
sub_live_ridge,2020-21,hit_63,Q1,23,0.4782608695652174,0.5106090260410577,0.6913251969941102,-0.39999999999999997,-0.6
sub_live_ridge,2020-21,hit_63,Q2,21,0.42857142857142855,-0.04199836344266984,-0.051917972578962024,,
sub_live_ridge,2020-21,hit_63,Q3,21,0.3333333333333333,0.11792697664608594,0.14578019327322092,,
sub_live_ridge,2020-21,hit_63,Q4,29,0.4827586206896552,0.12222389528272014,0.2086508609078193,,
sub_live_ridge,2020-21,hit_63,Q5,15,0.13333333333333333,-0.3526890122443343,-0.3114219726272016,,
sub_live_ridge,2020-21,meanR_63,Q1,22,0.36363636363636365,0.3360670383130324,0.4352258297831067,-0.49999999999999994,-0.9999999999999999
sub_live_ridge,2020-21,meanR_63,Q2,22,0.5909090909090909,0.319475070265778,0.4137382923639361,,
sub_live_ridge,2020-21,meanR_63,Q3,21,0.3333333333333333,0.1763155140968856,0.21795954117648786,,
sub_live_ridge,2020-21,meanR_63,Q4,22,0.4090909090909091,0.023944456571780823,0.031009426073056037,,
sub_live_ridge,2020-21,meanR_63,Q5,22,0.2727272727272727,-0.32084836243625775,-0.4155167834276,,
sub_live_ridge,2020-21,vix,Q1,24,0.2916666666666667,-0.060067481431668325,-0.08486267690239771,0.09999999999999999,0.0
sub_live_ridge,2020-21,vix,Q2,24,0.5416666666666666,0.6037881292208556,0.8530252260678061,,
sub_live_ridge,2020-21,vix,Q3,23,0.391304347826087,0.17348096703980814,0.23487983485799263,,
sub_live_ridge,2020-21,vix,Q4,24,0.4166666666666667,0.03529326466771696,0.04986193602497589,,
sub_live_ridge,2020-21,vix,Q5,24,0.375,-0.03744672426272635,-0.05290432004837698,,
sub_live_ridge,2020-21,vix_chg_21,Q1,22,0.4090909090909091,0.2544853041269613,0.3295728679975333,-0.31622776601683794,-0.7
sub_live_ridge,2020-21,vix_chg_21,Q2,21,0.47619047619047616,0.20326363646231524,0.25127255062107556,,
sub_live_ridge,2020-21,vix_chg_21,Q3,22,0.3181818181818182,-0.04740575417721509,-0.06139313394684775,,
sub_live_ridge,2020-21,vix_chg_21,Q4,21,0.47619047619047616,0.16887767480539412,0.20876495584676402,,
sub_live_ridge,2020-21,vix_chg_21,Q5,22,0.3181818181818182,0.010088573646982719,0.013065273699190286,,
sub_live_ridge,2022-24,qlike_21,Q1,46,0.43478260869565216,0.18349371153896907,0.5696502142616174,0.09999999999999999,0.09999999999999999
sub_live_ridge,2022-24,qlike_21,Q2,46,0.41304347826086957,0.08793059616295594,0.2729776542437091,,
sub_live_ridge,2022-24,qlike_21,Q3,45,0.3333333333333333,-0.21000503889469882,-0.6377808533905072,,
sub_live_ridge,2022-24,qlike_21,Q4,46,0.391304347826087,-0.09226229448736674,-0.286425269739204,,
sub_live_ridge,2022-24,qlike_21,Q5,46,0.5,0.3483941606484194,1.0815782546243844,,
sub_live_ridge,2022-24,fsur_21,Q1,46,0.41304347826086957,0.1331250681746669,0.4132824115511239,0.5642880936468347,0.09999999999999999
sub_live_ridge,2022-24,fsur_21,Q2,46,0.41304347826086957,0.09578282663691147,0.2973546464272828,,
sub_live_ridge,2022-24,fsur_21,Q3,45,0.3111111111111111,-0.17859400380834498,-0.5423862053920889,,
sub_live_ridge,2022-24,fsur_21,Q4,46,0.4782608695652174,0.1586417973541575,0.49249826108864614,,
sub_live_ridge,2022-24,fsur_21,Q5,46,0.45652173913043476,0.10927829519972171,0.339250886325036,,
sub_live_ridge,2022-24,fsur_raw_21,Q1,46,0.391304347826087,0.08816413439892277,0.2737026660440647,0.8720815992723809,-0.09999999999999999
sub_live_ridge,2022-24,fsur_raw_21,Q2,46,0.391304347826087,0.13530267370936735,0.420042716572018,,
sub_live_ridge,2022-24,fsur_raw_21,Q3,45,0.4222222222222222,-0.022357285865021472,-0.06789860345036158,,
sub_live_ridge,2022-24,fsur_raw_21,Q4,46,0.41304347826086957,-0.01091652741901487,-0.033890001630459035,,
sub_live_ridge,2022-24,fsur_raw_21,Q5,46,0.45652173913043476,0.13143743912293113,0.40804322246473795,,
sub_live_ridge,2022-24,isur_21,Q1,46,0.41304347826086957,-0.002621722025080761,-0.008139050111286707,0.7,0.7
sub_live_ridge,2022-24,isur_21,Q2,46,0.32608695652173914,-0.14436980058434562,-0.4481913148196027,,
sub_live_ridge,2022-24,isur_21,Q3,45,0.37777777777777777,-0.014997578152435962,-0.04554732706984055,,
sub_live_ridge,2022-24,isur_21,Q4,46,0.43478260869565216,0.13007988462100706,0.4038287390014797,,
sub_live_ridge,2022-24,isur_21,Q5,46,0.5217391304347826,0.35369964373396595,1.0980489529992503,,
sub_live_ridge,2022-24,qlike_63,Q1,46,0.391304347826087,-0.03275316418544842,-0.10168112487072455,0.6668859288553501,0.7999999999999999
sub_live_ridge,2022-24,qlike_63,Q2,46,0.30434782608695654,-0.17408414138691014,-0.54043851208243,,
sub_live_ridge,2022-24,qlike_63,Q3,45,0.4888888888888889,0.2505890119925427,0.7610335197672358,,
sub_live_ridge,2022-24,qlike_63,Q4,46,0.391304347826087,-0.029054045439276942,-0.09019733194581968,,
sub_live_ridge,2022-24,qlike_63,Q5,46,0.5,0.31286638813709433,0.9712834491317383,,
sub_live_ridge,2022-24,fsur_63,Q1,46,0.391304347826087,-0.08522556426598889,-0.26457997136527145,-0.051298917604257706,-0.09999999999999999
sub_live_ridge,2022-24,fsur_63,Q2,46,0.391304347826087,0.06743595544994432,0.20935271377318773,,
sub_live_ridge,2022-24,fsur_63,Q3,45,0.4666666666666667,0.23567384011437478,0.715736458806266,,
sub_live_ridge,2022-24,fsur_63,Q4,46,0.5,0.2336367902352487,0.7253177588521392,,
sub_live_ridge,2022-24,fsur_63,Q5,46,0.32608695652173914,-0.12428121528249411,-0.38582696006632167,,
sub_live_ridge,2022-24,fsur_raw_63,Q1,46,0.41304347826086957,-0.03954600820962521,-0.12276928653775948,-0.5642880936468347,-0.3
sub_live_ridge,2022-24,fsur_raw_63,Q2,46,0.45652173913043476,0.23973555161680596,0.7442511637007123,,
sub_live_ridge,2022-24,fsur_raw_63,Q3,45,0.4222222222222222,0.11133225648017658,0.338113703945083,,
sub_live_ridge,2022-24,fsur_raw_63,Q4,46,0.41304347826086957,0.11548132113287606,0.35850797705722337,,
sub_live_ridge,2022-24,fsur_raw_63,Q5,46,0.3695652173913043,-0.10246639267423978,-0.31810355816525904,,
sub_live_ridge,2022-24,isur_63,Q1,46,0.3695652173913043,-0.1498887369414002,-0.4653246718808593,0.7999999999999999,0.7999999999999999
sub_live_ridge,2022-24,isur_63,Q2,46,0.2826086956521739,-0.18655979668603626,-0.5791687751230356,,
sub_live_ridge,2022-24,isur_63,Q3,45,0.4888888888888889,0.2223242245095671,0.6751939590753969,,
sub_live_ridge,2022-24,isur_63,Q4,46,0.43478260869565216,0.08308324734222179,0.2579292186805886,,
sub_live_ridge,2022-24,isur_63,Q5,46,0.5,0.3579906589918452,1.111370269247909,,
sub_live_ridge,2022-24,hit_63,Q1,54,0.4074074074074074,-0.06563706754049303,-0.23920606002801623,-0.3,-0.3
sub_live_ridge,2022-24,hit_63,Q2,36,0.5277777777777778,0.36865109179676875,0.8956684436410273,,
sub_live_ridge,2022-24,hit_63,Q3,43,0.4186046511627907,0.0844019969731704,0.2449347619309412,,
sub_live_ridge,2022-24,hit_63,Q4,45,0.4888888888888889,0.34281519187988124,1.041122473932697,,
sub_live_ridge,2022-24,hit_63,Q5,44,0.2727272727272727,-0.24477976322221826,-0.7268711553567789,,
sub_live_ridge,2022-24,meanR_63,Q1,45,0.4222222222222222,0.1121176239003449,0.34049884815922354,-0.49999999999999994,-0.19999999999999998
sub_live_ridge,2022-24,meanR_63,Q2,44,0.38636363636363635,-0.09766366737438391,-0.29001132204034685,,
sub_live_ridge,2022-24,meanR_63,Q3,44,0.5227272727272727,0.319119064654425,0.9476209968025741,,
sub_live_ridge,2022-24,meanR_63,Q4,44,0.4090909090909091,0.21368590300537346,0.6345382361529879,,
sub_live_ridge,2022-24,meanR_63,Q5,45,0.35555555555555557,-0.13730694906474059,-0.4169982949545681,,
sub_live_ridge,2022-24,vix,Q1,40,0.4,-0.020299948987834226,-0.05480045773033537,-0.49999999999999994,-0.49999999999999994
sub_live_ridge,2022-24,vix,Q2,40,0.55,0.3763830707765535,1.0160599207843084,,
sub_live_ridge,2022-24,vix,Q3,40,0.35,-0.06478626785651001,-0.1748929091055632,,
sub_live_ridge,2022-24,vix,Q4,40,0.425,0.08028019735965046,0.2167193407543568,,
sub_live_ridge,2022-24,vix,Q5,40,0.3,-0.2197184968047292,-0.5931381504424653,,
sub_live_ridge,2022-24,vix_chg_21,Q1,40,0.425,0.05134491470521143,0.13860748269155165,-0.3,-0.3
sub_live_ridge,2022-24,vix_chg_21,Q2,40,0.375,-0.05552660710082654,-0.1498961148701106,,
sub_live_ridge,2022-24,vix_chg_21,Q3,40,0.4,0.0035118876648028595,0.009480469711724525,,
sub_live_ridge,2022-24,vix_chg_21,Q4,40,0.525,0.3445786477219216,0.9302027128530186,,
sub_live_ridge,2022-24,vix_chg_21,Q5,40,0.3,-0.1920502885039789,-0.5184468061258831,,
sub_live_ridge,ex 2020-03..06,qlike_21,Q1,63,0.42857142857142855,0.12070224727077672,0.22470728418234456,0.5642880936468347,0.6
sub_live_ridge,ex 2020-03..06,qlike_21,Q2,63,0.42857142857142855,0.08471242105789561,0.1577062441076826,,
sub_live_ridge,ex 2020-03..06,qlike_21,Q3,63,0.2857142857142857,-0.11862573199645295,-0.2208415060513899,,
sub_live_ridge,ex 2020-03..06,qlike_21,Q4,63,0.47619047619047616,0.13722456749623715,0.2554663279466699,,
sub_live_ridge,ex 2020-03..06,qlike_21,Q5,63,0.4444444444444444,0.24337770321130545,0.4530880240900854,,
sub_live_ridge,ex 2020-03..06,fsur_21,Q1,63,0.49206349206349204,0.4933529677095805,0.9184585044934795,0.0,-0.3
sub_live_ridge,ex 2020-03..06,fsur_21,Q2,63,0.38095238095238093,0.029012591000787912,0.054011757678836377,,
sub_live_ridge,ex 2020-03..06,fsur_21,Q3,63,0.31746031746031744,-0.1713956375626052,-0.31908145132538107,,
sub_live_ridge,ex 2020-03..06,fsur_21,Q4,63,0.38095238095238093,-0.08433819043570898,-0.15700955163781682,,
sub_live_ridge,ex 2020-03..06,fsur_21,Q5,63,0.49206349206349204,0.20075947632770774,0.37374711506627445,,
sub_live_ridge,ex 2020-03..06,fsur_raw_21,Q1,63,0.42857142857142855,0.39060769802787254,0.7271811170810836,0.09999999999999999,-0.3
sub_live_ridge,ex 2020-03..06,fsur_raw_21,Q2,63,0.4126984126984127,0.1130398119357446,0.21044238793318606,,
sub_live_ridge,ex 2020-03..06,fsur_raw_21,Q3,63,0.3492063492063492,-0.1398685461605088,-0.2603885334442339,,
sub_live_ridge,ex 2020-03..06,fsur_raw_21,Q4,63,0.38095238095238093,-0.11702925647796075,-0.21786940166944574,,
sub_live_ridge,ex 2020-03..06,fsur_raw_21,Q5,63,0.49206349206349204,0.22064149971461433,0.41076080437480234,,
sub_live_ridge,ex 2020-03..06,isur_21,Q1,63,0.47619047619047616,0.39347360754592375,0.7325164837297999,0.39999999999999997,0.0
sub_live_ridge,ex 2020-03..06,isur_21,Q2,63,0.30158730158730157,-0.24176241520010228,-0.45008089712785493,,
sub_live_ridge,ex 2020-03..06,isur_21,Q3,63,0.38095238095238093,-0.09413595759241576,-0.17524972279134587,,
sub_live_ridge,ex 2020-03..06,isur_21,Q4,63,0.4126984126984127,0.10576749761416614,0.19690376675692645,,
sub_live_ridge,ex 2020-03..06,isur_21,Q5,63,0.49206349206349204,0.30404847467219015,0.5660367437078669,,
sub_live_ridge,ex 2020-03..06,qlike_63,Q1,63,0.3492063492063492,-0.10930303269869993,-0.20348575263490876,0.8720815992723809,0.7
sub_live_ridge,ex 2020-03..06,qlike_63,Q2,63,0.3492063492063492,0.10024377224789767,0.18662043439411777,,
sub_live_ridge,ex 2020-03..06,qlike_63,Q3,62,0.45161290322580644,0.11412007011144763,0.20908119070873254,,
sub_live_ridge,ex 2020-03..06,qlike_63,Q4,63,0.4126984126984127,0.009498111181912586,0.017682311778019988,,
sub_live_ridge,ex 2020-03..06,qlike_63,Q5,63,0.5079365079365079,0.3658197404998897,0.6810342164020529,,
sub_live_ridge,ex 2020-03..06,fsur_63,Q1,63,0.5079365079365079,0.21572629241178534,0.4016103294732523,-0.3,-0.19999999999999998
sub_live_ridge,ex 2020-03..06,fsur_63,Q2,63,0.31746031746031744,-0.03279798001085744,-0.06105888814458668,,
sub_live_ridge,ex 2020-03..06,fsur_63,Q3,62,0.46774193548387094,0.30184140488310324,0.5530084259195108,,
sub_live_ridge,ex 2020-03..06,fsur_63,Q4,63,0.38095238095238093,0.009433108093856056,0.017561297731381063,,
sub_live_ridge,ex 2020-03..06,fsur_63,Q5,63,0.3968253968253968,-0.010844460308905445,-0.020188764331543263,,
sub_live_ridge,ex 2020-03..06,fsur_raw_63,Q1,63,0.4444444444444444,0.08196898358391783,0.15259887951389284,-0.8207826816681233,-0.7
sub_live_ridge,ex 2020-03..06,fsur_raw_63,Q2,63,0.4126984126984127,0.2364735825889463,0.4402348566487427,,
sub_live_ridge,ex 2020-03..06,fsur_raw_63,Q3,62,0.41935483870967744,0.17743975818128438,0.32509019564553343,,
sub_live_ridge,ex 2020-03..06,fsur_raw_63,Q4,63,0.4126984126984127,0.04799066261997335,0.08934259060855326,,
sub_live_ridge,ex 2020-03..06,fsur_raw_63,Q5,63,0.38095238095238093,-0.06248925121786735,-0.11633412176870798,,
sub_live_ridge,ex 2020-03..06,isur_63,Q1,63,0.38095238095238093,-0.11966859306794894,-0.2227829651745962,0.6668859288553501,0.7
sub_live_ridge,ex 2020-03..06,isur_63,Q2,63,0.4126984126984127,0.19893638515251258,0.37035312799430314,,
sub_live_ridge,ex 2020-03..06,isur_63,Q3,62,0.3548387096774194,0.026729771281382906,0.048972037972162166,,
sub_live_ridge,ex 2020-03..06,isur_63,Q4,63,0.4603174603174603,0.13198540216629803,0.24571275136220183,,
sub_live_ridge,ex 2020-03..06,isur_63,Q5,63,0.4603174603174603,0.24100854820972584,0.4486774484939435,,
sub_live_ridge,ex 2020-03..06,hit_63,Q1,70,0.4,0.03242844414267289,0.0670788174879797,-0.39999999999999997,-0.3
sub_live_ridge,ex 2020-03..06,hit_63,Q2,54,0.5185185185185185,0.3486017392083452,0.5562686115151291,,
sub_live_ridge,ex 2020-03..06,hit_63,Q3,66,0.45454545454545453,0.19868864588301127,0.3875058211514568,,
sub_live_ridge,ex 2020-03..06,hit_63,Q4,57,0.43859649122807015,0.2056211269119853,0.34634094378809566,,
sub_live_ridge,ex 2020-03..06,hit_63,Q5,62,0.27419354838709675,-0.2304411853753185,-0.4221949511558373,,
sub_live_ridge,ex 2020-03..06,meanR_63,Q1,62,0.3870967741935484,0.11682093451013713,0.2140294872166943,-0.3,-0.09999999999999999
sub_live_ridge,ex 2020-03..06,meanR_63,Q2,62,0.46774193548387094,0.15316461908944295,0.28061532824503427,,
sub_live_ridge,ex 2020-03..06,meanR_63,Q3,61,0.4918032786885246,0.34021646103230596,0.6132624915560556,,
sub_live_ridge,ex 2020-03..06,meanR_63,Q4,62,0.43548387096774194,0.18995208671068523,0.3480142312241231,,
sub_live_ridge,ex 2020-03..06,meanR_63,Q5,62,0.2903225806451613,-0.2843282491286647,-0.5209222954550835,,
sub_live_ridge,ex 2020-03..06,vix,Q1,61,0.4426229508196721,0.12403414290494841,0.2235796800810457,-0.39999999999999997,-0.39999999999999997
sub_live_ridge,ex 2020-03..06,vix,Q2,59,0.4067796610169492,0.09699913110593046,0.16911459934720416,,
sub_live_ridge,ex 2020-03..06,vix,Q3,58,0.39655172413793105,0.08607572499099013,0.14752646236917166,,
sub_live_ridge,ex 2020-03..06,vix,Q4,59,0.4576271186440678,0.28351646649930484,0.4943010632538906,,
sub_live_ridge,ex 2020-03..06,vix,Q5,60,0.3333333333333333,-0.16518759245012565,-0.292880137215967,,
sub_live_ridge,ex 2020-03..06,vix_chg_21,Q1,58,0.43103448275862066,0.18370813603686612,0.314860100461428,-0.39999999999999997,-0.39999999999999997
sub_live_ridge,ex 2020-03..06,vix_chg_21,Q2,57,0.40350877192982454,0.06253089401755396,0.10532482325720915,,
sub_live_ridge,ex 2020-03..06,vix_chg_21,Q3,57,0.38596491228070173,-0.03247938429807527,-0.05470712460527792,,
