,entry,insurance,t1530,together,q
2022-02-18,11:00,0.6176426023611938,14.770116806030273,15.387759408391467,-1.0
2022-02-23,11:00,-7.3895865448470275,-0.09999942779541016,-7.489585972642438,-1.0
2022-02-25,11:00,2.7015231363139343,3.35009765625,6.051620792563938,-1.0
2022-02-28,11:00,-3.7157780615330083,-11.53994083404541,-15.255718895578418,-1.0
2022-03-02,11:00,8.322419430250282,9.640038967132568,17.962458397382846,-1.0
2022-03-04,11:00,4.974923450198267,-1.1701173782348633,3.804806071963405,-1.0
2022-03-07,11:00,5.681846540856306,-3.710155963897705,1.9716905769585935,-1.0
2022-03-09,11:00,17.15186855531762,-0.22011709213256836,16.93175146318505,-1.0
2022-03-11,11:00,-1.8238785776336073,-4.989941120147705,-6.813819697781312,-1.0
2022-03-14,11:00,-7.243811240513175,11.009862899780273,3.766051659267106,-1.0
2022-03-16,11:00,-19.023206822818793,-12.059863567352295,-31.083070390171088,-1.0
2022-03-18,11:00,5.379270065375426,7.279882431030273,12.659152496405696,-1.0
2022-03-21,11:00,-8.235644202151704,1.9198243618011475,-6.3158198403505565,-1.0
2022-03-23,11:00,-0.5731845456952644,-4.459765911102295,-5.032950456797558,-1.0
2022-03-25,11:00,-22.445288081661232,-13.56005859375,-36.00534667541123,-1.0
2022-03-28,11:00,-9.00111390493628,-4.820019483566284,-13.821133388502565,-1.0
2022-03-30,11:00,5.6993096535098555,-1.7501955032348633,3.9491141502749922,-1.0
2022-03-31,11:00,-5.147125896053943,-25.389843940734863,-30.536969836788813,-1.0
2022-04-01,11:00,-4.176858821246672,-5.459863185882568,-9.63672200712924,-1.0
2022-04-04,11:00,3.8555542840356214,3.559863328933716,7.415417612969335,-1.0
2022-04-06,11:00,-11.106709899994108,6.450097560882568,-4.65661233911154,-1.0
2022-04-08,11:00,1.8539058336294563,-3.3202149868011475,-1.466309153171693,-1.0
2022-04-11,11:00,1.3352677148273244,0.52978515625,1.8650528710773244,-1.0
2022-04-13,11:00,2.0544957421416346,7.1000001430511475,9.15449588519278,-1.0
2022-04-14,11:00,-0.8377139220533838,-3.410156011581421,-4.247869933634803,-1.0
2022-04-18,11:00,2.047016063025346,3.31005859375,5.357074656775346,-1.0
2022-04-20,11:00,-6.986726482865603,2.8501954078674316,-4.136531074998171,-1.0
2022-04-22,11:00,-5.431203188225666,-8.520215034484863,-13.95141822271053,-1.0
2022-04-25,11:00,-2.490175097928919,-3.8798828125,-6.370057910428926,1.0
2022-04-26,11:00,-14.583096909447107,-2.0998048782348633,-16.68290178768197,-1.0
2022-04-27,11:00,15.625787244250606,8.9599609375,24.585748181750606,-1.0
2022-04-29,11:00,5.3178159053936795,-1.4698247909545898,3.8479911144390826,-1.0
2022-05-02,11:00,-11.731426316973284,-0.8798828125,-12.611309129473284,-1.0
2022-05-03,11:00,-0.5218931246160992,13.300000190734863,12.778107066118764,-1.0
2022-05-04,11:00,-3.7793354193683655,2.1300783157348633,-1.649257103633488,-1.0
2022-05-06,11:00,7.534213467263058,-3.2398433685302734,4.294370098732784,-1.0
2022-05-09,11:00,10.963044659883048,-5.439990043640137,5.523054616242909,1.0
2022-05-10,11:00,1.575466310564856,-12.750048637390137,-11.17458232682528,1.0
2022-05-11,11:00,0.08273551745281083,1.7200689315795898,1.8028044490324078,1.0
2022-05-13,11:00,16.477805520471556,9.789892196655273,26.26769771712683,-1.0
2022-05-16,11:00,2.4643789355452768,-5.110009670257568,-2.6456307347122916,1.0
2022-05-17,11:00,1.6955037125109769,10.300000190734863,11.99550390324584,-1.0
2022-05-18,11:00,-16.151898677967935,-4.720068454742432,-20.871967132710367,1.0
2022-05-19,11:00,7.247764757864886,-14.599999904632568,-7.352235146767683,1.0
2022-05-20,11:00,-20.537419928895034,-25.360107421875,-45.897527350770034,-1.0
2022-05-23,11:00,9.376839279759157,6.550000190734863,15.926839470494016,-1.0
2022-05-24,11:00,3.437665916237961,5.420019626617432,8.857685542855393,-1.0
2022-05-25,11:00,16.181405174336987,-0.4700193405151367,15.71138583382185,-1.0
2022-05-26,11:00,11.388009461050952,-9.700000286102295,1.6880091749486574,1.0
2022-05-27,11:00,4.888527833650532,1.1402344703674316,6.02876230401796,1.0
2022-05-31,11:00,-1.9864640444929051,0.5499024391174316,-1.4365616053754735,-1.0
2022-06-01,11:00,-2.4674841018435814,-8.470019817352295,-10.937503919195876,-1.0
2022-06-02,11:00,-0.6480635015214844,8.019824028015137,7.371760526493659,1.0
2022-06-03,11:00,16.34099455320945,-10.340039253234863,6.000955299974585,1.0
2022-06-06,11:00,-16.24225445485927,3.269824504852295,-12.972429950006976,-1.0
2022-06-07,11:00,3.4377936696648366,2.2198243141174316,5.657617983782266,-1.0
2022-06-08,11:00,3.491153959779099,3.77001953125,7.261173491029098,-1.0
2022-06-09,11:00,0.23371115860805958,16.979931354522705,17.213642513130765,1.0
2022-06-10,11:00,1.1298150943090626,-19.03989267349243,-17.91007757918337,-1.0
2022-06-13,11:00,17.773373612392437,18.52988338470459,36.30325699709702,-1.0
2022-06-14,11:00,8.135871931116125,-3.02001953125,5.1158523998661245,1.0
2022-06-15,11:00,11.41954578059108,-6.910009384155273,4.509536396435806,-1.0
2022-06-16,11:00,13.101802430401353,17.199999809265137,30.30180223966649,-1.0
2022-06-17,11:00,7.985074705761246,1.7599120140075684,9.744986719768814,1.0
2022-06-21,11:00,9.75127564648244,3.0900392532348633,12.841314899717304,-1.0
2022-06-22,11:00,1.9410556020527956,0.4101071357727051,2.3511627378255007,1.0
2022-06-23,11:00,8.036395927548476,-2.6299805641174316,5.406415363431044,-1.0
2022-06-24,11:00,8.815219210607776,-4.439990282058716,4.375228928549063,-1.0
2022-06-27,11:00,9.254732713720955,8.900000095367432,18.154732809088387,-1.0
2022-06-28,11:00,-11.73360919485124,6.450048923492432,-5.283560271358809,-1.0
2022-06-29,11:00,5.663283570763358,-2.0300779342651367,3.6332056364982215,1.0
2022-06-30,11:00,14.662888459913116,18.299999237060547,32.96288769697367,-1.0
2022-07-01,11:00,1.267639215670215,3.2699220180511475,4.537561233721362,-1.0
2022-07-05,11:00,-2.3949976902882923,-2.7101073265075684,-5.105105016795861,1.0
2022-07-06,11:00,7.30516009744764,-11.619921922683716,-4.314761825236076,-1.0
2022-07-07,11:00,8.011316743286077,8.200000286102295,16.211317029388372,-1.0
2022-07-08,11:00,2.738951561469648,2.379882574081421,5.118834135551069,-1.0
2022-07-11,11:00,14.589606658956177,6.900000095367432,21.48960675432361,-1.0
2022-07-12,11:00,-3.264687780191455,-5.699951171875,-8.964638952066455,1.0
2022-07-13,11:00,15.2314801742221,1.480029582977295,16.711509757199394,-1.0
2022-07-14,11:00,-5.5682646808445995,-2.3298826217651367,-7.898147302609736,1.0
2022-07-15,11:00,10.623680257160665,-2.159912109375,8.463768147785665,-1.0
2022-07-18,11:00,-6.88129553833101,-2.7500977516174316,-9.631393289948441,1.0
2022-07-19,11:00,0.8155078234752651,4.760058641433716,5.575566464908981,-1.0
2022-07-20,11:00,1.145766209906391,2.2999022006988525,3.4456684106052435,-1.0
2022-07-21,11:00,3.2055164310136206,-2.949951171875,0.2555652591386206,-1.0
2022-07-22,11:00,-4.292695865826406,4.5201170444488525,0.22742117862244626,-1.0
2022-07-25,11:00,5.221851513913988,-10.240087747573853,-5.018236233659865,-1.0
2022-07-26,11:00,2.4248080176146893,6.449951171875,8.87475918948969,-1.0
2022-07-27,11:00,3.6256336544120344,0.3101072311401367,3.935740885552171,-1.0
2022-07-28,11:00,-3.750149525184014,2.7799317836761475,-0.9702177415078665,-1.0
2022-07-29,11:00,3.885453355377326,2.590039014816284,6.47549237019361,-1.0
2022-08-01,11:00,3.4187362398279126,5.950000047683716,9.368736287511627,-1.0
2022-08-02,11:00,-6.233370983582793,-1.56005859375,-7.793429577332795,-1.0
2022-08-03,11:00,1.9598723370094806,5.949999809265137,7.9098721462746155,-1.0
2022-08-04,11:00,12.796619351362038,1.5899412631988525,14.38656061456089,-1.0
2022-08-05,11:00,-4.419173073455855,-0.6399414539337158,-5.059114527389571,-1.0
2022-08-08,11:00,-4.163152349561974,6.139941453933716,1.9767891043717398,-1.0
2022-08-09,11:00,11.395921929425109,5.099999904632568,16.495921834057675,-1.0
2022-08-10,11:00,6.784032285710584,-0.39023447036743164,6.393797815343152,-1.0
2022-08-11,11:00,-0.375846182621121,5.200000047683716,4.824153865062598,-1.0
2022-08-12,11:00,2.20816419362567,-0.3499023914337158,1.8582618021919544,-1.0
2022-08-15,11:00,-0.7578197905345494,1.3401366472244263,0.5823168566898786,-1.0
2022-08-16,11:00,-3.621660262033949,4.5498046875,0.9281444254660514,-1.0
2022-08-17,11:00,-2.5841437122174256,5.0400390625,2.4558953502825744,-1.0
2022-08-18,11:00,5.336246800820284,-1.9597655534744263,3.3764812473458576,-1.0
2022-08-19,11:00,15.415004854013,6.450000047683716,21.865004901696715,-1.0
2022-08-22,11:00,8.39021419603528,5.650000095367432,14.040214291402712,-1.0
2022-08-23,11:00,9.916897364378977,-0.9700195789337158,8.946877785445261,-1.0
2022-08-24,11:00,5.694344941500747,3.9499999284744263,9.644344869975173,-1.0
2022-08-25,11:00,-6.496671277057836,-9.970117211341858,-16.466788488399693,-1.0
2022-08-26,11:00,3.4930986513377604,-8.840087652206421,-5.3469890008686605,-1.0
2022-08-29,11:00,5.48337818620551,-7.739892482757568,-2.2565142965520586,-1.0
2022-08-30,11:00,20.54278965276347,8.999999761581421,29.54278941434489,-1.0
2022-08-31,11:00,5.197012797832073,-6.6000001430511475,-1.4029873452190742,-1.0
2022-09-01,11:00,-6.5975092493754275,-13.050097465515137,-19.647606714890564,-1.0
2022-09-02,11:00,-17.449940909591753,9.760009765625,-7.689931143966753,-1.0
2022-09-06,11:00,-3.1021598026451525,8.089941501617432,4.987781698972277,-1.0
2022-09-07,11:00,0.6222267186860719,2.2701170444488525,2.8923437631349245,-1.0
2022-09-08,11:00,-2.338228762718515,-3.479931354522705,-5.81816011724122,-1.0
2022-09-09,11:00,15.610037916244845,3.6601076126098633,19.27014552885471,-1.0
2022-09-12,11:00,10.771014521965162,1.1898436546325684,11.96085817659773,-1.0
2022-09-13,11:00,0.6534186043130497,3.4899415969848633,4.143360201297909,-1.0
2022-09-14,11:00,5.427892707873383,-10.510009765625,-5.082117057751617,-1.0
2022-09-15,11:00,-3.4819588010387506,4.949902534484863,1.4679437334461127,-1.0
2022-09-16,11:00,11.222286299124072,4.269921779632568,15.49220807875664,-1.0
2022-09-19,11:00,1.0892979255768243,-7.5,-6.4107020744231775,1.0
2022-09-20,11:00,7.809552682373116,10.0,17.809552682373116,-1.0
2022-09-21,11:00,-33.323725884715806,-18.870068550109863,-52.19379443482567,-1.0
2022-09-22,11:00,17.232775116390535,-6.110009670257568,11.122765446132966,-1.0
2022-09-23,11:00,3.0782646964669382,1.5700197219848633,4.6482844184518015,-1.0
2022-09-26,11:00,-6.229007028314564,2.9400391578674316,-3.288967870447131,-1.0
2022-09-27,11:00,-10.817984140697828,9.509961128234863,-1.308023012462968,-1.0
2022-09-28,11:00,10.858255832977708,-8.440038681030273,2.418217151947431,1.0
2022-09-29,11:00,15.022251212092694,2.030029296875,17.052280508967694,-1.0
2022-09-30,11:00,-3.1678289024556534,-7.3798828125,-10.547711714955653,-1.0
2022-10-03,11:00,2.536113223466799,3.270068407058716,5.806181630525515,1.0
2022-10-04,11:00,8.867372323857039,-2.0299315452575684,6.83744077859947,-1.0
2022-10-05,11:00,0.32189450926767194,4.319970607757568,4.64186511702524,1.0
2022-10-06,11:00,4.316700192406966,-0.37998056411743164,3.936719628289538,-1.0
2022-10-07,11:00,5.514427490069416,2.640087604522705,8.15451509459212,-1.0
2022-10-10,11:00,5.524880039503689,-5.889892578125,-0.3650125386213112,1.0
2022-10-11,11:00,-6.087255968305616,-6.359911918640137,-12.447167886945753,1.0
2022-10-12,11:00,13.34112138272758,0.36997079849243164,13.71109218122001,1.0
2022-10-13,11:00,-38.65324899225731,10.609911918640137,-28.04333707361718,-1.0
2022-10-14,11:00,6.470563168322528,-0.7299318313598633,5.7406313369626645,-1.0
2022-10-17,11:00,15.986264609180939,6.149951457977295,22.136216067158234,-1.0
2022-10-18,11:00,-3.871045694324142,1.97998046875,-1.8910652255741418,1.0
2022-10-19,11:00,8.508890996453115,-2.540087938308716,5.968803058144399,1.0
2022-10-20,11:00,-4.16415143001781,-7.319970607757568,-11.484122037775379,1.0
2022-10-21,11:00,-1.14441892717457,5.249999761581421,4.105580834406851,-1.0
2022-10-24,11:00,7.840705099685019,0.9599123001098633,8.80061739979488,1.0
2022-10-25,11:00,6.6357213428336745,-5.3500001430511475,1.2857211997825289,1.0
2022-10-26,11:00,-7.45736165393253,-5.6499998569488525,-13.107361510881383,1.0
2022-10-27,11:00,4.673120963180163,0.09995126724243164,4.773072230422596,1.0
2022-10-28,11:00,6.712849556935842,-6.3500001430511475,0.36284941388469605,1.0
2022-10-31,11:00,18.309236257248887,3.97998046875,22.289216725998887,-1.0
2022-11-01,11:00,12.036010927088306,-5.400000095367432,6.636010831720874,1.0
2022-11-02,11:00,-21.833218369837734,6.110058784484863,-15.723159585352875,1.0
2022-11-03,11:00,-8.865925422144478,-14.210107326507568,-23.076032748652047,-1.0
2022-11-04,11:00,-13.9498912220037,7.550048828125,-6.3998423938787,1.0
2022-11-07,11:00,1.023298424103134,2.250048875808716,3.273347299911851,-1.0
2022-11-08,11:00,-23.106078678922067,1.3101072311401367,-21.79597144778193,-1.0
2022-11-09,11:00,4.040823151399959,-3.1299314498901367,0.9108917015098257,-1.0
2022-11-10,11:00,1.8137292481647194,-4.270117282867432,-2.4563880347027123,-1.0
2022-11-11,11:00,0.9409029531849313,7.900000095367432,8.840903048552363,-1.0
2022-11-14,11:00,-12.770560738564715,-21.399999856948853,-34.170560595513564,-1.0
2022-11-15,11:00,-5.89293552632053,6.029980659484863,0.13704513316433342,-1.0
2022-11-16,11:00,15.540490543592743,6.949999809265137,22.49049035285788,-1.0
2022-11-17,11:00,-2.30219519601469,-9.760058641433716,-12.062253837448406,-1.0
2022-11-18,11:00,7.705705293545154,5.959912061691284,13.665617355236439,-1.0
2022-11-21,11:00,9.920187001135758,4.849999904632568,14.770186905768327,-1.0
2022-11-22,11:00,6.040418906175784,1.569921851158142,7.610340757333926,-1.0
2022-11-23,11:00,8.76094232627934,5.650000095367432,14.410942421646771,-1.0
2022-11-28,11:00,0.12006919646054826,0.03994131088256836,0.16001050734311661,1.0
2022-11-29,11:00,-7.679525092767339,-2.0201172828674316,-9.69964237563477,1.0
2022-11-30,11:00,-11.876167353232049,-14.210107326507568,-26.086274679739617,-1.0
2022-12-01,11:00,15.360254897122328,-4.900000095367432,10.460254801754896,1.0
2022-12-02,11:00,4.881454385144233,6.5,11.381454385144231,-1.0
2022-12-05,11:00,-3.683302407610128,-2.040087938308716,-5.723390345918844,-1.0
2022-12-06,11:00,3.9239284177488685,-9.860009670257568,-5.9360812525087,-1.0
2022-12-07,11:00,-1.146630343333702,-2.080078125,-3.226708468333701,1.0
2022-12-08,11:00,9.139493590652144,5.650000095367432,14.789493686019576,-1.0
2022-12-09,11:00,6.55773683541765,-15.6201171875,-9.06238035208235,-1.0
2022-12-12,11:00,1.4141779770053553,0.8399412631988525,2.2541192402042043,-1.0
2022-12-13,11:00,3.3516798129322485,9.199999809265137,12.551679622197383,-1.0
2022-12-14,11:00,16.46131904082327,12.27993106842041,28.74125010924368,-1.0
2022-12-15,11:00,6.031497576318419,-0.4500000476837158,5.581497528634703,-1.0
2022-12-16,11:00,13.650967412177051,7.960107326507568,21.61107473868462,-1.0
2022-12-19,11:00,1.495402825982195,-5.909911870956421,-4.414509044974226,-1.0
2022-12-20,11:00,5.897674682994797,-1.6701171398162842,4.227557543178513,1.0
2022-12-21,11:00,9.77744396912718,-2.31005859375,7.46738537537718,1.0
2022-12-22,11:00,-8.617790111461435,6.910107135772705,-1.70768297568873,-1.0
2022-12-23,11:00,8.661744390179733,0.8799316883087158,9.54167607848845,-1.0
2022-12-27,11:00,9.96033474247595,-1.0500000715255737,8.910334670950377,-1.0
2022-12-28,11:00,-1.1643510677004985,-3.5699708461761475,-4.734321913876645,1.0
2022-12-29,11:00,12.649829763354134,4.0,16.649829763354134,-1.0
2022-12-30,11:00,-10.403994110976134,-11.5,-21.903994110976136,-1.0
2023-01-03,11:00,0.13020198343119382,2.560107469558716,2.6903094529899096,-1.0
2023-01-04,11:00,-2.379334492358492,-1.3699705600738525,-3.7493050524323444,-1.0
2023-01-05,11:00,11.281675889965884,5.300097703933716,16.581773593899598,-1.0
2023-01-06,11:00,3.881351092629389,5.799999952316284,9.681351044945671,-1.0
2023-01-09,11:00,-4.846878765122341,-1.7400879859924316,-6.5869667511147725,1.0
2023-01-10,11:00,9.269987967686905,4.799999952316284,14.06998792000319,1.0
2023-01-11,11:00,2.6469628291105636,5.6101075410842896,8.257070370194853,1.0
2023-01-12,11:00,-2.0771905497479004,6.5,4.4228094502521,-1.0
2023-01-13,11:00,4.811955801558584,4.3500001430511475,9.16195594460973,-1.0
2023-01-17,11:00,9.194610309800327,-4.0,5.194610309800327,1.0
2023-01-18,11:00,-5.835784579082983,6.489892601966858,0.6541080228838752,1.0
2023-01-19,11:00,4.629905357680357,11.049902200698853,15.67980755837921,1.0
2023-01-20,11:00,-5.359490251219782,-1.4601075649261475,-6.819597816145929,-1.0
2023-01-23,11:00,0.4292161970983557,1.1399414539337158,1.5691576510320715,-1.0
2023-01-24,11:00,14.40497003154765,4.25,18.65497003154765,-1.0
2023-01-25,11:00,-2.079907332033141,4.030029296875,1.9501219648418555,-1.0
2023-01-26,11:00,5.940801272146725,-0.9299315214157104,5.010869750731018,-1.0
2023-01-27,11:00,3.1583171706263613,-8.789941310882568,-5.631624140256207,-1.0
2023-01-30,11:00,5.3720040274866925,6.450000047683716,11.822004075170408,-1.0
2023-01-31,11:00,-3.079587247136269,-20.45009756088257,-23.529684808018835,-1.0
2023-02-01,11:00,1.2350485368946522,8.80996036529541,10.045008902190062,-1.0
2023-02-02,11:00,-12.029702862093622,-6.1597654819488525,-18.189468344042474,-1.0
2023-02-03,11:00,-7.707613849516118,8.899999856948853,1.1923860074327344,-1.0
2023-02-06,11:00,9.93558311310062,-0.580078125,9.35550498810062,-1.0
2023-02-07,11:00,-29.963389980672364,-3.700000286102295,-33.663390266774655,1.0
2023-02-08,11:00,4.873068532457632,-6.8999998569488525,-2.0269313244912226,1.0
2023-02-09,11:00,-1.1125464525628388,-5.299999952316284,-6.412546404879123,1.0
2023-02-10,11:00,9.100730591027602,0.6400392055511475,9.74076979657875,-1.0
2023-02-13,11:00,7.202308844920112,-2.0400390625,5.162269782420111,-1.0
2023-02-14,11:00,7.4878017657342335,1.9298827648162842,9.417684530550517,-1.0
2023-02-15,11:00,0.06718071210345755,-2.60009765625,-2.5329169441465424,-1.0
2023-02-16,11:00,-14.307238780779187,1.890087604522705,-12.417151176256482,1.0
2023-02-17,11:00,5.824967333842322,3.109912157058716,8.93487949090104,-1.0
2023-02-21,11:00,5.848660601871103,3.4400877952575684,9.288748397128671,-1.0
2023-02-22,11:00,9.26116577483943,-0.34995102882385254,8.911214746015578,1.0
2023-02-23,11:00,-5.611421528116672,1.8799315690994263,-3.731489959017246,1.0
2023-02-24,11:00,4.1358109971606885,6.950000047683716,11.085811044844405,-1.0
2023-02-27,11:00,7.787897797453185,5.200000047683716,12.9878978451369,-1.0
2023-02-28,11:00,5.99941046024309,0.49990224838256836,6.499312708625659,-1.0
2023-03-01,11:00,1.744043522774252,4.060107231140137,5.804150753914389,-1.0
2023-03-02,11:00,-3.7135886674545944,-3.849902391433716,-7.56349105888831,1.0
2023-03-03,11:00,2.783433061845262,4.7101075649261475,7.493540626771406,-1.0
2023-03-06,11:00,3.202055119159974,-4.150000095367432,-0.9479449762074594,1.0
2023-03-07,11:00,4.024713546087286,5.549999952316284,9.574713498403568,-1.0
2023-03-08,11:00,-3.114778727824067,7.010009765625,3.895231037800933,1.0
2023-03-09,11:00,-2.6196015196888,11.0,8.3803984803112,-1.0
2023-03-10,11:00,-9.019165083999106,2.3900880813598633,-6.629077002639242,-1.0
2023-03-13,11:00,6.362601349619274,-8.360009670257568,-1.9974083206382929,1.0
2023-03-14,11:00,-1.2182082977816862,25.690038919448853,24.471830621667166,1.0
2023-03-15,11:00,3.694109676112087,8.670068264007568,12.364177940119657,-1.0
2023-03-16,11:00,3.758297053983533,6.6499998569488525,10.408296910932386,-1.0
2023-03-17,11:00,15.724656041881623,6.639892578125,22.364548620006623,-1.0
2023-03-20,11:00,13.111383673572908,-4.279931664466858,8.83145200910605,1.0
2023-03-21,11:00,3.809441216050402,1.6298828125,5.439324028550402,-1.0
2023-03-22,11:00,-11.644737120088113,-49.43002939224243,-61.07476651233054,-1.0
2023-03-23,11:00,-2.4852580789450727,1.780029296875,-0.7052287820700727,-1.0
2023-03-24,11:00,4.723416696945431,7.310009956359863,12.033426653305298,-1.0
2023-03-27,11:00,10.212560587321644,7.519970893859863,17.732531481181507,1.0
2023-03-28,11:00,4.739903487554686,1.3700196743011475,6.109923161855834,1.0
2023-03-29,11:00,2.622437682000667,4.450000047683716,7.072437729684381,-1.0
2023-03-30,11:00,9.04961329064298,2.819921851158142,11.869535141801123,-1.0
2023-03-31,11:00,-1.74145457287851,3.2899413108825684,1.5484867380040583,-1.0
2023-04-03,11:00,6.275328719171222,3.700000047683716,9.975328766854936,-1.0
2023-04-04,11:00,1.4604698612738112,1.6500976085662842,3.1105674698400954,1.0
2023-04-05,11:00,5.440187721317813,-3.1201173067092896,2.320070414608523,1.0
2023-04-06,11:00,-0.1607435558475121,-3.0799803733825684,-3.2407239292300787,1.0
2023-04-10,11:00,-0.5317874916846712,-0.35986328125,-0.8916507729346712,-1.0
2023-04-11,11:00,5.208111880745907,8.410058498382568,13.618170379128475,1.0
2023-04-12,11:00,2.1246501914909093,-4.550048828125,-2.4253986366340907,1.0
2023-04-13,11:00,2.4279323975610225,-3.9000000953674316,-1.4720676978064091,1.0
2023-04-14,11:00,5.358732995846886,-2.159863233566284,3.1988697622806015,1.0
2023-04-17,11:00,-1.4340886226497207,-1.8801757097244263,-3.3142643323741474,1.0
2023-04-18,11:00,6.40716252418704,-3.75,2.65716252418704,1.0
2023-04-19,11:00,6.491905644956895,-2.27001953125,4.221886113706894,1.0
2023-04-20,11:00,-4.612890033122076,4.440039038658142,-0.17285099446393382,1.0
2023-04-21,11:00,4.479730563183159,0.5299804210662842,5.009710984249445,-1.0
2023-04-24,11:00,6.018821099712321,0.8599609732627869,6.878782072975108,-1.0
2023-04-25,11:00,-1.7065334290907295,-3.970117211341858,-5.676650640432587,-1.0
2023-04-26,11:00,-1.3570586526917015,-3.460009813308716,-4.817068466000418,1.0
2023-04-27,11:00,-0.16323355039621035,3.499902367591858,3.336668817195644,-1.0
2023-04-28,11:00,3.573833116789718,0.12001955509185791,3.693852671881576,-1.0
2023-05-01,11:00,-0.2432052010639678,-3.25,-3.4932052010639687,1.0
2023-05-02,11:00,4.785035697319264,4.430078029632568,9.215113726951834,-1.0
2023-05-03,11:00,6.863932626081216,9.150000095367432,16.013932721448647,-1.0
2023-05-04,11:00,13.580131126844147,-4.8999998569488525,8.680131269895295,1.0
2023-05-05,11:00,4.78501170718823,0.5999999046325684,5.385011611820797,-1.0
2023-05-08,11:00,6.398331649499892,2.9499999284744263,9.348331577974317,-1.0
2023-05-09,11:00,6.020259275510292,-1.8800780773162842,4.140181198194008,-1.0
2023-05-10,11:00,-4.359564039672695,1.3401366472244263,-3.019427392448268,-1.0
2023-05-11,11:00,7.568361041926478,2.4298828840255737,9.998243925952051,-1.0
2023-05-12,11:00,-3.094345293716792,-4.980078220367432,-8.074423514084224,-1.0
2023-05-15,11:00,4.015172950137337,2.349999964237213,6.365172914374551,-1.0
2023-05-16,11:00,-5.373640514226723,7.500097692012787,2.1264571777860635,1.0
2023-05-17,11:00,-4.140033983471836,0.4299805164337158,-3.710053467038122,-1.0
2023-05-18,11:00,-4.40587135902436,-9.399804830551147,-13.805676189575507,-1.0
2023-05-19,11:00,-0.548588164197108,2.220019578933716,1.6714314147366078,-1.0
2023-05-22,11:00,8.083697989308082,1.0798827409744263,9.163580730282508,-1.0
2023-05-23,11:00,-3.1712731380252563,-0.11992192268371582,-3.291195060708972,-1.0
2023-05-24,11:00,2.438854274549154,-3.6097657680511475,-1.1709114935019933,-1.0
2023-05-25,11:00,-1.575149426160138,1.2297852039337158,-0.34536422222642216,-1.0
2023-05-26,11:00,8.861318557926268,4.300000071525574,13.161318629451841,-1.0
2023-05-30,11:00,3.403184833796095,3.25,6.653184833796095,-1.0
2023-05-31,11:00,4.459001609263062,-1.419921875,3.039079734263062,-1.0
2023-06-01,11:00,-1.3100538613546773,3.399999976158142,2.089946114803464,-1.0
2023-06-02,11:00,4.113252549056225,3.899999976158142,8.013252525214366,-1.0
2023-06-05,11:00,1.247878543466782,-3.700000047683716,-2.452121504216933,1.0
2023-06-06,11:00,4.776925526128813,-2.949999988079071,1.8269255380497418,1.0
2023-06-07,11:00,5.689580361715484,-0.02001953125,5.669560830465484,1.0
2023-06-08,11:00,1.0021031581599777,-2.549999952316284,-1.5478967941563067,1.0
2023-06-09,11:00,0.7768199077182465,-1.85986328125,-1.083043373531753,1.0
2023-06-12,11:00,2.2508842037539694,0.1698242425918579,2.4207084463458273,-1.0
2023-06-13,11:00,5.139602175868356,-3.700000047683716,1.4396021281846405,1.0
2023-06-14,11:00,6.977330353531222,5.210156440734863,12.187486794266086,-1.0
2023-06-15,11:00,-1.5581932719953677,1.5398437976837158,-0.018349474311651903,-1.0
2023-06-16,11:00,1.0467746187611278,4.289843797683716,5.336618416444843,-1.0
2023-06-20,11:00,0.19356208698294797,-1.2099608778953552,-1.0163987909124081,1.0
2023-06-21,11:00,1.393109078321011,1.2100586891174316,2.6031677674384426,1.0
2023-06-22,11:00,1.7525600552060734,4.14013671875,5.892696773956075,1.0
2023-06-23,11:00,1.051669602536574,-3.5,-2.448330397463426,1.0
2023-06-26,11:00,-2.613264216056489,8.330175757408142,5.716911541351653,1.0
2023-06-27,11:00,-0.3615854281832185,-1.310156226158142,-1.6717416543413606,1.0
2023-06-28,11:00,-0.28425588341851693,3.2598633766174316,2.9756074931989147,1.0
2023-06-29,11:00,1.7048250308510657,-1.5100586414337158,0.19476638941734947,1.0
2023-06-30,11:00,6.076703289611759,0.22988271713256836,6.306586006744327,-1.0
2023-07-05,11:00,2.1819965723953976,1.68017578125,3.8621723536453976,1.0
2023-07-06,11:00,1.5692454834163403,-2.049999952316284,-0.48075446889994566,1.0
2023-07-07,11:00,-17.782561467432526,12.849804639816284,-4.932756827616242,1.0
2023-07-10,11:00,4.766429816441061,1.9297851920127869,6.696215008453848,1.0
2023-07-11,11:00,-1.6246944636852163,-6.109765589237213,-7.734460052922429,-1.0
2023-07-12,11:00,-0.6040983429189701,4.5,3.89590165708103,-1.0
2023-07-13,11:00,3.9993882916029273,3.4499999284744263,7.449388220077353,-1.0
2023-07-14,11:00,4.438877262977743,-3.5300780534744263,0.9087992095033179,1.0
2023-07-17,11:00,2.1817195930791256,1.8400390148162842,4.021758607895411,-1.0
2023-07-18,11:00,-0.2832025584429436,-3.279980421066284,-3.5631829795092287,1.0
2023-07-19,11:00,4.512034910398844,1.5797852277755737,6.091820138174418,1.0
2023-07-20,11:00,-1.6854859016480437,0.8201172351837158,-0.8653686664643274,1.0
2023-07-21,11:00,2.0722029924565204,-4.3999998569488525,-2.327796864492332,1.0
2023-07-24,11:00,3.562968380312369,1.4401367902755737,5.003105170587943,1.0
2023-07-25,11:00,0.7691961104316212,-0.2099609375,0.5592351729316221,1.0
