window,views,representation,weighting,d,captured,null_mean,null_std
2013-11-06..2015-09-24,raw,raw960,heat,62,0.39740915215847455,0.005021660702988539,0.0009639000860963336
2013-11-06..2015-09-24,raw,raw960,heat,63,0.40083786768572577,0.005097891405029951,0.0010080206063510172
2013-11-06..2015-09-24,raw,raw960,heat,64,0.4012051948284307,0.005188293731126613,0.000987590301534476
2013-11-06..2015-09-24,raw,recw,binary,1,0.005263114191291135,4.198445529943112e-05,6.156231428463021e-05
2013-11-06..2015-09-24,raw,recw,binary,2,0.0201686889764433,0.0001196265542141809,7.71639940489381e-05
2013-11-06..2015-09-24,raw,recw,binary,3,0.025860698956965262,0.00019222406940711957,0.00012919972389737643
2013-11-06..2015-09-24,raw,recw,binary,4,0.026374746890317713,0.00025524355353200674,0.00013622354244668145
2013-11-06..2015-09-24,raw,recw,binary,5,0.03334478328593029,0.00034470395446427576,0.00015878069289931897
2013-11-06..2015-09-24,raw,recw,binary,6,0.03891245863897115,0.0004155211736987043,0.00014724353226471372
2013-11-06..2015-09-24,raw,recw,binary,7,0.05480163136100823,0.0005268896455339465,0.00021513047936367872
2013-11-06..2015-09-24,raw,recw,binary,8,0.055202176681785314,0.0005659016003764581,0.00021931004294753047
2013-11-06..2015-09-24,raw,recw,binary,9,0.07241586910298808,0.0006218753122700735,0.00020152523436212422
2013-11-06..2015-09-24,raw,recw,binary,10,0.11097788635620115,0.0007420692499035612,0.0002900133339789038
2013-11-06..2015-09-24,raw,recw,binary,11,0.11365087891697168,0.0007831500500903966,0.00028486947827686086
2013-11-06..2015-09-24,raw,recw,binary,12,0.12879309520957347,0.0008398996809933447,0.00028364349315644047
2013-11-06..2015-09-24,raw,recw,binary,13,0.1891358645355611,0.0009627798449123511,0.0002979635478438089
2013-11-06..2015-09-24,raw,recw,binary,14,0.18993882125775596,0.0010221572414722217,0.00032352944862203153
2013-11-06..2015-09-24,raw,recw,binary,15,0.18993927958476156,0.0011421384293203132,0.00034774318879716217
2013-11-06..2015-09-24,raw,recw,binary,16,0.20266318072603412,0.0012971285335387278,0.00043542942915248805
2013-11-06..2015-09-24,raw,recw,binary,17,0.21009473752656832,0.0013678988758077163,0.00044316621778397645
2013-11-06..2015-09-24,raw,recw,binary,18,0.2673361079693682,0.0014601922321453471,0.0004319723442247711
2013-11-06..2015-09-24,raw,recw,binary,19,0.2999585015253731,0.0015724154792687629,0.00044948010653560216
2013-11-06..2015-09-24,raw,recw,binary,20,0.33629012559786436,0.0016468978291227401,0.00046676104244763997
2013-11-06..2015-09-24,raw,recw,binary,21,0.3514315824751153,0.0017060159718533345,0.0004927595772699127
2013-11-06..2015-09-24,raw,recw,binary,22,0.35266079633991204,0.0017519626629892882,0.0005000913219035477
2013-11-06..2015-09-24,raw,recw,binary,23,0.3527572978276617,0.001804210402805506,0.0004901132654868141
2013-11-06..2015-09-24,raw,recw,binary,24,0.35371740671485236,0.001858657257142716,0.0004734270254289219
2013-11-06..2015-09-24,raw,recw,binary,25,0.35880079487515576,0.0020278642143521956,0.00045314821925342683
2013-11-06..2015-09-24,raw,recw,binary,26,0.3622255671498022,0.002075587768313164,0.00046869806302778105
2013-11-06..2015-09-24,raw,recw,binary,27,0.36250458484601916,0.002169611796361914,0.0004947754945793864
2013-11-06..2015-09-24,raw,recw,binary,28,0.36899584609695923,0.002230735707747776,0.0005254038746340079
2013-11-06..2015-09-24,raw,recw,binary,29,0.3712682122886053,0.0023350750320053912,0.0005180105336928277
2013-11-06..2015-09-24,raw,recw,binary,30,0.3783080618590263,0.0024294134235999343,0.0005672281966902421
2013-11-06..2015-09-24,raw,recw,binary,31,0.37832614099384404,0.0025164330775504034,0.0005781366199588957
2013-11-06..2015-09-24,raw,recw,binary,32,0.3784020370756767,0.0026154908271718265,0.0006197029734895679
2013-11-06..2015-09-24,raw,recw,binary,33,0.3788300822935052,0.002677619618882858,0.0005826302405711962
2013-11-06..2015-09-24,raw,recw,binary,34,0.37931385121253486,0.0027722401626146904,0.0006094460113487801
2013-11-06..2015-09-24,raw,recw,binary,35,0.3874198207166572,0.0028667634638431813,0.0005794431615917808
2013-11-06..2015-09-24,raw,recw,binary,36,0.3901480049561815,0.002942089739140138,0.0006065772145636804
2013-11-06..2015-09-24,raw,recw,binary,37,0.3981594253701286,0.0029917190175625737,0.0005879469962492274
2013-11-06..2015-09-24,raw,recw,binary,38,0.40735864812239625,0.0031278086086351173,0.0006499032985084818
2013-11-06..2015-09-24,raw,recw,binary,39,0.4117514693715908,0.00320749568108718,0.0006656854790931336
2013-11-06..2015-09-24,raw,recw,binary,40,0.41204219273021003,0.0032813129259764663,0.0006408170681964773
2013-11-06..2015-09-24,raw,recw,binary,41,0.41306083322233716,0.0034090896001369338,0.00074131153345948
2013-11-06..2015-09-24,raw,recw,binary,42,0.4138656852247923,0.0035409746796112376,0.0007184288223687736
2013-11-06..2015-09-24,raw,recw,binary,43,0.4140148866403623,0.0036246989599051324,0.0006997444478907423
2013-11-06..2015-09-24,raw,recw,binary,44,0.41416676886589676,0.003717110660076667,0.0007467019192672062
2013-11-06..2015-09-24,raw,recw,binary,45,0.4142080061042644,0.0037952892174775077,0.000697780176514204
2013-11-06..2015-09-24,raw,recw,binary,46,0.4199986171392866,0.003845562111547309,0.000686300628404321
2013-11-06..2015-09-24,raw,recw,binary,47,0.4217732736556505,0.003927651238268068,0.0006879387433109878
2013-11-06..2015-09-24,raw,recw,binary,48,0.42200720385231727,0.004011584229791565,0.000654722467277136
2013-11-06..2015-09-24,raw,recw,binary,49,0.42228613978942653,0.004063086026620967,0.0006537499543009919
2013-11-06..2015-09-24,raw,recw,binary,50,0.4223285378198454,0.0041242159915535195,0.0006732339310385714
2013-11-06..2015-09-24,raw,recw,binary,51,0.42307362417945366,0.004179951718094599,0.0006697629151737182
2013-11-06..2015-09-24,raw,recw,binary,52,0.42358163789913683,0.004290837605861061,0.0007256442327625006
2013-11-06..2015-09-24,raw,recw,binary,53,0.42358262367353516,0.004443998519136617,0.0007811190969106648
2013-11-06..2015-09-24,raw,recw,binary,54,0.42854857782855105,0.0045329932320724515,0.00080490208530768
2013-11-06..2015-09-24,raw,recw,binary,55,0.4290604037718272,0.0046247520476092345,0.000793481492622794
2013-11-06..2015-09-24,raw,recw,binary,56,0.4292702958447986,0.004751658846435029,0.0008212095400851122
2013-11-06..2015-09-24,raw,recw,binary,57,0.42994018895037744,0.004895427270582984,0.0009045368328684101
2013-11-06..2015-09-24,raw,recw,binary,58,0.4300900487360228,0.004951265838692738,0.0009085709559627328
2013-11-06..2015-09-24,raw,recw,binary,59,0.4300952661681908,0.005113588309628834,0.0009305372443714702
2013-11-06..2015-09-24,raw,recw,binary,60,0.4317225130722857,0.005230657582676858,0.0010144863400560367
2013-11-06..2015-09-24,raw,recw,binary,61,0.4317966980068616,0.005300720738080286,0.0010291857818666387
2013-11-06..2015-09-24,raw,recw,binary,62,0.43317465081444617,0.005362392736082702,0.0010422813447294099
2013-11-06..2015-09-24,raw,recw,binary,63,0.43322229691602365,0.005447732749982686,0.001105816223686832
2013-11-06..2015-09-24,raw,recw,binary,64,0.4347181933041705,0.0055653540649869505,0.0011254573364747696
2013-11-06..2015-09-24,raw,recw,heat,1,0.004962953673542391,9.484038660022395e-05,9.299246620695262e-05
2013-11-06..2015-09-24,raw,recw,heat,2,0.020587504199763414,0.00015613399921358286,0.00013686377513394022
2013-11-06..2015-09-24,raw,recw,heat,3,0.026427199733740823,0.00025369334290365175,0.0001442923596407866
2013-11-06..2015-09-24,raw,recw,heat,4,0.027125515865664786,0.0004202316655844875,0.00034290263077193297
2013-11-06..2015-09-24,raw,recw,heat,5,0.03416005888377324,0.00045944947159845697,0.00037007490631780045
2013-11-06..2015-09-24,raw,recw,heat,6,0.039837020215001545,0.0004931046175850574,0.0003812423322921598
2013-11-06..2015-09-24,raw,recw,heat,7,0.056951464613578466,0.0005923701079027081,0.0003945876448763696
2013-11-06..2015-09-24,raw,recw,heat,8,0.057513190836233304,0.000717468321700696,0.00040870130038297563
2013-11-06..2015-09-24,raw,recw,heat,9,0.06776365049446122,0.0007822871171769589,0.0003967081971773106
2013-11-06..2015-09-24,raw,recw,heat,10,0.11509943584389135,0.0008778984261525909,0.0003992297817819673
2013-11-06..2015-09-24,raw,recw,heat,11,0.11855591407472642,0.0009501579386582092,0.00038847452000667426
2013-11-06..2015-09-24,raw,recw,heat,12,0.13253605494231754,0.0010180500820208438,0.0003879513310612305
2013-11-06..2015-09-24,raw,recw,heat,13,0.19162008974362732,0.001103585667198762,0.0004247760472894259
2013-11-06..2015-09-24,raw,recw,heat,14,0.19297618010441478,0.001207181218728314,0.0004012222112562542
2013-11-06..2015-09-24,raw,recw,heat,15,0.1937950592926091,0.0013244326669219664,0.0004439447335893309
2013-11-06..2015-09-24,raw,recw,heat,16,0.20533227868802523,0.0014126126451066503,0.0005415817849079181
2013-11-06..2015-09-24,raw,recw,heat,17,0.2127297915952426,0.0014866767380979514,0.000516921931222954
2013-11-06..2015-09-24,raw,recw,heat,18,0.26946858426439957,0.0015651957345634026,0.0005188233066599206
2013-11-06..2015-09-24,raw,recw,heat,19,0.3089677587655935,0.0016554440225963925,0.0006066739771283263
2013-11-06..2015-09-24,raw,recw,heat,20,0.3342072920696207,0.0017581647785723502,0.000634453534504723
2013-11-06..2015-09-24,raw,recw,heat,21,0.3512866389973821,0.0017804352313477753,0.0006409287904638588
2013-11-06..2015-09-24,raw,recw,heat,22,0.3533470681430495,0.0018709419867416245,0.0006850967800711566
2013-11-06..2015-09-24,raw,recw,heat,23,0.3533651599808288,0.0020686069294236094,0.0008018657767050203
2013-11-06..2015-09-24,raw,recw,heat,24,0.353773200859748,0.0021058806633785054,0.0007821564117575641
2013-11-06..2015-09-24,raw,recw,heat,25,0.359983234610663,0.0022198698706624507,0.0008591289215772809
2013-11-06..2015-09-24,raw,recw,heat,26,0.36317990508113424,0.0023299591297413933,0.0009780188887454921
2013-11-06..2015-09-24,raw,recw,heat,27,0.36385318635952063,0.002426630383682516,0.0009947675726130487
2013-11-06..2015-09-24,raw,recw,heat,28,0.3677622212009566,0.0024818496166855407,0.0009800292593483916
2013-11-06..2015-09-24,raw,recw,heat,29,0.3757191524664002,0.002611100542223746,0.001019107614480402
2013-11-06..2015-09-24,raw,recw,heat,30,0.3818155325313503,0.002733981677822425,0.0011146463502919673
2013-11-06..2015-09-24,raw,recw,heat,31,0.38419079936709016,0.002788117042034009,0.0011574508769579017
2013-11-06..2015-09-24,raw,recw,heat,32,0.38444489279432814,0.0029597465489942546,0.001110688775266424
2013-11-06..2015-09-24,raw,recw,heat,33,0.38486137258680525,0.003130079529316587,0.001010808936550289
2013-11-06..2015-09-24,raw,recw,heat,34,0.3890914873480803,0.0031945216865042645,0.001022757561258251
2013-11-06..2015-09-24,raw,recw,heat,35,0.3912852225915936,0.003236254439963576,0.0010483883164058745
2013-11-06..2015-09-24,raw,recw,heat,36,0.39641925137187267,0.003326559093674608,0.0010728883718666964
2013-11-06..2015-09-24,raw,recw,heat,37,0.3966275023390686,0.003398749454219036,0.001094048939194995
2013-11-06..2015-09-24,raw,recw,heat,38,0.41406008495410057,0.003483228328943812,0.0011047301238086816
2013-11-06..2015-09-24,raw,recw,heat,39,0.41407881671320423,0.0035472688277425127,0.0011411816834908997
2013-11-06..2015-09-24,raw,recw,heat,40,0.41449218820815537,0.0035876334777371717,0.0011366255536381389
2013-11-06..2015-09-24,raw,recw,heat,41,0.41611981813800664,0.003703072930064779,0.0011757553291079806
2013-11-06..2015-09-24,raw,recw,heat,42,0.41633544399445044,0.003807768596487294,0.0012196164604875634
2013-11-06..2015-09-24,raw,recw,heat,43,0.4163895740204561,0.003859208335142085,0.0012247315766350112
2013-11-06..2015-09-24,raw,recw,heat,44,0.41640292312173266,0.003953001040451043,0.0012195286873827314
2013-11-06..2015-09-24,raw,recw,heat,45,0.42100259163952986,0.0041173927321701605,0.001165956270492895
2013-11-06..2015-09-24,raw,recw,heat,46,0.42366664027188083,0.0042357122378797706,0.0011557562205718457
2013-11-06..2015-09-24,raw,recw,heat,47,0.42473979848873133,0.004428189113859234,0.0011487995066722344
2013-11-06..2015-09-24,raw,recw,heat,48,0.4247645168876284,0.004524759275452051,0.0010894760504273106
2013-11-06..2015-09-24,raw,recw,heat,49,0.42501133516892836,0.004584325823553041,0.0010851629240206996
2013-11-06..2015-09-24,raw,recw,heat,50,0.4251522125341139,0.004934938285627062,0.001147752963318875
2013-11-06..2015-09-24,raw,recw,heat,51,0.4267565831743787,0.005038092260142535,0.0011036716010020852
2013-11-06..2015-09-24,raw,recw,heat,52,0.4271642447784046,0.005176921007289921,0.001096181062413783
2013-11-06..2015-09-24,raw,recw,heat,53,0.4276672004824662,0.005254820033984956,0.0010793483183294276
2013-11-06..2015-09-24,raw,recw,heat,54,0.42792040137964227,0.005339486956020994,0.0010846760401254888
2013-11-06..2015-09-24,raw,recw,heat,55,0.4282456367927365,0.005431450565290057,0.001067489567891038
2013-11-06..2015-09-24,raw,recw,heat,56,0.42838383122292784,0.005486051485395804,0.001057327560829766
2013-11-06..2015-09-24,raw,recw,heat,57,0.43350084212470363,0.0055965479902625416,0.0011466403050560032
2013-11-06..2015-09-24,raw,recw,heat,58,0.43362196481490006,0.005619851713370049,0.0011391838294404209
2013-11-06..2015-09-24,raw,recw,heat,59,0.4336915775899623,0.005679177654528795,0.0011064829147679912
2013-11-06..2015-09-24,raw,recw,heat,60,0.4338724201508398,0.005769121380109359,0.0011158754764676812
2013-11-06..2015-09-24,raw,recw,heat,61,0.43390677000911293,0.005880349813843227,0.0011054043962004522
2013-11-06..2015-09-24,raw,recw,heat,62,0.4346584038031895,0.005989746481024678,0.0011268863212339677
2013-11-06..2015-09-24,raw,recw,heat,63,0.436641374793323,0.006163702786042739,0.0012194565824956158
2013-11-06..2015-09-24,raw,recw,heat,64,0.43761708437741126,0.006321697306872752,0.0012785728401228718
2013-11-06..2015-09-24,raw,multiscale,binary,1,0.2718714948035047,5.4674012637773605e-05,5.022718253004591e-05
2013-11-06..2015-09-24,raw,multiscale,binary,2,0.321160455672577,0.00019484870337925414,0.00020710817814623147
2013-11-06..2015-09-24,raw,multiscale,binary,3,0.3954615622537067,0.00024331004465731566,0.00028066414459850236
2013-11-06..2015-09-24,raw,multiscale,binary,4,0.41604030327145863,0.00031303864088795015,0.00026975761754095487
2013-11-06..2015-09-24,raw,multiscale,binary,5,0.41604862708623735,0.0003747382098105645,0.00026954716516358124
2013-11-06..2015-09-24,raw,multiscale,binary,6,0.423808231966787,0.0005209823872196828,0.00029518487044915425
2013-11-06..2015-09-24,raw,multiscale,binary,7,0.4770509937258161,0.0006177094011337338,0.00030263075961580566
2013-11-06..2015-09-24,raw,multiscale,binary,8,0.4835326363878884,0.0006676409533054614,0.0003761153741173331
2013-11-06..2015-09-24,raw,multiscale,binary,9,0.4869543770769721,0.0007345401591275626,0.00039206217853861563
2013-11-06..2015-09-24,raw,multiscale,binary,10,0.5238873286206334,0.0008468635252060657,0.00038737485710815746
2013-11-06..2015-09-24,raw,multiscale,binary,11,0.5280451986540317,0.0009099922802272263,0.00040825529259206684
2013-11-06..2015-09-24,raw,multiscale,binary,12,0.539896150087442,0.0009436782825477281,0.0003976850048617722
2013-11-06..2015-09-24,raw,multiscale,binary,13,0.5479189480390748,0.00107017730560327,0.0003549850156042086
2013-11-06..2015-09-24,raw,multiscale,binary,14,0.5487814572816427,0.0011408427780349065,0.0003287193117892707
2013-11-06..2015-09-24,raw,multiscale,binary,15,0.5520611878961532,0.0012394932749248335,0.00039132599771435014
2013-11-06..2015-09-24,raw,multiscale,binary,16,0.5524274525487913,0.00135437144931932,0.000488682799411841
2013-11-06..2015-09-24,raw,multiscale,binary,17,0.5583181240527577,0.0014031928120885264,0.0005306963688755193
2013-11-06..2015-09-24,raw,multiscale,binary,18,0.5598950504532892,0.0014537954195410294,0.0005250883987578278
2013-11-06..2015-09-24,raw,multiscale,binary,19,0.5628844677475977,0.0014960222466941346,0.0005221444970061486
2013-11-06..2015-09-24,raw,multiscale,binary,20,0.5629596673300262,0.0016337708997548842,0.0005503022690064006
2013-11-06..2015-09-24,raw,multiscale,binary,21,0.5632074371593782,0.0017246820759487514,0.000524922192061413
2013-11-06..2015-09-24,raw,multiscale,binary,22,0.5646588980583254,0.0017912455209650306,0.0005010041172209878
2013-11-06..2015-09-24,raw,multiscale,binary,23,0.5648933395214996,0.0018922780657084828,0.0005261635029228663
2013-11-06..2015-09-24,raw,multiscale,binary,24,0.5649636360695044,0.001968251341725342,0.0005087790809319362
2013-11-06..2015-09-24,raw,multiscale,binary,25,0.5651083567796674,0.002041801339265719,0.0005425349092857638
2013-11-06..2015-09-24,raw,multiscale,binary,26,0.565108445060057,0.0021141304279212627,0.0005392748508000902
2013-11-06..2015-09-24,raw,multiscale,binary,27,0.5676122984742472,0.002260664840171558,0.0006610433570492359
2013-11-06..2015-09-24,raw,multiscale,binary,28,0.5689797849854181,0.002325245197461106,0.0006740960111622546
2013-11-06..2015-09-24,raw,multiscale,binary,29,0.5690501516729827,0.002509724196770346,0.0005889703357192555
2013-11-06..2015-09-24,raw,multiscale,binary,30,0.5690714584860759,0.0025437215419657055,0.0005781511736421215
2013-11-06..2015-09-24,raw,multiscale,binary,31,0.5693170593520988,0.002677200138080325,0.0005457568047262328
2013-11-06..2015-09-24,raw,multiscale,binary,32,0.569324346215766,0.0027457402446660617,0.0005451344337756987
2013-11-06..2015-09-24,raw,multiscale,binary,33,0.5699443213046417,0.0029219964055033887,0.0006601536826525571
2013-11-06..2015-09-24,raw,multiscale,binary,34,0.5703187125908731,0.0030019424655254937,0.000664711068484197
2013-11-06..2015-09-24,raw,multiscale,binary,35,0.5741140054817233,0.003097832392268413,0.000685807242252926
2013-11-06..2015-09-24,raw,multiscale,binary,36,0.574267254887206,0.0031720166687067295,0.0006882000653231639
2013-11-06..2015-09-24,raw,multiscale,binary,37,0.574267261190135,0.0033255710751573546,0.0005888766486620264
2013-11-06..2015-09-24,raw,multiscale,binary,38,0.5752796277721944,0.003379807293470064,0.0006263210924285258
2013-11-06..2015-09-24,raw,multiscale,binary,39,0.5766765587035139,0.0034498274730623184,0.0006687756601045671
2013-11-06..2015-09-24,raw,multiscale,binary,40,0.5769503654593604,0.0035533324555940106,0.0006764846390282555
2013-11-06..2015-09-24,raw,multiscale,binary,41,0.5769973853464857,0.0036289441467461945,0.0006540876997957357
2013-11-06..2015-09-24,raw,multiscale,binary,42,0.5771179191667691,0.0036844182683794524,0.0006985366827736209
2013-11-06..2015-09-24,raw,multiscale,binary,43,0.580837631446653,0.0037370000203611397,0.0007085704454083547
2013-11-06..2015-09-24,raw,multiscale,binary,44,0.5810165445425859,0.00387647945891612,0.0006726929217930498
2013-11-06..2015-09-24,raw,multiscale,binary,45,0.5876638133315545,0.0038955707242521683,0.0006685086100714311
2013-11-06..2015-09-24,raw,multiscale,binary,46,0.5900633157729146,0.003945880977382881,0.0006746959800199917
2013-11-06..2015-09-24,raw,multiscale,binary,47,0.5902480958841976,0.004024188433092534,0.000715713183642938
2013-11-06..2015-09-24,raw,multiscale,binary,48,0.5903570231117725,0.004111739819301526,0.0007435313683268992
2013-11-06..2015-09-24,raw,multiscale,binary,49,0.5909866429156441,0.004201042978394702,0.0007192676676424082
2013-11-06..2015-09-24,raw,multiscale,binary,50,0.5911598606951558,0.004296832478107309,0.0007206687150500748
2013-11-06..2015-09-24,raw,multiscale,binary,51,0.5914322952297859,0.004344897489514149,0.0007334460709290453
2013-11-06..2015-09-24,raw,multiscale,binary,52,0.59253092122511,0.004379271345869639,0.0007321774097244712
2013-11-06..2015-09-24,raw,multiscale,binary,53,0.5929172670302605,0.004548681709221743,0.000883699830967496
2013-11-06..2015-09-24,raw,multiscale,binary,54,0.5946462552679844,0.004691995182001622,0.0009500424538479677
2013-11-06..2015-09-24,raw,multiscale,binary,55,0.5962861953757722,0.004907258349773269,0.0009235144714569055
2013-11-06..2015-09-24,raw,multiscale,binary,56,0.5965469859386756,0.004977629126576191,0.0009575495417607491
2013-11-06..2015-09-24,raw,multiscale,binary,57,0.5967648624393412,0.005073772915218755,0.0009617160879726878
2013-11-06..2015-09-24,raw,multiscale,binary,58,0.5968995800914151,0.005186747039270119,0.0009509188403726776
2013-11-06..2015-09-24,raw,multiscale,binary,59,0.5969090627668783,0.0053035075980461255,0.0010007537145586397
2013-11-06..2015-09-24,raw,multiscale,binary,60,0.5969353234532724,0.0053890749689005,0.0009676250217331414
2013-11-06..2015-09-24,raw,multiscale,binary,61,0.5970752244625075,0.005472469792714472,0.0009604672151877577
2013-11-06..2015-09-24,raw,multiscale,binary,62,0.5970757706321811,0.005499035824066958,0.0009754046406682531
2013-11-06..2015-09-24,raw,multiscale,binary,63,0.5981810499776009,0.005529413441607832,0.0009696139145959973
2013-11-06..2015-09-24,raw,multiscale,binary,64,0.5986510408492303,0.0056102949687412695,0.0009447670985098538
2013-11-06..2015-09-24,raw,multiscale,heat,1,0.18569877739337012,0.00012357704191195686,0.00012702372502694116
2013-11-06..2015-09-24,raw,multiscale,heat,2,0.2624562618956782,0.0001853586776427318,0.00023336326523946423
2013-11-06..2015-09-24,raw,multiscale,heat,3,0.3501032124979645,0.0002856768490176262,0.00035857831427032615
2013-11-06..2015-09-24,raw,multiscale,heat,4,0.4064868107322296,0.00032600551426146504,0.0003671186628487957
2013-11-06..2015-09-24,raw,multiscale,heat,5,0.41472683752006484,0.00038568942308511136,0.00034982930261135824
2013-11-06..2015-09-24,raw,multiscale,heat,6,0.4165064570082606,0.0005124069586550527,0.00042768382413683537
2013-11-06..2015-09-24,raw,multiscale,heat,7,0.48433371584980156,0.0005973645181658655,0.00042491313679499077
2013-11-06..2015-09-24,raw,multiscale,heat,8,0.5004308540833723,0.0007578959928215701,0.00048611566752331876
2013-11-06..2015-09-24,raw,multiscale,heat,9,0.5153112949529862,0.0008244596843798326,0.00045694691828315856
2013-11-06..2015-09-24,raw,multiscale,heat,10,0.5215503137601902,0.0009523053934200598,0.0004232105520943293
2013-11-06..2015-09-24,raw,multiscale,heat,11,0.523132360501391,0.0010499688980495664,0.0005368778520607618
2013-11-06..2015-09-24,raw,multiscale,heat,12,0.524611862961381,0.0011626390806913,0.0006047766144567338
2013-11-06..2015-09-24,raw,multiscale,heat,13,0.526754962461398,0.0012725549893235738,0.0006420018334400379
2013-11-06..2015-09-24,raw,multiscale,heat,14,0.552987610529135,0.0013929275866461379,0.0006396737302905602
2013-11-06..2015-09-24,raw,multiscale,heat,15,0.5558208357642271,0.0014922689236111736,0.0006823506077832331
2013-11-06..2015-09-24,raw,multiscale,heat,16,0.5567264312528342,0.0016331683878403678,0.0006789495858237029
2013-11-06..2015-09-24,raw,multiscale,heat,17,0.5567264412412231,0.0017738061153117913,0.0006971689226521993
2013-11-06..2015-09-24,raw,multiscale,heat,18,0.5572940498111256,0.0018743179992255325,0.0006901158114602859
2013-11-06..2015-09-24,raw,multiscale,heat,19,0.5594625668462924,0.0019565962511308354,0.0006834088518643374
2013-11-06..2015-09-24,raw,multiscale,heat,20,0.5599082614259276,0.0020309821783310263,0.0006699176519960885
2013-11-06..2015-09-24,raw,multiscale,heat,21,0.5621582209314222,0.0021214439695357535,0.0006743828057210952
2013-11-06..2015-09-24,raw,multiscale,heat,22,0.5670768454880148,0.002245579199922339,0.0007846821016964066
2013-11-06..2015-09-24,raw,multiscale,heat,23,0.5678835282034878,0.0023092861888831776,0.0007691069732465845
2013-11-06..2015-09-24,raw,multiscale,heat,24,0.5678843551587468,0.002394677295683041,0.0008056459097204502
2013-11-06..2015-09-24,raw,multiscale,heat,25,0.5681021644892523,0.0025412982187461345,0.0007959939884114253
2013-11-06..2015-09-24,raw,multiscale,heat,26,0.5683120191459791,0.0026257712753994366,0.0008147762309905941
2013-11-06..2015-09-24,raw,multiscale,heat,27,0.5685794452750678,0.0026782470006799742,0.0008090829694858198
2013-11-06..2015-09-24,raw,multiscale,heat,28,0.5716704328639705,0.0027882854291190113,0.0007744686683654304
2013-11-06..2015-09-24,raw,multiscale,heat,29,0.5724651813538818,0.00286026841271163,0.0008013047301881398
2013-11-06..2015-09-24,raw,multiscale,heat,30,0.5725865156911809,0.0029101383573633378,0.0007952255226529321
2013-11-06..2015-09-24,raw,multiscale,heat,31,0.5726232885783644,0.0029780664088257954,0.000790378510558619
2013-11-06..2015-09-24,raw,multiscale,heat,32,0.5726285104414639,0.0030246232568052044,0.0007949565439485083
2013-11-06..2015-09-24,raw,multiscale,heat,33,0.5730163619336449,0.0030781537312599364,0.0008242352095040724
2013-11-06..2015-09-24,raw,multiscale,heat,34,0.5741631723973146,0.0031648228139021205,0.0007913253218552783
2013-11-06..2015-09-24,raw,multiscale,heat,35,0.574849968691154,0.0031917318041132063,0.0007876934403545808
2013-11-06..2015-09-24,raw,multiscale,heat,36,0.5767014661590606,0.003271493754401588,0.0007853174007227836
2013-11-06..2015-09-24,raw,multiscale,heat,37,0.5767014918670161,0.0034194750575887675,0.0008589129443592342
2013-11-06..2015-09-24,raw,multiscale,heat,38,0.578208274726412,0.003564165970954036,0.0008841335969815054
2013-11-06..2015-09-24,raw,multiscale,heat,39,0.5786003488254908,0.0036289666550663956,0.0008616810339922208
2013-11-06..2015-09-24,raw,multiscale,heat,40,0.585923215417974,0.003683771748825898,0.0008738866856142541
2013-11-06..2015-09-24,raw,multiscale,heat,41,0.5884187199813634,0.0039204544720696415,0.0008905606357295922
2013-11-06..2015-09-24,raw,multiscale,heat,42,0.5900630401248947,0.003983026886594619,0.0008800603954133212
2013-11-06..2015-09-24,raw,multiscale,heat,43,0.59064563782424,0.004042070662591958,0.0009028611782270652
2013-11-06..2015-09-24,raw,multiscale,heat,44,0.5907996282154049,0.0041649913411941995,0.0008979191605789817
2013-11-06..2015-09-24,raw,multiscale,heat,45,0.5912219157073998,0.004230572701354575,0.0009057052010801977
2013-11-06..2015-09-24,raw,multiscale,heat,46,0.5914141332894479,0.004285679985344083,0.0009307212205344299
2013-11-06..2015-09-24,raw,multiscale,heat,47,0.5914145509266718,0.004354555398637756,0.000947211380384075
2013-11-06..2015-09-24,raw,multiscale,heat,48,0.5914162861283123,0.004406371927082613,0.0009632064260722739
2013-11-06..2015-09-24,raw,multiscale,heat,49,0.5929723992479472,0.004481235945941069,0.0010126295574146387
2013-11-06..2015-09-24,raw,multiscale,heat,50,0.5942233322384439,0.0045431103063257715,0.0010658037887295833
2013-11-06..2015-09-24,raw,multiscale,heat,51,0.5942451816533608,0.004618526108958953,0.0010560596553383255
2013-11-06..2015-09-24,raw,multiscale,heat,52,0.5945296493076756,0.004708757444777956,0.001103284726105318
2013-11-06..2015-09-24,raw,multiscale,heat,53,0.5946552929925564,0.004766827321201826,0.0011344896053443036
2013-11-06..2015-09-24,raw,multiscale,heat,54,0.594661930354355,0.004860287589034914,0.0011830184344623384
2013-11-06..2015-09-24,raw,multiscale,heat,55,0.594687257944507,0.004898127556247908,0.0011955646157722221
2013-11-06..2015-09-24,raw,multiscale,heat,56,0.5954061488443154,0.004973512115904825,0.0011873858200758178
2013-11-06..2015-09-24,raw,multiscale,heat,57,0.5962125971438714,0.005071949188801285,0.0011414723888149285
2013-11-06..2015-09-24,raw,multiscale,heat,58,0.5962317647854435,0.0052330232381037674,0.0011646932804962335
2013-11-06..2015-09-24,raw,multiscale,heat,59,0.5962352160635149,0.005404788589575106,0.001093289124716955
2013-11-06..2015-09-24,raw,multiscale,heat,60,0.5962811027529796,0.005515117279592035,0.0011617899286732371
2013-11-06..2015-09-24,raw,multiscale,heat,61,0.5964148978437035,0.005599150677769038,0.0011646138866488493
