book,unit,reference,sample,n,mean_diff,ci_lo,ci_hi,ci_halfwidth,boot_mean,boot_sd,excludes_zero_positive,B,block,seed
E1 ratio of sums | expanding | hold,premium,fixed 11:00,deck in-sample,866,-0.04324193365567136,-0.06456562446298036,-0.023117864752130696,0.020723879855424836,-0.043403162905862276,0.010371121490518286,False,2000,21,0
E1 ratio of sums | rolling 252 | flatten,premium,43 P&L-Sharpe rolling 252,deck in-sample,866,-0.014693982891527728,-0.03472876924178697,0.005470583240949463,0.020099676241368217,-0.01431508212469625,0.010266954203428552,False,2000,21,0
E1 ratio of sums | rolling 252 | flatten,premium,43 P&L-Sharpe rolling 252,unseen,413,-0.010327960720859992,-0.033335653614917006,0.011337581616030424,0.022336617615473717,-0.010242222933019214,0.011267788378119302,False,2000,21,0
E1 ratio of sums | rolling 252 | flatten,premium,43 P&L-Sharpe rolling 252,all,1279,-0.013284157124142444,-0.029304273062403092,0.0021760244905867335,0.015740148776494912,-0.013418065232218748,0.00798912692724103,False,2000,21,0
E1 ratio of sums | rolling 252 | flatten,index points per contract,fixed 11:00,deck in-sample,866,-0.40141952629371697,-0.7427089951102019,-0.0855657530107878,0.32857162104970705,-0.4048224910086463,0.16930959433206755,False,2000,21,0
E1 ratio of sums | rolling 252 | flatten,index points per contract,fixed 11:00,unseen,413,0.4060034598314702,-0.33686186681601393,1.2017677664558575,0.7693148166359357,0.41341346559058173,0.3972524552388106,False,2000,21,0
E1 ratio of sums | rolling 252 | flatten,index points per contract,fixed 11:00,all,1279,-0.14069576298667835,-0.48268449181574036,0.2210791512591957,0.35188182153746805,-0.14776590639208553,0.17855352736041832,False,2000,21,0
E1 ratio of sums | rolling 252 | flatten,index points per contract,fixed 13:30,deck in-sample,866,-0.03204200852892111,-0.3258722324550032,0.2428619445624667,0.28436708850873493,-0.03914303761083207,0.1465953821623015,False,2000,21,0
E1 ratio of sums | rolling 252 | flatten,index points per contract,fixed 13:30,unseen,413,-0.25579537228491034,-0.7160404503128062,0.19458522270006653,0.45531283650643634,-0.2529665301697036,0.2295365443870673,False,2000,21,0
E1 ratio of sums | rolling 252 | flatten,index points per contract,fixed 13:30,all,1279,-0.10429387657522562,-0.34077887951079033,0.13524410586806995,0.23801149268943014,-0.10446501816693599,0.12388945233093582,False,2000,21,0
E1 ratio of sums | rolling 252 | flatten,index points per contract,fixed 15:00,deck in-sample,866,0.27783053478281616,-0.04445928974373614,0.6030640256185995,0.3237616576811678,0.27498378717333277,0.1594247313010657,False,2000,21,0
E1 ratio of sums | rolling 252 | flatten,index points per contract,fixed 15:00,unseen,413,0.39369335446307013,-0.15542135075549862,0.9695007032066867,0.5624610269810927,0.387335947055769,0.29361533277404034,False,2000,21,0
E1 ratio of sums | rolling 252 | flatten,index points per contract,fixed 15:00,all,1279,0.31524362667331257,0.028883213031060125,0.5998063048833512,0.28546154592614553,0.31297353054624116,0.14526086178006428,True,2000,21,0
E1 ratio of sums | rolling 252 | flatten,index points per contract,43 P&L-Sharpe rolling 252,deck in-sample,866,-0.27276334260921614,-0.5872876857825551,0.03047318575965581,0.30888043577110547,-0.27036752680589204,0.15944785866585318,False,2000,21,0
E1 ratio of sums | rolling 252 | flatten,index points per contract,43 P&L-Sharpe rolling 252,unseen,413,-0.0822559567994548,-0.602090575282485,0.5136423461885291,0.557866460735507,-0.08075271776117496,0.28797454685803525,False,2000,21,0
E1 ratio of sums | rolling 252 | flatten,index points per contract,43 P&L-Sharpe rolling 252,all,1279,-0.21124688417338236,-0.5030834134299519,0.07033023228305078,0.28670682285650134,-0.21447803011257638,0.14561390019462875,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,premium,fixed 11:00,deck in-sample,866,-0.031662194566359464,-0.06701825187213664,0.003519075266157797,0.03526866356914722,-0.03152936589057747,0.0178509368180734,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,premium,fixed 11:00,unseen,413,0.016815276712321466,-0.02292961253022812,0.05828676549445062,0.04060818901233937,0.016833139701939885,0.020125013545843066,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,premium,fixed 11:00,all,1279,-0.016008405951742397,-0.04386656628155094,0.009858467594446522,0.02686251693799873,-0.016316581140846453,0.013843275565408585,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,premium,fixed 13:30,deck in-sample,866,-0.013285793283518242,-0.05022931174817948,0.02094154843781226,0.03558543009299587,-0.01356546542266826,0.018615048392261854,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,premium,fixed 13:30,unseen,413,-0.021551017437978333,-0.05043774860326528,0.007068352231238852,0.02875305041725207,-0.021199882118210625,0.014822690004582946,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,premium,fixed 13:30,all,1279,-0.015954704601572983,-0.0413383115079255,0.010361351683587199,0.02584983159575635,-0.01573581012702707,0.013524646573744014,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,premium,fixed 15:00,deck in-sample,866,-0.01264408465102931,-0.05216946183633815,0.026774606784921943,0.039472034310630046,-0.013023692226082599,0.02044957576225787,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,premium,fixed 15:00,unseen,413,0.011258916647233119,-0.0559263613633485,0.07676055998062863,0.06634346067198857,0.010612554676605154,0.034396381194797654,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,premium,fixed 15:00,all,1279,-0.004925601823677955,-0.03858569160221038,0.02961542253650325,0.034100557069356816,-0.004683209195521553,0.017471101830596275,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,premium,43 P&L-Sharpe rolling 252,deck in-sample,866,-0.01989453961805632,-0.05448970568214368,0.013013443519007746,0.033751574600575714,-0.019506027360056126,0.01727161821797541,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,premium,43 P&L-Sharpe rolling 252,unseen,413,-0.004208096705836056,-0.03770990001760985,0.030405590163704383,0.034057745090657114,-0.004096866851754507,0.017437687276769507,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,premium,43 P&L-Sharpe rolling 252,all,1279,-0.014829253517394109,-0.04061285107641518,0.010304810403356613,0.025458830739885897,-0.015052682518095339,0.013070335384200715,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,index points per contract,fixed 11:00,deck in-sample,866,-0.6525974800576246,-1.12110431612418,-0.21281247686104127,0.45414591963156936,-0.658844658218205,0.2309337566529527,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,index points per contract,fixed 11:00,unseen,413,0.07006276652457136,-0.7732469687092095,0.9355029595802472,0.8543749641447284,0.07205425992416292,0.43955787979787386,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,index points per contract,fixed 11:00,all,1279,-0.419244327721075,-0.8288692565497621,-0.021472257435353463,0.4036984995572043,-0.4257034890792447,0.20518047012765062,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,index points per contract,fixed 13:30,deck in-sample,866,0.07450653774811697,-0.41188160179239225,0.578673216457243,0.49527740912481766,0.06485224827457986,0.2516163543327581,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,index points per contract,fixed 13:30,unseen,413,-0.5747443617397775,-1.1482628827777688,-0.05309896476014922,0.5475819590088098,-0.5740658253061701,0.28632113526897945,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,index points per contract,fixed 13:30,all,1279,-0.13514211079644944,-0.5085458019055176,0.2706595796669218,0.3896026907862197,-0.13518398830530745,0.19426302078325297,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,index points per contract,fixed 15:00,deck in-sample,866,0.30011581088762723,-0.17675027091854478,0.7802666822055873,0.478508476562066,0.29209963375158465,0.24455986695797116,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,index points per contract,fixed 15:00,unseen,413,0.35035299886214627,-0.36187792529390733,1.0807058205656757,0.7212918729297915,0.34057198911130077,0.37963135857929764,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,index points per contract,fixed 15:00,all,1279,0.3163378270201342,-0.06637243634959289,0.7309795568903923,0.3986759966199926,0.3156273504282495,0.2071801914259649,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,index points per contract,43 P&L-Sharpe rolling 252,deck in-sample,866,-0.31165253717014,-0.675785520752352,0.06183843611815094,0.3688119784352515,-0.310458006919574,0.18943971406217872,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,index points per contract,43 P&L-Sharpe rolling 252,unseen,413,-0.3999535715847183,-1.1397885107373993,0.37978185672278947,0.7597851837300944,-0.3977187326180011,0.38430895597351705,False,2000,21,0
E1 ratio of sums | ewma hl 63 | hold,index points per contract,43 P&L-Sharpe rolling 252,all,1279,-0.3401656937090148,-0.678907394626464,-0.0009796257220327036,0.33896388445221565,-0.34294296502627497,0.17444894181734308,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,premium,fixed 11:00,deck in-sample,866,-0.023442605938159583,-0.04715508738852791,0.00039975773195228534,0.023777422560240097,-0.023350062723688503,0.011925065408060962,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,premium,fixed 11:00,unseen,413,0.02549708440121344,-0.004474320563697671,0.057647219641541056,0.031060770102619362,0.02571201530221873,0.015613306140611056,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,premium,fixed 11:00,all,1279,-0.0076395628496833835,-0.02672700464166574,0.012329023707162193,0.019528014174413966,-0.007871055742522807,0.010005232747125357,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,premium,fixed 13:30,deck in-sample,866,-0.006678573155447335,-0.031281294038941476,0.017003988819743403,0.02414264142934244,-0.0069433897854426566,0.012391077796430321,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,premium,fixed 13:30,unseen,413,-0.007332685949163245,-0.034808188592159776,0.019585745583417847,0.027196967087788813,-0.006938724348966967,0.01430335734533537,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,premium,fixed 13:30,all,1279,-0.006889791751072567,-0.025831179469044084,0.012198109946426717,0.019014644707735402,-0.006530990849290351,0.00968776033586738,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,premium,fixed 15:00,deck in-sample,866,0.015270626336664907,-0.00987771229396273,0.03939780756782085,0.02463775993089179,0.015292764469308365,0.012605868650065383,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,premium,fixed 15:00,unseen,413,0.027295368259300956,-0.010171421460261487,0.06489402586281731,0.0375327236615394,0.026875412490255702,0.0193267927042051,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,premium,fixed 15:00,all,1279,0.019153517981738158,-0.0019172639087758488,0.04050326587841834,0.021210264893597095,0.019345360967578485,0.010892529494554359,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,premium,43 P&L-Sharpe rolling 252,deck in-sample,866,-0.02067422315597723,-0.0437907100506243,0.0012467724592898789,0.02251874125495709,-0.020302002808955878,0.011639058118218325,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,premium,43 P&L-Sharpe rolling 252,unseen,413,0.0029069054817584357,-0.01785401450336542,0.023352623854463517,0.02060331917891447,0.0029338899149031405,0.010330941803845788,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,premium,43 P&L-Sharpe rolling 252,all,1279,-0.01305967575379988,-0.03106687770242056,0.003014536667095795,0.017040707184758176,-0.013111600289308004,0.008778091455496002,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,index points per contract,fixed 11:00,deck in-sample,866,-0.4653091497970135,-0.8276823147721811,-0.13987996949728346,0.34390117263744885,-0.46863757483323,0.1763297792329197,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,index points per contract,fixed 11:00,unseen,413,0.5598388692268254,-0.12701173540745933,1.2779727528951135,0.7024922441512864,0.5659037891319622,0.3572822054278257,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,index points per contract,fixed 11:00,all,1279,-0.13428011785264646,-0.48032113225399675,0.2207488614275196,0.3505349968407582,-0.13950278334575603,0.17690633047995444,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,index points per contract,fixed 13:30,deck in-sample,866,-0.0959316320322177,-0.4267629728398463,0.1993392173547102,0.31305109509727824,-0.10295812143541576,0.16115630661423017,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,index points per contract,fixed 13:30,unseen,413,-0.10195996288955524,-0.6293183655392548,0.3824156957939104,0.5058670306665826,-0.1004762066283232,0.25612442717986766,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,index points per contract,fixed 13:30,all,1279,-0.09787823144119379,-0.3597676737260547,0.15899490270917133,0.259381288217613,-0.0962018951206065,0.13596588792821535,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,index points per contract,fixed 15:00,deck in-sample,866,0.2139409112795195,-0.11429471655754121,0.5001997186635411,0.30724721761054113,0.21116870334874907,0.1545221570586079,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,index points per contract,fixed 15:00,unseen,413,0.5475287638584251,-0.021493881923829675,1.130358308284201,0.5759260951040154,0.5398262705971494,0.2981409194337293,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,index points per contract,fixed 15:00,all,1279,0.32165927180734444,0.04442996144790803,0.5988777471713606,0.2772238928617263,0.3212366535925706,0.1445359702589183,True,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,index points per contract,43 P&L-Sharpe rolling 252,deck in-sample,866,-0.3366529661125127,-0.6543871757158863,-0.01735920255175593,0.3185139865820652,-0.3341826106304758,0.1643120994128098,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,index points per contract,43 P&L-Sharpe rolling 252,unseen,413,0.07157945259590012,-0.4173589903261089,0.6392799056878454,0.5283194480069772,0.07173760578020542,0.27176002847529707,False,2000,21,0
E1 ratio of sums | ewma hl 63 | flatten,index points per contract,43 P&L-Sharpe rolling 252,all,1279,-0.2048312390393504,-0.4908931488961304,0.07078890583605282,0.2808410273660916,-0.2062149070662469,0.14508355368015688,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,premium,fixed 11:00,deck in-sample,866,-0.0412918038120479,-0.090112059526467,0.006790371784058493,0.048451215655262746,-0.040881456888347746,0.02418292500142476,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,premium,fixed 11:00,unseen,413,0.030061807190707602,-0.01614712014011648,0.07799694716669055,0.04707203365340351,0.03023397649128637,0.024169431720654118,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,premium,fixed 11:00,all,1279,-0.018251114723589708,-0.05574862336992743,0.01600432018808769,0.03587647177900756,-0.018832509076227976,0.018146968168193816,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,premium,fixed 13:30,deck in-sample,866,-0.02291540252920667,-0.06456332660638756,0.013076616351210308,0.03881997147879893,-0.022917556420438544,0.01956846488639074,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,premium,fixed 13:30,unseen,413,-0.00830448695959219,-0.04607973832708859,0.028545966059128236,0.03731285219310841,-0.007799045328864131,0.019302915622686472,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,premium,fixed 13:30,all,1279,-0.018197413373420294,-0.04935241497447856,0.010252923401260088,0.02980266918786932,-0.018251738062408596,0.015507763156702178,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,premium,fixed 15:00,deck in-sample,866,-0.022273693896717742,-0.04934762090240683,0.003752185892670964,0.026549903397538897,-0.022375783223852884,0.013691293526700074,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,premium,fixed 15:00,unseen,413,0.024505447125619258,-0.03313140743778006,0.07781167213053965,0.05547153978415985,0.024013391465951647,0.028322980365121514,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,premium,fixed 15:00,all,1279,-0.007168310595525266,-0.03240267548650929,0.019129957944356228,0.02576631671543276,-0.007199137130903076,0.013313260990997222,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,premium,43 P&L-Sharpe rolling 252,deck in-sample,866,-0.029524148863744763,-0.07790747924214858,0.015962195351521328,0.04693483729683495,-0.028858118357826406,0.024023452310085795,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,premium,43 P&L-Sharpe rolling 252,unseen,413,0.009038433772550073,-0.035096147945167654,0.052669064870789054,0.04388260640797835,0.009303969937591984,0.022532317285549035,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,premium,43 P&L-Sharpe rolling 252,all,1279,-0.017071962289241422,-0.05359076477268542,0.015583228804524871,0.03458699678860515,-0.017568610453476862,0.01792814034274152,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,index points per contract,fixed 11:00,deck in-sample,866,-0.9629959978206204,-1.4740744121535723,-0.4625501783891098,0.5057621168822313,-0.963341145919688,0.2618569268120518,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,index points per contract,fixed 11:00,unseen,413,0.5335937904755469,-0.37877780211173373,1.4895016342613008,0.9341397181865172,0.5379415410243462,0.4887376696807692,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,index points per contract,fixed 11:00,all,1279,-0.47973440081802693,-0.9507042842462725,0.011750738436273245,0.4812275113412729,-0.48725368946110054,0.24308712666639076,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,index points per contract,fixed 13:30,deck in-sample,866,-0.23589198001487907,-0.6468669235474582,0.2144337061964589,0.4306503148719586,-0.239644239426903,0.2297432952707714,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,index points per contract,fixed 13:30,unseen,413,-0.11121333778880188,-0.5600268372409496,0.3060628576772727,0.43304484745911115,-0.10817854420598699,0.22250012057373744,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,index points per contract,fixed 13:30,all,1279,-0.1956321838934014,-0.5236014061552521,0.14363297391196608,0.33361719003360907,-0.1967341886871633,0.17272380155794137,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,index points per contract,fixed 15:00,deck in-sample,866,-0.010282706875368742,-0.3473510958503522,0.3525068905073163,0.34992899317883425,-0.012396853949898218,0.17829913922412338,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,index points per contract,fixed 15:00,unseen,413,0.8138840228131221,0.25849830197507967,1.414309275907098,0.5779054869660092,0.806459270211484,0.29621032110149986,True,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,index points per contract,fixed 15:00,all,1279,0.25584775392318226,-0.040215701634644184,0.5787317758409045,0.30947373873777434,0.2540771500463937,0.16289250590583199,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,index points per contract,43 P&L-Sharpe rolling 252,deck in-sample,866,-0.622051054933136,-1.0804808766252252,-0.1608108760172996,0.4598350003039628,-0.6149544946210568,0.23259199081264906,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,index points per contract,43 P&L-Sharpe rolling 252,unseen,413,0.06357745236625753,-0.7645601587849132,1.0467930430080363,0.9056766008964747,0.0681685484821821,0.47347687791746984,False,2000,21,0
E2 relative ratio of sums | rolling 126 | hold,index points per contract,43 P&L-Sharpe rolling 252,all,1279,-0.40065576680596676,-0.8157834114810945,0.046189114025106684,0.4309862627531006,-0.40449316540813085,0.2194047029182008,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,premium,fixed 11:00,deck in-sample,866,-0.034894136688534604,-0.06415319044089925,-0.007370963258107131,0.02839111359139606,-0.03475594184981044,0.014221091995645162,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,premium,fixed 11:00,unseen,413,0.034370253384254056,0.0014030564304161341,0.07107443147142482,0.034835687520504345,0.03439700239555465,0.017894318485396483,True,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,premium,fixed 11:00,all,1279,-0.0125280748432948,-0.03598513747402485,0.01022348096193246,0.023104309217978652,-0.013167253233541475,0.011870066089369816,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,premium,fixed 13:30,deck in-sample,866,-0.018130103905822363,-0.04344599383429593,0.005782106162989371,0.024614049998642654,-0.018349268911564593,0.012690488785671748,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,premium,fixed 13:30,unseen,413,0.0015404830338773786,-0.023982912462954396,0.02737111654589399,0.025677014504424195,0.00174626274436896,0.013179803336597167,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,premium,fixed 13:30,all,1279,-0.01177830374468398,-0.031912221403034034,0.006509285110639471,0.019210753256836754,-0.011827188340309018,0.009732096277905009,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,premium,fixed 15:00,deck in-sample,866,0.003819095586289876,-0.016510794720460464,0.022224800484300793,0.01936779760238063,0.0038868853431864286,0.010236143188572617,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,premium,fixed 15:00,unseen,413,0.03616853724234157,-0.0029680436814112955,0.06908317106216165,0.03602560737178647,0.035560399583591626,0.017742183122017256,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,premium,fixed 15:00,all,1279,0.014265005988126737,-0.005468679048371612,0.03238427961415139,0.0189264793312615,0.014049163476559816,0.009420980883118737,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,premium,43 P&L-Sharpe rolling 252,deck in-sample,866,-0.032125753906352264,-0.0614698699506359,-0.00489362173471733,0.028288124107959285,-0.03170788193507782,0.014447209265292452,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,premium,43 P&L-Sharpe rolling 252,unseen,413,0.011780074464799058,-0.0134687166552296,0.03618681631355777,0.024827766484393683,0.011618877008239064,0.012542363879333239,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,premium,43 P&L-Sharpe rolling 252,all,1279,-0.017948187747411297,-0.04118801187623577,0.001648369974307626,0.021418190925271696,-0.018407797780326675,0.010939057185242967,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,index points per contract,fixed 11:00,deck in-sample,866,-0.6239525303032697,-0.9936736382963242,-0.2595454059783194,0.36706411615900236,-0.625006215200008,0.1875111172111298,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,index points per contract,fixed 11:00,unseen,413,0.7470881498528411,-0.004061522324530523,1.5772008768746006,0.7906311995995656,0.7529317601777993,0.40006517587545576,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,index points per contract,fixed 11:00,all,1279,-0.18123181028413463,-0.5638733390945077,0.21442659701568292,0.3891499680550953,-0.18853059522655582,0.19784415640195155,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,index points per contract,fixed 13:30,deck in-sample,866,-0.254575012538474,-0.5209339264303287,0.015555158898257655,0.26824454266429315,-0.25932676180219383,0.13689280990321814,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,index points per contract,fixed 13:30,unseen,413,0.08528931773646041,-0.23583513157694722,0.41323574762743936,0.3245354396021933,0.08655176441751392,0.1693743183677816,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,index points per contract,fixed 13:30,all,1279,-0.14482992387268204,-0.3629350669388434,0.07302090843757074,0.2179779876882071,-0.14522970700140633,0.10948517823729113,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,index points per contract,fixed 15:00,deck in-sample,866,0.05529753077326327,-0.1255529349504551,0.2345533360130776,0.18005313548176635,0.054800062981970966,0.09470708374234947,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,index points per contract,fixed 15:00,unseen,413,0.7347780444844407,0.2630288755724557,1.2070583819624936,0.47201475319501895,0.7268542416429866,0.2392510818934289,True,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,index points per contract,fixed 15:00,all,1279,0.27470757937585616,0.061318940671186185,0.4820558630267852,0.2103684611777995,0.2722088417117708,0.11019113911684,True,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,index points per contract,43 P&L-Sharpe rolling 252,deck in-sample,866,-0.49529634661876903,-0.8441160847087659,-0.13586917188212208,0.3541234564133219,-0.4905512509972539,0.17901843996436706,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,index points per contract,43 P&L-Sharpe rolling 252,unseen,413,0.2588287332219159,-0.32832134004035224,0.9994316005691571,0.6638764703047547,0.2587655768260426,0.33825388693259506,False,2000,21,0
E2 relative ratio of sums | rolling 126 | flatten,index points per contract,43 P&L-Sharpe rolling 252,all,1279,-0.25178293147083863,-0.5808332617181265,0.09083413539273827,0.33583369855543244,-0.2552427189470467,0.17162063754982698,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,premium,fixed 11:00,deck in-sample,866,-0.024105093610083592,-0.06504475638702753,0.017476287257920345,0.04126052182247394,-0.023419891421304954,0.02095613185420262,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,premium,fixed 11:00,unseen,413,0.03270654669136184,-0.01921610978424912,0.08214829784209336,0.05068220381317124,0.03266947286935927,0.026412212161043624,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,premium,fixed 11:00,all,1279,-0.005760130791868608,-0.0402450307058161,0.02686950380736975,0.03355726725659293,-0.006212114749589461,0.016911936082868534,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,premium,fixed 13:30,deck in-sample,866,-0.005728692327242367,-0.045791502670809496,0.03327168710266916,0.039531594886739324,-0.005455990953395749,0.019873760818338724,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,premium,fixed 13:30,unseen,413,-0.005659747458937955,-0.051603475447885995,0.039446512835807,0.0455249941418465,-0.005363548950791233,0.023535179434844716,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,premium,fixed 13:30,all,1279,-0.00570642944169919,-0.037696924217508955,0.024588421403759476,0.031142672810634216,-0.00563134373577008,0.015875705704186192,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,premium,fixed 15:00,deck in-sample,866,-0.005086983694753437,-0.03989861227339711,0.02956331069620728,0.034730961484802196,-0.004914217756810086,0.017696486875608028,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,premium,fixed 15:00,unseen,413,0.02715018662627349,-0.025438215353766072,0.07730257014852958,0.051370392751147825,0.026448887844024545,0.026526026539161772,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,premium,fixed 15:00,all,1279,0.005322673336195841,-0.02242777466594872,0.033068439072731166,0.027748106869339942,0.005421257195735437,0.014050890175969227,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,premium,43 P&L-Sharpe rolling 252,deck in-sample,866,-0.012337438661780447,-0.0528576378554245,0.02555991115150567,0.039208774503465084,-0.011396552890783614,0.01999410021239627,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,premium,43 P&L-Sharpe rolling 252,unseen,413,0.011683173273204313,-0.03981514990029441,0.06005559266312394,0.049935371281709176,0.011739466315664882,0.025488013475158708,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,premium,43 P&L-Sharpe rolling 252,all,1279,-0.004580978357520318,-0.036617542017260245,0.026073927536251137,0.03134573477675569,-0.00494821612683835,0.016101475982454087,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,index points per contract,fixed 11:00,deck in-sample,866,-0.7454826318570221,-1.2678668497580154,-0.22094342777987572,0.5234617109890699,-0.7469246807464636,0.2704022769058538,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,index points per contract,fixed 11:00,unseen,413,0.30980554379883884,-0.7128207406212704,1.3667139869052414,1.0397673637632558,0.317227515530262,0.539302182945943,False,2000,21,0
E2 relative ratio of sums | rolling 252 | hold,index points per contract,fixed 11:00,all,1279,-0.40472108647322974,-0.8867156929730619,0.0906200709647542,0.48866788196890804,-0.41114554638601325,0.25211568456767597,False,2000,21,0
