,sign(s),tail: p-hat > break-even p*,tail: p-hat > trailing top quintile,sign(s) AND p-hat > trailing median,sign(s) OR break-even
2023-12-05,-1.0,-1.2966101694915255,1.0,-1.16793893129771,-0.7688442211055277
2023-12-06,-0.7799479166666666,0.7642299267748474,0.7642299267748474,0.7642299267748474,-0.5996584484924624
2023-12-07,-1.0,-1.2966101694915255,1.0,-1.16793893129771,-0.7688442211055277
2023-12-08,-0.7667100529642495,0.748046875,0.748046875,0.748046875,-0.5894805934850764
2023-12-11,0.35552303938131957,-0.47875228195466235,-0.47875228195466235,0.415229198666732,0.2733418342982005
2023-12-12,1.0,1.0,1.0,1.0,1.0
2023-12-13,-0.9983212179918142,-0.9983212179918142,-0.9983212179918142,-0.9983212179918142,-0.9983212179918142
2023-12-14,-1.0,-1.2966101694915255,1.0,-1.16793893129771,-0.7688442211055277
2023-12-15,-0.10261610419543898,-0.10261610419543898,-0.10261610419543898,-0.10261610419543898,-0.10261610419543898
2023-12-18,1.165825126597361,-1.3368112957704859,-1.3368112957704859,1.361612552438139,0.8963379114040012
2023-12-19,0.92578125,-1.0424952946647772,-1.0424952946647772,1.081255963740458,0.7117815640703519
2023-12-20,-0.37057674632352944,-0.37057674632352944,-0.37057674632352944,-0.37057674632352944,-0.37057674632352944
2023-12-21,-0.06299214194879221,-0.06299214194879221,-0.06299214194879221,-0.06299214194879221,-0.06299214194879221
2023-12-22,0.9118768561171058,-1.1875424988501355,0.9118768561171058,0.9118768561171058,-0.7041709289664121
2023-12-26,-0.9090909090909092,-0.9090909090909092,-0.9090909090909092,-0.9090909090909092,-0.9090909090909092
2023-12-27,0.4551454920556466,-0.6462148350662654,0.4551454920556466,0.4551454920556466,-0.3831826660191926
2023-12-28,0.45003255208333337,-0.6065197748507832,0.45003255208333337,0.45003255208333337,-0.3596448916200624
2023-12-29,0.27184197965597745,-0.390748868929315,-0.3688669322692733,0.27184197965597745,-0.23170033433999584
2024-01-02,2.614106319905331,-2.829874176192616,-2.829874176192616,3.053116541568822,2.009840537414652
2024-01-03,-0.029917476866489934,-0.01763558888221417,-0.01763558888221417,-0.01763558888221417,-0.0230018791988591
2024-01-04,0.7802320786472332,1.0116568477375143,-0.8865147458692735,0.9112634200994404,0.5998769247890788
2024-01-05,-0.40587072639334365,0.49153488196125905,-0.40587072639334365,-0.40587072639334365,0.2914628948312994
