,w0p5_K_c,w0p5_K_p,w0p5_entry,w0p5_ask,w0p5_pay,w1_K_c,w1_K_p,w1_entry,w1_ask,w1_pay,w2_K_c,w2_K_p,w2_entry,w2_ask,w2_pay
2021-09-27,4475.0,4425.0,0.10000000149011612,0.15000000223517418,0.0,4495.0,4400.0,0.05000000074505806,0.10000000149011612,0.0,4540.0,4360.0,0.05000000074505806,0.10000000149011612,0.0
2021-09-29,4400.0,4355.0,0.3250000085681677,0.4000000134110451,0.0,4425.0,4330.0,0.10000000149011612,0.15000000223517418,0.0,4470.0,4285.0,0.05000000074505806,0.10000000149011612,0.0
2021-09-30,4365.0,4315.0,1.2749999910593033,1.399999976158142,7.4599609375,4385.0,4295.0,0.27500000409781933,0.3500000014901161,0.0,4430.0,4250.0,0.10000000149011612,0.15000000223517418,0.0
2021-10-01,4390.0,4340.0,0.5250000134110451,0.6000000089406967,0.0,4410.0,4320.0,0.12500000186264515,0.20000000298023224,0.0,4455.0,4275.0,0.05000000074505806,0.10000000149011612,0.0
2021-10-04,4315.0,4270.0,1.0499999970197678,1.1500000059604645,0.0,4335.0,4245.0,0.10000000149011612,0.15000000223517418,0.0,4380.0,4205.0,0.05000000074505806,0.10000000149011612,0.0
2021-10-06,4380.0,4330.0,0.44999999925494194,0.5499999970197678,0.0,4400.0,4310.0,0.10000000149011612,0.15000000223517418,0.0,4445.0,4265.0,0.05000000074505806,0.10000000149011612,0.0
2021-10-08,4425.0,4380.0,0.22500000335276127,0.30000000447034836,0.0,4450.0,4355.0,0.10000000149011612,0.15000000223517418,0.0,4495.0,4310.0,0.05000000074505806,0.10000000149011612,0.0
2021-10-11,4395.0,4350.0,0.22500000335276127,0.30000000447034836,0.0,4420.0,4325.0,0.05000000074505806,0.10000000149011612,0.0,4465.0,4285.0,0.05000000074505806,0.10000000149011612,0.0
2021-10-13,4385.0,4335.0,0.22500000335276127,0.30000000074505806,0.0,4405.0,4310.0,0.10000000149011612,0.15000000223517418,0.0,4450.0,4270.0,0.05000000074505806,0.10000000149011612,0.0
2021-10-15,4495.0,4445.0,0.2000000048428774,0.2500000074505806,0.0,4520.0,4425.0,0.10000000149011612,0.15000000223517418,0.0,4565.0,4380.0,0.05000000074505806,0.10000000149011612,0.0
2021-10-18,4510.0,4460.0,0.10000000149011612,0.15000000223517418,0.0,4530.0,4435.0,0.05000000074505806,0.10000000149011612,0.0,4575.0,4390.0,0.05000000074505806,0.10000000149011612,0.0
2021-10-20,4560.0,4510.0,0.05000000074505806,0.10000000149011612,0.0,4580.0,4485.0,0.05000000074505806,0.10000000149011612,0.0,4625.0,4440.0,0.05000000074505806,0.10000000149011612,0.0
2021-10-22,4570.0,4515.0,0.05000000074505806,0.10000000149011612,0.0,4590.0,4495.0,0.05000000074505806,0.10000000149011612,0.0,4635.0,4450.0,0.05000000074505806,0.10000000149011612,0.0
2021-10-25,4595.0,4540.0,0.05000000074505806,0.10000000149011612,0.0,4615.0,4520.0,0.05000000074505806,0.10000000149011612,0.0,4660.0,4475.0,0.05000000074505806,0.10000000149011612,0.0
2021-10-27,4590.0,4540.0,0.17500000447034836,0.2500000074505806,0.0,4615.0,4520.0,0.05000000074505806,0.10000000149011612,0.0,4660.0,4475.0,0.05000000074505806,0.10000000149011612,0.0
2021-10-29,4615.0,4565.0,0.20000000298023224,0.30000000447034836,0.0,4640.0,4545.0,0.07500000111758709,0.15000000223517418,0.0,4685.0,4500.0,0.05000000074505806,0.10000000149011612,0.0
2021-11-01,4630.0,4580.0,0.10000000149011612,0.15000000223517418,0.0,4655.0,4560.0,0.05000000074505806,0.10000000149011612,0.0,4700.0,4510.0,0.05000000074505806,0.10000000149011612,0.0
2021-11-03,4680.0,4630.0,0.1250000037252903,0.20000000670552254,0.0,4705.0,4605.0,0.10000000149011612,0.15000000223517418,0.0,4750.0,4560.0,0.05000000074505806,0.10000000149011612,0.0
2021-11-05,4720.0,4670.0,0.20000000298023224,0.30000000447034836,0.0,4745.0,4645.0,0.10000000149011612,0.15000000223517418,0.0,4790.0,4600.0,0.07500000111758709,0.15000000223517418,0.0
2021-11-08,4730.0,4675.0,0.05000000074505806,0.10000000149011612,0.0,4750.0,4655.0,0.05000000074505806,0.10000000149011612,0.0,4800.0,4605.0,0.05000000074505806,0.10000000149011612,0.0
2021-11-10,4675.0,4625.0,0.32500000670552254,0.4000000059604645,0.0,4700.0,4600.0,0.10000000149011612,0.15000000223517418,0.0,4745.0,4555.0,0.05000000074505806,0.10000000149011612,0.0
2021-11-12,4710.0,4655.0,0.10000000149011612,0.15000000223517418,0.0,4730.0,4635.0,0.05000000074505806,0.10000000149011612,0.0,4780.0,4585.0,0.05000000074505806,0.10000000149011612,0.0
2021-11-15,4710.0,4660.0,0.05000000074505806,0.10000000149011612,0.0,4735.0,4635.0,0.05000000074505806,0.10000000149011612,0.0,4780.0,4590.0,0.05000000074505806,0.10000000149011612,0.0
2021-11-17,4720.0,4665.0,0.05000000074505806,0.10000000149011612,0.0,4740.0,4645.0,0.05000000074505806,0.10000000149011612,0.0,4790.0,4595.0,0.05000000074505806,0.10000000149011612,0.0
2021-11-19,4725.0,4675.0,0.15000000409781933,0.20000000670552254,0.0,4750.0,4650.0,0.10000000149011612,0.15000000223517418,0.0,4800.0,4605.0,0.05000000074505806,0.10000000149011612,0.0
2021-11-22,4750.0,4695.0,0.10000000149011612,0.15000000223517418,12.06005859375,4770.0,4670.0,0.05000000074505806,0.10000000149011612,0.0,4820.0,4625.0,0.05000000074505806,0.10000000149011612,0.0
2021-11-24,4730.0,4675.0,0.1250000037252903,0.20000000670552254,0.0,4750.0,4650.0,0.05000000074505806,0.10000000149011612,0.0,4800.0,4605.0,0.05000000074505806,0.10000000149011612,0.0
2021-11-29,4690.0,4640.0,0.25000000558793545,0.30000000447034836,0.0,4715.0,4615.0,0.07500000111758709,0.15000000223517418,0.0,4760.0,4570.0,0.05000000074505806,0.10000000149011612,0.0
2021-11-30,4595.0,4545.0,1.2249999940395355,1.350000023841858,0.0,4620.0,4525.0,0.15000000409781933,0.2500000074505806,0.0,4665.0,4480.0,0.05000000074505806,0.10000000149011612,0.0
2021-12-01,4570.0,4520.0,4.599999904632568,4.699999809265137,6.9599609375,4595.0,4495.0,0.9750000312924385,1.1500000357627869,0.0,4640.0,4450.0,0.1750000026077032,0.2500000037252903,0.0
2021-12-03,4540.0,4490.0,3.775000035762787,3.950000047683716,0.0,4565.0,4470.0,0.7500000074505806,0.8500000238418579,0.0,4610.0,4425.0,0.10000000149011612,0.15000000223517418,0.0
2021-12-06,4620.0,4570.0,0.6500000059604645,0.75,0.0,4645.0,4545.0,0.10000000149011612,0.15000000223517418,0.0,4690.0,4500.0,0.05000000074505806,0.10000000149011612,0.0
2021-12-08,4725.0,4675.0,0.10000000149011612,0.15000000223517418,0.0,4750.0,4650.0,0.05000000074505806,0.10000000149011612,0.0,4795.0,4605.0,0.05000000074505806,0.10000000149011612,0.0
2021-12-10,4725.0,4675.0,0.20000000298023224,0.30000000447034836,0.0,4750.0,4650.0,0.10000000149011612,0.15000000223517418,0.0,4795.0,4605.0,0.05000000074505806,0.10000000149011612,0.0
2021-12-13,4710.0,4660.0,0.2500000037252903,0.3500000014901161,0.0,4735.0,4635.0,0.07500000111758709,0.15000000223517418,0.0,4780.0,4585.0,0.05000000074505806,0.10000000149011612,0.0
2021-12-15,4725.0,4675.0,0.8999999910593033,1.0,0.0,4750.0,4650.0,0.15000000409781933,0.20000000670552254,0.0,4795.0,4600.0,0.05000000074505806,0.10000000149011612,0.0
2021-12-17,4665.0,4610.0,2.125,2.2499999403953552,0.0,4685.0,4590.0,0.5000000111758709,0.6000000089406967,0.0,4735.0,4540.0,0.10000000149011612,0.15000000223517418,0.0
2021-12-20,4590.0,4540.0,1.0499999970197678,1.1500000059604645,0.0,4610.0,4515.0,0.17500000447034836,0.2500000074505806,0.0,4655.0,4470.0,0.05000000074505806,0.10000000149011612,0.0
2021-12-22,4710.0,4660.0,0.15000000223517418,0.20000000298023224,0.0,4735.0,4635.0,0.05000000074505806,0.10000000149011612,0.0,4780.0,4590.0,0.05000000074505806,0.10000000149011612,0.0
2021-12-23,4760.0,4705.0,0.12500000186264515,0.20000000298023224,0.0,4785.0,4685.0,0.05000000074505806,0.10000000149011612,0.0,4830.0,4635.0,0.05000000074505806,0.10000000149011612,0.0
2021-12-27,4810.0,4755.0,0.10000000149011612,0.15000000223517418,0.0,4830.0,4730.0,0.05000000074505806,0.10000000149011612,0.0,4880.0,4685.0,0.05000000074505806,0.10000000149011612,0.0
2021-12-29,4825.0,4770.0,0.05000000074505806,0.10000000149011612,0.0,4850.0,4745.0,0.05000000074505806,0.10000000149011612,0.0,4895.0,4700.0,0.05000000074505806,0.10000000149011612,0.0
2021-12-31,4810.0,4755.0,0.30000000819563866,0.3500000089406967,0.0,4835.0,4735.0,0.10000000149011612,0.15000000223517418,0.0,4880.0,4685.0,0.05000000074505806,0.10000000149011612,0.0
2022-01-03,4820.0,4765.0,0.10000000149011612,0.15000000223517418,0.0,4845.0,4740.0,0.05000000074505806,0.10000000149011612,0.0,4890.0,4695.0,0.05000000074505806,0.10000000149011612,0.0
2022-01-05,4745.0,4695.0,0.9000000208616257,1.0000000298023224,0.0,4770.0,4670.0,0.17500000447034836,0.2500000074505806,0.0,4815.0,4625.0,0.05000000074505806,0.10000000149011612,0.0
2022-01-07,4710.0,4660.0,0.3750000111758709,0.45000001788139343,0.0,4735.0,4635.0,0.10000000149011612,0.15000000223517418,0.0,4780.0,4590.0,0.05000000074505806,0.10000000149011612,0.0
2022-01-10,4670.0,4620.0,0.925000011920929,1.0,0.2900390625,4690.0,4595.0,0.10000000149011612,0.15000000223517418,0.0,4740.0,4550.0,0.05000000074505806,0.10000000149011612,0.0
2022-01-12,4750.0,4695.0,0.22500000335276127,0.30000000074505806,0.0,4770.0,4670.0,0.05000000074505806,0.10000000149011612,0.0,4820.0,4625.0,0.05000000074505806,0.10000000149011612,0.0
2022-01-14,4680.0,4625.0,0.6499999985098839,0.75,0.0,4700.0,4605.0,0.10000000149011612,0.15000000223517418,0.0,4750.0,4555.0,0.05000000074505806,0.10000000149011612,0.0
2022-01-18,4610.0,4560.0,1.3250000178813934,1.4000000357627869,0.0,4635.0,4535.0,0.12500000186264515,0.20000000298023224,0.0,4680.0,4490.0,0.05000000074505806,0.10000000149011612,0.0
2022-01-19,4585.0,4535.0,0.75,0.8499999940395355,2.240234375,4610.0,4515.0,0.10000000149011612,0.15000000223517418,0.0,4655.0,4465.0,0.05000000074505806,0.10000000149011612,0.0
2022-01-21,4425.0,4375.0,3.9250000715255737,4.200000047683716,0.0,4445.0,4355.0,1.0,1.0499999821186066,0.0,4490.0,4310.0,0.15000000223517418,0.2500000037252903,0.0
2022-01-24,4370.0,4320.0,9.950000047683716,10.400000095367432,40.1298828125,4390.0,4300.0,3.6500000953674316,3.8500001430511475,20.1298828125,4435.0,4255.0,0.42500001192092896,0.550000011920929,0.0
2022-01-26,4370.0,4320.0,9.550000071525574,10.0,0.0,4390.0,4300.0,3.725000023841858,3.950000047683716,0.0,4435.0,4255.0,0.4000000096857548,0.5000000149011612,0.0
2022-01-28,4410.0,4360.0,4.400000095367432,4.550000190734863,21.85009765625,4430.0,4340.0,1.050000011920929,1.1500000357627869,1.85009765625,4475.0,4295.0,0.05000000074505806,0.10000000149011612,0.0
2022-01-31,4510.0,4460.0,2.725000023841858,2.850000023841858,5.5498046875,4535.0,4440.0,0.30000000819563866,0.4000000134110451,0.0,4580.0,4395.0,0.07500000111758709,0.15000000223517418,0.0
2022-02-02,4615.0,4560.0,0.699999988079071,0.7999999821186066,0.0,4635.0,4540.0,0.10000000149011612,0.15000000223517418,0.0,4680.0,4495.0,0.05000000074505806,0.10000000149011612,0.0
2022-02-04,4555.0,4505.0,2.5,2.649999976158142,4.47021484375,4580.0,4485.0,0.5500000044703484,0.6500000059604645,0.0,4625.0,4440.0,0.05000000074505806,0.10000000149011612,0.0
2022-02-07,4530.0,4480.0,0.8999999910593033,0.9999999701976776,0.0,4550.0,4455.0,0.05000000074505806,0.10000000149011612,0.0,4595.0,4410.0,0.05000000074505806,0.10000000149011612,0.0
2022-02-09,4610.0,4555.0,0.5000000111758709,0.6000000089406967,0.0,4630.0,4535.0,0.10000000149011612,0.15000000223517418,0.0,4675.0,4490.0,0.05000000074505806,0.10000000149011612,0.0
2022-02-11,4445.0,4400.0,9.400000095367432,9.800000190734863,0.0,4470.0,4375.0,2.5000000447034836,2.7000001072883606,0.0,4515.0,4330.0,0.4749999977648258,0.6000000014901161,0.0
2022-02-14,4420.0,4370.0,3.924999952316284,4.099999904632568,0.0,4445.0,4350.0,0.6500000059604645,0.75,0.0,4485.0,4305.0,0.10000000149011612,0.15000000223517418,0.0
2022-02-16,4510.0,4460.0,1.0250000208616257,1.1500000059604645,0.0,4530.0,4435.0,0.15000000409781933,0.20000000670552254,0.0,4575.0,4390.0,0.05000000074505806,0.10000000149011612,0.0
2022-02-18,4375.0,4325.0,3.849999964237213,4.0,0.0,4400.0,4305.0,0.7500000074505806,0.8500000238418579,0.0,4440.0,4260.0,0.05000000074505806,0.10000000149011612,0.0
2022-02-22,4350.0,4300.0,3.100000023841858,3.299999952316284,0.0,4370.0,4280.0,0.5999999940395355,0.699999988079071,0.0,4415.0,4235.0,0.10000000149011612,0.15000000223517418,0.0
2022-02-23,4270.0,4220.0,2.8249999284744263,2.9499999284744263,0.0,4290.0,4200.0,0.5750000104308128,0.6500000059604645,0.0,4330.0,4155.0,0.05000000074505806,0.10000000149011612,0.0
2022-02-25,4400.0,4350.0,2.175000011920929,2.3000000715255737,0.0,4420.0,4330.0,0.37500000931322575,0.45000001788139343,0.0,4465.0,4285.0,0.05000000074505806,0.10000000149011612,0.0
2022-02-28,4365.0,4320.0,5.099999964237213,5.299999952316284,8.93994140625,4390.0,4295.0,0.8749999962747097,1.0000000149011612,0.0,4430.0,4255.0,0.15000000409781933,0.20000000670552254,0.0
2022-03-02,4420.0,4370.0,2.0,2.100000023841858,0.0,4440.0,4350.0,0.30000000819563866,0.4000000134110451,0.0,4485.0,4305.0,0.05000000074505806,0.10000000149011612,0.0
2022-03-04,4335.0,4290.0,2.974999964237213,3.0999999046325684,0.0,4360.0,4265.0,0.475000012665987,0.550000011920929,0.0,4400.0,4225.0,0.1250000037252903,0.20000000670552254,0.0
2022-03-07,4245.0,4195.0,3.175000011920929,3.3000000715255737,0.0,4265.0,4175.0,0.5,0.5999999940395355,0.0,4310.0,4135.0,0.10000000149011612,0.15000000223517418,0.0
2022-03-09,4315.0,4270.0,1.9000000357627869,2.0,0.0,4340.0,4245.0,0.15000000409781933,0.20000000670552254,0.0,4380.0,4205.0,0.05000000074505806,0.10000000149011612,0.0
2022-03-11,4250.0,4200.0,1.3749999850988388,1.5,0.0,4270.0,4180.0,0.35000001080334187,0.45000001788139343,0.0,4310.0,4135.0,0.07500000111758709,0.15000000223517418,0.0
2022-03-14,4200.0,4150.0,1.7750000357627869,1.9000000357627869,0.0,4220.0,4130.0,0.22500000335276127,0.30000000074505806,0.0,4260.0,4090.0,0.05000000074505806,0.10000000149011612,0.0
2022-03-16,4355.0,4310.0,1.8499999940395355,2.0000000596046448,2.85986328125,4380.0,4285.0,0.22500000521540642,0.30000000447034836,0.0,4420.0,4245.0,0.05000000074505806,0.10000000149011612,0.0
2022-03-18,4480.0,4435.0,1.175000011920929,1.300000011920929,0.0,4505.0,4410.0,0.1250000037252903,0.20000000670552254,0.0,4550.0,4365.0,0.05000000074505806,0.10000000149011612,0.0
2022-03-21,4475.0,4425.0,0.5500000044703484,0.5999999940395355,0.0,4500.0,4405.0,0.05000000074505806,0.10000000149011612,0.0,4550.0,4360.0,0.05000000074505806,0.10000000149011612,0.0
2022-03-23,4500.0,4450.0,0.6250000074505806,0.7000000029802322,0.0,4520.0,4425.0,0.05000000074505806,0.10000000149011612,0.0,4565.0,4380.0,0.05000000074505806,0.10000000149011612,0.0
2022-03-25,4540.0,4490.0,0.7750000059604645,0.8499999940395355,3.06005859375,4565.0,4470.0,0.15000000409781933,0.20000000670552254,0.0,4610.0,4425.0,0.07500000111758709,0.15000000223517418,0.0
2022-03-28,4585.0,4535.0,0.2000000048428774,0.2500000074505806,0.0,4610.0,4515.0,0.05000000074505806,0.10000000149011612,0.0,4655.0,4470.0,0.05000000074505806,0.10000000149011612,0.0
2022-03-30,4615.0,4560.0,0.6249999925494194,0.699999988079071,0.0,4635.0,4540.0,0.10000000149011612,0.15000000223517418,0.0,4680.0,4495.0,0.05000000074505806,0.10000000149011612,0.0
2022-03-31,4595.0,4545.0,2.75,2.850000023841858,14.58984375,4620.0,4525.0,0.4749999921768904,0.5499999895691872,0.0,4665.0,4475.0,0.10000000149011612,0.15000000223517418,0.0
2022-04-01,4550.0,4500.0,1.175000011920929,1.25,0.0,4575.0,4480.0,0.10000000149011612,0.15000000223517418,0.0,4620.0,4435.0,0.05000000074505806,0.10000000149011612,0.0
2022-04-04,4605.0,4550.0,0.17500000447034836,0.2500000074505806,0.0,4625.0,4530.0,0.05000000074505806,0.10000000149011612,0.0,4670.0,4485.0,0.05000000074505806,0.10000000149011612,0.0
2022-04-06,4495.0,4445.0,1.9500000476837158,2.100000023841858,0.0,4520.0,4425.0,0.22500000707805157,0.30000001192092896,0.0,4565.0,4380.0,0.05000000074505806,0.10000000149011612,0.0
2022-04-08,4530.0,4480.0,0.6749999970197678,0.75,0.0,4550.0,4455.0,0.10000000149011612,0.15000000223517418,0.0,4595.0,4410.0,0.05000000074505806,0.10000000149011612,0.0
2022-04-11,4450.0,4400.0,0.35000000707805157,0.4000000134110451,0.0,4470.0,4375.0,0.05000000074505806,0.10000000149011612,0.0,4515.0,4335.0,0.05000000074505806,0.10000000149011612,0.0
2022-04-13,4475.0,4425.0,0.3000000026077032,0.3500000014901161,0.0,4495.0,4400.0,0.05000000074505806,0.10000000149011612,0.0,4540.0,4355.0,0.05000000074505806,0.10000000149011612,0.0
2022-04-14,4430.0,4380.0,0.675000011920929,0.75,0.0,4450.0,4360.0,0.10000000149011612,0.15000000223517418,0.0,4495.0,4315.0,0.05000000074505806,0.10000000149011612,0.0
2022-04-18,4410.0,4360.0,0.6250000074505806,0.7000000178813934,0.0,4430.0,4340.0,0.10000000149011612,0.15000000223517418,0.0,4475.0,4295.0,0.05000000074505806,0.10000000149011612,0.0
2022-04-20,4495.0,4445.0,0.7249999977648258,0.7999999821186066,0.0,4515.0,4420.0,0.15000000409781933,0.20000000670552254,0.0,4560.0,4375.0,0.05000000074505806,0.10000000149011612,0.0
2022-04-22,4320.0,4275.0,3.550000011920929,3.700000047683716,3.22021484375,4345.0,4250.0,0.5000000149011612,0.6000000238418579,0.0,4385.0,4210.0,0.07500000111758709,0.15000000223517418,0.0
2022-04-25,4310.0,4260.0,2.725000023841858,2.899999976158142,0.0,4330.0,4240.0,0.4000000096857548,0.45000001788139343,0.0,4375.0,4195.0,0.05000000074505806,0.10000000149011612,0.0
2022-04-26,4220.0,4170.0,3.0249999463558197,3.1499998569488525,0.0,4240.0,4150.0,0.45000000670552254,0.5,0.0,4280.0,4100.0,0.05000000074505806,0.10000000149011612,0.0
2022-04-27,4220.0,4170.0,3.024999976158142,3.149999976158142,0.0,4240.0,4150.0,0.5,0.5999999940395355,0.0,4280.0,4110.0,0.05000000074505806,0.10000000149011612,0.0
2022-04-29,4175.0,4130.0,4.949999928474426,5.099999904632568,0.0,4195.0,4110.0,1.225000023841858,1.350000023841858,0.0,4240.0,4065.0,0.07500000111758709,0.15000000223517418,0.0
2022-05-02,4155.0,4105.0,5.724999904632568,5.8999998569488525,0.3798828125,4175.0,4085.0,1.4749999940395355,1.600000023841858,0.0,4215.0,4045.0,0.10000000149011612,0.15000000223517418,0.0
2022-05-03,4200.0,4150.0,3.424999952316284,3.549999952316284,0.0,4220.0,4130.0,0.5999999940395355,0.699999988079071,0.0,4270.0,4090.0,0.05000000074505806,0.10000000149011612,0.0
2022-05-04,4305.0,4260.0,5.300000011920929,5.549999952316284,0.0,4325.0,4235.0,1.1249999850988388,1.2499999701976776,0.0,4370.0,4195.0,0.1250000037252903,0.20000000670552254,0.0
2022-05-06,4120.0,4075.0,6.824999928474426,7.099999904632568,3.33984375,4140.0,4055.0,1.574999988079071,1.649999976158142,0.0,4180.0,4010.0,0.10000000149011612,0.15000000223517418,0.0
2022-05-09,4030.0,3985.0,6.225000023841858,6.5,0.0,4050.0,3965.0,1.449999988079071,1.550000011920929,0.0,4090.0,3925.0,0.05000000074505806,0.10000000149011612,0.0
2022-05-10,4030.0,3985.0,4.3749998807907104,4.599999904632568,0.0,4050.0,3965.0,0.7999999821186066,0.8999999761581421,0.0,4090.0,3925.0,0.05000000074505806,0.10000000149011612,0.0
2022-05-11,3975.0,3935.0,5.824999928474426,6.099999904632568,0.0,3995.0,3915.0,1.2000000029802322,1.350000023841858,0.0,4035.0,3875.0,0.05000000074505806,0.10000000149011612,0.0
2022-05-13,4055.0,4010.0,3.800000011920929,3.9499999284744263,0.0,4075.0,3990.0,0.5750000067055225,0.6500000059604645,0.0,4115.0,3950.0,0.05000000074505806,0.10000000149011612,0.0
2022-05-16,4040.0,3995.0,1.5999999940395355,1.699999988079071,0.0,4060.0,3975.0,0.15000000409781933,0.2500000074505806,0.0,4100.0,3935.0,0.05000000074505806,0.10000000149011612,0.0
2022-05-17,4110.0,4065.0,1.2249999791383743,1.3499999642372131,0.0,4130.0,4045.0,0.15000000409781933,0.20000000670552254,0.0,4170.0,4005.0,0.05000000074505806,0.10000000149011612,0.0
2022-05-18,3935.0,3895.0,3.125,3.25,0.0,3955.0,3875.0,0.5999999940395355,0.699999988079071,0.0,3995.0,3835.0,0.07500000111758709,0.15000000223517418,0.0
2022-05-19,3925.0,3880.0,3.100000023841858,3.25,0.0,3945.0,3860.0,0.5500000044703484,0.5999999940395355,0.0,3985.0,3825.0,0.05000000074505806,0.10000000149011612,0.0
2022-05-20,3880.0,3835.0,4.324999928474426,4.450000047683716,21.360107421875,3900.0,3815.0,0.800000011920929,0.9000000059604645,1.360107421875,3935.0,3780.0,0.05000000074505806,0.10000000149011612,0.0
2022-05-23,3990.0,3945.0,1.2750000059604645,1.449999988079071,0.0,4010.0,3925.0,0.10000000149011612,0.15000000223517418,0.0,4050.0,3885.0,0.05000000074505806,0.10000000149011612,0.0
2022-05-24,3955.0,3910.0,2.550000011920929,2.700000047683716,0.0,3975.0,3890.0,0.32500000670552254,0.4000000059604645,0.0,4015.0,3850.0,0.05000000074505806,0.10000000149011612,0.0
2022-05-25,4015.0,3970.0,1.6749999821186066,1.7999999523162842,0.0,4035.0,3950.0,0.25000000558793545,0.30000000447034836,0.0,4075.0,3910.0,0.05000000074505806,0.10000000149011612,0.0
2022-05-26,4080.0,4035.0,1.1499999910593033,1.25,0.0,4100.0,4015.0,0.2000000048428774,0.2500000074505806,0.0,4140.0,3975.0,0.05000000074505806,0.10000000149011612,0.0
2022-05-27,4170.0,4125.0,0.45000001043081284,0.5000000149011612,0.0,4190.0,4105.0,0.10000000149011612,0.15000000223517418,0.0,4235.0,4065.0,0.05000000074505806,0.10000000149011612,0.0
2022-05-31,4170.0,4125.0,2.800000011920929,2.950000047683716,0.0,4190.0,4105.0,0.44999999925494194,0.5499999970197678,0.0,4235.0,4060.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-01,4145.0,4100.0,1.2750000059604645,1.4000000357627869,0.0,4165.0,4080.0,0.10000000149011612,0.15000000223517418,0.0,4205.0,4035.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-02,4180.0,4135.0,0.8750000074505806,1.0,0.0,4200.0,4110.0,0.15000000409781933,0.20000000670552254,0.0,4250.0,4070.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-03,4135.0,4090.0,1.75,1.8499999642372131,0.0,4155.0,4070.0,0.2500000074505806,0.30000001192092896,0.0,4195.0,4025.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-06,4135.0,4090.0,1.050000011920929,1.1500000357627869,0.0,4160.0,4070.0,0.05000000074505806,0.10000000149011612,0.0,4200.0,4030.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-07,4175.0,4130.0,0.5000000111758709,0.6000000089406967,0.0,4195.0,4105.0,0.07500000111758709,0.15000000223517418,0.0,4240.0,4065.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-08,4145.0,4100.0,0.5500000044703484,0.5999999940395355,0.0,4165.0,4080.0,0.05000000074505806,0.10000000149011612,0.0,4210.0,4040.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-09,4070.0,4025.0,1.1000000089406967,1.199999988079071,7.179931640625,4090.0,4005.0,0.12500000186264515,0.20000000298023224,0.0,4130.0,3965.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-10,3960.0,3915.0,3.924999952316284,4.049999952316284,14.139892578125,3980.0,3895.0,0.6249999925494194,0.699999988079071,0.0,4015.0,3855.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-13,3775.0,3730.0,6.3999998569488525,6.599999904632568,0.0,3790.0,3710.0,2.225000023841858,2.350000023841858,0.0,3830.0,3675.0,0.2750000078231096,0.3500000089406967,0.0
2022-06-14,3745.0,3705.0,3.025000035762787,3.1500000953674316,0.0,3765.0,3685.0,0.32500000670552254,0.4000000059604645,0.0,3800.0,3645.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-15,3845.0,3800.0,9.600000143051147,9.900000095367432,10.010009765625,3865.0,3780.0,3.024999976158142,3.200000047683716,0.0,3900.0,3745.0,0.27500000409781933,0.3500000014901161,0.0
2022-06-16,3690.0,3645.0,5.050000071525574,5.200000047683716,0.0,3705.0,3630.0,1.5999999940395355,1.699999988079071,0.0,3745.0,3590.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-17,3715.0,3675.0,3.400000035762787,3.5500000715255737,0.159912109375,3735.0,3655.0,0.625,0.75,0.0,3770.0,3620.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-21,3795.0,3755.0,0.9499999955296516,1.050000011920929,0.0,3815.0,3735.0,0.1250000037252903,0.20000000670552254,0.0,3850.0,3695.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-22,3795.0,3750.0,0.9249999970197678,1.0,0.0,3815.0,3730.0,0.10000000149011612,0.15000000223517418,0.0,3850.0,3695.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-23,3805.0,3765.0,0.8999999910593033,0.9999999701976776,0.0,3825.0,3745.0,0.12500000186264515,0.20000000298023224,0.0,3860.0,3705.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-24,3915.0,3875.0,0.825000025331974,0.9000000357627869,0.0,3935.0,3855.0,0.2000000048428774,0.2500000037252903,0.0,3975.0,3815.0,0.10000000149011612,0.15000000223517418,0.0
2022-06-27,3925.0,3880.0,0.8250000029802322,0.9000000059604645,0.0,3945.0,3860.0,0.10000000149011612,0.15000000223517418,0.0,3985.0,3825.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-28,3850.0,3810.0,1.5250000059604645,1.600000023841858,0.0,3870.0,3790.0,0.20000000670552254,0.30000001192092896,0.0,3910.0,3750.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-29,3850.0,3805.0,0.6500000059604645,0.75,0.0,3870.0,3790.0,0.10000000149011612,0.15000000223517418,0.0,3910.0,3750.0,0.05000000074505806,0.10000000149011612,0.0
2022-06-30,3810.0,3765.0,5.524999976158142,5.699999809265137,0.0,3830.0,3745.0,1.0,1.0499999821186066,0.0,3865.0,3710.0,0.05000000074505806,0.10000000149011612,0.0
