n_traded,n_days,frac_traded,frac_long,sh_mid,hit_mid,hit_contract_mid,sh_crossed,hit_crossed,hit_contract_crossed,mean_crossed,model,theta,days,exit,era,leg
4398,223,0.2385808831506998,0.11959981809913597,7.929061899182027,0.8340807174887892,0.793087767166894,5.938499449943244,0.7937219730941704,0.750568440200091,0.15402559726332168,a0,0.2,all_days,sigcross,daily_0dte,call
4211,228,0.22999617674367798,0.12301116124436001,4.484846795537942,0.793859649122807,0.7696509142721444,3.050059911896605,0.7587719298245614,0.7318926620755165,0.15571538951791966,a0,0.2,all_days,sigcross,daily_0dte,put
13571,491,0.21618478693747512,0.12408812909881364,7.926742221985815,0.8228105906313645,0.8082676295040896,5.62635891954262,0.7556008146639511,0.764792572397023,0.18473275659778102,a0,0.2,ex_fomc,hold,all,both
6837,453,0.2173788630293781,0.12212958900102384,8.27446013305247,0.8123620309050773,0.812344595582858,5.952587359620859,0.7660044150110376,0.7674418604651163,0.17775651484029767,a0,0.2,ex_fomc,hold,all,call
6734,448,0.2149857931871149,0.12607662607662606,5.886600916321264,0.8102678571428571,0.8041283041283042,4.102596524960748,0.7544642857142857,0.7621027621027621,0.19181570356777114,a0,0.2,ex_fomc,hold,all,put
6983,246,0.19901390788873688,0.14950594300443934,6.609449511536077,0.8008130081300813,0.7804668480595732,4.805360051503981,0.7479674796747967,0.7399398539309753,0.17831655860278806,a0,0.2,ex_fomc,hold,daily_0dte,both
3588,217,0.20378258647128983,0.14659977703455965,7.414961505050923,0.7972350230414746,0.7909698996655519,5.529419231017776,0.7649769585253456,0.7466555183946488,0.17519082814627204,a0,0.2,ex_fomc,hold,daily_0dte,call
3395,222,0.19421085750243122,0.15257731958762888,4.199430112193768,0.7792792792792793,0.7693667157584684,2.91934876995281,0.7387387387387387,0.7328424153166421,0.18161998154181003,a0,0.2,ex_fomc,hold,daily_0dte,put
13571,491,0.21618478693747512,0.12408812909881364,8.454537230026178,0.8370672097759674,0.8193942966619998,5.917245346146236,0.7759674134419552,0.7717191069191659,0.18582016374534305,a0,0.2,ex_fomc,sigcross,all,both
6837,453,0.2173788630293781,0.12212958900102384,8.963028078387698,0.8366445916114791,0.825947052800936,6.4817242920140306,0.7902869757174393,0.7779727950855638,0.1818934247089269,a0,0.2,ex_fomc,sigcross,all,call
6734,448,0.2149857931871149,0.12607662607662606,6.155857819948105,0.8214285714285714,0.8127413127413128,4.1362701935962916,0.7700892857142857,0.7653697653697654,0.18980696427875224,a0,0.2,ex_fomc,sigcross,all,put
6983,246,0.19901390788873688,0.14950594300443934,7.0995407357532105,0.8211382113821138,0.7963625948732637,5.112306341948668,0.7723577235772358,0.754117141629672,0.18516548756564122,a0,0.2,ex_fomc,sigcross,daily_0dte,both
3588,217,0.20378258647128983,0.14659977703455965,8.00940304135306,0.8341013824884793,0.810200668896321,6.004353425639177,0.7926267281105991,0.7656075808249722,0.1837660273883153,a0,0.2,ex_fomc,sigcross,daily_0dte,call
3395,222,0.19421085750243122,0.15257731958762888,4.50398150224767,0.7927927927927928,0.7817378497790869,3.0644040757315034,0.7567567567567568,0.7419734904270987,0.18664450468382832,a0,0.2,ex_fomc,sigcross,daily_0dte,put
