panel,era,hour,forecast,n_days,qlike,dm_t_vs_A_blk2,nested_in,dm_t_vs_nested,dm_t_pooled_vs_perhour
asis,daily_0dte,11:00,P_ft_joint,489,0.1682702033134631,8.56046636196322,P_ft_blk2,-5.589201566507624,2.356098645294865
asis,daily_0dte,11:30,A_blk2,489,0.07716457608650105,,,,
asis,daily_0dte,11:30,A_a0,489,0.08041460082669971,0.9348305222695501,,,
asis,daily_0dte,11:30,B_direct_blk2,489,0.07858315718845137,2.65896901086223,,,
asis,daily_0dte,11:30,B_direct_iv,489,0.3713164100919498,12.708119012298495,,,
asis,daily_0dte,11:30,B_joint,489,0.07814331819865569,1.4726095668801165,B_direct_blk2,-1.5132597008852475,
asis,daily_0dte,11:30,B_joint_realized,489,0.07834255647080542,1.5997101909331894,B_joint,1.105203648963047,
asis,daily_0dte,11:30,B_ft_blk2,489,0.18460021922018502,7.627191517638526,,,
asis,daily_0dte,11:30,B_ft_joint,489,0.18160744602063736,7.67105370095083,B_ft_blk2,-1.0398537097986058,
asis,daily_0dte,11:30,P_direct_blk2,489,0.0827886856155774,3.552172100924621,,,3.6785028552855934
asis,daily_0dte,11:30,P_direct_iv,489,0.3870702151909255,13.281845285412707,,,3.4969745102997862
asis,daily_0dte,11:30,P_joint,489,0.08316141984843162,3.3759680695428913,P_direct_blk2,1.2257065741461581,4.235022218040598
asis,daily_0dte,11:30,P_joint_realized,489,0.0821339724745258,1.6988848481355288,P_joint,-0.6339929498128783,1.5819831384189615
asis,daily_0dte,11:30,P_ft_blk2,489,0.19710924511434996,11.539211626794444,,,1.5726196450908112
asis,daily_0dte,11:30,P_ft_joint,489,0.18062827679633858,7.368236046072188,P_ft_blk2,-1.8312717408000652,-0.09535231914914231
asis,daily_0dte,12:00,A_blk2,489,0.06998735266009623,,,,
asis,daily_0dte,12:00,A_a0,489,0.0777962707297968,2.0050005526448262,,,
asis,daily_0dte,12:00,B_direct_blk2,489,0.07106777247390961,1.428834822212891,,,
asis,daily_0dte,12:00,B_direct_iv,489,0.3729612695353402,10.6187577820543,,,
asis,daily_0dte,12:00,B_joint,489,0.07067568218702325,0.8241575615057583,B_direct_blk2,-1.3850028461405568,
asis,daily_0dte,12:00,B_joint_realized,489,0.07044832105285213,0.2769321892634737,B_joint,-0.17044636139604127,
asis,daily_0dte,12:00,B_ft_blk2,489,0.1868805612629572,9.170492549172275,,,
asis,daily_0dte,12:00,B_ft_joint,489,0.1321959572466689,4.203295859019481,B_ft_blk2,-3.5698036945219234,
asis,daily_0dte,12:00,P_direct_blk2,489,0.07338171176186511,2.501443024402131,,,3.6596062490685863
asis,daily_0dte,12:00,P_direct_iv,489,0.37893660013548663,11.124272359164731,,,1.8958320903154449
asis,daily_0dte,12:00,P_joint,489,0.0735765110379164,2.3906577146329475,P_direct_blk2,0.5837861528022689,4.0365002414819084
asis,daily_0dte,12:00,P_joint_realized,489,0.07332914864583731,1.5715446403445033,P_joint,-0.20027235441817587,3.560161035233344
asis,daily_0dte,12:00,P_ft_blk2,489,0.24803654841253564,10.088662297026191,,,6.949857421497068
asis,daily_0dte,12:00,P_ft_joint,489,0.13527354553979104,5.804641964054532,P_ft_blk2,-6.224160834921569,0.6783862636955632
asis,daily_0dte,12:30,A_blk2,489,0.11116914432822397,,,,
asis,daily_0dte,12:30,A_a0,489,0.12531705056030817,2.7373013709410525,,,
asis,daily_0dte,12:30,B_direct_blk2,489,0.11561866204413,2.325820958793534,,,
asis,daily_0dte,12:30,B_direct_iv,489,0.39351842502134005,4.520483559420903,,,
asis,daily_0dte,12:30,B_joint,489,0.11522676989321501,2.287512908335709,B_direct_blk2,-1.1416263495441605,
asis,daily_0dte,12:30,B_joint_realized,489,0.11535427647595634,2.3575875342438235,B_joint,0.44290159732723183,
asis,daily_0dte,12:30,B_ft_blk2,489,0.30376908270181274,8.490923209832165,,,
asis,daily_0dte,12:30,B_ft_joint,489,0.21962970342271076,4.9445509710211635,B_ft_blk2,-5.488822264606047,
asis,daily_0dte,12:30,P_direct_blk2,489,0.1147351203851532,2.363976901266338,,,-1.061057396993367
asis,daily_0dte,12:30,P_direct_iv,489,0.3815900350797106,5.0341645374872535,,,-1.2407081270658842
asis,daily_0dte,12:30,P_joint,489,0.11443515800445704,2.249353696966134,P_direct_blk2,-0.5815550004256004,-0.7805044138614796
asis,daily_0dte,12:30,P_joint_realized,489,0.1138247138538446,1.5131077166773261,P_joint,-0.7327065890257451,-1.3292147411796895
asis,daily_0dte,12:30,P_ft_blk2,489,0.33707876199810316,11.132248962086246,,,3.4807952546854786
asis,daily_0dte,12:30,P_ft_joint,489,0.24676752003165597,8.254009338717335,P_ft_blk2,-8.507952284115609,2.6717056551251623
asis,daily_0dte,13:00,A_blk2,489,0.08634861928047914,,,,
asis,daily_0dte,13:00,A_a0,489,0.09982693080520304,3.1670527093589036,,,
asis,daily_0dte,13:00,B_direct_blk2,489,0.08867926366397844,1.3783135162107658,,,
asis,daily_0dte,13:00,B_direct_iv,489,0.3542275406132395,3.9748223125056255,,,
asis,daily_0dte,13:00,B_joint,489,0.08762194946843264,0.8587405906773762,B_direct_blk2,-1.4348823945004452,
asis,daily_0dte,13:00,B_joint_realized,489,0.08756417328777513,0.8012773747154909,B_joint,-0.12202782286759688,
asis,daily_0dte,13:00,B_ft_blk2,489,0.2159552536291457,8.002579731874844,,,
asis,daily_0dte,13:00,B_ft_joint,489,0.19099255265911813,5.296030063562409,B_ft_blk2,-2.903106672047258,
asis,daily_0dte,13:00,P_direct_blk2,489,0.08822879786057959,1.223756042661485,,,-0.7127172247499436
asis,daily_0dte,13:00,P_direct_iv,489,0.3436970636667531,4.622044833898519,,,-0.8336190528978463
asis,daily_0dte,13:00,P_joint,489,0.0879781381813644,1.075898500542147,P_direct_blk2,-0.56771673330683,0.7194072671317175
asis,daily_0dte,13:00,P_joint_realized,489,0.08773471308995731,0.7528716618800564,P_joint,-0.22953646263141486,0.1856769490037626
asis,daily_0dte,13:00,P_ft_blk2,489,0.21252924451589303,7.509616119558919,,,-2.2305183338850734
asis,daily_0dte,13:00,P_ft_joint,489,0.1927916194606947,5.008872323233875,P_ft_blk2,-1.9664967916386777,0.7563697576070558
asis,daily_0dte,13:30,A_blk2,489,0.08869195451775369,,,,
asis,daily_0dte,13:30,A_a0,489,0.09996628209265077,2.6412858338141634,,,
asis,daily_0dte,13:30,B_direct_blk2,489,0.08920906244291728,0.2431457434458774,,,
asis,daily_0dte,13:30,B_direct_iv,489,0.3151561404242718,5.512076529662338,,,
asis,daily_0dte,13:30,B_joint,489,0.0887827162648978,0.041219530618098625,B_direct_blk2,-0.6263334916499608,
asis,daily_0dte,13:30,B_joint_realized,489,0.08857220021952943,-0.05196649493719912,B_joint,-0.43975026527836925,
asis,daily_0dte,13:30,B_ft_blk2,489,0.22355084222546615,4.849493656735673,,,
asis,daily_0dte,13:30,B_ft_joint,489,0.16141923638579328,4.823285171996353,B_ft_blk2,-3.358240266233203,
asis,daily_0dte,13:30,P_direct_blk2,489,0.08824725394015769,-0.3074532782928095,,,-1.3351191297323983
asis,daily_0dte,13:30,P_direct_iv,489,0.31375026771394265,6.071500680005126,,,-0.2507006343161769
asis,daily_0dte,13:30,P_joint,489,0.08799916937339483,-0.4603980340778223,P_direct_blk2,-0.8021682877051258,-1.0336949582209722
asis,daily_0dte,13:30,P_joint_realized,489,0.0876349773871798,-0.5825978044773175,P_joint,-0.41752126362498826,-1.0649772786792528
asis,daily_0dte,13:30,P_ft_blk2,489,0.2267933011871445,5.1672709200040865,,,1.1742636744785702
asis,daily_0dte,13:30,P_ft_joint,489,0.16408481988478654,4.772692473034555,P_ft_blk2,-3.8362793474879417,1.8979430582553198
asis,daily_0dte,14:00,A_blk2,489,0.10492975565651937,,,,
asis,daily_0dte,14:00,A_a0,489,0.11483761239923694,2.085023354385072,,,
asis,daily_0dte,14:00,B_direct_blk2,489,0.10329424769516553,-0.9488389247510021,,,
asis,daily_0dte,14:00,B_direct_iv,489,0.3201882107445151,8.240547136179197,,,
asis,daily_0dte,14:00,B_joint,489,0.10319936439932961,-0.8189099158090698,B_direct_blk2,-0.10206760059521923,
asis,daily_0dte,14:00,B_joint_realized,489,0.10313017101263626,-0.7634586868753006,B_joint,-0.14360101408922457,
asis,daily_0dte,14:00,B_ft_blk2,489,0.20725354363173346,7.704134140600721,,,
asis,daily_0dte,14:00,B_ft_joint,489,0.15277555844691282,4.671054727594245,B_ft_blk2,-5.892381259848401,
asis,daily_0dte,14:00,P_direct_blk2,489,0.10318310344071888,-1.1646082941769176,,,-0.28631216130824055
asis,daily_0dte,14:00,P_direct_iv,489,0.32305162005689,8.659983660971893,,,0.691725628133353
asis,daily_0dte,14:00,P_joint,489,0.10312684645740197,-1.1063973688758686,P_direct_blk2,-0.18778580919018034,-0.11387852077064801
asis,daily_0dte,14:00,P_joint_realized,489,0.10195528856886309,-1.4635957411412834,P_joint,-1.3431299482746895,-1.2695267224269682
asis,daily_0dte,14:00,P_ft_blk2,489,0.2107102669587513,7.990055942994299,,,1.1205632038861308
asis,daily_0dte,14:00,P_ft_joint,489,0.15833492357467638,5.043896497792665,P_ft_blk2,-5.971228731252924,1.7074627191305083
asis,daily_0dte,14:30,A_blk2,489,0.1483150976454233,,,,
asis,daily_0dte,14:30,A_a0,489,0.16190017907498375,2.160074907614154,,,
asis,daily_0dte,14:30,B_direct_blk2,489,0.14342701882208372,-1.798110548420381,,,
asis,daily_0dte,14:30,B_direct_iv,489,0.3689942110136455,8.452225012634589,,,
asis,daily_0dte,14:30,B_joint,489,0.14341526540394364,-1.4579415725727027,B_direct_blk2,-0.008707707265479215,
asis,daily_0dte,14:30,B_joint_realized,489,0.13927985021127248,-2.1428577501680057,B_joint,-2.7809562365193483,
asis,daily_0dte,14:30,B_ft_blk2,489,0.24046879294965368,8.325892582497369,,,
asis,daily_0dte,14:30,B_ft_joint,489,0.21038655865920705,5.724408752234311,B_ft_blk2,-4.972584474186747,
asis,daily_0dte,14:30,P_direct_blk2,489,0.14458822024135154,-2.2717689526822054,,,0.8248849068526642
asis,daily_0dte,14:30,P_direct_iv,489,0.3700976637804209,8.3233482881579,,,0.2761951388973099
asis,daily_0dte,14:30,P_joint,489,0.14401591087713872,-2.596289926074167,P_direct_blk2,-1.557519736121672,0.2799568636799424
asis,daily_0dte,14:30,P_joint_realized,489,0.14016549972383138,-3.43646767650471,P_joint,-3.355430639922245,0.3764130291894937
asis,daily_0dte,14:30,P_ft_blk2,489,0.23210499507569188,7.723784648371667,,,-4.72350286728785
asis,daily_0dte,14:30,P_ft_joint,489,0.197663524558695,4.382506211582145,P_ft_blk2,-4.388770816154724,-2.4803083549188396
asis,daily_0dte,15:00,A_blk2,489,0.1756013803377317,,,,
asis,daily_0dte,15:00,A_a0,489,0.1530765462633029,-2.3067079948970384,,,
asis,daily_0dte,15:00,B_direct_blk2,489,0.16576465509546032,-2.7374492051037462,,,
asis,daily_0dte,15:00,B_direct_iv,489,0.35305659650631616,7.111991466927956,,,
asis,daily_0dte,15:00,B_joint,489,0.16550312162857564,-2.54078533243715,B_direct_blk2,-0.4624710072226411,
asis,daily_0dte,15:00,B_joint_realized,489,0.16243628971035304,-2.7929067454382905,B_joint,-2.3763169771339,
asis,daily_0dte,15:00,B_ft_blk2,489,0.21705417193466714,3.8111446795244523,,,
asis,daily_0dte,15:00,B_ft_joint,489,0.20823583359367406,2.8245735522005946,B_ft_blk2,-2.819681971993757,
asis,daily_0dte,15:00,P_direct_blk2,489,0.1694653129393526,-2.933185431689707,,,1.6511978667909508
asis,daily_0dte,15:00,P_direct_iv,489,0.35238371071652913,6.713340441123457,,,-0.13915061630095396
asis,daily_0dte,15:00,P_joint,489,0.16911998618745097,-3.083014214296421,P_direct_blk2,-0.8818942468631035,1.502037427731012
asis,daily_0dte,15:00,P_joint_realized,489,0.16489274307492663,-3.5574539463101975,P_joint,-2.995426776695367,1.0530017385276031
asis,daily_0dte,15:00,P_ft_blk2,489,0.20887641349129651,2.645506508729249,,,-2.4165116531058315
asis,daily_0dte,15:00,P_ft_joint,489,0.20131937080717105,1.7062379588017529,P_ft_blk2,-1.0160178323661448,-1.0553241781187999
asis,daily_0dte,15:30,A_blk2,489,0.26227651696864585,,,,
asis,daily_0dte,15:30,A_a0,489,0.24882946056968178,-1.2176145894878334,,,
asis,daily_0dte,15:30,B_direct_blk2,489,0.24153702017355724,-3.0208609537600553,,,
asis,daily_0dte,15:30,B_direct_iv,489,0.4178898632269594,4.908406433203425,,,
asis,daily_0dte,15:30,B_joint,489,0.24103176964718867,-2.8873067242211614,B_direct_blk2,-0.5671571916010886,
asis,daily_0dte,15:30,B_joint_realized,489,0.23091434236797176,-3.4760907128510588,B_joint,-3.3826201907764863,
asis,daily_0dte,15:30,B_ft_blk2,489,0.24153702017355724,-3.0208609537600553,,,
asis,daily_0dte,15:30,B_ft_joint,489,0.23091434236797176,-3.4760907128510588,B_ft_blk2,-3.0382268049601286,
asis,daily_0dte,15:30,P_direct_blk2,489,0.26450785209455596,0.5259930728928393,,,2.83789943785551
asis,daily_0dte,15:30,P_direct_iv,489,0.41602393118986375,4.644025267996259,,,-0.18176446348101935
asis,daily_0dte,15:30,P_joint,489,0.26309582360212763,0.21548986964812442,P_direct_blk2,-2.5116980016749335,2.625581234773882
asis,daily_0dte,15:30,P_joint_realized,489,0.25385460291836787,-2.1388704540117143,P_joint,-4.057559820577076,2.708602334490105
asis,daily_0dte,15:30,P_ft_blk2,489,0.23515468841248008,-2.3328252608053814,,,-1.2393289174466018
asis,daily_0dte,15:30,P_ft_joint,489,0.23380607944175483,-1.6721127012023378,P_ft_blk2,-0.14000534026168032,0.29562753556111465
