,r_causal_hold,r_causal_exit,r_causal_mark,r_15_sign,r_causal_exit_plus_15,pick
2021-11-01,0.07157320789129039,0.12426843362566675,0.12426843362566675,0.24404129345067416,0.3683097270763409,11:00
2021-11-03,0.06884360431770047,0.06884360431770047,0.06895738593912788,-0.30288286545336796,-0.23403926113566748,11:00
2021-11-05,-0.39288961776162307,-0.39288961776162307,-0.4360369148990736,0.5204198734248187,0.1275302556631956,11:00
2021-11-08,0.6008844776197612,0.6008844776197612,0.34404571631899267,1.0,1.6008844776197613,11:00
2021-11-10,-0.47693121513422987,-0.47693121513422987,-0.4777225087835174,1.0,0.5230687848657701,11:00
2021-11-12,-0.4067293058173003,-0.4067293058173003,-0.40895601508160034,1.0,0.5932706941826997,11:00
2021-11-15,0.37464218314479786,0.37464218314479786,0.1765756121859459,1.0,1.374642183144798,11:00
2021-11-17,-0.2533727094777385,-0.2533727094777385,-0.39310818220319926,0.5163352272727273,0.2629625177949888,11:00
2021-11-19,0.402932197020836,0.402932197020836,0.19629555700605408,0.5084243265253292,0.9113565235461651,11:00
2021-11-22,-1.2374017930687853,-1.0996308191170585,-1.0996308191170585,10.31604850795286,9.216417688835802,11:00
2021-11-24,0.06780207267597486,0.06479685105040366,0.06479685105040366,-1.0,-0.9352031489495963,11:00
2021-11-29,0.03360541533108217,0.03360541533108217,0.033106018382483615,-0.7452879801893191,-0.7116825648582369,11:00
2021-11-30,0.0751729252557664,0.0751729252557664,0.017609741078748044,0.7247706446099006,0.799943569865667,11:00
2021-12-01,-0.7130665979642345,-0.7130665979642345,-0.7128582184964576,-0.5103619653523441,-1.2234285633165787,11:00
2021-12-03,0.10920156507616346,0.10920156507616346,0.06614628636383987,-0.1591305800895111,-0.04992901501334762,11:00
2021-12-06,0.6188395640493067,0.6188395640493067,0.35662005620521564,1.0,1.6188395640493067,11:00
2021-12-08,0.37968216694423645,0.3794258025899393,0.3794258025899393,-0.7048875822258778,-0.3254617796359385,11:00
2021-12-10,0.24196220217180356,0.24196220217180356,0.28379085970038737,-1.3453696919112055,-1.103407489739402,11:00
2021-12-13,0.11858466314594035,0.11858466314594035,0.48505868563329807,-0.877410239361702,-0.7588255762157616,11:00
2021-12-15,-0.10625448128158894,-0.10625448128158894,-0.10625417183473226,0.03430415586254576,-0.07195032541904318,11:00
2021-12-17,0.029525808134642752,0.029525808134642752,0.09838636281147059,-0.011257974157004469,0.018267833977638284,11:00
2021-12-20,0.3423471936524824,0.3423471936524824,0.3327986681170616,0.7137422232322432,1.0560894168847257,11:00
2021-12-22,0.06233205082452869,0.3899047102063031,0.3899047102063031,1.5832533376836513,1.9731580478899544,11:00
2021-12-23,0.641700717769598,0.641700717769598,0.4638606176783352,0.059226598626887506,0.7009273163964855,11:00
2021-12-27,0.23949498611610703,0.23949498611610703,0.28842815958734996,-0.5871644485868144,-0.34766946247070735,11:00
2021-12-29,0.6323995656163665,0.6323995656163665,0.4002362446513702,0.47569151013506916,1.1080910757514357,11:00
2021-12-31,-0.2254052161138151,-0.2254052161138151,0.18636027382698822,-0.7947823827432259,-1.020187598857041,11:00
2022-01-03,0.19632382335785406,0.19632382335785406,0.19990748060157068,0.6552356680729674,0.8515594914308214,11:00
2022-01-05,-0.7573977333382762,-0.7573964044513608,-0.7573964044513608,1.088163679946227,0.3307672754948663,11:00
2022-01-07,0.23387609083232955,0.17363334482804754,0.17363334482804754,0.24050035097626465,0.4141336958043122,11:00
2022-01-10,-0.21170513298688476,-0.21100652347795984,-0.21100652347795984,1.6072205090905194,1.3962139856125595,11:00
2022-01-12,0.7072502832951889,0.4803322238241416,0.4803322238241416,-0.7999855324074074,-0.31965330858326585,11:00
2022-01-14,-0.06038740210745492,-0.04290420624256273,-0.04290420624256273,-0.23413681402439024,-0.277041020266953,11:00
2022-01-18,0.20056394251762286,0.20056394251762286,0.11746749592827935,0.3198157945157396,0.5203797370333625,11:00
2022-01-19,-0.24565230585070325,-0.036428797773896036,-0.036428797773896036,1.8082715712465132,1.7718427734726172,11:00
2022-01-21,-0.10293624267027614,-0.10313785911048483,-0.10313785911048483,-1.0,-1.1031378591104848,11:00
2022-01-24,-0.6285280588436183,-0.6285280588436183,-0.423004060716451,-1.3442449352411456,-1.9727729940847638,11:00
2022-01-26,0.023252263332395055,0.0038880826699771516,0.0038880826699771516,-0.7995863495787425,-0.7956982669087653,11:00
2022-01-28,-0.3856614524052364,-0.3856614524052364,-0.2875462603322298,-1.3982864248531137,-1.7839478772583501,11:00
2022-01-31,-0.11538021741828905,-0.11538021741828905,0.09659809055456885,-0.7033202854264531,-0.8187005028447422,11:00
2022-02-02,0.18557497076540544,0.18557497076540544,0.14287317696579033,1.0,1.1855749707654055,11:00
2022-02-04,0.16020711128677861,0.16020711128677861,0.15960655921394795,-1.158990083359169,-0.9987829720723904,11:00
2022-02-07,0.002529582355145327,0.002529582355145327,0.2449611422279871,-0.5891510384068848,-0.5866214560517394,11:00
2022-02-09,0.5737150857802227,0.5737150857802227,0.3781483901612016,0.7668261172740969,1.3405412030543196,11:00
2022-02-11,-0.1564418213479436,-0.1564418213479436,-0.1594328263489282,0.9415112567204301,0.7850694353724865,11:00
2022-02-14,0.25632322715253186,0.25632322715253186,0.06455872784125208,0.9003031702227119,1.1566263973752438,11:00
2022-02-16,-0.05332011768737543,-0.054232120371632955,-0.054232120371632955,-0.4801839141069245,-0.5344160344785575,11:00
2022-02-18,0.029468732181542355,0.029468732181542355,-0.2151826250341515,0.9302541465553724,0.9597228787369148,11:00
2022-02-22,,,,-0.31004754853538774,,11:00
2022-02-23,-0.199709845786405,-0.199709845786405,-0.18493349166909667,0.013605445376527747,-0.18610440040987725,11:00
2022-02-25,0.10019239955937102,0.10019239955937102,0.10606124564572067,0.27444343019945616,0.3746358297588272,11:00
2022-02-28,-0.07918286259397499,-0.07918286259397499,-0.1281668005087811,-0.6350249117777187,-0.7142077743716937,11:00
2022-03-02,0.2367792362104074,0.2367792362104074,0.22294215044657154,0.74082689884457,0.9776061350549774,11:00
2022-03-04,0.1377389389418385,0.1377389389418385,0.18567675791513757,-0.07105153604531811,0.06668740289652039,11:00
2022-03-07,0.16303692047974414,0.16303692047974414,0.18332210014824085,-0.2160872037331043,-0.05305028325336017,11:00
2022-03-09,0.48015991271236447,0.48015991271236447,0.29930831540895375,0.0065477753993027354,0.4867076881116672,11:00
2022-03-11,-0.05178198820148285,-0.05178198820148285,-0.04949515255261176,-0.4199042057879012,-0.47168619398938405,11:00
2022-03-14,-0.23699258126631714,-0.23699258126631714,-0.23701450201571092,0.85680782226805,0.6198152410017328,11:00
2022-03-16,-0.445221038425726,-0.445221038425726,-0.1758395191411825,-1.0594471601490256,-1.5046681985747516,11:00
2022-03-18,0.235655593209276,0.235655593209276,0.2358593203465257,0.7042542936869901,0.9399098868962661,11:00
2022-03-21,-0.35423824192327963,-0.35423824192327963,-0.5262348890823803,0.2598591899875847,-0.0943790519356949,11:00
2022-03-23,-0.017076415177990925,-0.017076415177990925,0.14242494584432172,-0.44081316164432716,-0.45788957682231807,11:00
2022-03-25,-1.1533720428549503,-1.1533720428549503,-0.893440197230004,-1.3773256165350807,-2.530697659390031,11:00
2022-03-28,-0.5148920176547019,-0.5148920176547019,-0.33122071234289646,-0.806011921911183,-1.320903939565885,11:00
2022-03-30,0.31211607418110393,0.31211607418110393,0.1487211571444533,-0.14221976843081174,0.1698963057502922,11:00
2022-03-31,-0.25784376184088015,-0.25784376184088015,-0.035908491290364636,-1.749294686653252,-2.007138448494132,11:00
2022-04-01,-0.19493625534940584,-0.19493625534940584,-0.1051561122162014,-0.48918902715773394,-0.6841252825071398,11:00
2022-04-04,0.27097792409698335,0.27097792409698335,0.2743856582125988,0.5842304395531841,0.8552083636501675,11:00
2022-04-06,-0.38708567991613635,-0.38708567991613635,-0.4588159103153624,0.5251040678683245,0.13801838795218818,11:00
2022-04-08,0.1041706521542089,0.1041706521542089,0.26687457001622283,-0.370785369487034,-0.2666147173328251,11:00
2022-04-11,0.07451509215613814,0.07451509215613814,0.14114721419123546,0.09451941287878785,0.16903450503492598,11:00
2022-04-13,0.10535881330778211,0.10535881330778211,0.10459841351080276,1.0,1.105358813307782,11:00
2022-04-14,-0.023171248490002613,-0.023171248490002613,0.018618917707757896,-0.34893000270358887,-0.3721012511935915,11:00
2022-04-18,0.10135547002927514,0.10135547002927514,-0.20048128009312938,0.3473227896341463,0.44867825966342145,11:00
2022-04-20,-0.37330983842005677,-0.37330983842005677,-0.35212765160189274,0.3620914187261898,-0.011218419693866999,11:00
2022-04-22,-0.1950535221844608,-0.1950535221844608,-0.14381022325581436,-0.5176610819790275,-0.7127146041634883,11:00
2022-04-25,-0.06284179642055265,-0.06258433787273414,-0.06258433787273414,-0.2383481328673437,-0.30093247074007784,11:00
2022-04-26,-0.4119861936447121,-0.4119861936447121,-0.37817577392406787,-0.14284207764322998,-0.5548282712879421,11:00
2022-04-27,0.3996247311451726,0.3996247311451726,0.18416866867675996,0.6039318709462296,1.0035566020914022,11:00
2022-04-29,0.14669349755180047,0.14669349755180047,0.14936030643631362,-0.06922039210800057,0.0774731054437999,11:00
2022-05-02,-0.2828002115631544,-0.2828002115631544,-0.29014857707898856,-0.024114709288080904,-0.3069149208512353,11:00
2022-05-03,-0.007655573236156459,-0.007655573236156459,-0.3451355012038818,1.0,0.9923444267638435,11:00
2022-05-04,-0.06555340978262589,-0.06555340978262589,-0.06555295804424204,0.14294225771351465,0.07738884793088877,11:00
2022-05-06,0.15941399752731564,0.15941399752731564,0.0357871833207216,-0.14131263684439288,0.018101360682922757,11:00
2022-05-09,0.2589071399473208,0.21350109469476714,0.21350109469476714,-0.2719571589315649,-0.05845606423679778,11:00
2022-05-10,0.04759300368558274,-0.3190265718573981,-0.3190265718573981,-0.7576717065380298,-1.076698278395428,11:00
2022-05-11,0.012967224316561634,0.015163972925508066,0.015163972925508066,0.11662358454077792,0.13178755746628598,11:00
2022-05-13,0.45007802909059097,0.45007802909059097,0.12651067258157406,0.622832870752227,1.072910899842818,11:00
2022-05-16,0.07828845216542579,-0.0032928825709577078,-0.0032928825709577078,-0.41012740163463,-0.41342028420558774,11:00
2022-05-17,0.06372957343539369,0.06372957343539369,0.06198329166663565,1.0,1.0637295734353938,11:00
2022-05-18,-0.48624458149451016,-0.4862448201005529,-0.4862448201005529,-0.3348711362190946,-0.8211159563196475,11:00
2022-05-19,0.22052261752559224,-0.13916930673786068,-0.13916930673786068,-1.0,-1.1391693067378608,11:00
2022-05-20,-0.5116443680838251,-0.5116443680838251,0.027580176655806206,-1.5374298734907152,-2.0490742415745404,11:00
2022-05-23,0.2767389642520552,0.2767389642520552,0.2767062507360545,0.6527777839099428,0.9295167481619979,11:00
2022-05-24,0.11025060152280561,0.11025060152280561,0.1122418071803967,0.47742093395863094,0.5876715354814366,11:00
2022-05-25,0.45031881840551724,0.45031881840551724,0.3553771223601992,-0.006251739577515902,0.44406707882800134,11:00
2022-05-26,0.4188169375280957,0.3363932892764823,0.3363932892764823,-1.0,-0.6636067107235177,11:00
2022-05-27,0.23506873739852324,0.2357371184414846,0.2357371184414846,0.19423689070100836,0.42997400914249295,11:00
2022-05-31,-0.052571115322434366,-0.052571115322434366,-0.3502064301575775,0.06883349995279142,0.016262384630357056,11:00
2022-06-01,-0.07799240529994346,-0.07799240529994346,0.08798745603250431,-0.7624431721473726,-0.840435577447316,11:00
2022-06-02,-0.013920008615122015,-0.013702881120737658,-0.013702881120737658,0.9557934812757556,0.9420906001550179,11:00
2022-06-03,0.5473903799424699,0.32837127239520736,0.32837127239520736,-0.8741412974566534,-0.545770025061446,11:00
2022-06-06,-0.6966757583990714,-0.6966757583990714,-0.6975733289318855,0.3471902854959572,-0.34948547290311416,11:00
2022-06-07,0.14849381775527717,0.14849381775527717,0.1685312863057117,0.2943881079775522,0.44288192573282936,11:00
2022-06-08,0.1534370530433521,0.1534370530433521,0.15981014630440524,0.48414872632289097,0.637585779366243,11:00
2022-06-09,0.02106244681230058,0.02254387188152134,0.02254387188152134,1.731651408077358,1.7541952799588794,11:00
2022-06-10,0.041062362715227584,0.041062362715227584,0.3400731656983053,-1.2240972156329213,-1.1830348529176937,11:00
2022-06-13,0.43100266430632755,0.43100266430632755,0.16351024663928795,0.9808229438423696,1.411825608148697,11:00
2022-06-14,0.24775479939094197,0.15904279247314082,0.15904279247314082,-0.2090580778301887,-0.050015285357047884,11:00
2022-06-15,0.18385397413444945,0.18385397413444945,0.09166926632108353,-0.2689221837044884,-0.08506820957003894,11:00
2022-06-16,0.35170172173396674,0.35170172173396674,0.03836277640572578,1.0,1.3517017217339666,11:00
2022-06-17,0.2001185638076843,0.1803333249875468,0.1803333249875468,0.16167909308568396,0.3420124180732308,11:00
2022-06-21,0.4170409115493382,0.4170409115493382,0.4099422682172972,0.39064784866482594,0.8076887602141641,11:00
2022-06-22,0.08754376310564173,0.1576025010781165,0.1576025010781165,0.06985263183708468,0.22745513291520117,11:00
2022-06-23,0.3208256303844318,0.3208256303844318,0.1589063988255914,-0.28502759737874905,0.03579803300568274,11:00
2022-06-24,0.4062058211597328,0.4062058211597328,0.5388003980233531,-0.5811435014487261,-0.17493768028899326,11:00
2022-06-27,0.3837035289193889,0.3837035289193889,0.3224776282246376,1.0,1.3837035289193889,11:00
2022-06-28,-0.4918091014590211,-0.4918091014590211,-0.49180801449753686,0.6617694945346164,0.1699603930755953,11:00
2022-06-29,0.21845883105845015,0.0584815087128357,0.0584815087128357,-0.228759765625,-0.1702782569121643,11:00
2022-06-30,0.4337150471874123,0.4337150471874123,0.12760304961206229,1.0,1.4337150471874123,11:00
2022-07-01,0.05517927696744048,0.05517927696744048,0.055329320428203974,0.39773128693324356,0.452910563900684,11:00
2022-07-05,-0.07840086640988435,-0.07840083793862258,-0.07840083793862258,-0.26552958268294047,-0.34393042062156304,11:00
2022-07-06,0.25437928939128723,0.25437928939128723,0.24983520395646977,-1.3162699790437,-1.0618906896524127,11:00
2022-07-07,0.40652720023956757,0.40652720023956757,0.31893816421511473,1.0,1.4065272002395677,11:00
2022-07-08,0.13805299876665045,0.13805299876665045,0.021003553760034065,0.3146198492046087,0.4526728479712592,11:00
2022-07-11,0.6437652191762794,0.6437652191762794,0.3357470926761939,1.0,1.6437652191762795,11:00
2022-07-12,-0.1526810643586648,-0.15714923960125393,-0.15714923960125393,-0.5913926022689117,-0.7485418418701656,11:00
2022-07-13,0.5168976367322922,0.5168976367322922,0.39186633511882013,0.17800292968749998,0.6949005664197921,11:00
2022-07-14,-0.20733795211783687,-0.20733796087643525,-0.20733796087643525,-0.32305974565296114,-0.5303977065293963,11:00
2022-07-15,0.4887169244900722,0.4887169244900722,0.5697673054938773,-0.31611484622867003,0.17260207826140217,11:00
2022-07-18,-0.34995424555997034,-0.34995326267210586,-0.34995326267210586,-0.3829141518159811,-0.7328674144880869,11:00
2022-07-19,0.05315276337083248,0.05315276337083248,0.05352674245688159,0.7449145047169812,0.7980672680878137,11:00
2022-07-20,0.05897333302417797,0.05897333302417797,0.06736568981466229,0.32893452101966414,0.3879078540438421,11:00
2022-07-21,0.1442904021470535,0.1442904021470535,0.14673511399291805,-0.4493848163541787,-0.30509441420712524,11:00
2022-07-22,-0.19381935261310398,-0.19381935261310398,-0.19393950436532498,0.7443321078431373,0.5505127552300333,11:00
2022-07-25,0.24648170401120514,0.24648170401120514,0.4173879187125729,-1.494827791587904,-1.248346087576699,11:00
2022-07-26,0.12865798535047357,0.12865798535047357,0.07460758345637075,0.8627387148499917,0.9913967002004652,11:00
2022-07-27,0.09376192477034884,0.09376192477034884,0.09366406781513731,0.05084228515625,0.14460420992659884,11:00
2022-07-28,-0.1642641849772011,-0.1642641849772011,-0.16426438315591985,0.5348292542143829,0.3705650692371818,11:00
2022-07-29,0.17844021768545393,0.17844021768545393,0.1703201219449666,0.3720052083333333,0.5504454260187872,11:00
2022-08-01,0.1605684141383208,0.1605684141383208,0.15588413769782927,1.0,1.1605684141383208,11:00
2022-08-02,-0.2711913404660344,-0.2711913404660344,-0.1692490378302886,-0.1746744604957189,-0.44586580096175327,11:00
2022-08-03,0.10701342356587495,0.10701342356587495,0.10609679804016156,1.0,1.107013423565875,11:00
2022-08-04,0.5811131137247393,0.5811131137247393,0.41914183870993116,0.3557771381578947,0.936890251882634,11:00
2022-08-05,-0.23285851725386436,-0.23285851725386436,-0.2621572320716911,-0.10424285519438303,-0.3371013724482474,11:00
2022-08-08,-0.20900145235458448,-0.20900145235458448,-0.20911135599855177,0.9906158448663973,0.7816143925118129,11:00
2022-08-09,0.6254960773664705,0.6254960773664705,0.3654356386069857,1.0,1.6254960773664706,11:00
2022-08-10,0.3691534915587414,0.3691534915587414,0.3979491758541883,-0.0586332223675452,0.3105202691911962,11:00
2022-08-11,-0.007426409297257311,-0.007426409297257311,-0.007468904795816846,1.0,0.9925735907027426,11:00
2022-08-12,0.1494479678259205,0.1494479678259205,0.14945449377467765,-0.05639022435897445,0.09305774346694606,11:00
2022-08-15,-0.03168691067303927,-0.03168691067303927,-0.03170458363554561,0.3387599331485327,0.30707302247549345,11:00
2022-08-16,-0.2074980688435288,-0.2074980688435288,-0.20941581623814495,0.9595565019408597,0.7520584330973309,11:00
2022-08-17,-0.11321266460470619,-0.11321266460470619,-0.17361971608736887,0.8451675919166104,0.7319549273119041,11:00
2022-08-18,0.31452584431720126,0.31452584431720126,0.2948121736260772,-0.3910590093525381,-0.07653316503533686,11:00
2022-08-19,0.7543302645450333,0.7543302645450333,0.486885632770064,1.0,1.7543302645450334,11:00
2022-08-22,0.4413454251965595,0.4413454251965595,0.33528516506676603,1.0,1.4413454251965594,11:00
2022-08-23,0.4818923243868534,0.4818923243868534,0.37746855935575796,-0.1557639790527412,0.3261283453341122,11:00
2022-08-24,0.3642941021486517,0.3642941021486517,0.15128618070470914,1.0,1.3642941021486517,11:00
2022-08-25,-0.38562116732051577,-0.38562116732051577,0.22650736623207443,-2.322380561301015,-2.7080017286215305,11:00
2022-08-26,0.14102260679422954,0.14102260679422954,0.14106548552797668,-0.9817243033582919,-0.8407016965640624,11:00
2022-08-29,0.21110859229266146,0.21110859229266146,0.20258793933257452,-1.10840915422538,-0.8973005619327186,11:00
2022-08-30,0.7609837994829854,0.7609837994829854,0.44307782503782817,1.0,1.7609837994829856,11:00
2022-08-31,0.20948146509855292,0.20948146509855292,0.2909784006330433,-0.7341040510224581,-0.5246225859239052,11:00
2022-09-01,-0.2711834484817187,-0.2711834484817187,-0.26136470635460657,-1.427788564157789,-1.6989720126395076,11:00
2022-09-02,-0.7247801848760236,-0.7247801848760236,-0.7247800042035486,0.931163699127907,0.2063835142518834,11:00
2022-09-06,-0.10512770344048854,-0.10512770344048854,-0.13197792295383476,0.8225432759521368,0.7174155725116483,11:00
2022-09-07,0.03400380271186631,0.03400380271186631,0.03399920773227255,0.3250154109379544,0.3590192136498207,11:00
2022-09-08,-0.0893677837491419,-0.0893677837491419,-0.20973569498073028,-0.4062807010777749,-0.4956484848269168,11:00
2022-09-09,0.6814456211718924,0.6814456211718924,0.5069059226192958,0.5907143319986452,1.2721599531705376,11:00
2022-09-12,0.4898232168434821,0.4898232168434821,0.2658754471085692,0.20438878118563242,0.6942119980291146,11:00
2022-09-13,0.035570244680342464,0.035570244680342464,0.03778048598577093,0.3293524284594437,0.36492267313978616,11:00
2022-09-14,0.20025172974982078,0.20025172974982078,0.17009134977562926,-0.9635523057939748,-0.763300576044154,11:00
2022-09-15,-0.116105915732954,-0.116105915732954,-0.2667842171996845,0.45020799286007573,0.33410207712712175,11:00
2022-09-16,0.34403137478375073,0.34403137478375073,0.29788744123982247,0.35174488818502525,0.695776262968776,11:00
2022-09-19,0.048532836348522644,0.04520157042882772,0.04520157042882772,-1.0,-0.9547984295711722,11:00
2022-09-20,0.33373289683698004,0.33373289683698004,0.02942294719176385,1.0,1.3337328968369802,11:00
2022-09-21,-0.529985718181807,-0.529985718181807,-0.4493999550720732,-0.8465469452339114,-1.3765326634157184,11:00
2022-09-22,0.5757768537953132,0.5757768537953132,0.3921930404521786,-0.5187508654647603,0.057025988330552835,11:00
2022-09-23,0.10505502221022131,0.10505502221022131,-0.14129930031108884,0.12384236136326854,0.22889738357348985,11:00
2022-09-26,-0.18584621217869995,-0.18584621217869995,-0.163489610181315,0.24258852735607506,0.0567423151773751,11:00
2022-09-27,-0.35631222687233777,-0.35631222687233777,-0.3572782972912161,0.8091634114583334,0.4528511845859956,11:00
2022-09-28,0.3391765350676591,0.3387073322570102,0.3387073322570102,-0.8956564176737001,-0.5569490854166899,11:00
2022-09-29,0.49424191451772936,0.49424191451772936,0.2264956744602813,0.1755928456403003,0.6698347601580297,11:00
2022-09-30,-0.08585849540574127,-0.08585849540574127,-0.027208666711269293,-0.3891671344697383,-0.4750256298754795,11:00
2022-10-03,0.1099084286361162,0.10577620271831284,0.10577620271831284,0.4462585233709435,0.5520347260892564,11:00
2022-10-04,0.39438331545010996,0.39438331545010996,0.18228779807392168,-0.18803604173641597,0.206347273713694,11:00
2022-10-05,0.024610627387968983,0.024610624407970745,0.024610624407970745,0.6277736979870419,0.6523843223950127,11:00
2022-10-06,0.17006231389291412,0.17006231389291412,0.19645110426519577,-0.012558508726097095,0.15750380516681703,11:00
2022-10-07,0.20121530249324546,0.20121530249324546,0.1961213946153181,0.23028588477467493,0.4315011872679204,11:00
2022-10-10,0.2304871801855864,-0.051538272830009835,-0.051538272830009835,-0.6855292244734776,-0.7370674973034874,11:00
2022-10-11,-0.2345997536937977,-0.5819133599209975,-0.5819133599209975,-0.6140615111319674,-1.195974871052965,11:00
2022-10-12,0.44838128856316795,0.45796821643673735,0.45796821643673735,0.06979471840445806,0.5277629348411954,11:00
2022-10-13,-1.198234304780283,-1.198234304780283,-1.1982343047802868,0.9917727954125392,-0.20646150936774388,11:00
2022-10-14,0.185477832447806,0.185477832447806,0.19499296603549512,-0.04191544448511797,0.14356238796268803,11:00
2022-10-17,0.543197808540625,0.543197808540625,0.4884707008067085,0.7573906725968655,1.3005884811374906,11:00
2022-10-18,-0.13004140535642358,-0.20610439035817207,-0.20610439035817207,0.28773941532258074,0.08163502496440866,11:00
2022-10-19,0.30691380771130916,0.2568692864555282,0.2568692864555282,-0.3073943521679209,-0.05052506571239268,11:00
2022-10-20,-0.15814050864992626,-0.15814069516331059,-0.15814069516331059,-0.9012621125317002,-1.0594028076950108,11:00
2022-10-21,-0.016693289645019812,-0.016693289645019812,-0.016693289701514933,0.7077922050778792,0.6910989154328594,11:00
2022-10-24,0.2990661989646436,0.29496870871348996,0.29496870871348996,0.17844801682692313,0.4734167255404131,11:00
2022-10-25,0.28851073493640694,0.2878622458577872,0.2878622458577872,-1.0,-0.7121377541422128,11:00
2022-10-26,-0.3455299532495532,-0.34553641048126105,-0.34553641048126105,-1.0,-1.345536410481261,11:00
2022-10-27,0.20709530030840764,0.2487453553956872,0.2487453553956872,0.04761241792967419,0.2963577733253614,11:00
2022-10-28,0.29441380358342734,0.2942173323646737,0.2942173323646737,-1.0,-0.7057826676353263,11:00
2022-10-31,0.7503853615663658,0.7503853615663658,0.48792561970186854,0.5805528456598332,1.330938207226199,11:00
2022-11-01,0.6166664684527666,0.5207450463784772,0.5207450463784772,-1.0,-0.4792549536215228,11:00
2022-11-02,-0.3824779654411003,-0.3809731486053784,-0.3809731486053784,0.4770951704545454,0.09612202184916702,11:00
2022-11-03,-0.37601094335751367,-0.37601094335751367,0.1542451117815133,-2.269936115451966,-2.64594705880948,11:00
2022-11-04,-0.5571452012289286,-0.612289160557564,-0.612289160557564,1.01948687955454,0.407197718996976,11:00
2022-11-07,0.05722894251412539,0.05722894251412539,0.05588487548430976,0.42601773192728387,0.4832466744414093,11:00
2022-11-08,-1.2062273159019807,-1.2062273159019807,-1.290066810039004,0.17977470239259286,-1.0264526135093879,11:00
2022-11-09,0.15671846224141647,0.15671846224141647,0.17026595977704742,-0.3368340988312484,-0.1801156365898319,11:00
2022-11-10,0.08970363626759384,0.08970363626759384,0.09486717826485155,-0.5682920516489629,-0.4785884153813691,11:00
2022-11-11,0.049365770373531764,0.049365770373531764,0.020670205700217995,1.0,1.0493657703735317,11:00
2022-11-14,-0.6016299935072806,-0.6016299935072806,-0.01338991136265102,-3.2692306909335453,-3.870860684440826,11:00
2022-11-15,-0.2246412591143696,-0.2246412591143696,-0.257782992780344,0.6575895847182831,0.4329483256039135,11:00
2022-11-16,0.6755346250793859,0.6755346250793859,0.40622547655567015,1.0,1.6755346250793859,11:00
2022-11-17,-0.08419259683806327,-0.08419259683806327,0.06868657297946866,-1.4000085416049242,-1.4842011384429874,11:00
2022-11-18,0.32022327043438836,0.32022327043438836,0.266888207734649,0.9474767738420465,1.267700044276435,11:00
2022-11-21,0.5807051489791799,0.5807051489791799,0.4623942085727527,1.0,1.58070514897918,11:00
2022-11-22,0.38004558120582144,0.38004558120582144,0.381121068017833,0.3308265142184096,0.710872095424231,11:00
2022-11-23,0.48418471551286735,0.48418471551286735,0.17894984487082902,1.0,1.4841847155128673,11:00
2022-11-28,0.020399634896604915,0.020397440621323967,0.020397440621323967,0.050651024967018454,0.07104846558834242,11:00
2022-11-29,-0.47316803877374664,-0.528095372335892,-0.528095372335892,-0.4155815972222222,-0.9436769695581142,11:00
2022-11-30,-0.28615411106435956,-0.28615411106435956,-0.28615411106435956,-2.2967389087335444,-2.582893019797904,11:00
2022-12-01,0.7565526776543784,0.5256481559727963,0.5256481559727963,-1.0,-0.47435184402720365,11:00
2022-12-02,0.2465159926255025,0.2465159926255025,0.24490393276123218,1.0,1.2465159926255025,11:00
2022-12-05,-0.2037933222368153,-0.2037933222368153,-0.2038249709808147,-0.26286967715417187,-0.46666299939098715,11:00
2022-12-06,0.19832451531217762,0.19832451531217762,0.1957254683031374,-1.463637834376863,-1.2653133190646855,11:00
2022-12-07,-0.039957236035641504,-0.04877985080032623,-0.04877985080032623,-0.3270520303634352,-0.3758318811637614,11:00
2022-12-08,0.4941368567038239,0.4941368567038239,0.23593284634673786,1.0,1.494136856703824,11:00
2022-12-09,0.35215509543351375,0.35215509543351375,0.4236743798429285,-3.0234375,-2.6712824045664862,11:00
2022-12-12,0.106048814972602,0.106048814972602,0.10684904706422213,0.1511360863775595,0.2571849013501615,11:00
2022-12-13,0.11234826483154463,0.11234826483154463,0.1015892945620746,1.0,1.1123482648315446,11:00
2022-12-14,0.25437175986034694,0.25437175986034694,0.24539433393290205,0.7036173584453759,0.9579891183057228,11:00
2022-12-15,0.25034468131862453,0.25034468131862453,0.22460289495523023,-0.027777791391184525,0.22256688992744,11:00
2022-12-16,0.5390312286945663,0.5390312286945663,0.21398017030178382,0.7555655009462459,1.294596729640812,11:00
2022-12-19,0.09268753933150499,0.09268753933150499,0.0763640957553836,-0.8281461340961442,-0.7354585947646393,11:00
2022-12-20,0.3066480192993049,0.217553882935226,0.217553882935226,-0.31372938813926887,-0.09617550520404286,11:00
2022-12-21,0.5800599722720501,0.3728160810749885,0.3728160810749885,-0.38845486111111116,-0.01563878003612268,11:00
2022-12-22,-0.4756690520722675,-0.4756690520722675,-0.6046780059997765,0.7484323601973684,0.27276330812510086,11:00
2022-12-23,0.4037281753930831,0.4037281753930831,0.4253726519847905,0.17252046009996558,0.5762486354930487,11:00
2022-12-27,0.5183837638251205,0.5183837638251205,0.5096270142639501,-0.17948719390829027,0.33889656991683026,11:00
2022-12-28,-0.05565591842941655,-0.05534483973043586,-0.05534483973043586,-0.6576866768168791,-0.7130315165473149,11:00
2022-12-29,0.8133002695227158,0.8133002695227158,0.5569392286734198,1.0,1.8133002695227158,11:00
2022-12-30,-0.5315642686151587,-0.5315642686151587,0.026398012508142044,-1.3926380788060886,-1.9242023474212473,11:00
