day_role,rep_date,entry_clock,terminal,convention,session,era,pnl_pts,pnl_units,pnl_dollars,option_pts,hedge_pts,premium_pts,premium_over_spot,implied_rem_var,rv21_trail,path_net_logpct,path_sum_abs_bar_logpct,path_trend_ratio,path_max_abs_bar_logpct,path_max_abs_bar_stamp,path_last_bar_logpct,S_settle_replayed,rank
median premium,2023-01-23,13:30,flatten at 15:30,repriced premium + repriced implied,2022-09-21,2020-2024,-139.9772450239757,-8.821508865940187,-13997.724502397572,-29.265999121050072,-110.71124590292564,15.867721401315748,0.003935661490957633,3.334314165339393e-05,0.00010851946482845361,-2.27141268036853,5.77092166940313,0.3935961724123446,1.55021453182495,15:30,-1.10105552151726,3941.2338975595408,2
median premium,2023-01-23,13:30,flatten at 15:30,repriced premium + repriced implied,2008-11-21,2008-2009,-125.1014252873199,-2.1825224523820186,-12510.14252873199,-49.002263842298525,-76.09916144502138,57.31965100784344,0.014216958909298368,0.0003197762978963859,0.0013355476118952444,5.7740769334052,9.31850316331772,0.619635668111897,3.51604138869885,15:30,3.09789431741278,4271.430327189282,3
median premium,2023-01-23,13:30,flatten at 15:30,repriced premium + repriced implied,2008-09-16,2008-2009,-124.96462568422386,-6.904475932588836,-12496.462568422387,-28.14317537128949,-96.82145031293437,18.09907470230957,0.004489102721575306,4.2032917235558137e-05,0.00014034162707999518,2.0851588696214405,5.046023307773799,0.41322814867087265,2.69953326306882,15:00,0.8660578256288,4116.731658417375,4
median premium,2023-01-23,13:30,flatten at 15:30,repriced premium + repriced implied,2002-07-15,1998-2007,-105.54467233971292,-4.614535640808963,-10554.467233971292,-56.80255081037319,-48.742121529339734,22.872219559064913,0.005672982998294609,6.346303657801798e-05,0.0002217464575682614,2.86765684269888,4.92812405683708,0.5818962367070303,2.32840611072639,15:30,0.83247736127409,4149.071363957696,5
median premium,2023-01-23,13:30,flatten at 15:30,repriced premium + repriced implied,2008-09-29,2008-2009,-97.65879988129385,-3.3742272427479385,-9765.879988129385,-195.81748110058737,98.15868121929353,28.942567543779727,0.007178607794440409,9.604338921692039e-05,0.0003512806208719908,-4.50244190179514,7.063342420687641,0.6374378634976062,3.2711586535309105,14:00,1.2804502594462501,3854.2774364937427,6
median premium,2023-01-23,13:30,flatten at 15:30,repriced premium + repriced implied,2008-10-06,2008-2009,-87.91460516003406,-2.5043154179145573,-8791.460516003406,0.7665450172208139,-88.68115017725488,35.10524454353439,0.008707132901210534,0.000134907687540051,0.0005122742902170325,2.3610231764990504,6.74943305371693,0.34981059263915937,2.74230094134311,15:30,1.51362848041549,4128.10393048061,7
median premium,2023-01-23,13:30,flatten at 15:30,repriced premium + repriced implied,2002-07-22,1998-2007,-83.40679783037524,-3.223861691660372,-8340.679783037524,-14.528966490579101,-68.87783133979615,25.871704746557718,0.006416943523347337,7.883569242649609e-05,0.0002821309023498641,-0.6394114219995402,6.69218797254494,0.09554594470788325,2.23282888867699,14:00,-1.70543339505928,4006.0826109462373,8
median premium,2023-01-23,13:30,flatten at 15:30,repriced premium + repriced implied,2018-02-06,2010-2019,-75.2579927207211,-7.348480538290193,-7525.79927207211,-38.350578371793596,-36.90741434892751,10.241299861730566,0.0025401435066676006,1.542698683388013e-05,4.611655848409541e-05,1.70759612699472,3.16450214747446,0.5396097229251451,1.51847295465725,15:00,0.43069709683569,4101.21771931798,9
median premium,2023-01-23,13:30,flatten at 15:30,repriced premium + repriced implied,2022-11-02,2020-2024,-71.9020036120641,-3.6512763616181125,-7190.200361206411,-32.41379384297039,-39.488209769093714,19.692292911019138,0.004884267685222249,4.876232424616257e-05,0.00016549929388893863,-1.93244005997358,4.912535780322699,0.3933691572718968,1.92214411831455,15:00,-0.5870364511808099,3954.6162698531184,10
median premium,2023-01-23,13:30,hold to cash settlement,"repriced premium, frozen implied",2008-10-10,2008-2009,-398.86135340880946,-8.93679470822527,-39886.135340880945,-129.62273722998398,-269.23861617882545,44.631365767158606,0.011069891076111641,1.8927171185022046e-05,0.0008190038743663609,4.307748625774271,8.85090355848355,0.4867015663779676,6.347396750495,15:30,-0.27003132216423004,4209.254102997143,1
median premium,2023-01-23,13:30,hold to cash settlement,"repriced premium, frozen implied",2020-03-18,2020-2024,-357.43006402381167,-7.331517332001418,-35743.006402381165,-86.78867709009751,-270.64138693371416,48.752536185608044,0.012092062521106905,1.8927171185022046e-05,0.0009733108502638893,3.3837841690495205,9.203297781479042,0.3676708338025459,3.93584509405551,16:00,3.93584509405551,4170.541213275706,2
median premium,2023-01-23,13:30,hold to cash settlement,"repriced premium, frozen implied",2008-10-29,2008-2009,-279.88096973472955,-4.222805135703446,-27988.096973472955,-34.83851449153633,-245.0424552431932,66.27844779489362,0.016439003942001346,1.8927171185022046e-05,0.0017738710049213463,-2.58528018924707,7.702510680299748,0.3356412339497674,4.26447024936091,16:00,-4.26447024936091,3928.88303771357,3
median premium,2023-01-23,13:30,hold to cash settlement,"repriced premium, frozen implied",2008-11-21,2008-2009,-212.13297305507223,-3.7008769126323644,-21213.29730550722,-179.1106761814388,-33.02229687363342,57.31965100784344,0.014216958909298368,1.8927171185022046e-05,0.0013355476118952444,5.7740769334052,9.31850316331772,0.619635668111897,3.51604138869885,15:30,3.09789431741278,4271.430327189282,4
median premium,2023-01-23,13:30,hold to cash settlement,"repriced premium, frozen implied",2020-03-13,2020-2024,-175.4438852686737,-4.7558618287350605,-17544.38852686737,-152.53896009877386,-22.90492516989986,36.890029943392484,0.009149812161212065,1.8927171185022046e-05,0.0005644101681239578,4.66761283347877,7.533601990658189,0.6195725284222207,4.5524542919014,16:00,4.5524542919014,4224.428990042166,5
median premium,2023-01-23,13:30,hold to cash settlement,"repriced premium, frozen implied",2022-09-21,2020-2024,-155.69281061444644,-9.811919851424694,-15569.281061444644,-72.89838103914349,-82.79442957530296,15.867721401315748,0.003935661490957633,1.8927171185022046e-05,0.00010851946482845361,-2.27141268036853,5.77092166940313,0.3935961724123446,1.55021453182495,15:30,-1.10105552151726,3941.2338975595408,6
median premium,2023-01-23,13:30,hold to cash settlement,"repriced premium, frozen implied",2011-10-04,2010-2019,-147.6729581523415,-6.232896893968393,-14767.295815234149,-79.10787554716309,-68.56508260517839,23.692507780009226,0.005876438597306385,1.8927171185022046e-05,0.0002375552176926647,2.5956365212985997,4.4656901109591,0.5812397315543091,2.76074461334379,16:00,2.76074461334379,4137.800383327172,7
median premium,2023-01-23,13:30,hold to cash settlement,"repriced premium, frozen implied",2009-03-06,2008-2009,-142.41584940711385,-4.234690976063769,-14241.584940711386,-29.63245841753607,-112.78339098957778,33.63075374616645,0.008341415826704094,1.8927171185022046e-05,0.0004710654275318697,1.63553041193705,3.7690796303530902,0.4339336316393592,2.38680868774734,16:00,2.38680868774734,4098.2632121637025,8
median premium,2023-01-23,13:30,hold to cash settlement,"repriced premium, frozen implied",2002-07-22,1998-2007,-133.9591100702658,-5.177823084429306,-13395.911007026582,1.9543156927950278,-135.91342576306084,25.871704746557718,0.006416943523347337,1.8927171185022046e-05,0.0002821309023498641,-0.6394114219995402,6.69218797254494,0.09554594470788325,2.23282888867699,14:00,-1.70543339505928,4006.0826109462373,9
median premium,2023-01-23,13:30,hold to cash settlement,"repriced premium, frozen implied",2011-08-09,2010-2019,-131.7685221314904,-6.687641595760563,-13176.85221314904,-79.53790645300165,-52.23061567848876,19.70328706236609,0.004886994558034521,1.8927171185022046e-05,0.00016567992572057275,2.5095830362337903,7.276779381385371,0.3448755149363907,2.59055168116266,16:00,2.59055168116266,4134.241193515368,10
median premium,2023-01-23,13:30,flatten at 15:30,"repriced premium, frozen implied",2008-10-10,2008-2009,-398.86135340880946,-8.93679470822527,-39886.135340880945,-141.00440185132575,-257.8569515574837,44.631365767158606,0.011069891076111641,1.8927171185022046e-05,0.0008190038743663609,4.307748625774271,8.85090355848355,0.4867015663779676,6.347396750495,15:30,-0.27003132216423004,4209.254102997143,1
median premium,2023-01-23,13:30,flatten at 15:30,"repriced premium, frozen implied",2008-11-21,2008-2009,-212.13297305507223,-3.7008769126323644,-21213.29730550722,-48.81491152963719,-163.31806152543504,57.31965100784344,0.014216958909298368,1.8927171185022046e-05,0.0013355476118952444,5.7740769334052,9.31850316331772,0.619635668111897,3.51604138869885,15:30,3.09789431741278,4271.430327189282,2
median premium,2023-01-23,13:30,flatten at 15:30,"repriced premium, frozen implied",2022-09-21,2020-2024,-155.69245832115578,-9.811897649541905,-15569.24583211558,-29.263444366841895,-126.42901395431389,15.867721401315748,0.003935661490957633,1.8927171185022046e-05,0.00010851946482845361,-2.27141268036853,5.77092166940313,0.3935961724123446,1.55021453182495,15:30,-1.10105552151726,3941.2338975595408,3
median premium,2023-01-23,13:30,flatten at 15:30,"repriced premium, frozen implied",2008-12-04,2008-2009,-131.4154315305861,-2.4570106821355076,-13141.543153058608,-36.35030056164125,-95.06513096894486,53.4859015819852,0.013266076321954725,1.8927171185022046e-05,0.0011665447050402994,-1.3875323404553002,5.290653056559281,0.2622610716714936,2.6619217727462,15:30,0.9110354144595999,3976.224097078423,4
median premium,2023-01-23,13:30,flatten at 15:30,"repriced premium, frozen implied",2002-07-15,1998-2007,-126.02525898352211,-5.509970672416648,-12602.52589835221,-56.80243564336561,-69.2228233401565,22.872219559064913,0.005672982998294609,1.8927171185022046e-05,0.0002217464575682614,2.86765684269888,4.92812405683708,0.5818962367070303,2.32840611072639,15:30,0.83247736127409,4149.071363957696,5
median premium,2023-01-23,13:30,flatten at 15:30,"repriced premium, frozen implied",2008-09-16,2008-2009,-122.72454107700896,-6.780708024888613,-12272.454107700896,-28.133266002817674,-94.59127507419129,18.09907470230957,0.004489102721575306,1.8927171185022046e-05,0.00014034162707999518,2.0851588696214405,5.046023307773799,0.41322814867087265,2.69953326306882,15:00,0.8660578256288,4116.731658417375,6
median premium,2023-01-23,13:30,flatten at 15:30,"repriced premium, frozen implied",2008-09-29,2008-2009,-95.05186826299567,-3.2841546666243855,-9505.186826299567,-195.81748110058737,100.7656128375917,28.942567543779727,0.007178607794440409,1.8927171185022046e-05,0.0003512806208719908,-4.50244190179514,7.063342420687641,0.6374378634976062,3.2711586535309105,14:00,1.2804502594462501,3854.2774364937427,7
median premium,2023-01-23,13:30,flatten at 15:30,"repriced premium, frozen implied",2008-10-24,2008-2009,-94.62278054472648,-1.49914128358588,-9462.278054472648,-4.797193652630369,-89.82558689209611,63.117987330982544,0.01565511681498905,1.8927171185022046e-05,0.0016123187877741497,-0.1971426398033202,7.214773396993681,0.02732485539815671,2.07573234846418,15:00,-1.94611941507281,4023.839501370993,8
median premium,2023-01-23,13:30,flatten at 15:30,"repriced premium, frozen implied",2020-03-18,2020-2024,-86.83722641803308,-1.7811837744693126,-8683.722641803308,28.208197944163878,-115.04542436219697,48.752536185608044,0.012092062521106905,1.8927171185022046e-05,0.0009733108502638893,3.3837841690495205,9.203297781479042,0.3676708338025459,3.93584509405551,16:00,3.93584509405551,4170.541213275706,9
median premium,2023-01-23,13:30,flatten at 15:30,"repriced premium, frozen implied",2002-07-22,1998-2007,-81.13047097094332,-3.135876501595354,-8113.0470970943325,-14.118101195984373,-67.01236977495896,25.871704746557718,0.006416943523347337,1.8927171185022046e-05,0.0002821309023498641,-0.6394114219995402,6.69218797254494,0.09554594470788325,2.23282888867699,14:00,-1.70543339505928,4006.0826109462373,10
median premium,2023-01-23,13:30,hold to cash settlement,49 frozen (reproduced),2008-10-10,2008-2009,-431.99271917596803,-37.08092055626062,-43199.2719175968,-162.75410299714258,-269.23861617882545,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0008190038743663609,4.307748625774271,8.85090355848355,0.4867015663779676,6.347396750495,15:30,-0.27003132216423004,4209.254102997143,1
median premium,2023-01-23,13:30,hold to cash settlement,49 frozen (reproduced),2020-03-18,2020-2024,-394.6826002094197,-33.87833519791884,-39468.26002094197,-124.04121327570556,-270.64138693371416,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0009733108502638893,3.3837841690495205,9.203297781479042,0.3676708338025459,3.93584509405551,16:00,3.93584509405551,4170.541213275706,2
median premium,2023-01-23,13:30,hold to cash settlement,49 frozen (reproduced),2008-10-29,2008-2009,-334.65941752962317,-28.726130612783614,-33465.94175296232,-89.61696228642995,-245.0424552431932,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0017738710049213463,-2.58528018924707,7.702510680299748,0.3356412339497674,4.26447024936091,16:00,-4.26447024936091,3928.88303771357,3
median premium,2023-01-23,13:30,hold to cash settlement,49 frozen (reproduced),2008-11-21,2008-2009,-257.9526240629157,-22.141856414620914,-25795.262406291567,-224.93032718928225,-33.02229687363342,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0013355476118952444,5.7740769334052,9.31850316331772,0.619635668111897,3.51604138869885,15:30,3.09789431741278,4271.430327189282,4
median premium,2023-01-23,13:30,hold to cash settlement,49 frozen (reproduced),2020-03-13,2020-2024,-200.8339152120662,-17.238962890825718,-20083.39152120662,-177.92899004216633,-22.90492516989986,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0005644101681239578,4.66761283347877,7.533601990658189,0.6195725284222207,4.5524542919014,16:00,4.5524542919014,4224.428990042166,5
median premium,2023-01-23,13:30,hold to cash settlement,49 frozen (reproduced),2008-12-04,2008-2009,-173.4013331125713,-14.88423478470199,-17340.13331125713,-42.2759029215772,-131.1254301909941,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0011665447050402994,-1.3875323404553002,5.290653056559281,0.2622610716714936,2.6619217727462,15:30,0.9110354144595999,3976.224097078423,6
median premium,2023-01-23,13:30,hold to cash settlement,49 frozen (reproduced),2009-03-06,2008-2009,-164.5466031532803,-14.124172117919256,-16454.66031532803,-51.76321216370252,-112.78339098957778,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0004710654275318697,1.63553041193705,3.7690796303530902,0.4339336316393592,2.38680868774734,16:00,2.38680868774734,4098.2632121637025,7
median premium,2023-01-23,13:30,hold to cash settlement,49 frozen (reproduced),2008-10-24,2008-2009,-163.56176512763074,-14.039636664035783,-16356.176512763073,5.339501370992821,-168.90126649862356,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0016123187877741497,-0.1971426398033202,7.214773396993681,0.02732485539815671,2.07573234846418,15:00,-1.94611941507281,4023.839501370993,8
median premium,2023-01-23,13:30,hold to cash settlement,49 frozen (reproduced),2022-09-21,2020-2024,-160.0605320157622,-13.739101629283814,-16006.053201576218,-77.26610244045924,-82.79442957530296,11.5,0.0028523381524873394,1.8927171185022046e-05,0.00010851946482845361,-2.27141268036853,5.77092166940313,0.3935961724123446,1.55021453182495,15:30,-1.10105552151726,3941.2338975595408,9
median premium,2023-01-23,13:30,hold to cash settlement,49 frozen (reproduced),2011-10-04,2010-2019,-159.8654659323507,-13.722357759257488,-15986.54659323507,-91.30038332717231,-68.56508260517839,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0002375552176926647,2.5956365212985997,4.4656901109591,0.5812397315543091,2.76074461334379,16:00,2.76074461334379,4137.800383327172,10
median premium,2023-01-23,13:30,flatten at 15:30,49 frozen (reproduced),2008-10-10,2008-2009,-431.99271917596803,-37.08092055626062,-43199.2719175968,-174.13576761848435,-257.8569515574837,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0008190038743663609,4.307748625774271,8.85090355848355,0.4867015663779676,6.347396750495,15:30,-0.27003132216423004,4209.254102997143,1
median premium,2023-01-23,13:30,flatten at 15:30,49 frozen (reproduced),2008-11-21,2008-2009,-257.9526240629157,-22.141856414620914,-25795.262406291567,-94.63456253748063,-163.31806152543504,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0013355476118952444,5.7740769334052,9.31850316331772,0.619635668111897,3.51604138869885,15:30,3.09789431741278,4271.430327189282,2
median premium,2023-01-23,13:30,flatten at 15:30,49 frozen (reproduced),2008-12-04,2008-2009,-173.4013331125713,-14.88423478470199,-17340.13331125713,-78.33620214362645,-95.06513096894486,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0011665447050402994,-1.3875323404553002,5.290653056559281,0.2622610716714936,2.6619217727462,15:30,0.9110354144595999,3976.224097078423,3
median premium,2023-01-23,13:30,flatten at 15:30,49 frozen (reproduced),2022-09-21,2020-2024,-160.06017972247153,-13.739071389516004,-16006.017972247153,-33.63116576815764,-126.42901395431389,11.5,0.0028523381524873394,1.8927171185022046e-05,0.00010851946482845361,-2.27141268036853,5.77092166940313,0.3935961724123446,1.55021453182495,15:30,-1.10105552151726,3941.2338975595408,4
median premium,2023-01-23,13:30,flatten at 15:30,49 frozen (reproduced),2008-10-24,2008-2009,-146.24076787570903,-12.55285576578622,-14624.076787570903,-56.41518098361291,-89.82558689209611,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0016123187877741497,-0.1971426398033202,7.214773396993681,0.02732485539815671,2.07573234846418,15:00,-1.94611941507281,4023.839501370993,5
median premium,2023-01-23,13:30,flatten at 15:30,49 frozen (reproduced),2002-07-15,1998-2007,-137.397478542587,-11.793775127012882,-13739.747854258701,-68.17465520243053,-69.2228233401565,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0002217464575682614,2.86765684269888,4.92812405683708,0.5818962367070303,2.32840611072639,15:30,0.83247736127409,4149.071363957696,6
median premium,2023-01-23,13:30,flatten at 15:30,49 frozen (reproduced),2008-09-16,2008-2009,-129.32361577931852,-11.100739688179576,-12932.361577931852,-34.73234070512724,-94.59127507419129,11.5,0.0028523381524873394,1.8927171185022046e-05,0.00014034162707999518,2.0851588696214405,5.046023307773799,0.41322814867087265,2.69953326306882,15:00,0.8660578256288,4116.731658417375,7
median premium,2023-01-23,13:30,flatten at 15:30,49 frozen (reproduced),2008-10-29,2008-2009,-127.42549303020253,-10.937810694838532,-12742.549303020252,-53.552890119314654,-73.87260291088788,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0017738710049213463,-2.58528018924707,7.702510680299748,0.3356412339497674,4.26447024936091,16:00,-4.26447024936091,3928.88303771357,8
median premium,2023-01-23,13:30,flatten at 15:30,49 frozen (reproduced),2020-03-18,2020-2024,-124.08976260364113,-10.651481899343162,-12408.976260364114,-9.044338241444166,-115.04542436219697,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0009733108502638893,3.3837841690495205,9.203297781479042,0.3676708338025459,3.93584509405551,16:00,3.93584509405551,4170.541213275706,9
median premium,2023-01-23,13:30,flatten at 15:30,49 frozen (reproduced),2008-11-20,2008-2009,-123.32643574730906,-10.585960279969342,-12332.643574730906,-105.39193941676922,-17.934496330539844,11.5,0.0028523381524873394,1.8927171185022046e-05,0.0012434237009177555,-5.57609441425175,7.377858681418751,0.7557876417849028,2.58849297238583,16:00,-2.58849297238583,3813.1172440672212,10
p75 premium,2022-06-27,13:30,hold to cash settlement,repriced premium + repriced implied,2008-10-10,2008-2009,-363.04176931844904,-8.39350126615328,-36304.17693184491,-125.97924115471594,-237.0625281637331,43.252721100122045,0.011069891076111641,0.00020586058539770293,0.0008190038743663609,4.307748625774271,8.85090355848355,0.4867015663779676,6.347396750495,15:30,-0.27003132216423004,4079.231962254838,1
p75 premium,2022-06-27,13:30,hold to cash settlement,repriced premium + repriced implied,2020-03-18,2020-2024,-239.3573866486186,-5.066130389470989,-23935.73866486186,-84.46830764481982,-154.88907900379877,47.246590246883194,0.012092062521106905,0.0002404864476276902,0.0009733108502638893,3.3837841690495205,9.203297781479042,0.3676708338025459,3.93584509405551,16:00,3.93584509405551,4041.714897891703,2
p75 premium,2022-06-27,13:30,hold to cash settlement,repriced premium + repriced implied,2008-10-29,2008-2009,-189.57062177872808,-2.951382159218056,-18957.06217787281,-33.2474216865527,-156.32320009217537,64.2311336018082,0.016439003942001346,0.00041291643948279324,0.0017738710049213463,-2.58528018924707,7.702510680299748,0.3356412339497674,4.26447024936091,16:00,-4.26447024936091,3807.521444711639,3
p75 premium,2022-06-27,13:30,hold to cash settlement,repriced premium + repriced implied,2020-03-13,2020-2024,-165.8373735042705,-4.638741218579836,-16583.737350427047,-148.1875912550248,-17.649782249245686,35.750511979420594,0.009149812161212065,0.00014721324687364833,0.0005644101681239578,4.66761283347877,7.533601990658189,0.6195725284222207,4.5524542919014,16:00,4.5524542919014,4093.9381032344454,4
p75 premium,2022-06-27,13:30,hold to cash settlement,repriced premium + repriced implied,2022-09-21,2020-2024,-138.7555166112199,-9.023238445971112,-13875.551661121988,-70.13163449508978,-68.62388211613009,15.377573965495108,0.003935661490957633,3.334314165339393e-05,0.00010851946482845361,-2.27141268036853,5.77092166940313,0.3935961724123446,1.55021453182495,15:30,-1.10105552151726,3819.490791539415,5
p75 premium,2022-06-27,13:30,hold to cash settlement,repriced premium + repriced implied,2008-11-21,2008-2009,-128.3610136027903,-2.3107679876864506,-12836.10136027903,-173.93851787624868,45.57750427345839,55.54907038992946,0.014216958909298368,0.0003197762978963859,0.0013355476118952444,5.7740769334052,9.31850316331772,0.619635668111897,3.51604138869885,15:30,3.09789431741278,4139.487588266178,6
p75 premium,2022-06-27,13:30,hold to cash settlement,repriced premium + repriced implied,2002-07-22,1998-2007,-125.87446619470177,-5.020411752494979,-12587.446619470176,2.408892994680567,-128.28335918938234,25.072538349498185,0.006416943523347337,7.883569242649609e-05,0.0002821309023498641,-0.6394114219995402,6.69218797254494,0.09554594470788325,2.23282888867699,14:00,-1.70543339505928,3882.3363546451824,7
p75 premium,2022-06-27,13:30,hold to cash settlement,repriced premium + repriced implied,2020-02-28,2020-2024,-125.62269469720937,-9.500774841566688,-12562.269469720937,-32.14670311395175,-93.47599158325761,13.22236310112303,0.0033840673043300544,2.5560685962734852e-05,8.078662944413385e-05,1.2242673336050578,4.952896905656862,0.24718207483922847,2.5822733565465,16:00,2.5822733565465,3955.369066215075,8
p75 premium,2022-06-27,13:30,hold to cash settlement,repriced premium + repriced implied,2011-08-09,2010-2019,-125.08603072320068,-6.550838139793874,-12508.603072320067,-77.44151035245426,-47.64452037074641,19.094660569210244,0.004886994558034521,4.881025482379205e-05,0.00016567992572057275,2.5095830362337903,7.276779381385371,0.3448755149363907,2.59055168116266,16:00,2.59055168116266,4006.5361709216645,9
p75 premium,2022-06-27,13:30,hold to cash settlement,repriced premium + repriced implied,2008-09-16,2008-2009,-124.44035227808311,-7.094660228138998,-12444.035227808312,-62.02749654027511,-62.412855737807995,17.540001674009,0.004489102721575306,4.2032917235558137e-05,0.00014034162707999518,2.0851588696214405,5.046023307773799,0.41322814867087265,2.69953326306882,15:00,0.8660578256288,3989.567498214284,10
p75 premium,2022-06-27,13:30,flatten at 15:30,repriced premium + repriced implied,2008-10-10,2008-2009,-363.0417719868591,-8.39350132784674,-36304.17719868591,-137.00933178049698,-226.03244020636214,43.252721100122045,0.011069891076111641,0.00020586058539770293,0.0008190038743663609,4.307748625774271,8.85090355848355,0.4867015663779676,6.347396750495,15:30,-0.27003132216423004,4079.231962254838,1
p75 premium,2022-06-27,13:30,flatten at 15:30,repriced premium + repriced implied,2022-09-21,2020-2024,-138.7193786357036,-9.02088840196564,-13871.937863570362,-27.847902703293705,-110.87147593240991,15.377573965495108,0.003935661490957633,3.334314165339393e-05,0.00010851946482845361,-2.27141268036853,5.77092166940313,0.3935961724123446,1.55021453182495,15:30,-1.10105552151726,3819.490791539415,2
p75 premium,2022-06-27,13:30,flatten at 15:30,repriced premium + repriced implied,2008-11-21,2008-2009,-126.82582808373064,-2.2831314222447006,-12682.582808373065,-47.862698378572084,-78.96312970515856,55.54907038992946,0.014216958909298368,0.0003197762978963859,0.0013355476118952444,5.7740769334052,9.31850316331772,0.619635668111897,3.51604138869885,15:30,3.09789431741278,4139.487588266178,3
p75 premium,2022-06-27,13:30,flatten at 15:30,repriced premium + repriced implied,2008-09-16,2008-2009,-124.37154938391627,-7.090737600567714,-12437.154938391628,-27.634813976953847,-96.73673540696242,17.540001674009,0.004489102721575306,4.2032917235558137e-05,0.00014034162707999518,2.0851588696214405,5.046023307773799,0.41322814867087265,2.69953326306882,15:00,0.8660578256288,3989.567498214284,4
p75 premium,2022-06-27,13:30,flatten at 15:30,repriced premium + repriced implied,2002-07-15,1998-2007,-107.46366690571912,-4.8481950783218215,-10746.366690571913,-55.40845782519296,-52.05520908052617,22.165706034856406,0.005672982998294609,6.346303657801798e-05,0.0002217464575682614,2.86765684269888,4.92812405683708,0.5818962367070303,2.32840611072639,15:30,0.83247736127409,4020.9082434536967,5
p75 premium,2022-06-27,13:30,flatten at 15:30,repriced premium + repriced implied,2008-09-29,2008-2009,-95.27902743436786,-3.396933163706515,-9527.902743436785,-189.25381373944006,93.9747863050722,28.048543448645752,0.007178607794440409,9.604338921692039e-05,0.0003512806208719908,-4.50244190179514,7.063342420687641,0.6374378634976062,3.2711586535309105,14:00,1.2804502594462501,3735.2203800544917,6
p75 premium,2022-06-27,13:30,flatten at 15:30,repriced premium + repriced implied,2008-10-06,2008-2009,-91.91605006536687,-2.701755799676617,-9191.605006536687,0.35303546418270315,-92.26908552954957,34.02085787189525,0.008707132901210534,0.000134907687540051,0.0005122742902170325,2.3610231764990504,6.74943305371693,0.34981059263915937,2.74230094134311,15:30,1.51362848041549,4000.5884854364085,7
p75 premium,2022-06-27,13:30,flatten at 15:30,repriced premium + repriced implied,2002-07-22,1998-2007,-79.30749795267089,-3.1631220121060535,-7930.749795267088,-14.449151178575338,-64.85834677409555,25.072538349498185,0.006416943523347337,7.883569242649609e-05,0.0002821309023498641,-0.6394114219995402,6.69218797254494,0.09554594470788325,2.23282888867699,14:00,-1.70543339505928,3882.3363546451824,8
p75 premium,2022-06-27,13:30,flatten at 15:30,repriced premium + repriced implied,2018-02-06,2010-2019,-73.95165108010593,-7.451085286868608,-7395.165108010593,-37.526442064678044,-36.42520901542789,9.924950290185826,0.0025401435066676006,1.542698683388013e-05,4.611655848409541e-05,1.70759612699472,3.16450214747446,0.5396097229251451,1.51847295465725,15:00,0.43069709683569,3974.5327783598404,9
p75 premium,2022-06-27,13:30,flatten at 15:30,repriced premium + repriced implied,2008-12-04,2008-2009,-70.61590791989728,-1.3623539914603606,-7061.590791989728,-35.040173190628735,-35.57573472926855,51.83374391864285,0.013266076321954725,0.0002830910761629562,0.0011665447050402994,-1.3875323404553002,5.290653056559281,0.2622610716714936,2.6619217727462,15:30,0.9110354144595999,3853.4001580805,10
p75 premium,2022-06-27,13:30,hold to cash settlement,"repriced premium, frozen implied",2008-10-10,2008-2009,-388.5725285655835,-8.983770701179933,-38857.25285655835,-125.97924115471594,-262.59328741086756,43.252721100122045,0.011069891076111641,3.692271153165399e-05,0.0008190038743663609,4.307748625774271,8.85090355848355,0.4867015663779676,6.347396750495,15:30,-0.27003132216423004,4079.231962254838,1
p75 premium,2022-06-27,13:30,hold to cash settlement,"repriced premium, frozen implied",2020-03-18,2020-2024,-337.428031258146,-7.141849379922306,-33742.8031258146,-84.46830764481982,-252.95972361332616,47.246590246883194,0.012092062521106905,3.692271153165399e-05,0.0009733108502638893,3.3837841690495205,9.203297781479042,0.3676708338025459,3.93584509405551,16:00,3.93584509405551,4041.714897891703,2
p75 premium,2022-06-27,13:30,hold to cash settlement,"repriced premium, frozen implied",2008-10-29,2008-2009,-257.72807390870696,-4.012510124863367,-25772.807390870697,-33.2474216865527,-224.48065222215428,64.2311336018082,0.016439003942001346,3.692271153165399e-05,0.0017738710049213463,-2.58528018924707,7.702510680299748,0.3356412339497674,4.26447024936091,16:00,-4.26447024936091,3807.521444711639,3
p75 premium,2022-06-27,13:30,hold to cash settlement,"repriced premium, frozen implied",2008-11-21,2008-2009,-202.133643762401,-3.6388303592393867,-20213.3643762401,-173.93851787624868,-28.195125886152297,55.54907038992946,0.014216958909298368,3.692271153165399e-05,0.0013355476118952444,5.7740769334052,9.31850316331772,0.619635668111897,3.51604138869885,15:30,3.09789431741278,4139.487588266178,4
