date,A 15:30 sign(s) | mid,A 15:30 sign(s) | crossed,B 15:00 sign(s_rem) | mid,B 15:00 sign(s_rem) | crossed,always short 15:00 to settlement | mid,always short 15:00 to settlement | crossed,always short 15:30 (deck) | mid,always short 15:30 (deck) | crossed,pos_A,pos_B,w_1500,signal_1530,signal_rem_1500
2021-06-01,-2.9499999284744263,-3.0999999046325684,0.7650390267372131,0.6400390863418579,0.7650390267372131,0.6400390863418579,2.9499999284744263,2.799999952316284,1.0,-1.0,0.3055133303260395,1.2801005684025111e-08,-5.330034329736271e-07
2021-06-02,0.8451172113418579,0.7701171636581421,0.6048827767372131,0.4798828363418579,0.6048827767372131,0.4798828363418579,-0.8451172113418579,-0.9201172590255737,1.0,-1.0,0.3054900217157718,4.005520402541316e-07,-2.112777187697601e-07
2021-06-04,2.324999988079071,2.1999999284744263,3.849999964237213,3.75,3.849999964237213,3.75,2.324999988079071,2.1999999284744263,-1.0,-1.0,0.305467422776812,-8.841367151823107e-08,-1.2282099223511538e-06
2021-06-07,2.1999999582767487,2.049999952316284,1.279980480670929,1.129980444908142,1.279980480670929,1.129980444908142,2.1999999582767487,2.049999952316284,-1.0,-1.0,0.3054540338536558,-1.2244539640836985e-07,-3.755049894064145e-07
2021-06-09,-2.4248046875,-2.649804711341858,-1.8501953482627869,-2.0001953840255737,-1.8501953482627869,-2.0001953840255737,2.4248046875,2.199804663658142,1.0,-1.0,0.3054424487260566,1.9808081386403504e-08,-1.1343312642491331e-06
2021-06-11,-5.1649414002895355,-5.289941370487213,0.2850586175918579,0.1600586175918579,0.2850586175918579,0.1600586175918579,-5.1649414002895355,-5.289941370487213,-1.0,-1.0,0.3054409968630492,-4.83450431584439e-07,-1.304773212626696e-06
2021-06-14,-8.049902334809303,-8.199902355670929,-12.724902331829071,-12.849902391433716,-12.724902331829071,-12.849902391433716,-8.049902334809303,-8.199902355670929,-1.0,-1.0,0.3054523855037326,-2.6813672028427848e-08,-3.8460962181457184e-07
2021-06-16,1.2001951932907104,0.9001953601837158,8.149804830551147,7.599804878234863,8.149804830551147,7.599804878234863,1.2001951932907104,0.9001953601837158,-1.0,-1.0,0.30540903213161646,-2.6420737669890054e-06,-9.193979433712068e-06
2021-06-18,-6.724804759025574,-6.999804735183716,6.5501954555511475,6.350195407867432,6.5501954555511475,6.350195407867432,-6.724804759025574,-6.999804735183716,-1.0,-1.0,0.30565303833887336,-1.566083085944898e-06,-6.961921335709715e-06
2021-06-21,3.275000035762787,3.1500000953674316,4.324999928474426,4.099999904632568,4.324999928474426,4.099999904632568,3.275000035762787,3.1500000953674316,-1.0,-1.0,0.3056558053500588,-3.0518808689395967e-07,-1.8358410609395664e-06
2021-06-23,-5.710156291723251,-5.910156309604645,0.2648436725139618,0.1398436427116394,0.2648436725139618,0.1398436427116394,-5.710156291723251,-5.910156309604645,-1.0,-1.0,0.3056562225813617,-3.2264111673141545e-07,-1.22663212850062e-07
2021-06-25,3.150000035762787,3.0,3.774999976158142,3.5999999046325684,3.774999976158142,3.5999999046325684,3.150000035762787,3.0,-1.0,-1.0,0.3056558892296043,-1.1559134835188053e-06,-1.6059724491541402e-06
2021-06-28,1.290136694908142,1.1901366710662842,2.565136730670929,2.4401367902755737,2.565136730670929,2.4401367902755737,1.290136694908142,1.1901366710662842,-1.0,-1.0,0.3056258999798709,-3.180887300386276e-07,-9.605853731526044e-07
2021-06-30,3.7500000596046448,3.600000023841858,2.324999988079071,2.1999999284744263,2.324999988079071,2.1999999284744263,3.7500000596046448,3.600000023841858,-1.0,-1.0,0.30564140037735693,-2.038192110094141e-06,-2.8694139862648385e-06
2021-07-02,2.2750000059604645,2.200000047683716,0.6851562261581421,0.5601562261581421,0.6851562261581421,0.5601562261581421,2.2750000059604645,2.200000047683716,-1.0,-1.0,0.305603024141392,-4.458901010896181e-07,-8.431573288692314e-07
2021-07-06,2.475000023841858,2.350000023841858,0.3349609971046448,0.20996105670928955,0.3349609971046448,0.20996105670928955,2.475000023841858,2.350000023841858,-1.0,-1.0,0.3056012394902287,-6.927964337113279e-07,-2.975052426060388e-07
2021-07-07,-2.475000023841858,-2.600000023841858,-3.75,-3.8999998569488525,3.75,3.6000001430511475,2.475000023841858,2.350000023841858,1.0,1.0,0.3055785199760205,1.8669066183409637e-07,1.767562881292551e-06
2021-07-09,-2.925000011920929,-3.100000023841858,3.974999964237213,3.799999952316284,3.974999964237213,3.799999952316284,2.925000011920929,2.75,1.0,-1.0,0.30556506997846505,1.7357551085159614e-07,-9.092377053883671e-07
2021-07-12,-1.8798828125,-1.9798827767372131,-2.450000047683716,-2.600000023841858,2.450000047683716,2.3000000715255737,1.8798828125,1.7798828482627869,1.0,1.0,0.30559893941728633,3.6097861754809115e-07,8.20350814809001e-08
2021-07-14,-1.9998047053813934,-2.0498046875,-3.349804639816284,-3.499804735183716,3.349804639816284,3.1998045444488525,1.9998047053813934,1.9498047232627869,1.0,1.0,0.3055861665548498,7.008853938375578e-07,1.114165738179734e-06
2021-07-16,2.5851563215255737,2.41015625,-0.8648436069488525,-1.0398435592651367,-0.8648436069488525,-1.0398435592651367,2.5851563215255737,2.41015625,-1.0,-1.0,0.3055948332080551,-1.0076596192946165e-06,-1.2197059642331521e-06
2021-07-19,-10.790234327316284,-11.190234184265137,8.090234279632568,7.790234088897705,-8.090234279632568,-8.390234470367432,-10.790234327316284,-11.190234184265137,-1.0,1.0,0.3056667301203362,-1.0484663294092824e-07,4.489881871144347e-06
2021-07-21,0.739941418170929,0.5899415016174316,0.21005862951278687,0.06005859375,0.21005862951278687,0.06005859375,-0.739941418170929,-0.8899413347244263,1.0,-1.0,0.30578418733258395,1.1164961178077929e-08,-9.063707505939068e-07
2021-07-23,1.4599609375,1.359960913658142,4.399999976158142,4.299999952316284,4.399999976158142,4.299999952316284,1.4599609375,1.359960913658142,-1.0,-1.0,0.30574768425655824,-8.11990003673095e-07,-1.4038545206478123e-06
2021-07-26,2.6500000059604645,2.5,1.775195300579071,1.6501953601837158,1.775195300579071,1.6501953601837158,2.6500000059604645,2.5,-1.0,-1.0,0.30578606101737216,-6.801069419328468e-07,-1.6357817643929536e-06
2021-07-28,0.00986325740814209,-0.19013667106628418,2.259863257408142,2.0098631381988525,-2.259863257408142,-2.5098633766174316,-0.00986325740814209,-0.20986318588256836,1.0,1.0,0.3057728658714312,8.776668175600953e-07,4.117692460304955e-06
2021-07-30,5.224999904632568,5.049999952316284,6.650000095367432,6.400000095367432,6.650000095367432,6.400000095367432,5.224999904632568,5.049999952316284,-1.0,-1.0,0.30589464258637317,-2.1880905368816713e-06,-2.608060249538444e-06
2021-08-02,0.31015628576278687,0.16015625,-3.164843738079071,-3.33984375,-3.164843738079071,-3.33984375,0.31015628576278687,0.16015625,-1.0,-1.0,0.30590634049147913,-3.2442559704341617e-07,-1.0654842826660141e-06
2021-08-04,-0.13515624403953552,-0.26015621423721313,1.685156226158142,1.5101561546325684,1.685156226158142,1.5101561546325684,0.13515624403953552,0.01015627384185791,1.0,-1.0,0.305853690401188,5.250274856617158e-08,-1.1142094327562426e-07
2021-08-06,2.474999964237213,2.349999964237213,2.304980456829071,2.179980516433716,2.304980456829071,2.179980516433716,2.474999964237213,2.349999964237213,-1.0,-1.0,0.305855010446675,-7.685646272120033e-07,-1.491799184253456e-06
2021-08-09,2.0749999582767487,1.949999988079071,0.1250976324081421,9.769201278686523e-05,0.1250976324081421,9.769201278686523e-05,2.0749999582767487,1.949999988079071,-1.0,-1.0,0.305851805627439,-3.09564826323229e-07,-4.5482492824458953e-07
2021-08-11,-1.164843738079071,-1.239843726158142,2.5000000298023224,2.400000035762787,2.5000000298023224,2.400000035762787,-1.164843738079071,-1.239843726158142,-1.0,-1.0,0.305860047953257,-1.7262262841844198e-07,-5.958374893197581e-07
2021-08-13,-1.1749999523162842,-1.2999999523162842,-0.32499998807907104,-0.4500000476837158,-0.32499998807907104,-0.4500000476837158,-1.1749999523162842,-1.2999999523162842,-1.0,-1.0,0.3058555047944676,-2.874904571983167e-07,-6.427937347047714e-07
2021-08-16,-2.409960985183716,-2.5099610090255737,-1.4349608719348907,-1.5099608302116394,-1.4349608719348907,-1.5099608302116394,-2.409960985183716,-2.5099610090255737,-1.0,-1.0,0.30583174932915635,-4.5099850581947503e-07,-8.462016235352999e-07
2021-08-18,-14.379980444908142,-14.529980421066284,28.704980492591858,28.529980421066284,-28.704980492591858,-28.87998056411743,-14.379980444908142,-14.529980421066284,-1.0,1.0,0.3058330208836527,-9.524068832852888e-07,2.187447855121308e-07
2021-08-20,3.324999988079071,3.2499998807907104,3.3050780296325684,3.1800780296325684,3.3050780296325684,3.1800780296325684,3.324999988079071,3.2499998807907104,-1.0,-1.0,0.30575124867586767,-5.176348760046826e-07,-2.135194248946666e-06
2021-08-23,3.295214831829071,3.2202147841453552,-2.97021484375,-3.0702147483825684,-2.97021484375,-3.0702147483825684,-3.295214831829071,-3.370214879512787,1.0,-1.0,0.3057513796341326,9.237722657086773e-08,-2.2234801461871614e-07
2021-08-25,1.449999988079071,1.350000023841858,2.2000000178813934,2.100000023841858,2.2000000178813934,2.100000023841858,1.449999988079071,1.350000023841858,-1.0,-1.0,0.30572015391263185,-1.1028581645485048e-07,-4.0553713434791984e-07
2021-08-27,-1.3701172024011612,-1.470117211341858,2.7750000059604645,2.650000035762787,2.7750000059604645,2.650000035762787,1.3701172024011612,1.2701171934604645,1.0,-1.0,0.3057103989738415,5.7055817547146626e-08,-8.827454528095416e-07
2021-08-30,0.5150391012430191,0.3900391161441803,-4.0849609375,-4.2099609375,-4.0849609375,-4.2099609375,0.5150391012430191,0.3900391161441803,-1.0,-1.0,0.3057123362766083,-3.769293974790022e-08,-4.249705842098507e-07
2021-08-31,0.16982418298721313,0.06982421875,3.3499999344348907,3.1999999284744263,3.3499999344348907,3.1999999284744263,0.16982418298721313,0.06982421875,-1.0,-1.0,0.3057110044121401,-1.7533324151930026e-07,-5.340218812884312e-07
2021-09-01,-0.8648437559604645,-0.9898437261581421,2.514843761920929,2.389843702316284,2.514843761920929,2.389843702316284,0.8648437559604645,0.7398437857627869,1.0,-1.0,0.3057080414385118,7.88826595682285e-07,-3.0591785357176796e-07
2021-09-03,1.925000011920929,1.7999999523162842,3.324999988079071,3.1999999284744263,3.324999988079071,3.1999999284744263,1.925000011920929,1.7999999523162842,-1.0,-1.0,0.3057282489716094,-1.2496063466321727e-07,-1.4377276819464763e-06
2021-09-07,-2.25,-2.400000035762787,2.145214796066284,2.020214796066284,-2.145214796066284,-2.270214796066284,2.25,2.099999964237213,1.0,1.0,0.3057283257216474,2.5355023666332495e-07,2.6024940240190773e-07
2021-09-08,-2.6250000596046448,-2.700000047683716,-3.899999976158142,-4.049999952316284,3.899999976158142,3.75,2.6250000596046448,2.5500000715255737,1.0,1.0,0.30574207876454795,4.969583791030902e-08,6.0427996409256464e-09
2021-09-10,-6.319921970367432,-6.5199220180511475,-15.944921970367432,-16.06992197036743,-15.944921970367432,-16.06992197036743,-6.319921970367432,-6.5199220180511475,-1.0,-1.0,0.3057421458445965,-3.2416001070795924e-07,-1.7589962100360595e-06
2021-09-13,-1.8200196027755737,-1.9700195789337158,-6.429980516433716,-6.72998046875,-6.429980516433716,-6.72998046875,1.8200196027755737,1.6700196266174316,1.0,-1.0,0.3058012277188514,5.247790356518824e-07,-1.733422313069285e-06
2021-09-15,-2.899999976158142,-3.049999952316284,4.624804735183716,4.449804782867432,4.624804735183716,4.449804782867432,2.899999976158142,2.75,1.0,-1.0,0.3060887480512797,1.234497821626421e-07,-1.0242854394951546e-06
2021-09-17,6.850000023841858,6.599999904632568,9.850000143051147,9.600000381469727,9.850000143051147,9.600000381469727,6.850000023841858,6.599999904632568,-1.0,-1.0,0.3061087131727618,-2.9074085629687853e-06,-2.9945338372388698e-06
2021-09-20,18.62998056411743,18.429980516433716,29.629980325698853,29.22998046875,-29.629980325698853,-30.029980182647705,-18.62998056411743,-18.829980611801147,1.0,1.0,0.3061183657228084,1.33266246685911e-07,8.05181356746983e-06
2021-09-22,-0.7598632574081421,-1.0598633289337158,-14.60986328125,-14.959863185882568,14.60986328125,14.259863376617432,-0.7598632574081421,-1.0598633289337158,-1.0,1.0,0.3066272425165524,-2.129636663734527e-06,1.633790398849693e-05
2021-09-24,4.4999998807907104,4.3999998569488525,-4.925000011920929,-5.049999952316284,4.925000011920929,4.800000071525574,4.4999998807907104,4.3999998569488525,-1.0,1.0,0.30689027467708874,-7.266883718424692e-07,9.103590127361976e-07
2021-09-27,1.2598631978034973,1.1098631620407104,-2.334863305091858,-2.4598634243011475,2.334863305091858,2.2098631858825684,1.2598631978034973,1.1098631620407104,-1.0,1.0,0.3069293407240262,-1.380417503226476e-07,1.4855916926087462e-06
2021-09-29,-9.0400390625,-9.240039110183716,11.840039014816284,11.640038967132568,-11.840039014816284,-12.0400390625,-9.0400390625,-9.240039110183716,-1.0,1.0,0.30694247853292084,-8.92104559745835e-07,5.655990211252711e-06
2021-09-30,-16.509960889816284,-16.85996103286743,-13.609961032867432,-13.9599609375,-13.609961032867432,-13.9599609375,-16.509960889816284,-16.85996103286743,-1.0,-1.0,0.30699181802613884,-6.565326754163656e-06,-2.9964667447581755e-07
2021-10-01,4.940039038658142,4.740039110183716,6.140038967132568,5.940038681030273,6.140038967132568,5.940038681030273,4.940039038658142,4.740039110183716,-1.0,-1.0,0.3073905500064999,-3.6537635935955125e-06,-3.422643276563929e-07
2021-10-04,4.090039014816284,3.840038776397705,-11.840039014816284,-12.140038967132568,11.840039014816284,11.5400390625,4.090039014816284,3.840038776397705,-1.0,1.0,0.3072719638674265,-2.5569472596356606e-06,1.4795595658906805e-06
2021-10-06,-0.7998046875,-1.0498046875,3.349804639816284,3.0498046875,-3.349804639816284,-3.6498045921325684,-0.7998046875,-1.0498046875,-1.0,1.0,0.3073861819732755,-3.939965243333359e-08,9.419563534365337e-06
2021-10-08,-3.310156226158142,-3.460156202316284,-0.8601561784744263,-1.0601561069488525,-0.8601561784744263,-1.0601561069488525,-3.310156226158142,-3.460156202316284,-1.0,-1.0,0.3074423157202692,-7.234976772726022e-07,-2.638569232231837e-07
2021-10-11,-2.760058641433716,-3.010058641433716,11.410058736801147,11.110058784484863,-11.410058736801147,-11.710058689117432,-2.760058641433716,-3.010058641433716,-1.0,1.0,0.30753225617716273,-3.777421923334544e-07,2.0060119920523867e-06
2021-10-13,2.300195336341858,2.1001951694488525,5.050195217132568,4.7001953125,5.050195217132568,4.7001953125,2.300195336341858,2.1001951694488525,-1.0,-1.0,0.3077026682436294,-1.2005998164378722e-06,-3.756194790359653e-07
2021-10-15,3.7500000596046448,3.600000023841858,-4.849999904632568,-5.049999952316284,4.849999904632568,4.6499998569488525,3.7500000596046448,3.600000023841858,-1.0,1.0,0.30786519934297324,-1.4673101185459839e-07,6.349615765923964e-09
2021-10-18,-1.6150391101837158,-1.7400391101837158,2.715039074420929,2.5900391340255737,2.715039074420929,2.5900391340255737,1.6150391101837158,1.4900391101837158,1.0,-1.0,0.30793631913324243,1.6304133631995228e-08,-3.9627196068940843e-07
2021-10-20,1.585058569908142,1.460058569908142,3.650000035762787,3.5,3.650000035762787,3.5,1.585058569908142,1.460058569908142,-1.0,-1.0,0.30793503357441926,-1.360412417291745e-07,-3.282378946076548e-07
2021-10-22,3.775000035762787,3.649999976158142,-5.474999964237213,-5.699999928474426,5.474999964237213,5.25,3.775000035762787,3.649999976158142,-1.0,1.0,0.30793810137048255,-3.4663825329456963e-07,4.044273631873393e-07
2021-10-25,2.099999964237213,1.9499999284744263,-3.074999988079071,-3.200000047683716,3.074999988079071,2.9499999284744263,2.099999964237213,1.9499999284744263,-1.0,1.0,0.30800543575295863,-7.288091336122364e-08,1.7595784519356054e-07
2021-10-27,8.594824194908142,8.419824123382568,18.969824254512787,18.81982433795929,-18.969824254512787,-19.119824171066284,-8.594824194908142,-8.769824266433716,1.0,1.0,0.3080008792072417,9.901996443032376e-07,1.0990245447462192e-06
2021-10-29,-6.0048828125,-6.1298828125,-4.2548828125,-4.3798828125,-4.2548828125,-4.3798828125,-6.0048828125,-6.1298828125,-1.0,-1.0,0.30818964105531055,-5.736925299045723e-07,-1.620230061090485e-06
2021-11-01,0.7199218273162842,0.5699218511581421,3.9199219346046448,3.819921851158142,-3.9199219346046448,-4.0199220180511475,-0.7199218273162842,-0.8699218034744263,1.0,1.0,0.3082263515554143,8.424099479357482e-08,3.977779080070208e-07
2021-11-03,-1.294824242591858,-1.5198242664337158,-1.2301758527755737,-1.5301759243011475,1.2301758527755737,0.93017578125,-1.294824242591858,-1.5198242664337158,-1.0,1.0,0.30824697729341355,-1.0767217769429186e-06,1.230939430923401e-06
2021-11-05,2.745214819908142,2.5702147483825684,6.024999976158142,5.8500001430511475,6.024999976158142,5.8500001430511475,2.745214819908142,2.5702147483825684,-1.0,-1.0,0.30829100599973497,-1.4698730032062996e-06,-5.0846748611997574e-08
2021-11-08,2.5500000715255737,2.450000047683716,-0.25019538402557373,-0.35019540786743164,0.25019538402557373,0.15019536018371582,2.5500000715255737,2.450000047683716,-1.0,1.0,0.30832998687639795,-9.284454193195e-08,1.23695845645339e-07
2021-11-10,6.175000071525574,6.0,-2.4900388717651367,-2.7900390625,2.4900388717651367,2.1900386810302734,6.175000071525574,6.0,-1.0,1.0,0.30834445234222746,-1.0869912805743786e-06,4.7482926010997005e-06
2021-11-12,3.775000035762787,3.649999976158142,2.549902319908142,2.39990234375,2.549902319908142,2.39990234375,3.775000035762787,3.649999976158142,-1.0,-1.0,0.3084380814691693,-1.3137246649064971e-06,-1.750900344749412e-06
2021-11-15,3.2249999940395355,3.1000000834465027,4.325000047683716,4.200000047683716,4.325000047683716,4.200000047683716,3.2249999940395355,3.1000000834465027,-1.0,-1.0,0.30845290996705443,-6.403137128783848e-07,-3.5089387197955104e-07
2021-11-17,1.419921875,1.269921898841858,2.569921910762787,2.419921875,2.569921910762787,2.419921875,1.419921875,1.269921898841858,-1.0,-1.0,0.30845412338246064,-1.7346697959566986e-07,-3.130347706527557e-08
2021-11-19,2.109960973262787,1.9599609375,3.6599608659744263,3.509960889816284,3.6599608659744263,3.509960889816284,2.109960973262787,1.9599609375,-1.0,-1.0,0.3084927791584113,-4.201581157302428e-07,-4.268849305093254e-07
2021-11-22,33.78505861759186,33.610058665275574,38.185058534145355,38.06005847454071,-38.185058534145355,-38.31005859375,-33.78505861759186,-33.96005856990814,1.0,1.0,0.30854492972259456,2.601841281450367e-07,1.5811933072335267e-06
2021-11-24,-4.0,-4.1499998569488525,0.28496086597442627,0.10996079444885254,-0.28496086597442627,-0.4599609375,4.0,3.8500001430511475,1.0,1.0,0.3084480020368917,3.351517730754313e-07,2.082953585553192e-06
2021-11-29,-4.154980480670929,-4.379980564117432,2.920019507408142,2.77001953125,2.920019507408142,2.77001953125,-4.154980480670929,-4.379980564117432,-1.0,-1.0,0.30853087498489706,-6.291643804124354e-07,-1.3149607857535456e-06
2021-11-30,7.900000095367432,7.600000381469727,5.700000286102295,5.300000190734863,5.700000286102295,5.300000190734863,7.900000095367432,7.600000381469727,-1.0,-1.0,0.3085213853316613,-3.7745125271936777e-06,-5.0967873723421086e-06
2021-12-01,-9.109961032867432,-9.659961223602295,51.55996060371399,51.259960651397705,-51.55996060371399,-51.85996055603027,-9.109961032867432,-9.659961223602295,-1.0,1.0,0.30840831692284043,-6.62415244349308e-06,5.511405408460043e-06
2021-12-03,-2.5301761627197266,-2.930176258087158,13.580175876617432,13.030176162719727,-13.580175876617432,-14.130175590515137,-2.5301761627197266,-2.930176258087158,-1.0,1.0,0.3090724845547769,-2.321913118270351e-06,2.508699480795629e-06
2021-12-06,9.100000023841858,8.799999952316284,12.799999952316284,12.5,12.799999952316284,12.5,9.100000023841858,8.799999952316284,-1.0,-1.0,0.31004932065263135,-4.947183929514945e-07,-2.131666801084873e-06
2021-12-08,-2.8900391459465027,-3.0400391817092896,-4.1650390625,-4.3900392055511475,4.1650390625,3.9400389194488525,2.8900391459465027,2.740039110183716,1.0,1.0,0.3101312416948712,5.992016172053466e-07,6.629909621524772e-07
2021-12-10,-6.895019590854645,-7.070019602775574,-9.89501953125,-10.070019721984863,-9.89501953125,-10.070019721984863,-6.895019590854645,-7.070019602775574,-1.0,-1.0,0.31013093831766564,-8.870049097120452e-07,-3.8263269477286903e-07
2021-12-13,-5.15478515625,-5.329785108566284,-8.579785227775574,-8.829785108566284,-8.579785227775574,-8.829785108566284,-5.15478515625,-5.329785108566284,-1.0,-1.0,0.31017586493469557,-1.480708398505429e-06,-2.7741581230070154e-06
2021-12-15,0.3499023914337158,0.04990243911743164,-34.75009822845459,-35.05009841918945,-34.75009822845459,-35.05009841918945,0.3499023914337158,0.04990243911743164,-1.0,-1.0,0.3101583571981404,-9.86435592791997e-07,-8.265972745025649e-06
2021-12-17,-0.15986323356628418,-0.45986318588256836,-2.1598634719848633,-2.4598636627197266,-2.1598634719848633,-2.4598636627197266,-0.15986323356628418,-0.45986318588256836,-1.0,-1.0,0.3107036951071607,-6.522551124676311e-06,-2.657999608961284e-06
2021-12-20,7.529980421066284,7.279980659484863,5.579980373382568,5.279980182647705,5.579980373382568,5.279980182647705,7.529980421066284,7.279980659484863,-1.0,-1.0,0.31068770942152324,-2.1496956052555447e-06,-6.310016878487447e-06
2021-12-22,7.085058629512787,6.960058569908142,5.31005859375,5.06005859375,-5.31005859375,-5.56005859375,-7.085058629512787,-7.210058689117432,1.0,1.0,0.3108561303726474,3.648018373595893e-07,7.14545219775935e-07
2021-12-23,0.26503902673721313,0.14003896713256836,-3.184960961341858,-3.3099608421325684,-3.184960961341858,-3.3099608421325684,0.26503902673721313,0.14003896713256836,-1.0,-1.0,0.3108700742108848,-9.306053060766861e-07,-2.7726443047327573e-06
2021-12-27,-2.289941370487213,-2.3899413347244263,-0.889941394329071,-1.039941430091858,-0.889941394329071,-1.039941430091858,-2.289941370487213,-2.3899413347244263,-1.0,-1.0,0.31078806174918255,-6.970585611880167e-07,-9.884956550360996e-07
2021-12-29,1.760058581829071,1.6600584983825684,5.250000059604645,5.100000023841858,5.250000059604645,5.100000023841858,1.760058581829071,1.6600584983825684,-1.0,-1.0,0.3107838855152123,-7.257163106282475e-07,-2.0605616388675534e-06
2021-12-31,-6.119824290275574,-6.31982421875,0.8801758289337158,0.68017578125,0.8801758289337158,0.68017578125,-6.119824290275574,-6.31982421875,-1.0,-1.0,0.3107638149694974,-4.028583230173923e-06,-6.159971691472453e-06
2022-01-03,2.964941382408142,2.8399412631988525,-4.389941334724426,-4.5899412631988525,4.389941334724426,4.18994140625,2.964941382408142,2.8399412631988525,-1.0,1.0,0.31070834490816884,-1.7378478070284739e-07,4.511794721819216e-07
2022-01-05,10.119922041893005,9.819921970367432,17.969921827316284,17.719921588897705,-17.969921827316284,-18.219922065734863,-10.119922041893005,-10.419922113418579,1.0,1.0,0.31064340565081067,2.3506061811661314e-06,5.489484017745637e-06
2022-01-07,1.5452147722244263,1.3702147006988525,4.170214772224426,3.8702147006988525,-4.170214772224426,-4.47021484375,-1.5452147722244263,-1.72021484375,1.0,1.0,0.31100411210234424,1.2986269076149561e-06,3.2788220216379903e-06
2022-01-10,15.590039014816284,15.2900390625,7.640038967132568,7.2900390625,-7.640038967132568,-7.990038871765137,-15.590039014816284,-15.890038967132568,1.0,1.0,0.31093857408949604,4.5552078136127905e-06,8.592285200421597e-06
2022-01-12,-5.39990234375,-5.64990234375,-9.299999952316284,-9.599999904632568,9.299999952316284,9.0,5.39990234375,5.14990234375,1.0,1.0,0.31120395153887553,1.0971728185293225e-06,9.405251220314038e-07
2022-01-14,-2.39990234375,-2.64990234375,-7.400097608566284,-7.750097274780273,-7.400097608566284,-7.750097274780273,2.39990234375,2.14990234375,1.0,-1.0,0.3112429570954306,2.357586588556389e-07,-1.0371386379674633e-06
2022-01-18,3.7098631858825684,3.4098634719848633,-3.090136766433716,-3.39013671875,-3.090136766433716,-3.39013671875,3.7098631858825684,3.4098634719848633,-1.0,-1.0,0.31144104644263265,-1.575621398750963e-06,-7.671155529726323e-06
2022-01-19,17.540234327316284,17.240234375,19.540234565734863,19.240234375,-19.540234565734863,-19.840234756469727,-17.540234327316284,-17.84023427963257,1.0,1.0,0.31160985250848033,2.521527353010354e-06,4.889454081289866e-06
2022-01-21,-17.00000023841858,-17.600000381469727,-11.139941215515137,-11.639941215515137,11.139941215515137,10.639941215515137,17.00000023841858,16.40000009536743,1.0,1.0,0.31205841587906646,4.6989307572033604e-06,1.0538726572022694e-06
2022-01-24,-34.47988271713257,-35.1298828125,56.07988262176514,55.42988204956055,-56.07988262176514,-56.72988319396973,-34.47988271713257,-35.1298828125,-1.0,1.0,0.31175053199695624,-1.5140035042309895e-06,3.5881184807589185e-05
2022-01-26,-19.66982412338257,-20.469823837280273,-14.980175018310547,-16.830175399780273,14.980175018310547,13.13017463684082,19.66982412338257,18.869824409484863,1.0,1.0,0.31459255519003704,5.472048027036284e-05,0.0001885329504476288
2022-01-28,-24.400097846984863,-24.75009822845459,35.30009746551514,34.95009708404541,-35.30009746551514,-35.65009784698486,-24.400097846984863,-24.75009822845459,-1.0,1.0,0.31968436166729264,-4.848765943327591e-06,3.611557775771816e-05
2022-01-31,-10.549804449081421,-10.949804782867432,1.9001953601837158,1.650195598602295,1.9001953601837158,1.650195598602295,-10.549804449081421,-10.949804782867432,-1.0,-1.0,0.3199318311095721,-7.908480269416518e-06,-1.0247156922734117e-05
2022-02-02,9.800000190734863,9.300000190734863,-7.520117282867432,-7.720117092132568,7.520117282867432,7.320117473602295,9.800000190734863,9.300000190734863,-1.0,1.0,0.3200554142567902,-1.9726295752992514e-06,7.076570221489724e-06
2022-02-04,-15.820214748382568,-16.07021474838257,4.120214939117432,3.8702149391174316,-4.120214939117432,-4.370214939117432,-15.820214748382568,-16.07021474838257,-1.0,1.0,0.32023924765785317,-7.727369741164264e-06,3.346417826091913e-06
2022-02-07,-5.9798829555511475,-6.229882717132568,-14.179882764816284,-14.429883003234863,-14.179882764816284,-14.429883003234863,-5.9798829555511475,-6.229882717132568,-1.0,-1.0,0.32029042386702333,-6.737427165547231e-07,-7.861673505818537e-07
2022-02-09,7.169824123382568,6.919824123382568,4.019824266433716,3.81982421875,4.019824266433716,3.81982421875,7.169824123382568,6.919824123382568,-1.0,-1.0,0.3201742170703348,-3.5550783896629036e-06,-4.9172236017987526e-06
2022-02-11,21.89013671875,21.440136909484863,-28.54013681411743,-29.04013729095459,28.54013681411743,28.040136337280273,21.89013671875,21.440136909484863,-1.0,1.0,0.3203198754966017,-2.6317811417920104e-05,1.7963394429339698e-05
2022-02-14,15.080077886581421,14.730078220367432,-17.930078506469727,-18.330078125,17.930078506469727,17.530078887939453,15.080077886581421,14.730078220367432,-1.0,1.0,0.32057662049911767,-1.861504531230533e-06,2.972331060935265e-05
2022-02-16,-4.609765529632568,-4.909765720367432,-14.290234327316284,-14.490234851837158,14.290234327316284,14.09023380279541,4.609765529632568,4.309765338897705,1.0,1.0,0.32112435656657706,1.4526027358842394e-07,1.6599286598496442e-05
2022-02-18,15.070116996765137,14.770116806030273,1.9298830032348633,1.6298828125,-1.9298830032348633,-2.2298831939697266,15.070116996765137,14.770116806030273,-1.0,1.0,0.3214875865593738,-2.6282838747754176e-06,1.4614742536819865e-05
2022-02-22,-4.790234565734863,-5.240234375,-9.859765529632568,-10.259765625,9.859765529632568,9.459765434265137,-4.790234565734863,-5.240234375,-1.0,1.0,0.3218443104381435,-1.8858704132133373e-06,4.649699180368009e-05
2022-02-23,0.20000004768371582,-0.09999942779541016,-5.850000381469727,-6.200000762939453,5.850000381469727,5.5,0.20000004768371582,-0.09999942779541016,-1.0,1.0,0.32220648270018304,-6.131731527267445e-07,1.8054000856375856e-05
