date,K_c,K_p,S_1530,S_close,entry_mid,entry_bid,ask_c_1530,ask_p_1530,hedge_exit_pts,hedge_hold_pts,ride_leg,case,K_ride,dist_ride_pts,total_vol_1530_mid,implied_last_bar_pts,dist_in_implied_moves,ask_ride_pts,ask_buyback_pts,pay_ride_pts,pay_buyback_pts,saved_pts,delta_ride_1530,resid_hedge_pts,settle_move_pts,r_book,r_ride_flat,r_ride_hedged,r_hold,r_book_pts,r_ride_flat_pts,r_ride_hedged_pts,r_hold_pts,slice_1530,rv_hat_a0,s_a0,ride_a0,r_a0_flat,r_a0_hedged,rv_hat_blk2,s_blk2,ride_blk2,r_blk2_flat,r_blk2_hedged,rv_hat_blk2_inc,s_blk2_inc,ride_blk2_inc,r_blk2_inc_flat,r_blk2_inc_hedged,rv_hat_lgbm,s_lgbm,ride_lgbm,r_lgbm_flat,r_lgbm_hedged,rv_hat_xgb,s_xgb,ride_xgb,r_xgb_flat,r_xgb_hedged,rv_hat_lasso_t,s_lasso_t,ride_lasso_t,r_lasso_t_flat,r_lasso_t_hedged,rv_hat_lasso_f,s_lasso_f,ride_lasso_f,r_lasso_f_flat,r_lasso_f_hedged,rv_hat_enet,s_enet,ride_enet,r_enet_flat,r_enet_hedged
2020-12-16,3700.0,3695.0,3707.72998046875,3701.169921875,17.800000190734863,17.5,9.199999809265137,0.699999988079071,-2.7007033202943447,-7.464488287060018,put,call in the money,3695.0,12.72998046875,0.002433232372698253,9.021768617700424,1.4110293677643408,0.699999988079071,9.199999809265137,0.0,1.169921875,0.699999988079071,-0.07860394716738883,0.5156464991181001,-6.56005859375,0.27524139493614147,0.3145672365416618,0.34353614067608423,0.49806683949108266,4.8992968823614484,5.599296870440519,6.114943369558619,8.865589837939982,5.921870220031119e-06,4.9282736702418596e-06,-9.935965497892596e-07,True,0.3145672365416618,0.34353614067608423,5.09919298215752e-06,-8.226772378735994e-07,True,0.3145672365416618,0.34353614067608423,4.4454729743285e-06,-1.476397245702619e-06,True,0.3145672365416618,0.34353614067608423,4.675556774037083e-06,-1.2463134459940361e-06,True,0.3145672365416618,0.34353614067608423,4.526826849939301e-06,-1.3950433700918181e-06,True,0.3145672365416618,0.34353614067608423,4.471174978554968e-06,-1.4506952414761515e-06,True,0.3145672365416618,0.34353614067608423,4.85860568969042e-06,-1.063264530340699e-06,True,0.3145672365416618,0.34353614067608423,4.3432972499679275e-06,-1.5785729700631916e-06,True,0.3145672365416618,0.34353614067608423
2020-12-18,3710.0,3705.0,3687.590087890625,3709.409912109375,22.500000476837158,22.100000381469727,1.399999976158142,19.899999618530273,4.144181846194645,-10.487651425990704,call,put in the money,3710.0,22.409912109375,0.005463963611454776,20.148858054195696,1.1122174789805754,1.399999976158142,19.899999618530273,0.0,0.0,1.399999976158142,0.13433721048293895,2.9312143187749475,21.81982421875,0.21974144569755863,0.281963665541482,0.4122398547261229,0.5161043870836122,4.944182632975956,6.344182609134098,9.275396927909046,11.612348955479023,2.985485617625075e-05,6.768116582227612e-06,-2.3086739594023136e-05,True,0.281963665541482,0.4122398547261229,7.959220998960093e-06,-2.1895635177290654e-05,True,0.281963665541482,0.4122398547261229,7.918765790495213e-06,-2.1936090385755536e-05,True,0.281963665541482,0.4122398547261229,6.718679318613196e-06,-2.3136176857637554e-05,True,0.281963665541482,0.4122398547261229,6.771627205010255e-06,-2.3083228971240493e-05,True,0.281963665541482,0.4122398547261229,7.168523673974907e-06,-2.268633250227584e-05,True,0.281963665541482,0.4122398547261229,7.431514472015166e-06,-2.2423341704235584e-05,True,0.281963665541482,0.4122398547261229,7.305485019118845e-06,-2.25493711571319e-05,True,0.281963665541482,0.4122398547261229
2020-12-21,3650.0,3645.0,3692.580078125,3694.919921875,23.149999618530273,22.699999809265137,43.599998474121094,0.10000000149011612,21.401674895776353,23.74138881040446,put,call in the money,3645.0,47.580078125,0.0029780529783896316,10.996699099602374,4.326760029900284,0.10000000149011612,43.599998474121094,0.0,44.919921875,0.10000000149011612,-6.610942668072717e-06,-1.546857288349827e-05,2.33984375,0.017351025315298932,0.021670679878492607,0.02167001168958814,0.06572210668425874,0.40167622943027936,0.5016762309203955,0.501660762347512,1.5214667446695957,8.868662486855098e-06,1.014308719668256e-05,1.274424709827462e-06,False,0.017351025315298932,0.017351025315298932,8.394343800977141e-06,-4.7431868587795703e-07,True,0.021670679878492607,0.02167001168958814,8.927701940563801e-06,5.9039453708702785e-08,False,0.017351025315298932,0.017351025315298932,8.61948739608799e-06,-2.491750907671079e-07,True,0.021670679878492607,0.02167001168958814,8.388258299202207e-06,-4.80404187652891e-07,True,0.021670679878492607,0.02167001168958814,8.302535847076046e-06,-5.661266397790528e-07,True,0.021670679878492607,0.02167001168958814,7.973630735875709e-06,-8.950317509793896e-07,True,0.021670679878492607,0.02167001168958814,8.45656596139578e-06,-4.1209652545931784e-07,True,0.021670679878492607,0.02167001168958814
2020-12-23,3705.0,3700.0,3702.570068359375,3690.010009765625,9.199999809265137,9.0,1.850000023841858,1.600000023841858,-1.497196096893428,-1.6036886959444934,put,between,3700.0,2.570068359375,0.0018316928358005605,6.781971068263458,0.3789559603699508,1.600000023841858,1.850000023841858,9.989990234375,0.0,-8.389990210533142,-0.35194000268127235,4.420387055161313,-12.56005859375,0.4405221673310643,-0.47143330924228843,0.009043554540863889,-0.28192162870562787,4.052803855422856,-4.337186355110286,0.08320070005102664,-2.593678930319493,3.3535957538782975e-06,4.620715978937537e-06,1.26712022505924e-06,False,0.4405221673310643,0.4405221673310643,4.397694418592425e-06,1.0440986647141277e-06,False,0.4405221673310643,0.4405221673310643,4.55197688733817e-06,1.1983811334598723e-06,False,0.4405221673310643,0.4405221673310643,3.4262860149399004e-06,7.26902610616029e-08,False,0.4405221673310643,0.4405221673310643,3.310700767758982e-06,-4.289498611931546e-08,True,-0.47143330924228843,0.009043554540863889,3.881225720622708e-06,5.276299667444101e-07,False,0.4405221673310643,0.4405221673310643,4.400858180182699e-06,1.0472624263044016e-06,False,0.4405221673310643,0.4405221673310643,3.755518647938354e-06,4.019228940600565e-07,False,0.4405221673310643,0.4405221673310643
2020-12-28,3740.0,3735.0,3735.969970703125,3735.360107421875,7.849999904632568,7.599999904632568,1.0,1.9500000476837158,-1.2236371048426944,-1.1118287809412954,call,between,3740.0,4.030029296875,0.0016098547757027034,6.014369099218315,0.6700668399947023,1.0,1.9500000476837158,0.0,0.0,1.0,0.25248911286372155,-0.1539838388509708,-0.60986328125,0.4364793367811556,0.5638678733606101,0.5442520974724983,0.8265186245241058,3.426362752106158,4.426362752106158,4.272378913255187,6.488171123691273,2.6089056548914464e-06,1.6857150336066556e-06,-9.231906212847908e-07,True,0.5638678733606101,0.5442520974724983,2.896538982859375e-06,2.8763332796792857e-07,False,0.4364793367811556,0.4364793367811556,2.8643513535530885e-06,2.554456986616421e-07,False,0.4364793367811556,0.4364793367811556,2.331125711874449e-06,-2.777799430169973e-07,True,0.5638678733606101,0.5442520974724983,2.109363310013649e-06,-4.995423448777975e-07,True,0.5638678733606101,0.5442520974724983,2.422536502663161e-06,-1.8636915222828548e-07,True,0.5638678733606101,0.5442520974724983,3.4222996325995665e-06,8.133939777081202e-07,False,0.4364793367811556,0.4364793367811556,2.5985329322235597e-06,-1.0372722667886624e-08,True,0.5638678733606101,0.5442520974724983
2020-12-30,3745.0,3740.0,3732.0,3732.0400390625,7.949999928474426,7.699999809265137,0.10000000149011612,8.300000190734863,3.171521448599414,3.1344626415481365,call,put in the money,3745.0,13.0,0.0014266509751270809,5.324261439174266,2.4416532036443646,0.10000000149011612,8.300000190734863,0.0,7.9599609375,0.10000000149011612,0.007461370376733667,0.00029874627484968784,0.0400390625,0.3108831557076311,0.32346177236043727,0.3234993505085552,0.36157252065093776,2.471521065639571,2.5715210671296873,2.571819813404537,2.874501513313273,2.0394271349361093e-06,2.9295097983774767e-06,8.900826634413673e-07,False,0.3108831557076311,0.3108831557076311,3.763257919287231e-06,1.7238307843511216e-06,False,0.3108831557076311,0.3108831557076311,3.716317195214644e-06,1.6768900602785349e-06,False,0.3108831557076311,0.3108831557076311,3.1592064236540143e-06,1.119779288717905e-06,False,0.3108831557076311,0.3108831557076311,3.1258082818738797e-06,1.0863811469377704e-06,False,0.3108831557076311,0.3108831557076311,3.5196830257427286e-06,1.4802558908066192e-06,False,0.3108831557076311,0.3108831557076311,4.1171683600783986e-06,2.0777412251422892e-06,False,0.3108831557076311,0.3108831557076311,3.3844812091873784e-06,1.345054074251269e-06,False,0.3108831557076311,0.3108831557076311
2020-12-31,3735.0,3730.0,3746.969970703125,3756.070068359375,9.450000047683716,9.300000190734863,13.699999809265137,0.6000000238418579,2.471717432909097,10.149251857742273,put,call in the money,3730.0,16.969970703125,0.0026469574872978983,9.918070218633023,1.7110153819281912,0.6000000238418579,13.699999809265137,0.0,21.070068359375,0.6000000238418579,-0.04312138146957811,-0.39240878244557,9.10009765625,-0.26754308959847467,-0.20405102390383761,-0.24557576257743724,-0.17151495266871886,-2.5282822094630344,-1.9282821856211765,-2.3206909680667467,-1.6208163108978635,7.011833682253024e-06,3.4173822947933624e-06,-3.594451387459662e-06,True,-0.20405102390383761,-0.24557576257743724,3.5601414869559465e-06,-3.451692195297078e-06,True,-0.20405102390383761,-0.24557576257743724,3.5289129441042784e-06,-3.482920738148746e-06,True,-0.20405102390383761,-0.24557576257743724,3.235838018924927e-06,-3.7759956633280973e-06,True,-0.20405102390383761,-0.24557576257743724,3.0983038905577254e-06,-3.913529791695299e-06,True,-0.20405102390383761,-0.24557576257743724,3.2246912112679066e-06,-3.7871424709851178e-06,True,-0.20405102390383761,-0.24557576257743724,3.5282709314554156e-06,-3.4835627507976088e-06,True,-0.20405102390383761,-0.24557576257743724,3.356410310649342e-06,-3.6554233716036824e-06,True,-0.20405102390383761,-0.24557576257743724
2021-01-04,3715.0,3710.0,3690.080078125,3700.64990234375,20.40000009536743,20.100000381469727,0.20000000298023224,20.700000762939453,-3.852628299203547,-13.476356718905505,call,put in the money,3715.0,24.919921875,0.0034991117601232387,12.912002597163667,1.9299811696501725,0.20000000298023224,20.700000762939453,0.0,9.35009765625,0.20000000298023224,0.027328617374775266,0.2888586817928516,10.56982421875,-0.22807003244622803,-0.21826611077734287,-0.20410637153996672,-0.13364970494803674,-4.652628683653505,-4.452628680673273,-4.163769998880421,-2.726453993685779,1.2245728805933303e-05,2.0323445227060472e-05,8.07771642112717e-06,False,-0.22807003244622803,-0.22807003244622803,1.8225087376843234e-05,5.979358570909931e-06,False,-0.22807003244622803,-0.22807003244622803,1.768982639405326e-05,5.444097588119959e-06,False,-0.22807003244622803,-0.22807003244622803,2.2005611498461964e-05,9.759882692528661e-06,False,-0.22807003244622803,-0.22807003244622803,2.3200362072282192e-05,1.0954633266348889e-05,False,-0.22807003244622803,-0.22807003244622803,1.8785511244285344e-05,6.539782438352041e-06,False,-0.22807003244622803,-0.22807003244622803,1.830927893328648e-05,6.063550127353176e-06,False,-0.22807003244622803,-0.22807003244622803,1.8783352404962555e-05,6.537623599029252e-06,False,-0.22807003244622803,-0.22807003244622803
2021-01-06,3765.0,3760.0,3756.0,3748.139892578125,16.0,15.699999809265137,2.299999952316284,8.300000190734863,-10.431503701938762,-7.823326115990335,call,put in the money,3765.0,9.0,0.0039611929606168,14.878240760076702,0.6049102272998573,2.299999952316284,8.300000190734863,0.0,11.860107421875,2.299999952316284,0.2733975113245585,-2.1489338078843163,-7.860107421875,-0.3332190022327983,-0.18946900521303056,-0.32377736820580033,-0.2489646080375124,-5.331504035724773,-3.031504083408489,-5.180437891292805,-3.9834337286001986,1.5672243228162676e-05,3.584646197343667e-05,2.0174218745273997e-05,False,-0.3332190022327983,-0.3332190022327983,3.575486363684588e-05,2.0082620408683203e-05,False,-0.3332190022327983,-0.3332190022327983,3.476648685233019e-05,1.9094243624167515e-05,False,-0.3332190022327983,-0.3332190022327983,4.4904791527170226e-05,2.923254829900755e-05,False,-0.3332190022327983,-0.3332190022327983,4.195881568439467e-05,2.6286572456231993e-05,False,-0.3332190022327983,-0.3332190022327983,3.6650254994633003e-05,2.0978011766470327e-05,False,-0.3332190022327983,-0.3332190022327983,3.4906691391687216e-05,1.923444816352454e-05,False,-0.3332190022327983,-0.3332190022327983,3.731452546021549e-05,2.1642282232052813e-05,False,-0.3332190022327983,-0.3332190022327983
2021-01-08,3820.0,3815.0,3816.929931640625,3824.679931640625,12.899999856948853,12.599999904632568,2.6500000953674316,2.950000047683716,-6.627194877236515,-6.976370314131202,call,between,3820.0,3.070068359375,0.0024958745363382667,9.526578223369198,0.32226349140176697,2.6500000953674316,2.950000047683716,4.679931640625,0.0,-2.0299315452575684,0.37420189178711644,2.9000646613501524,7.75,0.028899603758064153,-0.12845943250301795,0.09635178404811809,0.07315488064660898,0.3728048843449061,-1.6571266609126623,1.2429380004374901,0.9436979498763662,6.234833465633703e-06,9.146880950491062e-06,2.9120474848573584e-06,False,0.028899603758064153,0.028899603758064153,9.075403315640376e-06,2.840569850006673e-06,False,0.028899603758064153,0.028899603758064153,8.981016334327975e-06,2.7461828686942716e-06,False,0.028899603758064153,0.028899603758064153,8.905163060717359e-06,2.670329595083656e-06,False,0.028899603758064153,0.028899603758064153,8.872620699965073e-06,2.63778723433137e-06,False,0.028899603758064153,0.028899603758064153,8.992531754335666e-06,2.757698288701963e-06,False,0.028899603758064153,0.028899603758064153,9.116635898128666e-06,2.8818024324949625e-06,False,0.028899603758064153,0.028899603758064153,8.80429139067253e-06,2.5694579250388274e-06,False,0.028899603758064153,0.028899603758064153
2021-01-11,3810.0,3805.0,3795.4599609375,3799.610107421875,14.599999904632568,14.299999713897705,0.44999998807907104,10.800000190734863,-4.527044292391323,-7.5055368495499115,call,put in the money,3810.0,14.5400390625,0.0028719308420833605,10.900298521708914,1.3339120055787665,0.44999998807907104,10.800000190734863,0.0,5.389892578125,0.44999998807907104,0.09135204560460874,0.37912437090643164,4.150146484375,-0.10116744979148164,-0.07034553259843519,-0.04437810976399149,0.0962034448902376,-1.477044757307552,-1.027044769228481,-0.6479203983220494,1.4045702862227936,8.216544412032677e-06,6.565151007805634e-06,-1.6513934042270431e-06,True,-0.07034553259843519,-0.04437810976399149,7.514236900147251e-06,-7.023075118854263e-07,True,-0.07034553259843519,-0.04437810976399149,7.277027084110053e-06,-9.395173279226246e-07,True,-0.07034553259843519,-0.04437810976399149,1.0330507847136756e-05,2.1139634351040784e-06,False,-0.10116744979148164,-0.10116744979148164,8.992212203786476e-06,7.756677917537981e-07,False,-0.10116744979148164,-0.10116744979148164,7.684988781415321e-06,-5.31555630617356e-07,True,-0.07034553259843519,-0.04437810976399149,7.844741761409717e-06,-3.718026506229602e-07,True,-0.07034553259843519,-0.04437810976399149,7.978392684113923e-06,-2.381517279187542e-07,True,-0.07034553259843519,-0.04437810976399149
2021-01-13,3810.0,3805.0,3809.85009765625,3809.840087890625,12.200000047683716,11.900000095367432,3.700000047683716,1.899999976158142,-3.8920699963805934,-3.8940082226608976,put,between,3805.0,4.85009765625,0.0024367424756056794,9.28362355864943,0.5224358382919596,1.899999976158142,3.700000047683716,0.0,0.0,1.899999976158142,-0.3004217839294103,0.003007151645777789,-0.010009765625,0.19737131686340842,0.35310901921848953,0.353355507057344,0.6562288394602545,2.4079300751449804,4.3079300513031225,4.3109372029489,8.005991872706534,5.955953912409762e-06,4.239471555388288e-06,-1.7164823570214747e-06,True,0.35310901921848953,0.353355507057344,5.305200168849062e-06,-6.507537435607004e-07,True,0.35310901921848953,0.353355507057344,5.039339660034648e-06,-9.166142523751139e-07,True,0.35310901921848953,0.353355507057344,4.65655185234008e-06,-1.299402060069682e-06,True,0.35310901921848953,0.353355507057344,4.389106350408867e-06,-1.5668475620008957e-06,True,0.35310901921848953,0.353355507057344,4.967508458451051e-06,-9.88445453958711e-07,True,0.35310901921848953,0.353355507057344,5.483807541136921e-06,-4.7214637127284103e-07,True,0.35310901921848953,0.353355507057344,4.786724432932841e-06,-1.1692294794769215e-06,True,0.35310901921848953,0.353355507057344
2021-01-15,3770.0,3765.0,3776.860107421875,3768.25,19.399999618530273,19.09999942779541,9.5,1.5499999523162842,-1.4641323736161163,-6.4803467626966,put,call in the money,3765.0,11.860107421875,0.002991678196597184,11.299150034971722,1.0496459809071543,1.5499999523162842,9.5,0.0,0.0,1.5499999523162842,-0.1462093818988215,1.258878484234799,-8.610107421875,0.3394776923383233,0.41937459866793847,0.4842652434611661,0.6504975728476259,6.58586710186301,8.135867054179293,9.394745538414092,12.61965266509881,8.949507641742294e-06,5.514503302370656e-06,-3.4350043393716373e-06,True,0.41937459866793847,0.4842652434611661,6.266447028891083e-06,-2.683060612851211e-06,True,0.41937459866793847,0.4842652434611661,6.276045450494399e-06,-2.673462191247895e-06,True,0.41937459866793847,0.4842652434611661,6.119430923229832e-06,-2.8300767185124616e-06,True,0.41937459866793847,0.4842652434611661,6.003658451912265e-06,-2.945849189830029e-06,True,0.41937459866793847,0.4842652434611661,6.286617239027293e-06,-2.662890402715001e-06,True,0.41937459866793847,0.4842652434611661,6.5266703486765025e-06,-2.422837293065791e-06,True,0.41937459866793847,0.4842652434611661,6.112955041611648e-06,-2.8365526001306456e-06,True,0.41937459866793847,0.4842652434611661
2021-01-19,3790.0,3785.0,3800.81005859375,3798.909912109375,13.049999952316284,12.800000190734863,11.399999618530273,0.30000001192092896,1.912184208439566,0.16323067779085143,put,call in the money,3785.0,15.81005859375,0.0018989767456668392,7.217649915966148,2.1904717986912337,0.30000001192092896,11.399999618530273,0.0,8.909912109375,0.30000001192092896,-0.0137076446276021,0.026046532748199985,-1.900146484375,0.23081875706739638,0.25380726381200225,0.25580316671187747,0.3105991397671445,3.012184768723227,3.312184780644156,3.3382313133923556,4.053318759150715,3.5748805332050826e-06,2.7677251569989953e-06,-8.071553762060873e-07,True,0.25380726381200225,0.25580316671187747,3.096981863687587e-06,-4.778986695174955e-07,True,0.25380726381200225,0.25580316671187747,3.0692687286359757e-06,-5.05611804569107e-07,True,0.25380726381200225,0.25580316671187747,2.3224004411992935e-06,-1.2524800920057891e-06,True,0.25380726381200225,0.25580316671187747,2.251158434117027e-06,-1.3237220990880558e-06,True,0.25380726381200225,0.25580316671187747,2.277466566058593e-06,-1.2974139671464897e-06,True,0.25380726381200225,0.25580316671187747,3.1535651251552715e-06,-4.2131540804981113e-07,True,0.25380726381200225,0.25580316671187747,2.1987159969727435e-06,-1.3761645362323392e-06,True,0.25380726381200225,0.25580316671187747
2021-01-20,3845.0,3840.0,3855.2900390625,3851.85009765625,12.600000143051147,12.300000190734863,10.899999618530273,0.30000001192092896,3.438864255885934,0.23161977319038707,put,call in the money,3840.0,15.2900390625,0.0017162854426220563,6.616778171128788,2.3107981962000093,0.30000001192092896,10.899999618530273,0.0,6.85009765625,0.30000001192092896,-0.009708235690515377,0.033395761933437906,-3.43994140625,0.36022736227290925,0.3840368867582227,0.38668734402443594,0.45091446374376337,4.538864816169594,4.838864828090523,4.872260590023961,5.68152230767525,2.8924412492481845e-06,2.499810083943745e-06,-3.9263116530443945e-07,True,0.3840368867582227,0.38668734402443594,2.4303438997481147e-06,-4.6209734950006984e-07,True,0.3840368867582227,0.38668734402443594,2.464355605526267e-06,-4.280856437219176e-07,True,0.3840368867582227,0.38668734402443594,2.3563534453821592e-06,-5.360878038660253e-07,True,0.3840368867582227,0.38668734402443594,2.190183066263998e-06,-7.022581829841864e-07,True,0.3840368867582227,0.38668734402443594,2.2860192346757357e-06,-6.064220145724488e-07,True,0.3840368867582227,0.38668734402443594,2.5928863515673972e-06,-2.995548976807873e-07,True,0.3840368867582227,0.38668734402443594,2.136658786418882e-06,-7.557824628293026e-07,True,0.3840368867582227,0.38668734402443594
2021-01-22,3840.0,3835.0,3850.75,3841.469970703125,11.349999904632568,11.099999904632568,11.5,0.20000000298023224,2.47152082276716,-6.43851649129833,put,call in the money,3835.0,15.75,0.001564248562697042,6.023530152805635,2.614745772072541,0.20000000298023224,11.5,0.0,1.469970703125,0.20000000298023224,-0.004121467175313143,0.03824733613301461,-9.280029296875,0.1648916951669422,0.18251284095202724,0.1858826503312682,0.2811905495176792,1.8715207244194965,2.0715207273997285,2.109768063532743,3.1915127102092384,2.4079893502728007e-06,2.1236124479130272e-06,-2.843769023597735e-07,True,0.18251284095202724,0.1858826503312682,2.698627519742076e-06,2.906381694692754e-07,False,0.1648916951669422,0.1648916951669422,2.795310242564576e-06,3.873208922917754e-07,False,0.1648916951669422,0.1648916951669422,2.0382971396960704e-06,-3.696922105767303e-07,True,0.18251284095202724,0.1858826503312682,1.995583179545582e-06,-4.1240617072721866e-07,True,0.18251284095202724,0.1858826503312682,2.100793685416659e-06,-3.0719566485614167e-07,True,0.18251284095202724,0.1858826503312682,2.7701214557286694e-06,3.6213210545586867e-07,False,0.1648916951669422,0.1648916951669422,2.0721135299350133e-06,-3.358758203377874e-07,True,0.18251284095202724,0.1858826503312682
2021-01-25,3825.0,3820.0,3842.360107421875,3855.360107421875,22.550000190734863,22.0,18.399999618530273,0.3499999940395355,-6.3138506242195955,6.206769295172852,put,call in the money,3820.0,22.360107421875,0.0023991549089600085,9.218417113713297,2.4255907653182835,0.3499999940395355,18.399999618530273,0.0,30.360107421875,0.3499999940395355,-0.007451446950697993,-0.09686881035907391,13.0,-0.13586918895230216,-0.12034812504635414,-0.12464385939401389,-0.09549171212809532,-3.063850236789405,-2.713850242749869,-2.8107190531089428,-2.153338126702148,5.75189967054653e-06,4.955781429377749e-06,-7.961182411687809e-07,True,-0.12034812504635414,-0.12464385939401389,4.7180483107646426e-06,-1.0338513597818874e-06,True,-0.12034812504635414,-0.12464385939401389,4.732149653503382e-06,-1.019750017043148e-06,True,-0.12034812504635414,-0.12464385939401389,4.642908824761949e-06,-1.1089908457845808e-06,True,-0.12034812504635414,-0.12464385939401389,4.675911368184305e-06,-1.0759883023622248e-06,True,-0.12034812504635414,-0.12464385939401389,4.541492596277362e-06,-1.210407074269168e-06,True,-0.12034812504635414,-0.12464385939401389,4.889439304691568e-06,-8.624603658549619e-07,True,-0.12034812504635414,-0.12464385939401389,4.663409628060721e-06,-1.0884900424858089e-06,True,-0.12034812504635414,-0.12464385939401389
2021-01-27,3810.0,3805.0,3746.179931640625,3750.77001953125,26.449999809265137,26.0,0.15000000596046448,61.0,25.467918916195398,20.896291300542345,call,put in the money,3810.0,63.820068359375,0.005602372166338368,20.98749417911881,3.0408617538949367,0.15000000596046448,61.0,0.0,54.22998046875,0.15000000596046448,0.0012928010916273824,0.005934070635665629,4.590087890625,-0.3660522177536479,-0.3603811399826786,-0.36015678948443824,-0.27726613312256987,-9.682081089765067,-9.532081083804602,-9.526147013168936,-7.333689168207655,3.1372219772772894e-05,1.6477523258603027e-05,-1.4894696514169867e-05,True,-0.3603811399826786,-0.36015678948443824,1.5045481589014812e-05,-1.6326738183758083e-05,True,-0.3603811399826786,-0.36015678948443824,1.4018295431557927e-05,-1.7353924341214967e-05,True,-0.3603811399826786,-0.36015678948443824,2.4319324524263665e-05,-7.052895248509229e-06,True,-0.3603811399826786,-0.36015678948443824,2.600913740922471e-05,-5.3630823635481845e-06,True,-0.3603811399826786,-0.36015678948443824,1.5994959232095345e-05,-1.537726054067755e-05,True,-0.3603811399826786,-0.36015678948443824,1.422188360818985e-05,-1.7150336164583044e-05,True,-0.3603811399826786,-0.36015678948443824,1.552097193625151e-05,-1.5851247836521384e-05,True,-0.3603811399826786,-0.36015678948443824
2021-01-29,3770.0,3765.0,3731.93994140625,3714.239990234375,27.0,26.600000381469727,0.4000000059604645,34.400001525878906,-3.0622618812568607,13.210336043370747,call,put in the money,3770.0,38.06005859375,0.005379607302954337,20.076371362976044,1.895763826322653,0.4000000059604645,34.400001525878906,0.0,50.760009765625,0.4000000059604645,0.02981161968490964,-0.5276642127774082,-17.699951171875,-0.4171208530232039,-0.40230603798763115,-0.42184915697938696,-0.40554345706609357,-11.262263031626505,-10.86226302566604,-11.389927238443448,-10.949673340784527,2.893719868985291e-05,2.0920436735600588e-05,-8.016761954252323e-06,True,-0.40230603798763115,-0.42184915697938696,1.965318873920676e-05,-9.28400995064615e-06,True,-0.40230603798763115,-0.42184915697938696,1.8463243735322008e-05,-1.0473954954530904e-05,True,-0.40230603798763115,-0.42184915697938696,2.0359873504912617e-05,-8.577325184940295e-06,True,-0.40230603798763115,-0.42184915697938696,1.9172843942501944e-05,-9.764354747350968e-06,True,-0.40230603798763115,-0.42184915697938696,1.6923525102276514e-05,-1.2013673587576397e-05,True,-0.40230603798763115,-0.42184915697938696,1.8666641856107527e-05,-1.0270556833745385e-05,True,-0.40230603798763115,-0.42184915697938696,1.711142714062485e-05,-1.182577154922806e-05,True,-0.40230603798763115,-0.42184915697938696
2021-02-01,3740.0,3735.0,3777.10009765625,3773.860107421875,24.450000286102295,24.0,37.70000076293945,0.15000000596046448,14.226758920486589,10.987177488580715,put,call in the money,3735.0,42.10009765625,0.002678883330337844,10.11841048862877,4.160742213765962,0.15000000596046448,37.70000076293945,0.0,33.860107421875,0.15000000596046448,-1.396560263700053e-05,4.524841616104346e-05,-3.239990234375,0.015409331172925395,0.021544300670072045,0.02154615132101812,0.04609693470418306,0.3767581515866709,0.5267581575471354,0.5268034059632964,1.1270700667057145,7.161800608839696e-06,6.822561102059788e-06,-3.3923950677990815e-07,True,0.021544300670072045,0.02154615132101812,8.255458062665873e-06,1.0936574538261772e-06,False,0.015409331172925395,0.015409331172925395,8.69773561059648e-06,1.5359350017567843e-06,False,0.015409331172925395,0.015409331172925395,5.865857913444232e-06,-1.2959426953954646e-06,True,0.021544300670072045,0.02154615132101812,5.500232817677492e-06,-1.6615677911622043e-06,True,0.021544300670072045,0.02154615132101812,9.847339801757288e-06,2.6855391929175915e-06,False,0.015409331172925395,0.015409331172925395,8.312884744038443e-06,1.1510841351987466e-06,False,0.015409331172925395,0.015409331172925395,9.925595119554008e-06,2.7637945107143117e-06,False,0.015409331172925395,0.015409331172925395
2021-02-03,3830.0,3825.0,3835.75,3830.169921875,16.40000057220459,16.100000381469727,8.100000381469727,1.0,-2.871546962051026,-6.4395100980358215,put,call in the money,3825.0,10.75,0.002263993983181999,8.684114920990353,1.2378924159578082,1.0,8.100000381469727,0.0,0.169921875,1.0,-0.10725299607037275,0.598480097212998,-5.580078125,0.2517349325551884,0.3127105401838151,0.3492032277650172,0.5786931754453057,4.128453037948974,5.128453037948974,5.726933135161972,9.490568408433905,5.121468356013227e-06,3.0932073785000757e-06,-2.0282609775131515e-06,True,0.3127105401838151,0.3492032277650172,3.6507778760142586e-06,-1.4706904799989687e-06,True,0.3127105401838151,0.3492032277650172,3.8447162178958446e-06,-1.2767521381173827e-06,True,0.3127105401838151,0.3492032277650172,3.577472933066834e-06,-1.5439954229463934e-06,True,0.3127105401838151,0.3492032277650172,3.46666183208252e-06,-1.6548065239307074e-06,True,0.3127105401838151,0.3492032277650172,3.4042809078530266e-06,-1.7171874481602007e-06,True,0.3127105401838151,0.3492032277650172,3.953016107225086e-06,-1.1684522487881416e-06,True,0.3127105401838151,0.3492032277650172,3.487307246589763e-06,-1.6341611094234642e-06,True,0.3127105401838151,0.3492032277650172
