book,day_role,rep_date,entry_clock,terminal,iv_mode,session,era,pnl_pts,pnl_units,pnl_dollars,option_pts,hedge_pts,var_scale,path_net_logpct,path_sum_abs_bar_logpct,path_trend_ratio,path_max_abs_bar_logpct,path_max_abs_bar_stamp,path_last_bar_logpct,S_settle_replayed,rank
median premium | 13:30 | regime-scaled IV,median premium,2023-01-23,13:30,flatten at 15:30,regime-scaled IV,2020-03-18,2020-2024,-104.20238630501629,-8.944410951461334,-10420.23863050163,-20.238474814481833,-83.96391149053446,11.643494535638848,3.3837841690495205,9.203297781479042,0.3676708338025459,3.93584509405551,16:00,3.93584509405551,4170.541213275706,10
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,hold to cash settlement,frozen IV,2008-10-10,2008-2009,-415.5252494749707,-25.107265539948024,-41552.52494749707,-152.93196206410312,-262.59328741086756,1.0,4.307748625774271,8.85090355848355,0.4867015663779676,6.347396750495,15:30,-0.27003132216423004,4079.231962254838,1
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,hold to cash settlement,frozen IV,2020-03-18,2020-2024,-368.3746213142943,-22.25828501926667,-36837.46213142943,-115.41489770096814,-252.95972361332616,1.0,3.3837841690495205,9.203297781479042,0.3676708338025459,3.93584509405551,16:00,3.93584509405551,4041.714897891703,2
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,hold to cash settlement,frozen IV,2008-10-29,2008-2009,-305.6592073197803,-18.46883406629183,-30565.920731978033,-81.17855509762603,-224.48065222215428,1.0,-2.58528018924707,7.702510680299748,0.3356412339497674,4.26447024936091,16:00,-4.26447024936091,3807.521444711639,3
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,hold to cash settlement,frozen IV,2008-11-21,2008-2009,-241.38271396159558,-14.58505807732426,-24138.27139615956,-213.18758807544327,-28.195125886152297,1.0,5.7740769334052,9.31850316331772,0.619635668111897,3.51604138869885,15:30,3.09789431741278,4139.487588266178,4
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,hold to cash settlement,frozen IV,2020-03-13,2020-2024,-188.65742441428102,-11.399240014504443,-18865.7424414281,-167.63810304371054,-21.01932137057048,1.0,4.66761283347877,7.533601990658189,0.6195725284222207,4.5524542919014,16:00,4.5524542919014,4093.9381032344454,5
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,hold to cash settlement,frozen IV,2008-12-04,2008-2009,-152.13157225027726,-9.192239909184087,-15213.157225027726,-35.29984172876493,-116.83173052151233,1.0,-1.3875323404553002,5.290653056559281,0.2622610716714936,2.6619217727462,15:30,0.9110354144595999,3853.4001580805,6
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,hold to cash settlement,frozen IV,2008-10-24,2008-2009,-149.1213551266352,-9.010353680244508,-14912.135512663519,10.844742165003026,-159.96609729163822,1.0,-0.1971426398033202,7.214773396993681,0.02732485539815671,2.07573234846418,15:00,-1.94611941507281,3899.544741974268,7
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,hold to cash settlement,frozen IV,2009-03-06,2008-2009,-147.24558780788067,-8.897014266520234,-14724.558780788067,-45.36953453459682,-101.87605327328386,1.0,1.63553041193705,3.7690796303530902,0.4339336316393592,2.38680868774734,16:00,2.38680868774734,3971.6695347253317,8
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,hold to cash settlement,frozen IV,2002-07-22,1998-2007,-137.15554313346473,-8.28734390047005,-13715.554313346473,-6.3636451640827545,-130.79189796938198,1.0,-0.6394114219995402,6.69218797254494,0.09554594470788325,2.23282888867699,14:00,-1.70543339505928,3882.3363546451824,9
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,hold to cash settlement,frozen IV,2011-10-04,2010-2019,-137.1433808661024,-8.286609020275357,-13714.33808661024,-83.68541862254642,-53.45796224355597,1.0,2.5956365212985997,4.4656901109591,0.5812397315543091,2.76074461334379,16:00,2.76074461334379,4009.9854188132813,10
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,flatten at 15:30,frozen IV,2008-10-10,2008-2009,-415.5252494749707,-25.107265539948024,-41552.52494749707,-163.96205171204838,-251.56319776292233,1.0,4.307748625774271,8.85090355848355,0.4867015663779676,6.347396750495,15:30,-0.27003132216423004,4079.231962254838,1
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,flatten at 15:30,frozen IV,2008-11-21,2008-2009,-241.38271396149838,-14.585058077318388,-24138.271396149838,-86.9166063982855,-154.4661075632129,1.0,5.7740769334052,9.31850316331772,0.619635668111897,3.51604138869885,15:30,3.09789431741278,4139.487588266178,2
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,flatten at 15:30,frozen IV,2008-12-04,2008-2009,-152.13157227415402,-9.192239910626792,-15213.157227415402,-70.24625303147968,-81.88531924267434,1.0,-1.3875323404553002,5.290653056559281,0.2622610716714936,2.6619217727462,15:30,0.9110354144595999,3853.4001580805,3
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,flatten at 15:30,frozen IV,2022-09-21,2020-2024,-135.0068695977552,-8.157514685307115,-13500.686959775521,-26.92854377361482,-108.07832582414039,1.0,-2.27141268036853,5.77092166940313,0.3935961724123446,1.55021453182495,15:30,-1.10105552151726,3819.490791539415,4
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,flatten at 15:30,frozen IV,2008-10-24,2008-2009,-133.21107874537034,-8.049007686413532,-13321.107874537034,-49.87781476693681,-83.33326397843355,1.0,-0.1971426398033202,7.214773396993681,0.02732485539815671,2.07573234846418,15:00,-1.94611941507281,3899.544741974268,5
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,flatten at 15:30,frozen IV,2008-09-16,2008-2009,-125.76636177935217,-7.599175850750719,-12576.636177935217,-28.869296201407046,-96.89706557794513,1.0,2.0851588696214405,5.046023307773799,0.41322814867087265,2.69953326306882,15:00,0.8660578256288,3989.567498214284,6
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,flatten at 15:30,frozen IV,2002-07-15,1998-2007,-123.1706952868754,-7.44233799802792,-12317.06952868754,-61.274034935715676,-61.89666035115973,1.0,2.86765684269888,4.92812405683708,0.5818962367070303,2.32840611072639,15:30,0.83247736127409,4020.9082434536967,7
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,flatten at 15:30,frozen IV,2020-03-18,2020-2024,-121.92673729696622,-7.367174374126237,-12192.673729696622,-3.8336038607358205,-118.0931334362304,1.0,3.3837841690495205,9.203297781479042,0.3676708338025459,3.93584509405551,16:00,3.93584509405551,4041.714897891703,8
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,flatten at 15:30,frozen IV,2008-09-29,2008-2009,-106.4180315973126,-6.430092469538961,-10641.80315973126,-201.00235699735094,94.58432540003834,1.0,-4.50244190179514,7.063342420687641,0.6374378634976062,3.2711586535309105,14:00,1.2804502594462501,3735.2203800544917,9
p75 premium | 13:30 | frozen IV,p75 premium,2022-06-27,13:30,flatten at 15:30,frozen IV,2008-10-29,2008-2009,-105.70334250832053,-6.386908839281833,-10570.334250832053,-47.1039524508237,-58.599390057496834,1.0,-2.58528018924707,7.702510680299748,0.3356412339497674,4.26447024936091,16:00,-4.26447024936091,3807.521444711639,10
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,hold to cash settlement,regime-scaled IV,2008-10-10,2008-2009,-393.5513062026962,-23.77953484393413,-39355.13062026962,-152.93196206410312,-240.6193441385931,5.122917316928159,4.307748625774271,8.85090355848355,0.4867015663779676,6.347396750495,15:30,-0.27003132216423004,4079.231962254838,1
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,hold to cash settlement,regime-scaled IV,2020-03-18,2020-2024,-274.3664870413709,-16.57803527971973,-27436.648704137086,-115.41489770096814,-158.95158934040273,6.088116510350599,3.3837841690495205,9.203297781479042,0.3676708338025459,3.93584509405551,16:00,3.93584509405551,4041.714897891703,2
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,hold to cash settlement,regime-scaled IV,2008-10-29,2008-2009,-237.85476694170973,-14.371889075558274,-23785.47669417097,-81.17855509762603,-156.6762118440837,11.095667277690195,-2.58528018924707,7.702510680299748,0.3356412339497674,4.26447024936091,16:00,-4.26447024936091,3807.521444711639,3
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,hold to cash settlement,regime-scaled IV,2020-03-13,2020-2024,-185.9686797696343,-11.236778104313531,-18596.86797696343,-167.63810304371054,-18.330576725923756,3.530418737481027,4.66761283347877,7.533601990658189,0.6195725284222207,4.5524542919014,16:00,4.5524542919014,4093.9381032344454,4
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,hold to cash settlement,regime-scaled IV,2008-11-21,2008-2009,-168.66608313756598,-10.191303999621088,-16866.6083137566,-213.18758807544327,44.521504937877296,8.353928720854432,5.7740769334052,9.31850316331772,0.619635668111897,3.51604138869885,15:30,3.09789431741278,4139.487588266178,5
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,hold to cash settlement,regime-scaled IV,2008-11-14,2008-2009,-155.01010205403583,-9.366169200458057,-15501.010205403583,-30.501135234262165,-124.50896681977366,8.249513899651646,-1.2630780709894602,8.13681592298774,0.15523001662371066,3.47160357507978,16:00,-3.47160357507978,3858.198864575003,6
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,hold to cash settlement,regime-scaled IV,2002-07-22,1998-2007,-136.3235493380446,-8.237072372625239,-13632.354933804458,-6.3636451640827545,-129.95990417396183,1.7647453577761134,-0.6394114219995402,6.69218797254494,0.09554594470788325,2.23282888867699,14:00,-1.70543339505928,3882.3363546451824,7
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,hold to cash settlement,regime-scaled IV,2022-09-21,2020-2024,-135.06964150273134,-8.161307549612415,-13506.964150273134,-69.20920826985002,-65.86043323288132,1.0,-2.27141268036853,5.77092166940313,0.3935961724123446,1.55021453182495,15:30,-1.10105552151726,3819.490791539415,8
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,hold to cash settlement,regime-scaled IV,2008-10-08,2008-2009,-131.55084605171058,-7.948691512726162,-13155.084605171058,-12.408123439242445,-119.14272261246813,3.922272997867526,-0.7952245198325096,5.91215519249821,0.13450670592029634,3.15179009242223,16:00,-3.15179009242223,3876.2918763700227,9
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,hold to cash settlement,regime-scaled IV,2011-10-04,2010-2019,-131.2043718593298,-7.927756516448957,-13120.43718593298,-83.68541862254642,-47.51895323678339,1.4859218332586386,2.5956365212985997,4.4656901109591,0.5812397315543091,2.76074461334379,16:00,2.76074461334379,4009.9854188132813,10
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,flatten at 15:30,regime-scaled IV,2008-10-10,2008-2009,-393.5513069475581,-23.77953488894089,-39355.13069475581,-163.96205197138164,-229.58925497617645,5.122917316928159,4.307748625774271,8.85090355848355,0.4867015663779676,6.347396750495,15:30,-0.27003132216423004,4079.231962254838,1
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,flatten at 15:30,regime-scaled IV,2008-11-21,2008-2009,-167.30624634022655,-10.109138635169872,-16730.624634022653,-87.0836721500254,-80.22257419020116,8.353928720854432,5.7740769334052,9.31850316331772,0.619635668111897,3.51604138869885,15:30,3.09789431741278,4139.487588266178,2
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,flatten at 15:30,regime-scaled IV,2022-09-21,2020-2024,-135.0068695977552,-8.157514685307115,-13500.686959775521,-26.92854377361482,-108.07832582414039,1.0,-2.27141268036853,5.77092166940313,0.3935961724123446,1.55021453182495,15:30,-1.10105552151726,3819.490791539415,3
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,flatten at 15:30,regime-scaled IV,2008-09-16,2008-2009,-125.76636177935217,-7.599175850750719,-12576.636177935217,-28.869296201407046,-96.89706557794513,1.0,2.0851588696214405,5.046023307773799,0.41322814867087265,2.69953326306882,15:00,0.8660578256288,3989.567498214284,4
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,flatten at 15:30,regime-scaled IV,2002-07-15,1998-2007,-117.23458119391248,-7.083660413462929,-11723.458119391247,-61.274047313875855,-55.96053388003662,1.3870371105665436,2.86765684269888,4.92812405683708,0.5818962367070303,2.32840611072639,15:30,0.83247736127409,4020.9082434536967,5
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,flatten at 15:30,regime-scaled IV,2008-10-06,2008-2009,-108.75194137941904,-6.571114207013805,-10875.194137941904,-16.712740914566098,-92.03920046485294,3.204305760336349,2.3610231764990504,6.74943305371693,0.34981059263915937,2.74230094134311,15:30,1.51362848041549,4000.5884854364085,6
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,flatten at 15:30,regime-scaled IV,2008-09-29,2008-2009,-106.9211825273152,-6.460494338070918,-10692.11825273152,-201.00235699735094,94.08117447003575,2.197280906831705,-4.50244190179514,7.063342420687641,0.6374378634976062,3.2711586535309105,14:00,1.2804502594462501,3735.2203800544917,7
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,flatten at 15:30,regime-scaled IV,2008-12-04,2008-2009,-106.9066155844925,-6.459614160267002,-10690.66155844925,-70.51750985184617,-36.38910573264633,7.296805616512307,-1.3875323404553002,5.290653056559281,0.2622610716714936,2.6619217727462,15:30,0.9110354144595999,3853.4001580805,8
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,flatten at 15:30,regime-scaled IV,2020-03-18,2020-2024,-102.27792772756072,-6.179935138902214,-10227.792772756073,-14.681096243054526,-87.5968314845062,6.088116510350599,3.3837841690495205,9.203297781479042,0.3676708338025459,3.93584509405551,16:00,3.93584509405551,4041.714897891703,9
p75 premium | 13:30 | regime-scaled IV,p75 premium,2022-06-27,13:30,flatten at 15:30,regime-scaled IV,2008-10-28,2008-2009,-97.65702188454249,-5.900726329853067,-9765.702188454248,-159.29182587132016,61.63480398677767,11.182797778550915,7.696246775800949,9.71142800038279,0.7924938305157172,3.2327999065845603,16:00,3.2327999065845603,4219.82520954381,10
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,hold to cash settlement,frozen IV,2008-10-10,2008-2009,-333.00803347839593,-18.60380065386588,-33300.803347839596,-104.20476725525714,-228.8032662231388,1.0,2.8404556319873304,13.87382384821815,0.20473487793000464,6.347396750495,15:30,-0.27003132216423004,4366.904767064522,1
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,hold to cash settlement,frozen IV,1998-10-08,1998-2007,-241.9466126494034,-13.516570467059374,-24194.66126494034,-51.00492933391433,-190.94168331548906,1.0,1.61472366495173,9.44082265814501,0.17103633056369696,2.22874499086618,16:00,2.22874499086618,4313.7049291431795,2
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,hold to cash settlement,frozen IV,2008-11-20,2008-2009,-240.42532814635007,-13.43158250644774,-24042.532814635008,-234.73914948933998,-5.686178657010089,1.0,-6.24701821827488,12.3005470761273,0.5078650713348344,2.58849297238583,16:00,-2.58849297238583,3987.560850701395,3
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,hold to cash settlement,frozen IV,2001-01-03,1998-2007,-225.41402992888135,-12.59296249876664,-22541.402992888135,-171.44165047684328,-53.97237945203807,1.0,4.36841465309721,6.917499909521091,0.6315019458236093,3.87791639986785,13:30,0.25451154730573,4434.141650286108,4
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,hold to cash settlement,frozen IV,2008-10-24,2008-2009,-224.18234846571698,-12.524153478844728,-22418.234846571697,6.03174986349768,-230.21409832921466,1.0,0.2836842787812998,10.25602253927728,0.0276602628060615,2.07573234846418,15:00,-1.94611941507281,4256.6682499457675,5
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,hold to cash settlement,frozen IV,2020-02-28,2020-2024,-210.54493751230353,-11.762286949193545,-21054.493751230355,-75.70157743063919,-134.84336008166434,1.0,2.185606955674968,7.147180083534453,0.30579990011866787,2.5822733565465,16:00,2.5822733565465,4338.401577239904,6
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,hold to cash settlement,frozen IV,2008-10-27,2008-2009,-210.4045873931908,-11.754446160458071,-21040.45873931908,-100.90962313123327,-109.49496426195753,1.0,-2.94593339499982,8.6776143989613,0.3394865523584967,2.9344825762162596,16:00,-2.9344825762162596,4121.390377059502,7
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,hold to cash settlement,frozen IV,2008-09-16,2008-2009,-190.81711327890434,-10.66017386940061,-19081.711327890436,-77.0411793953026,-113.77593388360174,1.0,2.21647996647694,7.320168068151841,0.30279085751053597,2.69953326306882,15:00,0.8660578256288,4339.741179204568,8
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,hold to cash settlement,frozen IV,2011-08-09,2010-2019,-180.08577426594462,-10.060657726619304,-18008.577426594464,-78.348972041882,-101.73680222406263,1.0,2.24661069498704,8.162516537347381,0.27523505584432584,2.59055168116266,16:00,2.59055168116266,4341.048971851147,9
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,hold to cash settlement,frozen IV,2020-03-23,2020-2024,-176.73217266323437,-9.873305682773328,-17673.217266323438,-2.917284352714887,-173.81488831051948,1.0,-0.5961069060465304,9.666567562758752,0.061666863876592704,2.05778018675282,13:00,1.06365295027921,4219.38271583802,10
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,flatten at 15:30,frozen IV,2008-10-10,2008-2009,-333.00803347839593,-18.60380065386588,-33300.803347839596,-116.01271333688692,-216.995320141509,1.0,2.8404556319873304,13.87382384821815,0.20473487793000464,6.347396750495,15:30,-0.27003132216423004,4366.904767064522,1
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,flatten at 15:30,frozen IV,2008-11-20,2008-2009,-240.42532814635007,-13.43158250644774,-24042.532814635008,-130.17392375722557,-110.2514043891245,1.0,-6.24701821827488,12.3005470761273,0.5078650713348344,2.58849297238583,16:00,-2.58849297238583,3987.560850701395,2
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,flatten at 15:30,frozen IV,2001-01-03,1998-2007,-225.41402992888135,-12.59296249876664,-22541.402992888135,-160.17059710326794,-65.24343282561341,1.0,4.36841465309721,6.917499909521091,0.6315019458236093,3.87791639986785,13:30,0.25451154730573,4434.141650286108,3
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,flatten at 15:30,frozen IV,2008-10-24,2008-2009,-224.18234846571778,-12.524153478844772,-22418.234846571777,-77.61943320051974,-146.56291526519803,1.0,0.2836842787812998,10.25602253927728,0.0276602628060615,2.07573234846418,15:00,-1.94611941507281,4256.6682499457675,4
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,flatten at 15:30,frozen IV,2008-09-16,2008-2009,-190.81703911866242,-10.66016972637036,-19081.703911866243,-39.61880019858379,-151.19823892007864,1.0,2.21647996647694,7.320168068151841,0.30279085751053597,2.69953326306882,15:00,0.8660578256288,4339.741179204568,5
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,flatten at 15:30,frozen IV,2020-03-23,2020-2024,-176.73217498467622,-9.873305812462815,-17673.21749846762,-47.559035665746705,-129.17313931892951,1.0,-0.5961069060465304,9.666567562758752,0.061666863876592704,2.05778018675282,13:00,1.06365295027921,4219.38271583802,6
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,flatten at 15:30,frozen IV,2008-11-21,2008-2009,-175.34031922565418,-9.795548507903792,-17534.031922565417,-136.89091180202377,-38.449407423630404,1.0,6.68405946008762,12.058717385149938,0.5542927366652527,3.51604138869885,15:30,3.09789431741278,4538.01869108249,7
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,flatten at 15:30,frozen IV,2020-03-12,2020-2024,-159.48759821635372,-8.909921640594266,-15948.759821635373,-92.37849418169299,-67.10910403466073,1.0,-3.9381952081917095,9.52022115749703,0.4136663574344006,2.56251023387878,13:00,-1.19904425240373,4080.6976174106917,8
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,flatten at 15:30,frozen IV,2022-09-21,2020-2024,-153.9356271667797,-8.599755661823638,-15393.56271667797,-26.88578268510173,-127.04984448167798,1.0,-2.26682778502364,6.1480208607444995,0.36870853830335515,1.55021453182495,15:30,-1.10105552151726,4149.474221870084,9
median premium | 11:00 | frozen IV,median premium,2021-06-16,11:00,flatten at 15:30,frozen IV,2008-11-13,2008-2009,-129.7029022751834,-7.2459721555393095,-12970.290227518339,-143.47988662411535,13.776984348931961,1.0,6.35643986527535,15.344189070675931,0.4142571390379342,2.8800450673488203,13:00,2.6206234040980902,4523.175580380322,10
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,hold to cash settlement,regime-scaled IV,2008-10-10,2008-2009,-326.820237189281,-18.258113712181654,-32682.0237189281,-104.20476725525714,-222.61546993402388,37.06073055629757,2.8404556319873304,13.87382384821815,0.20473487793000464,6.347396750495,15:30,-0.27003132216423004,4366.904767064522,1
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,hold to cash settlement,regime-scaled IV,2008-11-13,2008-2009,-167.33506016817475,-9.348327333890994,-16733.506016817475,-260.4755805710565,93.14052040288178,58.27865395721583,6.35643986527535,15.344189070675931,0.4142571390379342,2.8800450673488203,13:00,2.6206234040980902,4523.175580380322,2
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,hold to cash settlement,regime-scaled IV,2020-02-28,2020-2024,-166.61186438107285,-9.30792533482681,-16661.186438107285,-75.70157743063919,-90.91028695043367,3.655674411426782,2.185606955674968,7.147180083534453,0.30579990011866787,2.5822733565465,16:00,2.5822733565465,4338.401577239904,3
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,hold to cash settlement,regime-scaled IV,2001-01-03,1998-2007,-166.46451526735157,-9.299693540808027,-16646.451526735156,-171.44165047684328,4.977135209491694,7.559678849594946,4.36841465309721,6.917499909521091,0.6315019458236093,3.87791639986785,13:30,0.25451154730573,4434.141650286108,4
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,hold to cash settlement,regime-scaled IV,2011-08-09,2010-2019,-165.27006365745586,-9.232964400945908,-16527.006365745587,-78.348972041882,-86.92109161557384,7.4971795346732,2.24661069498704,8.162516537347381,0.27523505584432584,2.59055168116266,16:00,2.59055168116266,4341.048971851147,5
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,hold to cash settlement,regime-scaled IV,2008-10-28,2008-2009,-163.54392012245034,-9.136531801738702,-16354.392012245034,-445.3681349416356,281.8242148191853,80.89973538455419,10.36277508741618,12.37795631199802,0.8371959656515742,3.2327999065845603,16:00,3.2327999065845603,4708.068134750901,6
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,hold to cash settlement,regime-scaled IV,2008-11-21,2008-2009,-161.7860846107198,-9.038328701047911,-16178.608461071979,-275.31869127322443,113.53260666250463,60.43484254314451,6.68405946008762,12.058717385149938,0.5542927366652527,3.51604138869885,15:30,3.09789431741278,4538.01869108249,7
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,hold to cash settlement,regime-scaled IV,2008-10-16,2008-2009,-148.72930907984824,-8.308899904326804,-14872.930907984824,-308.37232091377973,159.6430118339315,57.55527975818095,7.40979103246316,12.520434030919539,0.5918158279628716,2.17896910831112,15:30,1.5765990660411,4571.072320723045,8
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,hold to cash settlement,regime-scaled IV,2020-03-18,2020-2024,-146.2808233339565,-8.172112991877267,-14628.08233339565,5.444699931105788,-151.7255232650623,44.043272929640814,0.2974746289033402,14.578024066483641,0.020405689244762916,3.93584509405551,16:00,3.93584509405551,4257.255299878159,9
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,hold to cash settlement,regime-scaled IV,2008-11-20,2008-2009,-143.9036625366892,-8.039310713407867,-14390.36625366892,-234.73914948933998,90.83548695265077,56.26614499556513,-6.24701821827488,12.3005470761273,0.5078650713348344,2.58849297238583,16:00,-2.58849297238583,3987.560850701395,10
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,flatten at 15:30,regime-scaled IV,2008-10-10,2008-2009,-329.9135092150127,-18.430922204318602,-32991.350921501275,-118.25211001466471,-211.66139920034803,37.06073055629757,2.8404556319873304,13.87382384821815,0.20473487793000464,6.347396750495,15:30,-0.27003132216423004,4366.904767064522,1
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,flatten at 15:30,regime-scaled IV,2001-01-03,1998-2007,-166.46451434099623,-9.299693489056333,-16646.451434099625,-160.17059830770384,-6.293916033292387,7.559678849594946,4.36841465309721,6.917499909521091,0.6315019458236093,3.87791639986785,13:30,0.25451154730573,4434.141650286108,2
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,flatten at 15:30,regime-scaled IV,2008-10-28,2008-2009,-162.8940914418472,-9.100228523686132,-16289.40914418472,-295.80553561717807,132.91144417533087,80.89973538455419,10.36277508741618,12.37795631199802,0.8371959656515742,3.2327999065845603,16:00,3.2327999065845603,4708.068134750901,3
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,flatten at 15:30,regime-scaled IV,2008-11-13,2008-2009,-160.76381796359587,-8.98121883279777,-16076.381796359587,-146.91049718675535,-13.853320776840512,58.27865395721583,6.35643986527535,15.344189070675931,0.4142571390379342,2.8800450673488203,13:00,2.6206234040980902,4523.175580380322,4
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,flatten at 15:30,regime-scaled IV,2008-11-21,2008-2009,-151.71166665542347,-8.475512058499199,-15171.166665542347,-141.29973581699073,-10.411930838432744,60.43484254314451,6.68405946008762,12.058717385149938,0.5542927366652527,3.51604138869885,15:30,3.09789431741278,4538.01869108249,5
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,flatten at 15:30,regime-scaled IV,2008-10-23,2008-2009,-150.3297926204694,-8.39831239215329,-15032.97926204694,-145.62734167368353,-4.702450946785845,67.76277178999294,-1.138927118867149,11.02746704112783,0.10328093610431374,2.79099150781774,16:00,2.79099150781774,4196.541104129203,6
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,flatten at 15:30,regime-scaled IV,2008-10-16,2008-2009,-148.4309470290351,-8.292231633420462,-14843.09470290351,-237.09348534894022,88.6625383199051,57.55527975818095,7.40979103246316,12.520434030919539,0.5918158279628716,2.17896910831112,15:30,1.5765990660411,4571.072320723045,7
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,flatten at 15:30,regime-scaled IV,2008-09-18,2008-2009,-140.02839635695992,-7.822815397257995,-14002.839635695991,-105.8533222889317,-34.17507406802822,10.212500176841678,3.1310109311615193,10.07042789787876,0.3109114094169759,2.52331504441385,15:30,0.25321725103149,4379.611491366092,8
median premium | 11:00 | regime-scaled IV,median premium,2021-06-16,11:00,flatten at 15:30,regime-scaled IV,2008-11-20,2008-2009,-137.1644764594505,-7.662819873109891,-13716.447645945049,-133.84910090240555,-3.3153755570449484,56.26614499556513,-6.24701821827488,12.3005470761273,0.5078650713348344,2.58849297238583,16:00,-2.58849297238583,3987.560850701395,9
