book,variant,reference,sample,unit,B,block,seed,ci_pct_lo,ci_pct_hi,n,dSharpe,boot_lo,boot_hi,pct_draws_positive,ci_excludes_zero
1330_hold,D5_lastbar_1.25,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1279,-0.027428088102526414,-0.35455450111501435,0.30819239517582847,43.55,False
1330_hold,D5_lastbar_0.75,D9_implied_bc,all,index points per contract,2000,21,0,2.5,97.5,1279,-0.11597458270461014,-0.4046771455461865,0.15963078812723352,21.2,False
1330_hold,D0_book,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1279,-0.031962070961500964,-0.07724879077517019,0.006027568772741974,5.4,False
1330_hold,D1_leg_vol,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1279,-0.024670575584504105,-0.11462389853138105,0.06365150356691938,30.099999999999998,False
1330_hold,D1v_vendor_delta,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1279,-0.019481441832458427,-0.10981419021853644,0.06918979009858338,33.25,False
1330_hold,D2_skew_sticky_delta,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1279,0.01963861195572748,-0.10273398196253554,0.13952486532225247,63.1,False
1330_hold,D3_charm_half,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1279,0.10202117278152505,-0.06007804652274407,0.3154548604673104,88.55,False
1330_hold,D3_charm_full,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1279,-0.8140777934050626,-1.623776076275988,-0.013710422484827723,2.35,True
1330_hold,D4_D9_D1,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1279,0.005357545652989289,-0.07931343098178185,0.08841940625892265,54.0,False
1330_hold,D4_D9_D3,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1279,0.13747694834885815,-0.02481816705988373,0.347152919681422,94.0,False
1330_hold,D4_D9_D1_D3,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1279,0.1487548949609575,-0.01447103475913481,0.3483877414085389,95.8,False
1330_hold,D4_D9_D2_D3,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1279,0.1942153255122807,0.01812206688507069,0.4018004096184707,98.35000000000001,True
1330_hold,D5_lastbar_1.25,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1279,-0.01138255278087973,-0.2918182473418164,0.2806185941839451,47.4,False
1330_hold,D5_lastbar_0.75,D9_implied_bc,all,premium units,2000,21,0,2.5,97.5,1279,-0.19616166911607774,-0.4720780154584892,0.0750933447866433,7.8,False
1330_hold,D0_book,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,-0.008752336232803611,-0.06847719867008287,0.04211703822140506,38.35,False
1330_hold,D1_leg_vol,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,-0.0744585881656499,-0.16742589665115296,0.011280730098368781,4.7,False
1330_hold,D1v_vendor_delta,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,-0.08023552262540806,-0.1709921054082314,0.007640531031571044,3.6999999999999997,False
1330_hold,D2_skew_sticky_delta,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,0.024643433519210185,-0.10098714094855318,0.16026028492776742,63.349999999999994,False
1330_hold,D3_charm_half,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,0.06840020420437863,-0.16564435443284137,0.32763220357416367,72.45,False
1330_hold,D3_charm_full,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,-1.041416483478744,-2.0174702932639925,-0.1650720691520636,1.15,True
1330_hold,D4_D9_D1,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,-0.06850908991883914,-0.1413379862028294,0.009786435406021659,4.1000000000000005,False
1330_hold,D4_D9_D3,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,0.0856147726720151,-0.12774050745166263,0.33130992381856644,78.7,False
1330_hold,D4_D9_D1_D3,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,0.0403485061770681,-0.15311902687713705,0.2716295487029882,66.95,False
1330_hold,D4_D9_D2_D3,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,0.11424505579146702,-0.1268852253989488,0.40437181803875555,82.45,False
1330_hold,D5_lastbar_1.25,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,0.18707910091504742,-0.1860149275749623,0.6267733976470206,82.0,False
1330_hold,D5_lastbar_0.75,D9_implied_bc,deck_in_sample,index points per contract,2000,21,0,2.5,97.5,866,-0.30532889753484677,-0.6720459090355374,-0.012939393420858512,1.95,True
1330_hold,D0_book,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,-0.04946158974276398,-0.11799449735682818,0.0031063921899831485,3.45,False
1330_hold,D1_leg_vol,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,-0.04940103540414879,-0.16985447809975618,0.053770540174082254,15.9,False
1330_hold,D1v_vendor_delta,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,-0.051989698944258644,-0.17318192859594853,0.05088409503962845,14.799999999999999,False
1330_hold,D2_skew_sticky_delta,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,0.020847685145932864,-0.12020871349634092,0.16480057833415876,58.45,False
1330_hold,D3_charm_half,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,0.13707542955218446,-0.07643472670352469,0.42893374490918423,88.6,False
1330_hold,D3_charm_full,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,-1.1102088723717465,-2.161884333290264,-0.1808790711975374,1.0999999999999999,True
1330_hold,D4_D9_D1,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,-0.0032883344587216244,-0.10760141589873347,0.09089408208613431,43.85,False
1330_hold,D4_D9_D3,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,0.19369169193196942,-0.022145153358886595,0.4880466835417881,95.6,False
1330_hold,D4_D9_D1_D3,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,0.200867593207531,-0.008800498018563963,0.473417044772904,96.75,False
1330_hold,D4_D9_D2_D3,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,0.27162657710689553,0.04102373472655577,0.5695603555024336,99.1,True
1330_hold,D5_lastbar_1.25,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,0.1358359175085949,-0.21411709568547,0.5961844305090053,76.9,False
1330_hold,D5_lastbar_0.75,D9_implied_bc,deck_in_sample,premium units,2000,21,0,2.5,97.5,866,-0.35656314120419236,-0.7477229467559537,-0.03857465311874274,1.4000000000000001,True
1330_hold,D0_book,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.001343904220085978,-0.04425389614424406,0.0400855864564598,53.05,False
1330_hold,D1_leg_vol,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.03276857241335762,-0.13061564552343083,0.19460966668754848,65.7,False
1330_hold,D1v_vendor_delta,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.052340885506021846,-0.11004844544367125,0.20107192014148803,73.9,False
1330_hold,D2_skew_sticky_delta,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.19465765584387795,-0.1906263554149723,0.5975357833006724,76.64999999999999,False
1330_hold,D3_charm_half,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.06944154714520095,-0.1880263494842011,0.35879987781916267,70.15,False
1330_hold,D3_charm_full,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.19355765955477228,-1.3132979538135923,1.5409849736808197,60.550000000000004,False
1330_hold,D4_D9_D1,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.0310867955395571,-0.10652118677433425,0.17594995488661208,66.64999999999999,False
1330_hold,D4_D9_D3,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.0639734780399217,-0.20079489281468257,0.36098178864185937,68.0,False
1330_hold,D4_D9_D1_D3,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.07827963507735443,-0.18878178292603529,0.3950378466571768,70.8,False
1330_hold,D4_D9_D2_D3,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.240539445565055,-0.13788547744639396,0.6252937867615864,85.25,False
1330_hold,D5_lastbar_1.25,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,-0.3858328418761357,-0.8826372786595955,0.17779894435483112,7.9,False
1330_hold,D5_lastbar_0.75,D9_implied_bc,unseen,index points per contract,2000,21,0,2.5,97.5,413,0.2333007236587156,-0.29810006453093657,0.7100236848026834,82.39999999999999,False
1330_hold,D0_book,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.00585981616113674,-0.02864734595216469,0.04104245230075981,61.8,False
1330_hold,D1_leg_vol,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.02571785234338437,-0.13856416072692984,0.19717850727125666,60.699999999999996,False
1330_hold,D1v_vendor_delta,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.047749693687618944,-0.11268116590835948,0.21298357541971483,71.6,False
1330_hold,D2_skew_sticky_delta,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.014678261883786339,-0.1967074646859844,0.24501861938006425,54.65,False
1330_hold,D3_charm_half,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.025443181341501468,-0.21243220453552678,0.31663288540145423,58.8,False
1330_hold,D3_charm_full,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,-0.09150378603597066,-1.430502606069376,1.3080636321329666,44.85,False
1330_hold,D4_D9_D1,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.021200240519798116,-0.13490755296008594,0.18372923839194827,58.75,False
1330_hold,D4_D9_D3,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.016085993412208448,-0.2286302588638587,0.3090990017841957,55.95,False
1330_hold,D4_D9_D1_D3,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.0344525588012497,-0.2295146395897109,0.34123081115187914,60.75000000000001,False
1330_hold,D4_D9_D2_D3,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.026834946023206817,-0.18979678116487603,0.28936641484387166,59.150000000000006,False
1330_hold,D5_lastbar_1.25,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,-0.32206368209688213,-0.7281883068745695,0.10267077944916783,7.000000000000001,False
1330_hold,D5_lastbar_0.75,D9_implied_bc,unseen,premium units,2000,21,0,2.5,97.5,413,0.18017042927110588,-0.27477467910230713,0.6195259853217367,79.0,False
