book,variant,reference,sample,unit,n,mean_diff,sd_diff,t_diff,hac_t_diff,hac_lag,frac_days_improved,frac_days_unchanged
1100_exit_crossed,D4_D9_D1,D9_implied_bc,daily_era,index points per contract,489,-0.07606744333930471,0.5931965954772476,-2.8356628882623123,-3.357148924130889,11,0.48466257668711654,0.0
1100_exit_crossed,D4_D9_D3,D9_implied_bc,daily_era,index points per contract,489,0.025073563163624652,0.5733550039435863,0.9670454316178251,1.0025542904490605,11,0.5541922290388548,0.0
1100_exit_crossed,D4_D9_D1_D3,D9_implied_bc,daily_era,index points per contract,489,-0.038234624830050606,0.646606414816083,-1.3075889861595356,-1.3753484961937934,11,0.48057259713701433,0.0
1100_exit_crossed,D4_D9_D2_D3,D9_implied_bc,daily_era,index points per contract,489,0.006514038795734318,1.0617617347178943,0.1356680868536436,0.1131988629423883,11,0.523517382413088,0.0
1100_exit_crossed,D5_lastbar_1.25,D9_implied_bc,daily_era,index points per contract,489,0.14145267996852595,1.2351861194511298,2.5324052605677196,2.8522570268067846,11,0.6278118609406953,0.0
1100_exit_crossed,D5_lastbar_0.75,D9_implied_bc,daily_era,index points per contract,489,-0.20675064442903168,1.7981104369332257,-2.5426403788599377,-2.727729001278847,11,0.5112474437627812,0.0
1100_exit_crossed,D0_book,D9_implied_bc,daily_era,premium units,489,-0.0027396452173292724,0.026128458862380317,-2.3186487388885113,-2.5409215060428143,11,0.49284253578732107,0.0
1100_exit_crossed,D1_leg_vol,D9_implied_bc,daily_era,premium units,489,-0.007411211887224462,0.049809640721368134,-3.2902602471611857,-3.7951759033118635,11,0.5296523517382413,0.0
1100_exit_crossed,D1v_vendor_delta,D9_implied_bc,daily_era,premium units,489,-0.007430385592726776,0.04982806697366929,-3.2975526750953947,-3.8071595088147108,11,0.5296523517382413,0.0
1100_exit_crossed,D2_skew_sticky_delta,D9_implied_bc,daily_era,premium units,489,-0.005121306423114251,0.05620451815548711,-2.0149485551129915,-2.1452035696754423,11,0.5010224948875256,0.0
1100_exit_crossed,D3_charm_half,D9_implied_bc,daily_era,premium units,489,8.019441732969572e-05,0.00794102840922281,0.22331701600595294,0.24653994191249504,11,0.5051124744376279,0.0
1100_exit_crossed,D3_charm_full,D9_implied_bc,daily_era,premium units,489,0.0028868674877998357,0.03875323040363173,1.6473025421075753,1.7613364121328214,11,0.5705521472392638,0.0
1100_exit_crossed,D4_D9_D1,D9_implied_bc,daily_era,premium units,489,-0.0040290607909314845,0.0331165068358114,-2.6903806391705105,-3.206466401461353,11,0.48466257668711654,0.0
1100_exit_crossed,D4_D9_D3,D9_implied_bc,daily_era,premium units,489,0.002534246491935178,0.027525224210916726,2.0359748937754327,2.1958501049428776,11,0.5541922290388548,0.0
1100_exit_crossed,D4_D9_D1_D3,D9_implied_bc,daily_era,premium units,489,-0.0007720119458898627,0.03759765396243489,-0.4540646617946012,-0.49420252216443994,11,0.48057259713701433,0.0
1100_exit_crossed,D4_D9_D2_D3,D9_implied_bc,daily_era,premium units,489,0.0012273446309900248,0.050039867747934605,0.5423814196300873,0.5318993220523407,11,0.523517382413088,0.0
1100_exit_crossed,D5_lastbar_1.25,D9_implied_bc,daily_era,premium units,489,0.008816180518718979,0.06567726854135761,2.9683822169005176,3.0323130186935314,11,0.6278118609406953,0.0
1100_exit_crossed,D5_lastbar_0.75,D9_implied_bc,daily_era,premium units,489,-0.014295470953377522,0.0934225052966244,-3.383774299027549,-3.503536160296369,11,0.5112474437627812,0.0
1100_exit_crossed,D0_book,D9_implied_bc,whole,index points per contract,865,-0.021344103703841804,0.48791674651554834,-1.2865902372960651,-1.5096089247433795,14,0.47861271676300576,0.07283236994219654
1100_exit_crossed,D1_leg_vol,D9_implied_bc,whole,index points per contract,865,-0.09899017655726491,0.9717995650882718,-2.9958733674139273,-3.520999572202215,14,0.5387283236994219,0.0
1100_exit_crossed,D1v_vendor_delta,D9_implied_bc,whole,index points per contract,865,-0.10107836008819615,0.9690775568698727,-3.067663402758492,-3.6361929047281345,14,0.5387283236994219,0.0
1100_exit_crossed,D2_skew_sticky_delta,D9_implied_bc,whole,index points per contract,865,-0.016321658357916574,1.4754490284587831,-0.32534798850692037,-0.41665119780420745,14,0.5317919075144508,0.0
1100_exit_crossed,D3_charm_half,D9_implied_bc,whole,index points per contract,865,0.022412925695515867,0.24855754512467107,2.6520374595297302,1.928082765196893,14,0.5248554913294797,0.0
1100_exit_crossed,D3_charm_full,D9_implied_bc,whole,index points per contract,865,0.07329215175277513,0.9178954713925608,2.348401227379864,2.1605205318627534,14,0.5514450867052023,0.0
1100_exit_crossed,D4_D9_D1,D9_implied_bc,whole,index points per contract,865,-0.06945075626591807,0.6325901900255333,-3.228959369189765,-3.683758444050279,14,0.48092485549132946,0.0
1100_exit_crossed,D4_D9_D3,D9_implied_bc,whole,index points per contract,865,0.040527154804919,0.5811943141212756,2.0508448767820964,2.1838189430208708,14,0.5341040462427745,0.0
1100_exit_crossed,D4_D9_D1_D3,D9_implied_bc,whole,index points per contract,865,-0.018554855537037486,0.6718945857981051,-0.8122028136032962,-0.8066592953615063,14,0.46936416184971097,0.0
