entry,policy,days,mean_pts,sd,Sharpe,vs_hold,vs_hold_lo,vs_hold_hi,vs_P1,vs_P1_lo,vs_P1_hi,worst
11:30,P4 P2 + sell (1 - g) on sell days,865,1.3043472222729646,8.43662546952373,2.454283447246808,-0.4182375560026381,-1.3620948882875792,0.4378678036006835,0.0675332466937002,-0.6710392840548257,0.7953613189120312,-55.68329373205946
11:30,P2r control: buy g straddles on SELL days,865,1.2244763535400367,6.49510501073097,2.992709043866447,0.12018804061700106,-0.5111931259718249,0.7792708320589555,0.6059588433133394,-0.19907897171368397,1.438309493794868,-38.87506163297137
11:30,P5 month-end override on the book,865,1.5339688839928414,7.358168915578944,3.3093832711806037,0.4368622679311578,-0.13698332881960074,1.0094091011762367,0.9226330706274961,0.26433439058893743,1.5477741893940749,-38.87506163297137
11:30,P6 P4 + month-end override,865,1.5913250930762894,8.315341483821742,3.0379393025732035,0.16541829932375762,-0.9715606470651755,1.1750297670066863,0.651189102020096,-0.28494149450355205,1.5660512109835474,-55.68329373205946
12:00,P0 hold,866,0.9882512553631405,7.353379582609843,2.133441113842459,0.0,0.0,0.0,0.14466112271219034,-0.4411752166947048,0.7171131630560411,-49.95410283169527
12:00,P1 buy back the held legs on buy days,866,0.8412365535479891,6.714778078192952,1.9887799911302686,-0.14466112271219034,-0.7171131630560412,0.4411752166947048,0.0,0.0,0.0,-38.04542057624625
12:00,P2 buy g at-the-money straddles on buy days,866,0.9739028096136549,6.921769426144175,2.233565850072116,0.1001247362296569,-0.3552011647569295,0.5381079014394039,0.24478585894184723,-0.19138761046873606,0.587095463094841,-37.50973052779618
12:00,P3 buy one at-the-money straddle on buy days,866,1.0031137301141173,7.469109145014203,2.1319727012166494,-0.0014684126258095453,-0.8106149481450818,0.7058774407790775,0.1431927100863808,-0.3088162253646974,0.5749293129766194,-41.20628416210583
12:00,P4 P2 + sell (1 - g) on sell days,866,1.0147355739678834,8.376727142645182,1.922997798179417,-0.21044331566304186,-1.0760890024099758,0.6185568864691106,-0.06578219295085153,-0.7904541287385369,0.6431174997555996,-60.01554767448132
12:00,P2r control: buy g straddles on SELL days,866,0.8973064007447427,6.626519529226473,2.1495896079921577,0.016148494149698767,-0.616024630485679,0.6328884724929008,0.1608096168618891,-0.756107529297991,1.0526263921895318,-49.95410283169527
12:00,P5 month-end override on the book,866,1.2255378458884556,7.519534989077848,2.5872358069175974,0.4537946930751384,-0.06994529494907743,0.9621248306079,0.5984558157873288,-0.1720038264296315,1.2510238740315036,-49.95410283169527
12:00,P6 P4 + month-end override,866,1.3215933083493112,8.365439937326462,2.507894806099251,0.37445369225679226,-0.7080629126263704,1.3096715963254275,0.5191148149689826,-0.354670138934031,1.3589934846035985,-60.01554767448132
12:30,P0 hold,866,1.1045542497362737,7.276610219288686,2.409673542745334,0.0,0.0,0.0,0.09818140623647853,-0.5667700330481616,0.6969552978274748,-48.00805562372756
12:30,P1 buy back the held legs on buy days,866,0.9681744756518587,6.649078786391184,2.3114921365088557,-0.09818140623647853,-0.6969552978274749,0.5667700330481615,0.0,0.0,0.0,-39.28818923477959
12:30,P2 buy g at-the-money straddles on buy days,866,1.09894810642768,6.8229870754372355,2.5568362019973434,0.14716265925200922,-0.33540585062693234,0.5861556060484268,0.24534406548848775,-0.16417950106387708,0.5742236820901341,-38.752499186329516
12:30,P3 buy one at-the-money straddle on buy days,866,1.1194167244872506,7.333254086430173,2.4232338589660354,0.013560316220701196,-0.7997963015039239,0.7359779913118702,0.11174172245717973,-0.3638690610475432,0.5645215298722777,-42.44905282063917
12:30,P4 P2 + sell (1 - g) on sell days,866,1.1055845130688318,8.24075701813001,2.1297327431272803,-0.27994079961805385,-1.1142897655782675,0.5643383661142424,-0.18175939338157532,-0.8542023352094548,0.48807239929270635,-62.0514251851881
12:30,P2r control: buy g straddles on SELL days,866,0.9676303070189668,6.507252062258019,2.3605440166701377,-0.049129526075196495,-0.7390485142482373,0.6784102677295926,0.049051880161282035,-1.0556599589696614,1.0925252693432648,-48.00805562372756
12:30,P5 month-end override on the book,866,1.3307508741034633,7.458566475224082,2.8323157391344234,0.4226421963890892,-0.08342492075822452,0.9360892749820173,0.5208236026255677,-0.34108734260734996,1.2291515519460918,-48.00805562372756
12:30,P6 P4 + month-end override,866,1.4085483550193256,8.198361438392086,2.727375721352303,0.3177021786069689,-0.7163715113732968,1.233889544189128,0.41588358484344745,-0.4145829016382337,1.2302910804813685,-62.0514251851881
13:00,P0 hold,866,0.7738824650461019,7.299001927347942,1.6831072797781035,0.0,0.0,0.0,-0.03835979405950085,-0.6656566773525098,0.611504090240859,-52.320007117943106
13:00,P1 buy back the held legs on buy days,866,0.6980628464862955,6.437186232714986,1.7214670738376043,0.03835979405950085,-0.6115040902408595,0.6656566773525094,0.0,0.0,0.0,-41.69075032268171
13:00,P2 buy g at-the-money straddles on buy days,866,0.7977474876008736,6.5682141222135755,1.9280505372810657,0.2449432575029622,-0.28626490101680935,0.731566565847342,0.20658346344346135,-0.03963376931758631,0.4618716715314154,-41.69075032268171
13:00,P3 buy one at-the-money straddle on buy days,866,0.7887449397970788,7.059644665607642,1.773593196889944,0.09048591711184062,-0.739926422678791,0.7902968601226129,0.05212612305233977,-0.3490445772003889,0.43763384226924673,-41.69075032268171
13:00,P4 P2 + sell (1 - g) on sell days,866,0.8160476086461583,7.967389959528847,1.6259219454053486,-0.05718533437275486,-0.778414856948349,0.7081821659606307,-0.09554512843225571,-0.6261372105447773,0.4995804085811213,-60.12109010265921
13:00,P2r control: buy g straddles on SELL days,866,0.6380972395925869,6.354711179851545,1.594011019973584,-0.08909625980451952,-0.9015973451064544,0.7338611857086305,-0.12745605386402037,-1.2128206997423392,0.9527148504587767,-52.320007117943106
13:00,P5 month-end override on the book,866,0.9913164332643055,7.497349613231576,2.098963144277129,0.41585586449902534,-0.10461355377405035,0.9268609761260029,0.3774960704395245,-0.4249112864557969,1.175220583681114,-52.320007117943106
13:00,P6 P4 + month-end override,866,1.1042881909982691,7.967932379213187,2.200072834515187,0.5169655547370837,-0.46114270742628827,1.395915081929165,0.47860576067758287,-0.22688461206602759,1.2089017574437566,-60.12109010265921
13:30,P0 hold,866,0.7983451428262665,7.5481790630095436,1.6789925284092098,0.0,0.0,0.0,-0.13921395267829495,-0.7597078873659197,0.4370274051607064,-75.84721307472019
13:30,P1 buy back the held legs on buy days,866,0.7812777071910144,6.821226982547586,1.8182064810875047,0.13921395267829495,-0.4370274051607071,0.7597078873659192,0.0,0.0,0.0,-75.84721307472019
13:30,P2 buy g at-the-money straddles on buy days,866,0.8340319243151769,6.92215645716702,1.912676551777651,0.23368402336844118,-0.2868779973335648,0.7553089462803245,0.09447007069014624,-0.1545286207234151,0.33659701334970804,-75.84721307472019
13:30,P3 buy one at-the-money straddle on buy days,866,0.8132076175772434,7.324857939822535,1.7623919573993794,0.08339942899016961,-0.7229149498968085,0.7803267457717604,-0.05581452368812534,-0.5095812565929988,0.34407696575252944,-75.84721307472019
13:30,P4 P2 + sell (1 - g) on sell days,866,0.855054021538542,8.10933010636581,1.673820354217011,-0.005172174192198842,-0.7058310733829142,0.7205024648525824,-0.1443861268704938,-0.6075429209989175,0.34151911701494714,-76.07379004844918
13:30,P2r control: buy g straddles on SELL days,866,0.6507009121965457,6.193791084611277,1.6677276660160227,-0.011264862393187025,-0.9565099867059969,0.8809144139741969,-0.15047881507148197,-1.4618536785565808,0.9841441364439524,-45.847701886173155
13:30,P5 month-end override on the book,866,1.025808986672119,7.714403350860653,2.110884288481085,0.431891760071875,-0.07752870622765524,0.9328750497831721,0.29267780739358007,-0.5413583465382144,1.0060257372060908,-75.84721307472019
13:30,P6 P4 + month-end override,866,1.1596121361725642,8.077616070685362,2.2789238577995383,0.5999313293903286,-0.3602398972069334,1.421004590683546,0.4607173767120336,-0.25153359207326653,1.130067244574015,-76.07379004844918
14:00,P0 hold,866,0.5142745168041069,8.280620351443153,0.9858989442821933,0.0,0.0,0.0,-0.24803104200651083,-0.7820682081707997,0.2329221881738786,-82.71009880894748
14:00,P1 buy back the held legs on buy days,866,0.5767441063679875,7.419812270685139,1.233929986288704,0.24803104200651083,-0.23292218817387925,0.7820682081707994,0.0,0.0,0.0,-82.71009880894748
14:00,P2 buy g at-the-money straddles on buy days,866,0.5876487323328452,7.587745002021324,1.2294343604859328,0.24353541620373953,-0.2323553848421767,0.7073276878408633,-0.004495625802771297,-0.22725974731183027,0.20289595703735672,-82.71009880894748
14:00,P3 buy one at-the-money straddle on buy days,866,0.5291369915550838,7.862294913692132,1.0683635537773635,0.0824646094951702,-0.6504991579743885,0.7291663816988133,-0.16556643251134062,-0.5479988627552255,0.20238286630830588,-82.71009880894748
14:00,P4 P2 + sell (1 - g) on sell days,866,0.6605985698770661,8.422696239415526,1.2450499099045684,0.25915096562237516,-0.3761560473804008,0.8913698312844058,0.011119923615864336,-0.43880286839415367,0.44145423229586106,-82.71009880894748
14:00,P2r control: buy g straddles on SELL days,866,0.4036145372672782,6.508770572343323,0.9843920715323398,-0.001506872749853505,-0.9541227559657343,0.8378569339176466,-0.24953791475636433,-1.4796388767115096,0.7565610342972359,-46.919990161270164
14:00,P5 month-end override on the book,866,0.8099276157848266,8.38096398504339,1.5340958785797925,0.5481969342975992,0.058108195004802084,1.0137768343815603,0.30016589229108837,-0.4314978125731801,0.945809948677212,-82.71009880894748
14:00,P6 P4 + month-end override,866,0.9881908479222964,8.405399699264262,1.8663054643561785,0.8804065200739852,-0.02722914392728866,1.6865097623653278,0.6323754780674744,-0.09200284844281512,1.2937565480670732,-82.71009880894748
14:30,P0 hold,866,0.6518823900836187,7.897859132327102,1.3102680050324969,0.0,0.0,0.0,-0.019315853317981357,-0.629652449739979,0.5315869286533095,-47.048615287233304
14:30,P1 buy back the held legs on buy days,866,0.5880735588865864,7.021278333012697,1.3295838583504782,0.019315853317981357,-0.53158692865331,0.6296524497399789,0.0,0.0,0.0,-43.07521034869027
14:30,P2 buy g at-the-money straddles on buy days,866,0.6153437376816989,7.164075034933365,1.3635087511965598,0.053240746164062935,-0.5274490200482053,0.5893393232129319,0.03392489284608158,-0.22076560353481794,0.2596438195475824,-43.07521034869027
14:30,P3 buy one at-the-money straddle on buy days,866,0.6667448648345957,7.373140000641877,1.4355141229881523,0.12524611795565543,-0.6112846671675486,0.8124977321495225,0.10593026463767408,-0.2677492905884806,0.4630076841744312,-43.07521034869027
14:30,P4 P2 + sell (1 - g) on sell days,866,0.622475657852911,8.02608360064158,1.2311726638918763,-0.07909534114062056,-0.7727556651537627,0.6298353612437446,-0.09841119445860191,-0.551973405221445,0.3401573212081152,-57.47583782299621
14:30,P2r control: buy g straddles on SELL days,866,0.4606799294690169,6.308959570836253,1.1591558135905793,-0.15111219144191756,-1.0654256695774462,0.7228134908217725,-0.17042804475989892,-1.4683911509822445,0.9838181690876208,-47.048615287233304
14:30,P5 month-end override on the book,866,0.9583676504331434,7.944389195779464,1.9150137827807665,0.6047457777482697,0.06183489074722517,1.1322119251349174,0.5854299244302883,-0.25036659444174486,1.2999526476424643,-47.048615287233304
14:30,P6 P4 + month-end override,866,0.9577701010276085,7.9815611574664755,1.9049066596114002,0.5946386545789033,-0.386800524089957,1.4871679774812803,0.575322801260922,-0.15258697056494755,1.2896530587250858,-57.47583782299621
15:00,P0 hold,866,0.5727358696867562,7.577932653411786,1.1997863381131142,0.0,0.0,0.0,0.051832880620111155,-0.5552634146872146,0.5942833825582506,-63.92313562638694
15:00,P1 buy back the held legs on buy days,866,0.4912496168997236,6.793259654328853,1.147953457493003,-0.051832880620111155,-0.5942833825582513,0.5552634146872144,0.0,0.0,0.0,-63.92313562638694
15:00,P2 buy g at-the-money straddles on buy days,866,0.5466256578243024,6.920706220304609,1.2538335003503769,0.05404716223726269,-0.5119901841615114,0.636286623803743,0.10588004285737385,-0.13981060044138624,0.3254212810328341,-63.92313562638694
15:00,P3 buy one at-the-money straddle on buy days,866,0.587598344437733,7.112945550889576,1.3113884359604735,0.1116020978473593,-0.6225651452440285,0.7998867922373382,0.16343497846747046,-0.22728886506683837,0.5257012743504574,-63.92313562638694
15:00,P4 P2 + sell (1 - g) on sell days,866,0.5334043227290244,7.604564443738423,1.1134800920911596,-0.08630624602195458,-0.7109758151840839,0.5850415448041216,-0.034473365401843425,-0.3305832761319845,0.24835686814426933,-68.72006072760968
15:00,P2r control: buy g straddles on SELL days,866,0.33679000390799707,5.310741941531152,1.0067097262904787,-0.19307661182263547,-1.3044969240632878,0.9142264910647397,-0.14124373120252431,-1.6589255971940184,1.3337086251314638,-29.223322051515463
15:00,P5 month-end override on the book,866,0.8690102901851036,7.56998115605585,1.8223441251870627,0.6225577870739485,0.0143402146934627,1.2412667825886323,0.6743906676940596,-0.20754281731570823,1.420516617462726,-63.92313562638694
15:00,P6 P4 + month-end override,866,0.8726840071794729,7.417052054236538,1.8677810315391035,0.6679946934259893,-0.2858697885827458,1.5559990185628305,0.7198275740461004,0.02108857581911981,1.3924263604297813,-68.72006072760968
