date,S_entry,S_close,entry_mid,entry_bid,entry_cache,delta_entry,hedge_hold,hedge_exit,exit_settle,exit_model_mark,r_hold,r_exit,r_hold_mid,r_exit_mid,r_exit_crossed,one_sided,n_no_vol_stamps,r_hold_es1,r_exit_es1,r_hold_es3,r_exit_es3,r_hold_es5,r_exit_es5,r_hold_ref,r_exit_ref,r_hold_ref_crossed,r_exit_ref_crossed,quoted_mid,quoted_ask,r_exit_quoted_mid,r_exit_quoted_ask,mark_minus_quoted_mid
2020-02-10,3338.419921875,3352.090087890625,7.7499998807907104,7.5,7.7499998807907104,0.0587201503886714,7.338205174974359,2.423363083256536,12.090087890625,6.902625120540311,0.38685383371053417,0.42203069597637616,0.3861762600691034,0.42188753385199895,0.38977264634590264,False,0,0.3632339871811711,0.34095725757524803,0.4475333836391416,0.4252566540332185,0.35936238933936065,0.4062483372085775,0.38685383371053417,0.42203069597637616,0.3545957840800607,0.38977264634590264,7.12500000372529,7.550000101327896,0.39333716222082576,0.3062403894755276,-0.22237488318497967
2020-02-12,3371.1201171875,3379.449951171875,7.024999976158142,6.799999952316284,7.024999976158142,-0.0913042984913075,0.45679084994722197,-0.9564294966322884,4.449951171875,3.208524595896762,0.4315785999316725,0.407123970581592,0.43162642120021455,0.40671556286953076,0.37509549732814346,False,0,0.3487613968111405,0.37032164680114393,0.34638660068801547,0.31622842486489017,0.3931724011878438,0.38370159568997,0.4315785999316725,0.4071239705815636,0.3995501266782239,0.375095497328115,3.5000000447034836,3.750000089406967,0.3656328033508521,0.2980171350010407,-0.2914754488067217
2020-02-14,3379.02001953125,3380.159912109375,6.600000023841858,6.400000095367432,6.600000023841858,0.10806108555939442,-5.208146598797083,0.0008695475693858701,0.159912109375,4.178917804545989,0.18665777442719797,0.3669623875933621,0.18608272407342727,0.3654128637412199,0.33665936823700665,False,0,0.43866151954672006,0.44865473804531913,0.1447186741754792,0.3610230503883952,0.22820120425585122,0.3619811173830404,0.18665777442719797,0.36696238759335775,0.1563547550708425,0.3366593682370023,4.049999978393316,4.299999907612801,0.3864953914853272,0.31831359511133783,0.1289178261526729
2020-02-18,3367.35009765625,3370.2900390625,7.699999928474426,7.5,7.699999928474426,-0.007841525836852492,-6.750638368335824,-5.613182665238658,0.2900390625,3.212991044118837,0.08562629919000936,-0.14625633653819967,0.08713922676158255,-0.14643517698496877,-0.17223035346446364,False,0,0.3961165731242716,0.1359827906275112,0.04374026776770233,-0.17657005656692878,0.11273905933125353,-0.12350064826822935,0.08562629919000958,-0.1462563365382511,0.059652282263745596,-0.1722303534645151,3.5499999672174454,3.7499999403953552,-0.19002372955496538,-0.24197176921314065,-0.3370089230986082
2020-02-19,3387.25,3386.14990234375,5.174999952316284,5.0,5.174999952316284,-0.019604688280033145,-2.1216600594587747,-1.1744815572650253,0.0,1.7444889377471213,0.5900173760370494,0.4359477252351198,0.5883087674752602,0.45070558532384286,0.40213130901699873,False,0,0.3652107806847133,0.34115400354331465,0.570359672973556,0.44195538329659984,0.6256887797635653,0.4764149875794976,0.5900173760370494,0.43594772523514175,0.5562009598189283,0.4021313090170207,1.6749999672174454,1.7999999523162842,0.44937554575105493,0.3914045428178384,0.06948897052967595
2020-02-21,3340.590087890625,3337.75,12.649999856948853,12.299999713897705,12.649999856948853,-0.07829935804262611,-3.2065759858027185,0.5831219345000329,2.25,8.887957190599707,0.5686501148215166,0.3434912766787352,0.5686190905934374,0.3433994341999188,0.31582328086774025,False,0,0.6328047759859527,0.3171575266180944,0.5901139405229509,0.34416417629767265,0.5546990747568531,0.3226888075600909,0.5686501148215166,0.3434912766787486,0.5409821190105216,0.3158232808677537,8.524999909102917,9.099999621510506,0.3721835522203362,0.29906103317535626,0.3629572814967901
2020-02-24,3249.530029296875,3225.889892578125,17.399999618530273,16.899999618530273,17.399999618530273,0.06811737664591577,-2.633682390008077,-7.610530364895423,19.110107421875,8.795916561752051,-0.24964312003356876,0.057100730670402264,-0.2496768464038978,0.05703262804530806,0.028365097856507208,False,0,0.04166383944245786,0.1611513959843449,-0.2561339438164505,0.021114294764091178,-0.26057945471970695,0.04822092026856569,-0.24964312003356876,0.05710073067039573,-0.2783787528474638,0.02836509785650067,8.224999785423279,8.599999785423279,0.08991204037415478,0.039624682949838425,0.5709167763287724
2020-02-26,3173.659912109375,3116.389892578125,24.450000286102295,23.800000190734863,24.450000286102295,0.03165010490873921,18.623863291727012,12.2762923444031,53.610107421875,47.25666924978,-0.43093021352783517,-0.4306902452373473,-0.4309134959039326,-0.4306735407801865,-0.4572751159024368,False,0,-0.46625665302405345,-0.46734821869757914,-0.5631889675211881,-0.5642805331947138,-0.35664500265790405,-0.3577365683314298,-0.43093021352783517,-0.4306902452373415,-0.4575150841929247,-0.45727511590243103,47.6749996189028,49.849999237805605,-0.44779987158612833,-0.5633417808382113,-0.4183303691227991
2020-02-28,2899.89990234375,2954.219970703125,59.0,57.20000076293945,59.0,0.03544522330558331,-30.640324311016837,-19.258247731907517,54.219970703125,28.14651239394857,-0.4383100849854549,0.19652948939226972,-0.4383339907053407,0.19657503416013525,0.16602102774717573,False,0,-0.3791524596133475,0.06277056257608357,-0.5313272422316384,0.09483298533385197,-0.4386093915519068,0.22439827708879545,-0.4383100849854549,0.19652948939226972,-0.4688185466305489,0.16602102774717573,27.699999809265137,29.399999618530273,0.20409749930215842,0.1447754815678248,0.4465125846834326
2020-03-02,2985.510009765625,3090.22998046875,42.60000038146973,40.5,42.60000038146973,-0.020560259776337464,42.41859219999288,-12.698006126724001,100.22998046875,43.57061369762396,-0.3570748298374215,-0.32085960846197203,-0.35701839962884996,-0.32082449343283276,-0.37015539162311945,False,0,-0.08603606348497934,-0.09168243837864228,-0.21659016601798164,-0.22223654091164458,-0.2855413617278143,-0.2911877366214772,-0.3570748298374215,-0.32085960846197187,-0.40637061299856886,-0.3701553916231193,44.50000114738941,46.950001537799835,-0.342676215068617,-0.44948374396853047,-0.92938744976545
2020-03-04,3047.81005859375,3130.1201171875,39.29999923706055,38.29999923706055,39.29999923706055,0.01157956771289581,49.456565835840706,30.148672690674726,80.1201171875,60.803073369362394,0.2197569479150763,0.21998978947103734,0.2197623118689152,0.21999426375142112,0.1945444963561972,False,0,0.301397489618539,0.3013205292802156,0.2714151980324575,0.2713382376941341,0.23287411042568434,0.23279715008736093,0.2197569479150763,0.21998978947103734,0.19431165480023616,0.1945444963561972,60.300000766292214,63.85000076889992,0.23279061931420372,0.11701453557532725,0.50307260307018
2020-03-06,2969.800048828125,2972.3701171875,46.39999961853027,45.19999885559082,46.39999961853027,0.03817972871027431,-41.858177929101224,3.5157720117791786,2.3701171875,45.47446986717654,0.046803976719468746,0.09571771119927422,0.04686808171042301,0.0956868350635646,0.06985562557847559,False,0,-0.20431572161309244,-0.02595851597761104,0.1585084692514501,0.152310619658706,0.02296973115797467,0.09059390365652083,0.0468039767194689,0.09571771119928282,0.02094189109867028,0.06985562557848421,45.95000076293945,48.89999997615814,0.08546920043047224,-0.003970454963421369,-0.4755308957629154
2020-03-09,2783.590087890625,2746.56005859375,68.24999809265137,65.89999771118164,68.24999809265137,0.022516584106396786,-13.84523257284241,-16.983638642487044,33.43994140625,29.26784490168143,0.3071769186732957,0.3223225664947165,0.30716872453279614,0.3223141505548824,0.2878903255109214,False,0,0.3541398199770252,0.41526944079994194,0.34486068739169856,0.33133872073459186,0.3211295025480921,0.33746817088299474,0.3071769186732958,0.32232256649471985,0.2727446776895007,0.28789032551092475,29.15000009536743,30.600000381469727,0.3240492303717472,0.26837156335682055,0.11784480631399674
2020-03-11,2782.179931640625,2741.3798828125,52.19999980926514,50.39999961853027,52.19999980926514,0.006104999715874637,0.0655603059471872,12.396963942675246,38.6201171875,56.865398042231845,0.26140695359332844,0.14811428616779876,0.2614140078015277,0.14811672615484447,0.1136315237671871,False,0,0.27040070599669497,0.20746354260136632,0.25932239636968946,0.1486203511347613,0.24770030481221683,0.12744528320936876,0.2614069535933284,0.1481142861677813,0.22692419119271673,0.11363152376716965,55.97499966621399,60.04999852180481,0.16517172638372413,0.052623851521799096,0.8903983760178562
2020-03-13,2539.429931640625,2711.02001953125,78.0,76.0999984741211,78.0,0.031110603564598938,68.99890013247419,-8.475026958188682,171.02001953125,58.026851707959224,-0.3079630692150745,0.14741181197246275,-0.30796106855790767,0.14741381262962966,0.1230528180509383,False,0,-0.45051300831330127,0.19722028809908046,-0.18690269013755348,0.19386491950933685,-0.34865503555689115,0.13889884879619585,-0.3079630692150745,0.14741181197247002,-0.3323220631365989,0.12305281805094559,63.95000100135803,71.50000190734863,0.07147400051863187,-0.049679876813028476,-5.923149293398808
2020-03-16,2502.22998046875,2386.1298828125,94.30000114440918,90.70000076293945,94.30000114440918,0.01756634457644468,27.070844274422917,-14.99069740114904,113.8701171875,56.425568184120834,0.07954112555996291,0.24266951517949187,0.07953811105652835,0.2426665006760573,0.20449347766325943,False,0,-0.03870702071560605,0.20460738782021498,0.14204592783532716,0.2634091183389329,0.03981926992075442,0.20996294763724627,0.07954112555996291,0.24266951517948826,0.04136508804373048,0.20449347766325582,55.89999866485596,58.69999885559082,0.24824289283470558,0.18037438281842516,0.5255695192648773
2020-03-18,2398.030029296875,2398.10009765625,73.19999885559082,71.5,73.19999885559082,0.04096802852990766,-65.3260792323625,-1.9878497572433744,0.0,82.65820477943589,0.10756720964930629,-0.1563668833338271,0.10757167967476819,-0.1563624133083651,-0.17959091177875347,False,0,-0.25382722407211594,-0.24724345430642417,0.036451091884584876,-0.1462641775541026,0.06468424350995292,-0.15589083376961027,0.10756720964930629,-0.15636688333382412,0.08434318120437989,-0.1795909117787505,82.59999918937683,86.60000133514404,-0.1555717249872554,-0.23344059234342862,0.05820559005906034
2020-03-20,2450.6298828125,2304.919921875,51.64999961853027,49.599998474121094,51.64999961853027,-0.010953908001656187,74.42356371341265,36.73821607719083,145.080078125,106.80416201636356,-0.36798673636849716,-0.3565526903515299,-0.3679718713911607,-0.35653782537419343,-0.3962429354541399,False,0,-0.37347419032311374,-0.3820715687891002,-0.36973133095576366,-0.3783287094217503,-0.3475503790232269,-0.3561477574892135,-0.3679867363684977,-0.35655269035152964,-0.4076769814711077,-0.39624293545413963,107.17499696090817,112.54999697208405,-0.36373245699787016,-0.5074885307718032,-0.37083494454461174
2020-03-23,2243.2099609375,2237.39990234375,65.09999942779541,63.49999809265137,65.09999942779541,-0.0006423199354159692,-34.03662170903293,-17.87612075329941,2.60009765625,42.20658059907356,0.43722396793692847,0.07707063163629198,0.43722427504761047,0.07707093874697403,0.05249303794646932,False,0,0.44093671503612014,0.051664970221348416,0.5277510219147767,0.13847927710000502,0.41718756988209754,0.07174038022403265,0.43722396793692847,0.07707063163629295,0.4126463742471058,0.0524930379464703,42.799999952316284,44.60000133514404,0.06795512689806377,0.015727742138362515,-0.593419353242723
2020-03-25,2462.4599609375,2475.56005859375,65.1500015258789,63.60000228881836,65.1500015258789,0.013359549690141748,-44.378407992894154,22.386499706891087,10.56005859375,79.33949246545754,0.15673882885756377,0.12581747621381767,0.15672558199657796,0.1258204899644144,0.10202623752221371,False,0,0.061857349413731104,0.05695369743022904,0.11762621182750906,0.11272255984400699,0.16419067935101786,0.1592870273675158,0.15673882885756388,0.125817476213818,0.13294759016595992,0.10202623752221404,78.32500152662396,82.25,0.14138909425024393,0.05735229329542274,1.0144909388335748
2020-03-27,2540.35009765625,2541.469970703125,53.55000019073486,51.69999885559082,53.55000019073486,-0.013405942403419635,-40.893412339521646,19.67307475424031,0.0,63.15180279920733,0.2363508460529014,0.1880723083080466,0.23634574704520986,0.1880639819123654,0.15352513130422418,False,0,0.16106351693537693,0.20584869005163417,0.17777647375999103,0.22256164687624835,0.2935003453618882,0.21587646414640269,0.2363508460529014,0.1880723083080439,0.20180366904907898,0.15352513130422146,64.15000078082085,68.35000002384186,0.16943182319024785,0.05645328805269212,-0.9981979816135151
2020-03-30,2578.97998046875,2626.64990234375,42.89999961853027,41.60000038146973,42.89999961853027,0.029554464669915737,14.36801586599729,0.8963841716874041,46.64990234375,31.99346631737717,0.247508467020852,0.2751262838646354,0.24751334182144377,0.2751322905238591,0.24482327107628504,False,0,0.17144703517324306,0.2919936720216165,0.21791058180580566,0.2647588081187973,0.2436842061972825,0.27579275040319784,0.247508467020852,0.275126283864638,0.21720545423250168,0.24482327107628768,32.274999260902405,33.49999928474426,0.2685637443301681,0.20970595217737392,-0.28153294352523517
2020-03-31,2626.580078125,2584.590087890625,38.000000953674316,37.20000076293945,38.000000953674316,-0.006755358332167782,1.66499551921636,10.066416678631946,40.409912109375,50.24094955941618,-0.019603042573405408,-0.05722452296148316,-0.019596952914216814,-0.05724175107610137,-0.07827715903141749,False,0,0.052631602723181806,0.031815856205030836,-0.04969329876581913,-0.0705090452839701,0.036762462496444694,-0.007842859904929734,-0.0196030425734055,-0.057224522961492975,-0.04065567864333984,-0.07827715903142732,50.79999962449074,53.0,-0.07193636641001608,-0.15088374775091173,-0.5590500650745582
2020-04-01,2510.590087890625,2470.5,36.65000057220459,35.39999961853027,36.65000057220459,-0.023289646130380204,7.816735071422077,19.94910147329111,39.5,52.01833141931525,0.13551802363117685,0.1249869182718242,0.13547173157549924,0.12494317837931733,0.09088048077773263,False,0,0.2102300707376529,0.2061860262765006,0.1310603410590839,0.12701629659793162,0.16071115843949316,0.15666711397834088,0.13551802363117685,0.1249869182718182,0.10141158613708527,0.09088048077772662,52.19999923929572,53.70000000298023,0.12003008833610394,0.044995936237224234,-0.18166781998046844
2020-04-03,2503.10009765625,2488.64990234375,33.90000057220459,32.80000114440918,33.90000057220459,0.017766024804622527,-6.124466705217451,-1.255261471470528,11.35009765625,23.981458245913416,0.48452613373124076,0.2555540032032883,0.48453826550599705,0.2555264497807018,0.22310564304906086,False,0,0.664011372973945,0.40585929158352874,0.5377088116532737,0.3177082033928589,0.5163423062832199,0.28108110877080456,0.48452613373124076,0.25555400320328664,0.45207777357701334,0.22310564304905917,24.45000034570694,25.500000715255737,0.24173270255771565,0.17831088069771714,-0.4685420997935239
2020-04-06,2599.989990234375,2663.679931640625,29.050000190734863,28.100000381469727,29.050000190734863,0.05635763101524072,39.47520033783467,13.902739726304384,63.679931640625,37.649449206280806,0.1667906663040186,0.18255733824228546,0.1668004621871433,0.18256725571269655,0.1498551075012293,False,0,0.09948668028861565,0.09468669957466445,0.17578937942546866,0.1709893987115175,0.19869181491049584,0.19389183419654477,0.16679066630401834,0.18255733824228507,0.13408843556296218,0.14985510750122893,37.74999924004078,39.54999923706055,0.17909606343678502,0.08443169895385526,-0.10055003375997273
2020-04-08,2696.02001953125,2749.97998046875,30.850000381469727,29.800000190734863,30.850000381469727,-0.022086577753943182,16.906081799672975,12.22790120698548,49.97998046875,45.37073696270595,-0.07208746386087886,-0.0743220533516735,-0.07210465190257248,-0.0743376468260669,-0.10835771551541057,False,0,0.22042377761984533,0.2142388401896482,-0.01480063363954982,-0.02098557106974695,-0.04158619685506964,-0.04777113428526677,-0.07208746386087886,-0.07432205335165899,-0.10612312602461593,-0.10835771551539605,45.4499988630414,47.39999848604202,-0.07689132075379199,-0.17413604609056885,-0.0792619003354531
2020-04-09,2800.840087890625,2789.820068359375,34.59999942779541,33.79999923706055,34.59999942779541,-0.021881026909932544,-10.441947231053247,-9.951432274126688,10.179931640625,22.297126586241802,0.4039919302683006,0.06796071116515465,0.403990778831042,0.06792572173953,0.04483931798697457,False,0,0.49870026040546206,0.16698984170645845,0.3825158989133506,0.0446396357150996,0.38167716530723517,0.04626723990868309,0.40399193026830055,0.06796071116516117,0.3808705370901205,0.04483931798698109,21.699999809265137,22.59999942779541,0.08521871078514806,0.03608576750829163,0.5971267769766655
2020-04-13,2733.800048828125,2761.6298828125,30.65000009536743,29.800000190734863,30.65000009536743,0.031032560642959783,6.9520470889863555,1.702069086513391,26.6298828125,21.681921272959357,0.3579825232533087,0.34812880508063015,0.357985451283979,0.34813783345182825,0.32039634498314906,False,0,0.31239963764109885,0.263395082089356,0.3706375979683201,0.3567061862545651,0.35031192851008425,0.3433951455639269,0.3579825232533087,0.3481288050806014,0.33025006315582767,0.32039634498312036,22.500000208616257,23.80000001192093,0.32143781215692874,0.251291002980827,-0.8180789356568994
2020-04-15,2774.340087890625,2783.360107421875,29.0,28.399999618530273,29.0,0.04287937513451645,-7.508812070862716,-5.632447771260409,8.360107421875,15.501442463324054,0.4527958795607684,0.2712451643246737,0.45284769602396446,0.2713493520730862,0.2505554959981314,False,0,0.19655424973060345,0.005127724863825733,0.39954174524066094,0.22639068957287745,0.47058694773706894,0.29012570438968777,0.4527958795607685,0.2712451643246777,0.4321062112342262,0.2505554959981354,15.999999642372131,16.649999618530273,0.2540535374609469,0.21095007685308934,-0.4985571790480776
2020-04-17,2840.06005859375,2874.56005859375,27.40000009536743,26.800000190734863,27.40000009536743,-0.04678147541134847,6.996192392008016,-3.29407716925652,29.56005859375,12.856500991080111,0.17650123637930576,0.4105628429151999,0.1765009628237188,0.41056138305804374,0.3886650362530017,False,0,0.3220776212578181,0.5307846369951734,0.22153148318776317,0.43023849892511856,0.18434221314916746,0.39304922888652283,0.17650123637930573,0.4105628429151957,0.15460342971710753,0.3886650362529975,13.150000214576721,13.700000047683716,0.39985119245990547,0.3578803992578282,-0.2934992234966103
2020-04-20,2858.43994140625,2823.159912109375,23.65000009536743,23.199999809265137,23.65000009536743,0.027458229710732418,6.003796528602422,-0.33602561492780936,31.840087890625,25.592104772980463,-0.09244360498262315,-0.0963268618754501,-0.09240762260960537,-0.09627941045667092,-0.11535435803983453,False,0,-0.1357287629281592,-0.18359953801970885,-0.19605678858340955,-0.19191821255892677,-0.047613095339506514,-0.06427825976143672,-0.09244360498262304,-0.09632686187544282,-0.11147110114700745,-0.11535435803982724,25.25000038743019,26.600000381469727,-0.08186156021918148,-0.15797150833264534,0.3421043855502717
2020-04-22,2782.449951171875,2799.31005859375,24.40000009536743,23.800000190734863,24.40000009536743,0.0036493615828514514,0.37581664488097655,6.688029846208559,14.31005859375,21.839294395502876,0.42892451252430247,0.3790465372919844,0.42896574031793094,0.3790858983774973,0.3544563773621701,False,0,0.39549180564140957,0.37257110496755763,0.48708956559333805,0.4165597756033464,0.43524570373142074,0.38375954946788493,0.4289245125243023,0.37904653729198495,0.4043343525944881,0.3544563773621707,23.625,26.94999998807907,0.30586188165601347,0.14500123094409656,-1.7857056044971245
