date,10:00 hold+flat | mid,10:00 hold+flat | crossed,10:00 hold+flip | mid,10:00 hold+flip | crossed,10:00 (a) hold uncond | mid,10:00 (a) hold uncond | crossed,10:00 (b) close uncond | mid,10:00 (b) close uncond | crossed,11:00 hold+flat | mid,11:00 hold+flat | crossed,11:00 hold+flip | mid,11:00 hold+flip | crossed,11:00 (a) hold uncond | mid,11:00 (a) hold uncond | crossed,11:00 (b) close uncond | mid,11:00 (b) close uncond | crossed,12:00 hold+flat | mid,12:00 hold+flat | crossed,12:00 hold+flip | mid,12:00 hold+flip | crossed,12:00 (a) hold uncond | mid,12:00 (a) hold uncond | crossed,12:00 (b) close uncond | mid,12:00 (b) close uncond | crossed,13:00 hold+flat | mid,13:00 hold+flat | crossed,13:00 hold+flip | mid,13:00 hold+flip | crossed,13:00 (a) hold uncond | mid,13:00 (a) hold uncond | crossed,13:00 (b) close uncond | mid,13:00 (b) close uncond | crossed,14:00 hold+flat | mid,14:00 hold+flat | crossed,14:00 hold+flip | mid,14:00 hold+flip | crossed,14:00 (a) hold uncond | mid,14:00 (a) hold uncond | crossed,14:00 (b) close uncond | mid,14:00 (b) close uncond | crossed,15:00 hold+flat | mid,15:00 hold+flat | crossed,15:00 hold+flip | mid,15:00 hold+flip | crossed,15:00 (a) hold uncond | mid,15:00 (a) hold uncond | crossed,15:00 (b) close uncond | mid,15:00 (b) close uncond | crossed,(c) close sign(s) | mid,(c) close sign(s) | crossed,(d) close always short | mid,(d) close always short | crossed
2020-01-27,11.579883098602295,11.1298828125,11.579883098602295,11.1298828125,11.579883098602295,11.1298828125,13.250000298023224,12.600000023841858,13.429883003234863,13.029882907867432,13.429883003234863,13.029882907867432,13.429883003234863,13.029882907867432,9.525000095367432,8.850000023841858,11.1298828125,10.829883098602295,11.1298828125,10.829883098602295,11.1298828125,10.829883098602295,7.224999904632568,6.650000214576721,3.829882860183716,3.5298829078674316,3.829882860183716,3.5298829078674316,3.829882860183716,3.5298829078674316,5.500000059604645,5.0000001192092896,1.729882836341858,1.4298830032348633,1.729882836341858,1.4298830032348633,1.729882836341858,1.4298830032348633,3.400000035762787,2.900000214576721,5.329882979393005,5.079882860183716,5.329882979393005,5.079882860183716,5.329882979393005,5.079882860183716,1.4250000715255737,0.8999999761581421,-1.6701172590255737,-1.8701171875,-1.6701172590255737,-1.8701171875
2020-01-29,11.050000190734863,10.450000524520874,13.450097918510437,12.600098133087158,8.649902582168579,8.29990291595459,11.050000190734863,10.450000524520874,5.774999707937241,5.099999785423279,8.175097435712814,7.250097393989563,-0.7000977993011475,-1.10009765625,5.774999707937241,5.099999785423279,4.175000041723251,3.599999785423279,6.575097769498825,5.750097393989563,-2.3000974655151367,-2.60009765625,4.175000041723251,3.599999785423279,3.8749997317790985,3.2999995946884155,6.275097459554672,5.4500972032547,-2.6000977754592896,-2.9000978469848633,3.8749997317790985,3.2999995946884155,2.4749999940395355,1.1999996900558472,4.875097721815109,3.3500972986221313,-4.0000975131988525,-5.000097751617432,2.4749999940395355,1.1999996900558472,-0.07500013709068298,-0.6500002145767212,2.3250975906848907,1.500097393989563,-6.550097644329071,-6.85009765625,-0.07500013709068298,-0.6500002145767212,2.4000977277755737,2.150097608566284,-2.4000977277755737,-2.650097608566284
2020-01-31,-25.929980516433716,-26.579980850219727,-25.929980516433716,-26.579980850219727,-25.929980516433716,-26.579980850219727,-28.52499928511679,-31.150000382214785,-4.129980564117432,-4.47998046875,-4.129980564117432,-4.47998046875,-4.129980564117432,-4.47998046875,-8.249999906867743,-9.200000002980232,-6.679980516433716,-7.079980373382568,-6.679980516433716,-7.079980373382568,-6.679980516433716,-7.079980373382568,-10.799999859184027,-11.7999999076128,9.77001953125,9.420019626617432,9.77001953125,9.420019626617432,9.77001953125,9.420019626617432,3.3499999940395355,2.4000000953674316,6.570019721984863,6.220019817352295,6.570019721984863,6.220019817352295,6.570019721984863,6.220019817352295,0.1500001847743988,-0.7999997138977051,4.970019578933716,4.620019435882568,4.970019578933716,4.620019435882568,4.970019578933716,4.620019435882568,-1.4499999582767487,-2.4000000953674316,7.329980373382568,6.879980564117432,7.329980373382568,6.879980564117432
2020-02-03,11.12500011920929,9.350000262260437,14.430078268051147,12.48007845878601,7.819921970367432,6.219922065734863,11.12500011920929,9.350000262260437,9.024999976158142,8.550000071525574,12.330078125,11.680078268051147,5.719921827316284,5.419921875,9.024999976158142,8.550000071525574,3.100000135600567,2.400000274181366,6.405078284442425,5.53007847070694,10.400000095367432,10.200000286102295,3.100000135600567,2.400000274181366,3.7749998569488525,3.2999998331069946,7.0800780057907104,6.430078029632568,0.46992170810699463,0.1699216365814209,3.7749998569488525,3.2999998331069946,2.3999999463558197,1.9999998211860657,5.705078095197678,5.130078017711639,5.219921827316284,5.019921779632568,2.3999999463558197,1.9999998211860657,0.7750000059604645,0.40000003576278687,4.080078154802322,3.5300782322883606,3.594921886920929,3.4199219942092896,0.7750000059604645,0.40000003576278687,3.305078148841858,3.1300781965255737,-3.305078148841858,-3.480078101158142
2020-02-05,4.575000062584877,4.000000417232513,1.775000050663948,1.0000004172325134,6.110058665275574,5.810058832168579,4.575000062584877,4.000000417232513,-1.8500002417713404,-2.6500004827976227,-4.650000253692269,-5.650000482797623,-1.1399414539337158,-1.389941692352295,-1.8500002417713404,-2.6500004827976227,0.07499994337558746,-0.4499998688697815,-2.7250000685453415,-3.4499998688697815,1.6100585460662842,1.3600585460662842,0.07499994337558746,-0.4499998688697815,-1.1249999850988388,-1.6499999165534973,-3.9249999970197678,-4.649999916553497,0.4100586175918579,0.16005849838256836,-1.1249999850988388,-1.6499999165534973,-2.0750000327825546,-2.54999977350235,-4.875000044703484,-5.54999977350235,-0.5399414300918579,-0.7399413585662842,-2.0750000327825546,-2.54999977350235,0.42500001192092896,0.04999995231628418,-2.375,-2.950000047683716,3.225000023841858,3.049999952316284,0.42500001192092896,0.04999995231628418,-2.800000011920929,-3.0,2.800000011920929,2.600000023841858
2020-02-07,12.299999713897705,11.799999713897705,12.299999713897705,11.799999713897705,12.299999713897705,11.799999713897705,9.324999690055847,8.59999966621399,6.4599608182907104,6.1099607944488525,6.4599608182907104,6.1099607944488525,6.4599608182907104,6.1099607944488525,4.999999895691872,4.39999994635582,-1.1150391101837158,-1.3400392532348633,-1.1150391101837158,-1.3400392532348633,-1.1150391101837158,-1.3400392532348633,-0.9999999552965164,-1.8000001013278961,-2.0400390625,-2.240039110183716,-2.0400390625,-2.240039110183716,-2.0400390625,-2.240039110183716,-1.9249999076128006,-2.6999999582767487,6.899999976158142,6.599999904632568,6.899999976158142,6.599999904632568,6.899999976158142,6.599999904632568,3.924999952316284,3.3999998569488525,4.9499998688697815,4.699999928474426,4.9499998688697815,4.699999928474426,4.9499998688697815,4.699999928474426,1.9749998450279236,1.4999998807907104,2.9749999046325684,2.75,2.9749999046325684,2.75
2020-02-10,-2.525000000372529,-3.249999810010195,-2.284912073984742,-3.1099119670689106,-7.840087890625,-8.090087890625,-2.525000000372529,-3.249999810010195,0.6249998770654202,-0.05000010132789612,0.865087803453207,0.09008774161338806,-4.3400880098342896,-4.590087890625,0.6249998770654202,-0.05000010132789612,-0.7749999798834324,-1.4000000059604645,-0.5349120534956455,-1.2599121630191803,-5.740087866783142,-5.940087795257568,-0.7749999798834324,-1.4000000059604645,-2.0000000037252903,-2.700000077486038,-1.7599120773375034,-2.559912234544754,-6.965087890625,-7.240087866783142,-2.0000000037252903,-2.700000077486038,-3.075000051409006,-3.7000001966953278,-2.8349121250212193,-3.5599123537540436,-8.040087938308716,-8.240087985992432,-3.075000051409006,-3.7000001966953278,-0.6750000864267349,-1.0499999821186066,-0.43491216003894806,-0.9099121391773224,-4.390087902545929,-4.540087819099426,-0.6750000864267349,-1.0499999821186066,0.24008792638778687,0.14008784294128418,-0.24008792638778687,-0.3400878310203552
2020-02-12,5.500000059604645,4.950000107288361,3.9250000715255737,3.2500001192092896,7.075000047683716,6.650000095367432,5.500000059604645,4.950000107288361,3.5249999314546585,3.049999862909317,1.9499999433755875,1.349999874830246,2.575048804283142,2.350048780441284,3.5249999314546585,3.049999862909317,3.5500000715255737,3.2000001072883606,1.9750000834465027,1.5000001192092896,5.125000059604645,4.900000095367432,3.5500000715255737,3.2000001072883606,2.949999988079071,2.6499999165534973,1.375,0.9499999284744263,4.524999976158142,4.349999904632568,2.949999988079071,2.6499999165534973,2.1500000655651093,1.8500000834465027,0.5750000774860382,0.15000009536743164,3.7250000536441803,3.5500000715255737,2.1500000655651093,1.8500000834465027,0.8749999701976776,0.6499999761581421,-0.7000000178813934,-1.050000011920929,2.4499999582767487,2.349999964237213,0.8749999701976776,0.6499999761581421,-1.574999988079071,-1.699999988079071,1.574999988079071,1.449999988079071
2020-02-14,3.9400877952575684,3.4400877952575684,3.9400877952575684,3.4400877952575684,3.9400877952575684,3.4400877952575684,6.774999916553497,6.099999904632568,6.440087914466858,6.240087985992432,6.440087914466858,6.240087985992432,6.440087914466858,6.240087985992432,2.5500000454485416,2.100000187754631,4.815087735652924,4.5900877714157104,4.815087735652924,4.5900877714157104,4.815087735652924,4.5900877714157104,0.9249998666346073,0.44999997317790985,0.590087890625,0.3900878429412842,0.590087890625,0.3900878429412842,0.590087890625,0.3900878429412842,3.425000011920929,3.049999952316284,-4.584912180900574,-4.7599122524261475,-4.584912180900574,-4.7599122524261475,-4.584912180900574,-4.7599122524261475,1.7499999552965164,1.3999998569488525,-1.7849120497703552,-1.9599120616912842,-1.7849120497703552,-1.9599120616912842,-1.7849120497703552,-1.9599120616912842,1.0500000715255737,0.7000000476837158,-2.834912121295929,-3.009912133216858,-2.834912121295929,-3.009912133216858
2020-02-18,6.774999976158142,6.29999977350235,5.049999952316284,4.399999737739563,8.5,8.199999809265137,6.774999976158142,6.29999977350235,4.149999961256981,3.7500000596046448,2.424999937415123,1.850000023841858,7.409960865974426,7.2099609375,4.149999961256981,3.7500000596046448,-4.19999990798533,-5.050000101327896,-5.9249999318271875,-6.950000137090683,-2.1900391578674316,-2.490039348602295,-4.19999990798533,-5.050000101327896,-1.9250001572072506,-2.700000122189522,-3.6500001810491085,-4.600000157952309,0.3349608778953552,0.10996091365814209,-1.9250001572072506,-2.700000122189522,0.549999937415123,0.19999998807907104,-1.175000086426735,-1.7000000476837158,3.8099608421325684,3.6599608659744263,0.549999937415123,0.19999998807907104,0.7749999761581421,0.3999999165534973,-0.9500000476837158,-1.5000001192092896,2.5,2.299999952316284,0.7749999761581421,0.3999999165534973,-1.725000023841858,-1.9000000357627869,1.725000023841858,1.550000011920929
2020-02-19,2.1250003315508366,1.2500002831220627,0.4500003196299076,-0.5499996691942215,5.8250977993011475,5.500097751617432,2.1250003315508366,1.2500002831220627,3.499999985098839,3.200000047683716,1.8249999731779099,1.4000000953674316,5.174999952316284,5.0,3.499999985098839,3.200000047683716,3.499999925494194,3.1999999284744263,1.824999913573265,1.399999976158142,5.174999892711639,4.9999998807907104,3.499999925494194,3.1999999284744263,1.6749999560415745,1.4000000208616257,-5.587935447692871e-08,-0.3999999314546585,-0.15009769797325134,-0.2500976324081421,1.6749999560415745,1.4000000208616257,2.124999985098839,1.7999999523162842,0.44999997317790985,0.0,3.799999952316284,3.5999999046325684,2.124999985098839,1.7999999523162842,-0.050000037997961044,-0.3500000387430191,-1.72500004991889,-2.1499999910593033,-1.8750976920127869,-2.000097692012787,-0.050000037997961044,-0.3500000387430191,-1.675000011920929,-1.7999999523162842,1.675000011920929,1.5499999821186066
2020-02-21,13.450000047683716,12.75,13.450000047683716,12.75,13.450000047683716,12.75,7.175000138580799,5.900000378489494,10.399999856948853,10.049999713897705,10.399999856948853,10.049999713897705,10.399999856948853,10.049999713897705,4.124999947845936,3.2000000923871994,2.0999999046325684,1.75,2.0999999046325684,1.75,2.0999999046325684,1.75,-3.4750000964850187,-4.400000192224979,6.75,6.449999809265137,6.75,6.449999809265137,6.75,6.449999809265137,0.4750000908970833,-0.39999981224536896,6.299999952316284,5.949999809265137,6.299999952316284,5.949999809265137,6.299999952316284,5.949999809265137,4.099999904632568,3.4499998092651367,6.424999833106995,6.099999904632568,6.424999833106995,6.099999904632568,6.424999833106995,6.099999904632568,0.8499999642372131,0.25,2.200000047683716,1.9000000953674316,2.200000047683716,1.9000000953674316
2020-02-24,0.139892578125,-0.4101076126098633,0.139892578125,-0.4101076126098633,0.139892578125,-0.4101076126098633,13.900000095367432,12.900000214576721,-1.7101078033447266,-2.2101078033447266,-1.7101078033447266,-2.2101078033447266,-1.7101078033447266,-2.2101078033447266,9.174999833106995,8.299999833106995,7.589892864227295,7.189892768859863,7.589892864227295,7.189892768859863,7.589892864227295,7.189892768859863,7.425000309944153,6.549999952316284,16.200000286102295,15.700000286102295,16.200000286102295,15.700000286102295,16.200000286102295,15.700000286102295,1.1250002682209015,-0.10000014305114746,9.189892768859863,8.689892768859863,9.189892768859863,8.689892768859863,9.189892768859863,8.689892768859863,1.5500001907348633,0.6000000238418579,-10.010107517242432,-10.410107612609863,-10.010107517242432,-10.410107612609863,-10.010107517242432,-10.410107612609863,0.8750001192092896,0.10000002384185791,-6.110107183456421,-6.510107517242432,-6.110107183456421,-6.510107517242432
2020-02-26,-5.6601080894470215,-6.610108375549316,-5.6601080894470215,-6.610108375549316,-5.6601080894470215,-6.610108375549316,-0.025001052767038345,-3.150000959634781,-29.160107135772705,-29.810107231140137,-29.160107135772705,-29.810107231140137,-29.160107135772705,-29.810107231140137,-23.224999332800508,-26.04999904707074,-14.210107803344727,-14.710107803344727,-14.210107803344727,-14.710107803344727,-14.210107803344727,-14.710107803344727,-8.575000766664743,-11.250000387430191,-6.010107040405273,-6.610107421875,-6.010107040405273,-6.610107421875,-6.010107040405273,-6.610107421875,-0.999999612569809,-3.8499996066093445,23.160107612609863,22.410107612609863,23.160107612609863,22.410107612609863,23.160107612609863,22.410107612609863,10.450000047683716,9.099999904632568,15.25,14.5,15.25,14.5,15.25,14.5,2.9999996423721313,1.5999994277954102,7.939892292022705,7.289892673492432,7.939892292022705,7.289892673492432
2020-02-28,3.280029296875,-4.019969940185547,3.280029296875,-4.019969940185547,3.280029296875,-4.019969940185547,48.00000047683716,35.60000133514404,4.780029296875,2.980030059814453,4.780029296875,2.980030059814453,4.780029296875,2.980030059814453,31.300000190734863,27.80000114440918,19.380029678344727,17.980030059814453,19.380029678344727,17.980030059814453,19.380029678344727,17.980030059814453,20.300000071525574,16.000000953674316,33.43002891540527,31.680028915405273,33.43002891540527,31.680028915405273,33.43002891540527,31.680028915405273,-11.450000405311584,-17.95000195503235,-12.469970703125,-13.719970703125,-12.469970703125,-13.719970703125,-12.469970703125,-13.719970703125,8.15000057220459,5.300000190734863,-0.5699706077575684,-2.4199705123901367,-0.5699706077575684,-2.4199705123901367,-0.5699706077575684,-2.4199705123901367,0.3499997854232788,-4.399999618530273,-36.86997127532959,-38.61997032165527,-36.86997127532959,-38.61997032165527
2020-03-02,-14.175000192597508,-23.900002673268318,26.40498018078506,15.729977890849113,-70.72998142242432,-78.02998161315918,-14.175000192597508,-23.900002673268318,-1.9000007659196854,-6.450001537799835,38.67997960746288,33.179979026317596,-57.62998008728027,-59.72998046875,-1.9000007659196854,-6.450001537799835,17.700000047683716,15.90000057220459,58.279980421066284,55.52998113632202,-18.22998046875,-19.129980087280273,17.700000047683716,15.90000057220459,12.499999761581421,10.800000190734863,53.07998013496399,50.429980754852295,-23.429980754852295,-24.22998046875,12.499999761581421,10.800000190734863,8.750000476837158,7.100000381469727,49.32998085021973,46.72998094558716,-35.67998027801514,-36.42998027801514,8.750000476837158,7.100000381469727,-7.125,-10.34999966621399,33.45498037338257,29.279980897903442,-61.22998046875,-62.32998085021973,-7.125,-10.34999966621399,40.57998037338257,39.62998056411743,-40.57998037338257,-41.52998065948486
2020-03-04,-40.870118141174316,-46.42011833190918,-40.870118141174316,-46.42011833190918,-40.870118141174316,-46.42011833190918,-20.75000057555735,-29.450001150369644,-40.82011795043945,-41.82011795043945,-40.82011795043945,-41.82011795043945,-40.82011795043945,-41.82011795043945,-21.000001529231668,-25.55000153183937,-44.37011766433716,-45.22011756896973,-44.37011766433716,-45.22011756896973,-44.37011766433716,-45.22011756896973,-24.624999715015292,-28.99999962002039,-25.72011709213257,-26.6201171875,-25.72011709213257,-26.6201171875,-25.72011709213257,-26.6201171875,-7.075000673532486,-11.500001549720764,-18.02011728286743,-18.720117568969727,-18.02011728286743,-18.720117568969727,-18.02011728286743,-18.720117568969727,-1.7499993443489075,-3.0999996662139893,-17.220117568969727,-18.02011775970459,-17.220117568969727,-18.02011775970459,-17.220117568969727,-18.02011775970459,-2.200000762939453,-3.6500009298324585,-2.6201171875,-3.420116901397705,-2.6201171875,-3.420116901397705
