sample,window,model,clock,QLIKE,d_vs_P,ci_lo,ci_hi,bias
long,1000,D,10:00,0.13713754840891348,-0.0018121072117514112,-0.0037241511219515537,0.0002487213545594786,0.9005916131275307
long,1000,D,10:30,0.11314216753972822,0.0011569326810953941,-0.00011146926955279099,0.0024723087713879096,0.8876383696287765
long,1000,D,11:00,0.11381981241432317,0.00017185651926459626,-0.0016373824333469262,0.0016929116064360323,0.9273881332449716
long,1000,D,11:30,0.11599204993878096,-0.00035363569556184205,-0.0011635423149776358,0.0004586199604314541,0.9625832105967047
long,1000,D,12:00,0.13551670483883674,-0.0008231511809066855,-0.0014725956250326978,-0.0001555748828648018,0.9711208639482102
long,1000,D,12:30,0.14361129520305568,-0.0008874941357051153,-0.001729877937398372,8.673952331915548e-05,0.9912301584491643
long,1000,D,13:00,0.1689867716863137,6.0863172115066966e-05,-0.001706124123270155,0.002395952346507909,0.999674149700792
long,1000,D,13:30,0.13495868650208562,-0.0047730040003990705,-0.006726463076569743,-0.0024773349575022813,0.9758192341026845
long,1000,D,14:00,0.39138890306346613,0.011322737379504618,0.005771559975286957,0.0171565488777867,1.018854395443125
long,1000,D,14:30,0.13999710236301988,-0.0053815403540182875,-0.007272966982283478,-0.0035435366617713256,1.0358165069056071
long,1000,D,15:00,0.11070691246809143,-0.006798614498773915,-0.00859565725684191,-0.0049373066143831405,1.0284682365891347
long,1000,D,15:30,0.11624013268894423,-0.01031972697497578,-0.016191865231658477,-0.005124235409609787,1.0228750897383339
long,1000,C,10:00,0.1308384303314289,-0.008111225289235994,-0.010996194689215429,-0.005280745679115203,0.9841542850336189
long,1000,C,10:30,0.11138641212275358,-0.0005988227358792472,-0.0020788388174720306,0.0008721707777629085,0.9357363641854037
long,1000,C,11:00,0.11261573672104445,-0.0010322191740140976,-0.00319094868424448,0.0007538178148240565,0.9567670077362185
long,1000,C,11:30,0.11640437953945663,5.869390511384767e-05,-0.0012217568977594333,0.001346025423862076,0.9447710454229119
long,1000,C,12:00,0.1355370079801,-0.0008028480396434557,-0.0021880584882857843,0.0006500547941182547,0.9646409952207918
long,1000,C,12:30,0.14510536550786005,0.0006065761690992667,-0.0015139144647939565,0.00310931788713462,0.9501577777893067
long,1000,C,13:00,0.17086811426468454,0.0019422057504859419,-0.0019019056460729212,0.00744565675820611,0.9839658360253437
long,1000,C,13:30,0.13551922306765288,-0.004212467434831827,-0.006788357118462349,-0.0014445495971808584,0.9802303854376488
long,1000,C,14:00,0.3803897505642786,0.00032358488031705625,-0.010906637856396593,0.012822277119129222,1.074160950768852
long,1000,C,14:30,0.1389759615360489,-0.006402681180989263,-0.009079279527865849,-0.003877914959122134,0.9978352485427541
long,1000,C,15:00,0.10983340400446742,-0.00767212296239791,-0.009545731791213125,-0.005808541986175257,0.9435553648713789
long,1000,C,15:30,0.110446895239755,-0.016112964424165044,-0.022784452875591343,-0.010368208829914976,0.9573346992010295
long,1000,S10,10:00,0.13085352064029968,-0.008096134980365216,-0.010825958742386548,-0.0053929723932763,0.9857246039956824
long,1000,S10,10:30,0.11106898931635249,-0.000916245542280347,-0.0022955055891129236,0.0004858023053263931,0.9389293901020366
long,1000,S10,11:00,0.11231002580665111,-0.001337930088407448,-0.003783383075977296,0.0005146883102767219,0.9576732434318805
long,1000,S10,11:30,0.11614249343989974,-0.00020319219444304355,-0.0012928320133854697,0.0009411292506264,0.94637813967447
long,1000,S10,12:00,0.13532323662069282,-0.001016619399050606,-0.002193294419411703,0.00019564026424009028,0.9656214753011315
long,1000,S10,12:30,0.14455826190992385,5.947257116308489e-05,-0.0017001390610942306,0.0021341292096513876,0.9519333371638475
long,1000,S10,13:00,0.16991288527408271,0.0009869767598840755,-0.0022029926338434256,0.005319913718236767,0.9865151138207716
long,1000,S10,13:30,0.13531952297700284,-0.004412167525481851,-0.006945481375024384,-0.0016775746582064972,0.9821226128126287
long,1000,S10,14:00,0.37895611742335145,-0.0011100482606101196,-0.011549607571581511,0.010499609067916055,1.0746128853444172
long,1000,S10,14:30,0.1387299246381692,-0.006648718078868972,-0.009261501519016738,-0.004138454786535547,0.9977740275974812
long,1000,S10,15:00,0.10945009194580306,-0.008055435021062297,-0.009858024031611297,-0.006256645391806117,0.941912372602302
long,1000,S10,15:30,0.11024190883135693,-0.016317950832563103,-0.022777919947527366,-0.01072414333639506,0.962600666638814
long,1000,S30,10:00,0.1310256310274134,-0.007924024593251484,-0.010494692302035251,-0.005331620992061332,0.985153259650824
long,1000,S30,10:30,0.11094508511800298,-0.0010401497406298595,-0.0023531157827813786,0.00030689108690207386,0.942112729154379
long,1000,S30,11:00,0.11216519486569804,-0.0014827610293605344,-0.004045388709938214,0.00035225409310508016,0.9597856919218009
long,1000,S30,11:30,0.11603825142827355,-0.0003074342060692473,-0.0012587377543330223,0.0007336110914205224,0.9482105787123756
long,1000,S30,12:00,0.13532686905111715,-0.0010129869686262812,-0.002028409863352819,3.6535585879957737e-05,0.9661631291078492
long,1000,S30,12:30,0.14430136185220482,-0.00019742748655597668,-0.0016713137365732872,0.0015024086339248492,0.9531075021369756
long,1000,S30,13:00,0.16949398445441285,0.0005680759402142372,-0.002321225376233975,0.004311984650395247,0.9871631684545016
long,1000,S30,13:30,0.13536383412863254,-0.004367856373852138,-0.0067909898094365125,-0.0016271532738332448,0.9816866875615985
long,1000,S30,14:00,0.37796693799687214,-0.0020992276870894235,-0.012011294909825429,0.008388362036180002,1.0729201348765474
long,1000,S30,14:30,0.1386684463741333,-0.0067101963429048485,-0.009333858739880975,-0.0042602713685143435,0.9965650283976064
long,1000,S30,15:00,0.10930312817439973,-0.008202398792465636,-0.00994366547118992,-0.006465952098973226,0.938587159687724
long,1000,S30,15:30,0.11014419536352206,-0.01641566430039798,-0.022675895107234084,-0.010914608566660463,0.9706510108190405
long,1000,S100,10:00,0.1315308541766481,-0.007418801444016812,-0.009808444175221899,-0.005014866867534046,0.9824717402796732
long,1000,S100,10:30,0.1107851884203659,-0.0012000464382669323,-0.00242624581819978,2.962537106754645e-05,0.9483448914856942
long,1000,S100,11:00,0.11206285298503584,-0.0015851029100227285,-0.004111288541623458,0.00018099092957948152,0.965553909541876
long,1000,S100,11:30,0.11599916953322785,-0.0003465161011149477,-0.0011438636422178197,0.0005218893991290176,0.9513760297936452
long,1000,S100,12:00,0.1355269543179499,-0.0008129017017935149,-0.001606577251955988,-3.6704093610253144e-06,0.9656331506056224
long,1000,S100,12:30,0.14420259583845346,-0.0002961935003073213,-0.0014456829467808026,0.0009528326952865351,0.9544830739024577
long,1000,S100,13:00,0.1694271122673088,0.000501203753110193,-0.002100956665165214,0.0037369242250221055,0.9854148286213411
long,1000,S100,13:30,0.1356855037150889,-0.004046186787395802,-0.00629106558367845,-0.0014182557518620845,0.9774009472865307
long,1000,S100,14:00,0.3775794455391882,-0.0024867201447733417,-0.011209930776222909,0.006513710828864348,1.0662903147118794
long,1000,S100,14:30,0.13865175600689,-0.006726886710148173,-0.00929575440301601,-0.004266376909384366,0.9932980112064428
long,1000,S100,15:00,0.10934741950078736,-0.008158107466078007,-0.009807866569362288,-0.006422463528279754,0.9292108796503851
long,1000,S100,15:30,0.11010270561404793,-0.016457154049872084,-0.02244920507819712,-0.011074836280082443,0.9904914829098015
long,1000,S300,10:00,0.13236280949997623,-0.006586846120688659,-0.00882075734549107,-0.004350608794432183,0.9769685429203011
long,1000,S300,10:30,0.11062849396213299,-0.0013567408964998173,-0.002456332079688626,-0.00021304295191878163,0.9571119321028493
long,1000,S300,11:00,0.11205293292167616,-0.0015950229733823942,-0.003917117694113501,1.6188405613600468e-05,0.9749790771896572
long,1000,S300,11:30,0.11601921678979957,-0.0003264688445432127,-0.0009948959105526907,0.0003994654392823535,0.9541140471243197
long,1000,S300,12:00,0.13581840849166787,-0.0005214475280755544,-0.0011481429991086654,0.0001226078544424394,0.9628097720656937
long,1000,S300,12:30,0.14426607088648144,-0.00023271845227933893,-0.0011740290707750456,0.0007462307173777739,0.9561221532947446
long,1000,S300,13:00,0.16982161757556194,0.0008957090613633272,-0.0015007367462544052,0.003878941410355855,0.9812348740195246
long,1000,S300,13:30,0.13630100083403676,-0.0034306896684479665,-0.0055172345305650955,-0.0010835565870855768,0.9698363934234501
long,1000,S300,14:00,0.3787516845114211,-0.001314481172540416,-0.008537921499630305,0.005977148804639432,1.0532343339130465
long,1000,S300,14:30,0.13886902386942196,-0.006509618847616202,-0.008894757395636759,-0.0041771524234022915,0.9886816950705585
long,1000,S300,15:00,0.10977212978864215,-0.007733397178223221,-0.009322832549456322,-0.006076795774046417,0.9134421691695959
long,1000,S300,15:30,0.11038783919315108,-0.01617202047076894,-0.02180625233898517,-0.010969071223649242,1.0229247580783642
long,1000,S1000,10:00,0.13350392307862496,-0.0054457325420399156,-0.0074211899277764485,-0.0034627578156467406,0.9686782429706607
long,1000,S1000,10:30,0.1105364875873425,-0.001448747271290326,-0.0024834474165136523,-0.0003892180092344781,0.9663084092148604
long,1000,S1000,11:00,0.11215896370694961,-0.0014889921881089596,-0.003519235971261874,-7.082824014933395e-05,0.9864935108781304
long,1000,S1000,11:30,0.11608773496975613,-0.000257950664586672,-0.0007755584209762448,0.0003022999554940685,0.9546439185733342
long,1000,S1000,12:00,0.13605945822503124,-0.00028039779471217654,-0.0007769714185700823,0.00023619789117748492,0.9578441121225222
long,1000,S1000,12:30,0.1443636548406739,-0.00013513449808686922,-0.0009277735473709314,0.0006584898886661451,0.9579721534425707
long,1000,S1000,13:00,0.17022805410820205,0.0013021455940034608,-0.0009027409858347041,0.004101697488376457,0.9760611704037464
long,1000,S1000,13:30,0.13713129495694126,-0.0026003955455434435,-0.0043323237047543746,-0.0006278351117960965,0.9615269669369546
long,1000,S1000,14:00,0.3809948208907958,0.0009286552068342955,-0.00492989471765089,0.006759895442777745,1.0345075102958268
long,1000,S1000,14:30,0.1394705231456134,-0.005908119571424755,-0.007999106000251378,-0.0038134616255741114,0.984483249049424
long,1000,S1000,15:00,0.11065234169063086,-0.006853185276234488,-0.008384981142460174,-0.005285892769550452,0.8943361569502049
long,1000,S1000,15:30,0.1115300274636274,-0.015029832200292614,-0.020274072605219087,-0.010081512918491879,1.0684508846021656
long,1000,CP0,10:00,0.13076033290922012,-0.008189322711444761,-0.011189062021117671,-0.005244446061866184,0.9798593869433484
long,1000,CP0,10:30,0.11141272918611565,-0.0005725056725171686,-0.0020261611383574608,0.0010579892840310468,0.9368855643489762
long,1000,CP0,11:00,0.11292449236713305,-0.0007234635279255254,-0.0027596227990035736,0.0010286562381936456,0.949742214684978
long,1000,CP0,11:30,0.11779658499726091,0.0014508993629181249,-8.456516654166757e-06,0.0031715007463116816,0.942490836847871
long,1000,CP0,12:00,0.13685091765820243,0.0005110616384589908,-0.0012113302846006118,0.0023577137499522574,0.9625521762409336
long,1000,CP0,12:30,0.14661548739540972,0.002116698056648916,-0.000649876522978685,0.0054522943562394545,0.9452845738331107
long,1000,CP0,13:00,0.17125382829134925,0.0023279197771506285,-0.0030469513578085033,0.010106265651041918,0.9799619130637888
long,1000,CP0,13:30,0.13569734815956122,-0.004034342342923473,-0.006996552093789861,-0.0009999348618032439,0.980629108637127
long,1000,CP0,14:00,0.3757847490946461,-0.004281416589315429,-0.015148099394344324,0.008182668672681876,1.0687739319103082
long,1000,CP0,14:30,0.14157888941271835,-0.0037997533043198192,-0.0070874435546992645,-0.0006014213194583633,1.0085115956757769
long,1000,CP0,15:00,0.1105998097977168,-0.00690571716914855,-0.009334730894200675,-0.004798572764418975,0.9507228932670829
long,1000,CP0,15:30,0.10798137938388505,-0.018578480280034983,-0.025346338444259455,-0.01264123682322785,0.9609982298853216
long,1000,CP10,10:00,0.13060205592760832,-0.008347599693056571,-0.011334285166088125,-0.005361673331903261,0.9848840028615798
long,1000,CP10,10:30,0.11117569666672214,-0.0008095381919106607,-0.002369892277551694,0.0008504165803666656,0.939812405528824
long,1000,CP10,11:00,0.11288368105742791,-0.0007642748376306604,-0.002746259530219025,0.0008972225304505305,0.9530050289158938
long,1000,CP10,11:30,0.11762064467689357,0.0012749590425507626,-0.00017299480943782473,0.0029951940497124157,0.9458681573980258
long,1000,CP10,12:00,0.13657764482103935,0.0002377888012958958,-0.0014876030322053715,0.0020672558175837898,0.965283143114263
long,1000,CP10,12:30,0.14656867223099543,0.002069882892234637,-0.0008942813640430994,0.0057444424282307545,0.947622559714029
long,1000,CP10,13:00,0.17093196710449593,0.002006058590297304,-0.0033550197453706045,0.009476968938686964,0.982153215859868
long,1000,CP10,13:30,0.13558910604877583,-0.004142584453708859,-0.007080840116424644,-0.0011278139286427491,0.9831021106408524
long,1000,CP10,14:00,0.3779254365620723,-0.0021407291218892097,-0.013413558032825916,0.011030116092570718,1.0735118396645529
long,1000,CP10,14:30,0.1418840019993692,-0.0034946407176689536,-0.006672557439480338,-0.0002797072172214884,1.011942389970739
long,1000,CP10,15:00,0.11035060467414289,-0.007154922292722472,-0.009544596750363317,-0.004980181096250134,0.9533074745160063
long,1000,CP10,15:30,0.10807032449351353,-0.01848953517040651,-0.02521372302676933,-0.01260988186214866,0.9640459330583604
long,1000,CP30,10:00,0.1306785315882343,-0.008271124032430589,-0.01123878505584891,-0.005302853845328825,0.9930976404895933
long,1000,CP30,10:30,0.11108683785103929,-0.0008983970075935285,-0.002690994434664725,0.0008978377857530561,0.9452488341584975
long,1000,CP30,11:00,0.11321347631979982,-0.0004344795752587437,-0.0023106173835233204,0.00126655348714144,0.9576977845041039
long,1000,CP30,11:30,0.11781268460253007,0.0014669989681872807,-6.269428865180082e-05,0.0032820147532634986,0.9508388448044162
long,1000,CP30,12:00,0.1364856507669462,0.0001457947472027679,-0.0016554499956352969,0.002000227075153304,0.9693969829531713
long,1000,CP30,12:30,0.14679911166651707,0.0023003223277562944,-0.00097285031079713,0.006599943403133872,0.9514684935952303
long,1000,CP30,13:00,0.17056115256955787,0.0016352440553592392,-0.0035211033615623606,0.008666468499818539,0.9854293065357018
long,1000,CP30,13:30,0.13569873775561367,-0.004032952746871032,-0.007023831149200673,-0.0009539111790544785,0.986189384940269
long,1000,CP30,14:00,0.38130204937506873,0.0012358836911072018,-0.010883080379888126,0.01564311571190507,1.0797133037828297
long,1000,CP30,14:30,0.1428753778303474,-0.0025032648866907623,-0.005593444998422285,0.0009400932479546016,1.0172027612702905
long,1000,CP30,15:00,0.11040036526368689,-0.007105161703178462,-0.009555330087454489,-0.004884759715457022,0.9573363842067721
long,1000,CP30,15:30,0.10847595422538184,-0.018083905438538214,-0.024913640233076777,-0.012187073331271014,0.9691757337464573
long,1000,CP100,10:00,0.1322659132366371,-0.006683742384027777,-0.009886568880977152,-0.003532571492291388,1.0142892028610866
long,1000,CP100,10:30,0.1120597197694975,7.448491086466188e-05,-0.002379765631068133,0.0024303760306222865,0.9611756865866999
long,1000,CP100,11:00,0.11531760915114538,0.001669653256086804,-0.00030553491244222913,0.003584002027756797,0.9700387355812569
long,1000,CP100,11:30,0.11962555210163468,0.0032798664672918794,0.001254241181735015,0.005515431509516725,0.9634905652158143
long,1000,CP100,12:00,0.13755073904124393,0.0012108830215005102,-0.0009042253660283429,0.003436204583379578,0.979545854446903
long,1000,CP100,12:30,0.1484991295027062,0.004000340163945402,-0.0002765339867508218,0.00977792657285058,0.9616279866556424
long,1000,CP100,13:00,0.17063076318720935,0.0017048546730107491,-0.003386655969166583,0.00804207747571765,0.9935582260653937
long,1000,CP100,13:30,0.13708821512713149,-0.0026434753753532053,-0.0059841527078848804,0.0008632064630055107,0.9929666137332137
long,1000,CP100,14:00,0.3891753897694175,0.009109224085456008,-0.005097034349315556,0.027159366565391294,1.0917832290568121
long,1000,CP100,14:30,0.14777780591153436,0.002399163194496179,-0.0015973899943298796,0.0070623854646597204,1.0295123357278113
long,1000,CP100,15:00,0.11200942634933965,-0.005496100617525701,-0.00824140670572646,-0.0027594429801333195,0.9666613428008668
long,1000,CP100,15:30,0.11037592780532156,-0.016183931858598465,-0.02325171983760502,-0.009998879200462165,0.9801981045945639
long,1000,CP300,10:00,0.13864376803930098,-0.000305887581363933,-0.004306393720532181,0.0035278819242452173,1.0517660016641033
long,1000,CP300,10:30,0.11730215688852337,0.005316922029890541,0.0015390237318558362,0.008641902846246167,0.993394359241941
long,1000,CP300,11:00,0.12197604405435135,0.008328088159292783,0.00569428460921317,0.011092226190403445,0.9957435614257483
long,1000,CP300,11:30,0.12576364428886602,0.009417958654523235,0.006374777605435032,0.012810659777367563,0.9886400052717889
long,1000,CP300,12:00,0.1425729536947294,0.0062330976749859855,0.003364411995254173,0.009400372280174872,0.9995318580985432
long,1000,CP300,12:30,0.15412685740365736,0.009628068064896588,0.003596153169110447,0.01781557400615776,0.9816072305263739
long,1000,CP300,13:00,0.1738322505445201,0.004906342030321469,-0.0013298107279054875,0.010712428011788986,1.0090929274231986
long,1000,CP300,13:30,0.14237161539284263,0.0026399248903579515,-0.001494335957505641,0.0072767555490032,1.0048609719377366
long,1000,CP300,14:00,0.4001158400620129,0.020049674378051326,0.0021447465747593715,0.04319023529083486,1.107083517186335
long,1000,CP300,14:30,0.16370247113630867,0.01832382841927051,0.010488229287255011,0.027738615942622807,1.0472377488080555
long,1000,CP300,15:00,0.11859009055605403,0.0010845635891886707,-0.002896491392808682,0.005502958042787267,0.9805184044196913
long,1000,CP300,15:30,0.11562275466899043,-0.010937104994929597,-0.018633418645682725,-0.004231320322751817,0.993575669717004
long,1000,CP1000,10:00,0.15927286081273068,0.020323205192065794,0.013622660692232995,0.027727492750424743,1.1172159436592082
long,1000,CP1000,10:30,0.13592930778943657,0.02394407293080374,0.01784282143272535,0.029796489388623795,1.0563888750794685
long,1000,CP1000,11:00,0.14131522139652963,0.027667265501471073,0.022575213954847486,0.032978176634054446,1.051746256157783
long,1000,CP1000,11:30,0.143841739564254,0.0274960539299112,0.021871077786867102,0.033422696982615324,1.044780737251572
long,1000,CP1000,12:00,0.15871914729768455,0.022379291277941128,0.01770819412643361,0.027355268190414447,1.0465140068288483
long,1000,CP1000,12:30,0.17016874686891262,0.02566995753015185,0.017424159057105527,0.03596612919425638,1.02784082556371
long,1000,CP1000,13:00,0.18721922949030173,0.01829332097610312,0.009090906233143016,0.02646938973898662,1.0461574431591236
long,1000,CP1000,13:30,0.1579764983902475,0.018244807887762785,0.012210349988424383,0.024695050401488134,1.0322067306142313
long,1000,CP1000,14:00,0.4098474184188153,0.02978125273485373,0.007919099782367496,0.05778696497430129,1.1303853151957426
long,1000,CP1000,14:30,0.2041225034064921,0.05874386068945394,0.04226850607342886,0.07886934793671511,1.0719317633968748
long,1000,CP1000,15:00,0.13910088924119277,0.021595362274327415,0.014294225519069401,0.03006366867497069,1.0025396756325047
long,1000,CP1000,15:30,0.12845696336388307,0.0018971036999630472,-0.0074766469122094625,0.010354681075716738,1.0100195039053927
long,1000,C+clock smear,10:00,0.1287164620863447,-0.010233193534320173,-0.013347539401069135,-0.007258235225965926,0.9793616726393185
long,1000,C+clock smear,10:30,0.11168335581963891,-0.00030187903899391103,-0.0020424671082662463,0.0018699090386095616,0.9870697925540663
long,1000,C+clock smear,11:00,0.11239244203127949,-0.0012555138637790801,-0.003466384465695926,0.0005097580139631748,0.9877534194249437
long,1000,C+clock smear,11:30,0.11612009365082804,-0.0002255919835147604,-0.0016513591432507863,0.001271721753015666,0.9644557727413696
long,1000,C+clock smear,12:00,0.13549414018806016,-0.0008457158316832788,-0.002524338512590349,0.0008922412675151232,0.9886599937097359
long,1000,C+clock smear,12:30,0.1460205173305404,0.0015217279917795915,-0.0010642824731193574,0.0045486497305347,0.9828831046126979
long,1000,C+clock smear,13:00,0.17727410716750783,0.008348198653309196,0.0024855862451532815,0.016362397316629876,0.9783534120857267
long,1000,C+clock smear,13:30,0.13770904941567494,-0.002022641086809741,-0.005746652121374141,0.0020921544262414173,0.9719518103078856
long,1000,C+clock smear,14:00,0.36135149241209186,-0.01871467327186968,-0.03104353715082283,-0.007667151556960009,0.8838699166496247
long,1000,C+clock smear,14:30,0.13926038845173053,-0.006118254265307635,-0.008999064755188461,-0.003212868133681004,1.0086822091588912
long,1000,C+clock smear,15:00,0.1091715166653433,-0.008334010301522036,-0.010830465715548502,-0.005779214493600874,0.9733487467650297
long,1000,C+clock smear,15:30,0.10683244142841877,-0.019727418235501247,-0.026539455072019994,-0.013774508682703817,0.982669163751633
long,1000,D+clock smear,10:00,0.13270466608663214,-0.006244989534032737,-0.00911106789769139,-0.0033080492443976197,0.921593010046976
long,1000,D+clock smear,10:30,0.11194099095786073,-4.4243900772084164e-05,-0.001384196406775047,0.0013296876906830472,0.9588558296609304
long,1000,D+clock smear,11:00,0.1126866598960828,-0.0009612959989757707,-0.0032811185155597507,0.000703754165902574,0.9761994061894116
long,1000,D+clock smear,11:30,0.1157182971422362,-0.0006273884921065955,-0.001724997746185132,0.000522058783847104,0.9882143019280214
long,1000,D+clock smear,12:00,0.13542128301562095,-0.0009185730041224443,-0.0021145223499260176,0.0003141613111354367,0.9979878602869308
long,1000,D+clock smear,12:30,0.14501575526223648,0.000516965923475694,-0.0014463141881453597,0.0026316688865484893,1.0142905785004486
long,1000,D+clock smear,13:00,0.1745178768832043,0.005591968369005683,0.0014224343305415988,0.010758367545790185,1.0017573506071304
long,1000,D+clock smear,13:30,0.1368760822800925,-0.0028556082223921953,-0.006010216145839323,0.0007747011583332427,0.9802831788175991
long,1000,D+clock smear,14:00,0.3694479090020829,-0.010618256681878595,-0.020614220853640047,-0.0023015172148629025,0.8395891423103321
long,1000,D+clock smear,14:30,0.1409614718930264,-0.004417170824011739,-0.0070947280019036055,-0.0016285635825865098,1.0545608412355387
long,1000,D+clock smear,15:00,0.11008249195174166,-0.007423035015123683,-0.010160188229007213,-0.004499851099525574,1.0311466453677856
long,1000,D+clock smear,15:30,0.11085598247151483,-0.01570387719240518,-0.021861590174326588,-0.010442129627261338,0.9837510896468455
long,1000,Ssel,10:00,0.1302676139739685,-0.008682041646696404,-0.011185807338771179,-0.006216121985483863,0.9871251167568698
long,1000,Ssel,10:30,0.11055332004824683,-0.0014319148103859758,-0.0024749144142215567,-0.0003779182137741827,0.9603174865547625
long,1000,Ssel,11:00,0.11223615426669763,-0.0014118016283609339,-0.003434319520262883,3.984173295536368e-05,0.9809286806156832
long,1000,Ssel,11:30,0.11563344408436177,-0.0007122415499810255,-0.0016435932820399565,0.00019620272965569906,0.9626298629686301
long,1000,Ssel,12:00,0.1348952526157757,-0.0014446034039677287,-0.0023359509165846756,-0.0005644596271608322,0.958201525588429
long,1000,Ssel,12:30,0.14407887138424713,-0.0004199179545136779,-0.001645470826937957,0.0009552483241138144,0.9644058895430468
long,1000,Ssel,13:00,0.17012963193927383,0.0012037234250751835,-0.0015205163439508077,0.004627802210254023,0.9851494428337703
long,1000,Ssel,13:30,0.13660279627494964,-0.0031288942275350547,-0.005503960150214387,-0.00044978968617920365,0.9692861401201871
long,1000,Ssel,14:00,0.3659631636646537,-0.014103002019307791,-0.02028836726606397,-0.00867295461626969,1.037287710568512
long,1000,Ssel,14:30,0.13884414305469372,-0.006534499662344472,-0.00907910986387555,-0.004205112481142793,0.9943915722188861
long,1000,Ssel,15:00,0.10991379399276881,-0.007591732974096554,-0.009280691410661922,-0.0059227715401526495,0.9420037013867065
long,1000,Ssel,15:30,0.10769585712011451,-0.01886400254380552,-0.024831542212022082,-0.01359644480615399,1.0004899526395774
long,1000,CPsel,10:00,0.1303766950801272,-0.008572960540537697,-0.011491054744301427,-0.005634739170603455,0.9824331118608302
long,1000,CPsel,10:30,0.11185144227482957,-0.00013379258380325756,-0.0014791991202982027,0.001238924892177067,0.9598913247613923
long,1000,CPsel,11:00,0.11237922745683838,-0.0012687284382201774,-0.002582768417227201,-5.1590196189952256e-05,0.9800342163685016
long,1000,CPsel,11:30,0.1175973597077655,0.0012516740734227155,-0.000540158917917459,0.0031437708314999936,0.9638452477781708
long,1000,CPsel,12:00,0.1363274201092385,-1.2435910504909035e-05,-0.0014436060619990871,0.0015521721141465287,0.9603833042077092
long,1000,CPsel,12:30,0.14597867228462783,0.0014798829458670425,-5.487564285156301e-05,0.003320596129219929,0.9754131350034407
long,1000,CPsel,13:00,0.17363445244194087,0.004708543927742236,-0.0005853656659908396,0.012724941258450811,0.9890090705303548
long,1000,CPsel,13:30,0.13654171070454565,-0.0031899797979390585,-0.005978500244437976,-0.00038760896556763074,0.9726289467341137
long,1000,CPsel,14:00,0.37698609703273955,-0.003080068651221986,-0.01785884847189907,0.020910079143767378,1.0435398567140963
long,1000,CPsel,14:30,0.1406435657617856,-0.004735076955252564,-0.007483036879739321,-0.0022492588054891763,1.0206249880690035
long,1000,CPsel,15:00,0.11110730018455035,-0.006398226782314994,-0.008759985316661317,-0.00410111829051101,0.9513277095668593
long,1000,CPsel,15:30,0.10829050715459639,-0.01826935250932363,-0.02493383912371553,-0.012271224388536322,0.9824107463024682
long,1000,Csel+clock smear,10:00,0.1293619553700907,-0.009587700250574191,-0.012657415687415281,-0.006615582868062855,0.9782585458528917
long,1000,Csel+clock smear,10:30,0.11119414152262662,-0.0007910933360062164,-0.0019776143927053335,0.00043750746428081677,0.9883181880257618
long,1000,Csel+clock smear,11:00,0.112556882797594,-0.001091073097464568,-0.0032462895767591472,0.0005746205276151022,0.9900214064031142
long,1000,Csel+clock smear,11:30,0.11599731774733112,-0.0003483678870116652,-0.0014549206080357504,0.0007703630188496648,0.9814516183261469
long,1000,Csel+clock smear,12:00,0.134956326918248,-0.0013835291014954278,-0.0027600731730145,3.350123568598717e-05,0.9846924525356266
long,1000,Csel+clock smear,12:30,0.14473689662984132,0.0002381072910805108,-0.0014621894951002239,0.002222914751145778,0.9834765900029097
long,1000,Csel+clock smear,13:00,0.17091440001721922,0.0019884915030206024,-0.0014034024801209395,0.0068616403929854545,0.9851991099065485
long,1000,Csel+clock smear,13:30,0.1382715258878514,-0.0014601646146332732,-0.005144356370142493,0.002586103045411546,0.9842680965452437
long,1000,Csel+clock smear,14:00,0.361839082031358,-0.018227083652603473,-0.030426151024861185,-0.007789350186851748,0.9029665639282908
long,1000,Csel+clock smear,14:30,0.13895571599524345,-0.0064229267217947045,-0.00921396302370513,-0.003679265719883812,1.0125263810546883
long,1000,Csel+clock smear,15:00,0.10952913231070747,-0.007976394656157883,-0.010519158492939908,-0.005506133645905755,0.9880770586754892
long,1000,Csel+clock smear,15:30,0.1077798961248912,-0.018779963539028846,-0.025465045931495168,-0.012977624191112088,1.0186605455574953
long,expanding,P,10:00,0.1411660454192192,0.0,0.0,0.0,0.9574359017413665
long,expanding,P,10:30,0.11366843762522942,0.0,0.0,0.0,0.9576699036031439
long,expanding,P,11:00,0.11589621906286666,0.0,0.0,0.0,0.9922098142585876
long,expanding,P,11:30,0.11694484512672569,0.0,0.0,0.0,0.9630498033537085
long,expanding,P,12:00,0.13587077133919623,0.0,0.0,0.0,0.9567321266861846
long,expanding,P,12:30,0.14446962393964954,0.0,0.0,0.0,0.9747692714822854
long,expanding,P,13:00,0.16784709534399622,0.0,0.0,0.0,0.9784918239714508
long,expanding,P,13:30,0.13990964656038918,0.0,0.0,0.0,0.9587721005437552
long,expanding,P,14:00,0.3813675051955665,0.0,0.0,0.0,0.9987786841598039
long,expanding,P,14:30,0.14807233786177748,0.0,0.0,0.0,1.0030853444321313
long,expanding,P,15:00,0.11877355547996223,0.0,0.0,0.0,0.9294715908588533
long,expanding,P,15:30,0.12417381365229899,0.0,0.0,0.0,1.1515744866415376
long,expanding,D,10:00,0.1389050561306127,-0.00226098928860656,-0.004354267543599341,-6.468212411776781e-05,0.8721118473846188
long,expanding,D,10:30,0.11382879027442035,0.00016035264919092094,-0.0007359777402702268,0.0010087889838174934,0.9106498735344152
