,sign_crossed,s,label,"crossed_PRIMARY regime MZ sign(s_reg) [qlike_box63, expanding]","crossed_PRIMARY regime MZ sign(s_reg) [qlike_box63, expanding], exposure-matched","crossed_regime MZ sign(s_reg) [qlike_box63, trailing252]","crossed_regime MZ sign(s_reg) [qlike_ewm21, expanding]","crossed_regime MZ sign(s_reg) [qlike_ewm21, trailing252]","crossed_regime MZ sign(s_reg) [qlike_ewm42, expanding]","crossed_regime MZ sign(s_reg) [qlike_ewm42, trailing252]","crossed_regime MZ sign(s_reg) [qlike_ewm63, expanding]","crossed_regime MZ sign(s_reg) [qlike_ewm63, trailing252]",crossed_regime factor on rv_hat: sign(rv_hat x e^mean_T log(rv/rv_hat) - iv_var),crossed_regime factor on raw: sign(raw x e^mean_T log(rv/raw) - iv_var),"crossed_reference: sign(raw - iv_var), no recalibration","crossed_two-sided (a) long only in top tercile, short always, natural exposure","crossed_two-sided (a) long only in top tercile, short always, exposure-matched","crossed_two-sided (b) long always, short only outside top tercile, natural exposure","crossed_two-sided (b) long always, short only outside top tercile, exposure-matched","crossed_two-sided (c) both restrictions, natural exposure","crossed_two-sided (c) both restrictions, exposure-matched","crossed_two-sided (d) size 2/1/0.5 long, 0.5/1/2 short by tercile, natural exposure","crossed_two-sided (d) size 2/1/0.5 long, 0.5/1/2 short by tercile, exposure-matched","crossed_joint: skip Q1/Q5-of-s buys in the calm tercile, natural exposure","crossed_joint: skip Q1/Q5-of-s buys in the calm tercile, exposure-matched",tag
2024-04-16,-1.4142654818811162,-1.3806521696553373e-06,2.0,-1.4142654818811162,-1.3378186990767316,-1.4142654818811162,1.2950423301865222,-1.4142654818811162,1.2950423301865222,-1.4142654818811162,1.2950423301865222,-1.4142654818811162,-1.4142654818811162,1.2950423301865222,1.2950423301865222,-1.4142654818811162,-1.4142654818811162,0.0,0.0,0.0,0.0,-0.7071327409405581,-0.46261020435363615,-1.4142654818811162,-1.4142654818811162,sub_live_ridge
2024-04-17,1.0,-2.7452675606814506e-06,2.0,1.0,0.9459459459459459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.32710280373831774,1.0,1.0,sub_live_ridge
2024-04-18,1.0,-9.97499719255818e-07,2.0,1.0,0.9459459459459459,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.32710280373831774,1.0,1.0,sub_live_ridge
2024-04-19,1.0,-2.2120691898288322e-06,2.0,1.0,0.9459459459459459,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.32710280373831774,1.0,1.0,sub_live_ridge
2024-04-22,0.6785540185409618,6.828271540012211e-07,2.0,0.6785540185409618,0.7431782107829582,0.6785540185409618,0.6785540185409618,0.6785540185409618,0.6785540185409618,0.6785540185409618,0.6785540185409618,0.6785540185409618,0.6785540185409618,0.6785540185409618,0.6785540185409618,0.6785540185409618,2.128192149060289,0.6785540185409618,0.6785540185409618,0.6785540185409618,2.128192149060289,1.3571080370819235,1.2513201054608383,0.6785540185409618,0.8670412459134511,sub_live_ridge
2024-04-23,-0.8866382176791934,9.68795544509865e-07,2.0,-0.8866382176791934,-0.9710799526962595,-0.8866382176791934,-0.8866382176791934,-0.8866382176791934,-0.8866382176791934,-0.8866382176791934,-0.8866382176791934,-0.8866382176791934,-0.8866382176791934,0.8817624352206479,-0.8866382176791934,-0.8866382176791934,-2.7808198645392883,-0.8866382176791934,-0.8866382176791934,-0.8866382176791934,-2.7808198645392883,-1.7732764353583867,-1.6350477599963744,-0.8866382176791934,-1.1329266114789691,sub_live_ridge
2024-04-24,-1.0,1.1222615150740414e-07,2.0,1.0,0.9459459459459459,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-3.1363636363636362,-1.0,-1.0,-1.0,-3.1363636363636362,-2.0,-1.8440979955456571,-1.0,-1.2777777777777777,sub_live_ridge
2024-04-25,0.21853296459104454,1.0226497361658429e-06,2.0,0.21853296459104454,0.23934562788542976,0.21853296459104454,0.21853296459104454,0.21853296459104454,0.21853296459104454,0.21853296459104454,0.21853296459104454,0.21853296459104454,0.21853296459104454,0.21853296459104454,0.21853296459104454,0.21853296459104454,0.6853988434900942,0.21853296459104454,0.21853296459104454,0.21853296459104454,0.6853988434900942,0.4370659291820891,0.4029962019629953,0.21853296459104454,0.27923656586633466,sub_live_ridge
2024-04-26,1.390485599630701,1.1749654039772365e-06,2.0,1.390485599630701,1.5229127995955298,1.390485599630701,1.390485599630701,1.390485599630701,1.390485599630701,1.390485599630701,1.390485599630701,1.390485599630701,1.390485599630701,-1.4487897874050804,1.390485599630701,1.390485599630701,4.361068471569017,1.390485599630701,1.390485599630701,1.390485599630701,4.361068471569017,2.780971199261402,2.5641917071140767,1.390485599630701,1.7767315995281179,sub_live_ridge
2024-04-29,1.1901808007591996,1.5487319548387237e-06,2.0,1.1901808007591996,1.3035313532124568,1.1901808007591996,1.1901808007591996,1.1901808007591996,1.1901808007591996,1.1901808007591996,1.1901808007591996,1.1901808007591996,1.1901808007591996,1.1901808007591996,1.1901808007591996,1.1901808007591996,3.732839784199308,1.1901808007591996,1.1901808007591996,1.1901808007591996,3.732839784199308,2.3803616015183993,2.194810029016965,1.1901808007591996,1.520786578747866,sub_live_ridge
2024-04-30,3.7666782447717377,7.445271343135206e-07,2.0,3.7666782447717377,4.1254095061785705,3.7666782447717377,3.7666782447717377,3.7666782447717377,3.7666782447717377,3.7666782447717377,3.7666782447717377,3.7666782447717377,3.7666782447717377,-3.86201171875,3.7666782447717377,3.7666782447717377,11.813672676784087,3.7666782447717377,3.7666782447717377,3.7666782447717377,11.813672676784087,7.5333564895434755,6.946123801048995,3.7666782447717377,4.812977757208331,sub_live_ridge
2021-08-11,-0.9184027438975662,-1.7262262841844198e-07,0.0,-0.9184027438975662,-0.9124775649046786,-0.9184027438975662,-0.9184027438975662,-0.9184027438975662,-0.9184027438975662,-0.9184027438975662,-0.9184027438975662,-0.9184027438975662,-0.9184027438975662,-0.9184027438975662,-0.9184027438975662,-0.9184027438975662,-0.9184027438975662,-0.9184027438975662,-1.055477780300188,-0.9184027438975662,-1.055477780300188,-1.8368054877951323,-1.171296253086751,-0.9184027438975662,-0.9184027438975662,blk2
2021-08-13,-0.7647058328542755,-2.874904571983167e-07,0.0,-0.7647058328542755,-0.7597722468358609,-0.7647058328542755,-0.7647058328542755,-0.7647058328542755,-0.7647058328542755,-0.7647058328542755,-0.7647058328542755,-0.7647058328542755,-0.7647058328542755,-0.7647058328542755,-0.7647058328542755,-0.7647058328542755,-0.7647058328542755,-0.7647058328542755,-0.8788410317877494,-0.7647058328542755,-0.8788410317877494,-1.529411665708551,-0.9752770042199455,-0.7647058328542755,-0.7647058328542755,blk2
2021-08-16,-1.140891520837569,-4.5099850581947503e-07,0.0,-1.140891520837569,-1.1335309303805523,-1.140891520837569,-1.140891520837569,-1.140891520837569,-1.140891520837569,-1.140891520837569,-1.140891520837569,-1.140891520837569,-1.140891520837569,-1.140891520837569,-1.140891520837569,-1.140891520837569,-1.140891520837569,-1.140891520837569,-1.3111738373804898,-1.140891520837569,-1.3111738373804898,-2.281783041675138,-1.4550500555609573,-1.140891520837569,-1.140891520837569,blk2
2021-08-18,-2.7942271523925766,-9.524068832852888e-07,0.0,-2.7942271523925766,-2.7761998804416566,-2.7942271523925766,-2.7942271523925766,-2.7942271523925766,-2.7942271523925766,-2.7942271523925766,-2.7942271523925766,-2.7942271523925766,-2.7942271523925766,-2.7942271523925766,-2.7942271523925766,-2.7942271523925766,-2.7942271523925766,-2.7942271523925766,-3.2112759811078866,-2.7942271523925766,-3.2112759811078866,-5.588454304785153,-3.563652020442706,-2.7942271523925766,-2.7942271523925766,blk2
2021-08-20,1.0,-5.176348760046826e-07,0.0,1.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1492537313432836,1.0,1.1492537313432836,2.0,1.2753623188405796,1.0,1.0,blk2
2021-08-23,1.4312065972222223,9.237722657086773e-08,0.0,1.4312065972222223,1.4457366134376763,1.4312065972222223,1.4312065972222223,1.4312065972222223,1.4312065972222223,1.4312065972222223,1.4312065972222223,1.4312065972222223,-1.604864329604391,-1.604864329604391,-1.604864329604391,0.0,0.0,1.4312065972222223,1.4312065972222223,0.0,0.0,0.7156032986111112,0.6879471324812132,0.0,0.0,blk2
2021-08-25,1.0,-1.1028581645485048e-07,0.0,1.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1492537313432836,1.0,1.1492537313432836,2.0,1.2753623188405796,1.0,1.0,blk2
2021-08-27,-0.7000557899500434,5.7055817547146626e-08,0.0,-0.7000557899500434,-0.7071629553302469,-0.7000557899500434,-0.7000557899500434,-0.7000557899500434,-0.7000557899500434,-0.7000557899500434,-0.7000557899500434,-0.7000557899500434,0.6684827261031643,0.6684827261031643,0.6684827261031643,0.0,0.0,-0.7000557899500434,-0.7000557899500434,0.0,0.0,-0.3500278949750217,-0.33650024686004504,0.0,0.0,blk2
2021-08-30,0.24377442533113913,-3.769293974790022e-08,0.0,0.24377442533113913,0.24220168710319628,0.24377442533113913,0.24377442533113913,0.24377442533113913,0.24377442533113913,0.24377442533113913,0.24377442533113913,0.24377442533113913,0.24377442533113913,0.24377442533113913,0.24377442533113913,0.24377442533113913,0.24377442533113913,0.24377442533113913,0.2801586679178763,0.24377442533113913,0.2801586679178763,0.48754885066227827,0.31090071636435135,0.24377442533113913,0.24377442533113913,blk2
2021-08-31,0.025390625,-1.7533324151930026e-07,0.0,0.025390625,0.025226814516129032,0.025390625,0.025390625,0.025390625,0.025390625,0.025390625,0.025390625,0.025390625,0.025390625,0.025390625,0.025390625,0.025390625,0.025390625,0.025390625,0.029180270522388058,0.025390625,0.029180270522388058,0.05078125,0.03238224637681159,0.025390625,0.025390625,blk2
2021-09-01,-0.5209703887258127,7.88826595682285e-07,0.0,-0.5209703887258127,-0.5262594282052626,-0.5209703887258127,-0.5209703887258127,-0.5209703887258127,-0.5209703887258127,-0.5209703887258127,-0.5209703887258127,-0.5209703887258127,-0.5209703887258127,-0.5209703887258127,-0.5209703887258127,0.0,0.0,-0.5209703887258127,-0.5209703887258127,0.0,0.0,-0.26048519436290635,-0.2504181337111998,-0.5209703887258127,-0.6439323438287995,blk2
2021-09-03,1.0,-1.2496063466321727e-07,0.0,1.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1492537313432836,1.0,1.1492537313432836,2.0,1.2753623188405796,1.0,1.0,blk2
2021-09-07,-1.0,2.5355023666332495e-07,0.0,-1.0,-1.0101522842639594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.5,-0.4806763285024155,-1.0,-1.236024844720497,blk2
2021-09-08,-1.0,4.969583791030902e-08,0.0,-1.0,-1.0101522842639594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.5,-0.4806763285024155,0.0,0.0,blk2
2021-09-10,-1.3305964824595926,-3.2416001070795924e-07,0.0,-1.3305964824595926,-1.3220119890243693,-1.3305964824595926,-1.3305964824595926,-1.3305964824595926,-1.3305964824595926,-1.3305964824595926,-1.3305964824595926,-1.3305964824595926,-1.3305964824595926,-1.3305964824595926,-1.3305964824595926,-1.3305964824595926,-1.3305964824595926,-1.3305964824595926,-1.5291929723789348,-1.3305964824595926,-1.5291929723789348,-2.6611929649191852,-1.6969926153107846,-1.3305964824595926,-1.3305964824595926,blk2
2021-09-13,-0.3456174397256898,5.247790356518824e-07,0.0,-0.3456174397256898,-0.34912624622036686,-0.3456174397256898,-0.3456174397256898,-0.3456174397256898,-0.3456174397256898,-0.3456174397256898,-0.3456174397256898,-0.3456174397256898,0.3092628883562638,-0.3456174397256898,-0.3456174397256898,0.0,0.0,-0.3456174397256898,-0.3456174397256898,0.0,0.0,-0.1728087198628449,-0.16613012199374946,-0.3456174397256898,-0.42719174226964146,blk2
2021-09-15,-1.0,1.234497821626421e-07,0.0,-1.0,-1.0101522842639594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.5,-0.4806763285024155,0.0,0.0,blk2
2021-09-17,1.0,-2.9074085629687853e-06,0.0,1.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1492537313432836,1.0,1.1492537313432836,2.0,1.2753623188405796,1.0,1.0,blk2
2021-09-20,1.9817182688206851,1.33266246685911e-07,0.0,1.9817182688206851,2.001837236016834,-2.1157282761017995,1.9817182688206851,-2.1157282761017995,1.9817182688206851,1.9817182688206851,1.9817182688206851,1.9817182688206851,-2.1157282761017995,-2.1157282761017995,-2.1157282761017995,0.0,0.0,1.9817182688206851,1.9817182688206851,0.0,0.0,0.9908591344103426,0.9525650615828898,0.0,0.0,blk2
2021-09-22,-0.12769434532040647,-2.129636663734527e-06,0.0,-0.12769434532040647,-0.12687051083446835,-0.12769434532040647,-0.12769434532040647,-0.12769434532040647,-0.12769434532040647,-0.12769434532040647,-0.12769434532040647,-0.12769434532040647,-0.12769434532040647,-0.12769434532040647,-0.12769434532040647,-0.12769434532040647,-0.12769434532040647,-0.12769434532040647,-0.1467532028309149,-0.12769434532040647,-0.1467532028309149,-0.25538869064081293,-0.16285655635066332,-0.12769434532040647,-0.12769434532040647,blk2
2021-09-24,1.0,-7.266883718424692e-07,0.0,1.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1492537313432836,1.0,1.1492537313432836,2.0,1.2753623188405796,1.0,1.0,blk2
2021-09-27,0.36995442708333337,-1.380417503226476e-07,0.0,0.36995442708333337,0.36756762432795703,0.36995442708333337,0.36995442708333337,0.36995442708333337,0.36995442708333337,0.36995442708333337,0.36995442708333337,0.36995442708333337,0.36995442708333337,0.36995442708333337,0.36995442708333337,0.36995442708333337,0.36995442708333337,0.36995442708333337,0.4251715057524876,0.36995442708333337,0.4251715057524876,0.7399088541666667,0.4718259359903382,0.36995442708333337,0.36995442708333337,blk2
2021-09-29,-1.4666727923840481,-8.92104559745835e-07,0.0,-1.4666727923840481,-1.457210387271893,-1.4666727923840481,-1.4666727923840481,-1.4666727923840481,-1.4666727923840481,-1.4666727923840481,-1.4666727923840481,-1.4666727923840481,-1.4666727923840481,-1.4666727923840481,-1.4666727923840481,-1.4666727923840481,-1.4666727923840481,-1.4666727923840481,-1.6855791793070403,-1.4666727923840481,-1.6855791793070403,-2.9333455847680963,-1.8705392134753076,-1.4666727923840481,-1.4666727923840481,blk2
2021-09-30,-1.590562259365936,-6.565326754163656e-06,0.0,-1.590562259365936,-1.5803005673700268,-1.590562259365936,-1.590562259365936,-1.590562259365936,-1.590562259365936,-1.590562259365936,-1.590562259365936,-1.590562259365936,-1.590562259365936,-1.590562259365936,-1.590562259365936,-1.590562259365936,-1.590562259365936,-1.590562259365936,-1.8279596115101056,-1.590562259365936,-1.8279596115101056,-3.181124518731872,-2.0285431713652518,-1.590562259365936,-1.590562259365936,blk2
2021-10-01,0.6155894791142222,-3.6537635935955125e-06,0.0,0.6155894791142222,0.6116179340876788,0.6155894791142222,0.6155894791142222,0.6155894791142222,0.6155894791142222,0.6155894791142222,0.6155894791142222,0.6155894791142222,0.6155894791142222,0.6155894791142222,0.6155894791142222,0.6155894791142222,0.6155894791142222,0.6155894791142222,0.7074685058476883,0.6155894791142222,0.7074685058476883,1.2311789582284445,0.785099625536979,0.6155894791142222,0.6155894791142222,blk2
2021-10-04,0.41290737791224474,-2.5569472596356606e-06,0.0,0.41290737791224474,0.41024345934506895,0.41290737791224474,0.41290737791224474,0.41290737791224474,0.41290737791224474,0.41290737791224474,0.41290737791224474,0.41290737791224474,0.41290737791224474,0.41290737791224474,0.41290737791224474,0.41290737791224474,0.41290737791224474,0.41290737791224474,0.47453534476481857,0.41290737791224474,0.47453534476481857,0.8258147558244895,0.526606510960544,0.41290737791224474,0.41290737791224474,blk2
2021-10-06,-0.13997395833333326,-3.939965243333359e-08,0.0,-0.13997395833333326,-0.13907090053763432,-0.13997395833333326,-0.13997395833333326,-0.13997395833333326,0.0687255859375,0.0687255859375,0.0687255859375,-0.13997395833333326,-0.13997395833333326,-0.13997395833333326,-0.13997395833333326,-0.13997395833333326,-0.13997395833333326,-0.13997395833333326,-0.16086559390547256,-0.13997395833333326,-0.16086559390547256,-0.2799479166666665,-0.17851751207729458,-0.13997395833333326,-0.13997395833333326,blk2
2021-10-08,-0.6654147245485864,-7.234976772726022e-07,0.0,-0.6654147245485864,-0.6611217263256923,-0.6654147245485864,-0.6654147245485864,-0.6654147245485864,-0.6654147245485864,-0.6654147245485864,-0.6654147245485864,-0.6654147245485864,-0.6654147245485864,-0.6654147245485864,-0.6654147245485864,-0.6654147245485864,-0.6654147245485864,-0.6654147245485864,-0.7647303550782262,-0.6654147245485864,-0.7647303550782262,-1.3308294490971728,-0.8486448660909507,-0.6654147245485864,-0.6654147245485864,blk2
2021-10-11,-0.5189755696600693,-3.777421923334544e-07,0.0,-0.5189755696600693,-0.5156273401783914,-0.5189755696600693,-0.5189755696600693,-0.5189755696600693,-0.5189755696600693,-0.5189755696600693,-0.5189755696600693,-0.5189755696600693,-0.5189755696600693,-0.5189755696600693,-0.5189755696600693,-0.5189755696600693,-0.5189755696600693,-0.5189755696600693,-0.5964346099078408,-0.5189755696600693,-0.5964346099078408,-1.0379511393201386,-0.6618818859432767,-0.5189755696600693,-0.5189755696600693,blk2
2021-10-13,0.35596526556275354,-1.2005998164378722e-06,0.0,0.35596526556275354,0.3536687154623487,0.35596526556275354,0.35596526556275354,0.35596526556275354,0.35596526556275354,0.35596526556275354,0.35596526556275354,0.35596526556275354,0.35596526556275354,0.35596526556275354,0.35596526556275354,0.35596526556275354,0.35596526556275354,0.35596526556275354,0.4090944096765973,0.35596526556275354,0.4090944096765973,0.7119305311255071,0.45398468651481605,0.35596526556275354,0.35596526556275354,blk2
2021-10-15,1.0,-1.4673101185459839e-07,0.0,1.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1492537313432836,1.0,1.1492537313432836,2.0,1.2753623188405796,1.0,1.0,blk2
2021-10-18,-0.5437622138297228,1.6304133631995228e-08,0.0,0.5050979952877175,0.5018392985439257,-0.5437622138297228,-0.5437622138297228,-0.5437622138297228,0.5050979952877175,0.5050979952877175,0.5050979952877175,0.5050979952877175,0.5050979952877175,0.5050979952877175,0.5050979952877175,0.0,0.0,-0.5437622138297228,-0.5437622138297228,0.0,0.0,-0.2718811069148614,-0.2613736245220165,0.0,0.0,blk2
2021-10-20,0.5509655232351942,-1.360412417291745e-07,0.0,0.5509655232351942,0.5474109069562575,0.5509655232351942,0.5509655232351942,0.5509655232351942,0.5509655232351942,0.5509655232351942,0.5509655232351942,0.5509655232351942,0.5509655232351942,0.5509655232351942,0.5509655232351942,0.5509655232351942,0.5509655232351942,0.5509655232351942,0.6331991834195515,0.5509655232351942,0.6331991834195515,1.1019310464703884,0.7026806673144506,0.5509655232351942,0.5509655232351942,blk2
2021-10-22,1.0,-3.4663825329456963e-07,0.0,1.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1492537313432836,1.0,1.1492537313432836,2.0,1.2753623188405796,1.0,1.0,blk2
2021-10-25,1.0,-7.288091336122364e-08,0.0,1.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1492537313432836,1.0,1.1492537313432836,2.0,1.2753623188405796,1.0,1.0,blk2
2021-10-27,1.7183314203081048,9.901996443032376e-07,0.0,1.7183314203081048,1.7357764093467658,1.7183314203081048,1.7183314203081048,1.7183314203081048,1.7183314203081048,1.7183314203081048,1.7183314203081048,1.7183314203081048,1.7183314203081048,1.7183314203081048,1.7183314203081048,0.0,0.0,1.7183314203081048,1.7183314203081048,0.0,0.0,0.8591657101540524,0.8259612382640408,1.7183314203081048,2.123900326964676,blk2
2021-10-29,-1.4423253676470589,-5.736925299045723e-07,0.0,-1.4423253676470589,-1.4330200426944972,-1.4423253676470589,-1.4423253676470589,-1.4423253676470589,-1.4423253676470589,-1.4423253676470589,-1.4423253676470589,-1.4423253676470589,-1.4423253676470589,-1.4423253676470589,-1.4423253676470589,-1.4423253676470589,-1.4423253676470589,-1.4423253676470589,-1.6575978105794558,-1.4423253676470589,-1.6575978105794558,-2.8846507352941178,-1.8394874254049445,-1.4423253676470589,-1.4423253676470589,blk2
2021-11-01,0.1838458025484948,8.424099479357482e-08,0.0,0.1838458025484948,0.18571225739670288,0.1838458025484948,0.1838458025484948,0.1838458025484948,0.1838458025484948,0.1838458025484948,0.1838458025484948,0.1838458025484948,-0.3106862946451532,-0.3106862946451532,-0.3106862946451532,0.0,0.0,0.1838458025484948,0.1838458025484948,0.0,0.0,0.0919229012742474,0.0883703253795905,0.0,0.0,blk2
2021-11-03,-0.3752651744293789,-1.0767217769429186e-06,0.0,-0.3752651744293789,-0.37284410878789903,-0.3752651744293789,-0.3752651744293789,-0.3752651744293789,-0.3752651744293789,-0.3752651744293789,-0.3752651744293789,-0.3752651744293789,-0.3752651744293789,-0.3752651744293789,-0.3752651744293789,-0.3752651744293789,-0.3752651744293789,-0.3752651744293789,-0.43127490195615187,-0.3752651744293789,-0.43127490195615187,-0.7505303488587578,-0.47859906304036726,-0.3752651744293789,-0.3752651744293789,blk2
2021-11-05,0.503963685577312,-1.4698730032062996e-06,0.0,0.503963685577312,0.5007123069606841,0.503963685577312,0.503963685577312,0.503963685577312,0.503963685577312,0.503963685577312,0.503963685577312,0.503963685577312,0.503963685577312,0.503963685577312,0.503963685577312,0.503963685577312,0.503963685577312,0.503963685577312,0.5791821461112391,0.503963685577312,0.5791821461112391,1.007927371154624,0.6427362946493254,0.503963685577312,0.503963685577312,blk2
2021-11-08,1.0,-9.284454193195e-08,0.0,1.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1492537313432836,1.0,1.1492537313432836,2.0,1.2753623188405796,1.0,1.0,blk2
2021-11-10,1.0,-1.0869912805743786e-06,0.0,1.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1492537313432836,1.0,1.1492537313432836,2.0,1.2753623188405796,1.0,1.0,blk2
2021-11-12,1.0,-1.3137246649064971e-06,0.0,1.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1492537313432836,1.0,1.1492537313432836,2.0,1.2753623188405796,1.0,1.0,blk2
2021-11-15,1.0,-6.403137128783848e-07,0.0,1.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1492537313432836,1.0,1.1492537313432836,2.0,1.2753623188405796,1.0,1.0,blk2
2021-11-17,0.4884314716203936,-1.7346697959566986e-07,0.0,0.4884314716203936,0.48528030083574586,0.4884314716203936,0.4884314716203936,0.4884314716203936,0.4884314716203936,0.4884314716203936,0.4884314716203936,0.4884314716203936,0.4884314716203936,0.4884314716203936,0.4884314716203936,0.4884314716203936,0.4884314716203936,0.4884314716203936,0.5613316912652284,0.4884314716203936,0.5613316912652284,0.9768629432407872,0.6229270942405019,0.4884314716203936,0.4884314716203936,blk2
2021-11-19,0.489990234375,-4.201581157302428e-07,0.0,0.489990234375,0.4868290070564516,0.489990234375,0.489990234375,0.489990234375,0.489990234375,0.489990234375,0.489990234375,0.489990234375,0.489990234375,0.489990234375,0.489990234375,0.489990234375,0.489990234375,0.489990234375,0.5631231051772388,0.489990234375,0.5631231051772388,0.97998046875,0.624915081521739,0.489990234375,0.489990234375,blk2
2021-11-22,9.742046563081965,2.601841281450367e-07,0.0,9.742046563081965,9.840950589103102,9.742046563081965,9.742046563081965,9.742046563081965,9.742046563081965,9.742046563081965,9.742046563081965,9.742046563081965,9.742046563081965,9.742046563081965,9.742046563081965,0.0,0.0,9.742046563081965,9.742046563081965,0.0,0.0,4.871023281540983,4.6827711740418145,9.742046563081965,12.041411590393237,blk2
2021-11-24,-1.0,3.351517730754313e-07,0.0,-1.0,-1.0101522842639594,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.5,-0.4806763285024155,-1.0,-1.236024844720497,blk2
2021-11-29,-0.8186879705034769,-6.291643804124354e-07,0.0,-0.8186879705034769,-0.8134061126292609,-0.8186879705034769,-0.8186879705034769,0.0,-0.8186879705034769,-0.8186879705034769,-0.8186879705034769,-0.8186879705034769,-0.8186879705034769,-0.8186879705034769,-0.8186879705034769,-0.8186879705034769,-0.8186879705034769,-0.8186879705034769,-0.9408802049069809,-0.8186879705034769,-0.9408802049069809,-1.6373759410069537,-1.0441237884682022,-0.8186879705034769,-0.8186879705034769,blk2
2021-11-30,0.7169811422606722,-3.7745125271936777e-06,0.0,0.7169811422606722,0.7123554574718937,0.7169811422606722,0.7169811422606722,0.0,0.7169811422606722,0.7169811422606722,0.7169811422606722,0.7169811422606722,0.7169811422606722,0.7169811422606722,0.7169811422606722,0.7169811422606722,0.7169811422606722,0.7169811422606722,0.8239932530458471,0.7169811422606722,0.8239932530458471,1.4339622845213444,0.9144107321585384,0.7169811422606722,0.7169811422606722,blk2
2021-12-01,-0.5583793136675759,-6.62415244349308e-06,0.0,-0.5583793136675759,-0.5547768664826238,-0.5583793136675759,-0.5583793136675759,0.0,-0.5583793136675759,-0.5583793136675759,-0.5583793136675759,-0.5583793136675759,-0.5583793136675759,-0.5583793136675759,-0.5583793136675759,-0.5583793136675759,-0.5583793136675759,-0.5583793136675759,-0.6417195097373634,-0.5583793136675759,-0.6417195097373634,-1.1167586273351517,-0.7121359362716909,-0.5583793136675759,-0.5583793136675759,blk2
2021-12-03,-0.1890435987903225,-2.321913118270351e-06,0.0,-0.1890435987903225,-0.18782396266909462,-0.1890435987903225,-0.1890435987903225,0.0,-0.1890435987903225,-0.1890435987903225,-0.1890435987903225,-0.1890435987903225,-0.1890435987903225,-0.1890435987903225,-0.1890435987903225,-0.1890435987903225,-0.1890435987903225,-0.1890435987903225,-0.2172590612963408,-0.1890435987903225,-0.2172590612963408,-0.378087197580645,-0.2410990825151939,-0.1890435987903225,-0.1890435987903225,blk2
2021-12-06,1.0,-4.947183929514945e-07,0.0,1.0,0.9935483870967742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1492537313432836,1.0,1.1492537313432836,2.0,1.2753623188405796,1.0,1.0,blk2
