tag,rule,days,buys,pct_buy,mean_size_buys,hit_buys,Sharpe_mid,Sharpe_crossed,mean_crossed,top20_share,top20_kept_from_sign,max_dd_crossed,worst_crossed,long_exposure_vs_sign,short_exposure_vs_sign,Sharpe_long_leg,Sharpe_short_leg,worst5_crossed,dSharpe_crossed,ci_lo,ci_hi,placebo_p,dSharpe_2021,dSharpe_2022_24,supported,buys_T1_sign,buys_T1_reg,median_ratio_reg_over_hat_T1,buys_T2_sign,buys_T2_reg,median_ratio_reg_over_hat_T2,buys_T3_sign,buys_T3_reg,median_ratio_reg_over_hat_T3
sub_live_ridge,regime factor on rv_hat: sign(rv_hat x e^mean_T log(rv/rv_hat) - iv_var),522,115,22.03065134099617,1.0,0.46956521739130436,1.475574436313977,1.0849111347153608,0.0806132826263969,1.1005741579100479,13,17.42150194834284,-10.954857978662613,0.5555555555555556,1.2920634920634921,1.190140719709506,0.574371082870417,-12.614944120572993,-0.14011224863068272,-0.13201782658647784,0.08321585549457704,0.85,-2.0299814515580845,0.283082978121288,False,,,,,,,,,
sub_live_ridge,regime factor on raw: sign(raw x e^mean_T log(rv/raw) - iv_var),522,119,22.796934865900383,1.0,0.44537815126050423,1.2789518100937955,0.8933935990323444,0.0663854497046815,1.3103795065943558,11,13.501687015275431,-10.954857978662613,0.5748792270531401,1.2793650793650793,0.987746286349301,0.46823477529546265,-12.614944120572993,-0.33162978431369916,-0.14293020254343375,0.07786913785996562,0.725,-1.3932739991515044,-0.08692624923741987,False,,,,,,,,,
sub_live_ridge,"reference: sign(raw - iv_var), no recalibration",522,169,32.37547892720307,1.0,0.4319526627218935,1.9964864075108844,1.6338802504405565,0.11837382529366813,0.9594145573090997,16,13.14710844881745,-5.608638948514649,0.8164251207729468,1.1206349206349207,1.1624024185631414,1.143172982284461,-7.521492405778078,0.40885686709451297,-0.028472368424135145,0.09588862313725045,,0.5056553138993777,0.39536145290832825,False,,,,,,,,,
sub_live_ridge,"two-sided (a) long only in top tercile, short always, natural exposure",522,66,12.643678160919542,1.0,0.5,1.7013202860749284,1.362703893095198,0.07840008138176631,0.8736367358380565,8,15.225719922228041,-5.608638948514649,0.3188405797101449,1.0,1.1348697980877616,0.9298317900995868,-6.876678394704804,0.13768050974915447,-0.07804347476315283,0.046806118371436445,0.665,-1.3535491325086344,0.17232858581150867,False,,,,,,,,,
sub_live_ridge,"two-sided (a) long only in top tercile, short always, exposure-matched",522,66,12.643678160919542,3.136363636363636,0.5,1.699039198114133,1.4514065529956597,0.14543832266389395,1.4649039722174713,8,29.310174618478282,-5.608638948514649,0.9999999999999999,1.0,1.1348697980877618,0.9298317900995868,-12.116775188978979,0.22638316964961613,-0.04316845993581071,0.15436628883798512,0.57,-1.3535491325086344,0.13237141022021692,False,,,,,,,,,
sub_live_ridge,"two-sided (b) long always, short only outside top tercile, natural exposure",522,207,39.6551724137931,1.0,0.41545893719806765,1.688657310682539,1.34396090051075,0.08933213551942318,1.2803272059546782,20,14.653949838420544,-3.6345608477154663,1.0,0.819047619047619,0.8021170416450044,1.1462380099616123,-6.618227249981987,0.11893751716470646,-0.027253779414621468,0.03623185478012908,0.085,0.0,0.19740486751367103,False,,,,,,,,,
sub_live_ridge,"two-sided (b) long always, short only outside top tercile, exposure-matched",522,207,39.6551724137931,1.0,0.41545893719806765,1.73582655540373,1.3766912026080136,0.09983839764422622,1.1455949431312027,20,16.313709146927433,-4.4375452210479525,1.0,0.9999999999999998,0.8021170416450044,1.1462380099616123,-7.859463502884984,0.15166781926197004,-0.021294049803838016,0.04908267973180881,0.14,-0.15889278029695397,0.25297751449571715,False,,,,,,,,,
sub_live_ridge,"two-sided (c) both restrictions, natural exposure",522,66,12.643678160919542,1.0,0.5,1.9212374123354488,1.5869913155501059,0.07893426244611784,0.8677244717977718,8,8.01655845039794,-3.6345608477154663,0.3188405797101449,0.819047619047619,1.1348697980877616,1.1462380099616123,-5.618227249981987,0.3619679322040623,-0.08199136266270181,0.0547348815661014,0.275,-1.3535491325086344,0.48940402328502075,False,,,,,,,,,
sub_live_ridge,"two-sided (c) both restrictions, exposure-matched",522,66,12.643678160919542,3.136363636363636,0.5,1.8090839396064216,1.5615905218656732,0.1564787658530485,1.3615468873461454,8,21.16553141696064,-4.4375452210479525,0.9999999999999999,0.9999999999999998,1.1348697980877618,1.1462380099616123,-7.924056640501014,0.3365671385196296,-0.019760956077760735,0.1524645149546777,0.36,-1.3535491325086342,0.2900266569257175,False,,,,,,,,,
sub_live_ridge,"two-sided (d) size 2/1/0.5 long, 0.5/1/2 short by tercile, natural exposure",522,207,39.6551724137931,1.0845410628019323,0.41545893719806765,2.031400604319427,1.6494316775194693,0.15731590215153698,0.9485627904085554,12,19.103794437595845,-6.650438128053647,1.0845410628019323,1.5285714285714285,1.2429405970426657,1.0997532842565678,-11.736454499963974,0.42440829417342574,0.018237537348108904,0.11988395054556224,0.08,-0.9827837226447595,0.57651912305411,False,,,,,,,,,
sub_live_ridge,"two-sided (d) size 2/1/0.5 long, 0.5/1/2 short by tercile, exposure-matched",522,207,39.6551724137931,1.0000000000000002,0.41545893719806765,2.0161766343158787,1.662878113581716,0.12375505803575453,1.1118078895615513,12,14.98150548774364,-4.350753915549115,1.0000000000000002,1.0,1.2429405970426657,1.0997532842565674,-7.81197604091892,0.43785473023567256,-0.004693938139112647,0.07222353765372586,0.095,-0.8029364441281788,0.5093274752804977,False,,,,,,,,,
sub_live_ridge,"joint: skip Q1/Q5-of-s buys in the calm tercile, natural exposure",522,162,31.03448275862069,1.0,0.48148148148148145,2.117278916649535,1.7725441647280107,0.12537434003220446,0.9121759619606178,19,15.225719922228038,-5.608638948514649,0.782608695652174,1.0,1.5749692617472155,0.9298317900995868,-6.876678394704802,0.5475207813819671,0.010888286229747036,0.06248563901837976,0.01,0.9897591630410126,0.4628125627034747,True,,,,,,,,,
sub_live_ridge,"joint: skip Q1/Q5-of-s buys in the calm tercile, exposure-matched",522,162,31.03448275862069,1.2777777777777777,0.48148148148148145,2.1384471965853633,1.8165684537057323,0.14713930140795742,0.9931478903867347,19,17.057031998572626,-5.608638948514649,1.0,1.0,1.5749692617472153,0.9298317900995868,-7.4322339502603585,0.5915450703596887,0.026601802703678564,0.09101420493631439,,1.2313689375843992,0.4912792203707175,False,,,,,,,,,
blk2,"sign(s), size 1",507,199,39.25049309664694,1.0,0.4120603015075377,1.810726759184239,1.4601097959219858,0.1050651304751235,1.167089366880553,20,14.609724581115364,-3.929770811761524,1.0,1.0,0.9251389736195433,1.1533380192051612,-6.417960995100071,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,
blk2,"PRIMARY regime MZ sign(s_reg) [qlike_box63, expanding]",507,197,38.8560157790927,1.0,0.41624365482233505,1.8114180561876259,1.4604873575578965,0.1051100685034658,1.166590397602028,20,14.609724581115367,-3.929770811761524,0.9899497487437185,1.0064935064935066,0.9304780488152778,1.1463765282864011,-6.4179609951000725,0.0003775616359107392,-0.02247351016669887,0.01908215750164494,0.525,0.17007306088947827,-0.03492249291813021,False,92.0,89.0,0.9946332565665309,53.0,52.0,0.999094987461506,54.0,56.0,0.9980090464252801
blk2,"PRIMARY regime MZ sign(s_reg) [qlike_box63, expanding], exposure-matched",507,197,38.8560157790927,1.0101522842639594,0.41624365482233505,1.8080370130831513,1.4584825660675866,0.10526364797441626,1.1767146219410658,20,14.638575793975933,-3.904417451685643,1.0,1.0,0.9304780488152782,1.1463765282864016,-6.406512050115005,-0.0016272298543991148,-0.02204518728209545,0.01916165446801518,0.465,0.17596961187968763,-0.03844466107367506,False,,,,,,,,,
blk2,"regime MZ sign(s_reg) [qlike_box63, trailing252]",507,183,36.09467455621302,1.0,0.4262295081967213,2.0994887197114274,1.7811417529689482,0.12158875231164239,1.0375199656422582,18,9.497829157101243,-3.86201171875,0.9195979899497487,0.8766233766233766,1.0982456808514864,1.474655356284476,-5.169573299022512,0.3210319570469624,-0.027864289046031197,0.06304094761034908,0.005,-0.6604393836629359,0.5539928005830459,False,,,,,,,,,
blk2,"regime MZ sign(s_reg) [qlike_ewm21, expanding]",507,177,34.9112426035503,1.0,0.4124293785310734,1.8650097813263404,1.5343609501356577,0.10739802431847298,1.1467597890037118,18,12.609724581115366,-3.929770811761524,0.8894472361809045,0.9383116883116883,0.9395576317958796,1.251686232724164,-6.417960995100071,0.0742511542136719,-0.036509068311047214,0.04616431906912947,0.16,0.0,0.09417887482434706,False,,,,,,,,,
blk2,"regime MZ sign(s_reg) [qlike_ewm21, trailing252]",507,183,36.09467455621302,1.0,0.4098360655737705,2.08467004215524,1.754215601771894,0.12392349102691609,1.0180635159142237,19,9.123263600996578,-3.86201171875,0.9195979899497487,0.9642857142857143,1.046104396595939,1.4690643188439132,-5.310140977132508,0.2941058058499082,-0.026202048942532415,0.06674284368086421,0.005,-0.3541105004691305,0.43626498773604183,False,,,,,,,,,
blk2,"regime MZ sign(s_reg) [qlike_ewm42, expanding]",507,155,30.57199211045365,1.0,0.41935483870967744,1.83553261990944,1.516337105011081,0.09903367777928439,1.1192448776218562,14,11.508264496346698,-3.929770811761524,0.7788944723618091,0.8668831168831169,0.8887324719928228,1.2774623985086715,-6.1799594071850565,0.056227309089095234,-0.05132055395423011,0.04014670317081734,0.31,0.20403116293892198,0.035749581652509965,False,,,,,,,,,
blk2,"regime MZ sign(s_reg) [qlike_ewm42, trailing252]",507,182,35.8974358974359,1.0,0.4230769230769231,2.0335427009090354,1.7139718839565516,0.11479388931269129,1.0585117675700346,18,8.373089622183034,-3.86201171875,0.914572864321608,0.8538961038961039,1.0317093395611663,1.4560974277219827,-5.310140977132507,0.2538620880345659,-0.032688110057627846,0.05396065144277607,0.025,0.20403116293892198,0.27867915904168483,False,,,,,,,,,
blk2,"regime MZ sign(s_reg) [qlike_ewm63, expanding]",507,167,32.938856015779095,1.0,0.41317365269461076,1.6257051727220988,1.293919947655949,0.08638101110201768,1.3625450563910195,16,14.609724581115367,-3.6345608477154663,0.8391959798994975,0.8798701298701299,0.6974455945245072,1.1795618263423153,-6.1799594071850565,-0.16618984826603667,-0.07128366221688728,0.03147721088197406,0.965,0.20403116293892198,-0.24466811639722041,False,,,,,,,,,
blk2,"regime MZ sign(s_reg) [qlike_ewm63, trailing252]",507,168,33.13609467455622,1.0,0.4226190476190476,1.732716041821494,1.404808882120777,0.09437437826236673,1.2570628966405342,17,15.321255074334795,-3.86201171875,0.8442211055276382,0.8831168831168831,0.9764124775005647,1.0166460441094736,-6.179959407185057,-0.05530091380120883,-0.05607490877837099,0.036172197546888454,0.735,0.17007306088947827,-0.09903552702969787,False,,,,,,,,,
blk2,regime factor on rv_hat: sign(rv_hat x e^mean_T log(rv/rv_hat) - iv_var),507,127,25.04930966469428,1.0,0.4409448818897638,1.8050222816033283,1.4377548957121367,0.10440351655629218,1.041179408813908,14,8.022707408092877,-4.349934895833333,0.6381909547738693,1.2337662337662338,1.1456314903633396,0.9106650299487109,-7.521492405778078,-0.022354900209849093,-0.06577406672583452,0.06057119819544731,0.1,-0.0948846415993796,-0.008089654435812665,False,,,,,,,,,
blk2,regime factor on raw: sign(raw x e^mean_T log(rv/raw) - iv_var),507,129,25.443786982248522,1.0,0.4108527131782946,1.4613952721294803,1.0938385395341301,0.07966285961777743,1.3372059434769366,14,10.403453590020316,-4.349934895833333,0.6482412060301508,1.2272727272727273,0.9035127840988659,0.6730573825470001,-7.521492405778078,-0.3662712563878556,-0.08118065979082249,0.030626545926230424,0.61,-0.7085643484138545,-0.2991905763974061,False,,,,,,,,,
blk2,"reference: sign(raw - iv_var), no recalibration",507,138,27.218934911242602,1.0,0.39855072463768115,1.3982478947294625,1.033405731856352,0.07512982629262917,1.4861286927671105,15,10.403453590020316,-3.929770811761524,0.6934673366834171,1.198051948051948,0.8136982522068374,0.6602208872757493,-7.521492405778078,-0.42670406406563366,-0.08871848545419157,0.0240167329819732,,-0.7085643484138545,-0.3725103032620054,False,,,,,,,,,
blk2,"two-sided (a) long only in top tercile, short always, natural exposure",507,54,10.650887573964498,1.0,0.48148148148148145,1.8537332884713287,1.5153516904758577,0.08260028870928293,0.8116968300700205,6,8.21768966085915,-3.929770811761524,0.271356783919598,1.0,1.038457775855733,1.1533380192051612,-6.4179609951000725,0.05524189455387196,-0.09088364045417967,0.03792156608049528,0.6,-1.5195011513266077,0.26195914907108686,False,,,,,,,,,
blk2,"two-sided (a) long only in top tercile, short always, exposure-matched",507,54,10.650887573964498,3.685185185185185,0.48148148148148145,1.6550690808877768,1.4423543230437108,0.1564771568155395,1.514927520718611,6,20.19120357539103,-3.929770811761524,1.0,1.0,1.0384577758557332,1.1533380192051612,-11.262653566974109,-0.017755472878274947,-0.05120854714903942,0.16325909230716598,0.59,-1.5195011513266077,0.1150950672290072,False,,,,,,,,,
blk2,"two-sided (b) long always, short only outside top tercile, natural exposure",507,199,39.25049309664694,1.0,0.4120603015075377,1.8678184862322973,1.525291915396736,0.10463552341495158,1.1718811413707049,20,14.609724581115364,-3.6345608477154663,1.0,0.8701298701298701,0.9251389736195433,1.2849556319945339,-6.179959407185057,0.06518211947475017,-0.020042347718256713,0.018863054819493567,0.07,0.0,0.08612361751363196,False,,,,,,,,,
blk2,"two-sided (b) long always, short only outside top tercile, exposure-matched",507,199,39.25049309664694,1.0,0.4120603015075377,1.9067722219623178,1.5518006811051646,0.11279342147093019,1.0871236549822816,20,15.683657530406878,-4.177032616031208,1.0,0.9999999999999997,0.9251389736195433,1.2849556319945334,-6.509995216781638,0.0916908851831788,-0.013898477952181161,0.028042264941033023,0.155,-0.059329590672603016,0.12907593733088407,False,,,,,,,,,
blk2,"two-sided (c) both restrictions, natural exposure",507,54,10.650887573964498,1.0,0.48148148148148145,1.9815769831727594,1.6436282674549743,0.08217068164911102,0.8159405661802591,6,7.195350760253101,-3.6345608477154663,0.271356783919598,0.8701298701298701,1.038457775855733,1.2849556319945339,-4.749565901156615,0.1835184715329885,-0.09303592345498402,0.04048571964035804,0.225,-1.5195011513266077,0.4282973048365406,False,,,,,,,,,
blk2,"two-sided (c) both restrictions, exposure-matched",507,54,10.650887573964498,3.685185185185185,0.48148148148148145,1.7227722205682954,1.5070612155176863,0.16420544781134622,1.4436278112770558,6,16.432615648219617,-4.177032616031208,1.0,0.9999999999999997,1.0384577758557332,1.2849556319945334,-10.322655594820183,0.046951419595700594,-0.0397708441665365,0.16226598377836524,0.44,-1.519501151326608,0.19179302791991115,False,,,,,,,,,
blk2,"two-sided (d) size 2/1/0.5 long, 0.5/1/2 short by tercile, natural exposure",507,199,39.25049309664694,1.0402010050251256,0.4120603015075377,2.1827333214139726,1.8063938948907003,0.17273756474286245,0.868019967294807,12,12.408662179818887,-6.650438128053647,1.0402010050251256,1.5681818181818181,1.185121625363999,1.3560625557005204,-9.499131802313226,0.3462840989687146,0.011324765287642856,0.12433842672093351,0.1,-0.8334595803944,0.5391919387288555,False,,,,,,,,,
blk2,"two-sided (d) size 2/1/0.5 long, 0.5/1/2 short by tercile, exposure-matched",507,199,39.25049309664694,1.0000000000000002,0.4120603015075377,2.112568730590701,1.7751128065509756,0.1338965707991192,1.0765390416759397,12,9.771928952661987,-4.240859096150151,1.0000000000000002,1.0,1.1851216253639991,1.3560625557005204,-6.057417381185246,0.31500301062898983,-0.012244876701145027,0.06887247229915633,0.075,-0.5722349268772489,0.4374235476419468,False,,,,,,,,,
blk2,"joint: skip Q1/Q5-of-s buys in the calm tercile, natural exposure",507,161,31.755424063116372,1.0,0.40993788819875776,1.8130873190315284,1.4791750400763635,0.10320447143237636,1.1446508398566335,16,12.487599628410328,-3.929770811761524,0.8090452261306532,1.0,0.9422380860863546,1.1533380192051612,-6.417960995100071,0.019065244154377714,-0.02913141459824068,0.021269745346357512,0.36,-0.01012913407186744,0.025463777234394414,False,,,,,,,,,
blk2,"joint: skip Q1/Q5-of-s buys in the calm tercile, exposure-matched",507,161,31.755424063116372,1.236024844720497,0.40993788819875776,1.7643108863138866,1.4503291723904674,0.11456126647021246,1.274561921505559,16,13.736701845739365,-3.929770811761524,1.0,1.0,0.9422380860863545,1.1533380192051612,-6.843804180256873,-0.009780623531518318,-0.02155848154662668,0.037567611824022455,,0.06654482038247767,-0.02245571302768279,False,,,,,,,,,
