entry,policy,days,mean_pts,sd,Sharpe,vs_hold,vs_hold_lo,vs_hold_hi,vs_P2,vs_P2_lo,vs_P2_hi,worst,buy_days_mean
13:00,P11 P7 + month-end override,866,1.044658186007111,7.860899628529559,2.10961027046698,0.4265029906888764,-0.9754503780095127,1.5925187869761752,0.18155973318591423,-0.8093474796659131,1.029204924116617,-41.69075032268171,0.42401064443737846
13:30,P0 hold,866,0.7983451428262665,7.5481790630095436,1.6789925284092098,0.0,0.0,0.0,-0.23368402336844118,-0.7553089462803247,0.28687799733356456,-75.84721307472019,0.19138455609144256
13:30,P2 buy g (neutral),866,0.8340319243151769,6.92215645716702,1.912676551777651,0.23368402336844118,-0.2868779973335648,0.7553089462803245,0.0,0.0,0.0,-75.84721307472019,0.280704650800681
13:30,P7 buy g + 1 (net long one),866,0.8488943990661538,8.203226277591323,1.6427415701697332,-0.03625095823947655,-1.2484899166384946,1.0374463851512112,-0.26993498160791773,-1.0539342245045433,0.3503918062302175,-75.84721307472019,0.3179037928074614
13:30,P8 P7 + sell 1 - g on sell days,866,0.8699164962895192,9.22698653487111,1.4966420739055695,-0.1823504545036403,-1.4170204602502932,0.9470407313707948,-0.4160344778720815,-1.2362597159830735,0.2939264931248985,-76.07379004844918,0.3179037928074614
13:30,P9 buy g + the book's premium (net long its premium),866,0.9317750028637602,11.549591823537664,1.2806919793061033,-0.3983005491031064,-1.9632675197476688,0.8577819686214692,-0.6319845724715476,-1.830074852837576,0.33119872447360604,-75.84721307472019,0.5253448416188113
13:30,P10 buy back the held legs + one straddle,866,0.7961401819419914,8.08552298755083,1.5630817697809312,-0.1159107586282786,-1.3508299744184056,0.9514205883026946,-0.3495947819967198,-1.1788112063574239,0.3231238170733976,-75.84721307472019,0.18586578116143646
13:30,P7r control: P7 on SELL days,866,0.3835079439108837,9.25045273362799,0.6581299367439444,-1.0208625916652654,-2.7716474137017975,0.665197672871898,-1.2545466150337066,-3.220850964374507,0.5803451902044935,-47.93090870226602,0.19138455609144256
13:30,P11 P7 + month-end override,866,1.0925557462807347,8.283122607258772,2.0938703446936193,0.41487781628440956,-0.9692633146204996,1.5517702573225585,0.18119379291596838,-0.8289629914235616,1.0149603238047273,-75.84721307472019,0.3168717862942198
14:00,P0 hold,866,0.5142745168041069,8.280620351443153,0.9858989442821933,0.0,0.0,0.0,-0.24353541620373953,-0.7073276878408635,0.232355384842176,-82.71009880894748,-0.11278003487233237
