,cell  sign(c * rv_hat - iv) | mid,cell  sign(c * rv_hat - iv) | crossed,T0    sign(rv_hat - iv) | mid,T0    sign(rv_hat - iv) | crossed,always short | mid,always short | crossed,c
2021-12-06,-9.099999904632568,-9.400000095367432,9.099999904632568,8.799999952316284,9.099999904632568,8.799999952316284,1.1737551630118985
2021-12-08,-2.890039086341858,-3.0400391817092896,-2.890039086341858,-3.0400391817092896,2.890039086341858,2.740039110183716,1.162612712135967
2021-12-10,-6.89501953125,-7.070019602775574,-6.89501953125,-7.070019602775574,-6.89501953125,-7.070019602775574,1.169702699199494
2021-12-13,-5.15478515625,-5.329785108566284,-5.15478515625,-5.329785108566284,-5.15478515625,-5.329785108566284,1.1774092483412095
2021-12-15,-0.3499026298522949,-0.64990234375,0.3499026298522949,0.04990243911743164,0.3499026298522949,0.04990243911743164,1.1754007979866672
2021-12-17,-0.15986299514770508,-0.45986318588256836,-0.15986299514770508,-0.45986318588256836,-0.15986299514770508,-0.45986318588256836,1.1487539192703706
2021-12-20,7.529980182647705,7.279980659484863,7.529980182647705,7.279980659484863,7.529980182647705,7.279980659484863,1.149305958011672
2021-12-22,7.085058569908142,6.960058569908142,7.085058569908142,6.960058569908142,-7.085058569908142,-7.210058689117432,1.1453121753628777
2021-12-23,0.26503896713256836,0.14003896713256836,0.26503896713256836,0.14003896713256836,0.26503896713256836,0.14003896713256836,1.151282035683077
2021-12-27,-2.289941430091858,-2.3899413347244263,-2.289941430091858,-2.3899413347244263,-2.289941430091858,-2.3899413347244263,1.1485206322887094
2021-12-29,1.7600585222244263,1.6600584983825684,1.7600585222244263,1.6600584983825684,1.7600585222244263,1.6600584983825684,1.1473602279563264
2021-12-31,-6.119824409484863,-6.31982421875,-6.119824409484863,-6.31982421875,-6.119824409484863,-6.31982421875,1.1556617571286334
2022-01-03,-2.9649412631988525,-3.0899415016174316,2.9649412631988525,2.8399412631988525,2.9649412631988525,2.8399412631988525,1.156758931178247
2022-01-05,10.119921684265137,9.819921970367432,10.119921684265137,9.819921970367432,-10.119921684265137,-10.419922113418579,1.1708588617340288
2022-01-07,1.5452148914337158,1.3702147006988525,1.5452148914337158,1.3702147006988525,-1.5452148914337158,-1.72021484375,1.1778406404111625
2022-01-10,15.590039253234863,15.2900390625,15.590039253234863,15.2900390625,-15.590039253234863,-15.890038967132568,1.178522169848926
2022-01-12,-5.39990234375,-5.64990234375,-5.39990234375,-5.64990234375,5.39990234375,5.14990234375,1.2025824654352455
2022-01-14,-2.39990234375,-2.64990234375,-2.39990234375,-2.64990234375,2.39990234375,2.14990234375,1.2010610997361275
2022-01-18,-3.7098636627197266,-4.009862899780273,3.7098636627197266,3.4098634719848633,3.7098636627197266,3.4098634719848633,1.197482359718181
2022-01-19,17.540234088897705,17.240234375,17.540234088897705,17.240234375,-17.540234088897705,-17.84023427963257,1.1879666092957024
2022-01-21,-17.0,-17.600000381469727,-17.0,-17.600000381469727,17.0,16.40000009536743,1.2615679166791565
2022-01-24,34.47988319396973,33.82988262176514,-34.47988319396973,-35.1298828125,-34.47988319396973,-35.1298828125,1.2015103340266082
2022-01-26,-19.669824600219727,-20.469823837280273,-19.669824600219727,-20.469823837280273,19.669824600219727,18.869824409484863,1.3239986603029774
2022-01-28,24.400097370147705,24.050097465515137,-24.400097370147705,-24.75009822845459,-24.400097370147705,-24.75009822845459,1.2443146692494655
2022-01-31,-10.549805164337158,-10.949804782867432,-10.549805164337158,-10.949804782867432,-10.549805164337158,-10.949804782867432,1.3136346001385995
2022-02-02,-9.799999713897705,-10.300000190734863,9.799999713897705,9.300000190734863,9.799999713897705,9.300000190734863,1.319395154162292
2022-02-04,-15.820214748382568,-16.07021474838257,-15.820214748382568,-16.07021474838257,-15.820214748382568,-16.07021474838257,1.3097630383405534
2022-02-07,5.979882717132568,5.729883193969727,-5.979882717132568,-6.229882717132568,-5.979882717132568,-6.229882717132568,1.3344192006987834
2022-02-09,7.169824123382568,6.919824123382568,7.169824123382568,6.919824123382568,7.169824123382568,6.919824123382568,1.331361919547291
2022-02-11,21.89013671875,21.440136909484863,21.89013671875,21.440136909484863,21.89013671875,21.440136909484863,1.300925816447029
2022-02-14,-15.080078125,-15.43007755279541,15.080078125,14.730078220367432,15.080078125,14.730078220367432,1.2678911354430646
2022-02-16,-4.609765529632568,-4.909765720367432,-4.609765529632568,-4.909765720367432,4.609765529632568,4.309765338897705,1.23766661654414
2022-02-18,-15.070117473602295,-15.3701171875,15.070117473602295,14.770116806030273,15.070117473602295,14.770116806030273,1.2292743809488993
2022-02-22,4.790234565734863,4.340234756469727,-4.790234565734863,-5.240234375,-4.790234565734863,-5.240234375,1.2099159998717421
2022-02-23,-0.19999980926513672,-0.4999995231628418,0.19999980926513672,-0.09999942779541016,0.19999980926513672,-0.09999942779541016,1.2073466370655783
2022-02-25,-3.6500978469848633,-3.9500975608825684,3.6500978469848633,3.35009765625,3.6500978469848633,3.35009765625,1.2884703750006246
2022-02-28,-11.239941596984863,-11.53994083404541,-11.239941596984863,-11.53994083404541,-11.239941596984863,-11.53994083404541,1.284572044392469
2022-03-02,9.890038967132568,9.640038967132568,9.890038967132568,9.640038967132568,9.890038967132568,9.640038967132568,1.2747721384209658
2022-03-04,0.9201173782348633,0.6701173782348633,-0.9201173782348633,-1.1701173782348633,-0.9201173782348633,-1.1701173782348633,1.2978989316820688
2022-03-07,3.3601560592651367,3.0101561546325684,-3.3601560592651367,-3.710155963897705,-3.3601560592651367,-3.710155963897705,1.2934358530543226
2022-03-09,0.07988309860229492,-0.22011709213256836,0.07988309860229492,-0.22011709213256836,0.07988309860229492,-0.22011709213256836,1.2971194975791427
2022-03-11,4.639941215515137,4.289941787719727,-4.639941215515137,-4.989941120147705,-4.639941215515137,-4.989941120147705,1.286553416950414
2022-03-14,-11.309863090515137,-11.60986328125,11.309863090515137,11.009862899780273,11.309863090515137,11.009862899780273,1.2828566436725723
2022-03-16,11.759863376617432,11.459863185882568,-11.759863376617432,-12.059863567352295,-11.759863376617432,-12.059863567352295,1.2755069146022642
2022-03-18,7.429883003234863,7.279882431030273,7.429883003234863,7.279882431030273,7.429883003234863,7.279882431030273,1.2884072584196873
2022-03-21,2.1698241233825684,1.9198243618011475,2.1698241233825684,1.9198243618011475,2.1698241233825684,1.9198243618011475,1.2837689047405265
2022-03-23,-4.209765434265137,-4.459765911102295,-4.209765434265137,-4.459765911102295,-4.209765434265137,-4.459765911102295,1.2729281487399429
2022-03-25,-13.360058784484863,-13.56005859375,-13.360058784484863,-13.56005859375,-13.360058784484863,-13.56005859375,1.2503548904984907
2022-03-28,4.695019483566284,4.570019483566284,-4.695019483566284,-4.820019483566284,-4.695019483566284,-4.820019483566284,1.268612762498622
2022-03-30,-1.5501952171325684,-1.7501955032348633,-1.5501952171325684,-1.7501955032348633,-1.5501952171325684,-1.7501955032348633,1.2771860144557183
2022-03-31,-25.189844131469727,-25.389843940734863,-25.189844131469727,-25.389843940734863,-25.189844131469727,-25.389843940734863,1.2739110374528935
2022-04-01,-5.209863185882568,-5.459863185882568,-5.209863185882568,-5.459863185882568,-5.209863185882568,-5.459863185882568,1.3111735906506214
2022-04-04,3.7098631858825684,3.559863328933716,3.7098631858825684,3.559863328933716,3.7098631858825684,3.559863328933716,1.313131251049513
2022-04-06,6.800097942352295,6.450097560882568,6.800097942352295,6.450097560882568,6.800097942352295,6.450097560882568,1.3085202252921193
2022-04-08,-3.1702146530151367,-3.3202149868011475,-3.1702146530151367,-3.3202149868011475,-3.1702146530151367,-3.3202149868011475,1.2922336596617905
2022-04-11,-0.77978515625,-1.02978515625,0.77978515625,0.52978515625,0.77978515625,0.52978515625,1.2920466045468544
2022-04-13,7.25,7.1000001430511475,7.25,7.1000001430511475,7.25,7.1000001430511475,1.2932329928083364
2022-04-14,3.210156202316284,3.0101561546325684,-3.210156202316284,-3.410156011581421,-3.210156202316284,-3.410156011581421,1.2924844937649538
2022-04-18,3.56005859375,3.31005859375,3.56005859375,3.31005859375,3.56005859375,3.31005859375,1.2934231311347768
2022-04-20,3.150195598602295,2.8501954078674316,3.150195598602295,2.8501954078674316,3.150195598602295,2.8501954078674316,1.2818904249697054
2022-04-22,-7.920214653015137,-8.520215034484863,-7.920214653015137,-8.520215034484863,-7.920214653015137,-8.520215034484863,1.2739248725030556
2022-04-25,-3.47988224029541,-3.8798828125,-3.47988224029541,-3.8798828125,3.47988224029541,3.0798826217651367,1.2813858018731814
2022-04-26,1.8498048782348633,1.5998048782348633,-1.8498048782348633,-2.0998048782348633,-1.8498048782348633,-2.0998048782348633,1.2783172374326406
2022-04-27,-9.2099609375,-9.459961414337158,9.2099609375,8.9599609375,9.2099609375,8.9599609375,1.2772975651353289
2022-04-29,-1.1698236465454102,-1.4698247909545898,-1.1698236465454102,-1.4698247909545898,-1.1698236465454102,-1.4698247909545898,1.2629062266845006
2022-05-02,-0.47988319396972656,-0.8798828125,-0.47988319396972656,-0.8798828125,-0.47988319396972656,-0.8798828125,1.2610455667222171
2022-05-03,13.600000381469727,13.300000190734863,13.600000381469727,13.300000190734863,13.600000381469727,13.300000190734863,1.2529145523313285
2022-05-04,2.5300779342651367,2.1300783157348633,2.5300779342651367,2.1300783157348633,2.5300779342651367,2.1300783157348633,1.2442720344811506
2022-05-06,-2.8898439407348633,-3.2398433685302734,-2.8898439407348633,-3.2398433685302734,-2.8898439407348633,-3.2398433685302734,1.2147201214746526
2022-05-09,-5.13999080657959,-5.439990043640137,-5.13999080657959,-5.439990043640137,5.13999080657959,4.839990615844727,1.2167803847176295
2022-05-10,-12.350049018859863,-12.750048637390137,-12.350049018859863,-12.750048637390137,12.350049018859863,11.950048923492432,1.2145632448439445
2022-05-11,2.070068359375,1.7200689315795898,2.070068359375,1.7200689315795898,-2.070068359375,-2.4200682640075684,1.20934219416282
2022-05-13,10.089892864227295,9.789892196655273,10.089892864227295,9.789892196655273,10.089892864227295,9.789892196655273,1.2246341961068694
2022-05-16,-4.860010147094727,-5.110009670257568,-4.860010147094727,-5.110009670257568,4.860010147094727,4.610009670257568,1.21491258936909
2022-05-17,-10.5,-10.699999809265137,10.5,10.300000190734863,10.5,10.300000190734863,1.1998061761574845
2022-05-18,-4.370068073272705,-4.720068454742432,-4.370068073272705,-4.720068454742432,4.370068073272705,4.020068168640137,1.195803626437033
2022-05-19,-14.300000190734863,-14.599999904632568,-14.300000190734863,-14.599999904632568,14.300000190734863,14.0,1.1853152732143744
2022-05-20,-25.060108184814453,-25.360107421875,-25.060108184814453,-25.360107421875,-25.060108184814453,-25.360107421875,1.1724900884480725
2022-05-23,-7.050000190734863,-7.550000190734863,7.050000190734863,6.550000190734863,7.050000190734863,6.550000190734863,1.2048944391992515
2022-05-24,-5.920019149780273,-6.420019626617432,5.920019149780273,5.420019626617432,5.920019149780273,5.420019626617432,1.1991439623034659
2022-05-25,0.07001972198486328,-0.32998037338256836,-0.07001972198486328,-0.4700193405151367,-0.07001972198486328,-0.4700193405151367,1.1875753495283652
2022-05-26,-9.349999904632568,-9.700000286102295,-9.349999904632568,-9.700000286102295,9.349999904632568,9.0,1.184441555376634
2022-05-27,1.3402342796325684,1.1402344703674316,1.3402342796325684,1.1402344703674316,-1.3402342796325684,-1.5402345657348633,1.1811607384584575
2022-05-31,-0.9499025344848633,-1.3499021530151367,0.9499025344848633,0.5499024391174316,0.9499025344848633,0.5499024391174316,1.181617921939349
2022-06-01,8.120019435882568,7.77001953125,-8.120019435882568,-8.470019817352295,-8.120019435882568,-8.470019817352295,1.1765910991752213
2022-06-02,8.219824075698853,8.019824028015137,8.219824075698853,8.019824028015137,-8.219824075698853,-8.419824123382568,1.1825014022531324
2022-06-03,-10.140039443969727,-10.340039253234863,-10.140039443969727,-10.340039253234863,10.140039443969727,9.940038681030273,1.190545326529045
2022-06-06,-3.4198241233825684,-3.56982421875,3.4198241233825684,3.269824504852295,3.4198241233825684,3.269824504852295,1.1867188759357994
2022-06-07,2.369823932647705,2.2198243141174316,2.369823932647705,2.2198243141174316,2.369823932647705,2.2198243141174316,1.1831829794662088
2022-06-08,-3.9700193405151367,-4.170019626617432,3.9700193405151367,3.77001953125,3.9700193405151367,3.77001953125,1.1839796942905896
2022-06-09,17.229931831359863,16.979931354522705,17.229931831359863,16.979931354522705,-17.229931831359863,-17.479931831359863,1.1828723460297257
2022-06-10,-18.78989315032959,-19.03989267349243,-18.78989315032959,-19.03989267349243,-18.78989315032959,-19.03989267349243,1.1990125808065657
2022-06-13,18.929883003234863,18.52988338470459,18.929883003234863,18.52988338470459,18.929883003234863,18.52988338470459,1.2191715966763867
2022-06-14,-2.77001953125,-3.02001953125,-2.77001953125,-3.02001953125,2.77001953125,2.52001953125,1.2066943112209938
2022-06-15,-6.360010147094727,-6.910009384155273,-6.360010147094727,-6.910009384155273,-6.360010147094727,-6.910009384155273,1.201288331470648
2022-06-16,17.449999809265137,17.199999809265137,17.449999809265137,17.199999809265137,17.449999809265137,17.199999809265137,1.206899392897822
2022-06-17,2.1099119186401367,1.7599120140075684,2.1099119186401367,1.7599120140075684,-2.1099119186401367,-2.4599123001098633,1.1876500624036241
2022-06-21,-3.340039014816284,-3.590039014816284,3.340039014816284,3.0900392532348633,3.340039014816284,3.0900392532348633,1.1913776186346694
2022-06-22,0.6601071357727051,0.4101071357727051,0.6601071357727051,0.4101071357727051,-0.6601071357727051,-0.9101076126098633,1.190182296636607
2022-06-23,-2.3799803256988525,-2.6299805641174316,-2.3799803256988525,-2.6299805641174316,-2.3799803256988525,-2.6299805641174316,1.1872160294666452
2022-06-24,-4.314990043640137,-4.439990282058716,-4.314990043640137,-4.439990282058716,-4.314990043640137,-4.439990282058716,1.187063472632904
2022-06-27,-9.150000095367432,-9.400000095367432,9.150000095367432,8.900000095367432,9.150000095367432,8.900000095367432,1.1944991283731474
2022-06-28,-6.750048637390137,-7.050048828125,6.750048637390137,6.450048923492432,6.750048637390137,6.450048923492432,1.189761676116956
2022-06-29,-1.830078125,-2.0300779342651367,-1.830078125,-2.0300779342651367,1.830078125,1.6300783157348633,1.1879446130666853
2022-06-30,18.600000381469727,18.299999237060547,18.600000381469727,18.299999237060547,18.600000381469727,18.299999237060547,1.186738110466672
2022-07-01,-3.5199217796325684,-3.7699217796325684,3.5199217796325684,3.2699220180511475,3.5199217796325684,3.2699220180511475,1.168617656718578
2022-07-05,-2.310107707977295,-2.7101073265075684,-2.310107707977295,-2.7101073265075684,2.310107707977295,1.9101073741912842,1.1667060152325313
2022-07-06,11.319921731948853,11.019921779632568,-11.319921731948853,-11.619921922683716,-11.319921731948853,-11.619921922683716,1.1653187993631686
2022-07-07,8.299999952316284,8.200000286102295,8.299999952316284,8.200000286102295,8.299999952316284,8.200000286102295,1.1717838599888595
2022-07-08,2.579882860183716,2.379882574081421,2.579882860183716,2.379882574081421,2.579882860183716,2.379882574081421,1.170745635876629
2022-07-11,-7.124999761581421,-7.349999904632568,7.124999761581421,6.900000095367432,7.124999761581421,6.900000095367432,1.1708620479686602
2022-07-12,-5.499951124191284,-5.699951171875,-5.499951124191284,-5.699951171875,5.499951124191284,5.2999513149261475,1.1693043992990642
2022-07-13,1.780029296875,1.480029582977295,1.780029296875,1.480029582977295,1.780029296875,1.480029582977295,1.1682757751159139
2022-07-14,-2.204882860183716,-2.3298826217651367,-2.204882860183716,-2.3298826217651367,2.204882860183716,2.079882860183716,1.1702085909306257
2022-07-15,1.9599120616912842,1.7599120140075684,-1.9599120616912842,-2.159912109375,-1.9599120616912842,-2.159912109375,1.1678191407007013
2022-07-18,-2.5750975608825684,-2.7500977516174316,-2.5750975608825684,-2.7500977516174316,2.5750975608825684,2.400097608566284,1.1688799410318127
2022-07-19,4.93505859375,4.760058641433716,4.93505859375,4.760058641433716,4.93505859375,4.760058641433716,1.1538345807664074
2022-07-20,2.4999024868011475,2.2999022006988525,2.4999024868011475,2.2999022006988525,2.4999024868011475,2.2999022006988525,1.1507344906033155
2022-07-21,-2.7749509811401367,-2.949951171875,-2.7749509811401367,-2.949951171875,-2.7749509811401367,-2.949951171875,1.151239201586666
2022-07-22,-4.7451171875,-4.9701173305511475,4.7451171875,4.5201170444488525,4.7451171875,4.5201170444488525,1.1534553486605543
2022-07-25,-10.090087890625,-10.240087747573853,-10.090087890625,-10.240087747573853,-10.090087890625,-10.240087747573853,1.1510065456136331
2022-07-26,6.5999510288238525,6.449951171875,6.5999510288238525,6.449951171875,6.5999510288238525,6.449951171875,1.159186400897203
2022-07-27,0.610107421875,0.3101072311401367,0.610107421875,0.3101072311401367,0.610107421875,0.3101072311401367,1.1558918801162503
2022-07-28,2.9549317359924316,2.7799317836761475,2.9549317359924316,2.7799317836761475,2.9549317359924316,2.7799317836761475,1.1594001384381387
2022-07-29,2.7900390625,2.590039014816284,2.7900390625,2.590039014816284,2.7900390625,2.590039014816284,1.1586274121611457
2022-08-01,6.1499998569488525,5.950000047683716,6.1499998569488525,5.950000047683716,6.1499998569488525,5.950000047683716,1.1587290658447007
2022-08-02,-1.31005859375,-1.56005859375,-1.31005859375,-1.56005859375,-1.31005859375,-1.56005859375,1.1572631680854466
2022-08-03,6.1000001430511475,5.949999809265137,6.1000001430511475,5.949999809265137,6.1000001430511475,5.949999809265137,1.1592405490978084
2022-08-04,1.68994140625,1.5899412631988525,1.68994140625,1.5899412631988525,1.68994140625,1.5899412631988525,1.157729487833401
2022-08-05,-0.4899413585662842,-0.6399414539337158,-0.4899413585662842,-0.6399414539337158,-0.4899413585662842,-0.6399414539337158,1.155571558528429
2022-08-08,6.3399412631988525,6.139941453933716,6.3399412631988525,6.139941453933716,6.3399412631988525,6.139941453933716,1.1562979010855903
2022-08-09,5.2250001430511475,5.099999904632568,5.2250001430511475,5.099999904632568,5.2250001430511475,5.099999904632568,1.155322995313215
2022-08-10,-0.2902343273162842,-0.39023447036743164,-0.2902343273162842,-0.39023447036743164,-0.2902343273162842,-0.39023447036743164,1.1543634199300148
2022-08-11,-5.375,-5.549999952316284,5.375,5.200000047683716,5.375,5.200000047683716,1.1545099941596766
2022-08-12,-0.27490234375,-0.3499023914337158,-0.27490234375,-0.3499023914337158,-0.27490234375,-0.3499023914337158,1.1532878365173587
2022-08-15,1.4651367664337158,1.3401366472244263,1.4651367664337158,1.3401366472244263,1.4651367664337158,1.3401366472244263,1.1535690197968573
2022-08-16,4.749804735183716,4.5498046875,4.749804735183716,4.5498046875,4.749804735183716,4.5498046875,1.15319277729711
2022-08-17,5.240038871765137,5.0400390625,5.240038871765137,5.0400390625,5.240038871765137,5.0400390625,1.1523938402158629
2022-08-18,-1.759765625,-1.9597655534744263,-1.759765625,-1.9597655534744263,-1.759765625,-1.9597655534744263,1.1430096276621504
2022-08-19,6.625,6.450000047683716,6.625,6.450000047683716,6.625,6.450000047683716,1.1422456619391212
2022-08-22,5.825000047683716,5.650000095367432,5.825000047683716,5.650000095367432,5.825000047683716,5.650000095367432,1.141066830593354
2022-08-23,-0.8450193405151367,-0.9700195789337158,-0.8450193405151367,-0.9700195789337158,-0.8450193405151367,-0.9700195789337158,1.138938157265834
2022-08-24,4.049999952316284,3.9499999284744263,4.049999952316284,3.9499999284744263,4.049999952316284,3.9499999284744263,1.1381329232010862
2022-08-25,-9.8701171875,-9.970117211341858,-9.8701171875,-9.970117211341858,-9.8701171875,-9.970117211341858,1.137793470734681
2022-08-26,-8.590087890625,-8.840087652206421,-8.590087890625,-8.840087652206421,-8.590087890625,-8.840087652206421,1.1461854253012882
2022-08-29,-7.564892530441284,-7.739892482757568,-7.564892530441284,-7.739892482757568,-7.564892530441284,-7.739892482757568,1.151536653512053
2022-08-30,9.200000286102295,8.999999761581421,9.200000286102295,8.999999761581421,9.200000286102295,8.999999761581421,1.150298899035811
2022-08-31,-6.349999904632568,-6.6000001430511475,-6.349999904632568,-6.6000001430511475,-6.349999904632568,-6.6000001430511475,1.1466137354356882
2022-09-01,-12.85009765625,-13.050097465515137,-12.85009765625,-13.050097465515137,-12.85009765625,-13.050097465515137,1.1490506892587664
2022-09-02,10.010009765625,9.760009765625,10.010009765625,9.760009765625,10.010009765625,9.760009765625,1.1579038821436465
2022-09-06,8.389941215515137,8.089941501617432,8.389941215515137,8.089941501617432,8.389941215515137,8.089941501617432,1.1517857903348512
2022-09-07,2.4701173305511475,2.2701170444488525,2.4701173305511475,2.2701170444488525,2.4701173305511475,2.2701170444488525,1.1470950993192779
2022-09-08,-3.2299318313598633,-3.479931354522705,-3.2299318313598633,-3.479931354522705,-3.2299318313598633,-3.479931354522705,1.1464522343076204
2022-09-09,3.810107469558716,3.6601076126098633,3.810107469558716,3.6601076126098633,3.810107469558716,3.6601076126098633,1.1466982164282193
2022-09-12,1.3898437023162842,1.1898436546325684,1.3898437023162842,1.1898436546325684,1.3898437023162842,1.1898436546325684,1.144320440799617
2022-09-13,3.5899410247802734,3.4899415969848633,3.5899410247802734,3.4899415969848633,3.5899410247802734,3.4899415969848633,1.1450424986618728
2022-09-14,-10.310009956359863,-10.510009765625,-10.310009956359863,-10.510009765625,-10.310009956359863,-10.510009765625,1.136672961406095
2022-09-15,5.199902057647705,4.949902534484863,5.199902057647705,4.949902534484863,5.199902057647705,4.949902534484863,1.1462345106106062
2022-09-16,4.519922256469727,4.269921779632568,4.519922256469727,4.269921779632568,4.519922256469727,4.269921779632568,1.1432349170924012
2022-09-19,-7.325000047683716,-7.5,-7.325000047683716,-7.5,7.325000047683716,7.150000095367432,1.1411567204718625
2022-09-20,10.299999713897705,10.0,10.299999713897705,10.0,10.299999713897705,10.0,1.124496785892803
2022-09-21,-18.370067596435547,-18.870068550109863,-18.370067596435547,-18.870068550109863,-18.370067596435547,-18.870068550109863,1.113719035438393
2022-09-22,-5.810009479522705,-6.110009670257568,-5.810009479522705,-6.110009670257568,-5.810009479522705,-6.110009670257568,1.1420518977530152
2022-09-23,1.8700189590454102,1.5700197219848633,1.8700189590454102,1.5700197219848633,1.8700189590454102,1.5700197219848633,1.1423214896119231
2022-09-26,3.1900391578674316,2.9400391578674316,3.1900391578674316,2.9400391578674316,3.1900391578674316,2.9400391578674316,1.1442694883102007
2022-09-27,-9.7099609375,-9.909960746765137,9.7099609375,9.509961128234863,9.7099609375,9.509961128234863,1.1337019208358785
2022-09-28,-8.240038871765137,-8.440038681030273,-8.240038871765137,-8.440038681030273,8.240038871765137,8.0400390625,1.1304394524514927
2022-09-29,2.2300291061401367,2.030029296875,2.2300291061401367,2.030029296875,2.2300291061401367,2.030029296875,1.1236456781114
2022-09-30,-6.829883575439453,-7.3798828125,-6.829883575439453,-7.3798828125,-6.829883575439453,-7.3798828125,1.1082962607987368
2022-10-03,3.570068597793579,3.270068407058716,3.570068597793579,3.270068407058716,-3.570068597793579,-3.870068073272705,1.1254466844191042
2022-10-04,-1.729931354522705,-2.0299315452575684,-1.729931354522705,-2.0299315452575684,-1.729931354522705,-2.0299315452575684,1.1304999464724965
2022-10-05,4.519970655441284,4.319970607757568,4.519970655441284,4.319970607757568,-4.519970655441284,-4.719970703125,1.128476690049614
2022-10-06,-0.12998056411743164,-0.37998056411743164,-0.12998056411743164,-0.37998056411743164,-0.12998056411743164,-0.37998056411743164,1.1289305761813777
2022-10-07,2.890087604522705,2.640087604522705,2.890087604522705,2.640087604522705,2.890087604522705,2.640087604522705,1.1281771186326044
2022-10-10,-5.689892768859863,-5.889892578125,-5.689892768859863,-5.889892578125,5.689892768859863,5.489892482757568,1.1226307113843117
2022-10-11,-6.109911918640137,-6.359911918640137,-6.109911918640137,-6.359911918640137,6.109911918640137,5.859911918640137,1.1157396145540224
2022-10-12,0.5199706554412842,0.36997079849243164,0.5199706554412842,0.36997079849243164,-0.5199706554412842,-0.6699705123901367,1.1112841796042152
2022-10-13,10.859911918640137,10.609911918640137,10.859911918640137,10.609911918640137,10.859911918640137,10.609911918640137,1.1123099107217893
2022-10-14,-0.4799318313598633,-0.7299318313598633,-0.4799318313598633,-0.7299318313598633,-0.4799318313598633,-0.7299318313598633,1.1062856940611991
2022-10-17,6.399950981140137,6.149951457977295,6.399950981140137,6.149951457977295,6.399950981140137,6.149951457977295,1.1012137661886559
2022-10-18,2.22998046875,1.97998046875,2.22998046875,1.97998046875,-2.22998046875,-2.47998046875,1.0997046852905408
2022-10-19,-2.290087938308716,-2.540087938308716,-2.290087938308716,-2.540087938308716,2.290087938308716,2.040087938308716,1.100009143248357
2022-10-20,-7.119970798492432,-7.319970607757568,-7.119970798492432,-7.319970607757568,7.119970798492432,6.919970512390137,1.0996649809196009
2022-10-21,5.450000286102295,5.249999761581421,5.450000286102295,5.249999761581421,5.450000286102295,5.249999761581421,1.0961322277342178
2022-10-24,1.159912109375,0.9599123001098633,1.159912109375,0.9599123001098633,-1.159912109375,-1.3599119186401367,1.095955097802846
2022-10-25,-5.224999904632568,-5.3500001430511475,-5.224999904632568,-5.3500001430511475,5.224999904632568,5.099999904632568,1.0965397834120902
2022-10-26,-5.450000047683716,-5.6499998569488525,-5.450000047683716,-5.6499998569488525,5.450000047683716,5.25,1.0949972158507548
2022-10-27,0.34995102882385254,0.09995126724243164,0.34995102882385254,0.09995126724243164,-0.34995102882385254,-0.5999512672424316,1.09019800223052
2022-10-28,-6.200000047683716,-6.3500001430511475,-6.200000047683716,-6.3500001430511475,6.200000047683716,6.049999952316284,1.087777558624758
2022-10-31,-4.179980516433716,-4.379980564117432,4.179980516433716,3.97998046875,4.179980516433716,3.97998046875,1.085158495717471
2022-11-01,-5.224999904632568,-5.400000095367432,-5.224999904632568,-5.400000095367432,5.224999904632568,5.049999952316284,1.0839133161579932
2022-11-02,6.56005859375,6.110058784484863,6.56005859375,6.110058784484863,-6.56005859375,-7.010058403015137,1.0833814676047333
2022-11-03,-13.960107564926147,-14.210107326507568,-13.960107564926147,-14.210107326507568,-13.960107564926147,-14.210107326507568,1.0866800784466397
2022-11-04,7.850049018859863,7.550048828125,7.850049018859863,7.550048828125,-7.850049018859863,-8.150048971176147,1.0959628676742603
2022-11-07,2.3750487565994263,2.250048875808716,2.3750487565994263,2.250048875808716,2.3750487565994263,2.250048875808716,1.0986118903744186
2022-11-08,1.5101070404052734,1.3101072311401367,1.5101070404052734,1.3101072311401367,1.5101070404052734,1.3101072311401367,1.0974753932758823
2022-11-09,-2.879931926727295,-3.1299314498901367,-2.879931926727295,-3.1299314498901367,-2.879931926727295,-3.1299314498901367,1.095192822251188
2022-11-10,-4.1201171875,-4.270117282867432,-4.1201171875,-4.270117282867432,-4.1201171875,-4.270117282867432,1.0964313726356048
2022-11-11,8.150000095367432,7.900000095367432,8.150000095367432,7.900000095367432,8.150000095367432,7.900000095367432,1.0972051543741637
2022-11-14,-21.25,-21.399999856948853,-21.25,-21.399999856948853,-21.25,-21.399999856948853,1.0951409533946634
2022-11-15,6.279980659484863,6.029980659484863,6.279980659484863,6.029980659484863,6.279980659484863,6.029980659484863,1.1068020476365035
2022-11-16,7.124999761581421,6.949999809265137,7.124999761581421,6.949999809265137,7.124999761581421,6.949999809265137,1.1023511970028903
2022-11-17,-9.660058498382568,-9.760058641433716,-9.660058498382568,-9.760058641433716,-9.660058498382568,-9.760058641433716,1.1002605706115098
2022-11-18,6.1349122524261475,5.959912061691284,6.1349122524261475,5.959912061691284,6.1349122524261475,5.959912061691284,1.10865641623429
2022-11-21,5.0,4.849999904632568,5.0,4.849999904632568,5.0,4.849999904632568,1.1056116947315002
2022-11-22,1.7699220180511475,1.569921851158142,1.7699220180511475,1.569921851158142,1.7699220180511475,1.569921851158142,1.085656898572974
2022-11-23,5.799999952316284,5.650000095367432,5.799999952316284,5.650000095367432,5.799999952316284,5.650000095367432,1.0861475872504955
2022-11-28,0.18994140625,0.03994131088256836,0.18994140625,0.03994131088256836,-0.18994140625,-0.3399413824081421,1.0856767541426044
