date,c
2006-02-09,1.3927398850733954
2006-02-10,1.3954839428960935
2006-02-13,1.389973536324291
2006-02-14,1.3928326638938997
2006-02-15,1.3926321687268173
2006-02-16,1.3920275544930576
2006-02-17,1.3987394787514458
2006-02-21,1.3996293494974767
2006-02-22,1.3958736333595474
2006-02-23,1.3923626139527674
2006-02-24,1.3980206458542934
2006-02-27,1.398694081679879
2006-02-28,1.402862708946476
2006-03-01,1.3982585807399204
2006-03-02,1.3990799209978735
2006-03-03,1.3932757217945886
2006-03-06,1.3962722511854213
2006-03-07,1.3938764724343553
2006-03-08,1.3903938502614273
2006-03-09,1.3782153701925843
2006-03-10,1.3799128759803991
2006-03-13,1.3776317022199747
2006-03-14,1.379561537503897
2006-03-15,1.379452446444811
2006-03-16,1.3790136395462707
2006-03-17,1.3757238072596332
2006-03-20,1.376729221370644
2006-03-21,1.3676360327206867
2006-03-22,1.3469787771044823
2006-03-23,1.3405037502873813
2006-03-24,1.3318724092780698
2006-03-27,1.3231321278315327
2006-03-28,1.3201541111685937
2006-03-29,1.3086235804758648
2006-03-30,1.3074064305033666
2006-03-31,1.3118589444865272
2006-04-03,1.3148316354231566
2006-04-04,1.3406385562080878
2006-04-05,1.3406847910786253
2006-04-06,1.340053427639443
2006-04-07,1.337428048533698
2006-04-10,1.3336513162470014
2006-04-11,1.3379226033261917
2006-04-12,1.347331103121728
2006-04-13,1.3313517192136006
2006-04-17,1.3098379224179517
2006-04-18,1.3059538951119776
2006-04-19,1.3101354396063738
2006-04-20,1.3078143060113576
2006-04-21,1.308749819167746
2006-04-24,1.2360857687009668
2006-04-25,1.224199198310433
2006-04-26,1.1906645685930575
2006-04-27,1.1974931882207496
2006-04-28,1.1860682329010444
2006-05-01,1.1877156505194122
2006-05-02,1.1777902689877664
2006-05-03,1.1996041604592327
2006-05-04,1.2033523512230289
2006-05-05,1.205145633869408
2006-05-08,1.2038949136067154
2006-05-09,1.1908158341637491
2006-05-10,1.1960541421757651
2006-05-11,1.1952406135186504
2006-05-12,1.200684661257666
2006-05-15,1.2193892629260068
2006-05-16,1.2336518398752963
2006-05-17,1.2329035870452798
2006-05-18,1.2439820892885116
2006-05-19,1.2625237059142729
2006-05-22,1.2590642615520373
2006-05-23,1.2945273846855392
2006-05-24,1.3702125307132718
2006-05-25,1.3607285171954335
2006-05-26,1.3701436702488334
2006-05-30,1.3707323490072867
2006-05-31,1.3624110888524836
2006-06-01,1.3685112028014175
2006-06-02,1.3724556857486314
2006-06-05,1.3678018086573716
2006-06-06,1.36856319809276
2006-06-07,1.379884308316063
2006-06-08,1.3841866448286995
2006-06-09,1.372916737027631
2006-06-12,1.3880771612306595
2006-06-13,1.3918638144768554
2006-06-14,1.422089669638509
2006-06-15,1.4618004705149554
2006-06-16,1.4523326113982027
2006-06-19,1.4545134843105405
2006-06-20,1.446763164661612
2006-06-21,1.44391174601653
2006-06-22,1.4400455025876586
2006-06-23,1.432668186247108
2006-06-26,1.4191907815996943
2006-06-27,1.4222073281983092
2006-06-28,1.4249390460213536
2006-06-29,1.4244927501301756
2006-06-30,1.4093989056338414
2006-07-05,1.4052365610584774
2006-07-06,1.3999723004362818
2006-07-07,1.393355399192523
2006-07-10,1.394269631940624
2006-07-11,1.3946635636618507
2006-07-12,1.3875623119885594
2006-07-13,1.381731685264895
2006-07-14,1.379553621659133
2006-07-17,1.3729079372627258
2006-07-18,1.366370034440684
2006-07-19,1.3850469470370044
2006-07-20,1.3846222741884568
2006-07-21,1.3901666890981694
2006-07-24,1.3821434947013387
2006-07-25,1.383778664626284
2006-07-26,1.3846789425158808
2006-07-27,1.386617959945256
2006-07-28,1.3837475173128622
2006-07-31,1.381042313283737
2006-08-01,1.3826002391849637
2006-08-02,1.3779529302815343
2006-08-03,1.3726813983550095
2006-08-04,1.3782840315549758
2006-08-07,1.3677917131342692
2006-08-08,1.3707988346641466
2006-08-09,1.3618982112966367
2006-08-10,1.348353918225709
2006-08-11,1.347893578009759
2006-08-14,1.3436605221489186
2006-08-15,1.340060087361334
2006-08-16,1.3394089426164832
2006-08-17,1.3384324124976845
2006-08-18,1.336786365024777
2006-08-21,1.3422091144042936
2006-08-22,1.3368248656621982
2006-08-23,1.3317986893073739
2006-08-24,1.3337839777129235
2006-08-25,1.3361733656517387
2006-08-28,1.3359336621748767
2006-08-29,1.3328694262108354
2006-08-30,1.3313615089778263
2006-08-31,1.311219115694972
2006-09-01,1.3094293643530386
2006-09-05,1.312942015118775
2006-09-06,1.3087077984800166
2006-09-07,1.3043554940725435
2006-09-08,1.3046165421088354
2006-09-11,1.3037595501139867
2006-09-12,1.3016905524046354
2006-09-13,1.2987491007906113
2006-09-14,1.2971416985817394
2006-09-15,1.2985464327490048
2006-09-18,1.3050968570308068
2006-09-19,1.3034817654809456
2006-09-20,1.3033931457323051
2006-09-21,1.3058847678622367
2006-09-22,1.3088094114668334
2006-09-25,1.3076734778516157
2006-09-26,1.3136914367839834
2006-09-27,1.3149384250084002
2006-09-28,1.3074207620209044
2006-09-29,1.3085607195926612
2006-10-02,1.314454828366502
2006-10-03,1.3140880829248394
2006-10-04,1.3129000348551227
2006-10-05,1.3086078637155412
2006-10-06,1.28876841288401
2006-10-09,1.2705177168351773
2006-10-10,1.2696180122964105
2006-10-11,1.2788008622729745
2006-10-12,1.282661560264726
2006-10-13,1.2920157865131845
2006-10-16,1.3015616602242135
2006-10-17,1.3027358418618347
2006-10-18,1.305703572772685
2006-10-19,1.2899993646787344
2006-10-20,1.265729008359544
2006-10-23,1.2920516964554944
2006-10-24,1.2895466832119817
2006-10-25,1.259055565479212
2006-10-26,1.2471455854305797
2006-10-27,1.234714840467894
2006-10-30,1.2324149454770505
2006-10-31,1.226783586635692
2006-11-01,1.2056528568834952
2006-11-02,1.2097678850412545
2006-11-03,1.2138737958998822
2006-11-06,1.2132194098212794
2006-11-07,1.210684454782389
2006-11-08,1.2041131700288168
2006-11-09,1.1977035918311636
2006-11-10,1.1829135214421427
2006-11-13,1.1871467566981262
2006-11-14,1.1861412408763596
2006-11-15,1.1867311061397832
2006-11-16,1.1901409218416696
2006-11-17,1.1975231533554072
2006-11-20,1.1986971242812696
2006-11-21,1.1884188683028805
2006-11-22,1.1873581369594863
2006-11-27,1.1905673799734322
2006-11-28,1.1903396351953788
2006-11-29,1.1901383810398587
2006-11-30,1.1839373135361835
2006-12-01,1.1988631549316444
2006-12-04,1.2097838733380224
2006-12-05,1.208683732956076
2006-12-06,1.2085214510650912
2006-12-07,1.2080314544480348
2006-12-08,1.201314030475828
2006-12-11,1.1973023036712496
2006-12-12,1.1963866742381277
2006-12-13,1.1965333348175342
2006-12-14,1.2008287627088867
2006-12-15,1.2018164330315924
2006-12-18,1.201526825505777
2006-12-19,1.2001962664100707
2006-12-20,1.2042263135508648
2006-12-21,1.205895482246898
2006-12-22,1.2063339818169105
2006-12-26,1.2100136727639137
2006-12-27,1.2105477808346143
2006-12-28,1.2047621730089664
2006-12-29,1.1968213954236346
2007-01-03,1.1904038576044824
2007-01-04,1.2011415205361673
2007-01-05,1.2049088266455652
2007-01-08,1.2060828938317567
2007-01-09,1.2039984462767472
2007-01-10,1.2013595442628497
2007-01-11,1.19544423371348
2007-01-12,1.1912129971053795
2007-01-16,1.1912794306405912
2007-01-17,1.192597843144136
2007-01-18,1.1926690843547505
2007-01-19,1.1917250512580186
2007-01-22,1.1973216494473768
2007-01-23,1.196765956333494
2007-01-24,1.1987078286250483
2007-01-25,1.1995999835818538
2007-01-26,1.1974417726160538
2007-01-29,1.193698631383485
2007-01-30,1.1945973975815027
2007-01-31,1.194480761730968
2007-02-01,1.194816017387086
2007-02-02,1.174030522912724
2007-02-05,1.1752600433183016
2007-02-06,1.17545769250909
2007-02-07,1.1789668169976524
2007-02-08,1.1823698389909012
2007-02-09,1.1831810521080757
2007-02-12,1.1835876732316226
2007-02-13,1.1802001917436282
2007-02-14,1.1851350051406244
2007-02-15,1.1833219072262313
2007-02-16,1.184140704307062
2007-02-20,1.184404685347383
2007-02-21,1.1775715033847822
2007-02-22,1.1765868024087878
2007-02-23,1.1826039230837369
2007-02-26,1.185023905242443
2007-02-27,1.1752067438859322
2007-02-28,1.1753580505122918
2007-03-01,1.179430059904297
2007-03-02,1.177032348200217
2007-03-05,1.204895307615877
2007-03-06,1.2743365184916318
2007-03-07,1.268234177161316
2007-03-08,1.2844856243386367
2007-03-09,1.277527812373468
2007-03-12,1.2739590120055768
2007-03-13,1.271107126331852
2007-03-14,1.298453622762734
2007-03-15,1.2876579026603883
2007-03-16,1.2867524575767522
2007-03-19,1.2840521754367868
2007-03-20,1.2876051307507868
2007-03-21,1.2851586751994337
2007-03-22,1.2813533873574474
2007-03-23,1.284747445351516
2007-03-26,1.28293593465663
2007-03-27,1.2874252474660859
2007-03-28,1.2891340051207432
2007-03-29,1.2996542415239545
2007-03-30,1.301608483936968
2007-04-02,1.2953455715236855
2007-04-03,1.2939979410935816
2007-04-04,1.2936691602765225
2007-04-05,1.2719001174910913
2007-04-09,1.2748977257575587
2007-04-10,1.2760443146646943
2007-04-11,1.2800095513533425
2007-04-12,1.2839891400180288
2007-04-13,1.2864546456767856
2007-04-16,1.2791940519928657
2007-04-17,1.2791454507580033
2007-04-18,1.2772766491275913
2007-04-19,1.290243031898268
2007-04-20,1.2911296974186466
2007-04-23,1.3013036433263816
2007-04-24,1.301923782225437
2007-04-25,1.2948845623861394
2007-04-26,1.294512808994316
2007-04-27,1.3013493837593533
2007-04-30,1.2972788516412852
2007-05-01,1.3188701862620293
2007-05-02,1.3206549324217436
2007-05-03,1.3275174261993778
2007-05-04,1.3265414343070885
2007-05-07,1.3222295702887736
2007-05-08,1.3212405541276082
2007-05-09,1.3203136634727692
2007-05-10,1.3196782557492346
2007-05-11,1.3210965544269728
2007-05-14,1.3303191454474825
2007-05-15,1.3300792423356687
2007-05-16,1.3199742175706668
2007-05-17,1.3163288819233752
2007-05-18,1.3162745134510327
2007-05-21,1.31408625709046
2007-05-22,1.2984845359092125
2007-05-23,1.3024873873331348
2007-05-24,1.2746752102597514
2007-05-25,1.1974554270259028
2007-05-29,1.2091663052960797
2007-05-30,1.2014011553097128
2007-05-31,1.2106527907017395
2007-06-01,1.2054755594050286
2007-06-04,1.1993441429203477
2007-06-05,1.196508329184554
2007-06-06,1.1997211158104344
2007-06-07,1.199518256858907
2007-06-08,1.2367577307004858
2007-06-11,1.2355962544686347
2007-06-12,1.2504372295451256
2007-06-13,1.2425847080371764
2007-06-14,1.263533113420099
2007-06-15,1.2232256679721818
2007-06-18,1.1668709203486642
2007-06-19,1.1754732595909636
2007-06-20,1.170988372625898
2007-06-21,1.211297962900973
2007-06-22,1.2142827054681284
2007-06-25,1.2034215808228292
2007-06-26,1.1937858885515447
2007-06-27,1.192879208666833
2007-06-28,1.2003118636540564
2007-06-29,1.2088759343822333
2007-07-02,1.2415825285616076
2007-07-05,1.246426055124303
2007-07-06,1.2408259289710395
2007-07-09,1.2466561554477564
2007-07-10,1.249526917141998
2007-07-11,1.2676510408850832
2007-07-12,1.2715341068679071
2007-07-13,1.2943037752717268
2007-07-16,1.3022196761578055
2007-07-17,1.3065645365784004
2007-07-18,1.3242128113783325
2007-07-19,1.3644958113477328
2007-07-20,1.335783843388738
2007-07-23,1.3442549506748593
2007-07-24,1.3393574200067846
2007-07-25,1.33062958526665
2007-07-26,1.3242792531305771
2007-07-27,1.281688607173462
2007-07-30,1.471395649655283
2007-07-31,1.4698038115221357
2007-08-01,1.5876195680628962
2007-08-02,1.8283336712336964
2007-08-03,1.80503536345772
2007-08-06,1.868421819896681
2007-08-07,1.8816722492074562
2007-08-08,1.813917941178899
2007-08-09,1.8216501351344987
2007-08-10,1.7695313705331293
2007-08-13,1.6949585206441244
2007-08-14,1.6810320695228338
2007-08-15,1.6936315666623458
2007-08-16,1.67601693510195
2007-08-17,1.8270439354874863
2007-08-20,1.8081255739474704
2007-08-21,1.7940694691069694
2007-08-22,1.776706770419711
2007-08-23,1.7758234992188917
2007-08-24,1.7640461858705643
2007-08-27,1.764676871759327
2007-08-28,1.7615333019426036
2007-08-29,1.7668110013704503
2007-08-30,1.7718956529668137
2007-08-31,1.765509144606702
2007-09-04,1.7651797473176005
2007-09-05,1.773407974563937
2007-09-06,1.7557916530165358
2007-09-07,1.7508481637811686
2007-09-10,1.740618716992565
2007-09-11,1.7531531871412054
2007-09-12,1.7410271192440372
2007-09-13,1.732386183509356
2007-09-14,1.729439400071425
2007-09-17,1.7234907161082909
2007-09-18,1.7232316365311915
2007-09-19,1.7141099223323344
2007-09-20,1.709489450341317
2007-09-21,1.705442219639231
2007-09-24,1.7068883645793824
2007-09-25,1.7055363743023235
2007-09-26,1.7060102590994632
2007-09-27,1.704015992432294
2007-09-28,1.7028548325674404
2007-10-01,1.7012856262107894
2007-10-02,1.6995834606703197
2007-10-03,1.6969994560534603
2007-10-04,1.6932311796743038
2007-10-05,1.6951113973488852
2007-10-08,1.6913439363736045
2007-10-09,1.691036342422322
2007-10-10,1.690136978583709
2007-10-11,1.6913429266876383
2007-10-12,1.6904721427997667
2007-10-15,1.6943075236668768
2007-10-16,1.7029650438061683
2007-10-17,1.6936493127821908
2007-10-18,1.6844315086540933
2007-10-19,1.6818634576484648
2007-10-22,1.672656467613791
2007-10-23,1.6897533146873616
2007-10-24,1.7018443603147781
2007-10-25,1.677500312135783
2007-10-26,1.6585617518750082
2007-10-29,1.6596307431503183
2007-10-30,1.6625090859318024
2007-10-31,1.6605672702799734
2007-11-01,1.6670323661545738
2007-11-02,1.66036358031765
2007-11-05,1.6739352033580683
2007-11-06,1.6701327120213019
2007-11-07,1.682057550707993
2007-11-08,1.694125253582274
2007-11-09,1.6600086621838392
2007-11-12,1.7544285791912915
2007-11-13,1.7538639733024872
2007-11-14,1.7594379052345572
2007-11-15,1.8214555317895391
2007-11-16,1.7752566468127025
2007-11-19,1.773768654214004
2007-11-20,1.7666996249315723
2007-11-21,1.7507393642996105
2007-11-26,1.7554899906303572
2007-11-27,1.7687894199411218
2007-11-28,1.8081684586864057
2007-11-29,1.7957581917010101
2007-11-30,1.7889716858880502
2007-12-03,1.7873706819451083
2007-12-04,1.773094840563535
2007-12-05,1.766074648036153
2007-12-06,1.7623246470152096
2007-12-07,1.7569962328163635
2007-12-10,1.7531069135413655
2007-12-11,1.754412670696901
2007-12-12,1.758845981167588
2007-12-13,1.7700383424844823
2007-12-14,1.76070105074518
2007-12-17,1.7537156874386022
2007-12-18,1.7428937933466202
2007-12-19,1.7361586057538407
2007-12-20,1.7337321368642076
2007-12-21,1.7375150144089244
2007-12-26,1.7311266521525288
2007-12-27,1.7296960379075748
2007-12-28,1.7288560939394824
2007-12-31,1.7256742325694738
2008-01-02,1.7339984652447216
2008-01-03,1.73237938764716
2008-01-04,1.7344452419176322
2008-01-07,1.7350365025656078
2008-01-08,1.7378625941880763
2008-01-09,1.7477591143644398
2008-01-10,1.754597380240365
2008-01-11,1.7601042982306638
2008-01-14,1.7412924853375484
2008-01-15,1.7357872306537108
2008-01-16,1.7371653781455252
2008-01-17,1.7828211558407496
2008-01-18,1.7608068231078011
2008-01-22,1.7594007349840712
2008-01-23,1.7279236620744514
2008-01-24,1.7200878634026562
2008-01-25,1.7182170285599208
2008-01-28,1.7080031250649659
2008-01-29,1.7363020108512652
2008-01-30,1.7310727757514293
2008-01-31,1.780015644762769
2008-02-01,1.7575496758655635
2008-02-04,1.7524208696362977
2008-02-05,1.752314143237887
2008-02-06,1.7447024388832444
2008-02-07,1.7429704298402717
2008-02-08,1.7169914988330197
2008-02-11,1.6965580098326267
2008-02-12,1.6936416328444588
2008-02-13,1.6772958257549322
2008-02-14,1.6728519638798627
2008-02-15,1.6724167134739827
2008-02-19,1.670126502018333
2008-02-20,1.6626817494890498
2008-02-21,1.6584444861209766
2008-02-22,1.6446586543600765
2008-02-25,1.718190609153929
2008-02-26,1.7074854021243993
2008-02-27,1.6994686839904876
2008-02-28,1.696346082462199
2008-02-29,1.6949220872158
2008-03-03,1.6877147881597643
2008-03-04,1.6870920703582084
2008-03-05,1.663380686213208
2008-03-06,1.6459527100527742
2008-03-07,1.6560814529667995
2008-03-10,1.6325720095662597
2008-03-11,1.63096449636945
2008-03-12,1.629051718790195
2008-03-13,1.629000325559305
2008-03-14,1.6135417099304705
2008-03-17,1.6003999335916466
2008-03-18,1.5730219224000122
2008-03-19,1.5837578527151097
2008-03-20,1.5759612789725501
2008-03-24,1.5684604999689669
2008-03-25,1.564426056749834
2008-03-26,1.5632159363791123
2008-03-27,1.561072378693257
2008-03-28,1.564362588052841
2008-03-31,1.5608725699889008
2008-04-01,1.5513185842023964
2008-04-02,1.5528654525269083
2008-04-03,1.551400106338726
2008-04-04,1.5473984516320063
2008-04-07,1.5442490594691776
2008-04-08,1.5397955177447558
2008-04-09,1.5361255710780712
2008-04-10,1.534956699829637
2008-04-11,1.5320552147636184
2008-04-14,1.5320280892404896
2008-04-15,1.530337720800434
2008-04-16,1.5283394773509018
2008-04-17,1.5255550189414029
2008-04-18,1.5226030051748098
2008-04-21,1.5198938025390487
2008-04-22,1.5186362799132285
2008-04-23,1.5168668995235084
2008-04-24,1.514886911543815
2008-04-25,1.5155696357974378
2008-04-28,1.512934352079105
2008-04-29,1.5098870261594564
2008-04-30,1.5092709302589629
2008-05-01,1.4987663431482976
2008-05-02,1.496080020288001
2008-05-05,1.4942648131346719
2008-05-06,1.4928246752085548
2008-05-07,1.4908256521704109
2008-05-08,1.4850387919345556
2008-05-09,1.484372663016213
2008-05-12,1.482799491286996
2008-05-13,1.4816259070832076
2008-05-14,1.479916329211003
2008-05-15,1.482214063453314
2008-05-16,1.4837104016058928
2008-05-19,1.4817062834116284
2008-05-20,1.4790083741998135
2008-05-21,1.4750313966365578
2008-05-22,1.470937701377242
2008-05-23,1.469613401259009
2008-05-27,1.4673055354653222
2008-05-28,1.4662248141298342
2008-05-29,1.4652686913502178
2008-05-30,1.4626403467035882
2008-06-02,1.4607720041083883
2008-06-03,1.4600538949899928
2008-06-04,1.4557670953547972
2008-06-05,1.4512049585643003
2008-06-06,1.450395924049817
2008-06-09,1.4538180267905165
2008-06-10,1.4490175891629051
2008-06-11,1.4448106933590072
2008-06-12,1.4503452677510902
2008-06-13,1.4511632133196681
2008-06-16,1.4530284166035123
2008-06-17,1.4513759400870099
2008-06-18,1.4504184007878584
2008-06-19,1.448456100107509
2008-06-20,1.4464633913685894
2008-06-23,1.4350233701354493
2008-06-24,1.433446540059315
2008-06-25,1.4338658363562657
2008-06-26,1.4324626907180802
2008-06-27,1.4369611210171827
2008-06-30,1.4300948013350754
2008-07-01,1.4338604575245084
2008-07-02,1.4277867566687015
2008-07-07,1.4332215706100915
2008-07-08,1.4277002756117219
2008-07-09,1.4261884267107423
2008-07-10,1.4405417846876247
2008-07-11,1.4334387374335527
2008-07-14,1.4210996863863627
2008-07-15,1.4147766242900388
2008-07-16,1.4216215428455992
2008-07-17,1.4234491028643188
2008-07-18,1.4182966904054146
2008-07-21,1.4129456850741964
2008-07-22,1.4108463028241742
2008-07-23,1.4227619601963417
2008-07-24,1.4204975937736826
2008-07-25,1.420320164435815
2008-07-28,1.4194458040410876
2008-07-29,1.4298603502496523
2008-07-30,1.39935987995638
2008-07-31,1.4013278080159328
2008-08-01,1.3904767774699878
2008-08-04,1.3362749517213615
2008-08-05,1.3375804594014884
2008-08-06,1.3279575595591835
2008-08-07,1.320776178918274
2008-08-08,1.3300654900646214
2008-08-11,1.3175119422707986
2008-08-12,1.3241791313846873
2008-08-13,1.33596088777348
2008-08-14,1.3309519505269625
2008-08-15,1.3242347164268908
2008-08-18,1.3258607396717355
2008-08-19,1.272012339621309
2008-08-20,1.2732249516662446
2008-08-21,1.279542592117469
2008-08-22,1.2821045185149058
2008-08-25,1.2824323851777322
2008-08-26,1.2827845901832609
2008-08-27,1.2828138549854007
2008-08-28,1.2815789579397778
2008-08-29,1.278800402060274
2008-09-02,1.2746284223177702
2008-09-03,1.274699556164697
2008-09-04,1.2741536267143514
2008-09-05,1.272641504885342
2008-09-08,1.2764645922505098
2008-09-09,1.2790654283579936
2008-09-10,1.3050062285566577
2008-09-11,1.3069478925973703
2008-09-12,1.3703674522740774
2008-09-15,1.3664114034497192
2008-09-16,1.3470897430508628
2008-09-17,1.3374740029768735
2008-09-18,1.442304542057921
2008-09-19,1.3983525285715002
2008-09-22,1.3858274462882147
2008-09-23,1.378111960232844
2008-09-24,1.4080911182835383
2008-09-25,1.3877302566491603
2008-09-26,1.379603616895336
2008-09-29,1.3850237911218324
2008-09-30,1.3842944845579657
2008-10-01,1.377915926646189
2008-10-02,1.3717133940503032
2008-10-03,1.3618820059526027
2008-10-06,1.3724758215299075
2008-10-07,1.3421194345704066
2008-10-08,1.38198254869586
2008-10-09,1.552506004220732
2008-10-10,1.5181181747292867
2008-10-13,1.206482500714692
2008-10-14,1.337673801129628
2008-10-15,1.3057043828502009
2008-10-16,1.4110754549856306
2008-10-17,1.4033252194493588
2008-10-20,1.3753931429996062
2008-10-21,1.3955145231294945
2008-10-22,1.3997563262320463
2008-10-23,1.352671484824779
2008-10-24,1.3737632163616271
2008-10-27,1.3687727227648836
2008-10-28,1.454181018804083
2008-10-29,1.5422932703383783
2008-10-30,1.639558647699438
2008-10-31,1.6050489357146185
2008-11-03,1.56386823175975
2008-11-04,1.5622381064152153
2008-11-05,1.5567745152488763
2008-11-06,1.5566016373135438
2008-11-07,1.5298146150085756
2008-11-10,1.5459279835311057
2008-11-11,1.5379067282450876
2008-11-12,1.502380094384262
2008-11-13,1.4816748813427005
2008-11-14,1.5276799459303905
2008-11-17,1.6013327847205558
2008-11-18,1.615797758526837
2008-11-19,1.6091804449544138
2008-11-20,1.6146954238920832
2008-11-21,1.6118574887629802
2008-11-24,1.6207177426763801
2008-11-25,1.5537030434695571
2008-11-26,1.5268300831532888
2008-12-01,1.5180421617835733
2008-12-02,1.5429050434000078
2008-12-03,1.5267277460679827
2008-12-04,1.5268574040919065
2008-12-05,1.5106282129090776
2008-12-08,1.499563230022517
2008-12-09,1.4959071100205614
2008-12-10,1.4873971928511165
2008-12-11,1.479284619132507
2008-12-12,1.4739542412598343
2008-12-15,1.4610095583551233
2008-12-16,1.4546938697395972
2008-12-17,1.4456800376775534
2008-12-18,1.4421624458691242
2008-12-19,1.4408152728607106
2008-12-22,1.4348911100889226
2008-12-23,1.4439245309935411
2008-12-26,1.4417507536694016
2008-12-29,1.4412224975255872
2008-12-30,1.4402777804774913
2008-12-31,1.4428040067902066
2009-01-02,1.4370458231245526
2009-01-05,1.4353768892479672
2009-01-06,1.4354140729715765
2009-01-07,1.4313335731178272
2009-01-08,1.4293645263646604
2009-01-09,1.4282651697469793
2009-01-12,1.4264293088339495
2009-01-13,1.4232553850424234
2009-01-14,1.41942063537418
2009-01-15,1.413677394116457
2009-01-16,1.4054756531083419
2009-01-20,1.3957761781850613
2009-01-21,1.3953099689546888
2009-01-22,1.4009662718960987
2009-01-23,1.3966174842235646
2009-01-26,1.3937715105238517
2009-01-27,1.3897501832488837
2009-01-28,1.3904190563716121
2009-01-29,1.3875344660457523
2009-01-30,1.3858000208496815
2009-02-02,1.3709468870993782
2009-02-03,1.3698680042504963
2009-02-04,1.3693243193091895
2009-02-05,1.367799104545068
2009-02-06,1.3656872039348311
2009-02-09,1.3643878772669638
2009-02-10,1.366256620194783
2009-02-11,1.3635548200742644
2009-02-12,1.3609423512223768
2009-02-13,1.3632326653519158
2009-02-17,1.362126784671915
2009-02-18,1.3511789445082858
2009-02-19,1.3488024523127033
2009-02-20,1.3472093332935935
2009-02-23,1.34381573948419
2009-02-24,1.3411283342635807
2009-02-25,1.3273711426256392
2009-02-26,1.3430576465691348
2009-02-27,1.3406856583250668
2009-03-02,1.3333374453290838
2009-03-03,1.3296550485176375
2009-03-04,1.3269536476594006
2009-03-05,1.33717367655179
2009-03-06,1.3321788827689243
2009-03-09,1.3560068660847941
2009-03-10,1.3503277078307139
2009-03-11,1.3493464658534031
2009-03-12,1.348288892790845
2009-03-13,1.3477905334452542
2009-03-16,1.3458636377567685
2009-03-17,1.3481444204594473
2009-03-18,1.3530972251409665
2009-03-19,1.350593435477571
2009-03-20,1.3459903249890182
2009-03-23,1.3459149635787995
2009-03-24,1.355448499605341
2009-03-25,1.359217361888316
2009-03-26,1.3652801764768583
2009-03-27,1.3626986064403135
2009-03-30,1.359608231238324
2009-03-31,1.3575641073848597
2009-04-01,1.366820051196604
2009-04-02,1.3642835757904064
2009-04-03,1.3607720024827368
2009-04-06,1.3632897506472894
2009-04-07,1.3622549718936876
2009-04-08,1.3608420614344905
2009-04-09,1.3621448973637438
2009-04-13,1.3612642594400834
2009-04-14,1.360704590230821
2009-04-15,1.358943221433114
2009-04-16,1.3612449676258962
2009-04-17,1.3599470094116102
2009-04-20,1.3594224323311144
2009-04-21,1.3578452447835248
2009-04-22,1.3559189357447645
2009-04-23,1.3650713833661359
2009-04-24,1.3676815507992042
2009-04-27,1.3655431102209385
2009-04-28,1.362285061502277
2009-04-29,1.3613602575349997
2009-04-30,1.3580013606720163
2009-05-01,1.3562038798488025
2009-05-04,1.3577469585761979
2009-05-05,1.3601522485590127
2009-05-06,1.3599000493103375
2009-05-07,1.3601183799145051
2009-05-08,1.357641437752286
2009-05-11,1.356572596819774
2009-05-12,1.3558887728902171
2009-05-13,1.3562214766109437
2009-05-14,1.3537696047873513
2009-05-15,1.3531780694157836
2009-05-18,1.35196493425596
2009-05-19,1.3536237117064476
2009-05-20,1.355925874573315
2009-05-21,1.3557511543545344
2009-05-22,1.3569116491945408
2009-05-26,1.357850924013871
2009-05-27,1.3569400246309984
2009-05-28,1.3556097183264562
2009-05-29,1.3543259065713036
2009-06-01,1.363104636692234
2009-06-02,1.3619873614303204
2009-06-03,1.3609564604765507
2009-06-04,1.3637603621167964
2009-06-05,1.3625785463016484
2009-06-08,1.3619507247453575
2009-06-09,1.3593243810539626
2009-06-10,1.3581306547266325
2009-06-11,1.3589312506272258
2009-06-12,1.3599722904505012
2009-06-15,1.3578995103343698
2009-06-16,1.3565139088975473
2009-06-17,1.3552316116129408
2009-06-18,1.354192713546921
2009-06-19,1.3536818850212624
2009-06-22,1.354044791948875
2009-06-23,1.3549504577099716
2009-06-24,1.3550754892821726
2009-06-25,1.3541801232361972
2009-06-26,1.3536504278548958
2009-06-29,1.3532031030638816
2009-06-30,1.352016187254838
2009-07-01,1.352605058166258
2009-07-02,1.3511926374719914
2009-07-06,1.350788720470201
2009-07-07,1.3496246606578557
2009-07-08,1.351154305895929
2009-07-09,1.3518663609496593
2009-07-10,1.348290297941702
2009-07-13,1.3484316037835498
2009-07-14,1.3509173885235708
2009-07-15,1.3511576179624267
2009-07-16,1.349077531654053
2009-07-17,1.3480353540387664
2009-07-20,1.3485356053928632
2009-07-21,1.3482058451309265
2009-07-22,1.3490276499481433
2009-07-23,1.3457971628310408
2009-07-24,1.3458602888884088
2009-07-27,1.3460412076579202
2009-07-28,1.346521943424943
2009-07-29,1.3455357102386503
2009-07-30,1.3456121792118338
2009-07-31,1.3473042746070667
2009-08-03,1.3459065574527658
2009-08-04,1.3463667614849382
2009-08-05,1.3471032068819695
2009-08-06,1.3463263175154212
2009-08-07,1.3459135554099513
2009-08-10,1.3459945764642878
2009-08-11,1.3464316214495804
2009-08-12,1.3468108644604513
2009-08-13,1.3486140231964252
2009-08-14,1.3498513054005514
2009-08-17,1.352271423120139
2009-08-18,1.351906024805194
2009-08-19,1.3521644772799055
2009-08-20,1.3525506595816137
2009-08-21,1.351592789456002
2009-08-24,1.3515977119670142
2009-08-25,1.350700651760508
2009-08-26,1.3508020093052033
2009-08-27,1.3504883215436199
2009-08-28,1.3504665801450007
