entry,flatten,forecast,signal,form,direction,sample,n_days,n_active,mean_fraction,mean_pts,Sharpe_pts,Sharpe_units,hold_Sharpe_pts,flat_Sharpe_pts,G_on_active_pts,G_mid_on_active_pts,G_on_idle_pts,d_hold_mean,d_hold_t_hac,d_hold_ci_lo,d_hold_ci_hi,d_flat_mean,d_flat_t_hac,d_flat_ci_lo,d_flat_ci_hi,d_hold_costed_mean,d_hold_units_mean,placebo_p_sharpe,placebo_p_mean,placebo_q50_sharpe,passes
13:30,15:00,a0,stale,margin,rule,whole,866,71,0.08198614318706697,0.6235108811201279,1.3193606123527275,1.7104908662747529,1.6789925284092098,-0.2783638885958334,-2.132485501936846,-1.7518516787567728,-0.7616610832133595,-0.17483426170613858,-3.2582877656036646,-0.2874969374695192,-0.07685209755994878,0.6992154285850124,3.147679261661874,0.26218383565155856,1.1264547023532054,-0.16232635378557655,-0.009441244089673506,0.9810094952523738,0.9740129935032483,1.5454929512425335,False
13:30,15:00,a0,stale,margin,rule,era,489,62,0.12678936605316973,1.274266631061555,3.218647796294929,2.862308410700949,3.7890635215562263,1.3038933573951068,-1.9850568209413135,-1.6411051677028072,-1.0550333475364235,-0.25168409590666957,-3.2370028935360926,-0.42206006322422757,-0.11398493868946823,0.9212663382373272,4.051233244307453,0.4754827538971666,1.377372185158542,-0.23176341260699748,-0.013684343895450455,0.8960519740129935,0.862568715642179,3.489488505597447,False
13:30,15:00,a0,stale,margin,reverse,whole,866,211,0.24364896073903003,0.5980684794132152,1.3911636356014405,1.6133285820652141,1.6789925284092098,-0.2783638885958334,-0.821988580643139,-0.4003061128000907,-0.8908205210327244,-0.20027666341305117,-1.6302448613652187,-0.45481356068234735,0.04532497672283358,0.6737730268780997,3.495715172664911,0.2745794501173048,1.01836898767879,-0.16088817504434455,-0.014810841154823513,0.39030484757621187,0.4172913543228386,1.3192816098011115,False
13:30,15:00,a0,stale,margin,reverse,era,489,99,0.20245398773006135,1.2248206988901262,3.293239722621771,2.5417713096203265,3.7890635215562263,1.3038933573951068,-1.4873998356584843,-1.1101271460751583,-1.093128662990319,-0.3011300280780979,-1.9646066862568574,-0.6249885895682165,0.0018119458619927243,0.8718204060658987,4.543789350288039,0.4917010609975848,1.2198811634692763,-0.2653958205244488,-0.023077756376593234,0.5967016491754122,0.7161419290354822,3.3580612922262327,False
13:30,15:00,a0,fresh,sign,rule,whole,866,201,0.23210161662817552,0.5561981214227731,1.232157300080235,1.774029639372791,1.6789925284092098,-0.2783638885958334,-1.0432802016687819,-0.759822480970225,-0.8228988139198671,-0.24214702140349328,-2.7277936102941625,-0.41659357992444074,-0.06607219994867615,0.6319026688876577,2.8225188266509247,0.17158106885447422,1.0596350479439662,-0.2038977181824788,-0.015047008239776347,0.6866566716641679,0.6451774112943528,1.3463793959043868,False
13:30,15:00,a0,fresh,sign,rule,era,489,161,0.3292433537832311,1.1132612873862313,2.894471973570163,2.3882979070447616,3.7890635215562263,1.3038933573951068,-1.253448049413631,-1.0355908772215627,-1.1334378851854259,-0.41268943958199306,-3.8818920297961412,-0.6217488743516607,-0.21505256664597144,0.7602609945620036,3.2186437128420597,0.25865259572042093,1.2467757446233083,-0.3590696807698621,-0.03244879715658256,0.6936531734132934,0.5467266366816592,3.0663871787597587,False
13:30,15:00,a0,fresh,sign,reverse,whole,866,665,0.7678983833718245,0.16644247393860878,0.5330232381230889,0.3643273636900126,1.6789925284092098,-0.2783638885958334,-0.8228988139198671,-0.4783499382185963,-1.0432802016687819,-0.6319026688876577,-2.8225188266509247,-1.0596350479439665,-0.17158106885447486,0.24214702140349328,2.7277936102941625,0.06607219994867614,0.41659357992444074,-0.5180563386452368,-0.05932329749985667,0.3263368315842079,0.3503248375812094,0.403459563542503,False
13:30,15:00,a0,fresh,sign,reverse,era,489,328,0.6707566462167689,0.765689732406221,2.5516401994701927,1.8209386530697698,3.7890635215562263,1.3038933573951068,-1.1334378851854259,-0.8652976556242189,-1.253448049413631,-0.7602609945620036,-3.2186437128420597,-1.2467757446233085,-0.25865259572042143,0.41268943958199306,3.8818920297961412,0.21505256664597122,0.6217488743516607,-0.6477822201660347,-0.05566211095544824,0.31134432783608196,0.4662668665667166,2.3403768145973762,False
13:30,15:00,a0,fresh,scaled,rule,whole,866,197,0.09986967674755416,0.6332655632326714,1.3694931811766866,1.794482833525416,1.6789925284092098,-0.2783638885958334,-1.0353297855730004,-0.7571571841804229,-0.8265576442963462,-0.16507957959359512,-3.0689341143340507,-0.2701665503873233,-0.06642803862862967,0.7089701106975558,3.171916476873636,0.24917295980319715,1.1390419740275366,-0.14816468171196773,-0.009865562804308923,0.9415292353823088,0.9355322338830585,1.545049513329491,False
13:30,15:00,a0,fresh,scaled,rule,era,489,161,0.13483122532878178,1.270347200961656,3.2305993382881346,2.784417283828179,3.7890635215562263,1.3038933573951068,-1.253448049413631,-1.0355908772215627,-1.1334378851854259,-0.2556035260065685,-3.5858429585572984,-0.39250359282564407,-0.13447023780710113,0.917346908137428,3.9034337040670004,0.42753074392966917,1.3963567179060667,-0.2332148906952709,-0.01765967240212362,0.9705147426286856,0.9230384807596201,3.565576427764795,False
13:30,15:00,a0,fresh,scaled,reverse,whole,866,606,0.47395672813776646,0.28218960151126743,0.703742535137283,0.8674947302847689,1.6789925284092098,-0.2783638885958334,-0.947874919411573,-0.6593023145698267,-0.7019801178027829,-0.516155541314999,-3.3161845006297686,-0.8355262384498551,-0.18933950072214087,0.3578941489761521,2.073582774410031,0.0018451608091403148,0.6718462191391363,-0.4436096660798958,-0.04287186933930883,0.8980509745127436,0.887056471764118,1.0302034586403548,False
13:30,15:00,a0,fresh,scaled,reverse,era,489,328,0.43983234126091053,0.8936399853547315,2.787071468251793,2.0615499044382415,3.7890635215562263,1.3038933573951068,-1.1334378851854259,-0.8652976556242189,-1.253448049413631,-0.632310741613493,-2.99455478288202,-1.0787458194823194,-0.18222366009563487,0.5406396925305036,3.893533703730924,0.26198622861688686,0.7878010466522541,-0.5589637258240798,-0.045539919678384805,0.711144427786107,0.8695652173913043,2.9790963447407726,False
13:30,15:00,a0,fresh,margin,rule,whole,866,34,0.03926096997690531,0.6843654525632313,1.4464568189133038,1.7916445730702462,1.6789925284092098,-0.2783638885958334,-2.903129757876128,-2.3487179603657777,-0.7911305529138802,-0.11397969026303506,-2.544023631373673,-0.20420785877544023,-0.03510732034342318,0.7600700000281159,3.3585311822328365,0.3072252312894842,1.1928027717369487,-0.10693915750821363,-0.006311270100168548,0.9845077461269365,0.9815092453773113,1.6116597658913965,False
13:30,15:00,a0,fresh,margin,rule,era,489,21,0.04294478527607362,1.3833526329561086,3.4512021767822505,3.0070320960007697,3.7890635215562263,1.3038933573951068,-3.320498474853557,-2.975260238231826,-1.0765860989839522,-0.14259809401211596,-2.377700979989737,-0.253656271561755,-0.04886363769422892,1.0303523401318808,4.390050709921382,0.5489681168099243,1.4997178798716881,-0.1346715228017939,-0.008116913889750785,0.9795102448775612,0.9690154922538731,3.654192795715318,False
13:30,15:00,a0,fresh,margin,reverse,whole,866,262,0.302540415704388,0.36475305511463596,0.8470571011380759,1.1241825714151144,1.6789925284092098,-0.2783638885958334,-1.4331707937338625,-1.0593158232881341,-0.6315170262150079,-0.43359208771163044,-3.1717186546642315,-0.7216552539135441,-0.1681438437819624,0.4404576025795205,2.357458254457675,0.058835301801260856,0.7813356078994652,-0.3868168277753975,-0.03132273884791194,0.9410294852573713,0.9540229885057471,1.2355563821774274,False
13:30,15:00,a0,fresh,margin,reverse,era,489,143,0.29243353783231085,0.9090068807198876,2.540486400815908,1.932204706819312,3.7890635215562263,1.3038933573951068,-2.109689096611446,-1.7659828078131568,-0.7858012181531144,-0.6169438462483369,-3.3764675036957734,-1.0049825685241325,-0.2287804991340092,0.5560065878956597,3.1195753898190035,0.18028237292162802,0.8648178329328183,-0.5685827610301432,-0.04361864223583296,0.9775112443778111,0.9940029985007496,3.1630111277730055,False
13:30,15:00,blk2,stale,sign,rule,whole,866,235,0.27136258660508084,0.5388929214022979,1.2254721521643606,1.8545652753275481,1.6789925284092098,-0.2783638885958334,-0.9561090372474755,-0.6931303165190884,-0.8434887607590806,-0.25945222142396857,-2.4214927728963582,-0.46252808800156586,-0.046519804402333546,0.6145974688671824,2.88210694772055,0.19063983173718915,1.0268389289316293,-0.215693837378641,-0.014168855015807042,0.6306846576711644,0.6226886556721639,1.3151565586853156,False
13:30,15:00,blk2,stale,sign,rule,era,489,195,0.3987730061349693,1.1477102960800136,3.1661613038908483,2.757835795631287,3.7890635215562263,1.3038933573951068,-0.9485106189965902,-0.7174849706884844,-1.321813576843807,-0.3782404308882108,-2.944794739527003,-0.6112678486749497,-0.16624077862480943,0.7947100032557858,3.9460459872265963,0.3737404084841628,1.1898038359285117,-0.31313874511488227,-0.026697077638403705,0.3173413293353323,0.2538730634682659,2.982016506515884,False
13:30,15:00,blk2,stale,sign,reverse,whole,866,631,0.7286374133949192,0.183747673959084,0.5592611967308986,0.32079777059927506,1.6789925284092098,-0.2783638885958334,-0.8434887607590806,-0.4880212412177433,-0.9561090372474755,-0.6145974688671824,-2.88210694772055,-1.0268389289316293,-0.1906398317371893,0.25945222142396857,2.4214927728963582,0.046519804402333394,0.4625280880015658,-0.5062602194490746,-0.06020145072382597,0.3583208395802099,0.3638180909545227,0.44011922563639994,False
13:30,15:00,blk2,stale,sign,reverse,era,489,294,0.6012269938650306,0.7312407237124386,2.2410185645285328,1.4830463117200627,3.7890635215562263,1.3038933573951068,-1.321813576843807,-1.0565924931740167,-0.9485106189965902,-0.7947100032557858,-3.9460459872265963,-1.1898038359285117,-0.37374040848416346,0.3782404308882108,2.944794739527003,0.1662407786248092,0.6112678486749497,-0.6937131558210144,-0.06141383047362709,0.7216391804097951,0.7646176911544228,2.4782734334919456,False
13:30,15:00,blk2,stale,scaled,rule,whole,866,224,0.1383633614144035,0.6247661094086361,1.370626674032135,1.8091576335041177,1.6789925284092098,-0.2783638885958334,-0.9551024601995499,-0.701754247211035,-0.8457695961175041,-0.17357903341763042,-2.209872696955884,-0.3412541704164786,-0.022793161941226454,0.7004706568735206,3.209098116356958,0.27765522163043305,1.112773888726811,-0.1512495472330035,-0.008894876097937989,0.8205897051474262,0.8125937031484258,1.511125493671568,False
13:30,15:00,blk2,stale,scaled,rule,era,489,195,0.21366917821492212,1.3012639821646494,3.463991906898453,3.102906329655422,3.7890635215562263,1.3038933573951068,-0.9485106189965902,-0.7174849706884844,-1.321813576843807,-0.22468674480357498,-2.2974412709570657,-0.4359186276982069,-0.02732567791421249,0.9482636893404216,4.3189021029322845,0.5075625333823888,1.3896504894022008,-0.1901767901241026,-0.012607442826624495,0.45327336331834084,0.38630684657671166,3.431892351905459,False
13:30,15:00,blk2,stale,scaled,reverse,whole,866,579,0.420115351531787,0.36529846265978344,0.8827294823911617,1.0159799534707057,1.6789925284092098,-0.2783638885958334,-0.9748345731201987,-0.676173085557144,-0.6707240904374274,-0.433046680166483,-3.3582868611945953,-0.7021958336736775,-0.18244621394234978,0.4410030101246679,2.3693210356515495,0.05785914612672215,0.7748708104994714,-0.3674526901948008,-0.03726840529754889,0.8000999500249875,0.744127936031984,1.1018633410015546,False
13:30,15:00,blk2,stale,scaled,reverse,era,489,294,0.3513748455041854,0.9935043447867971,2.9020525583280716,2.0899162770671382,3.7890635215562263,1.3038933573951068,-1.321813576843807,-1.0565924931740167,-0.9485106189965902,-0.5324463821814275,-3.297627094149946,-0.8338094527026376,-0.21181747699671488,0.6405040519625692,3.863399825629398,0.3256353726838787,0.9447059417348866,-0.47175343754000143,-0.040927891097260125,0.751624187906047,0.8595702148925537,3.125113612147793,False
13:30,15:00,blk2,stale,margin,rule,whole,866,62,0.07159353348729793,0.6442585402242591,1.3737171979367075,1.7486056571757937,1.6789925284092098,-0.2783638885958334,-2.1522419008602958,-1.7542580574897448,-0.7754826292771124,-0.15408660260200738,-2.358481344782642,-0.3010009215417594,-0.03830634939490918,0.7199630876891435,3.1893649002659905,0.27836546120303557,1.15498977170019,-0.14316669311150987,-0.00807722917506442,0.9720139930034982,0.9715142428785607,1.580891229536649,False
13:30,15:00,blk2,stale,margin,rule,era,489,52,0.10633946830265849,1.3076962070017335,3.2895539648029613,2.8970831202473835,3.7890635215562263,1.3038933573951068,-2.052431928146426,-1.6788742343557814,-1.0682981739881012,-0.2182545199664911,-2.8001920189146876,-0.4013968737593919,-0.08254017831904623,0.9546959141775055,3.9742881904677114,0.4738337880252125,1.4325130437853777,-0.2023835413460453,-0.012370041662746242,0.8885557221389305,0.8620689655172413,3.5270867541329722,False
13:30,15:00,blk2,stale,margin,reverse,whole,866,209,0.24133949191685913,0.5801291537195781,1.3421000136901209,1.5910225270283331,1.6789925284092098,-0.2783638885958334,-0.9041868256765174,-0.4836126472920519,-0.8644626867971761,-0.21821598910668838,-1.902400447394548,-0.44275602945102505,0.0019316355457956516,0.6558337011844624,3.2556358886691386,0.21806711158742534,1.0370027848152317,-0.17914299841282286,-0.015654925543651613,0.47176411794102946,0.511744127936032,1.3245599147670808,False
13:30,15:00,blk2,stale,margin,reverse,era,489,103,0.21063394683026584,1.1836611488097786,3.244258023083389,2.4802898111541913,3.7890635215562263,1.3038933573951068,-1.6250446963056309,-1.2687340594878005,-1.0523138823236642,-0.34228957815844574,-2.4288773691040957,-0.5975165244323569,-0.07754640477089689,0.8306608559855508,4.12276901590045,0.41931600174650413,1.2064023170768607,-0.30437523638128255,-0.02563629667529498,0.6231884057971014,0.8125937031484258,3.335123231679747,False
13:30,15:00,blk2,fresh,sign,rule,whole,866,186,0.21478060046189376,0.6331526502469552,1.4110127328642332,2.053123483011234,1.6789925284092098,-0.2783638885958334,-0.7691220353423845,-0.4673747227934036,-0.9027504900271373,-0.16519249257931118,-1.7889893233049445,-0.33670150187817605,0.02052686073813876,0.7088571977118397,3.1043190381538506,0.22237162611321531,1.132400650269963,-0.1304059433194904,-0.006699259525917614,0.48225887056471767,0.44577711144427784,1.4030206251537596,False
13:30,15:00,blk2,fresh,sign,rule,era,489,149,0.3047034764826176,1.300212097651683,3.3897105697555787,2.923933147927465,3.7890635215562263,1.3038933573951068,-0.7408469109784479,-0.5306120026038839,-1.3623134487077222,-0.22573862931654137,-2.0469304748448707,-0.43478989452984246,-0.002140921101104243,0.9472118048274553,4.241427960807711,0.4759356144619542,1.4173944146922492,-0.17622041587003714,-0.01779110210500401,0.27886056971514245,0.14342828585707146,3.2028592676271908,False
13:30,15:00,blk2,fresh,sign,reverse,whole,866,680,0.7852193995381063,0.08948794511442659,0.2835053300543323,0.05510594994418605,1.6789925284092098,-0.2783638885958334,-0.9027504900271373,-0.5645519546335422,-0.7691220353423845,-0.7088571977118397,-3.1043190381538506,-1.132400650269963,-0.22237162611321537,0.16519249257931118,1.7889893233049445,-0.020526860738138947,0.3367015018781759,-0.5915481135082252,-0.0676710462137154,0.5717141429285357,0.5822088955522239,0.328877353377264,False
13:30,15:00,blk2,fresh,sign,reverse,era,489,340,0.6952965235173824,0.5787389221407693,1.9285848426413943,1.2310985007813446,3.7890635215562263,1.3038933573951068,-1.3623134487077222,-1.0926075702630489,-0.7408469109784479,-0.9472118048274553,-4.241427960807711,-1.4173944146922492,-0.4759356144619547,0.22573862931654137,2.0469304748448707,0.002140921101104196,0.4347898945298424,-0.8306314850658595,-0.0703198060070268,0.7636181909045477,0.8610694652673663,2.1968832278838777,False
13:30,15:00,blk2,fresh,scaled,rule,whole,866,181,0.08204187202146933,0.6695128780000819,1.430402746150954,1.7940503231965819,1.6789925284092098,-0.2783638885958334,-0.6791002684622461,-0.40258093689570934,-0.9255618732853581,-0.1288322648261846,-3.0629232691909514,-0.21313262195500937,-0.055703786951944105,0.7452174254649664,3.332615894429977,0.2817903645197131,1.1775369650169376,-0.11476402337038986,-0.008000444147335821,0.9340329835082459,0.9045477261369316,1.586428671907632,False
13:30,15:00,blk2,fresh,scaled,rule,era,489,149,0.11004613112814346,1.385016769885803,3.492753181126379,2.986500291031024,3.7890635215562263,1.3038933573951068,-0.7408469109784479,-0.5306120026038839,-1.3623134487077222,-0.1409339570824215,-2.988965708979527,-0.2352150316880813,-0.0555829929663741,1.0320164770615752,4.464682628640887,0.568036849745633,1.4935820989353887,-0.12251963208563472,-0.010882951997713018,0.7916041979010495,0.5752123938030984,3.6241641631331163,False
13:30,15:00,blk2,fresh,scaled,reverse,whole,866,622,0.4963812529548934,0.18078523132689436,0.45298932491681376,0.603801223245628,1.6789925284092098,-0.2783638885958334,-1.0537862063177297,-0.7650000294770655,-0.41586889943651223,-0.6175599114993721,-4.136266575866996,-0.9294566770820994,-0.31257786642824825,0.2564897787917789,1.4918576448836516,-0.09965303325241338,0.5869484339740586,-0.5412393982008727,-0.05088870773507673,0.9735132433783108,0.974512743628186,0.9728406620355269,False
13:30,15:00,blk2,fresh,scaled,reverse,era,489,340,0.47690250372236237,0.7412665358803185,2.360369151489802,1.681813519215294,3.7890635215562263,1.3038933573951068,-1.3623134487077222,-1.0926075702630489,-0.7408469109784479,-0.784684191087906,-3.8010612522861327,-1.2112936657852154,-0.3486904734450015,0.38826624305609064,2.8751188457652757,0.11952562347264259,0.6341696374456286,-0.7056382829996501,-0.056342604536404675,0.9310344827586207,0.9815092453773113,2.8515149040233982,False
13:30,15:00,blk2,fresh,margin,rule,whole,866,24,0.02771362586605081,0.7508218399940699,1.5852665855208574,1.8841985146689315,1.6789925284092098,-0.2783638885958334,-1.7147991771950923,-1.1720909161013464,-0.8500853343698984,-0.04752330283219655,-1.4703934098863467,-0.11301783175834172,0.0015591673423787531,0.8265263874589543,3.622423638055987,0.34719456363216983,1.2758902759296977,-0.04215094068260162,-0.0030340822078795977,0.719640179910045,0.7096451774112944,1.626456686071582,False
13:30,15:00,blk2,fresh,margin,rule,era,489,14,0.028629856850715747,1.501240897401239,3.732518935096567,3.1894950826300352,3.7890635215562263,1.3038933573951068,-0.86307904701828,-0.4487933731253562,-1.1820834855540177,-0.02470982956698552,-0.8553457613286882,-0.07356123847905761,0.018685251129713153,1.148240604577011,4.875475134644334,0.6802555262010855,1.6177306764818284,-0.019154607056658585,-0.0023677582360822386,0.36881559220389803,0.31584207896051975,3.6984068313700065,False
13:30,15:00,blk2,fresh,margin,reverse,whole,866,255,0.29445727482678985,0.3691690345181243,0.8640225192148805,1.1217849552491026,1.6789925284092098,-0.2783638885958334,-1.4575157246856905,-1.0901627859606071,-0.6305409525323824,-0.42917610830814207,-3.106769436155174,-0.7178918340881758,-0.13867623820981287,0.44487358198300875,2.3538543123579654,0.07384915114985553,0.7931507305346749,-0.3840141030597775,-0.031654977996599394,0.9375312343828086,0.9535232383808095,1.2548331488499056,False
13:30,15:00,blk2,fresh,margin,reverse,era,489,143,0.29243353783231085,0.9516573293250177,2.7108553955337884,2.0840373710436797,3.7890635215562263,1.3038933573951068,-1.963842457675022,-1.6250312844996322,-0.8460788752857981,-0.574293397643207,-2.9688006662131987,-0.9715757042946482,-0.1627571592855017,0.5986570365007898,3.33564920064351,0.22791068871007897,0.9223444596637569,-0.5260594068466211,-0.03991037198161843,0.9205397301349325,0.9815092453773113,3.1406351976982734,False
13:30,15:00,blk2_inc,stale,sign,rule,whole,866,251,0.28983833718244806,0.4849784984301144,1.1002084375032775,1.758194964664885,1.6789925284092098,-0.2783638885958334,-1.0811773468010661,-0.8172331182242955,-0.7895146630001124,-0.31336664439615197,-2.7690934595986203,-0.5297187137429222,-0.08136633363436417,0.560683045894999,2.7295887016497717,0.15642017449773069,0.9375824688772371,-0.2669471430857365,-0.01705682349780805,0.7776111944027986,0.7671164417791104,1.303435833827423,False
13:30,15:00,blk2_inc,stale,sign,rule,era,489,215,0.4396728016359918,1.0624497146126923,2.9419265903047616,2.5644132590835285,3.7890635215562263,1.3038933573951068,-1.0541953257760703,-0.8184976362189255,-1.266134187060435,-0.463501012355532,-3.272805864300137,-0.724530830655157,-0.20732072231405685,0.7094494217884647,3.8433890468238743,0.3341871201005506,1.0559893875350599,-0.3917099667498467,-0.03216128420260385,0.4622688655672164,0.3748125937031484,2.899420842954565,False
13:30,15:00,blk2_inc,stale,sign,reverse,whole,866,615,0.710161662817552,0.2376620969312674,0.7260759120720642,0.42366188718974096,1.6789925284092098,-0.2783638885958334,-0.7895146630001124,-0.4320349836033881,-1.0811773468010661,-0.560683045894999,-2.7295887016497717,-0.9375824688772371,-0.15642017449773107,0.31336664439615197,2.7690934595986203,0.08136633363436413,0.5297187137429222,-0.45500691374197905,-0.05731348224182496,0.23938030984507747,0.2463768115942029,0.4991441343983294,False
13:30,15:00,blk2_inc,stale,sign,reverse,era,489,274,0.5603271983640081,0.8165013051797599,2.488298697573448,1.6770836165650527,3.7890635215562263,1.3038933573951068,-1.266134187060435,-1.0020831039793663,-1.0541953257760703,-0.7094494217884647,-3.8433890468238743,-1.0559893875350599,-0.33418712010055146,0.463501012355532,3.272805864300137,0.20732072231405682,0.7245308306551569,-0.6151419341860501,-0.055949623909426954,0.5397301349325337,0.6266866566716641,2.5361836198871752,False
13:30,15:00,blk2_inc,stale,scaled,rule,whole,866,241,0.14894644097935567,0.5894820803633032,1.2912073257857528,1.7718085615462225,1.6789925284092098,-0.2783638885958334,-1.0723538270990238,-0.8167521598525789,-0.7975836151380352,-0.20886306246296332,-2.529753184787237,-0.38624425980268484,-0.04768479650751207,0.6651866278281876,3.0936131653125414,0.24783234056901676,1.0642801467602756,-0.1851805239752033,-0.010533919438505101,0.9150424787606197,0.9065467266366817,1.4978477121005924,False
13:30,15:00,blk2_inc,stale,scaled,rule,era,489,215,0.23374558611730942,1.2640487187719467,3.3752403743996835,3.0364723376029503,3.7890635215562263,1.3038933573951068,-1.0541953257760703,-0.8184976362189255,-1.266134187060435,-0.2619020081962779,-2.5877669423509535,-0.47198210963091897,-0.05908710868894946,0.9110484259477186,4.284508072000316,0.48146911327471914,1.3268325649787098,-0.2243563780623755,-0.014938486733296008,0.5402298850574713,0.4512743628185907,3.3984409713463197,False
13:30,15:00,blk2_inc,stale,scaled,reverse,whole,866,562,0.410738502199607,0.3781781609349261,0.9120644335378449,1.03391799796866,1.6789925284092098,-0.2783638885958334,-0.925151061548807,-0.6260852266697273,-0.7795793921108789,-0.42016698189134033,-3.2928403911173194,-0.6853737738341774,-0.17939503367443116,0.45388270839981065,2.421713954218416,0.07206134004115454,0.7931617158583133,-0.3559659646381107,-0.03662679600029137,0.7821089455272364,0.7371314342828585,1.1253360185533765,False
13:30,15:00,blk2_inc,stale,scaled,reverse,era,489,274,0.3335143485697555,1.0210361440306426,2.9667173350288714,2.136617340038916,3.7890635215562263,1.3038933573951068,-1.266134187060435,-1.0020831039793663,-1.0541953257760703,-0.5049145829375818,-3.1622935932033216,-0.7935113730412076,-0.1994660819416865,0.6680358512064147,3.950381185814283,0.3479564675395154,0.9858570464195276,-0.4472431776947854,-0.0392540201518073,0.7241379310344828,0.8440779610194903,3.1574968310328977,False
13:30,15:00,blk2_inc,stale,margin,rule,whole,866,67,0.07736720554272518,0.6230413045169728,1.3230170660865908,1.7184428312034505,1.6789925284092098,-0.2783638885958334,-2.2658675220275875,-1.8688525888758236,-0.7573390585936026,-0.1753038383092937,-2.6709115724746804,-0.32325349301273093,-0.05665182163371057,0.6987458519818573,3.1321622001218143,0.25901909958401986,1.1203744834984284,-0.16377744785955162,-0.009095110722772526,0.9820089955022488,0.9820089955022488,1.5776914686478878,False
13:30,15:00,blk2_inc,stale,margin,rule,era,489,58,0.11860940695296524,1.2874097270282268,3.2349929380532605,2.8535826510103615,3.7890635215562263,1.3038933573951068,-2.0111473960458435,-1.636147362807262,-1.0601536272059289,-0.2385409999399978,-3.032657316006579,-0.41819037597425207,-0.09500233891256764,0.9344094342039989,3.9897685204843834,0.4711407251345997,1.3942974417671292,-0.2208222318104483,-0.01369508966664427,0.9030484757621189,0.8580709645177411,3.4868126956147543,False
13:30,15:00,blk2_inc,stale,margin,reverse,whole,866,206,0.23787528868360278,0.6229031738453104,1.4382598605275936,1.6693702432046114,1.6789925284092098,-0.2783638885958334,-0.7375375977548926,-0.3124162304245643,-0.9166580100827709,-0.17544196898095601,-1.5282111398994158,-0.39342205034407274,0.04099546786369981,0.6986077213101949,3.4873860310742972,0.27113497762013145,1.0762186903377144,-0.13633415901686496,-0.01310150632258078,0.335832083958021,0.3378310844577711,1.332293168169565,False
13:30,15:00,blk2_inc,stale,margin,reverse,era,489,97,0.1983640081799591,1.245109389752324,3.399216425128925,2.5763516579788326,3.7890635215562263,1.3038933573951068,-1.4157877721502614,-1.0547053508609847,-1.1128605826475484,-0.28084133721590054,-1.9749876982953367,-0.538349569898274,-0.015497353293072075,0.8921090969280961,4.392428496513385,0.4940935994027366,1.2665075146343165,-0.24480895914786666,-0.022531596008289002,0.4357821089455272,0.6551724137931034,3.354534431278431,False
13:30,15:00,blk2_inc,fresh,sign,rule,whole,866,189,0.21824480369515012,0.6488485757341604,1.440282648580021,2.084963634234354,1.6789925284092098,-0.2783638885958334,-0.6849948523902842,-0.39174088361990006,-0.9268286627627371,-0.1494965670921059,-1.5920891281419722,-0.3303304286290748,0.04048811587165441,0.7245531231990451,3.1656005542381696,0.22719084142739426,1.1513352034178626,-0.1147616023387474,-0.005904774281993224,0.42628685657171417,0.36081959020489757,1.4007598272573367,False
13:30,15:00,blk2_inc,fresh,sign,rule,era,489,152,0.310838445807771,1.3511781699419971,3.5366519156148377,3.0919069034212185,3.7890635215562263,1.3038933573951068,-0.5622617130646388,-0.3523932810665162,-1.4483946050759324,-0.17477255702622724,-1.5278363076919486,-0.3928978519342241,0.053139652332889455,0.9981778771177694,4.4515319466655,0.5263648659361214,1.4664667054784422,-0.12446996882794965,-0.013431242824017142,0.15692153923038482,0.06346826586706647,3.1771188217703363,False
13:30,15:00,blk2_inc,fresh,sign,reverse,whole,866,677,0.7817551963048499,0.07379201962722137,0.23576260459019346,0.025627884792639957,1.6789925284092098,-0.2783638885958334,-0.9268286627627371,-0.586097489787623,-0.6849948523902842,-0.7245531231990451,-3.1656005542381696,-1.151335203417863,-0.22719084142739426,0.1494965670921059,1.5920891281419722,-0.04048811587165442,0.33033042862907475,-0.6071924544889682,-0.0684655314576398,0.6316841579210395,0.6476761619190404,0.3317426124691361,False
13:30,15:00,blk2_inc,fresh,sign,reverse,era,489,337,0.689161554192229,0.5277728498504549,1.7504526894771892,1.0559670399305057,3.7890635215562263,1.3038933573951068,-1.4483946050759324,-1.1779940164845843,-0.5622617130646388,-0.9981778771177694,-4.4515319466655,-1.4664667054784424,-0.5263648659361215,0.17477255702622724,1.5278363076919486,-0.053139652332889746,0.3928978519342241,-0.8823819321079471,-0.07467966528801366,0.894552723638181,0.9380309845077461,2.2258126841272508,False
13:30,15:00,blk2_inc,fresh,scaled,rule,whole,866,183,0.0918208423176883,0.6685404515875332,1.4331342495715644,1.8102954841731909,1.6789925284092098,-0.2783638885958334,-0.5806286673063564,-0.31204943785850814,-0.9526676217790242,-0.1298046912387334,-2.7520005514488104,-0.22877297767627025,-0.04273206767352664,0.7442449990524176,3.331705630374503,0.2801869310309791,1.1791942545493674,-0.11477405814828535,-0.008151368194899995,0.9010494752623688,0.8670664667666167,1.5778340389984788,False
13:30,15:00,blk2_inc,fresh,scaled,rule,era,489,152,0.12831747440375316,1.371844615953378,3.4845566843323503,2.9761124840986763,3.7890635215562263,1.3038933573951068,-0.5622617130646388,-0.3523932810665162,-1.4483946050759324,-0.15410611101484645,-2.5600087305464,-0.2711932319722826,-0.04326677681477587,1.0188443231291502,4.390948177815249,0.5444881267183856,1.496602824861499,-0.13348073190761797,-0.012024068578319943,0.7361319340329835,0.527736131934033,3.604079999486885,False
