entry,flatten,period,n,no_quote_days,hold_mean_pts,hold_Sharpe_pts,flat_mean_pts,flat_Sharpe_pts,buy_ask_mean_pts,settle_mean_pts,hedge_tail_mean_pts,spread_mean_pts,G_mid_mean_pts,G_costed_mean_pts,frac_G_positive,G_mean,G_t_hac,G_ci_lo,G_ci_hi,G_mid_t_hac
11:00,15:30,2023,248,0,1.2681577393838093,3.1874040211045105,1.0146598042586727,2.7968939559999733,16.566129035541728,16.08879138577369,-0.22383971464290187,0.2545362976154373,0.0010383624903009027,-0.18851730204711398,0.1975806451612903,-0.25349793512513635,-1.2200488152311042,-0.5963699107759313,0.12080882068459903,0.004964555041358052
11:00,15:30,2024,249,0,1.1590334786860297,2.2125584889115895,1.0061758575076523,2.6246501707964707,17.924899551478855,17.94758918486446,0.17554725456398138,0.26626505933133476,0.1134074381529571,-0.08497080013295612,0.26506024096385544,-0.15285762117837773,-0.553822653196016,-0.6186139672527485,0.3569163870427516,0.41562296623548806
11:00,15:30,2025,247,0,0.1228491440454613,0.1640689718091608,-0.7651130412409483,-1.1172167597616032,27.316194335624637,24.515105089195345,-1.9131270611428817,0.26295542848948766,-0.6250067567969223,-0.8251040139462645,0.23076923076923078,-0.88796218528641,-3.111285586425062,-1.2499667929040426,-0.4346664997762312,-2.2053062405318915
13:30,15:00,deck in-sample,866,0,0.7983451428262665,1.6789925284092098,-0.07570454746488457,-0.2783638885958335,13.961836040708265,13.91085512368288,0.8230687732657678,0.33036951986345836,-0.5436801704276927,-0.7219540568277156,0.3083140877598152,-0.8740496902911509,-3.736382158199132,-1.3237720234737822,-0.4002458658980058,-2.183898169525219
13:30,15:00,unseen,413,0,1.173259881019616,2.059740526448436,0.29938158648930757,0.801688014274192,15.016464909236454,13.638350295096853,-0.5042363196092933,0.18262712782379645,-0.6912511667065122,-0.6809262362344898,0.3365617433414044,-0.8738782945303086,-2.8812971361735626,-1.4160401705007573,-0.23395999483945157,-2.2959034529880684
13:30,15:00,all,1279,0,0.9194083069184115,1.8109646287307026,0.04541396177911962,0.14723275547220102,14.30238469020173,13.822860992169176,0.39447064710673707,0.2826622423713705,-0.5913321027679214,-0.7087058239074637,0.3174354964816263,-0.8739943451392919,-4.721349500402523,-1.2308659516083778,-0.492787177123712,-3.052064940225965
13:30,15:00,2020,158,0,-0.2876666425550085,-0.44856220147197734,-0.6015543741732241,-2.1935352956584584,14.898101316505596,15.171963076048259,0.58774949116088,0.5844936826961893,0.27060595107797364,-0.1924067979263205,0.3670886075949367,-0.3138877316182155,-0.39962707686374105,-1.5854484720491984,1.2237046689791513,0.30221217369146997
13:30,15:00,2021,158,0,0.4900528088455553,1.2239675014840554,0.04779158844251333,0.2836355985522181,9.634493708044667,10.00486736056171,0.8126348729200827,0.2626582465688639,-0.17960297383417784,-0.3086849258007188,0.34810126582278483,-0.4422612204030418,-1.2534895215449955,-1.0635436415527686,0.232831954892695,-0.5057916855612793
13:30,15:00,2022,219,0,1.5511982149417474,3.0291170791456685,-0.43468453326217243,-1.3077809823957551,19.71712324591396,20.185434280465184,2.4541937827551417,0.38847029262719907,-1.5974124555767206,-1.823627382644832,0.2785388127853881,-1.9858827482039196,-4.253490837108708,-2.715958179237019,-1.1169499939678256,-3.4283606000299534
13:30,15:00,2023,248,0,1.1209239743707546,3.0778716800443315,0.36479132823008836,1.3866134055113117,11.748991969251826,11.054068288495463,0.06120896538430492,0.205241956642919,-0.5508906894977472,-0.5957513143351187,0.2661290322580645,-0.7561326461406662,-2.6122246245805854,-1.2776108347990094,-0.1811362268380952,-1.8990810744826978
13:30,15:00,2024,249,0,1.0866099016623285,2.271424484798993,0.5216217041711179,1.5797961827070972,12.198393566661093,11.579442771084338,-0.05396259808554337,0.18102408537125014,-0.3839641121199609,-0.3863503704390211,0.3373493975903614,-0.5649881974912111,-1.854108724896328,-1.1455113366257088,-0.039501700487376445,-1.2678438856446632
13:30,15:00,2025,247,0,1.0351368018001303,1.6970590631249192,0.08268354779632321,0.21518421562834653,16.791093148019634,14.80242796368927,-1.036211930326554,0.18876520882130635,-0.763688045182501,-0.7446975361746151,0.3319838056680162,-0.9524532540038073,-2.2228391909467784,-1.726919058481325,-0.03608423204318592,-1.7931749911690722
13:30,15:30,deck in-sample,866,0,0.7983451428262665,1.6789925284092098,0.3373856238799088,1.0449609323283926,14.017840629082182,13.91085512368288,0.35397401354705704,0.3663106220720581,-0.0946488968742995,-0.3825744755636875,0.26674364896073904,-0.46095951894635756,-2.020346043795551,-0.9028445879399083,0.014432829585153201,-0.3759108123897172
13:30,15:30,unseen,413,0,1.173259881019616,2.059740526448436,0.6412797968344688,1.525292053763399,14.878087165641439,13.638350295096853,-0.7077567863594387,0.20901937610932037,-0.322960708075827,-0.43214520880417806,0.288135593220339,-0.5319800841851474,-1.8286589089174852,-1.0453167633659854,0.056888559435954715,-1.1193269265859573
13:30,15:30,all,1279,0,0.9194083069184115,1.8109646287307026,0.43551564219909034,1.2191083405006244,14.295621567001628,13.822860992169176,0.011132089886867333,0.3155199382701733,-0.16837272644914772,-0.39858128778286084,0.2736512900703675,-0.4838926647193209,-2.689601942305611,-0.8181825098752716,-0.10940902765310816,-0.8679579529916036
13:30,15:30,2020,158,0,-0.2876666425550085,-0.44856220147197734,-0.11543651955901592,-0.3787651968516519,14.81075946574064,15.171963076048259,0.18897348731162691,0.6941455472614381,0.8663756702574307,0.2424516650329729,0.310126582278481,0.17223012299599252,0.20459924151141923,-1.074620087291838,1.9518959385705617,0.8765729065929538
13:30,15:30,2021,158,0,0.4900528088455553,1.2239675014840554,0.40734156840891134,2.0781589971977965,9.287974644523066,10.00486736056171,0.7996039564752857,0.27056960695529286,0.18785836651864915,-0.012100944045936262,0.3227848101265823,-0.08271124043664366,-0.2283873993687166,-0.6973287318925109,0.5791913402180996,0.5198755827124731
13:30,15:30,2022,219,0,1.5511982149417474,3.0291170791456685,0.034673444341518415,0.08310710815376171,20.059360718601233,20.185434280465184,1.6425983324641773,0.41381280209239757,-1.102711968507831,-1.4327064815999306,0.2511415525114155,-1.5165247706002287,-4.604561022576052,-2.1409288958043304,-0.8668734152365875,-3.3848155197203407
13:30,15:30,2023,248,0,1.1209239743707546,3.0778716800443315,0.8347926191777025,2.7481177973034563,11.810282247726835,11.054068288495463,-0.47008260403831964,0.2210685464463407,-0.06506280874671144,-0.20832372400037663,0.21370967741935484,-0.28613135519305216,-0.9600909456958401,-0.7874812783751918,0.3413245307988742,-0.21699425916639045
13:30,15:30,2024,249,0,1.0866099016623285,2.271424484798993,0.8066326967819302,2.1956589900622414,11.820883539082654,11.579442771084338,0.03853643688208177,0.21797190465960636,-0.06200530022079242,-0.18839247511709337,0.2971887550200803,-0.27997720488039873,-0.9677057279939609,-0.8076095203167444,0.18057690191184847,-0.21665736895487056
13:30,15:30,2025,247,0,1.0351368018001303,1.6970590631249192,0.3863559242461128,0.8778656100457253,17.049190278266845,14.80242796368927,-1.5979814370235583,0.20809716293173522,-0.44068371462228234,-0.5418791565327783,0.27530364372469635,-0.6487808775540177,-1.579507367721584,-1.3457543190025874,0.21322862273092016,-1.0809865641070657
