block,book,sample,family,param,rule,n_days,n_stopped,frac_stopped,mean_stop_clock_et,mean_hours_held,mean_calendar,sd,Sharpe_ann,t,MaxDD,worst_day,worst_date,mean_stopped_under_rule,mean_stopped_under_book,saved_per_stopped_day,mean_not_stopped,Sharpe_book,delta_Sharpe,beats_book,modal_pick,modal_pick_share,null_share
fixed_rule_oos,crossed,whole,loss_stop,0.25,buy back when the mark-to-market day loss exceeds 0.25 entry premia,797,135,0.16938519447929737,13.225925925925926,2.225925925925926,0.036257785314746716,0.3230955131600139,1.78143760823965,3.168104561881945,-7.328618766991197,-1.76917761821963,2023-12-20,-0.4936017795535021,-0.4337108812577883,-0.05989089829571379,0.14431071772745607,2.2508623989667926,-0.4694247907271427,False,buy back when the mark-to-market day loss exceeds 0.25 entry premia,1.0,
fixed_rule_oos,crossed,whole,loss_stop,0.5,buy back when the mark-to-market day loss exceeds 0.50 entry premia,797,50,0.06273525721455459,13.23,2.23,0.04472313229949334,0.3204277501036484,2.215656151092247,3.9403178238577086,-7.255707848032845,-1.76917761821963,2023-12-20,-0.7726873883692804,-0.7459195939077145,-0.026767794461565894,0.09943601855577006,2.2508623989667926,-0.03520624787454585,False,buy back when the mark-to-market day loss exceeds 0.50 entry premia,1.0,
fixed_rule_oos,crossed,whole,loss_stop,0.75,buy back when the mark-to-market day loss exceeds 0.75 entry premia,797,21,0.026348808030112924,13.5,2.5,0.046529455228613466,0.32400265003736645,2.279710375702689,4.054231710180497,-6.586021271002526,-2.095626948838982,2024-04-04,-1.060506689416032,-1.0653281013889098,0.004821411972877961,0.07648790759657423,2.2508623989667926,0.028847976735896452,True,buy back when the mark-to-market day loss exceeds 0.75 entry premia,1.0,
fixed_rule_oos,crossed,whole,loss_stop,1.0,buy back when the mark-to-market day loss exceeds 1.00 entry premia,797,9,0.011292346298619825,13.555555555555555,2.5555555555555554,0.04630180011746229,0.3265485497263716,2.250869865471645,4.002941812848499,-6.287803062546381,-2.095626948838982,2024-04-04,-1.3877776640405783,-1.378867500467572,-0.00891016357300641,0.06268088029185614,2.2508623989667926,7.466504852171596e-06,True,buy back when the mark-to-market day loss exceeds 1.00 entry premia,1.0,
fixed_rule_oos,crossed,whole,loss_stop,1.5,buy back when the mark-to-market day loss exceeds 1.50 entry premia,797,3,0.0037641154328732747,14.666666666666666,3.6666666666666665,0.04656894858249584,0.3262054294945324,2.266238001457355,4.030272470682798,-6.070172381929883,-2.095626948838982,2024-04-04,-1.8142892867708376,-1.8585312382624009,0.04424195149156337,0.05359989909390642,2.2508623989667926,0.015375602490562468,True,buy back when the mark-to-market day loss exceeds 1.50 entry premia,1.0,
fixed_rule_oos,crossed,whole,signal_cross,0.0,buy back when the window-matched signal of blk2 turns positive at a stamp,797,644,0.8080301129234629,12.592391304347826,1.5923913043478262,0.014128596681172572,0.24510032852148864,0.9150722910460207,1.6273624663057318,-9.92083850271236,-2.2028675866604797,2024-04-04,-0.010270834567740065,0.029670523523688437,-0.03994135809142849,0.11682947069620353,2.2508623989667926,-1.335790107920772,False,buy back when the window-matched signal of blk2 turns positive at a stamp,1.0,
fixed_rule_oos,crossed,daily_era,reference,,"never stop (the book of record, buy back at 15:30)",489,0,0.0,,,0.053293323690799435,0.33663382173958073,2.5131321677178398,3.5008176369177386,-2.4206059081086444,-2.2028675866604797,2024-04-04,,,,0.053293323690799435,2.5131321677178398,0.0,False,"never stop (the book of record, buy back at 15:30)",1.0,
fixed_rule_oos,crossed,daily_era,reference,,always stop at 15:00 (the exit-clock ladder rung),489,489,1.0,15.0,4.0,0.036060613016007145,0.32033549494196395,1.7870154698063474,2.4893299900832315,-3.3298175083629666,-2.1209475361859194,2024-04-04,0.036060613016007145,0.053293323690799435,-0.017232710674792286,,2.5131321677178398,-0.7261166979114924,False,always stop at 15:00 (the exit-clock ladder rung),1.0,
fixed_rule_oos,crossed,daily_era,move_stop,0.5,buy back when |S_t - S_11:00| / S_11:00 >= 0.50 m_11,489,387,0.7914110429447853,13.0968992248062,2.0968992248062017,0.02775403491712242,0.26011423430132163,1.6938005980306163,2.3594807639552475,-3.435126010816699,-1.3022020886906793,2022-10-13,-0.04572083172506228,-0.01345025753816807,-0.03227057418689421,0.30652632305952915,2.5131321677178398,-0.8193315696872234,False,buy back when |S_t - S_11:00| / S_11:00 >= 0.50 m_11,1.0,
fixed_rule_oos,crossed,daily_era,move_stop,0.75,buy back when |S_t - S_11:00| / S_11:00 >= 0.75 m_11,489,238,0.4867075664621677,13.384453781512605,2.384453781512605,0.034800783588301555,0.32440658481341256,1.7029411198502367,2.3722136000582594,-3.343575785305675,-2.095626948838982,2024-04-04,-0.159557966632093,-0.12156278969880957,-0.03799517693328345,0.2190931443550502,2.5131321677178398,-0.8101910478676031,False,buy back when |S_t - S_11:00| / S_11:00 >= 0.75 m_11,1.0,
fixed_rule_oos,crossed,daily_era,move_stop,1.0,buy back when |S_t - S_11:00| / S_11:00 >= 1.00 m_11,489,148,0.30265848670756645,13.64864864864865,2.6486486486486487,0.044804765055581924,0.33658168021429846,2.113167879112233,2.9436634793792282,-3.0252739541946596,-2.095626948838982,2024-04-04,-0.24829340183881585,-0.22024674526704993,-0.028046656571765968,0.17201452664024725,2.5131321677178398,-0.39996428860560673,False,buy back when |S_t - S_11:00| / S_11:00 >= 1.00 m_11,1.0,
fixed_rule_oos,crossed,daily_era,move_stop,1.25,buy back when |S_t - S_11:00| / S_11:00 >= 1.25 m_11,489,85,0.1738241308793456,13.882352941176471,2.8823529411764706,0.053303803525437114,0.33289997795470694,2.541819478546359,3.5407793408799386,-2.5858189888829273,-2.095626948838982,2024-04-04,-0.33030288151035336,-0.3303631713825631,6.0289872209746395e-05,0.13401313082257127,2.5131321677178398,0.028687310828519053,True,buy back when |S_t - S_11:00| / S_11:00 >= 1.25 m_11,1.0,
fixed_rule_oos,crossed,daily_era,move_stop,1.5,buy back when |S_t - S_11:00| / S_11:00 >= 1.50 m_11,489,61,0.12474437627811862,14.081967213114755,3.081967213114754,0.052958374642471516,0.33435374243967353,2.5143673545233183,3.5025382641927587,-2.565381478878539,-2.095626948838982,2024-04-04,-0.4252086880519492,-0.42252360469732053,-0.002685083354628654,0.12110835320405952,2.5131321677178398,0.0012351868054785164,True,buy back when |S_t - S_11:00| / S_11:00 >= 1.50 m_11,1.0,
fixed_rule_oos,crossed,daily_era,move_stop,2.0,buy back when |S_t - S_11:00| / S_11:00 >= 2.00 m_11,489,18,0.03680981595092025,14.305555555555555,3.3055555555555554,0.05329290903538472,0.3361611130287179,2.516646545112486,3.505713198927569,-2.4792445046314953,-2.095626948838982,2024-04-04,-0.7449106448266947,-0.7448993800212613,-1.1264805433181597e-05,0.08379750345049602,2.5131321677178398,0.0035143773946462176,True,buy back when |S_t - S_11:00| / S_11:00 >= 2.00 m_11,1.0,
fixed_rule_oos,crossed,daily_era,move_stop_timed,0.5,buy back when |S_t - S_11:00| / S_11:00 >= 0.50 m_11 sqrt(hours elapsed / 5),489,452,0.9243353783231084,12.527654867256636,1.5276548672566372,0.011674354692596933,0.21035721408704916,0.8809996662436215,1.2272411333245052,-4.148037430197075,-1.3022020886906793,2022-10-13,-0.015264838087183001,0.029760993417509526,-0.04502583150469253,0.3407693583807193,2.5131321677178398,-1.6321325014742183,False,buy back when |S_t - S_11:00| / S_11:00 >= 0.50 m_11 sqrt(hours elapsed / 5),1.0,
fixed_rule_oos,crossed,daily_era,move_stop_timed,0.75,buy back when |S_t - S_11:00| / S_11:00 >= 0.75 m_11 sqrt(hours elapsed / 5),489,364,0.7443762781186094,12.604395604395604,1.6043956043956045,0.018408079303439382,0.2650928725547222,1.1023276366934853,1.5355531562443776,-3.40148227786062,-1.76917761821963,2023-12-20,-0.07110844669337316,-0.02424337937079331,-0.046865067322579834,0.27908020300615743,2.5131321677178398,-1.4108045310243544,False,buy back when |S_t - S_11:00| / S_11:00 >= 0.75 m_11 sqrt(hours elapsed / 5),1.0,
fixed_rule_oos,crossed,daily_era,move_stop_timed,1.0,buy back when |S_t - S_11:00| / S_11:00 >= 1.00 m_11 sqrt(hours elapsed / 5),489,269,0.5501022494887525,12.676579925650557,1.6765799256505576,0.02799668376973044,0.3106345761762037,1.4307279704859732,1.993018026289164,-3.5897203412569443,-2.095626948838982,2024-04-04,-0.14195172864086497,-0.09596638692561317,-0.045985341715251815,0.23579724258086757,2.5131321677178398,-1.0824041972318665,False,buy back when |S_t - S_11:00| / S_11:00 >= 1.00 m_11 sqrt(hours elapsed / 5),1.0,
fixed_rule_oos,crossed,daily_era,move_stop_timed,1.25,buy back when |S_t - S_11:00| / S_11:00 >= 1.25 m_11 sqrt(hours elapsed / 5),489,193,0.3946830265848671,12.7720207253886,1.7720207253886011,0.02962326648631759,0.3339243471892782,1.408267413931901,1.9617302518022024,-3.370738874884479,-2.095626948838982,2024-04-04,-0.21585761989700214,-0.1558852987934186,-0.05997232110358353,0.18968343902679297,2.5131321677178398,-1.1048647537859388,False,buy back when |S_t - S_11:00| / S_11:00 >= 1.25 m_11 sqrt(hours elapsed / 5),1.0,
fixed_rule_oos,crossed,daily_era,move_stop_timed,1.5,buy back when |S_t - S_11:00| / S_11:00 >= 1.50 m_11 sqrt(hours elapsed / 5),489,133,0.2719836400817996,12.81203007518797,1.8120300751879699,0.03895804595924262,0.3358900764696506,1.8411970176051442,2.5648054149598214,-2.919331786986403,-2.095626948838982,2024-04-04,-0.28524983839063833,-0.23254344131747082,-0.052706397073167544,0.16008065443827116,2.5131321677178398,-0.6719351501126956,False,buy back when |S_t - S_11:00| / S_11:00 >= 1.50 m_11 sqrt(hours elapsed / 5),1.0,
fixed_rule_oos,crossed,daily_era,move_stop_timed,2.0,buy back when |S_t - S_11:00| / S_11:00 >= 2.00 m_11 sqrt(hours elapsed / 5),489,66,0.13496932515337423,13.075757575757576,2.0757575757575757,0.049923522281443984,0.3362427961571966,2.3569615653685263,3.283270463674948,-2.6390420538231325,-2.095626948838982,2024-04-04,-0.4240405574034708,-0.3990733924159737,-0.02496716498749717,0.1238753645017853,2.5131321677178398,-0.15617060234931346,False,buy back when |S_t - S_11:00| / S_11:00 >= 2.00 m_11 sqrt(hours elapsed / 5),1.0,
fixed_rule_oos,crossed,daily_era,loss_stop,0.25,buy back when the mark-to-market day loss exceeds 0.25 entry premia,489,78,0.15950920245398773,13.23076923076923,2.230769230769231,0.04465996469512592,0.3259481882085485,2.1750541543484885,3.02987166477163,-3.2441720178478572,-1.76917761821963,2023-12-20,-0.4932600282464726,-0.4391355083889809,-0.05412451985749167,0.14674697065484535,2.5131321677178398,-0.3380780133693513,False,buy back when the mark-to-market day loss exceeds 0.25 entry premia,1.0,
fixed_rule_oos,crossed,daily_era,loss_stop,0.5,buy back when the mark-to-market day loss exceeds 0.50 entry premia,489,29,0.05930470347648262,13.258620689655173,2.2586206896551726,0.053141254278040534,0.32185397404181343,2.6210372625595126,3.651130487147995,-3.0131623289207763,-1.76917761821963,2023-12-20,-0.774163400558333,-0.7715991956328465,-0.0025642049254863877,0.10529741730033364,2.5131321677178398,0.10790509484167288,True,buy back when the mark-to-market day loss exceeds 0.50 entry premia,1.0,
fixed_rule_oos,crossed,daily_era,loss_stop,0.75,buy back when the mark-to-market day loss exceeds 0.75 entry premia,489,13,0.026584867075664622,13.76923076923077,2.769230769230769,0.053973930430446945,0.3314029820309942,2.58540094584258,3.60148875016338,-2.788781656425602,-2.095626948838982,2024-04-04,-1.135033714512103,-1.1606349987957671,0.025601284283664347,0.086446828296525,2.5131321677178398,0.07226877812474042,True,buy back when the mark-to-market day loss exceeds 0.75 entry premia,1.0,
fixed_rule_oos,crossed,daily_era,loss_stop,1.0,buy back when the mark-to-market day loss exceeds 1.00 entry premia,489,7,0.014314928425357873,13.928571428571429,2.9285714285714284,0.054404822476315506,0.331317528783811,2.606713220214893,3.63117695636432,-2.4359723798167217,-2.095626948838982,2024-04-04,-1.4247595692076362,-1.502405698652974,0.07764612944533744,0.07588646301944345,2.5131321677178398,0.09358105249705329,True,buy back when the mark-to-market day loss exceeds 1.00 entry premia,1.0,
fixed_rule_oos,crossed,daily_era,loss_stop,1.5,buy back when the mark-to-market day loss exceeds 1.50 entry premia,489,3,0.006134969325153374,14.666666666666666,3.6666666666666665,0.0535647467060851,0.33495565913813763,2.538586734538884,3.5362760969270806,-2.4206059081086444,-2.095626948838982,2024-04-04,-1.8142892867708376,-1.8585312382624009,0.04424195149156337,0.06509470987569574,2.5131321677178398,0.02545456682104419,True,buy back when the mark-to-market day loss exceeds 1.50 entry premia,1.0,
fixed_rule_oos,crossed,daily_era,signal_cross,0.0,buy back when the window-matched signal of blk2 turns positive at a stamp,489,432,0.8834355828220859,12.574074074074074,1.5740740740740742,0.016456859843980907,0.23361237472735655,1.1182821601561326,1.5577779631383875,-4.753130005904779,-2.2028675866604797,2024-04-04,0.005442353487510666,0.047139184091895533,-0.04169683060438486,0.09993522380880798,2.5131321677178398,-1.3948500075617072,False,buy back when the window-matched signal of blk2 turns positive at a stamp,1.0,
walk_forward_selected,mid,whole,move_stop,,"move_stop: rule chosen on an expanding window, 5-day embargo",797,42,0.05269761606022585,14.047619047619047,3.0476190476190474,0.07971182107601188,0.3221777167662348,3.927602266898439,6.984838874775172,-3.428916603441291,-2.041976485629983,2024-04-04,-0.4446948532227862,-0.42244044225114635,-0.022254410971639882,0.10888411289130927,3.999766565573099,-0.07216429867466001,False,buy back when |S_t - S_11:00| / S_11:00 >= 2.00 m_11,0.7904642409033877,0.11668757841907151
walk_forward_selected,mid,daily_era,move_stop,,"move_stop: rule chosen on an expanding window, 5-day embargo",489,16,0.032719836400818,14.375,3.375,0.080554471178381,0.33246672423377294,3.846287442272689,5.357915945499625,-2.1701542364264164,-2.041976485629983,2024-04-04,-0.6051524206969234,-0.5941150946651927,-0.01103732603173059,0.10374963031158368,3.878735117081196,-0.03244767480850719,False,buy back when |S_t - S_11:00| / S_11:00 >= 2.00 m_11,0.8282208588957055,0.17177914110429449
walk_forward_selected,mid,whole,move_stop_timed,,"move_stop_timed: rule chosen on an expanding window, 5-day embargo",797,26,0.03262233375156838,12.846153846153847,1.8461538461538463,0.0769306098925755,0.322963752451253,3.7813394309319905,6.724725382326237,-3.454405890080551,-2.041976485629983,2024-04-04,-0.21896196301588794,-0.09775771016943911,-0.12120425284644884,0.08690882895304251,3.999766565573099,-0.21842713464110863,False,"never stop (the book of record, buy back at 15:30)",0.8055207026348808,0.8055207026348808
walk_forward_selected,mid,daily_era,move_stop_timed,,"move_stop_timed: rule chosen on an expanding window, 5-day embargo",489,0,0.0,,,0.08091561068044172,0.3311635003389521,3.878735117081196,5.403115873185778,-2.1319712654000185,-2.041976485629983,2024-04-04,,,,0.08091561068044172,3.878735117081196,0.0,False,"never stop (the book of record, buy back at 15:30)",1.0,1.0
walk_forward_selected,mid,whole,loss_stop,,"loss_stop: rule chosen on an expanding window, 5-day embargo",797,21,0.026348808030112924,13.476190476190476,2.4761904761904763,0.07920615467093765,0.3233282870917599,3.888799018173354,6.915831266126302,-3.454405890080551,-2.0386963556834856,2024-04-04,-0.9696467310517434,-0.9059466650682654,-0.06370006598347802,0.10759006008353598,3.999766565573099,-0.11096754739974513,False,buy back when the mark-to-market day loss exceeds 0.75 entry premia,0.8506900878293601,0.0903387703889586
walk_forward_selected,mid,daily_era,loss_stop,,"loss_stop: rule chosen on an expanding window, 5-day embargo",489,12,0.024539877300613498,13.791666666666666,2.7916666666666665,0.0802427672012441,0.33124632143609806,3.845520257053149,5.356847249001347,-2.349782163965248,-2.0386963556834856,2024-04-04,-1.1310524206918149,-1.1036340489145122,-0.027418371777302736,0.11071560211679277,3.878735117081196,-0.03321486002804708,False,buy back when the mark-to-market day loss exceeds 0.75 entry premia,0.9591002044989775,0.0408997955010225
