book,sample,day_set,block,family,rule,n_placebo,sharpe_rule,placebo_mean,placebo_sd,placebo_q05,placebo_q50,placebo_q95,pct_rank,p_value
exit_mid_model,daily_era,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, lasso (causally tuned)",2000,3.7279337568827247,3.108330427954976,0.577094327416818,2.213497804661953,3.090782315452051,4.063576354424925,0.8605,0.13993003498250875
exit_mid_model,daily_era,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, lasso (fixed 1e-4)",2000,3.857299156951149,3.185799808653142,0.5584910847955049,2.3143884526471323,3.1532764685668333,4.162261356598441,0.881,0.11944027986006997
exit_mid_model,daily_era,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, elastic net (causally tuned)",2000,3.817284599984738,3.1458280582654217,0.5828838902912488,2.270157758301697,3.092205874241941,4.173890665166375,0.866,0.1344327836081959
exit_mid_model,daily_era,full,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 10% quantile,2000,4.261654424446816,4.142777291709946,0.24459236757469885,3.795718980964685,4.118449085077744,4.5891308344480946,0.7225,0.27786106946526734
exit_mid_model,daily_era,full,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 20% quantile,2000,3.839326572817934,3.8649303032446425,0.41177802751093856,3.2311337170892616,3.842498598435507,4.577689590852516,0.4985,0.5017491254372813
exit_mid_model,daily_era,full,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 30% quantile,2000,3.2287673199531737,3.5527669236348056,0.45127854831906916,2.8166708361943176,3.5452819039701593,4.321187957063538,0.2365,0.7636181909045477
exit_mid_model,daily_era,full,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 70% quantile,2000,3.199233764428508,3.5459082978435474,0.4960664506144409,2.778314864915239,3.513675008423418,4.420564302977865,0.245,0.7551224387806097
exit_mid_model,daily_era,full,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 80% quantile,2000,3.6708961753440006,3.7953284119744914,0.40662093365184854,3.197596128454123,3.763733917721475,4.4900568129218055,0.413,0.5872063968015993
exit_mid_model,daily_era,full,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 90% quantile,2000,4.347895199024139,4.019940249861007,0.2692582095811619,3.6482568795266874,3.9871471931127793,4.51242534202412,0.884,0.11644177911044477
exit_mid_model,daily_era,full,fixed_rule,calendar,sit out on FOMC statement days,2000,4.141203732410752,4.154861361456425,0.16813695952865199,3.9389926987021684,4.12519289556832,4.471082258682155,0.544,0.456271864067966
exit_mid_model,daily_era,full,fixed_rule,calendar,sit out on month-end sessions,2000,4.076119773737169,4.176660476291925,0.18038196741636778,3.9203620496698104,4.148611518672761,4.5124795636753685,0.3305,0.6696651674162919
exit_mid_model,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, baseline (HAR + calendar OLS)",2000,4.357751804859843,3.0872208190496693,0.5869430216239611,2.160475509105179,3.074418526960386,4.097981252375728,0.9795,0.020989505247376312
exit_mid_model,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge",2000,3.736554289528853,3.1823435703354988,0.5588432029648084,2.3415564219558163,3.1479393969205987,4.178904133886089,0.8385,0.1619190404797601
exit_mid_model,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge, without the FOMC columns",2000,3.5168961906198253,3.112419678682968,0.5600350790721722,2.249641232422086,3.0881380851405242,4.0797465750370785,0.7665,0.23388305847076463
exit_mid_model,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, LightGBM",2000,3.700416765661944,3.159515496560164,0.5802284534191572,2.261756484173835,3.1324611576508747,4.180593774152619,0.8255,0.17491254372813594
exit_mid_model,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, XGBoost",2000,4.1161022104864715,3.1456688603535743,0.5859624496496333,2.2572965704435046,3.1239836863920303,4.133932977656328,0.9475,0.05297351324337831
exit_mid_model,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, lasso (causally tuned)",2000,3.7279337568827247,3.1231812521899,0.5716609993613998,2.225235675249093,3.09112135242346,4.1268856450438,0.855,0.1454272863568216
exit_mid_model,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, lasso (fixed 1e-4)",2000,3.857299156951149,3.193039174339531,0.5386977497040565,2.3706760171930106,3.1456630974533173,4.144415390390359,0.88,0.12043978010994502
exit_mid_model,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, elastic net (causally tuned)",2000,3.817284599984738,3.115471924532786,0.5691770420575333,2.230891154068583,3.083582905649682,4.119205280935564,0.8945,0.10594702648675662
exit_mid_model,daily_era,oos,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 10% quantile,2000,4.261654424446816,4.153331489720408,0.2525995419915438,3.7871208440684088,4.12311103688004,4.608467071587451,0.7085,0.29185407296351823
exit_mid_model,daily_era,oos,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 20% quantile,2000,3.839326572817934,3.8618406128465925,0.40381189552826735,3.225979184535817,3.8516449305556915,4.5356092111120265,0.487,0.5132433783108445
exit_mid_model,daily_era,oos,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 30% quantile,2000,3.2287673199531737,3.581958328663286,0.4486173639483665,2.858467035335301,3.5787541647477807,4.344808295112026,0.2245,0.7756121939030485
exit_mid_model,daily_era,oos,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 70% quantile,2000,3.199233764428508,3.512326629448075,0.4933150058540515,2.777948861077789,3.469992031149527,4.406929523220151,0.273,0.7271364317841079
exit_mid_model,daily_era,oos,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 80% quantile,2000,3.6708961753440006,3.776820085018209,0.39084352252637655,3.179403800234197,3.752028020622123,4.457462736648164,0.409,0.5912043978010995
exit_mid_model,daily_era,oos,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 90% quantile,2000,4.347895199024139,4.022651142839781,0.26572722328224974,3.657245225659704,3.9862743873322657,4.493375215296788,0.8815,0.11894052973513243
exit_mid_model,daily_era,oos,fixed_rule,calendar,sit out on FOMC statement days,2000,4.141203732410752,4.150980986138213,0.16338763058955094,3.9334557710272033,4.123425014351651,4.460146495207846,0.5455,0.4547726136931534
exit_mid_model,daily_era,oos,fixed_rule,calendar,sit out on month-end sessions,2000,4.076119773737169,4.1646319423170155,0.17881653624349417,3.910099014661715,4.140786289376896,4.4800973192458,0.3415,0.6586706646676662
exit_mid_model,daily_era,oos,walk_forward_selected,forecast,"forecast: threshold chosen on an expanding window, 5-day embargo",0,4.227202939457479,,,,,,,
exit_mid_model,daily_era,oos,walk_forward_selected,implied_level,"implied_level: threshold chosen on an expanding window, 5-day embargo",2000,4.191584821327689,4.212658897802383,0.020661892822809613,4.191584821327689,4.232906539905521,4.232906539905521,0.0,1.0
exit_mid_model,daily_era,oos,walk_forward_selected,realized_regime,"realized_regime: threshold chosen on an expanding window, 5-day embargo",0,4.227202939457479,,,,,,,
exit_mid_model,daily_era,oos,walk_forward_selected,calendar,"calendar: threshold chosen on an expanding window, 5-day embargo",2000,4.2144934537757806,4.209951487787825,0.004672140597016841,4.2051478447470645,4.2144934537757806,4.2144934537757806,0.486,0.5142428785607196
hold_settle,whole,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, baseline (HAR + calendar OLS)",2000,4.105116703867747,3.1547063065623293,0.41178489266508184,2.4893391706827894,3.1417565972020647,3.8323419934815437,0.9815,0.01899050474762619
hold_settle,whole,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge",2000,3.7088924402963688,3.1617128551846667,0.428141595998969,2.478047759828476,3.1476732531053564,3.8940331416066734,0.8895,0.11094452773613193
hold_settle,whole,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge, without the FOMC columns",2000,3.630330892028038,3.101510467402336,0.42971976332303,2.396009705486897,3.0876323705017734,3.8137989993977994,0.8845,0.11594202898550725
hold_settle,whole,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, LightGBM",2000,3.644977274585218,3.146929037805021,0.42059467084206215,2.469483790661005,3.1348305496754576,3.8654381413841037,0.8735,0.12693653173413294
hold_settle,whole,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, XGBoost",2000,3.9085310542840506,3.1422090899973463,0.4197033570595319,2.4936548415621447,3.1253704281949597,3.854259775070197,0.9575,0.04297851074462768
hold_settle,whole,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, lasso (causally tuned)",2000,3.7210947547948594,3.10597563759764,0.41989464701765533,2.446760353200819,3.0920336610482733,3.822076162713155,0.931,0.06946526736631684
hold_settle,whole,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, lasso (fixed 1e-4)",2000,3.7288142915514033,3.1593255898112576,0.41270080425997274,2.5153308758838353,3.1365157489689803,3.884784046900032,0.908,0.09245377311344327
hold_settle,whole,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, elastic net (causally tuned)",2000,3.729391654470864,3.12841332174101,0.42273172583863794,2.4738859514063902,3.1154588189837877,3.8446191943013153,0.917,0.08345827086456771
hold_settle,whole,full,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 10% quantile,2000,4.256080206869204,4.0040012550206505,0.19049532285114726,3.7114222422916865,3.989857498047951,4.348184018741198,0.9005,0.09995002498750624
hold_settle,whole,full,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 20% quantile,2000,3.903069812700034,3.6615857088066415,0.3286705448424269,3.146725968795146,3.651146317331378,4.2398220985357895,0.7835,0.21689155422288856
hold_settle,whole,full,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 30% quantile,2000,3.8783622525104526,3.383676789267635,0.3923038946705328,2.771124228434265,3.3663870740062194,4.082516246788098,0.895,0.1054472763618191
hold_settle,whole,full,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 70% quantile,2000,3.35706838757206,3.5690718716837,0.3395238814616882,3.0269462337332143,3.554404570653887,4.163240352661398,0.268,0.7321339330334833
hold_settle,whole,full,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 80% quantile,2000,3.494107523013543,3.799293455530841,0.2774166849905774,3.374868388585252,3.7843482970655336,4.27688284700868,0.127,0.8730634682658671
hold_settle,whole,full,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 90% quantile,2000,3.9712357473554056,4.00146681382172,0.2000410963749355,3.7060675993245304,3.990409155064136,4.348523813423186,0.46,0.5402298850574713
hold_settle,whole,full,fixed_rule,calendar,sit out on FOMC statement days,2000,4.116737791598412,4.112428890255869,0.13152625616079464,3.923486906214191,4.094923506205234,4.35797019453729,0.561,0.43928035982008995
hold_settle,whole,full,fixed_rule,calendar,sit out on month-end sessions,2000,4.364726532010383,4.095916806093698,0.17078832269251806,3.852726342005958,4.074502688722221,4.40931964418371,0.9275,0.07296351824087956
hold_settle,whole,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, baseline (HAR + calendar OLS)",2000,3.8892951857150173,2.942596037126292,0.42409493915773677,2.2602663733330752,2.9279042437420255,3.653620220146597,0.99,0.010494752623688156
hold_settle,whole,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge",2000,3.56446875421643,2.9596333961361676,0.4216900093416199,2.307074125662917,2.9457496554642093,3.672061370769281,0.9155,0.08495752123938032
hold_settle,whole,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge, without the FOMC columns",2000,3.505316159739037,2.897638175479071,0.43322710742159404,2.226987792094653,2.887653879313752,3.6411221718274023,0.9205,0.079960019990005
hold_settle,whole,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, LightGBM",2000,3.4724045023750176,2.9495079176942864,0.41461256957611625,2.286748579987686,2.924272430423837,3.6331435628119095,0.888,0.11244377811094453
hold_settle,whole,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, XGBoost",2000,3.7126897165863477,2.942170775438376,0.4219699501607938,2.2876043348114616,2.9214185112347923,3.6749641766225203,0.957,0.043478260869565216
hold_settle,whole,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, lasso (causally tuned)",2000,3.6559244543555227,2.894725600974315,0.43999016861769213,2.1836626198973774,2.8900117321453864,3.6369050429308123,0.9515,0.04897551224387806
hold_settle,whole,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, lasso (fixed 1e-4)",2000,3.6396996378066633,2.968296583595434,0.4086355426250544,2.294417961760049,2.965656085899347,3.63203702034031,0.952,0.04847576211894053
hold_settle,whole,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, elastic net (causally tuned)",2000,3.703915790710082,2.931686496637109,0.4326612229484171,2.2495084649518082,2.9023788568746296,3.6583278092087097,0.9575,0.04297851074462768
hold_settle,whole,oos,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 10% quantile,2000,3.999185538240801,3.7724036169141524,0.21763342447170322,3.44868010258685,3.753859752335161,4.156821119917654,0.857,0.14342828585707146
hold_settle,whole,oos,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 20% quantile,2000,3.5674340142178456,3.4221147027493215,0.3236664975042143,2.895083694290754,3.413649006930531,3.981006014000426,0.673,0.32733633183408295
hold_settle,whole,oos,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 30% quantile,2000,3.4982776824771906,3.0965337760515044,0.3799112476906788,2.4946816403686403,3.079339818318059,3.7477734258589095,0.856,0.14442778610694654
hold_settle,whole,oos,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 70% quantile,2000,3.0535222607696033,3.3114466058285035,0.3683326174498752,2.73168334797188,3.2987638373927104,3.9390977918357772,0.2455,0.7546226886556722
hold_settle,whole,oos,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 80% quantile,2000,3.218693297471233,3.580640974883897,0.2944172843182086,3.116447454792477,3.5627031099561517,4.088536910596009,0.1075,0.8925537231384307
hold_settle,whole,oos,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 90% quantile,2000,3.7396679796600356,3.774426863530069,0.21323924292578886,3.4572150188262176,3.758811133664933,4.148526245721442,0.46,0.5402298850574713
hold_settle,whole,oos,fixed_rule,calendar,sit out on FOMC statement days,2000,3.913302955296015,3.900412413947758,0.13651682652179217,3.7064517324956325,3.88093944515928,4.148920230204765,0.586,0.4142928535732134
hold_settle,whole,oos,fixed_rule,calendar,sit out on month-end sessions,2000,4.1213721509838095,3.8669185322967934,0.1668042149898114,3.6280609316307264,3.849681414997721,4.174731859504377,0.9245,0.07596201899050475
hold_settle,whole,oos,walk_forward_selected,forecast,"forecast: threshold chosen on an expanding window, 5-day embargo",0,3.9717911256867424,,,,,,,
hold_settle,whole,oos,walk_forward_selected,implied_level,"implied_level: threshold chosen on an expanding window, 5-day embargo",2000,3.6388676093255734,3.7676703202825372,0.20385575302195688,3.459614104558722,3.7579614136954227,4.113158331051977,0.272,0.728135932033983
hold_settle,whole,oos,walk_forward_selected,realized_regime,"realized_regime: threshold chosen on an expanding window, 5-day embargo",0,3.9717911256867424,,,,,,,
hold_settle,whole,oos,walk_forward_selected,calendar,"calendar: threshold chosen on an expanding window, 5-day embargo",2000,4.098620348638252,3.8765644473042524,0.1548913562092516,3.6605061460583332,3.8573415971501186,4.149817441861034,0.9125,0.0879560219890055
hold_settle,daily_era,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, baseline (HAR + calendar OLS)",2000,4.039728821580822,2.739749852113653,0.5531972076568373,1.9007353268746507,2.69609476691428,3.6507453984746765,0.9865,0.013993003498250875
hold_settle,daily_era,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge",2000,3.5203334726278617,2.8109250077421066,0.5303179467617772,2.001132940951055,2.7850523250392154,3.7716184780084463,0.906,0.0944527736131934
hold_settle,daily_era,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge, without the FOMC columns",2000,3.3694525600029297,2.782929360248186,0.5414342984419405,1.937415925301517,2.7742134134179324,3.6999682076084803,0.856,0.14442778610694654
hold_settle,daily_era,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, LightGBM",2000,3.478745416633863,2.829037799730332,0.5440729814620914,1.9790157907121793,2.8052784554432737,3.7495673809038514,0.8815,0.11894052973513243
hold_settle,daily_era,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, XGBoost",2000,3.8930932953179185,2.7961434907411866,0.5473087807848388,1.9544936076264143,2.7636572105809623,3.749033741287984,0.9655,0.03498250874562719
hold_settle,daily_era,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, lasso (causally tuned)",2000,3.504558748994829,2.7403589348315727,0.5435799551908572,1.8864698264042137,2.7336842544831987,3.6565850096230803,0.918,0.08245877061469266
hold_settle,daily_era,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, lasso (fixed 1e-4)",2000,3.6343224088347754,2.84948189616823,0.5337932974229861,2.037807208163692,2.812669230449729,3.786435480517822,0.922,0.07846076961519241
hold_settle,daily_era,full,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, elastic net (causally tuned)",2000,3.5779719940540717,2.7854390478788433,0.5491020782652631,1.924044368131924,2.757145110053044,3.737036807178131,0.915,0.08545727136431784
hold_settle,daily_era,full,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 10% quantile,2000,3.6012780386932346,3.6453075672586275,0.2386544444840754,3.304259358176514,3.6160109826626807,4.075208241606189,0.4705,0.5297351324337831
hold_settle,daily_era,full,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 20% quantile,2000,3.703311510290344,3.354476198469935,0.4267335375385081,2.7321101385609956,3.3093471390878477,4.150302875242134,0.7995,0.20089955022488756
hold_settle,daily_era,full,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 30% quantile,2000,3.8875582628837484,3.0729801762833855,0.5484577423702245,2.2358353902509536,3.0549394006106967,4.033225443398902,0.9215,0.07896051974012994
hold_settle,daily_era,full,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 70% quantile,2000,2.7378279236747995,3.106444907557577,0.47372516787007485,2.36737148423655,3.073144212191667,3.9148720019693473,0.2235,0.7766116941529235
hold_settle,daily_era,full,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 80% quantile,2000,2.974323089646668,3.3689594124124045,0.38211394667013104,2.7794228747457206,3.3458474742391084,4.011454947866185,0.153,0.8470764617691154
hold_settle,daily_era,full,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 90% quantile,2000,3.679140218953272,3.5753019629231164,0.2619596933115529,3.199174083931118,3.542617951224255,4.059819070242076,0.698,0.3023488255872064
hold_settle,daily_era,full,fixed_rule,calendar,sit out on FOMC statement days,2000,3.7239419751655136,3.6655358720012408,0.14224388912793468,3.4634560015524785,3.6495361061116096,3.935031355772826,0.702,0.2983508245877061
hold_settle,daily_era,full,fixed_rule,calendar,sit out on month-end sessions,2000,3.9035003546997378,3.6984246499030227,0.20496141092465867,3.4235407399246642,3.6680054836544387,4.10447435921277,0.854,0.14642678660669664
hold_settle,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, baseline (HAR + calendar OLS)",2000,4.039728821580822,2.7448203529932163,0.5594939765748863,1.8515319926793068,2.717275173408458,3.7098892215689077,0.9875,0.012993503248375811
hold_settle,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge",2000,3.5203334726278617,2.8287200600304776,0.5349153028972349,1.9969111645675566,2.8133814766919003,3.7363316090717293,0.895,0.1054472763618191
hold_settle,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, block-diagonal ridge, without the FOMC columns",2000,3.3694525600029297,2.7792723123596854,0.5633941304418517,1.8835994892843053,2.75155883088482,3.7455856786285,0.854,0.14642678660669664
hold_settle,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, LightGBM",2000,3.478745416633863,2.785428403862688,0.5404141003646598,1.9459061660454562,2.757419694973109,3.7244462894176484,0.894,0.10644677661169415
hold_settle,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, XGBoost",2000,3.8930932953179185,2.8181471678151273,0.5473909536235603,1.9708754022232888,2.7838073499627765,3.7743559857623765,0.9665,0.03398300849575212
hold_settle,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, lasso (causally tuned)",2000,3.504558748994829,2.7573394887956537,0.551359062698035,1.8968670124206084,2.738475056730995,3.7205193232264646,0.9015,0.09895052473763119
hold_settle,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, lasso (fixed 1e-4)",2000,3.6343224088347754,2.8405382485871615,0.5154436458933154,2.026636695454924,2.817192747075386,3.750262761403256,0.93,0.0704647676161919
hold_settle,daily_era,oos,fixed_rule,forecast,"sit out when s_matched(11:00) > 0, elastic net (causally tuned)",2000,3.5779719940540717,2.774757936894,0.5543565715548483,1.9094078303993178,2.753559700914251,3.7366885462314823,0.9215,0.07896051974012994
hold_settle,daily_era,oos,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 10% quantile,2000,3.6012780386932346,3.6505114468521884,0.23220643650150863,3.3251345658387543,3.6207822482900998,4.072280862116135,0.463,0.5372313843078461
hold_settle,daily_era,oos,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 20% quantile,2000,3.703311510290344,3.3640238522545043,0.4379645119395887,2.7060266803091495,3.3364828691877677,4.163946080978231,0.7945,0.20589705147426288
hold_settle,daily_era,oos,fixed_rule,implied_level,sit out when the 11:00 implied slice <= its expanding 30% quantile,2000,3.8875582628837484,3.0842410230321913,0.5480123872808362,2.237256956638385,3.0685273822935013,3.9739562112093103,0.922,0.07846076961519241
hold_settle,daily_era,oos,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 70% quantile,2000,2.7378279236747995,3.1326452660365876,0.48724203414025014,2.396258463581985,3.1080479328382538,3.958244227427004,0.2165,0.783608195902049
hold_settle,daily_era,oos,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 80% quantile,2000,2.974323089646668,3.361465957956724,0.3817086516447975,2.793188404906184,3.3311752902460423,4.028266021226207,0.154,0.8460769615192404
hold_settle,daily_era,oos,fixed_rule,realized_regime,sit out when prior-session RV / 11:00 slice > its expanding 90% quantile,2000,3.679140218953272,3.57264602813478,0.25276944249210165,3.211842769683078,3.5500900901363823,4.013434884968847,0.6945,0.3058470764617691
hold_settle,daily_era,oos,fixed_rule,calendar,sit out on FOMC statement days,2000,3.7239419751655136,3.667560978641591,0.1402501544916543,3.4592719243713375,3.651689448814385,3.9142331840570272,0.679,0.3213393303348326
hold_settle,daily_era,oos,fixed_rule,calendar,sit out on month-end sessions,2000,3.9035003546997378,3.7025695801939373,0.2023772635916137,3.4204946522415822,3.671420487919383,4.081000541087952,0.8435,0.15692153923038482
hold_settle,daily_era,oos,walk_forward_selected,forecast,"forecast: threshold chosen on an expanding window, 5-day embargo",0,3.744252447208741,,,,,,,
hold_settle,daily_era,oos,walk_forward_selected,implied_level,"implied_level: threshold chosen on an expanding window, 5-day embargo",2000,3.4302688479906904,3.6781070544864067,0.16386803281919426,3.460360019398285,3.6492999282916285,3.9862401992713012,0.026,0.9740129935032483
hold_settle,daily_era,oos,walk_forward_selected,realized_regime,"realized_regime: threshold chosen on an expanding window, 5-day embargo",0,3.744252447208741,,,,,,,
hold_settle,daily_era,oos,walk_forward_selected,calendar,"calendar: threshold chosen on an expanding window, 5-day embargo",2000,3.885159863097068,3.6996202165715477,0.18799183249281376,3.437843843032968,3.6734176462824886,4.050866635573587,0.8485,0.1519240379810095
