,s,r_mid,r_ask,r_bid,sign_crossed,"size_(i) rank of s, trailing 252","crossed_(i) rank of s, trailing 252",size_(ii) top trailing quintile x2,crossed_(ii) top trailing quintile x2,"size_(iii) Kelly by s-quintile, expanding","crossed_(iii) Kelly by s-quintile, expanding",size_(iv) month-end x2,crossed_(iv) month-end x2,tag
2024-02-29,-4.5353923870477356e-07,0.3556798986486487,0.33404676291472923,0.37802621283788107,-0.37802621283788107,-1.0,-0.37802621283788107,-1.0,-0.37802621283788107,-1.0,-0.37802621283788107,-1.0,-0.37802621283788107,sub_live_ridge
2024-03-01,1.016167540522335e-06,-1.0,-1.0,-1.0,-1.0,1.7142857142857142,-1.7142857142857142,1.6666666666666667,-1.6666666666666667,1.9851742207500176,-1.9851742207500176,0.9545454545454545,-0.9545454545454545,sub_live_ridge
2024-03-04,8.920056459414699e-07,2.1753701720445258,2.120622203411819,2.2320731577204493,2.120622203411819,1.6028368794326242,3.3990114749721356,1.6666666666666667,3.5343703390196985,1.9851742207500176,4.209804530163243,0.9545454545454545,2.024230285074918,sub_live_ridge
2024-03-05,7.169659214435044e-07,2.989283964486392,2.926295230263158,3.0543262602494066,2.926295230263158,1.323943661971831,3.874250023165308,0.8333333333333334,2.438579358552632,1.1519549527464497,3.370960283699957,0.9545454545454545,2.7932818107057416,sub_live_ridge
2024-03-06,-1.6658498968500814e-06,-0.3858366935483871,-0.39749799305869926,-0.3737150807774654,0.3737150807774654,-1.0,0.3737150807774654,-1.0,0.3737150807774654,-1.0,0.3737150807774654,-1.0,0.3737150807774654,sub_live_ridge
2024-03-07,2.9183877854858487e-07,-0.48975929054054057,-0.4979014091451689,-0.4813487511373352,-0.4979014091451689,0.704225352112676,-0.3506347951726541,0.8333333333333334,-0.41491784095430745,1.862870826503532,-0.9275260095715341,0.9545454545454545,-0.47526952691129754,sub_live_ridge
2024-03-08,-1.8588600197498376e-06,-0.8402367624339792,-0.8440406365185982,-0.83624267578125,0.83624267578125,-1.0,0.83624267578125,-1.0,0.83624267578125,-1.0,0.83624267578125,-1.0,0.83624267578125,sub_live_ridge
2024-03-11,4.349973931139304e-07,-0.3573898632550905,-0.3677545492571236,-0.3466796875,-0.3677545492571236,0.9859154929577465,-0.3625749077182909,0.8333333333333334,-0.30646212438093634,1.1519549527464497,-0.4236366744117817,0.9545454545454545,-0.35103843338179974,sub_live_ridge
2024-03-12,8.426378310943479e-07,-1.0,-1.0,-1.0,-1.0,1.5524475524475525,-1.5524475524475525,0.8333333333333334,-0.8333333333333334,1.1519549527464497,-1.1519549527464497,0.9545454545454545,-0.9545454545454545,sub_live_ridge
2024-03-13,3.7707790799288415e-08,-0.08447268635740979,-0.12949857757910088,-0.034534801136363646,-0.12949857757910088,0.06944444444444445,-0.008992956776326451,0.8333333333333334,-0.10791548131591741,0.0,0.0,0.9545454545454545,-0.12361227859823265,sub_live_ridge
2024-03-14,-2.838105377198426e-07,1.4967710241443033,1.4377922364151154,1.5586743769787756,-1.5586743769787756,-1.0,-1.5586743769787756,-1.0,-1.5586743769787756,-1.0,-1.5586743769787756,-1.0,-1.5586743769787756,sub_live_ridge
2024-03-15,-1.00539475498429e-06,-0.5557013326433875,-0.5656483085304462,-0.5452880927132354,0.5452880927132354,-1.0,0.5452880927132354,-1.0,0.5452880927132354,-1.0,0.5452880927132354,-1.0,0.5452880927132354,sub_live_ridge
2024-03-18,8.130255867357023e-07,0.48802083333333335,0.4493709774604644,0.5287884874529776,0.4493709774604644,1.5138888888888888,0.6802977297665364,0.8333333333333334,0.37447581455038703,1.1519549527464497,0.5176551231060952,0.9545454545454545,0.42894502393953415,sub_live_ridge
2024-03-19,1.3321584218711412e-06,1.2999366257649934,1.2692708333333331,1.3314425760702218,1.2692708333333331,1.8611111111111112,2.3622540509259258,1.6666666666666667,2.115451388888889,1.9851742207500176,2.519723737483225,0.9545454545454545,1.2115767045454542,sub_live_ridge
2024-03-20,-3.358485599003088e-06,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2024-03-21,6.756308233713223e-07,-0.05572383978868134,-0.07460937499999998,-0.03605140675574958,-0.07460937499999998,1.2689655172413794,-0.09467672413793102,0.8333333333333334,-0.06217447916666665,1.1519549527464497,-0.08594663905256712,0.9545454545454545,-0.07121803977272724,sub_live_ridge
2024-03-22,9.438963635211228e-07,-0.7515684239452154,-0.7588752365427792,-0.7438049163702081,-0.7588752365427792,1.6712328767123288,-1.268257244633138,1.6666666666666667,-1.2647920609046321,1.9851742207500176,-1.506499556350297,0.9545454545454545,-0.7243809076090165,sub_live_ridge
2024-03-25,1.000957886721988e-06,-0.23787006578947367,-0.2612005164633394,-0.2130179864016406,-0.2612005164633394,1.7397260273972603,-0.4544173368608782,1.6666666666666667,-0.43533419410556573,2.1009574836202316,-0.5487711797891225,0.9545454545454545,-0.24932776571500578,sub_live_ridge
2024-03-26,3.1768636869179557e-07,3.529633620689655,3.3786458333333336,3.69140625,3.3786458333333336,0.7346938775510204,2.4822704081632656,0.8333333333333334,2.8155381944444446,1.6984379797582465,5.738420403485284,0.9545454545454545,3.2250710227272728,sub_live_ridge
2024-03-27,-4.4610187989111634e-07,2.6796487365926316,2.6255362197564858,2.7354010277719603,-2.7354010277719603,-1.0,-2.7354010277719603,-1.0,-2.7354010277719603,-1.0,-2.7354010277719603,-1.0,-2.7354010277719603,sub_live_ridge
2024-03-28,-3.0281903837937355e-06,-0.2756535633856563,-0.28482245359891356,-0.2662464306880017,0.2662464306880017,-1.0,0.2662464306880017,-1.0,0.2662464306880017,-1.0,0.2662464306880017,-1.0,0.2662464306880017,sub_live_ridge
2024-04-01,4.4445798861185616e-07,0.040005387931034475,0.018924250160642586,0.06197727568842515,0.018924250160642586,0.9864864864864865,0.018668517050363632,0.8333333333333334,0.015770208467202156,1.2006045366215217,0.02272054059502805,0.9545454545454545,0.01806405697152247,sub_live_ridge
2024-04-02,4.161500883151273e-09,-0.8257938543792672,-0.8276471007183603,-0.8239003020556139,-0.8276471007183603,0.0,0.0,0.8333333333333334,-0.6897059172653003,0.0,0.0,0.9545454545454545,-0.7900267779584348,sub_live_ridge
2024-04-03,-9.146392020824419e-07,0.07721730660058967,0.055322728060759774,0.10003979570031873,-0.10003979570031873,-1.0,-0.10003979570031873,-1.0,-0.10003979570031873,-1.0,-0.10003979570031873,-1.0,-0.10003979570031873,sub_live_ridge
2024-04-04,-8.410740648515394e-06,-0.37679687500000003,-0.3866111342896509,-0.3666634515693138,0.3666634515693138,-1.0,0.3666634515693138,-1.0,0.3666634515693138,-1.0,0.3666634515693138,-1.0,0.3666634515693138,sub_live_ridge
2024-04-05,-1.7119959708753758e-06,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2024-04-08,1.1822624775555408e-06,1.3236223928700688,1.2716010441453007,1.3780822399544381,1.2716010441453007,1.8243243243243243,2.319812715670481,1.6666666666666667,2.119335073575501,2.1009574836202316,2.67157972987637,0.9545454545454545,1.2138009966841505,sub_live_ridge
2024-04-09,-1.4172665871883556e-06,-0.28318885863351273,-0.2985491071428571,-0.26714083734600114,0.26714083734600114,-1.0,0.26714083734600114,-1.0,0.26714083734600114,-1.0,0.26714083734600114,-1.0,0.26714083734600114,sub_live_ridge
2024-04-10,-6.229481691218457e-06,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2024-04-11,2.316310358898141e-07,0.12074367163985333,0.08989754387733195,0.15338665946688868,0.08989754387733195,0.5714285714285714,0.051370025072761116,0.8333333333333334,0.07491461989777663,1.6984379797582465,0.152685402808244,0.9545454545454545,0.08581129188290777,sub_live_ridge
2024-04-12,-4.071433524613937e-06,-0.11472039473684215,-0.13297365066892874,-0.09568204946883407,0.09568204946883407,-1.0,0.09568204946883407,-1.0,0.09568204946883407,-1.0,0.09568204946883407,-1.0,0.09568204946883407,sub_live_ridge
2024-04-15,-3.453731509544242e-06,-0.8143036457267191,-0.8161793647604033,-0.8123892705552194,0.8123892705552194,-1.0,0.8123892705552194,-1.0,0.8123892705552194,-1.0,0.8123892705552194,-1.0,0.8123892705552194,sub_live_ridge
2024-04-16,-1.3806521696553373e-06,1.3531447500742568,1.2950423301865222,1.4142654818811162,-1.4142654818811162,-1.0,-1.4142654818811162,-1.0,-1.4142654818811162,-1.0,-1.4142654818811162,-1.0,-1.4142654818811162,sub_live_ridge
2024-04-17,-2.7452675606814506e-06,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2024-04-18,-9.97499719255818e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2024-04-19,-2.2120691898288322e-06,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,sub_live_ridge
2024-04-22,6.828271540012211e-07,0.7247527085334646,0.6785540185409618,0.7735664161262363,0.6785540185409618,1.3006993006993006,0.8825947374029293,0.8333333333333334,0.5654616821174682,1.2006045366215217,0.8146750330030428,0.9545454545454545,0.647710654061827,sub_live_ridge
2024-04-23,9.68795544509865e-07,-0.8842516418319412,-0.8866382176791934,-0.8817624352206479,-0.8866382176791934,1.6923076923076923,-1.5004646760724811,1.6666666666666667,-1.4777303627986558,2.1009574836202316,-1.8627891986968053,0.9545454545454545,-0.8463364805119572,sub_live_ridge
2024-04-24,1.1222615150740414e-07,-1.0,-1.0,-1.0,-1.0,0.2937062937062937,-0.2937062937062937,0.8333333333333334,-0.8333333333333334,0.0,0.0,0.9545454545454545,-0.9545454545454545,sub_live_ridge
2024-04-25,1.0226497361658429e-06,0.24152418569820489,0.21853296459104454,0.2653996858376608,0.21853296459104454,1.7762237762237763,0.38816344759528193,1.6666666666666667,0.36422160765174094,2.0904180869973326,0.45682526178626714,0.9545454545454545,0.20859964801872433,sub_live_ridge
2024-04-26,1.1749654039772365e-06,1.4192865349832013,1.390485599630701,1.4487897874050804,1.390485599630701,1.8461538461538463,2.5670503377797558,1.6666666666666667,2.3174759993845018,2.0904180869973326,2.906696247177349,0.9545454545454545,1.3272817087383963,sub_live_ridge
2024-04-29,1.5487319548387237e-06,1.2565499063436416,1.1901808007591996,1.3270669648223334,1.1901808007591996,1.9166666666666667,2.281179868121799,1.6666666666666667,1.9836346679319994,2.0904180869973326,2.4879754727039995,0.9545454545454545,1.1360816734519632,sub_live_ridge
2024-04-30,7.445271343135206e-07,3.813873034315516,3.7666782447717377,3.86201171875,3.7666782447717377,1.3888888888888888,5.231497562182969,0.8333333333333334,3.1388985373097817,1.154491389490787,4.3485976005712415,1.909090909090909,7.190931194564226,sub_live_ridge
2021-08-11,-1.7262262841844198e-07,0.8174342713417679,0.7265625,0.9184027438975662,-0.9184027438975662,-1.0,-0.9184027438975662,-1.0,-0.9184027438975662,-1.0,-0.9184027438975662,-1.0,-0.9184027438975662,blk2
2021-08-13,-2.874904571983167e-07,0.6438356271759165,0.5384615008412508,0.7647058328542755,-0.7647058328542755,-1.0,-0.7647058328542755,-1.0,-0.7647058328542755,-1.0,-0.7647058328542755,-1.0,-0.7647058328542755,blk2
2021-08-16,-4.5099850581947503e-07,1.0478090926470491,0.9624836459762396,1.140891520837569,-1.140891520837569,-1.0,-1.140891520837569,-1.0,-1.140891520837569,-1.0,-1.140891520837569,-1.0,-1.140891520837569,blk2
2021-08-18,-9.524068832852888e-07,2.6878468823271935,2.5872691761363638,2.7942271523925766,-2.7942271523925766,-1.0,-2.7942271523925766,-1.0,-2.7942271523925766,-1.0,-2.7942271523925766,-1.0,-2.7942271523925766,blk2
2021-08-20,-5.176348760046826e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2021-08-23,9.237722657086773e-08,1.5150413626098933,1.4312065972222223,1.604864329604391,1.4312065972222223,0.18947368421052632,0.2711759868421053,0.8333333333333334,1.192672164351852,0.0,0.0,0.9545454545454545,1.3661517518939394,blk2
2021-08-25,-1.1028581645485048e-07,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,blk2
2021-08-27,5.7055817547146626e-08,-0.6850585843640145,-0.7000557899500434,-0.6684827261031643,-0.7000557899500434,0.12631578947368421,-0.08842809978316338,0.8333333333333334,-0.5833798249583695,0.0,0.0,0.9545454545454545,-0.6682350722250413,blk2
2021-08-30,-3.769293974790022e-08,-0.2985733550232048,-0.34596706923965415,-0.24377442533113913,0.24377442533113913,-1.0,0.24377442533113913,-1.0,0.24377442533113913,-1.0,0.24377442533113913,-1.0,0.24377442533113913,blk2
