rule,forecast,n,mean,std,min,25%,50%,75%,max,skew,ex_kurt,t_mean,Sharpe_ann,n_buy,pct_buy,worst_day,maxDD_premium,maxDD_usd
"sign(s), wings on selling days (25 points)",baseline (HAR + calendar OLS),866.0,0.05031025167722757,1.1015891790687293,-5.436564787370249,-0.6392252808145326,0.11680234805863936,0.8057296057619234,10.31604850795286,0.73795462165027,11.631637075966736,1.3439891872355676,0.7249984850842999,286.0,33.02540415704388,-5.436564787370249,-17.481402117660707,-17592.12398380041
"sign(s), wings on selling days (25 points)",block-diagonal ridge,866.0,0.08019435051070783,1.0987684251577323,-5.436564787370249,-0.6880604596509267,0.09088562350337322,0.7960789488450182,10.31604850795286,1.1050821113011384,11.550773539236452,2.1478134101802957,1.1586116044782784,346.0,39.953810623556585,-5.436564787370249,-14.811211341301103,-14915.498241968453
"sign(s), wings on selling days (25 points)",LightGBM,866.0,0.08063569932599225,1.1102917130127123,-5.436564787370249,-0.6455060268910005,0.12067271896031022,0.8271465998556273,10.31604850795286,1.1040576517673324,11.257882423640277,2.137219876083197,1.1528970524230768,290.0,33.48729792147806,-5.436564787370249,-18.924500251643643,-13521.992081962526
"sign(s), wings on selling days (25 points)",XGBoost,866.0,0.08221064631725619,1.1112208874421834,-5.436564787370249,-0.6185275004351319,0.14653624476828137,0.8403064299896439,10.31604850795286,0.9961270163293989,11.245159385641289,2.1771412798849235,1.1744321641290147,279.0,32.21709006928406,-5.436564787370249,-14.249733779155733,-14220.498023927212
"sign(s), wings on selling days (25 points)",lasso (causally tuned),866.0,0.08237184774423004,1.0992988227598457,-6.8688205640835145,-0.6473628866604539,0.09003607483426582,0.8418076107647219,10.31604850795286,0.6165466044546031,11.687339596137885,2.205068022315977,1.1894969028547022,321.0,37.06697459584296,-6.8688205640835145,-15.046609331878713,-13016.12306535244
"sign(s), wings on selling days (25 points)",lasso (fixed 1e-4),866.0,0.09198357485605331,1.1010877172004085,-5.436564787370249,-0.7018959511225658,0.078962983066837,0.7938646996956679,10.31604850795286,1.3898442332958902,11.443146262614649,2.4583703650338364,1.3261377452683876,358.0,41.339491916859124,-5.436564787370249,-14.957631987671235,-14152.465721406043
"sign(s), wings on selling days (25 points)",elastic net (causally tuned),866.0,0.05370826945437599,1.1036660502976088,-6.8688205640835145,-0.6629427091204794,0.08473782872658711,0.8066856864824761,10.31604850795286,0.5786939736151853,11.725194180128623,1.4320639811279698,0.772509352547039,307.0,35.45034642032333,-6.8688205640835145,-18.950532324740756,-14478.63302566111
"sign(s), wings on selling days (50 points)",baseline (HAR + calendar OLS),866.0,0.062276860057129034,1.1199085921846796,-5.436564787370249,-0.6493779429604464,0.14096818331687685,0.8702889148275378,10.31604850795286,0.6135497164715031,10.95101211130162,1.636451268418254,0.8827635681785917,286.0,33.02540415704388,-5.436564787370249,-15.720259615301098,-20752.13376507163
"sign(s), wings on selling days (50 points)",block-diagonal ridge,866.0,0.09010324049600468,1.1170216919907452,-5.436564787370249,-0.7124621698777666,0.11868362059105342,0.8564744567483397,10.31604850795286,0.9629348604000757,10.886115586479594,2.373765149099681,1.2804984990861625,346.0,39.953810623556585,-5.436564787370249,-15.62966870123659,-20227.958941459656
"sign(s), wings on selling days (50 points)",LightGBM,866.0,0.09551707206651261,1.1204877268319813,-5.436564787370249,-0.6513820415386209,0.14632468245935876,0.8731378851217994,10.31604850795286,1.0282958188716744,10.747693035414205,2.508608234222424,1.3532379477116125,290.0,33.48729792147806,-5.436564787370249,-18.378585506039585,-14425.497933849692
"sign(s), wings on selling days (50 points)",XGBoost,866.0,0.09832233321622182,1.1200986399899775,-5.436564787370249,-0.6245653412422801,0.1940792559965226,0.8855033540277791,10.31604850795286,0.9271568999643365,10.791216987760697,2.5831810853754584,1.393465357744258,279.0,32.21709006928406,-5.436564787370249,-13.656298370844581,-14468.505737558007
"sign(s), wings on selling days (50 points)",lasso (causally tuned),866.0,0.09408516252364756,1.1171708479521187,-6.8688205640835145,-0.656459453590145,0.13395006083437394,0.8976241002768162,10.31604850795286,0.49375484360727373,11.052410049935473,2.478337743688815,1.336908902814484,321.0,37.06697459584296,-6.8688205640835145,-15.100324628333937,-13595.498188585043
"sign(s), wings on selling days (50 points)",lasso (fixed 1e-4),866.0,0.10232001700525088,1.1158294672641138,-5.436564787370249,-0.7236863937441487,0.1014406434269461,0.8486732946891783,10.31604850795286,1.2788276790544588,10.76301090540355,2.6984956568161125,1.4556703891512301,358.0,41.339491916859124,-5.436564787370249,-17.612861977758314,-19901.9677400589
"sign(s), wings on selling days (50 points)",elastic net (causally tuned),866.0,0.06638243528919868,1.1193596787276583,-6.8688205640835145,-0.67841580790278,0.1150463149369228,0.8706362129806811,10.31604850795286,0.4921996754568756,11.010891634075774,1.7451890041392544,0.9414208062114185,307.0,35.45034642032333,-6.8688205640835145,-20.32980988192447,-12470.493224821985
