cell,a0,blk2,blk2_inc,lgbm,xgb,lasso_t,lasso_f,enet
flat500|p2|FLAT,1.432847159774731,-2.230261932771544,-2.4845257656675113,-0.8090244326113711,-0.23931575316319562,-1.6142736609868469,-2.3087016256735198,-1.3935070491472905
flat500|p2|PER-ROW,1.2731190272869541,-1.66174485596713,-1.9242201374679173,0.9296050424759098,1.4830615594776015,0.035804987300172696,-1.5711026920343871,0.30360936427828566
ewma125|p0|FLAT,1.9058020609889648,2.6803725899187096,2.6963356326532,1.3714438038667291,0.9632168377000013,2.119146987875142,2.623973455485862,1.9339927899139409
ewma125|p0|PER-ROW,1.9058020609889648,2.6803725899187096,2.6963356326532,1.3714438038667291,0.9632168377000013,2.119146987875142,2.623973455485862,1.9339927899139409
ewma125|p1|FLAT,1.051727185126616,1.1217223400212222,0.7204538183744824,-0.01310171021669325,-0.3240191252307167,0.03575706852137277,1.127162758380089,0.09599029957252703
ewma125|p1|PER-ROW,-0.028110551025565336,-0.9910062042197963,-1.4935760362917545,-0.6654316587335583,-0.3827463992692019,-0.5731415806829707,-0.8886450897408196,-0.44040465382120475
ewma125|p2|FLAT,-0.22049037767918675,-2.779110340972797,-2.798020794960705,-1.8125157222943975,-1.5203166425652994,-2.290405557990392,-2.9099561286428726,-2.131669867670296
ewma125|p2|PER-ROW,-0.08996350924521772,-1.4890541620326019,-1.7475197823961337,0.6739918175759086,1.0502674191486387,-0.03766689366004319,-1.3767807202299527,0.14664292183530486
ewma250|p0|FLAT,2.661218227894133,3.0646153481893603,2.959526292665494,1.441733415495802,0.984543005293883,2.3589487947811127,3.1049016923281707,2.2105878138898887
ewma250|p0|PER-ROW,2.661218227894133,3.0646153481893603,2.959526292665494,1.441733415495802,0.984543005293883,2.3589487947811127,3.1049016923281707,2.2105878138898887
ewma250|p1|FLAT,2.251955844321075,0.5059062054185748,-0.09594187528781405,0.03776954549560033,0.04436381181716224,-0.08659448560544966,0.6262718332225399,0.04960771521812461
ewma250|p1|PER-ROW,1.6379480040355043,-1.0288804695876013,-1.461701804903858,-0.04223841469095804,0.506328471727735,-0.28499029971101086,-0.8793280481471937,-0.0763670189403389
ewma250|p2|FLAT,1.9369490944798553,-2.247998401373163,-2.486262292826875,-0.5567497083709071,0.043246169205788304,-1.4651169640342008,-2.341928880744045,-1.3289661790577196
ewma250|p2|PER-ROW,1.4344405174205948,-1.4175993973762089,-1.67909111012583,1.1625198360220488,1.72796553928753,0.18677735101338702,-1.308503239771822,0.47985979048959676
ewma500|p0|FLAT,3.0182347783242816,2.871082712573347,2.564000807714649,1.21340804560765,0.7776090246666658,2.0410101621447643,2.974231983411396,1.980505459045775
ewma500|p0|PER-ROW,3.0182347783242816,2.871082712573347,2.564000807714649,1.21340804560765,0.7776090246666658,2.0410101621447643,2.974231983411396,1.980505459045775
ewma500|p1|FLAT,2.595915094807795,-0.1654927446119614,-0.7229895652513525,0.00919259018412136,0.3529618209276262,-0.24895384086963934,-0.02288981739561651,-0.09788233752703597
ewma500|p1|PER-ROW,2.1351961577733967,-1.164116373086148,-1.570752895079359,0.24047469241678887,1.0032844653510486,-0.15701668096847818,-1.0153330770655116,0.10035164790004564
ewma500|p2|FLAT,2.4580317148571837,-2.0841698272227034,-2.3605680290324456,-0.016862289568156764,0.7138590553039741,-1.0246965281715552,-2.1754081928138973,-0.8619577953014412
ewma500|p2|PER-ROW,2.0643237900533653,-1.425602293144687,-1.7154960099987813,1.4653699638012263,2.185274584406049,0.33309537431833985,-1.3366909709792374,0.6993010325180972
