,naked|pts,naked|units,entry_mid_pts,bid_pts,hedge_hold_pts,cost_hold_pts,0.5% of spot|crossed|pts,0.5% of spot|crossed|units,0.5% of spot|mid|pts,0.5% of spot|mid|units,1.0% of spot|crossed|pts,1.0% of spot|crossed|units,1.0% of spot|mid|pts,1.0% of spot|mid|units,1.5% of spot|crossed|pts,1.5% of spot|crossed|units,1.5% of spot|mid|pts,1.5% of spot|mid|units,2.0% of spot|crossed|pts,2.0% of spot|crossed|units,2.0% of spot|mid|pts,2.0% of spot|mid|units,3.0% of spot|crossed|pts,3.0% of spot|crossed|units,3.0% of spot|mid|pts,3.0% of spot|mid|units
2022-05-02,-27.40939292283426,-0.8356522183977515,32.80000019073486,32.60000038146973,-4.6295104918039875,0.5126353152305337,-12.029510110334261,-0.36675335488968325,-11.829510062650545,-0.3606557924957595,-24.12951025338541,-0.735655796130189,-23.929510205701693,-0.7295582337362653,-30.50939294667612,-0.930164413696992,-30.384392887071474,-0.9263534362921823,-28.859392970517977,-0.8798595366676246,-28.75939294667612,-0.8768107554706628,-27.859392940715654,-0.8493717310582577,-27.759392933637603,-0.8463229503723875
2022-05-03,4.482936907770856,0.19406653360512915,23.09999990463257,22.800000190734863,-13.797043751714007,0.35859491032787105,-2.0170630922291437,-0.08731874894184019,-1.8420631399128595,-0.07974299339903654,2.1329368839289984,0.09233493042141747,2.2329369077708563,0.09666393580040898,3.582936931612714,0.15510549551535616,3.6829369107510885,0.15943449895913192,4.082936894359811,0.17675051563705863,4.157936899202689,0.1799972691068643,4.282936901065334,0.1854085246210939,4.357936904045566,0.1886552780102656
2022-05-04,-3.2132244778752153,-0.05868903155936466,54.75,54.5,57.456697397124785,0.42709961859472534,53.15669816006424,0.9708985965308536,53.456697397124785,0.976378034650681,45.25669663418533,0.8266063312179969,45.50669711102249,0.8311725499730135,33.856697492492216,0.6183871688126432,34.00669758785965,0.6211268965819113,19.4066974448085,0.35446022730243837,19.581697397124785,0.3576565734634664,-5.063224501717073,-0.09247898633273192,-4.9632244927763765,-0.0906525021511667
2022-05-06,14.18772393825483,0.3903087802363495,36.34999942779541,35.89999961853027,-15.052119430275443,0.32359574981316186,-3.91227548954058,-0.10762793813275874,-3.5622760617451696,-0.09799934299369584,4.68772393825483,0.12896077062026892,4.887723985938546,0.13446283529240158,9.487724009780404,0.26101029323608504,9.61272395017576,0.26444908119655397,11.98772395017576,0.32978608360057415,12.087723974017617,0.3325371159366405,13.68772393825483,0.37655362183550317,13.787723937882301,0.3793046535054241
2022-05-09,7.091156664237722,0.22264228545163767,31.84999942779541,31.399999618530273,4.451166811332449,0.2977797033217093,-2.9488332840349827,-0.09258503412912289,-2.6488335701372776,-0.08316589066641074,1.1911568072888699,0.037398958514559676,1.3161566880795803,0.04132360162402307,4.841156664237722,0.15199864211026823,4.941156658277258,0.15513835940496512,6.2411566403958645,0.19595468610744224,6.341156656787142,0.19909440410392068,6.941156662002548,0.21793270915870155,6.991156662747606,0.2195025679230136
2022-05-10,-3.005414301058412,-0.09886231377537473,30.399999618530273,30.0,-26.955365472933412,0.38253865430136863,-18.505414301058412,-0.6087307412260119,-18.205414587160707,-0.5988623294608078,-9.755414301058412,-0.3209017902458135,-9.60541420569098,-0.3159675765204949,-5.705414229532838,-0.1876781020107353,-5.63041427125609,-0.1852109980890947,-4.1054142950979475,-0.1350465245596746,-4.005414315959573,-0.13175705152042433,-3.2054143040386442,-0.10544126132438465,-3.155414303293586,-0.10379652443713216
2022-05-11,1.945048800176309,0.05646005256735006,34.44999980926514,34.10000038146973,-2.3348832219184175,0.3368712360535395,-7.234882840448691,-0.21001111409303722,-6.8848829358161225,-0.19985146513598737,-7.354951390558554,-0.21349641309955772,-7.054951199823691,-0.20478813465555668,-2.2049510567725434,-0.06400438516633994,-2.0299511044562593,-0.058924560687815014,0.14504878825538015,0.004210414776733035,0.27004878825538015,0.007838861821495628,1.5950487912356124,0.04630040058248804,1.6700487942158446,0.04847746889585451
2022-05-13,7.644420216905722,0.285772718388999,26.75,26.5,-14.965687204969278,0.40827364043077036,-2.155579735410562,-0.08058242001534811,-1.9555798069361359,-0.07310578717518265,3.644420216905722,0.13624000810862513,3.7444202705499023,0.13997832787102438,5.794420252668509,0.21661384122125266,5.8944202094551414,0.22035215736280903,6.644420239257464,0.24838954165448462,6.719420221748599,0.25119327931770463,7.2444202221211285,0.27081944755593,7.294420213552961,0.2726886061141294
2022-05-16,1.1048039573204829,0.04731494386600703,23.350000381469727,23.100000381469727,-5.005206189774244,0.36450039832342246,-6.4951959473120855,-0.2781668454475313,-6.295196018837659,-0.26960153815815135,-1.545196078442304,-0.06617541983718993,-1.4701960605609106,-0.0629634276891764,0.15480396924141182,0.006629720201814744,0.22980394986990227,0.009841710754414885,0.7048039439094378,0.030184322586511027,0.7548039502424313,0.0323256504458747,0.9548039550853087,0.04089096100585203,1.0048039558303667,0.0430322886259037
2022-05-17,3.373753222493667,0.13686625596109872,24.65000009536743,24.40000057220459,-7.176149693460923,0.45695006796239745,-4.82624658677147,-0.1957909358255331,-4.626246777506333,-0.1876773533309544,0.5237531986518089,0.021247594183589468,0.5987531569285576,0.024290188828075644,2.2737532284541313,0.09224150992524525,2.348753212807912,0.09528410562762318,2.9237532157881443,0.11861067766639143,2.998753213180441,0.12165327389771524,3.2237532202584926,0.13078106319619628,3.2737532210035507,0.1328094607844971
2022-05-18,2.7660127877300758,0.10058228319018457,27.5,27.200000762939453,-3.1139196158343774,0.42836510732872385,-8.813918948262355,-0.3205061435731765,-8.61391890057864,-0.31323341456649595,-2.68398725995364,-0.09759953672558691,-2.5339871645862084,-0.09214498780313485,0.36601281157193366,0.013309556784433952,0.4410128294533271,0.016036830161939165,1.5660127996510047,0.05694591998730926,1.6660128085917014,0.060582283948789145,2.4160127862399596,0.0878550104087258,2.4660127851223725,0.0896731921862681
2022-05-19,4.062346246945189,0.15745527972530923,25.800000190734863,25.5,-21.43765375305481,0.37502442232006733,-7.737653943789674,-0.2999090653715721,-7.537653657687379,-0.2921571163551485,-0.7876536576873789,-0.030529211312573412,-0.6876536934501658,-0.026653243735134224,2.062346306549834,0.07993590276369267,2.162346240984725,0.08381186918600309,3.1623462707870473,0.1225715599770689,3.237346251415538,0.1254785359489305,3.812346243219899,0.14776535717193387,3.862346242102312,0.1497033416104134
2022-05-20,-5.490509924777001,-0.18120494687177888,30.300000190734863,30.0,50.869597497098,0.41801475079149414,45.26959711562827,1.4940461000218348,45.569597306363136,1.503947096353399,33.469597640149146,1.1046071758898366,33.66959756862357,1.1112078335537128,17.669597449414283,0.5831550276629138,17.719597461335212,0.5848051930624578,-0.5304025386647879,-0.017505034169173848,-0.4554025207833945,-0.015029786069857765,-5.940509927757233,-0.19605643202516293,-5.865509928502291,-0.1935811845405812
2022-05-23,8.873828962638553,0.3909175787312848,22.699999809265137,22.5,0.12382896263855336,0.20584403778115393,-0.32617108504516246,-0.014368770387039115,-0.12617091815215709,-0.005558190273669504,5.673829034164127,0.24994841770211473,5.723828986480411,0.2521510587918242,7.72382897157925,0.3402567857479331,7.823828954442915,0.34466207137365584,8.373828973814424,0.36889114732047695,8.423828965246257,0.3710937901333383,8.67382895593303,0.3821070056746325,8.723828958540734,0.384309648979823
2022-05-24,-1.609944045333144,-0.0679301290417632,23.699999809265137,23.399999618530273,11.470036804886583,0.4362631490068733,4.870036423416856,0.20548677057427625,5.120036423416856,0.2160352938659206,-5.30994397380757,-0.22404827074014289,-5.209944009570357,-0.2198288629324635,-3.009944021491286,-0.12700185846898598,-2.9099440274517505,-0.12278244940382466,-2.159944057254073,-0.09113688078637357,-2.0849440542738407,-0.08797232367313206,-1.8099440520386665,-0.07636894795801212,-1.7349440490584342,-0.07320439084477062
2022-05-25,7.401308956129313,0.2170471810361403,34.10000038146973,33.70000076293945,2.4312886619398597,0.39321923040445445,-2.568710384385824,-0.07532874943255678,-2.268710670488119,-0.0665311039621266,-1.8986912346055504,-0.05568009423358593,-1.6486909961869713,-0.04834870902473321,3.051308932287455,0.08948119935932804,3.226308944208384,0.09461316446088933,5.601308944208384,0.16426125752339257,5.726308944208384,0.16792694663194538,7.051308954639197,0.20678325148849402,7.1263089520314935,0.20898266487715347
2022-05-26,12.190984107825948,0.7321912335134384,16.65000009536743,16.40000009536743,-2.0491038781664836,0.21587281374424747,8.84098420319338,0.5309900391924458,8.940984167430592,0.5369960430161357,11.340984113786412,0.6811401831127821,11.440984098512722,0.6871461881670483,11.790984113041354,0.7081672099402562,11.86598411043365,0.7126717142623411,11.940984104100657,0.7171762183606849,12.015984105218244,0.721680722906511,12.040984105590773,0.7231822244217863,12.090984106335831,0.726185227452337
2022-05-27,0.9958941215680674,0.06661499119676369,14.950000047683716,14.800000190734863,14.436128305833204,0.40158946758222713,1.2861285680936412,0.08602866648772406,1.3611284965680674,0.09104538409543045,-0.10410585757030688,-0.006963602490853273,-0.02910588066710673,-0.0019468816437640255,0.4458941208230094,0.029825693605405316,0.5208941182153062,0.034842415823002695,0.6458941089020804,0.04320361918675394,0.6958941152350739,0.04654810120504933,0.7958941148625449,0.053237064369498585,0.8458941174702481,0.05658154613861069
2022-05-31,-4.074061788443373,-0.16628823626299483,24.5,24.199999809265137,-20.42396394145851,0.4210457817422259,-11.974061645392226,-0.4887372100160092,-11.7740617169178,-0.48057394762929795,-6.5240617169177995,-0.26628823334358365,-6.449061728838728,-0.26322700934035625,-4.824061788443373,-0.19690048116095402,-4.724061794403838,-0.19281884875117705,-4.324061795893954,-0.17649231819975322,-4.274061793286251,-0.17445150176678573,-4.174061789933489,-0.17036986897687711,-4.124061789188431,-0.16832905261993597
2022-06-01,4.337493530274989,0.2121023750968365,20.449999809265137,20.199999809265137,-14.632525810240148,0.38243361616637983,-1.3625065174087272,-0.06662623619152436,-1.212506541250585,-0.05929127396378964,2.6874935541168465,0.13141777893314419,2.7624935421959176,0.13508526004701155,3.8374935302749886,0.18765249711818396,3.8874935272947564,0.19009748477031657,4.087493522824408,0.19987743574317865,4.16249352580464,0.20354491758570917,4.1874935280398144,0.20476741159394127,4.2374935287848725,0.20721239942823966
2022-06-02,-0.3171754666034534,-0.018176244206486433,17.450000286102295,17.200000762939453,9.302647989207093,0.28465678225546825,-2.2473512478534534,-0.12878803501472214,-2.1473512240115955,-0.12305737471659589,-1.2671754844848468,-0.07261750508359954,-1.2171754762892082,-0.06975217514802011,-0.767175473308976,-0.04396420978399511,-0.6921754759166792,-0.039666215734560674,-0.6171754673485115,-0.0353682210446752,-0.5421754699562147,-0.03107022699524077,-0.4671754688386276,-0.026772232732322657,-0.41717546809356953,-0.02390690322371058
2022-06-03,11.52017031952331,0.5434042652438419,21.199999809265137,21.0,-3.0198687429766897,0.26866112362568206,5.220170367207025,0.24623445349870376,5.370170343365167,0.25330992413585857,9.72017030760238,0.4584986035402853,9.795170295681451,0.4620363388588627,10.97017030760238,0.5174608682217079,11.020170312072729,0.5198193590198303,11.270170312072729,0.5316118119561148,11.345170315052961,0.5351495479775772,11.370170317288135,0.5363287933766384,11.420170318033193,0.5386872839990395
2022-06-06,3.4022536350164465,0.18390560189278088,18.5,18.300000190734863,-14.897746555718417,0.4256440939335652,-0.6977463888254114,-0.03771602101758981,-0.5727464484300562,-0.03095926748270574,2.502253629055982,0.13525695292194498,2.5772536320362143,0.13931100713709266,3.1022536230955176,0.16768938503219014,3.152253627565866,0.1703920879765333,3.2022536320362143,0.17309479092087646,3.2522536327812723,0.17579749366385256,3.2522536327812723,0.17579749366385256,3.3272536338988594,0.17985154777831672
2022-06-07,0.9846693525779955,0.061350116519028323,16.049999713897705,15.799999713897705,5.86484541993029,0.3928428917797666,-1.7653306474220045,-0.10998945039814571,-1.6903306593429335,-0.10531655386132344,0.28466934959776324,0.01773640839079068,0.3596693563032858,0.022409306088139545,0.7346693488527052,0.045773792021725365,0.7846693477351181,0.0488890568051333,0.8346693503428213,0.05200432182064655,0.8846693510878794,0.05511958672010714,0.8846693510878794,0.05511958672010714,0.9346693518329374,0.058234851619567735
2022-06-08,11.035342265239196,0.6164995810287778,17.899999618530273,17.699999809265137,-2.4346770752759412,0.1553358018911605,7.035342265239196,0.3930358891156698,7.110342193713622,0.3972258293431984,10.135342259278731,0.5662202500153416,10.210342262258964,0.5704101944052058,10.735342253318267,0.599739803469321,10.785342257788615,0.602533099867975,10.835342262258964,0.605326396266629,10.93534226374908,0.6109129886477034,10.93534226374908,0.6109129886477034,10.985342264494138,0.6137062848382406
2022-06-09,-4.341591215201888,-0.2488017881569108,17.450000047683716,17.199999809265137,55.638340616157976,0.41328447148833675,44.238340401581254,2.535148440154496,44.31334044926497,2.5394464371446834,26.938340419462648,1.5437444324270015,27.038340413502183,1.5494750910955561,7.538340420952764,0.431996584547482,7.613340422070351,0.4362945788691235,-4.491591217437062,-0.25739777680019366,-4.441591216692004,-0.25453244725243274,-4.441591216692004,-0.25453244725243274,-4.391591215946946,-0.25166711770467176
2022-06-10,-9.022572471795591,-0.37283357615322116,24.199999809265137,23.899999618530273,-18.782679512200865,0.23658935853813293,-19.62257237642816,-0.8108501045903117,-19.37257237642816,-0.8005195259964935,-13.022572471795591,-0.5381228336543131,-12.897572412190947,-0.532957541894402,-10.57257248371652,-0.43688316392749466,-10.497572465835127,-0.4337839896104486,-9.872572465835127,-0.40795754312590304,-9.797572462854895,-0.40485836942460746,-9.422572477756056,-0.38936250214963053,-9.347572478501114,-0.3862633286022726
2022-06-13,1.8517389713394135,0.06309161762713114,29.34999990463257,29.09999942779541,-1.8781432689559967,0.38901877852134503,-7.2781438411605865,-0.2479776444568851,-7.078143793476871,-0.2411633327589778,-3.8482610763443024,-0.13111622108512844,-3.6732610048187286,-0.12515369733404821,-0.6482610286605865,-0.02208725828848353,-0.5232610286605865,-0.017828314492702797,0.65173895345802,0.022205756578389302,0.701738965378949,0.023909334502866125,1.40173895345802,0.0477594193530737,1.5017389605360716,0.05116657463085848
2022-06-14,7.896424940414812,0.30429382864568977,25.950000286102295,25.600000381469727,-8.183555909804914,0.31766208346274943,-3.6035750595851876,-0.13886608939712064,-3.403575011901472,-0.13115895855015772,3.6464249404148124,0.1405173371950859,3.721424988098528,0.14340751241114874,6.546424976177599,0.25227070921011063,6.62142496425667,0.25516088212927,7.296424946375277,0.2811724418470596,7.396424940414812,0.28502600612208934,7.746424938179638,0.2985134818024758,7.796424938924696,0.30044026408354707
2022-06-15,13.287192529330163,0.213792318759219,62.14999961853027,61.89999961853027,-33.62281685482511,0.4625491385877772,-31.412806326260657,-0.5054353422215436,-31.11280708920011,-0.5006083230919877,-17.212807470669837,-0.27695587411617245,-17.012807184567542,-0.2737378485758688,-6.612808042874427,-0.10640077366795013,-6.462807947506995,-0.10398725643081232,0.6871926246975946,0.011057001269758742,0.8871926723813104,0.014275022973882534,8.13719267238131,0.13092828193606576,8.237192577013879,0.1325372908700377
2022-06-16,2.5337887830488324,0.09401813732769458,26.949999809265137,26.600000381469727,-10.836231129670894,0.3003081518721174,-10.266210930848873,-0.38093547322844334,-9.966211216951168,-0.3698037583482611,-2.516211169267452,-0.0933659067560514,-2.391211169267452,-0.08872768779929184,0.6837888188116192,0.025372498094658226,0.7837888128511548,0.029083073038898358,1.583788765167439,0.058767672592819405,1.6837887741081357,0.062478248089978324,2.2837887755982518,0.08474169913771608,2.358788778578484,0.08752463062235556
2022-06-17,10.812862346259418,0.40573592148463133,26.65000009536743,26.399999618530273,-5.427225162895855,0.13560789284174604,-1.8871379398428765,-0.0708119299470816,-1.6871376537405816,-0.06330722880687181,5.3128623462594184,0.19935693535636997,5.46286244162685,0.20498545673838325,8.51286233433849,0.3194319813836804,8.612862328378025,0.32318432636235517,9.412862340298954,0.3532030884283258,9.51286234923965,0.35695543396614365,10.312862346259418,0.38697419547297124,10.38786234551436,0.3897884543467631
2022-06-21,12.122283128118832,0.6986906740490586,17.34999990463257,17.100000381469727,-4.767756315850894,0.19806085791276865,7.22228315196069,0.4162699245913132,7.322283116197903,0.4220336113225455,10.822283101296742,0.6237627182007718,10.897283111727555,0.6280854853963375,11.67228313258918,0.6727540747405193,11.772283130354007,0.6785177634041788,11.92228312141331,0.6871632960775971,11.972283124021013,0.690045140624141,11.972283125883658,0.690045140731498,12.047283127001245,0.6943679073902783
2022-06-22,2.727027842689443,0.1402070849653406,19.450000286102295,19.199999809265137,3.6371354552993065,0.2605503198217132,-3.662864735435557,-0.18832209159671848,-3.537864735435557,-0.18189535647274435,0.977027902294088,0.05023279629420924,1.0520278456696754,0.05408883445731289,2.0270278248080498,0.10421736735173377,2.102027838964153,0.10807340915393843,2.377027841199327,0.12221222654160044,2.452027840454269,0.12606826757767858,2.5270278359839207,0.12992430842222508,2.602027838964153,0.13378034964983485
2022-06-23,2.596821887355169,0.13115262246859774,19.799999713897705,19.5,23.82680235610517,0.37137312951626467,16.72680221305402,0.8447880027651418,16.876802308421453,0.8523637652669032,1.7268023322633113,0.08721224026338047,1.8268023561051692,0.0922627465909976,2.146821884374937,0.10842534926240799,2.1968218813947047,0.11095060167363265,2.3468218799045886,0.11852635928359859,2.421821882884821,0.12231423827672754,2.446821885119995,0.12357686467048584,2.521821886237582,0.1273647435695418
2022-06-24,1.6340850284948658,0.10610941677762878,15.400000095367432,15.200000286102295,8.17407497676757,0.23315085382965445,-1.1259247371301342,-0.07311199546478123,-1.050924808655708,-0.06824187026932832,0.08408498677161447,0.005460064042266376,0.18408499571231118,0.011953571076125312,0.9340850031628918,0.060654869959635885,1.0090850154563498,0.06552500059788303,1.2340850337102722,0.08013539130311466,1.2840850251421045,0.08338214397338725,1.3840850247695755,0.08987565040249126,1.4340850236519884,0.09312240355656778
2022-06-27,10.99095838557669,0.6641062392089714,16.550000190734863,16.300000190734863,-0.4191492270331727,0.11747731693973479,6.140958480944121,0.37105488883208565,6.24095838557669,0.3770971790725747,9.890958361734832,0.5976409817367891,9.990958370675528,0.603683278279884,10.640958376635993,0.6429582026586977,10.715958379616225,0.6474899248409258,10.840958383341516,0.6550427950696083,10.890958384086574,0.6580639431160626,10.890958384086574,0.6580639431160626,10.940958384831632,0.661085091162517
2022-06-28,2.436342673087136,0.12789200255609828,19.050000190734863,18.800000190734863,12.086293654227273,0.32432840352451126,4.736293749594704,0.248624341321437,4.886293844962136,0.2564983619967956,0.8363426492452781,0.04390250083315174,0.9113426671266716,0.047839509606404686,1.8363426641464393,0.09639593940999333,1.911342659676091,0.10033294700992651,2.1863426656365554,0.11476864271633459,2.2363426682442586,0.11739331474295332,2.286342670851962,0.12001798676957205,2.361342671969549,0.12395499466283517
2022-06-29,0.305616899950671,0.01679213753590753,18.199999809265137,18.0,-8.864304975049329,0.464322545561462,-5.794383004681897,-0.3183726959014654,-5.694383100049329,-0.31287819558934665,-1.444383100049329,-0.07936170962562494,-1.3943830881284,-0.07661445619458505,-0.24438309706909678,-0.013427642836825076,-0.1943831074999096,-0.010680390633902883,0.05561689250009039,0.0030558732463160415,0.13061689548032263,0.0071767525741307445,0.20561689846055486,0.011297631901945448,0.2556168992056129,0.014044884718926488
2022-06-30,11.050344386645381,0.40551722519799566,27.25,27.0,-1.3295384258546181,0.2378576645570442,-1.549655517987187,-0.05686809240319952,-1.349655470303471,-0.04952864111205398,6.300344386645381,0.23120529859249106,6.400344410487239,0.23487502423806383,9.550344386645381,0.3504713536383626,9.625344404526775,0.3532236478725422,10.55034437174422,0.387168600797953,10.650344376959627,0.3908383257599863,10.900344384410207,0.40001263796000763,10.950344385155265,0.4018475003726703
2022-07-01,-1.114939472538488,-0.06010455315765252,18.550000190734863,18.300000190734863,20.91513846172665,0.390457299413057,12.865138747828944,0.6935384698408075,13.015138723987086,0.7016247218416598,-2.634861371380346,-0.14204104281876911,-2.534861347538488,-0.1366502060094086,-1.614939472538488,-0.08705873077807832,-1.5649394792440106,-0.08436331337751944,-1.3149394792440106,-0.07088622456730653,-1.2649394766363073,-0.06819080666468696,-1.2649394747736622,-0.06819080656427483,-1.189939473656075,-0.06414767986096367
2022-07-05,-0.44879142505731195,-0.02307410891803375,19.450000286102295,19.200000762939453,26.741100390128235,0.38088490306454637,19.441101153067688,0.9995424610332286,19.59110124843512,1.0072545480852073,4.291101117304901,0.22062216216886346,4.34110112922583,0.2231928568313543,-0.9987914369782409,-0.051351744076421034,-0.9237914339980087,-0.047495702848811265,-0.6987914325078926,-0.03592757954904522,-0.6487914299001893,-0.03335688536538344,-0.5987914272924861,-0.030786191181721656,-0.5487914265474281,-0.028215497093825686
2022-07-06,3.3009789965549174,0.13528602127637848,24.40000057220459,24.200000762939453,-5.818943641384536,0.3930109041419584,-7.499021194179946,-0.30733692698034204,-7.29902114649623,-0.2991402039068374,-0.9990210749706563,-0.040943485718959255,-0.8990209915241536,-0.03684512173939368,1.7009790323177043,0.06971225378803413,1.8009789965549174,0.0738106128819732,2.7509789846339885,0.11274503770986723,2.800978989104337,0.11479421817289173,3.1509789943197433,0.12913848034533246,3.2009789950648013,0.13118766065568113
2022-07-07,4.376735271726667,0.2888934154571382,15.150000095367432,14.900000095367432,2.0968523638592353,0.29659279088545853,0.2267352955685249,0.01496602601592432,0.3517352359638801,0.023216847112194655,3.4267352687464347,0.22618714502808895,3.476735273216783,0.22948747533538957,4.026735270236551,0.2657911052731839,4.101735269491493,0.27074160024234734,4.1767352650211444,0.275692094965617,4.226735267628848,0.27899242514997075,4.226735269491493,0.2789924252729176,4.30173527060908,0.2839429203650279
2022-07-08,9.150359809973335,0.5961146493044468,15.349999904632568,15.100000381469727,-5.949640571496392,0.27266751796540084,5.2503598338151924,0.34204298804136507,5.350359798052406,0.3485576437324725,8.400359809973335,0.5472547141474665,8.450359806993102,0.55051204296378,8.900359802522754,0.5798280037667402,8.950359805130457,0.5830853329470884,9.00035980773816,0.5863426621274368,9.050359808483218,0.5895999911864401,9.050359808483218,0.5895999911864401,9.100359809228276,0.5928573202454435
2022-07-11,1.7254411989235248,0.11858702242644985,14.550000190734863,14.300000190734863,2.9955093675636615,0.40034650163820723,-1.5745587533927594,-0.10821709503450079,-1.4745587295509015,-0.10134424125230389,1.0254412108444537,0.07047705824068877,1.0754411929630603,0.07391348308351768,1.4254411870025958,0.0979684651763982,1.5004411918454732,0.10312310461692797,1.5754411966883506,0.10827774405745773,1.6254411974334086,0.1117141701804551,1.6254411974334086,0.1117141701804551,1.6754411981784667,0.11515059630345247
2022-07-12,-5.308389693852089,-0.38189853650585653,13.900000095367432,13.599999904632568,12.291561573390343,0.43394895788414506,2.8915614780229113,0.20802600418589967,2.991561501864769,0.21522025045609833,-5.8583896908718565,-0.4214668813437153,-5.783389695342205,-0.41607119824910527,-5.508389700557611,-0.3962870260981824,-5.458389697949908,-0.3926899036330993,-5.458389696087263,-0.39268990349909605,-5.408389695342205,-0.3890927811680162,-5.408389695342205,-0.3890927811680162,-5.358389694597147,-0.3854956588369364
2022-07-13,5.322512744154501,0.2528509594264612,21.050000190734863,20.800000190734863,-2.2575167434553625,0.24020689748733703,-2.5774871127943513,-0.12244594249119435,-2.4274872558454987,-0.1153200586151992,2.8225127441545013,0.13408611489689332,2.922512738194037,0.13883670839491857,4.422512753095198,0.21009561582055294,4.522512735958863,0.21484620878765798,4.972512731488514,0.2362238805906121,5.022512737821508,0.23859917778205825,5.172512741919327,0.24572506864850308,5.222512742664385,0.2481003655744891
2022-07-14,-2.5925108724603003,-0.14013572283569192,18.5,18.199999809265137,4.587372130774563,0.3773788153867437,-2.9626280599603003,-0.16014205729515138,-2.8376280599603003,-0.1533853005383946,-3.8425108724603003,-0.20770329040325947,-3.742510878420765,-0.20229788532004134,-2.8925108769306487,-0.15635193929354857,-2.8425108780482358,-0.153649236651256,-2.7425108746954745,-0.14824383106462025,-2.6925108739504164,-0.14554112832164412,-2.6925108739504164,-0.14554112832164412,-2.6425108732053584,-0.14283842557866802
2022-07-15,8.082316172051913,0.5612719619682299,14.399999856948853,14.199999809265137,-2.9577715278382235,0.12711976573934794,4.332316172051913,0.3008552927145561,4.382316124368197,0.30432751165990257,7.132316154170519,0.4952997378488691,7.207316157150752,0.5005080714409031,7.682316158640868,0.5334941829831822,7.757316163483745,0.5387025167045666,7.88231616534639,0.5473830724757061,7.9323161679540934,0.5508552949135122,7.932316169816739,0.5508552950428626,7.982316170561797,0.5543275173513184
2022-07-18,-13.183357759775475,-0.9765450192426278,13.5,13.299999713897705,22.66654487007682,0.38866810196973517,13.116544679341956,0.9715959021734782,13.191544607816382,0.9771514524308431,-4.533455430926637,-0.33581151340197307,-4.458455424221114,-0.33025595734971214,-13.33335776201065,-0.9876561305193073,-13.283357761265592,-0.9839524267604142,-13.283357761265592,-0.9839524267604142,-13.233357760520533,-0.980248723001521,-13.283357761265592,-0.9839524267604142,-13.233357760520533,-0.980248723001521
2022-07-19,-0.15890625587336693,-0.011112325622604469,14.299999952316284,14.099999904632568,7.431035245744065,0.36294593762538435,-2.018964801939651,-0.1411863502567791,-1.9439648436629025,-0.13594159791224497,-1.258906257363483,-0.08803540290638728,-1.2089062510304895,-0.08453889895535793,-0.658906244697496,-0.0460773599227018,-0.6089062532656637,-0.04258085701371169,-0.458906256618425,-0.032091346723682496,-0.4089062577360121,-0.028594843293672758,-0.35890626257888947,-0.02509834012417284,-0.28390625959865723,-0.019853584653520974
2022-07-20,-2.9774550960366,-0.16821780158278815,17.700000047683716,17.40000009536743,-10.477552847654032,0.5254601945212145,-8.2274550960366,-0.4648279702752472,-8.077455119878458,-0.4563533953738888,-4.277455107957529,-0.2416641297420387,-4.177455099016832,-0.23601441173801063,-3.4774550960366,-0.19646638907730804,-3.377455096409129,-0.1908166715994509,-3.2274550997618903,-0.18234209554051647,-3.152455098644303,-0.17810480735319797,-3.127455098271774,-0.17669237795742515,-3.077455097526716,-0.17386751916587947
2022-07-21,2.937333907776149,0.196477183839959,14.950000047683716,14.699999809265137,7.187285270386012,0.30897627177258946,-1.0126661399075667,-0.06773686532960678,-0.9376660922238509,-0.06272013974803489,1.9873339047959169,0.1329320333416203,2.0373339092662652,0.13627651523532405,2.587333895110162,0.17306581182994923,2.6623338999530395,0.17808253454591322,2.7373339010706266,0.1830992570126939,2.78733390367833,0.18644373878180598,2.787333905540975,0.18644373890639765,2.862333906658562,0.19146046137317832
2022-07-22,5.395266133067774,0.36702491177362045,14.699999809265137,14.399999618530273,-2.3748506729624994,0.33851922733922657,1.7952661092259161,0.12212694779046142,1.895266133067774,0.1289296705890583,4.4952661271073096,0.3058004207778307,4.570266130087542,0.3109024618630939,5.045266131577658,0.34321538755379577,5.095266130460071,0.3466167480661203,5.2452661308326,0.3568208298565151,5.295266131577658,0.3602221904955502,5.2452661308326,0.3568208298565151,5.320266131950187,0.36192287081506774
2022-07-25,2.474487086141494,0.16663212808301495,14.849999904632568,14.599999904632568,-12.125512818491075,0.36181978873947934,-1.1255130569096536,-0.07579212553116188,-1.025512973463151,-0.06905811313461588,1.6744870593194037,0.11276007205879071,1.7744870719853907,0.119494079688972,2.2244870824162035,0.1497971108890215,2.2994870835337906,0.15484761604721953,2.3244870839063196,0.15653111776661888,2.3744870846513777,0.15989812120541758,2.3744870846513777,0.15989812120541758,2.4244870853964358,0.16326512464421625
2022-07-26,5.003242260230014,0.3357880743801935,14.899999856948853,14.699999809265137,-0.7468063771601232,0.2888139743226368,1.5532423317555875,0.10424445279650175,1.6782423317555875,0.11263371462201138,4.453242263210246,0.29887532254796667,4.528242258739898,0.3039088793432491,4.8532422579948395,0.32572096003957024,4.903242258739898,0.329076664819778,4.903242258739898,0.329076664819778,4.953242259484956,0.33243236959998573,4.903242258739898,0.329076664819778,4.953242259484956,0.33243236959998573
