date,K_c,K_p,S_1530,S_close,entry_mid,entry_bid,ask_c_1530,ask_p_1530,hedge_exit_pts,hedge_hold_pts,ride_leg,case,K_ride,dist_ride_pts,total_vol_1530_mid,implied_last_bar_pts,dist_in_implied_moves,ask_ride_pts,ask_buyback_pts,pay_ride_pts,pay_buyback_pts,saved_pts,delta_ride_1530,resid_hedge_pts,settle_move_pts,r_book,r_ride_flat,r_ride_hedged,r_hold,r_book_pts,r_ride_flat_pts,r_ride_hedged_pts,r_hold_pts
2021-03-03,3860.0,3855.0,3835.1298828125,3819.719970703125,25.0,24.699999809265137,0.550000011920929,21.100000381469727,-2.789321719230667,9.6366166250331,call,put in the money,3860.0,24.8701171875,0.004417817238429026,16.942902907903353,1.4678781624782162,0.550000011920929,21.100000381469727,0.0,35.280029296875,0.550000011920929,0.07207472124383263,-1.110665119675164,-15.409912109375,0.010427107865752561,0.03242710834258972,-0.011999496444416842,-0.03773651450307056,0.260677696643814,0.810677708564743,-0.29998741111042104,-0.943412862576764
2021-03-05,3760.0,3755.0,3837.239990234375,3841.93994140625,34.60000038146973,34.10000038146973,77.80000305175781,0.10000000149011612,32.5901598438729,37.29010869851746,put,call in the money,3755.0,82.239990234375,0.004128740574033514,15.84296843998463,5.190945784302452,0.10000000149011612,77.80000305175781,0.0,81.93994140625,0.10000000149011612,-7.620462172397424e-08,-3.581580011738838e-07,4.699951171875,-0.3239838931883023,-0.32109371976669526,-0.32109373011808245,-0.30490844537426226,-11.209842827905307,-11.10984282641519,-11.10984318457319,-10.549832326262816
2021-03-08,3875.0,3870.0,3835.31005859375,3821.35009765625,26.399999618530273,25.799999237060547,0.15000000596046448,35.20000076293945,-6.610790351311177,7.0916019226556735,call,put in the money,3875.0,39.68994140625,0.004040484016687329,15.49650899078819,2.561218235013025,0.15000000596046448,35.20000076293945,0.0,48.64990234375,0.15000000596046448,0.005451819924172596,-0.07610719317973365,-13.9599609375,-0.6121512165404434,-0.60646939805075,-0.609352246318911,-0.5969053565051176,-16.160791883150548,-16.010791877190083,-16.086899070369817,-15.75830118403378
2021-03-10,3900.0,3895.0,3904.60009765625,3898.81005859375,19.299999713897705,19.0,7.800000190734863,1.7000000476837158,-4.4105607470568255,-7.010097786608999,put,call in the money,3895.0,9.60009765625,0.002990841888942426,11.678041531639,0.822064010497027,1.7000000476837158,7.800000190734863,0.0,0.0,1.7000000476837158,-0.20483166509126982,1.1859833421153698,-5.7900390625,0.26370150725234204,0.3517844125831419,0.4132343275933145,0.6212384658615934,5.089439014524595,6.789439062208311,7.975422404323681,11.989902213391002
2021-03-12,3925.0,3920.0,3937.360107421875,3943.340087890625,17.049999952316284,16.799999713897705,13.600000381469727,0.4000000059604645,2.631837677009829,7.965365196449028,put,call in the money,3920.0,17.360107421875,0.0022668696580621078,8.92548216037881,1.9450049991627807,0.4000000059604645,13.600000381469727,0.0,18.340087890625,0.4000000059604645,-0.02555875816293418,-0.15284087461985102,5.97998046875,0.3185828163441968,0.3420432273165806,0.333078953120258,0.37684909311972425,5.431837003477343,5.831837009437807,5.6789961348179565,6.425277019721733
2021-03-15,3945.0,3940.0,3950.110107421875,3968.93994140625,10.700000047683716,10.400000095367432,6.300000190734863,0.3499999940395355,-5.025367383195557,8.989781970518319,put,call in the money,3940.0,10.110107421875,0.0015677024533754928,6.192597306508604,1.6326117978394907,0.3499999940395355,6.300000190734863,0.0,23.93994140625,0.3499999940395355,-0.05116990576314362,-0.9635208305161079,18.829833984375,-0.11919322120737838,-0.08648294153637018,-0.17653161688424424,-0.4252485345875532,-1.2753674726025244,-0.925367478562989,-1.8888883090790969,-4.5501593403642495
2021-03-17,3940.0,3935.0,3974.179931640625,3974.1201171875,27.90000009536743,27.600000381469727,34.70000076293945,0.25,8.307703760934455,8.248139096208789,put,call in the money,3935.0,39.179931640625,0.003174979333113806,12.617939149034623,3.1050975264548324,0.25,34.70000076293945,0.0,34.1201171875,0.25,-0.0009071020826018072,5.425781499937568e-05,-0.059814453125,0.03432628588498634,0.043286859331059926,0.04328880405560522,0.06193628259038749,0.9577033794647286,1.2077033794647285,1.2077576372797278,1.7280222901785152
2021-03-19,3915.0,3910.0,3922.909912109375,3913.10009765625,19.300000190734863,19.0,10.0,1.149999976158142,-6.08707842470319,-12.165140169991261,put,call in the money,3910.0,12.909912109375,0.002965242897528875,11.632380754527947,1.109825441739411,1.149999976158142,10.0,0.0,0.0,1.149999976158142,-0.13283330057689402,1.3030700318555124,-9.809814453125,0.09134308713556252,0.1509285775393507,0.21844515883353444,0.35413781152654467,1.762921599138668,2.9129215752968105,4.215991607152322,6.834859830008739
2021-03-22,3940.0,3935.0,3945.860107421875,3940.590087890625,12.049999952316284,11.800000190734863,7.199999809265137,0.550000011920929,-1.2001299424687222,-4.9541002184945615,put,call in the money,3935.0,10.860107421875,0.0018923553905640074,7.466969644691258,1.4544196559840228,0.550000011920929,7.199999809265137,0.0,0.590087890625,0.550000011920929,-0.07219530164457488,0.3804706497313949,-5.27001953125,0.23650377081804597,0.28214692551492265,0.3137212534184062,0.5191545316490057,2.8498704270800754,3.399870439001004,3.780341088732399,6.255812081615302
2021-03-24,3940.0,3935.0,3908.449951171875,3889.139892578125,13.600000143051147,13.300000190734863,0.10000000149011612,26.799999237060547,10.41318549880955,29.546474512866432,call,put in the money,3940.0,31.550048828125,0.002770362996812696,10.82782511962095,2.91379371938263,0.10000000149011612,26.799999237060547,0.0,45.860107421875,0.10000000149011612,0.0018607014769200236,-0.03593025454480282,-19.31005859375,-0.2343245231974895,-0.22697158198879322,-0.22961351244223968,-0.22159063871874335,-3.1868135490062492,-3.086813547516133,-3.122743802060936,-3.013632718273705
2021-03-26,3930.0,3925.0,3943.169921875,3974.5400390625,13.200000047683716,13.0,14.399999618530273,0.75,-1.3123382247118558,26.753993029432383,put,call in the money,3925.0,18.169921875,0.0023734286428591655,9.358832436238863,1.9414731483644498,0.75,14.399999618530273,0.0,44.5400390625,0.75,-0.02590249235899078,-0.8125642207498641,31.3701171875,-0.2622983205102099,-0.20548013889727823,-0.26703803418625965,-0.36257924361958266,-3.4623378432421292,-2.7123378432421292,-3.524902063991993,-4.786046033067617
2021-03-29,3950.0,3945.0,3980.659912109375,3971.090087890625,19.100000381469727,18.800000190734863,31.399999618530273,0.15000000596046448,12.625204152771783,3.0854507914729155,put,call in the money,3945.0,35.659912109375,0.0027637921777824634,11.001716727500119,3.2413043339171557,0.15000000596046448,31.399999618530273,0.0,21.090087890625,0.15000000596046448,-0.0005661868841768669,0.005418308956534382,-9.56982421875,-0.006533784214222559,0.0013196190823548683,0.0016033001738898754,0.04164204584804183,-0.12479528098409175,0.025204724976372717,0.0306230339329071,0.7953630915827787
2021-03-31,3985.0,3980.0,3986.85009765625,3972.889892578125,15.800000190734863,15.5,5.5,2.25,-1.1669483483653653,-5.17119694445299,put,call in the money,3980.0,6.85009765625,0.002914569512150008,11.619951744141188,0.5895117128781399,2.25,5.5,7.110107421875,0.0,-4.860107421875,-0.2770291944372988,3.8673843669724564,-13.960205078125,0.41664883368134026,0.10904710183294625,0.35381826134472233,0.20371491106433384,6.5830516516346345,1.7229442297596347,5.590328596732091,3.2186956336720103
2021-04-01,4010.0,4005.0,4010.340087890625,4019.8701171875,11.0,10.699999809265137,3.200000047683716,1.5,-1.9957641196146791,0.5531359885232083,put,call in the money,4005.0,5.340087890625,0.0019900900513085762,7.9809379112750936,0.6691053044130033,1.5,3.200000047683716,0.0,9.8701171875,1.5,-0.250027945267405,-2.382773643435829,9.530029296875,0.3640214219969765,0.5003850583606129,0.2837692725937193,0.12572896457166774,4.0042356419667415,5.5042356419667415,3.121461998530912,1.383018610288345
2021-04-05,4075.0,4070.0,4074.010009765625,4077.909912109375,11.399999856948853,11.199999809265137,2.950000047683716,2.0,-2.2390540632931164,-1.722381726318174,put,between,4070.0,4.010009765625,0.002143545083570516,8.732824126850176,0.45918819701128716,2.0,2.950000047683716,0.0,2.909912109375,2.0,-0.32290695387255963,-1.2593055862207685,3.89990234375,0.35183734637009134,0.5272759450627836,0.41681054137655815,0.5761145663145449,4.010945698288305,6.010945698288304,4.751640112067537,6.567705973571963
2021-04-07,4085.0,4080.0,4073.919921875,4079.949951171875,9.649999976158142,9.399999856948853,0.25,6.800000190734863,-0.21107590259006725,-4.462091516080191,call,put in the money,4085.0,11.080078125,0.0019105866345937696,7.7835769531396695,1.423520084879564,0.25,6.800000190734863,0.0,0.050048828125,0.25,0.07747612041960217,0.46718327593841646,6.030029296875,0.221650131493106,0.24755686730840804,0.2959696421366637,0.5065139403958441,2.138923763623922,2.388923763623922,2.8561070395623385,4.887859512743662
2021-04-09,4100.0,4095.0,4118.02978515625,4128.7998046875,9.100000023841858,8.899999856948853,18.799999237060547,0.15000000596046448,9.76102543744856,20.278360825800853,put,call in the money,4095.0,23.02978515625,0.0021243544990819487,8.74815510145015,2.632530503766724,0.15000000596046448,18.799999237060547,0.0,28.7998046875,0.15000000596046448,-0.00411867845877012,-0.044358247443892836,10.77001953125,-0.03175537888642773,-0.01527186179110171,-0.02014639446447258,0.04159955980855983,-0.2889739486235996,-0.13897394266313512,-0.18333219010702795,0.37855599524970523
2021-04-12,4125.0,4120.0,4122.77001953125,4127.990234375,11.099999904632568,10.900000095367432,2.299999952316284,1.850000023841858,-3.215739558894869,-3.0737238471194495,put,between,4120.0,2.77001953125,0.0018778938574257392,7.742124495256729,0.3577854544895362,1.850000023841858,2.299999952316284,0.0,2.990234375,1.850000023841858,-0.3597956364121765,-1.8782105219153218,5.22021484375,0.31840185501617907,0.4850685252627043,0.3158603686814188,0.4356794517835687,3.5342605603144204,5.384260584156278,3.5060500622409565,4.836041873247982
2021-04-14,4150.0,4145.0,4131.7099609375,4124.66015625,8.800000071525574,8.600000143051147,0.20000000298023224,13.800000190734863,0.28122102564442386,6.487417266943362,call,put in the money,4150.0,18.2900390625,0.002372659719666188,9.803141797659965,1.8657323784570656,0.20000000298023224,13.800000190734863,0.0,20.33984375,0.20000000298023224,0.03145658871738055,-0.22176280659254902,-7.0498046875,-0.5816794299334738,-0.5589521570522634,-0.5841524757784091,-0.5968666246948026,-5.118779025019524,-4.918779022039292,-5.140541828631841,-5.25242634000549
2021-04-16,4180.0,4175.0,4187.31982421875,4185.47021484375,10.549999952316284,10.299999713897705,8.800000190734863,0.5,0.9564212795396352,-0.4497460443015304,put,call in the money,4175.0,12.31982421875,0.0019045887863059874,7.975122381883789,1.5447818389264587,0.5,8.800000190734863,0.0,5.47021484375,0.5,-0.06082950858647851,0.11251082935819365,-1.849609375,0.18544273095213987,0.23283609609525754,0.2435006297319133,0.41516955882872053,1.9564208027024772,2.456420802702477,2.5689316320606705,4.380038825846174
2021-04-19,4170.0,4165.0,4155.7099609375,4163.259765625,11.700000047683716,11.5,0.25,9.899999618530273,-0.23190941685314392,-6.242458502035851,call,put in the money,4170.0,14.2900390625,0.002143716368705989,8.908663466856245,1.6040609363755407,0.25,9.899999618530273,0.0,1.740234375,0.25,0.05480281350088623,0.4137505382571791,7.5498046875,0.09556332991963828,0.11693085120007565,0.1522941449240864,0.3006245391990815,1.1180909646165826,1.3680909646165826,1.7818415028737618,3.517307122964149
2021-04-21,4150.0,4145.0,4163.64990234375,4173.419921875,11.5,11.299999713897705,14.399999618530273,0.15000000596046448,4.693226079416306,14.193802089321887,put,call in the money,4145.0,18.64990234375,0.0016625021438239703,6.922076888778949,2.694263967795919,0.15000000596046448,14.399999618530273,0.0,23.419921875,0.15000000596046448,-0.003464392472662836,-0.03384718212183139,9.77001953125,0.12549792772376286,0.13854140650293367,0.13559817327494833,0.18033738506257319,1.443226168823273,1.5932261747837373,1.5593789926619057,2.0738799282195917
2021-04-23,4175.0,4170.0,4189.60009765625,4180.169921875,11.25,11.099999904632568,15.5,0.15000000596046448,6.547065897631686,-2.574521409144058,put,call in the money,4170.0,19.60009765625,0.0018284138927927092,7.6603230238003786,2.5586515862781667,0.15000000596046448,15.5,0.0,5.169921875,0.15000000596046448,-0.005036720207933554,0.047497156921787465,-9.43017578125,0.177516959671448,0.1908502935346004,0.1950722630387593,0.2982716995989787,1.99706579630379,2.1470658022642546,2.194562959186042,3.3555566204885103
2021-04-26,4190.0,4185.0,4185.16015625,4187.6201171875,9.599999904632568,9.400000095367432,1.100000023841858,3.0999999046325684,-4.384706100963565,-4.966541104824147,call,between,4190.0,4.83984375,0.0017544969344503347,7.342850664324309,0.6591232712268926,1.100000023841858,3.0999999046325684,0.0,0.0,1.100000023841858,0.254390841717216,0.6257915334820967,2.4599609375,0.08492646604465201,0.1995098029997954,0.264696421718418,0.4618186494360149,0.8152940659294403,1.9152940897712982,2.541085623253395,4.433458990543285
2021-04-28,4195.0,4190.0,4191.77978515625,4183.18017578125,13.399999856948853,13.199999809265137,2.200000047683716,2.75,-3.2362590146623935,-2.703023159471251,call,between,4195.0,3.22021484375,0.002091247214250762,8.766047798460667,0.3673508196379531,2.200000047683716,2.75,0.0,6.81982421875,2.200000047683716,0.3571246628391159,-3.0711325985949753,-8.599609375,0.3741597612270903,0.5383388710158759,0.30914986867403066,0.27441436345516235,5.013740746919027,7.213740794602743,4.142608196007767,3.677152431043886
2021-04-30,4190.0,4185.0,4186.02001953125,4181.169921875,13.200000047683716,13.0,2.3499999046325684,3.4000000953674316,-6.526316232097949,-5.963566145764746,call,between,4190.0,3.97998046875,0.0023224539055088245,9.721838542898478,0.4093855757003145,2.3499999046325684,3.4000000953674316,0.0,3.830078125,2.3499999046325684,0.34176240887875287,-1.6575810582971935,-4.85009765625,0.054824527673319204,0.2328548228356997,0.10728050069105248,0.24290573618580347,0.7236837679020507,3.073683672534619,1.4161026142374256,3.206355729235254
2021-05-03,4200.0,4195.0,4197.31982421875,4192.66015625,11.599999904632568,11.400000095367432,1.7000000476837158,1.75,-3.715839600269388,-3.6271431960263083,call,between,4200.0,2.68017578125,0.0016232484411089739,6.813292861498878,0.39337451592538464,1.7000000476837158,1.75,0.0,2.33984375,1.7000000476837158,0.3473860027189597,-1.618703429661637,-4.65966796875,0.3650138346745483,0.5115655641279946,0.37202216387200043,0.4683632063799758,4.234160447414328,5.934160495098043,4.315457065436407,5.433013149341123
2021-05-05,4180.0,4175.0,4167.68017578125,4167.58984375,11.450000047683716,11.199999809265137,0.550000011920929,9.0,-5.01513620998753,-4.957011634186554,call,put in the money,4180.0,12.31982421875,0.0024759947585994606,10.319154270753254,1.1938792555575106,0.550000011920929,9.0,0.0,7.41015625,0.550000011920929,0.11688215586296274,-0.010558202555980521,-0.09033203125,-0.2938983754261271,-0.24586344008722363,-0.2467855538437311,-0.10193607598783641,-3.3651364126433223,-2.815136400722393,-2.8256946032783734,-1.1671680749214177
2021-05-07,4235.0,4230.0,4235.72021484375,4232.60009765625,10.0,9.799999713897705,3.9000000953674316,1.5499999523162842,-3.3644104698042376,-4.265999313464409,put,call in the money,4230.0,5.72021484375,0.0019700221782438937,8.344462764078179,0.6855102605736079,1.5499999523162842,3.9000000953674316,0.0,0.0,1.5499999523162842,-0.24585588240359824,0.7670991643354457,-3.1201171875,0.09855891964097516,0.25355891487260357,0.33026883130614815,0.5534000400433297,0.9855891964097516,2.535589148726036,3.3026883130614815,5.534000400433296
2021-05-10,4230.0,4225.0,4204.47998046875,4188.43017578125,10.300000190734863,10.100000381469727,0.05000000074505806,20.799999237060547,3.8828008531815272,19.581363138584546,call,put in the money,4230.0,25.52001953125,0.002307388041341607,9.701366826993786,2.6305591764906002,0.05000000074505806,20.799999237060547,0.0,36.56982421875,0.05000000074505806,0.004385557323819178,-0.070387338493133,-16.0498046875,-0.6667182403871785,-0.661863871472697,-0.6686975935299497,-0.6687825797219004,-6.867198003154352,-6.817198002409294,-6.887585340902426,-6.888460698695727
2021-05-12,4105.0,4100.0,4066.239990234375,4063.0400390625,24.299999713897705,23.899999618530273,0.15000000596046448,34.400001525878906,10.568280720695016,13.682182431047755,call,put in the money,4105.0,38.760009765625,0.003962168162663045,16.11112663105393,2.40579139207532,0.15000000596046448,34.400001525878906,0.0,36.9599609375,0.15000000596046448,0.00836120363450027,-0.026755443368504647,-3.199951171875,-0.003363012081327018,0.0028098277428099416,0.0017087806776446438,0.025605807382876898,-0.08172119261408106,0.06827881334638342,0.04152336997787877,0.6222211120780283
2021-05-14,4165.0,4160.0,4178.509765625,4173.85009765625,14.049999952316284,13.799999713897705,15.0,0.6000000238418579,4.691425560204256,0.6700813827777772,put,call in the money,4160.0,18.509765625,0.0025125966976612237,10.49890983825455,1.7630178666318808,0.6000000238418579,15.0,0.0,8.85009765625,0.6000000238418579,-0.038502556015546086,0.1794091269806427,-4.65966796875,0.2057953921760279,0.24850002035241037,0.2612693532769322,0.3999988227401361,2.891425250260103,3.491425274101961,3.6708344010826037,5.619983440425482
2021-05-17,4160.0,4155.0,4157.89013671875,4163.2900390625,15.799999952316284,15.500000476837158,2.75,2.6500000953674316,-3.864475941326867,-3.686501514219755,put,between,4155.0,2.89013671875,0.002254593595195609,9.374352471773088,0.3083025443573227,2.6500000953674316,2.75,0.0,3.2900390625,2.6500000953674316,-0.37849186395060186,-2.043819103237161,5.39990234375,0.39465344676970904,0.5623749722991406,0.4330193324633609,0.5394594889772681,6.23552444014286,8.885524535510292,6.841705432273131,8.523459900117404
2021-05-19,4080.0,4075.0,4106.43994140625,4115.68017578125,22.15000009536743,21.800000190734863,28.200000762939453,0.25,2.768583444932096,11.8417288237716,put,call in the money,4075.0,31.43994140625,0.0029318385335322834,12.039418855850895,2.611416861784061,0.25,28.200000762939453,0.0,35.68017578125,0.25,-0.004354513359068335,-0.040236724026859946,9.240234375,-0.17523327812916234,-0.16394659646218185,-0.1657631528438351,-0.09202919900527984,-3.8814171272724933,-3.6314171272724938,-3.6716538512993537,-2.0384467667435366
2021-05-21,4180.0,4175.0,4166.64013671875,4155.85986328125,13.600000143051147,13.300000190734863,0.44999998807907104,9.399999618530273,-1.9561225595307006,6.059080099364623,call,put in the money,4180.0,13.35986328125,0.0022106919980702253,9.21115800908237,1.4503999679602642,0.44999998807907104,9.399999618530273,0.0,19.14013671875,0.44999998807907104,0.07393308541356747,-0.7970188768363001,-10.7802734375,0.10984397124128766,0.14293220531082892,0.0843278767481169,0.01609879184165703,1.4938780245948182,1.9438780126738893,1.1468591358375892,0.21894357134948625
2021-05-24,4200.0,4195.0,4205.93994140625,4197.0498046875,11.150000095367432,10.900000095367432,7.199999809265137,0.3499999940395355,0.4515830252789801,-6.409235300172864,put,call in the money,4195.0,10.93994140625,0.0015523043253311886,6.528898763128128,1.6756181713267142,0.3499999940395355,7.199999809265137,0.0,0.0,0.3499999940395355,-0.04684338438039015,0.4164440915106267,-8.89013671875,0.34094917352702175,0.3723393072531149,0.4096885528090544,0.40275917101205916,3.8015833173417395,4.151583311381275,4.568027402891902,4.4907647951945675
2021-05-26,4200.0,4195.0,4195.919921875,4195.990234375,11.299999952316284,11.099999904632568,1.149999976158142,2.299999952316284,-1.9189527880073165,-1.931207897024724,call,between,4200.0,4.080078125,0.0015877288671246096,6.661983184104174,0.612441972945124,1.149999976158142,2.299999952316284,0.0,0.0,1.149999976158142,0.2704676430463434,0.01901725615169602,0.0703125,0.507172319675636,0.6089422294996103,0.610625172528986,0.811397526221088,5.731047188150827,6.881047164308968,6.900064420460664,9.168792007607845
2021-05-28,4215.0,4210.0,4212.330078125,4204.10986328125,8.49999988079071,8.299999713897705,1.0499999523162842,1.4500000476837158,-1.2994144468010818,-1.121645451361438,call,between,4215.0,2.669921875,0.0013103050934745908,5.519437556763409,0.4837307873387083,1.0499999523162842,1.4500000476837158,0.0,5.89013671875,1.0499999523162842,0.3143066572591305,-2.583668249490948,-8.22021484375,0.5294806270841921,0.6530100349715023,0.3490490601802176,0.15155500727682727,4.500585267096623,5.550585219412907,2.966916969921959,1.288217543786267
2021-06-01,4205.0,4200.0,4204.4599609375,4202.0400390625,10.850000143051147,10.600000381469727,2.049999952316284,1.0499999523162842,-4.294374958627828,-4.858936290476641,put,between,4200.0,4.4599609375,0.0014343156061349155,6.030522537342054,0.7395645916059743,1.0499999523162842,2.049999952316284,0.0,0.0,1.0499999523162842,-0.23166639137781342,0.5606145681974821,-2.419921875,0.2954493526216554,0.39222354049931674,0.443893085274072,0.5291303239908189,3.20562551820933,4.255625470525614,4.816240038723096,5.741064090993086
2021-06-02,4215.0,4210.0,4202.919921875,4208.1201171875,7.800000071525574,7.599999904632568,0.10000000149011612,7.800000190734863,0.5706977801473356,-4.063876855099791,call,put in the money,4215.0,12.080078125,0.0012852241784323255,5.40169430360865,2.2363498276697733,0.10000000149011612,7.800000190734863,0.0,1.8798828125,0.10000000149011612,0.012967497659798544,0.0674335205453391,5.2001953125,0.03470480641956967,0.04752531931355961,0.05617064238112082,0.21233848998014684,0.2706974925549246,0.3706974940450407,0.43813101459037984,1.6562402370327778
2021-06-04,4225.0,4220.0,4229.02978515625,4229.89013671875,8.00000011920929,7.800000190734863,5.0,0.30000001192092896,0.4299307229218985,1.06169368393509,put,call in the money,4220.0,9.02978515625,0.0012457232877927846,5.268200888138457,1.7140168622994016,0.30000001192092896,5.0,0.0,4.89013671875,0.30000001192092896,-0.043360847436892724,-0.03730557284365477,0.8603515625,0.3662413572595576,0.40374135819088014,0.3990781616549104,0.49644463709239256,2.929930901735833,3.2299309136567618,3.192625340813107,3.971557155919953
2021-06-07,4225.0,4220.0,4226.56005859375,4226.52001953125,7.849999904632568,7.599999904632568,2.950000047683716,0.44999998807907104,-1.8656777131162856,-1.8862728816010799,put,call in the money,4220.0,6.56005859375,0.0012370372133000455,5.228412076728089,1.2546942546761248,0.44999998807907104,2.950000047683716,0.0,1.52001953125,0.44999998807907104,-0.10361849288525748,0.004148787312788629,-0.0400390625,0.2973658833264352,0.3546907232686,0.35521923121295557,0.5342302602203384,2.3343221557534957,2.7843221438325667,2.7884709311453553,4.193707491781488
2021-06-09,4235.0,4230.0,4222.5400390625,4219.5498046875,7.150000095367432,6.900000095367432,0.15000000596046448,8.0,1.2626584853037632,3.8356905671578723,call,put in the money,4235.0,12.4599609375,0.0014783634436404186,6.242448833057985,1.9960052970744568,0.15000000596046448,8.0,0.0,10.4501953125,0.15000000596046448,0.023157116852841775,-0.06924520683925929,-2.990234375,0.0017704300058586063,0.022749451538690645,0.013064807354682302,0.03992941905137591,0.012658574710730397,0.16265858067119487,0.09341337383193558,0.2854953500253039
2021-06-11,4240.0,4235.0,4239.5400390625,4247.43994140625,7.299999952316284,7.099999904632568,1.75,0.6499999761581421,-1.5025126431075422,0.7021709725066927,put,between,4235.0,4.5400390625,0.0011820855157741064,5.01149887372017,0.9059243904668,0.6499999761581421,1.75,0.0,7.43994140625,0.6499999761581421,-0.1850259120224952,-1.461686636040991,7.89990234375,0.43801195976067425,0.5270530529666951,0.32682200562577024,0.04962047578840407,3.197487285366884,3.8474872615250266,2.385800625484035,0.36222947088926105
2021-06-14,4245.0,4240.0,4240.06982421875,4255.14990234375,5.775000035762787,5.600000023841858,0.4000000059604645,1.850000023841858,-1.7619938541030464,-7.085494382541698,call,between,4245.0,4.93017578125,0.0010717410230722366,4.544256771305921,1.0849245606852391,0.4000000059604645,1.850000023841858,10.14990234375,0.0,-9.749902337789536,0.14067637772749625,2.1214107664726534,15.080078125,0.27497941646795826,-1.4133153501833682,-1.0459714967919544,-2.014787295306568,1.5880061399364893,-8.161896197853046,-6.040485431380393,-11.63539670244984
2021-06-16,4245.0,4240.0,4232.39990234375,4223.7001953125,17.90000009536743,17.699999809265137,0.800000011920929,9.899999618530273,-7.385140767345998,-2.3539910423486488,call,put in the money,4245.0,12.60009765625,0.002901187450986521,12.278985484236264,1.026151360177596,0.800000011920929,9.899999618530273,0.0,16.2998046875,0.800000011920929,0.1530796956606224,-1.3317485046803268,-8.69970703125,-0.021516233881570715,0.02317650397645707,-0.05122285343052903,-0.05328468801686526,-0.3851405885320638,0.41485942338886517,-0.9168890812914615,-0.953795920583512
2021-06-18,4180.0,4175.0,4181.77978515625,4166.4501953125,19.600000381469727,19.300000190734863,5.400000095367432,2.3499999046325684,-6.89523982169643,-11.30266888065532,put,call in the money,4175.0,6.77978515625,0.0027239070920283773,11.390779614088013,0.5951993968757698,2.3499999046325684,5.400000095367432,8.5498046875,0.0,-6.199804782867432,-0.2751477879557459,4.217902735776681,-15.32958984375,0.23748776930836932,-0.07882879508970406,0.13637031989421092,-0.028187416666725026,4.654760369038433,-1.5450444138289985,2.6728583219476825,-0.5524733774204567
2021-06-21,4220.0,4215.0,4221.97021484375,4224.7900390625,11.199999809265137,10.899999618530273,4.400000095367432,0.800000011920929,-1.4882684693696209,-0.1804947635488976,put,call in the money,4215.0,6.97021484375,0.0016014252005411718,6.761169497985007,1.0309185187307157,0.800000011920929,4.400000095367432,0.0,4.7900390625,0.800000011920929,-0.1510935332292601,-0.42605720429637556,2.81982421875,0.3760474208569326,0.44747599456629406,0.4094351721062863,0.5294165976303195,4.211731041872292,5.011731053793221,4.585673849496845,5.929465792481375
2021-06-23,4255.0,4250.0,4253.22998046875,4241.83984375,7.650000095367432,7.400000095367432,1.5,1.149999976158142,-2.489755998102199,-3.562564816464939,put,between,4250.0,3.22998046875,0.0013198589805182427,5.613663785931109,0.5753783254431686,1.149999976158142,1.5,8.16015625,0.0,-7.010156273841858,-0.2825655034551813,3.21845971635694,-11.39013671875,0.2954567441738745,-0.6209035416367047,-0.2001898584687888,-0.5650615578051029,2.2602441211070907,-4.749912152734767,-1.531452436377827,-4.322720971097507
2021-06-25,4275.0,4270.0,4281.490234375,4280.7001953125,7.200000047683716,7.050000190734863,7.599999904632568,0.3499999940395355,1.862819061890491,1.2304623740496754,put,call in the money,4270.0,11.490234375,0.0015265378413750357,6.5358568602511085,1.7580302966669537,0.3499999940395355,7.599999904632568,0.0,5.7001953125,0.3499999940395355,-0.03929719662464404,0.03104632038021194,-0.7900390625,0.1337249093856597,0.18233601934698984,0.18664800826012878,0.3583704493327922,0.9628193539532505,1.3128193479927859,1.343865668372998,2.5802672522845387
2021-06-28,4285.0,4280.0,4288.10009765625,4290.60986328125,5.950000047683716,5.8500001430511475,3.700000047683716,0.3499999940395355,-1.4641517668954984,0.2664034537205109,put,call in the money,4280.0,8.10009765625,0.0011315431631146009,4.852170348253982,1.6693761914531218,0.3499999940395355,3.700000047683716,0.0,5.60986328125,0.3499999940395355,-0.04818885641770998,-0.12094273534522915,2.509765625,0.05644509777157743,0.11526862571016754,0.09494211573101029,0.08513282545583342,0.3358483344323977,0.6858483284719332,0.5649055931267041,0.5065403155216583
2021-06-30,4300.0,4295.0,4296.85009765625,4297.5,6.5,6.299999952316284,1.75,2.1500000953674316,-0.9733100090816763,-1.0158593666926958,call,between,4300.0,3.14990234375,0.0017190966334189577,7.386700537186779,0.4264288673802984,1.75,2.1500000953674316,0.0,0.0,1.75,0.33532889175148,0.2179310326763769,0.64990234375,0.2194907458257194,0.48872151505648864,0.5222493662374696,0.8129447054805521,1.4266898478671761,3.176689847867176,3.3946208805435525,5.284140585623589
2021-07-02,4335.0,4330.0,4350.52001953125,4352.33984375,4.549999952316284,4.449999928474426,16.5,0.10000000149011612,9.269813068903623,11.087470281888749,put,call in the money,4330.0,20.52001953125,0.0011572746497149804,5.034746531681037,4.075680752174555,0.10000000149011612,16.5,0.0,17.33984375,0.10000000149011612,-2.8082981195831636e-05,-5.110608931487525e-05,1.81982421875,-0.6330081394057685,-0.6110301168699201,-0.6110413489775796,-0.39612605681881047,-2.8801870041120665,-2.7801870026219504,-2.780238108711265,-1.8023735396368252
