pair,ic_pooled,ic_month_sd
adj_sumret4_ma_1 x adj_vvix_ma_25,0.034122931200341954,0.051622330101275204
adj_sumret3_ma_1 x adj_sumret4_ma_625,-0.03410412473943781,0.04018570920594046
har_ma_625 x adj_sumbipow_ma_1,0.03410301437773453,0.05205529841627824
har_ma_25 x adj_sumbipow_ewstock_ma_1,0.03410281664725381,0.04456681409441496
adj_sumret_ma_1 x adj_sumabsret_ewstock_ma_625,-0.034097561434180176,0.0491843136314127
adj_sellturnover_vwstock_ma_1 x adj_vix3m_ma_1,0.0340870694927645,0.03996051068533082
adj_turnover_vwstock_ma_1 x adj_vix3m_ma_1,0.0340794037765227,0.039950878039965894
adj_sumbipow_ma_1 x adj_stocktwits_sentiment_ma_25,-0.034054324892608415,0.05562652714110637
adj_sumpret2_ma_625 x adj_sumabsret_vwstock_ma_1,0.03405321978080339,0.03784342376617376
adj_sumret3_ma_1 x adj_sumret2_vwstock_ma_1,-0.03404372096731791,0.04403745585347684
har_ma_25 x adj_stocktwits_sentiment_ma_25,-0.03403218741820392,0.04723710634075074
adj_sumret_ma_1 x adj_sumbipow_ewstock_ma_625,-0.034019712371460856,0.04930780404417704
adj_sumpret2_vwstock_ma_1 x adj_vix_ma_25,0.03399805053111972,0.04358419251781064
adj_sumabsret_ewstock_ma_1 x adj_effspread_vwstock_ma_1,0.03399323020175002,0.04533524930294497
adj_sumret_ma_25 x adj_sumret4_ewstock_ma_25,-0.033962082453570124,0.05358271449291278
adj_sumret3_ma_1 x adj_sumret3_ma_1,0.03395206332810725,0.0928258152085945
adj_sumret4_vwstock_ma_1 x adj_sumabsret_vwstock_ma_1,0.033908983815846706,0.04192004392153249
har_ma_125 x adj_sumabsret_ewstock_ma_1,0.0339089097114867,0.044757036015394935
har_ma_5 x adj_sumret4_ma_25,0.033870828345010734,0.05920761539647255
adj_sumret_ma_25 x adj_spread_ewstock_ma_25,-0.03384957621847317,0.05318825352687028
adj_sumret_ma_1 x adj_sumpret2_vwstock_ma_625,-0.03384821554318,0.049250363710537544
adj_sumbipow_ma_1 x adj_effspread_ewstock_ma_625,0.03384555020921893,0.054458428664546574
adj_sumabsret_ma_25 x adj_sumbipow_ewstock_ma_1,0.03383358052407985,0.0437305775543325
adj_sumabsret_vwstock_ma_1 x adj_sumbipow_vwstock_ma_625,0.03382651707997127,0.040156935186495185
adj_sumabsret_ewstock_ma_1 x adj_vvix_ma_25,0.03382206840592478,0.04001817642574427
adj_sumret2_ewstock_ma_1 x adj_vix3m_ma_25,0.03379206728104477,0.0373370707904731
adj_sumret_ma_1 x adj_sellturnover_ewstock_ma_1,-0.033782388064880015,0.04320398685360913
adj_sumabsret_ma_1 x adj_sumpret2_vwstock_ma_625,0.033779449539449356,0.056654603309863626
adj_sumret_ma_25 x adj_stocktwits_sentiment_ma_25,0.03372109398297936,0.04871605797126423
har_ma_1 x adj_sumpret2_vwstock_ma_625,0.03370989054898668,0.05825564494766084
adj_sumautocov_ma_1 x adj_sumret2_ewstock_ma_1,0.03369916890648009,0.042845912385139004
adj_sumret4_ma_25 x adj_stocktwits_sentiment_ma_25,-0.03369108407780527,0.048596033614767886
adj_sumabsret_ewstock_ma_1 x adj_sumret2_vwstock_ma_1,0.03368471216001397,0.04419343117243748
adj_sumabsret_ma_25 x adj_vix3m_ma_1,0.03364785124363965,0.04890662590851868
adj_sumret_ma_625 x adj_sumabsret_ewstock_ma_25,-0.033630504073056115,0.04927891860104253
adj_sumret_ma_1 x adj_sumret2_vwstock_ma_625,-0.03362317635764265,0.04796611990741334
adj_sumpret2_ewstock_ma_25 x adj_vix_ma_1,0.03359331272102844,0.03719078665491178
adj_sumbipow_ewstock_ma_25 x adj_vix_ma_25,0.03358375014178272,0.043826348905603135
adj_sumret3_ma_1 x adj_sumbipow_ma_625,-0.03357358164221892,0.0384528695859527
adj_sumret_ma_25 x adj_sumpret2_ewstock_ma_1,-0.033563315219827645,0.04275711930738357
adj_sumabsret_ewstock_ma_1 x adj_vix_ma_625,0.03352102676687125,0.04160461580195556
adj_sumret2_vwstock_ma_1 x adj_sumabsret_vwstock_ma_25,0.0334572928042264,0.04581667552647745
adj_sumpret2_ma_1 x adj_vix3m_ma_1,0.03339356583145556,0.05584063260919809
adj_sumbipow_ma_25 x adj_effspread_vwstock_ma_1,0.033358680500723395,0.04891212840573724
adj_sumautocov_ma_1 x adj_sumret2_vwstock_ma_25,0.03334914082246447,0.044745230168431196
adj_sumabsret_vwstock_ma_1 x adj_effspread_vwstock_ma_25,0.03329024721356884,0.046798080157128705
adj_sumabsret_ewstock_ma_25 x adj_vix_ma_625,0.03327105699495608,0.042535432543030605
har_ma_1 x adj_effspread_ewstock_ma_1,0.03326437476858112,0.057443508129113544
har_ma_5 x adj_sumret4_vwstock_ma_1,0.033257251046061614,0.046642631265766774
har_ma_25 x adj_sumautocov_ma_25,0.033252468501148644,0.05417484147187014
adj_sumret_ma_625 x adj_sumbipow_vwstock_ma_25,-0.033245714844721636,0.05033254908956643
adj_turnover_vwstock_ma_1 x adj_vix_ma_1,0.03322465548963524,0.040306844093110784
har_ma_5 x adj_vvix_ma_1,0.03318616747428372,0.0517176976622148
adj_sumpret2_ma_1 x adj_spread_vwstock_ma_25,0.0331820384725157,0.055379492034367435
adj_sumpret2_vwstock_ma_25 x adj_vix_ma_625,0.03316872280163786,0.040730240554260576
adj_sumabsret_vwstock_ma_25 x adj_vix3m_ma_1,0.033166251059466266,0.045462267350977144
adj_sumpret2_ma_25 x adj_stocktwits_sentiment_ma_25,-0.033148685076613484,0.04558229432776894
adj_sumvolume_ma_1 x adj_sumbipow_vwstock_ma_1,0.03309796096958151,0.056009431828005135
adj_sumret_ma_1 x adj_sumret3_ewstock_ma_1,0.0330968378218609,0.04726798207182323
adj_sumret3_ma_1 x adj_vvix_ma_25,-0.03306655605460371,0.03548595249403455
adj_sumbipow_ma_1 x adj_spread_ewstock_ma_25,0.033035966892752136,0.05600135155717784
adj_sumpret2_ma_1 x adj_stocktwits_sentiment_ma_1,-0.033014568313466566,0.048977446342918236
adj_sumbipow_vwstock_ma_1 x adj_vix_ma_625,0.03301180983925855,0.04140634936691424
adj_sumret4_ma_1 x adj_sumpret2_ma_1,0.03298253027328802,0.07132530722795738
har_ma_1 x adj_sumpret2_vwstock_ma_1,0.03298229799344996,0.04922286693794203
har_ma_625 x adj_sumabsret_vwstock_ma_1,0.0329753094900165,0.03789466670993568
adj_sumret3_ma_625 x adj_sumbipow_ma_25,-0.0329608849899507,0.05516266211950277
adj_sumret4_vwstock_ma_1 x adj_vix3m_ma_1,0.03295180728110455,0.03949373499324703
adj_sumret4_ma_1 x adj_stocktwits_sentiment_ma_1,-0.03292543169069961,0.050405615936584554
har_ma_25 x adj_effspread_vwstock_ma_1,0.032920903483910184,0.048670883449120406
adj_sumret4_vwstock_ma_25 x adj_vix_ma_625,0.032915815201718636,0.042187020600011796
har_ma_5 x adj_sumbipow_ma_25,0.03291070970053971,0.05767582062836073
har_ma_1 x adj_sumpret2_ma_625,0.03289350178315851,0.053014838957355176
adj_sumautocov_ma_1 x adj_vvix_ma_1,0.03289254982723097,0.03599249825311737
adj_vix_ma_25 x adj_vix3m_ma_1,0.032891879483831016,0.04420985500699812
adj_sumbipow_ma_1 x adj_effspread_vwstock_ma_625,0.032852656008842365,0.05484151295114289
adj_sumpret2_ma_25 x adj_vix3m_ma_1,0.03281615244564103,0.049384507013935854
adj_sumabsret_ewstock_ma_1 x adj_sumbipow_vwstock_ma_1,0.03280163148615454,0.04559170206638598
adj_sumret3_ma_25 x adj_vvix_ma_25,-0.032790000335799464,0.04052450617054791
adj_sumret3_ma_1 x adj_sumpret2_ma_625,-0.03278752291489081,0.038587528473699895
adj_sumret_ma_1 x adj_sumret3_ma_25,0.03277723185323417,0.04776545689301658
adj_sumabsret_ma_625 x adj_sumret3_ma_1,-0.032720929903611806,0.03833587249397648
adj_sumret_ma_25 x adj_sumret2_ewstock_ma_625,-0.03271760983738836,0.05004536572897697
adj_effspread_vwstock_ma_1 x adj_vix_ma_25,0.03269786555450768,0.04573848735176428
adj_sumabsret_ma_1 x adj_sumpret2_ma_625,0.032697839602172755,0.052317284190802664
adj_sumabsret_ma_25 x adj_effspread_vwstock_ma_1,0.032653751360110894,0.04792133399892706
har_ma_5 x adj_effspread_vwstock_ma_25,0.032614605097710456,0.05165521045840632
har_ma_625 x adj_sumabsret_ma_1,0.03260318663716583,0.05218303078925439
adj_sumvolume_ma_1 x adj_effspread_ewstock_ma_1,0.03258607340232332,0.043435779895811856
adj_sumret3_ma_1 x adj_sumbipow_vwstock_ma_1,-0.03256436437646803,0.04368288907691539
adj_sumret4_ewstock_ma_25 x adj_vix_ma_25,0.03254695708153879,0.042833353437969963
har_ma_1 x adj_spread_ewstock_ma_25,0.03253896042039631,0.05690813476940423
adj_sumret4_ma_25 x adj_sumret2_ewstock_ma_1,0.03252016715766076,0.04378728729310553
adj_sumret2_vwstock_ma_25 x adj_sumabsret_vwstock_ma_1,0.03251588560624614,0.04618303673706788
adj_sumret4_ewstock_ma_1 x adj_vix_ma_1,0.03244790550249129,0.04001393006322694
adj_sumpret2_ma_25 x adj_sumbipow_ewstock_ma_1,0.03240601458672696,0.04525529026608697
har_ma_625 x adj_sumret3_ma_1,-0.03238777825626999,0.038468308932015395
adj_sumabsret_ewstock_ma_25 x adj_sumabsret_vwstock_ma_1,0.03238139650229217,0.046903908795237856
adj_sumabsret_ma_1 x adj_sumret3_vwstock_ma_1,-0.0323608752847224,0.04669345714105543
har_ma_5 x har_ma_25,0.0323445488902602,0.05804103651205632
har_ma_5 x adj_sumabsret_ma_25,0.03231354506810611,0.05650426480568606
adj_sumbipow_ma_25 x adj_sumret2_ewstock_ma_1,0.03230425538734408,0.04342252232566142
adj_sumret3_ma_25 x adj_sumpret2_vwstock_ma_1,-0.032301897944488095,0.042606645583145496
adj_sumret4_ma_25 x adj_sumabsret_vwstock_ma_25,0.032295520635988596,0.05168820229165104
adj_sumret4_ma_1 x is_overnight,-0.032247325859754664,0.054679075417603154
adj_sumbipow_ma_25 x adj_vix3m_ma_25,0.032239122722847145,0.04837800169730807
har_ma_1 x har_ma_625,0.03218264618540013,0.05288959841938308
har_ma_1 x adj_effspread_ewstock_ma_625,0.03217630203511406,0.055033175969469696
adj_sumret4_ma_1 x adj_sumbipow_ma_625,0.03213486350895773,0.051890589536766035
adj_sumret4_ma_1 x adj_sumabsret_ewstock_ma_625,0.032112924198011504,0.05956692100660679
adj_sumret3_ma_625 x adj_sumret4_ma_25,-0.03207991441027029,0.055277304337703996
adj_sumbipow_ma_1 x adj_sumret2_vwstock_ma_625,0.03207348793350565,0.05408988165546339
har_ma_25 x adj_vix3m_ma_25,0.03203205623983784,0.048492547001118144
adj_sumabsret_ma_1 x adj_sumret2_vwstock_ma_625,0.03200033729020673,0.054147022556302514
adj_sumret2_ewstock_ma_25 x adj_vix_ma_625,0.03200011489934943,0.04227873597066143
adj_sumabsret_ma_25 x adj_sumret3_ma_625,-0.031925324082322265,0.054427643757000696
adj_sumbipow_ma_625 x adj_sumautocov_ma_1,0.03189005226869382,0.04062020765569305
adj_sumret4_ma_625 x adj_sumbipow_ma_1,0.03188609026952693,0.0523689346694569
adj_sumvolume_ma_1 x adj_vvix_ma_1,0.031868899402984596,0.04811496841715246
adj_sumabsret_ma_1 x adj_spread_ewstock_ma_25,0.031861858566780525,0.056073478140312674
adj_effspread_ewstock_ma_25 x adj_vix_ma_25,0.03185528267822921,0.049759069508824694
adj_sumret3_ma_625 x adj_sumabsret_vwstock_ma_1,-0.031844327155723176,0.05045456533958536
adj_sumret_ma_1 x adj_sumret4_vwstock_ma_1,-0.0318290761370834,0.04345215153962189
adj_sumbipow_ewstock_ma_1 x adj_effspread_vwstock_ma_1,0.03179629190002101,0.04068820812412524
har_ma_25 x adj_sumret2_ewstock_ma_1,0.031790216722013195,0.04356051894867994
har_ma_625 x adj_sumautocov_ma_1,0.031788829159195744,0.04096472151951858
har_ma_5 x adj_sumabsret_vwstock_ma_25,0.031785704505954804,0.05360241344218341
adj_sumautocov_ma_1 x adj_vvix_ma_25,0.03177982865198778,0.035779079128341454
adj_sumret4_ma_1 x adj_sumpret2_vwstock_ma_625,0.031763673107961965,0.058778898682820324
adj_sumabsret_ma_25 x adj_sumautocov_ma_25,0.03175630910181189,0.053356972990266455
adj_sumret_ma_1 x adj_buyturnover_vwstock_ma_1,-0.031742375358070604,0.04574617602600441
adj_sumret4_ma_625 x adj_sumautocov_ma_1,0.031739952262992,0.040785097784190344
har_ma_25 x adj_sumret3_ma_625,-0.03171610060001327,0.05499607327912163
har_ma_1 x adj_stocktwits_sentiment_ma_25,-0.0317110240661679,0.05517004585354987
adj_sumvolume_ma_1 x adj_sumret2_vwstock_ma_1,0.03170769123567899,0.05718021930999715
adj_sumret_ma_625 x adj_sumret2_ewstock_ma_25,-0.03165324897799574,0.046540035878267015
adj_sumbipow_ewstock_ma_1 x adj_vvix_ma_1,0.031646434530437154,0.03608419895699922
adj_sumbipow_ma_1 x adj_sumret3_vwstock_ma_1,-0.031589751832369665,0.04626768298391132
adj_effspread_vwstock_ma_25 x adj_vix3m_ma_1,0.03156356290840276,0.04455538812654072
adj_sumret_ma_25 x adj_sumret4_ewstock_ma_1,-0.03155378410727523,0.04227180616494657
adj_sumret3_ma_25 x adj_sumbipow_vwstock_ma_25,-0.031516094495064616,0.05396685542495216
adj_sumpret2_ma_1 x adj_sumret4_vwstock_ma_1,0.03147832375788623,0.04861034910234739
adj_sumpret2_ma_25 x adj_effspread_vwstock_ma_1,0.03144723339367263,0.048236061840382656
adj_sumret3_ma_25 x adj_sumbipow_vwstock_ma_625,-0.03143095718205751,0.04465598227459003
adj_sumret_ma_1 x adj_sumbipow_ewstock_ma_25,-0.03142172327123138,0.046180664680615185
adj_sumabsret_vwstock_ma_1 x adj_sumbipow_vwstock_ma_25,0.031417676216840267,0.04507826228539419
adj_sumabsret_ma_1 x adj_sumret2_vwstock_ma_25,0.03140289931466254,0.05874746520742059
har_ma_1 x adj_sumret2_vwstock_ma_625,0.03140237935150817,0.05634919453616364
adj_sumbipow_ma_25 x adj_sumabsret_vwstock_ma_25,0.03133233405106017,0.052810196383627425
adj_vix_ma_25 x adj_vvix_ma_25,0.03132472426816481,0.04365948430452418
adj_sumautocov_ma_1 x adj_sumbipow_vwstock_ma_25,0.03130072986172008,0.04471847635084577
adj_sumpret2_ma_25 x adj_sumautocov_ma_25,0.03129374345118797,0.05451897534083004
adj_sumabsret_ma_25 x adj_sumret2_ewstock_ma_1,0.03129009739366474,0.04299936474880889
har_ma_1 x adj_effspread_vwstock_ma_625,0.0312695983058686,0.055354579463794136
adj_sumpret2_ma_625 x adj_sumautocov_ma_1,0.031229275872077657,0.041197475476498234
har_ma_1 x adj_sumret3_vwstock_ma_1,-0.03122567073867378,0.04749871221281757
adj_effspread_vwstock_ma_1 x adj_stocktwits_attention_ma_1,0.03121985125709783,0.035113031517976304
adj_sumret2_vwstock_ma_1 x adj_sumabsret_vwstock_ma_625,0.031208161908617273,0.03906108196632717
adj_sumabsret_ma_1 x adj_effspread_ewstock_ma_625,0.03112816703893342,0.054496568846712674
adj_sumret3_ma_25 x adj_sumret2_vwstock_ma_25,-0.03109231151852847,0.051975431719635964
adj_sumret3_ma_25 x adj_sumabsret_vwstock_ma_625,-0.03108530453348389,0.04475483406018411
adj_sellturnover_vwstock_ma_1 x adj_vix3m_ma_25,0.03107669770471036,0.03825833848137962
har_ma_5 x adj_turnover_vwstock_ma_1,0.031074928615048313,0.05378270643605175
adj_sumvolume_ma_625 x adj_vix_ma_1,0.03107461979290032,0.04231215061703568
adj_sumret4_ma_1 x adj_sumpret2_vwstock_ma_1,0.031060683967770373,0.04884918993090254
adj_sumbipow_ewstock_ma_625 x adj_sumabsret_vwstock_ma_1,0.031035236907987398,0.04321650240979951
adj_sumabsret_ewstock_ma_625 x adj_sumabsret_vwstock_ma_1,0.03100094429088442,0.04460266882150292
adj_sumabsret_ma_1 x adj_sumabsret_ewstock_ma_25,0.030999248332709308,0.06079838084862099
adj_sumret4_ma_1 x adj_sumvolume_ma_1,0.03099158595916902,0.07053200691293499
har_ma_25 x adj_sumabsret_vwstock_ma_25,0.030978251189970055,0.052158081216744215
adj_sumret_ma_625 x adj_sumbipow_ewstock_ma_25,-0.03092800457864309,0.04650264504991953
adj_sumret2_vwstock_ma_1 x adj_vix3m_ma_625,0.03090517978391038,0.040505230395465164
adj_buyturnover_vwstock_ma_1 x adj_vix3m_ma_1,0.030904325575278044,0.03845854329553703
adj_sumret3_ma_1 x adj_sumabsret_vwstock_ma_25,-0.030881552711449392,0.041683987867717584
adj_sumret3_ma_625 x adj_sumret4_ma_1,-0.03086398876304544,0.06062981937282334
adj_sumautocov_ma_1 x adj_sumabsret_ewstock_ma_25,0.030850084623778116,0.04222718814917288
adj_sumvolume_ma_25 x adj_vix3m_ma_1,0.030845941262491548,0.048293799169118586
adj_sumabsret_vwstock_ma_25 x adj_sumbipow_vwstock_ma_1,0.030804429231458784,0.043378151809342104
adj_sumbipow_ma_1 x adj_sumret2_vwstock_ma_25,0.030794694014179093,0.060071343404586454
adj_sumbipow_ma_25 x adj_sumret4_vwstock_ma_1,0.030785064829960282,0.04265772390569688
adj_sumabsret_ma_1 x adj_effspread_vwstock_ma_625,0.030783983481449756,0.05511229139329283
adj_sumabsret_ma_625 x adj_sumautocov_ma_1,0.03078368018570914,0.040361833253874844
har_ma_5 x adj_effspread_ewstock_ma_25,0.030782412059881015,0.0528054958699365
adj_sumret4_ma_1 x adj_sumpret2_ma_625,0.030745836936721473,0.05194434997761455
adj_effspread_ewstock_ma_25 x adj_sumabsret_vwstock_ma_1,0.03072001339148663,0.04740532964390651
adj_sumvolume_ma_1 x adj_sumret3_vwstock_ma_1,-0.030695635644470358,0.04694615449145814
adj_sumret2_vwstock_ma_25 x adj_vix3m_ma_1,0.030691136732150494,0.04436693225071897
adj_sumbipow_ma_1 x adj_sumabsret_ewstock_ma_25,0.030683665859267188,0.06147026731739236
adj_sumabsret_ma_1 x adj_sumret4_ma_625,0.03066976030114691,0.05262874733020334
adj_turnover_vwstock_ma_1 x adj_vix3m_ma_25,0.03060977220997074,0.03798087533119664
adj_sumbipow_ewstock_ma_1 x adj_sumret2_vwstock_ma_1,0.030580995040504825,0.04381055251896146
adj_sumret4_ma_25 x adj_sumret4_vwstock_ma_1,0.030580050511317243,0.043461783739935124
adj_sumabsret_vwstock_ma_25 x adj_vix3m_ma_25,0.03057244344878698,0.044774499938166144
adj_sumret4_ma_1 x adj_effspread_ewstock_ma_625,0.030545437881494143,0.05367718538497019
adj_sumautocov_ma_1 x adj_sumbipow_ewstock_ma_1,0.030468065214126917,0.04241009590815688
adj_sumabsret_ma_25 x adj_sumabsret_vwstock_ma_25,0.030444472551329628,0.05257544832192085
adj_sumbipow_vwstock_ma_1 x adj_sumbipow_vwstock_ma_1,0.030365768581176074,0.045223470969327176
adj_sumret_ma_625 x adj_sumret4_vwstock_ma_25,-0.03035862066071667,0.04833721131894729
adj_sumret_ma_625 x adj_effspread_vwstock_ma_25,-0.030346016768194654,0.05028335565633377
adj_stocktwits_attention_ma_25 x is_close,-0.030309956391983712,0.0436283466544363
adj_sellturnover_vwstock_ma_1 x adj_vix_ma_25,0.03030828108052748,0.04028528996463299
adj_sumautocov_ma_25 x adj_sumbipow_vwstock_ma_1,0.03030741613534147,0.04304689139055051
adj_sumpret2_ma_1 x adj_vix3m_ma_25,0.03030242760112331,0.054624007188548256
adj_sumret_ma_625 x adj_sumpret2_vwstock_ma_25,-0.03028889777754001,0.046797737311892504
adj_sumret_ma_1 x adj_effspread_ewstock_ma_625,-0.030213820208765934,0.049481398325856074
adj_sumret2_vwstock_ma_625 x adj_sumabsret_vwstock_ma_1,0.030212996547420604,0.04112212347604185
adj_sumret4_ma_25 x adj_vvix_ma_1,0.0302067726629657,0.04863605031151788
adj_sumret_ma_625 x adj_sumret3_ma_1,0.030206014798546437,0.038353186457423576
har_ma_25 x adj_sumret4_vwstock_ma_1,0.03015646793487774,0.04271240381849791
adj_effspread_ewstock_ma_1 x adj_sumbipow_vwstock_ma_1,0.03014689845538651,0.043560179576299846
har_ma_625 x adj_sumret4_ma_1,0.03013865919322129,0.05190634256810649
adj_sumret4_vwstock_ma_1 x adj_vix3m_ma_25,0.030109619110268732,0.03798725018410918
adj_spread_vwstock_ma_25 x adj_vix3m_ma_1,0.03010804041982648,0.0463286481843554
adj_sumabsret_vwstock_ma_1 x adj_vvix_ma_625,0.03010493122666813,0.03756300892992832
adj_sumret3_ewstock_ma_1 x adj_sumret3_vwstock_ma_1,0.03009716664237886,0.038540335599815616
har_ma_1 x adj_sumret4_ma_625,0.03008761393545552,0.053717840595439104
adj_sumabsret_vwstock_ma_25 x adj_effspread_vwstock_ma_1,0.030086654299347874,0.04382409478901141
adj_sumret4_ma_1 x adj_effspread_ewstock_ma_1,0.03008239957716859,0.056362289176800334
adj_vix3m_ma_1 x adj_vix3m_ma_1,0.030077975288584635,0.04504318323093811
adj_sumret_ma_25 x adj_spread_vwstock_ma_25,-0.03004612041711157,0.056385336612657586
adj_sumret3_ma_625 x adj_sumabsret_ewstock_ma_1,-0.0300384493990502,0.04831673149672012
adj_sumbipow_ma_25 x adj_sellturnover_vwstock_ma_1,0.030033450532592786,0.04770194990916524
adj_sumret3_ma_25 x adj_sumbipow_ewstock_ma_625,-0.030033110706274086,0.04510067995305752
har_ma_125 x adj_sumbipow_ewstock_ma_1,0.03001968508621937,0.038695249341057524
adj_sumret3_ma_1 x adj_sumabsret_ewstock_ma_25,-0.030013136443879332,0.039602853622361274
adj_sumret2_vwstock_ma_1 x adj_sumbipow_vwstock_ma_625,0.030002950077249176,0.04123360176802277
adj_sumret3_ma_1 x adj_sumret2_ewstock_ma_1,-0.029997730160641414,0.042536011282924606
har_ma_5 x adj_vvix_ma_25,0.02996929244224417,0.049539323784387336
adj_sumret_ma_1 x adj_turnover_ewstock_ma_1,-0.02996609747609705,0.041622854529711276
adj_vvix_ma_1 x adj_vix3m_ma_1,0.029943451883833374,0.04218737090005172
adj_sumret4_ma_25 x adj_sellturnover_vwstock_ma_1,0.02989838812512737,0.04960671530608175
adj_sumpret2_ma_25 x adj_sumret2_ewstock_ma_1,0.029820459554648543,0.04318139075600534
adj_sumabsret_ma_1 x adj_sumbipow_vwstock_ma_25,0.02979953531829435,0.05937181410500342
har_ma_125 x adj_stocktwits_sentiment_ma_1,-0.029769709957256092,0.03986259445861323
adj_effspread_ewstock_ma_1 x adj_vix_ma_1,0.029768339654610492,0.04737602486257175
adj_sumret3_ma_625 x adj_sumpret2_ma_25,-0.0297647705016236,0.05391341332222191
har_ma_5 x adj_sumpret2_ma_1,0.029761162273126463,0.06739490053138719
adj_sumret4_ma_25 x adj_sumbipow_ma_25,0.029759620324911824,0.055996912429530483
adj_sumabsret_ma_25 x adj_vix3m_ma_25,0.029751658486323666,0.047798389987978675
adj_sumret_ma_25 x adj_vvix_ma_625,-0.029751462930856683,0.043878811815429054
adj_sumret_ma_1 x adj_effspread_vwstock_ma_1,-0.029727859300537732,0.04604484910781847
har_ma_5 x adj_effspread_ewstock_ma_1,0.029725019029974754,0.05425021713079727
adj_sumbipow_ma_1 x adj_buyturnover_vwstock_ma_1,0.029708484741205306,0.06008540542343588
adj_vix_ma_25 x adj_vix3m_ma_25,0.029661895818129665,0.044886326581826744
adj_sumret_ma_25 x adj_sumpret2_ewstock_ma_625,-0.02965230254706169,0.04896230528672374
adj_sumret3_ma_25 x adj_effspread_ewstock_ma_25,-0.029618882798377627,0.04617626069365466
har_ma_1 x adj_sumret2_vwstock_ma_25,0.02960113118340958,0.05971667412489093
adj_sumabsret_ma_25 x adj_sumret4_vwstock_ma_1,0.029587030879265667,0.04197027994500891
adj_sumret_ma_25 x adj_buyturnover_vwstock_ma_25,-0.02956676641936106,0.06056759211066307
adj_sumbipow_ewstock_ma_25 x adj_vix_ma_625,0.029531952855859075,0.042425698233406424
adj_sumret3_ma_1 x adj_effspread_vwstock_ma_25,-0.029520194753188737,0.03938779439168493
adj_sumabsret_ma_25 x adj_sumret4_ma_25,0.02951477488369034,0.05480317237427897
adj_sumret4_ma_25 x adj_sumret4_ma_25,0.029513008285048555,0.05699080947406711
adj_sumret3_ma_25 x adj_sumpret2_vwstock_ma_625,-0.029494846643883302,0.048535081695038805
har_ma_5 x adj_sumpret2_ma_25,0.029448697827497625,0.05658631489980119
har_ma_125 x adj_sumautocov_ma_625,0.029438592515609308,0.045683517881992784
adj_sumbipow_ma_1 x adj_sumbipow_vwstock_ma_25,0.029404775105864638,0.0613547463252769
adj_sumret_ma_25 x adj_vix_ma_625,-0.029396570394566317,0.05132860673810984
adj_sumvolume_ma_1 x adj_stocktwits_sentiment_ma_1,-0.029384920889254883,0.04997939777918589
adj_sumabsret_ma_625 x adj_sumret2_vwstock_ma_1,0.029383517573946166,0.0403117360645736
adj_sumret2_ewstock_ma_1 x is_overnight,-0.029366793436007173,0.04167927194008871
adj_sumret2_ewstock_ma_1 x adj_sumret2_vwstock_ma_1,0.029364654851629278,0.03854740555340908
har_ma_25 x adj_sellturnover_vwstock_ma_1,0.029324813473616502,0.048094049093821443
adj_effspread_ewstock_ma_25 x adj_vix3m_ma_1,0.029291216196247145,0.044013812900745256
adj_sumabsret_ma_25 x adj_sellturnover_vwstock_ma_1,0.029281472805583787,0.04597579340745804
adj_sumret4_ma_1 x adj_effspread_vwstock_ma_625,0.029269400915802404,0.05330285757956173
har_ma_1 x adj_sumabsret_ewstock_ma_25,0.02924198065136201,0.061525747130101734
adj_sellturnover_vwstock_ma_1 x adj_vvix_ma_1,0.029241403426838265,0.0386444153144755
adj_sumret_ma_1 x adj_sumret4_vwstock_ma_25,-0.0292406258787235,0.04669948733787667
adj_sumret3_ma_625 x adj_sumabsret_vwstock_ma_25,-0.029217596626070083,0.04752582054095502
adj_sumret4_ewstock_ma_1 x adj_sumabsret_vwstock_ma_1,0.02921472972153531,0.038612725984706275
adj_sumret_ma_625 x adj_sumpret2_vwstock_ma_1,-0.02920100380502358,0.04393555027540632
adj_sumret2_ewstock_ma_25 x adj_sumabsret_vwstock_ma_1,0.0291980185752707,0.046244214360436714
adj_sumvolume_ma_25 x adj_vix_ma_625,0.029191326866148597,0.04684356158143137
adj_effspread_vwstock_ma_1 x adj_vix3m_ma_1,0.029179705209947473,0.041388123418313306
adj_sumret2_ewstock_ma_25 x adj_vix3m_ma_1,0.029157745833660733,0.04012897937871715
adj_effspread_vwstock_ma_25 x adj_vix3m_ma_25,0.02914368343897661,0.04503226708280085
adj_sumret3_ma_25 x adj_sumabsret_ewstock_ma_625,-0.029141244435264935,0.04558026364279905
adj_sumret_ma_625 x adj_sumret4_vwstock_ma_1,-0.02914028083070384,0.04391186731434646
adj_sumret3_ma_625 x adj_sumabsret_ewstock_ma_25,-0.029137305040389787,0.04520528250891759
adj_sumret3_ma_25 x adj_sumret2_ewstock_ma_1,-0.029134249017444953,0.04263111228189692
adj_sumautocov_ma_625 x adj_sumvolume_ma_25,0.029098887093863407,0.048550522804189304
adj_sumret4_ma_1 x adj_sumret2_vwstock_ma_625,0.029083910302287873,0.0570143190174327
adj_sumpret2_ma_25 x adj_sumabsret_vwstock_ma_25,0.029077824763154368,0.052375753632445114
adj_sumpret2_ewstock_ma_1 x adj_vix_ma_1,0.029074127114281378,0.03561557266454973
adj_sumbipow_ma_625 x adj_sumret2_vwstock_ma_1,0.029071419487773066,0.0399814133288511
adj_sumret4_ewstock_ma_1 x adj_vix_ma_25,0.02906205663518504,0.03933040059093448
har_ma_25 x adj_sumret4_ma_25,0.029061922999109948,0.05608425902667905
