block,row,har_ma_1_x_open,har_ma_1_x_close,har_ma_5_x_open,har_ma_5_x_close,har_ma_25_x_open,har_ma_25_x_close,har_ma_125_x_open,har_ma_125_x_close,har_ma_625_x_open,har_ma_625_x_close,har_ma_3125_x_open,har_ma_3125_x_close,cumrv_x_close,har5rank_x_close
320,201600,-0.034587,-0.000000,-0.000000,0.000000,0.000000,0.082388,0.000000,0.068505,0.000000,0.000000,0.000000,0.035000,-0.003812,-0.048572
321,202080,-0.035408,-0.000000,-0.000000,-0.000000,0.000000,0.083825,0.000000,0.066518,0.000000,0.000000,0.000000,0.036481,-0.003825,-0.048336
322,202560,-0.036800,-0.000000,-0.000000,0.000000,0.000000,0.087969,0.000000,0.065312,0.000000,0.000000,0.000000,0.036503,-0.003875,-0.048172
323,203040,-0.036930,-0.000000,-0.000000,-0.000000,0.000000,0.087635,0.000000,0.068237,0.000000,0.000000,0.000000,0.039002,-0.004031,-0.048774
324,203520,-0.036760,-0.000000,-0.000000,-0.000000,0.000000,0.086244,0.000000,0.068911,0.000000,0.000000,0.000000,0.038632,-0.004023,-0.048862
325,204000,-0.036826,-0.000000,-0.000000,-0.000000,0.000000,0.086548,-0.000000,0.069106,0.000000,0.000000,0.000000,0.038284,-0.004102,-0.048039
326,204480,-0.037558,-0.000000,-0.000000,-0.000000,0.000000,0.088431,-0.000000,0.068761,0.000000,0.000000,0.000000,0.036457,-0.004126,-0.048227
327,204960,-0.037633,-0.000000,-0.000000,-0.000000,0.000000,0.088117,-0.000000,0.069861,0.000000,0.000000,0.000000,0.036120,-0.004123,-0.047868
328,205440,-0.036610,-0.000000,-0.000000,-0.000000,0.000000,0.083609,-0.000000,0.076350,0.000000,0.000000,0.000000,0.035777,-0.004162,-0.047285
329,205920,-0.035530,-0.000000,-0.000000,-0.000000,0.000000,0.085882,0.000000,0.075469,0.000000,0.000000,0.000000,0.036832,-0.004236,-0.047518
330,206400,-0.035793,-0.000000,-0.000000,-0.000000,0.000000,0.087870,-0.000000,0.075175,0.000000,0.000000,0.000000,0.037203,-0.004271,-0.047882
331,206880,-0.036836,-0.000000,-0.000000,-0.000000,0.000000,0.090692,-0.000000,0.075056,0.000000,0.000000,0.000000,0.038979,-0.004348,-0.047880
332,207360,-0.036304,-0.000000,-0.000000,-0.000000,0.000000,0.090881,-0.000000,0.074960,0.000000,0.000000,0.000000,0.038661,-0.004368,-0.048028
333,207840,-0.037398,-0.000000,-0.000000,-0.000000,0.000000,0.089738,-0.000000,0.076303,0.000000,0.000000,0.000000,0.039311,-0.004411,-0.047691
334,208320,-0.037547,-0.000000,-0.000000,-0.000000,0.000000,0.090029,0.000000,0.078565,0.000000,0.000000,0.000000,0.041441,-0.004487,-0.046466
335,208800,-0.036990,-0.000000,-0.000000,-0.000000,0.000000,0.083415,0.000000,0.079733,0.000000,0.000000,0.000000,0.041901,-0.004463,-0.046601
336,209280,-0.037344,-0.000000,-0.000000,-0.000000,0.000000,0.081147,0.000000,0.079788,0.000000,0.000000,0.000000,0.041340,-0.004413,-0.047134
337,209760,-0.042084,-0.000000,-0.000000,-0.000000,0.000000,0.078662,0.000000,0.082373,0.000000,0.000000,0.000000,0.043781,-0.004448,-0.046429
338,210240,-0.043611,-0.000000,-0.000000,-0.000000,0.000000,0.080857,-0.000000,0.079633,0.000000,0.000000,0.000000,0.046574,-0.004438,-0.046613
339,210720,-0.043099,-0.000000,-0.000000,-0.000000,0.000000,0.080400,-0.000000,0.080396,0.000000,0.000000,0.000000,0.050432,-0.004471,-0.045561
340,211200,-0.044183,-0.000000,-0.000000,-0.000000,0.000000,0.079647,-0.000000,0.079741,0.000000,0.000000,0.000000,0.054936,-0.004471,-0.044021
341,211680,-0.044616,0.000000,-0.000000,-0.000000,-0.000000,0.081258,-0.000000,0.066848,0.000000,0.000000,0.000000,0.053340,-0.004044,-0.044450
342,212160,-0.044063,0.000000,-0.000000,-0.000000,0.000000,0.094861,0.000000,0.071929,0.000000,0.000000,0.000259,0.050725,-0.004653,-0.046245
343,212640,-0.044206,-0.000000,-0.000000,-0.000000,0.000000,0.094830,0.000000,0.064481,0.000000,0.000000,0.001936,0.051797,-0.004430,-0.048239
344,213120,-0.044743,-0.000000,-0.000000,-0.000000,0.000000,0.095465,0.000000,0.062424,0.000000,0.000000,0.003309,0.053448,-0.004413,-0.048696
345,213600,-0.044627,-0.000000,-0.000000,-0.000000,0.000000,0.092312,0.000000,0.061003,0.000000,0.000000,0.007145,0.053894,-0.004390,-0.048190
346,214080,-0.042247,-0.000000,-0.000000,-0.000000,-0.000000,0.095171,0.000000,0.065886,0.000000,0.000000,0.006878,0.055391,-0.004731,-0.048891
347,214560,-0.046961,-0.000000,-0.000000,-0.000000,-0.000000,0.093910,0.000000,0.065836,0.000000,0.000000,0.010000,0.052092,-0.004494,-0.050117
348,215040,-0.047999,-0.000000,-0.000000,-0.000000,-0.000000,0.094555,0.000000,0.067439,0.000000,0.000000,0.012361,0.047731,-0.004472,-0.050139
349,215520,-0.048904,-0.000000,-0.000000,-0.000000,-0.000000,0.095761,0.000000,0.067992,0.000000,0.000000,0.012789,0.051196,-0.004593,-0.049073
350,216000,-0.050068,-0.000000,-0.000000,-0.000000,-0.000000,0.094180,0.000000,0.069113,0.000000,0.000000,0.015220,0.053029,-0.004652,-0.049086
351,216480,-0.051188,-0.000000,-0.000000,-0.000000,-0.000000,0.090256,0.000000,0.071942,0.000000,0.000000,0.017302,0.052865,-0.004649,-0.047176
352,216960,-0.051933,-0.000000,-0.000000,-0.000000,-0.000000,0.089830,0.000000,0.068835,0.000000,0.000000,0.018298,0.055291,-0.004571,-0.047849
353,217440,-0.054274,0.000000,-0.000000,-0.000000,-0.000000,0.090517,0.000000,0.075754,0.000000,0.000000,0.019497,0.054702,-0.004780,-0.046924
354,217920,-0.053753,0.000000,-0.000000,-0.000000,-0.000000,0.090560,0.000000,0.075083,0.000000,0.000000,0.019358,0.054858,-0.004725,-0.047560
355,218400,-0.052092,0.000000,-0.000000,-0.000000,-0.000000,0.092296,0.000000,0.074547,0.000000,0.000000,0.018389,0.054346,-0.004695,-0.047660
356,218880,-0.053728,0.000000,-0.000000,-0.000000,-0.000000,0.092818,0.000000,0.073972,0.000000,0.000000,0.020134,0.053802,-0.004636,-0.048160
357,219360,-0.057609,0.000000,-0.000000,-0.000000,-0.000000,0.094768,0.000000,0.073736,0.000000,0.000000,0.021889,0.053744,-0.004662,-0.048340
358,219840,-0.057226,0.000000,-0.000000,-0.000000,-0.000000,0.093738,0.000000,0.075671,0.000000,0.000000,0.020064,0.051549,-0.004663,-0.048542
359,220320,-0.062372,0.000000,-0.000000,-0.000000,-0.000000,0.091613,0.000000,0.081563,0.000000,0.000000,0.026237,0.047078,-0.004657,-0.048293
360,220800,-0.061469,0.000000,-0.000000,-0.000000,-0.000000,0.088540,0.000000,0.078956,0.000000,0.000000,0.026346,0.050911,-0.004569,-0.048506
361,221280,-0.060409,0.000000,-0.000000,-0.000000,-0.000000,0.084791,0.000000,0.079094,0.000000,0.000000,0.026718,0.052052,-0.004510,-0.046640
362,221760,-0.065140,0.000000,-0.000000,-0.000000,-0.000000,0.083990,0.000000,0.079291,0.000000,0.000000,0.028753,0.053308,-0.004538,-0.045871
363,222240,-0.066716,0.000000,-0.000000,-0.000000,-0.000000,0.086005,0.000000,0.082083,0.000000,0.000000,0.030705,0.048331,-0.004593,-0.046820
364,222720,-0.070588,0.000000,-0.000000,-0.000000,-0.000000,0.086052,0.000000,0.083595,0.000000,0.000000,0.032353,0.052102,-0.004719,-0.045705
365,223200,-0.070637,-0.000000,-0.000000,-0.000000,-0.000000,0.087524,0.000000,0.085288,0.000000,0.000000,0.032117,0.049508,-0.004811,-0.045269
366,223680,-0.071562,-0.000000,-0.000000,-0.000000,-0.000000,0.087361,0.000000,0.086496,0.000000,0.000000,0.032986,0.051389,-0.004854,-0.046245
367,224160,-0.070315,0.000000,-0.000000,-0.000000,-0.000000,0.085876,0.000000,0.087466,0.000000,0.000000,0.030610,0.050057,-0.004797,-0.045974
368,224640,-0.070013,0.000000,-0.000000,-0.000000,-0.000000,0.085886,0.000000,0.088251,0.000000,0.000000,0.029964,0.047163,-0.004741,-0.046300
369,225120,-0.070432,0.000000,-0.000000,-0.000000,-0.000000,0.086202,0.000000,0.088861,0.000216,0.000000,0.030029,0.046565,-0.004764,-0.046331
370,225600,-0.071404,0.000000,-0.000000,-0.000000,-0.000000,0.086580,0.000000,0.088549,0.000083,0.000000,0.031323,0.046145,-0.004737,-0.046678
371,226080,-0.067967,0.000000,-0.000000,-0.000000,-0.000000,0.083961,0.000000,0.095249,0.000000,0.000000,0.028461,0.042549,-0.004737,-0.047338
372,226560,-0.067620,0.000000,-0.000000,-0.000000,-0.000000,0.081875,0.000000,0.096885,0.000000,0.000000,0.028278,0.043394,-0.004751,-0.047001
373,227040,-0.067110,0.000000,-0.000000,-0.000000,-0.000000,0.081353,0.000000,0.099092,0.000000,0.000000,0.026348,0.042385,-0.004786,-0.046128
374,227520,-0.065779,-0.000000,-0.003797,0.000000,-0.000000,0.080499,0.000000,0.098197,0.000000,0.000000,0.025449,0.045702,-0.004856,-0.043604
375,228000,-0.055849,-0.000000,-0.005221,0.000000,-0.000000,0.085673,0.000000,0.103167,0.000000,0.000000,0.020078,0.038044,-0.004957,-0.043941
376,228480,-0.061960,-0.000000,-0.000555,0.000000,-0.000000,0.085329,0.000000,0.108602,0.000000,0.000000,0.021190,0.038044,-0.005196,-0.043789
377,228960,-0.062118,-0.000000,-0.000000,0.000000,-0.000000,0.085843,0.000000,0.104898,0.000000,0.000000,0.018213,0.038183,-0.005147,-0.043587
378,229440,-0.062716,-0.000000,-0.000000,-0.000000,-0.000000,0.087106,0.000000,0.106186,0.000000,0.000000,0.019019,0.035410,-0.005237,-0.041971
379,229920,-0.063652,-0.000000,-0.000000,-0.000000,-0.000000,0.088840,0.000000,0.105822,0.000000,0.000000,0.020172,0.035183,-0.005244,-0.042930
380,230400,-0.064460,-0.000000,-0.000278,-0.000000,-0.000000,0.088106,0.000000,0.107292,0.000000,0.000000,0.021325,0.036780,-0.005267,-0.041844
381,230880,-0.055879,-0.000000,-0.000000,-0.000000,-0.000000,0.090025,0.000000,0.110044,0.000000,0.000000,0.015539,0.033253,-0.005438,-0.042941
382,231360,-0.053285,-0.000000,-0.000000,-0.000000,-0.000000,0.089234,0.000000,0.109003,0.000000,0.000000,0.013176,0.031942,-0.005368,-0.042646
383,231840,-0.053446,-0.000000,-0.000000,-0.000000,-0.000000,0.088813,0.000000,0.108963,0.000000,0.000000,0.013222,0.031887,-0.005370,-0.043639
384,232320,-0.052911,-0.000000,-0.000000,-0.000000,-0.000000,0.087871,0.000000,0.109199,0.002820,0.000000,0.008174,0.030889,-0.005349,-0.043810
385,232800,-0.053782,-0.000000,-0.000000,-0.000000,-0.000000,0.087483,0.000000,0.110260,0.003231,0.000000,0.008509,0.030769,-0.005360,-0.044009
386,233280,-0.052366,-0.000000,-0.000000,-0.000000,-0.000000,0.089049,0.000000,0.110978,0.002842,0.000000,0.007086,0.028703,-0.005410,-0.045137
387,233760,-0.055884,0.000000,-0.000000,-0.000000,-0.000000,0.084999,0.000000,0.107920,0.005532,0.000000,0.006684,0.030939,-0.005271,-0.044949
388,234240,-0.057102,0.000000,-0.000000,-0.000000,-0.000000,0.084272,0.000000,0.105509,0.004211,0.000000,0.007604,0.032507,-0.005251,-0.044748
389,234720,-0.057022,0.000000,-0.000000,-0.000000,-0.000000,0.085140,0.000000,0.103725,0.004155,0.000000,0.008525,0.031493,-0.005202,-0.046017
390,235200,-0.055370,0.000000,-0.000000,-0.000000,-0.000000,0.083885,0.000000,0.105393,0.000848,0.000000,0.010002,0.029213,-0.005188,-0.046956
391,235680,-0.060233,0.000000,-0.000000,-0.000000,-0.000000,0.082648,0.000000,0.105667,0.001941,0.000000,0.011161,0.029502,-0.005200,-0.046194
392,236160,-0.053631,0.000000,-0.002052,-0.000000,-0.000000,0.087608,0.000000,0.103863,0.000000,0.000000,0.009968,0.030194,-0.005376,-0.046074
393,236640,-0.054976,0.000000,-0.001140,0.000000,-0.000000,0.089453,0.000000,0.103042,0.000000,0.000000,0.009178,0.032659,-0.005426,-0.045207
394,237120,-0.056028,0.000000,-0.000000,0.000000,-0.000000,0.088428,0.000000,0.099989,0.000000,0.000000,0.010088,0.032922,-0.005357,-0.044447
395,237600,-0.057254,0.000000,-0.000000,0.000000,-0.000000,0.088730,0.000000,0.098826,0.000000,0.000000,0.009565,0.031982,-0.005326,-0.044246
396,238080,-0.063401,0.001831,-0.000000,0.000000,-0.000000,0.093505,0.000000,0.109206,0.002198,0.000000,0.012768,0.022343,-0.005633,-0.044450
397,238560,-0.063275,0.015005,-0.002834,0.000000,-0.000000,0.061491,0.000000,0.117813,0.000000,0.000000,0.015270,0.025329,-0.005463,-0.044029
398,239040,-0.068195,0.012782,-0.000000,-0.000000,-0.000000,0.061650,0.000000,0.122794,0.000000,0.000000,0.013845,0.025971,-0.005469,-0.045934
399,239520,-0.066610,0.011555,-0.000000,-0.000000,-0.000000,0.061227,0.000000,0.120475,0.000000,0.000000,0.011967,0.031021,-0.005465,-0.047312
400,240000,-0.065673,0.010406,-0.000000,-0.000000,-0.000000,0.061202,0.000000,0.118729,0.000000,0.000000,0.011977,0.032502,-0.005396,-0.047072
401,240480,-0.066615,0.010205,-0.000000,-0.000000,-0.000000,0.058482,0.000000,0.118531,0.000000,0.000000,0.012755,0.034266,-0.005359,-0.046336
402,240960,-0.068375,0.010634,-0.000000,-0.000000,-0.000000,0.057534,0.000000,0.116575,0.000000,0.000000,0.013151,0.036049,-0.005316,-0.045302
403,241440,-0.068621,0.009140,-0.000000,-0.000000,-0.000000,0.057031,0.000000,0.114252,0.000000,0.000000,0.013209,0.037484,-0.005236,-0.045479
404,241920,-0.066175,0.008918,-0.000000,-0.000000,-0.000000,0.053290,0.000000,0.111961,0.000000,0.000000,0.009452,0.036538,-0.005061,-0.045456
405,242400,-0.061736,0.008664,-0.003264,-0.000000,-0.000000,0.054429,0.000000,0.112714,0.000000,0.000000,0.008033,0.037699,-0.005174,-0.045566
406,242880,-0.065677,0.012360,-0.004456,-0.000000,-0.000000,0.050546,0.000000,0.116714,0.000000,0.000000,0.012112,0.037069,-0.005329,-0.044119
